id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/14/value
2819071897,756,5,2,69,40,6oxoag5c6zbnn09wx08vz4iak,0,50.7,-2.0,2025-05-25T18:42:52.796Z,2025-05-25T19:21:46Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5751095959,347,,5751095957,56,Right,5751096137,233,548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819071939,549,1,2,69,48,d8w1m5j3jbd1eva8524dv4a20,0,57.2,100.0,2025-05-25T18:43:01.035Z,2025-05-25T18:43:03Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5751096211,141,95.6,5751096207,56,Left,5751096213,212,19.6,5751096205,107,,5751096209,140,75.4,5751096215,213,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819071953,757,8,2,69,51,6oxoag5c6zbnn09wx08vz4iak,1,36.0,14.6,2025-05-25T18:43:03.789Z,2025-05-25T18:43:04Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5751096257,56,Back,5751096267,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819071993,550,1,2,69,53,d8w1m5j3jbd1eva8524dv4a20,1,62.3,83.3,2025-05-25T18:43:05.922Z,2025-05-25T18:43:07Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5751096477,141,81.7,5751096475,140,73.5,5751096479,212,11.8,5751096471,3,,5751096481,213,6.19,5751096473,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819071999,551,1,2,69,54,d8w1m5j3jbd1eva8524dv4a20,1,73.5,81.7,2025-05-25T18:43:07.042Z,2025-05-25T18:43:09Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5751096537,3,,5751096565,156,,5751096541,140,64.6,5751096547,213,3.80,5751096543,141,71.1,5751096539,56,Center,5751096545,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072031,552,1,2,69,57,d8w1m5j3jbd1eva8524dv4a20,1,64.6,71.1,2025-05-25T18:43:10.275Z,2025-05-25T18:43:12Z,9avxz26gl0igfm4ea5inps0es,M. Hope,,,5751096725,155,,5751096729,140,71.1,5751096735,213,0.94,5751096727,56,Left,5751096731,141,84.8,5751096733,212,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072059,553,1,2,69,59,d8w1m5j3jbd1eva8524dv4a20,1,71.1,84.8,2025-05-25T18:43:11.890Z,2025-05-25T18:43:14Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5751096899,140,67.8,5751096895,56,Left,5751096909,213,2.17,5751096905,212,6.2,5751096903,141,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072069,554,50,2,70,0,d8w1m5j3jbd1eva8524dv4a20,1,65.4,85.5,2025-05-25T18:43:12.883Z,2025-05-25T19:20:16Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5751096945,286,,5751097031,233,758,5751096941,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072061,758,7,2,70,0,6oxoag5c6zbnn09wx08vz4iak,1,34.6,14.5,2025-05-25T18:43:12.884Z,2025-05-25T19:20:16Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5751096975,233,554,5751096917,285,,5751096915,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072073,759,1,2,70,2,6oxoag5c6zbnn09wx08vz4iak,1,33.0,24.7,2025-05-25T18:43:14.532Z,2025-05-25T19:14:59Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5751096957,56,Back,5751096965,213,5.67,5751096959,140,41.2,5751096961,141,15.8,5751096963,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819091903,987,61,2,70,3,6oxoag5c6zbnn09wx08vz4iak,1,41.1,17.7,2025-05-25T18:43:15.529Z,2025-05-25T19:14:56Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5751208687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072077,555,43,2,70,3,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-05-25T18:43:15.814Z,2025-05-25T19:15:54Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5751097001,56,Left,5751213475,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072101,761,1,2,70,4,6oxoag5c6zbnn09wx08vz4iak,1,40.5,26.4,2025-05-25T18:43:16.605Z,2025-05-25T19:15:10Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5751097137,140,32.9,5751097141,141,29.1,5751097151,213,2.92,5751097145,212,8.2,5751097135,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072121,762,1,2,70,4,6oxoag5c6zbnn09wx08vz4iak,0,31.7,28.8,2025-05-25T18:43:17.315Z,2025-05-25T19:15:36Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5751097267,212,9.2,5751097269,213,6.26,5751097259,140,40.5,5751097255,56,Back,5751097263,141,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819092967,801,1,2,70,8,d8w1m5j3jbd1eva8524dv4a20,1,48.9,66.0,2025-05-25T18:43:20.529Z,2025-05-25T19:16:14Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5751214769,213,2.60,5751214755,140,43.1,5751214765,212,7.1,5751214753,56,Back,5751214761,141,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072153,557,1,2,70,9,d8w1m5j3jbd1eva8524dv4a20,1,50.3,76.3,2025-05-25T18:43:21.842Z,2025-05-25T19:16:17Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5751097473,141,71.4,5751097469,56,Back,5751097475,212,14.5,5751097471,140,36.9,5751097477,213,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072157,558,1,2,70,10,d8w1m5j3jbd1eva8524dv4a20,1,36.9,71.4,2025-05-25T18:43:22.786Z,2025-05-25T18:43:24Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5751097491,56,Back,5751097501,1,,5751097497,212,36.6,5751097493,140,39.1,5751097495,141,17.7,5751097499,213,4.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072169,559,1,2,70,11,d8w1m5j3jbd1eva8524dv4a20,1,39.1,17.7,2025-05-25T18:43:24.242Z,2025-05-25T18:43:26Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5751097557,56,Right,5751097561,141,8.6,5751097565,213,6.02,5751097559,140,60.7,5751097563,212,23.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072173,560,61,2,70,13,d8w1m5j3jbd1eva8524dv4a20,0,60.7,8.6,2025-05-25T18:43:26.427Z,2025-05-25T18:43:27Z,6685o2ur8lnocqbwtxit8jdas,I. Camara,,,5751097575,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072187,763,43,2,70,15,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-05-25T18:43:28.427Z,2025-05-25T19:15:26Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5751097645,56,Back,5751211219,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072203,764,4,2,70,17,6oxoag5c6zbnn09wx08vz4iak,1,43.4,74.8,2025-05-25T18:43:30.435Z,2025-05-25T19:20:38Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5751097759,265,,5751097755,56,Back,5751097757,152,,5751097811,233,561,5751097753,13,,5751097761,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072209,561,4,2,70,17,d8w1m5j3jbd1eva8524dv4a20,0,56.6,25.2,2025-05-25T18:43:30.436Z,2025-05-25T19:20:38Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5751097769,56,Center,5751097775,285,,5751097773,265,,5751097767,13,,5751097829,233,764,5751097771,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072319,765,1,2,70,29,6oxoag5c6zbnn09wx08vz4iak,1,50.7,70.0,2025-05-25T18:43:41.732Z,2025-05-25T18:43:45Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5751098395,140,43.2,5751098399,212,19.4,5751098393,56,Back,5751098397,141,44.0,5751098391,152,,5751098401,213,4.29,5751098389,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072333,766,1,2,70,32,6oxoag5c6zbnn09wx08vz4iak,1,46.6,47.6,2025-05-25T18:43:45.187Z,2025-05-25T18:43:47Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5751098469,56,Center,5751098475,212,19.9,5751098473,141,71.2,5751098477,213,0.94,5751098471,140,57.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072373,767,1,2,70,34,6oxoag5c6zbnn09wx08vz4iak,1,54.5,71.5,2025-05-25T18:43:47.259Z,2025-05-25T18:43:52Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5751098695,56,Left,5751098703,213,1.21,5751098699,141,90.6,5751098697,140,59.1,5751098701,212,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072391,768,1,2,70,39,6oxoag5c6zbnn09wx08vz4iak,1,57.4,90.5,2025-05-25T18:43:51.764Z,2025-05-25T18:43:54Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5751098781,141,74.5,5751098777,56,Back,5751098783,212,17.4,5751098779,140,44.5,5751098785,213,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072427,769,1,2,70,41,6oxoag5c6zbnn09wx08vz4iak,1,43.3,70.9,2025-05-25T18:43:53.915Z,2025-05-25T18:44:00Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5751099019,56,Back,5751099027,213,4.77,5751099021,140,44.3,5751099025,212,18.5,5751099023,141,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072439,770,1,2,70,47,6oxoag5c6zbnn09wx08vz4iak,1,48.6,45.1,2025-05-25T18:43:59.987Z,2025-05-25T18:44:02Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5751099103,212,22.3,5751099105,213,2.01,5751099097,56,Back,5751099101,141,74.8,5751099099,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072467,771,1,2,70,49,6oxoag5c6zbnn09wx08vz4iak,1,31.3,76.4,2025-05-25T18:44:01.948Z,2025-05-25T18:44:06Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5751099231,140,44.0,5751099237,213,0.77,5751099233,141,95.3,5751099229,56,Back,5751099235,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072503,772,1,2,70,53,6oxoag5c6zbnn09wx08vz4iak,0,39.9,87.8,2025-05-25T18:44:06.021Z,2025-05-25T18:44:11Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5751099411,213,6.22,5751099405,140,94.9,5751099409,212,57.9,5751099403,56,Left,5751099407,141,82.1,5751099413,1,,5751099401,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072513,773,61,2,70,59,6oxoag5c6zbnn09wx08vz4iak,0,92.7,70.3,2025-05-25T18:44:12.388Z,2025-05-25T18:44:12Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5751099445,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072515,562,61,2,71,0,d8w1m5j3jbd1eva8524dv4a20,0,4.3,14.6,2025-05-25T18:44:12.530Z,2025-05-25T18:44:12Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5751099451,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072535,564,1,2,71,1,d8w1m5j3jbd1eva8524dv4a20,1,6.3,31.5,2025-05-25T18:44:14.122Z,2025-05-25T18:44:15Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5751099539,140,22.5,5751099541,141,32.4,5751099537,56,Back,5751099543,212,17.0,5751099545,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072571,565,1,2,71,2,d8w1m5j3jbd1eva8524dv4a20,1,22.5,32.4,2025-05-25T18:44:15.322Z,2025-05-25T18:44:21Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5751099715,1,,5751099713,213,1.56,5751099709,141,91.5,5751099705,56,Back,5751099711,212,40.2,5751099707,140,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072609,566,1,2,71,9,d8w1m5j3jbd1eva8524dv4a20,0,26.4,93.9,2025-05-25T18:44:21.618Z,2025-05-25T18:44:25Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5751099949,212,51.6,5751099945,140,75.4,5751099951,213,6.22,5751099943,56,Left,5751099947,141,89.0,5751099953,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072619,775,1,2,71,12,6oxoag5c6zbnn09wx08vz4iak,1,33.9,10.1,2025-05-25T18:44:25.524Z,2025-05-25T18:44:27Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5751100029,141,29.7,5751100025,56,Back,5751100027,140,10.7,5751100031,212,27.8,5751100033,213,2.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072657,776,1,2,71,14,6oxoag5c6zbnn09wx08vz4iak,0,8.7,30.0,2025-05-25T18:44:27.235Z,2025-05-25T18:44:32Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5751100197,212,49.3,5751100191,56,Center,5751100189,157,,5751100201,1,,5751100199,213,6.21,5751100195,141,25.0,5751100193,140,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072673,567,44,2,71,18,d8w1m5j3jbd1eva8524dv4a20,1,41.3,79.4,2025-05-25T18:44:31.394Z,2025-05-25T19:21:00Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5751100303,56,Back,5751100305,285,,5751100333,233,777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072665,777,44,2,71,18,6oxoag5c6zbnn09wx08vz4iak,0,58.7,20.6,2025-05-25T18:44:31.395Z,2025-05-25T19:21:01Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5751100341,233,567,5751100245,286,,5751100243,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072677,568,61,2,71,19,d8w1m5j3jbd1eva8524dv4a20,1,36.9,86.6,2025-05-25T18:44:31.652Z,2025-05-25T19:25:54Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5751100317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072695,569,1,2,71,25,d8w1m5j3jbd1eva8524dv4a20,1,33.9,80.3,2025-05-25T18:44:37.946Z,2025-05-25T19:14:50Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5751100445,213,3.86,5751100441,141,52.2,5751100439,140,13.2,5751100437,56,Back,5751100443,212,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072705,570,1,2,71,26,d8w1m5j3jbd1eva8524dv4a20,1,13.2,52.2,2025-05-25T18:44:39.178Z,2025-05-25T18:44:40Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5751100507,141,65.1,5751100511,213,0.49,5751100505,140,28.8,5751100509,212,18.6,5751100503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072725,571,1,2,71,28,d8w1m5j3jbd1eva8524dv4a20,1,28.8,65.1,2025-05-25T18:44:40.762Z,2025-05-25T18:44:42Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5751100633,56,Back,5751100639,212,14.1,5751100635,140,24.0,5751100641,213,1.94,5751100637,141,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072771,572,1,2,71,30,d8w1m5j3jbd1eva8524dv4a20,1,24.0,84.5,2025-05-25T18:44:42.530Z,2025-05-25T19:14:54Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5751100877,56,Back,5751100881,141,54.0,5751100879,140,8.3,5751100885,213,4.04,5751100883,212,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072795,573,1,2,71,35,d8w1m5j3jbd1eva8524dv4a20,0,8.3,54.0,2025-05-25T18:44:48.260Z,2025-05-25T18:44:50Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5751101033,1,,5751101023,56,Back,5751101029,212,41.7,5751101025,140,37.4,5751101021,155,,5751101031,213,5.53,5751101027,141,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072815,778,1,2,71,39,6oxoag5c6zbnn09wx08vz4iak,0,60.7,84.7,2025-05-25T18:44:52.123Z,2025-05-25T18:44:53Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5751101137,141,68.8,5751101141,213,5.45,5751101135,140,70.1,5751101139,212,14.6,5751101131,3,,5751101133,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072835,574,1,2,71,41,d8w1m5j3jbd1eva8524dv4a20,1,36.3,26.2,2025-05-25T18:44:54.322Z,2025-05-25T18:44:56Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5751101277,56,Back,5751101281,141,28.5,5751101285,213,3.02,5751101279,140,24.1,5751101283,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072841,575,1,2,71,43,d8w1m5j3jbd1eva8524dv4a20,1,24.1,28.5,2025-05-25T18:44:56.211Z,2025-05-25T18:44:57Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5751101331,140,10.0,5751101337,213,2.45,5751101333,141,46.6,5751101335,212,19.3,5751101329,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072861,576,1,2,71,44,d8w1m5j3jbd1eva8524dv4a20,1,10.0,46.6,2025-05-25T18:44:57.482Z,2025-05-25T18:44:59Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5751101455,213,0.04,5751101447,56,Back,5751101453,212,18.9,5751101449,140,28.0,5751101451,141,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072899,577,1,2,71,46,d8w1m5j3jbd1eva8524dv4a20,1,28.0,47.8,2025-05-25T18:44:59.121Z,2025-05-25T18:45:03Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5751101615,140,10.3,5751101619,212,18.7,5751101621,213,3.05,5751101613,56,Back,5751101617,141,50.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072913,578,1,2,71,50,d8w1m5j3jbd1eva8524dv4a20,1,10.3,50.4,2025-05-25T18:45:03.074Z,2025-05-25T18:45:05Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5751101715,213,0.88,5751101707,56,Back,5751101711,141,59.9,5751101709,140,15.4,5751101713,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072923,579,1,2,71,52,d8w1m5j3jbd1eva8524dv4a20,1,15.4,59.9,2025-05-25T18:45:05.491Z,2025-05-25T18:45:09Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5751101869,140,32.4,5751101875,213,0.12,5751101873,212,18.0,5751101867,56,Back,5751101871,141,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072933,580,1,2,71,56,d8w1m5j3jbd1eva8524dv4a20,1,32.4,63.0,2025-05-25T18:45:09.298Z,2025-05-25T18:45:10Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5751101945,213,3.83,5751101941,141,49.0,5751101939,140,21.3,5751101937,56,Back,5751101943,212,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072951,581,1,2,71,57,d8w1m5j3jbd1eva8524dv4a20,1,21.3,49.0,2025-05-25T18:45:10.321Z,2025-05-25T18:45:13Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5751102079,140,31.9,5751102085,213,0.71,5751102083,212,14.6,5751102077,56,Back,5751102081,141,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072957,582,1,2,71,59,d8w1m5j3jbd1eva8524dv4a20,0,30.5,59.9,2025-05-25T18:45:11.962Z,2025-05-25T19:14:21Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5751203123,286,,5751203097,213,6.06,5751203091,140,32.8,5751203117,236,,5751102117,56,Back,5751203095,212,2.5,5751203093,141,59.1,5751203119,233,797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073449,797,74,2,71,59,6oxoag5c6zbnn09wx08vz4iak,1,69.7,33.7,2025-05-25T18:45:11.963Z,2025-05-25T19:13:52Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5751105139,285,,5751105137,56,Center,5751203195,233,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072981,780,1,2,72,2,6oxoag5c6zbnn09wx08vz4iak,1,66.1,32.1,2025-05-25T18:45:15.115Z,2025-05-25T18:45:18Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5751102277,140,72.0,5751102281,212,7.3,5751102275,56,Center,5751102279,141,37.7,5751102283,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072991,781,1,2,72,5,6oxoag5c6zbnn09wx08vz4iak,1,71.5,37.0,2025-05-25T18:45:17.827Z,2025-05-25T18:48:00Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,1.0,,5751107899,154,,5751102355,213,0.17,5751102353,212,15.2,5751102347,56,Center,5751107897,210,15,5751102351,141,40.7,5751102349,140,85.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819072995,782,15,2,72,6,6oxoag5c6zbnn09wx08vz4iak,1,89.3,42.5,2025-05-25T18:45:19.307Z,2025-05-25T19:45:12Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5751107905,29,,5751107657,82,,5751107909,55,781,5751107903,78,,5751107921,146,91.9,5751106003,22,,5751107923,147,44.2,5751205041,233,800,5751106005,17,5751107925,230,96.4,,5751107907,154,,5751102375,56,5751107651,20,5751107913,102,5751107927,231,5751107915,103,19,5751107919,328,,,,,,,,,Center,,48.9,47.5
2819091231,800,10,2,72,6,d8w1m5j3jbd1eva8524dv4a20,1,8.1,55.8,2025-05-25T18:45:19.407Z,2025-05-25T19:14:14Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5751205149,233,782,5751204981,94,,5751204983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073019,583,12,2,72,9,d8w1m5j3jbd1eva8524dv4a20,1,13.8,53.4,2025-05-25T18:45:22.227Z,2025-05-25T19:14:20Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5751102567,213,4.68,5751102561,140,12.5,5751102565,212,37.0,5751102579,167,,5751102559,56,Back,5751102563,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073021,584,5,2,72,10,d8w1m5j3jbd1eva8524dv4a20,0,16.1,-0.8,2025-05-25T18:45:23.018Z,2025-05-25T19:21:46Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5751102845,233,783,5751102573,56,Back,5751102575,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073055,783,5,2,72,10,6oxoag5c6zbnn09wx08vz4iak,1,83.9,100.8,2025-05-25T18:45:23.018Z,2025-05-25T19:21:46Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5751102817,233,584,5751102801,56,Left,5751102803,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073063,784,1,2,72,16,6oxoag5c6zbnn09wx08vz4iak,1,77.9,100.0,2025-05-25T18:45:29.274Z,2025-05-25T18:45:31Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5751102879,107,,5751102885,141,79.1,5751102889,213,4.15,5751102883,140,69.2,5751102887,212,17.1,5751102881,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819073079,785,1,2,72,18,6oxoag5c6zbnn09wx08vz4iak,1,63.4,78.2,2025-05-25T18:45:30.602Z,2025-05-25T18:45:33Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5751102963,56,Left,5751102969,212,16.2,5751102965,140,75.7,5751102971,213,0.65,5751102967,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
