id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2798879355,711,12,2,75,5,bsykw9d70ffqe9atosc92n1e9,1,15.4,43.6,2025-04-10T18:32:48.631Z,2025-04-10T18:32:50Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5639693347,15,,5639693327,141,37.6,5639693323,56,Back,5639693329,212,11.5,5639693331,213,5.92,5639693325,140,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798879363,712,61,2,75,7,bsykw9d70ffqe9atosc92n1e9,0,40.0,32.7,2025-04-10T18:32:50.230Z,2025-04-10T18:32:50Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5639693383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798879391,588,1,2,75,10,uqspd1bx7f6mq8ohj50u1k1k,1,76.5,68.7,2025-04-10T18:32:52.870Z,2025-04-10T18:32:53Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5639693493,140,69.4,5639693499,213,3.28,5639693495,141,67.2,5639693497,212,7.5,5639693491,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798879399,589,1,2,75,10,uqspd1bx7f6mq8ohj50u1k1k,1,69.4,67.2,2025-04-10T18:32:53.542Z,2025-04-10T18:33:57Z,15823p8n34f7coivq6wq687is,W. Igor,,,5639693551,212,23.7,5639693549,141,92.0,5639693547,140,85.3,5639693553,213,0.79,5639693545,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798879407,590,1,2,75,12,uqspd1bx7f6mq8ohj50u1k1k,1,85.4,92.0,2025-04-10T18:32:55.102Z,2025-04-10T18:32:56Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5639693597,56,Left,5639693603,212,8.0,5639693599,140,80.3,5639693605,213,3.98,5639693601,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798879417,591,1,2,75,13,uqspd1bx7f6mq8ohj50u1k1k,0,80.2,83.2,2025-04-10T18:32:56.086Z,2025-04-10T18:34:04Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,5639693653,140,88.5,5639693659,213,5.03,5639693655,141,44.8,5639693657,212,27.5,5639693651,56,Center,5639693649,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798879425,713,12,2,75,15,bsykw9d70ffqe9atosc92n1e9,1,13.0,64.6,2025-04-10T18:32:58.431Z,2025-04-10T18:33:11Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5639693747,15,,5639693727,141,75.1,5639693729,212,20.8,5639693723,56,Back,5639693725,140,31.6,5639693731,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798879473,592,1,2,75,17,uqspd1bx7f6mq8ohj50u1k1k,1,67.2,26.5,2025-04-10T18:33:00.679Z,2025-04-10T18:33:04Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5639693927,56,Center,5639693931,141,36.6,5639693935,213,2.47,5639693929,140,58.9,5639693933,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798879491,593,1,2,75,21,uqspd1bx7f6mq8ohj50u1k1k,1,58.9,36.6,2025-04-10T18:33:04.126Z,2025-04-10T18:33:06Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5639694029,140,74.0,5639694033,212,24.9,5639694031,141,8.3,5639694035,213,5.40,5639694027,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798879501,594,1,2,75,23,uqspd1bx7f6mq8ohj50u1k1k,0,74.0,8.3,2025-04-10T18:33:06.414Z,2025-04-10T18:33:08Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5639694083,1,,5639694073,56,Center,5639694069,2,,5639694079,212,35.7,5639694077,141,48.5,5639694075,140,95.8,5639694081,213,0.87,5639694071,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798879987,595,27,2,75,26,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-04-10T18:33:09.398Z,2025-04-10T18:34:59Z,,,,,5639697265,233,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880007,717,27,2,75,26,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-10T18:33:09.398Z,2025-04-10T18:34:58Z,,,,,5639697247,233,595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880023,718,43,2,77,4,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-10T18:34:47.446Z,2025-04-10T18:35:09Z,,,,,5639697093,55,717,5639697113,233,596,5639697595,144,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798879823,715,18,2,77,12,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-10T18:34:55.634Z,2025-04-10T18:35:05Z,abz6occh9zmu2tcsejm5uiyg9,N. D'Agostino,,,5639695987,55,716,5639695923,44,Forward,5639695921,41,,5639695925,59,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798879827,716,19,2,77,12,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-10T18:34:55.635Z,2025-04-10T19:35:13Z,5xgcwr8alrcay5f5pf22pfaxg,H. Mikaelsson,,,5639697513,293,5,5639695947,41,,5639695953,59,28,5639695951,145,9,5639815521,292,7,5639695955,44,Midfielder,5639695957,55,715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798879995,596,28,2,77,23,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-04-10T18:35:06.446Z,2025-04-10T18:35:10Z,,,,,5639696947,55,595,5639697735,233,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880121,719,28,2,77,23,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-10T18:35:06.446Z,2025-04-10T18:35:10Z,,,,,5639697643,55,717,5639697693,233,596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880239,721,1,2,77,40,bsykw9d70ffqe9atosc92n1e9,0,7.7,38.6,2025-04-10T18:35:23.126Z,2025-04-10T18:35:30Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5639698375,212,76.8,5639698371,140,80.8,5639698373,141,35.4,5639698379,1,,5639698369,56,Center,5639698367,199,,5639698377,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880223,597,44,2,77,42,uqspd1bx7f6mq8ohj50u1k1k,1,23.0,66.6,2025-04-10T18:35:25.558Z,2025-04-10T19:38:58Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5639698231,285,,5639698433,233,722,5639698229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880241,722,44,2,77,42,bsykw9d70ffqe9atosc92n1e9,0,77.0,33.4,2025-04-10T18:35:25.559Z,2025-04-10T19:38:58Z,5xgcwr8alrcay5f5pf22pfaxg,H. Mikaelsson,,,5639698391,56,Center,5639698441,233,597,5639698393,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880233,598,1,2,77,43,uqspd1bx7f6mq8ohj50u1k1k,1,29.0,69.7,2025-04-10T18:35:25.805Z,2025-04-10T18:35:28Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5639698331,212,12.4,5639698327,140,38.8,5639698325,56,Back,5639698323,3,,5639698333,213,0.60,5639698329,141,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880245,599,1,2,77,45,uqspd1bx7f6mq8ohj50u1k1k,0,38.8,80.0,2025-04-10T18:35:28.366Z,2025-04-10T18:35:30Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5639698421,212,25.7,5639698417,140,57.7,5639698415,56,Center,5639698425,1,,5639698413,157,,5639698423,213,5.60,5639698419,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880267,723,1,2,77,49,bsykw9d70ffqe9atosc92n1e9,1,37.2,56.4,2025-04-10T18:35:32.206Z,2025-04-10T18:35:36Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5639698561,56,Back,5639698565,141,44.8,5639698567,212,29.6,5639698569,213,3.41,5639698563,140,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880271,724,1,2,77,53,bsykw9d70ffqe9atosc92n1e9,0,12.2,38.2,2025-04-10T18:35:36.583Z,2025-04-10T18:35:39Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5639698607,1,,5639698597,56,Right,5639698605,213,5.84,5639698601,141,9.2,5639698595,157,,5639698599,140,52.1,5639698603,212,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880313,600,5,2,77,57,uqspd1bx7f6mq8ohj50u1k1k,1,34.8,101.0,2025-04-10T18:35:40.055Z,2025-04-11T17:27:49Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5639698911,56,Back,5639698913,347,,5639698919,233,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880279,725,5,2,77,57,bsykw9d70ffqe9atosc92n1e9,0,65.2,-1.0,2025-04-10T18:35:40.055Z,2025-04-11T17:27:50Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5639698647,56,Right,5639698649,347,,5639698939,233,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880323,601,1,2,78,4,uqspd1bx7f6mq8ohj50u1k1k,1,32.0,100.0,2025-04-10T18:35:47.574Z,2025-04-10T18:35:49Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5639698977,141,85.9,5639698975,140,22.7,5639698971,107,,5639698981,213,3.98,5639698973,56,Back,5639698979,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880339,602,1,2,78,6,uqspd1bx7f6mq8ohj50u1k1k,1,22.7,85.9,2025-04-10T18:35:49.517Z,2025-04-10T18:35:52Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5639699063,140,26.5,5639699069,213,4.88,5639699065,141,51.6,5639699067,212,23.7,5639699061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880357,603,1,2,78,10,uqspd1bx7f6mq8ohj50u1k1k,1,25.7,60.2,2025-04-10T18:35:52.766Z,2025-04-10T18:35:54Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5639699143,141,90.9,5639699139,56,Back,5639699145,212,21.6,5639699147,213,1.31,5639699141,140,31.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880371,604,1,2,78,12,uqspd1bx7f6mq8ohj50u1k1k,1,31.2,90.9,2025-04-10T18:35:54.742Z,2025-04-10T18:35:56Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5639699201,56,Left,5639699205,141,83.8,5639699211,1,,5639699209,213,6.16,5639699203,140,68.1,5639699207,212,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880375,605,1,2,78,13,uqspd1bx7f6mq8ohj50u1k1k,1,68.1,83.8,2025-04-10T18:35:56.389Z,2025-04-10T18:35:58Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,5639699227,213,2.58,5639699219,56,Left,5639699247,156,,5639699225,212,5.0,5639699221,140,64.1,5639699223,141,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880393,606,61,2,78,15,uqspd1bx7f6mq8ohj50u1k1k,1,64.1,87.7,2025-04-10T18:35:58.293Z,2025-04-10T18:39:54Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5639699307,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880395,726,61,2,78,16,bsykw9d70ffqe9atosc92n1e9,1,31.0,30.4,2025-04-10T18:35:58.848Z,2025-04-10T18:35:59Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5639699309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880427,728,1,2,78,17,bsykw9d70ffqe9atosc92n1e9,0,32.8,24.0,2025-04-10T18:36:00.534Z,2025-04-10T19:33:39Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5639699467,213,5.97,5639699465,212,16.0,5639699459,56,Back,5639699461,140,47.3,5639699463,141,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798881537,651,61,2,78,17,uqspd1bx7f6mq8ohj50u1k1k,1,48.7,90.5,2025-04-10T18:36:00.607Z,2025-04-10T18:46:56Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5639705883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880433,729,1,2,78,18,bsykw9d70ffqe9atosc92n1e9,0,58.9,20.3,2025-04-10T18:36:00.974Z,2025-04-10T18:46:10Z,5xgcwr8alrcay5f5pf22pfaxg,H. Mikaelsson,,,5639699499,141,16.4,5639699501,212,3.5,5639699503,213,5.43,5639699497,140,61.1,5639699495,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880443,607,1,2,78,20,uqspd1bx7f6mq8ohj50u1k1k,0,33.8,84.4,2025-04-10T18:36:03.221Z,2025-04-10T18:40:36Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5639699569,213,6.26,5639699563,140,88.9,5639699571,1,,5639699561,56,Left,5639699567,212,57.9,5639699565,141,82.1,5639699559,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798883587,854,61,2,78,25,bsykw9d70ffqe9atosc92n1e9,1,43.9,9.0,2025-04-10T18:36:08.420Z,2025-04-10T18:48:12Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5639717827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880489,730,1,2,78,27,bsykw9d70ffqe9atosc92n1e9,0,11.1,17.6,2025-04-10T18:36:10.375Z,2025-04-10T18:36:15Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5639699867,213,6.02,5639699857,157,,5639699861,140,57.9,5639699865,212,50.9,5639699859,56,Right,5639699869,1,,5639699863,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880481,608,5,2,78,30,uqspd1bx7f6mq8ohj50u1k1k,1,40.9,101.8,2025-04-10T18:36:13.286Z,2025-04-10T18:44:00Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5639699875,233,731,5639699813,347,,5639699811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880491,731,5,2,78,30,bsykw9d70ffqe9atosc92n1e9,0,59.1,-1.8,2025-04-10T18:36:13.286Z,2025-04-11T17:27:50Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5639699873,347,,5639699909,233,608,5639699871,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880499,609,1,2,78,31,uqspd1bx7f6mq8ohj50u1k1k,1,39.7,100.0,2025-04-10T18:36:14.214Z,2025-04-10T18:36:17Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5639699925,212,21.2,5639699921,140,27.2,5639699917,107,,5639699923,141,77.5,5639699927,213,4.04,5639699919,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880523,610,1,2,78,33,uqspd1bx7f6mq8ohj50u1k1k,1,27.1,76.3,2025-04-10T18:36:16.489Z,2025-04-10T18:36:21Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5639700083,141,46.6,5639700079,56,Back,5639700085,212,21.7,5639700087,213,5.09,5639700081,140,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880533,611,1,2,78,38,uqspd1bx7f6mq8ohj50u1k1k,1,31.8,60.3,2025-04-10T18:36:21.573Z,2025-04-10T18:36:23Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5639700159,212,12.4,5639700153,56,Back,5639700161,213,2.00,5639700157,141,76.9,5639700155,140,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880539,612,1,2,78,40,uqspd1bx7f6mq8ohj50u1k1k,1,26.8,77.0,2025-04-10T18:36:23.638Z,2025-04-10T18:36:25Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5639700221,212,11.9,5639700217,140,30.3,5639700215,56,Back,5639700219,141,93.6,5639700223,213,1.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880551,613,1,2,78,43,uqspd1bx7f6mq8ohj50u1k1k,0,30.3,93.6,2025-04-10T18:36:25.758Z,2025-04-10T18:36:27Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5639700307,212,37.3,5639700305,141,86.6,5639700311,1,,5639700301,56,Left,5639700299,157,,5639700303,140,65.5,5639700309,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880559,732,1,2,78,45,bsykw9d70ffqe9atosc92n1e9,0,39.7,16.7,2025-04-10T18:36:28.214Z,2025-04-10T18:36:29Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5639700351,3,,5639700355,140,51.9,5639700359,212,14.2,5639700361,213,0.45,5639700353,56,Center,5639700357,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880567,614,1,2,78,46,uqspd1bx7f6mq8ohj50u1k1k,0,40.1,81.2,2025-04-10T18:36:29.126Z,2025-04-10T18:36:30Z,15823p8n34f7coivq6wq687is,W. Igor,,,5639700399,141,82.6,5639700401,212,19.1,5639700403,213,0.05,5639700395,56,Left,5639700397,140,58.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880569,733,8,2,78,48,bsykw9d70ffqe9atosc92n1e9,1,42.1,25.6,2025-04-10T18:36:30.783Z,2025-04-10T18:36:30Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5639700405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880597,735,4,2,78,52,bsykw9d70ffqe9atosc92n1e9,1,60.8,19.2,2025-04-10T18:36:35.548Z,2025-04-10T18:36:40Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5639700557,56,Right,5639700561,265,,5639700559,152,,5639700565,233,615,5639700555,13,,5639700563,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880587,615,4,2,78,52,uqspd1bx7f6mq8ohj50u1k1k,0,39.2,80.8,2025-04-10T18:36:35.549Z,2025-04-10T18:36:40Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5639700517,285,,5639700583,233,735,5639700511,56,Back,5639700515,265,,5639700513,152,,5639700509,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880617,736,1,2,78,58,bsykw9d70ffqe9atosc92n1e9,1,60.5,3.1,2025-04-10T18:36:41.335Z,2025-04-10T18:36:44Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5639700663,212,27.3,5639700655,152,,5639700659,140,34.6,5639700665,213,3.04,5639700653,5,,5639700661,141,7.0,5639700657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880641,737,1,2,79,1,bsykw9d70ffqe9atosc92n1e9,1,34.6,7.0,2025-04-10T18:36:43.894Z,2025-04-10T18:36:46Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5639700793,213,1.51,5639700787,140,35.3,5639700791,212,11.5,5639700785,56,Back,5639700789,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880655,738,1,2,79,3,bsykw9d70ffqe9atosc92n1e9,1,37.3,26.4,2025-04-10T18:36:46.246Z,2025-04-10T18:36:49Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5639700869,56,Back,5639700873,141,68.8,5639700871,140,43.7,5639700875,212,29.6,5639700877,213,1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880663,739,1,2,79,6,bsykw9d70ffqe9atosc92n1e9,0,45.0,69.6,2025-04-10T18:36:49.438Z,2025-04-10T18:36:50Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5639700919,213,0.14,5639700913,140,72.3,5639700911,56,Center,5639700915,141,75.4,5639700917,212,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880673,616,8,2,79,9,uqspd1bx7f6mq8ohj50u1k1k,1,28.0,22.1,2025-04-10T18:36:52.662Z,2025-04-10T18:36:52Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5639700963,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880709,618,1,2,79,12,uqspd1bx7f6mq8ohj50u1k1k,1,38.4,29.5,2025-04-10T18:36:54.821Z,2025-04-10T18:37:00Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5639701211,213,4.76,5639701205,140,38.9,5639701209,212,11.2,5639701203,56,Back,5639701207,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880719,619,1,2,79,17,uqspd1bx7f6mq8ohj50u1k1k,1,56.6,11.7,2025-04-10T18:36:59.910Z,2025-04-10T18:37:02Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5639701247,56,Right,5639701253,212,12.2,5639701251,141,9.4,5639701255,213,6.15,5639701249,140,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880751,620,1,2,79,19,uqspd1bx7f6mq8ohj50u1k1k,1,68.5,10.1,2025-04-10T18:37:02.462Z,2025-04-10T18:37:05Z,33upoxyyqkh71m6d0b2nsn95g,M. Ubandoma,,,5639701401,56,Center,5639701405,141,30.3,5639701407,212,16.3,5639701409,213,2.14,5639701403,140,60.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880779,621,1,2,79,22,uqspd1bx7f6mq8ohj50u1k1k,1,60.1,30.3,2025-04-10T18:37:05.358Z,2025-04-10T18:37:08Z,15823p8n34f7coivq6wq687is,W. Igor,,,5639701505,140,54.0,5639701511,213,3.58,5639701503,56,Center,5639701509,212,7.1,5639701507,141,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880795,622,1,2,79,25,uqspd1bx7f6mq8ohj50u1k1k,1,54.0,25.9,2025-04-10T18:37:08.341Z,2025-04-10T18:37:12Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5639701587,196,,5639701599,1,,5639701593,141,87.5,5639701591,140,69.0,5639701595,212,44.8,5639701585,155,,5639701589,56,Left,5639701597,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880809,623,1,2,79,29,uqspd1bx7f6mq8ohj50u1k1k,1,69.1,87.4,2025-04-10T18:37:11.886Z,2025-04-10T18:37:15Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5639701683,141,93.3,5639701679,56,Left,5639701687,213,0.22,5639701685,212,18.1,5639701681,140,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880823,624,1,2,79,32,uqspd1bx7f6mq8ohj50u1k1k,0,81.9,92.3,2025-04-10T18:37:15.285Z,2025-04-10T18:41:35Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5639701767,212,27.7,5639701757,2,,5639701765,141,54.5,5639701759,155,,5639701761,56,Center,5639701763,140,91.8,5639701769,213,5.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880825,625,43,2,79,36,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-04-10T18:37:19.190Z,2025-04-10T18:41:33Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,5639708163,144,61,5639701777,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880835,740,43,2,79,36,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-10T18:37:19.290Z,2025-04-10T18:37:38Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5639701821,173,0,5639702269,144,10,5639701827,56,Back,5639702009,233,625,5639701825,182,0,5639701823,178,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880939,742,1,2,79,57,bsykw9d70ffqe9atosc92n1e9,0,3.2,48.1,2025-04-10T18:37:40.190Z,2025-04-10T18:59:29Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5639702469,1,,5639702463,141,42.7,5639702461,140,43.8,5639702465,212,42.8,5639702459,56,Back,5639702457,199,,5639702467,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798880917,626,12,2,79,58,uqspd1bx7f6mq8ohj50u1k1k,1,21.8,51.0,2025-04-10T18:37:40.757Z,2025-04-10T18:57:26Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5639702357,56,Back,5639702359,140,26.9,5639702365,213,1.02,5639702361,141,63.7,5639702363,212,10.2,5639702379,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
