id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/12/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value,qualifier/17/id,qualifier/17/qualifierId
2808565195,777,5,2,74,3,c7jgkxx1czv5etn7snf1r6p2m,0,101.2,55.2,2025-05-01T17:33:12.080Z,2025-05-01T18:12:49Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5693082189,56,Center,5693084481,233,461,5693082191,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565283,457,1,2,74,18,uqspd1bx7f6mq8ohj50u1k1k,1,3.5,39.7,2025-05-01T17:33:27.184Z,2025-05-01T17:33:39Z,6cu5njaghdntn0z9b1i6yb71m,I. Jeličić,,,5693083063,124,,5693082685,141,53.6,5693082687,212,9.5,5693082681,56,Back,5693082683,140,3.5,5693083065,237,,5693082689,213,1.57,5693082713,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565301,458,1,2,74,20,uqspd1bx7f6mq8ohj50u1k1k,0,3.5,53.6,2025-05-01T17:33:28.936Z,2025-05-01T17:33:30Z,45d87fg5d9k6rvgkkoqcdr384,A. Sæther,,,5693082771,1,,5693082769,213,0.28,5693082759,157,,5693082765,141,71.7,5693082767,212,45.3,5693082763,140,45.0,5693082761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565331,779,1,2,74,22,c7jgkxx1czv5etn7snf1r6p2m,1,53.5,26.5,2025-05-01T17:33:31.450Z,2025-05-01T17:33:35Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5693082919,56,Center,5693082927,213,1.19,5693082923,141,40.3,5693082921,140,57.1,5693082925,212,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565347,780,1,2,74,26,c7jgkxx1czv5etn7snf1r6p2m,1,58.6,38.9,2025-05-01T17:33:34.986Z,2025-05-01T17:33:37Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5693083015,212,24.3,5693083011,140,66.6,5693083017,213,1.22,5693083013,141,72.4,5693083009,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565363,781,1,2,74,28,c7jgkxx1czv5etn7snf1r6p2m,1,64.2,77.0,2025-05-01T17:33:37.746Z,2025-05-01T17:33:41Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5693083107,140,85.3,5693083105,56,Left,5693083109,141,92.3,5693083113,213,0.44,5693083111,212,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565373,782,1,2,74,32,c7jgkxx1czv5etn7snf1r6p2m,1,82.9,88.3,2025-05-01T17:33:41.450Z,2025-05-01T17:33:43Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5693083151,213,4.24,5693083149,212,21.9,5693083147,141,59.7,5693083143,56,Center,5693083145,140,73.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565401,783,1,2,74,34,c7jgkxx1czv5etn7snf1r6p2m,1,73.4,59.7,2025-05-01T17:33:43.212Z,2025-05-01T17:33:48Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5693083321,213,1.24,5693083319,212,21.1,5693083315,140,80.0,5693083313,56,Left,5693083317,141,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565409,784,1,2,74,38,c7jgkxx1czv5etn7snf1r6p2m,1,80.5,90.3,2025-05-01T17:33:47.778Z,2025-05-01T17:33:49Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5693083385,212,4.8,5693083379,56,Left,5693083383,141,86.9,5693083387,213,5.78,5693083381,140,84.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565415,785,50,2,74,40,c7jgkxx1czv5etn7snf1r6p2m,1,84.4,87.4,2025-05-01T17:33:48.955Z,2025-05-01T17:33:56Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5693083421,286,,5693083589,233,459,5693083417,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565437,459,7,2,74,40,uqspd1bx7f6mq8ohj50u1k1k,1,15.6,12.6,2025-05-01T17:33:48.956Z,2025-05-01T17:42:23Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5693083551,167,,5693083553,56,Back,5693083555,285,,5693083569,233,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565457,460,5,2,74,42,uqspd1bx7f6mq8ohj50u1k1k,0,15.9,-1.8,2025-05-01T17:33:51.522Z,2025-05-01T18:12:49Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5693083659,347,,5693083721,233,786,5693083657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565449,786,5,2,74,42,c7jgkxx1czv5etn7snf1r6p2m,1,84.1,101.8,2025-05-01T17:33:51.522Z,2025-05-01T18:12:49Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5693083701,233,460,5693083617,347,,5693083615,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565465,787,1,2,74,47,c7jgkxx1czv5etn7snf1r6p2m,1,85.8,100.0,2025-05-01T17:33:56.057Z,2025-05-01T17:33:59Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5693083741,213,4.24,5693083735,140,77.4,5693083731,107,,5693083737,141,75.3,5693083733,56,Center,5693083739,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565469,788,1,2,74,49,c7jgkxx1czv5etn7snf1r6p2m,1,77.4,75.3,2025-05-01T17:33:58.778Z,2025-05-01T17:34:00Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5693083767,140,69.2,5693083773,213,4.18,5693083769,141,53.6,5693083771,212,17.1,5693083765,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565491,789,1,2,74,51,c7jgkxx1czv5etn7snf1r6p2m,1,69.2,53.6,2025-05-01T17:33:59.954Z,2025-05-01T17:34:06Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5693083919,56,Center,5693083923,141,30.0,5693083927,213,4.85,5693083921,140,71.3,5693083925,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565517,790,1,2,74,56,c7jgkxx1czv5etn7snf1r6p2m,1,73.9,20.3,2025-05-01T17:34:05.834Z,2025-05-01T17:34:09Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5693084065,141,6.8,5693084061,56,Right,5693084067,212,10.7,5693084063,140,79.2,5693084069,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565527,791,1,2,75,0,c7jgkxx1czv5etn7snf1r6p2m,1,78.5,5.5,2025-05-01T17:34:09.562Z,2025-05-01T17:34:11Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,5693084129,213,2.70,5693084117,141,14.1,5693084113,140,66.7,5693084109,56,Right,5693084123,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565551,792,1,2,75,2,c7jgkxx1czv5etn7snf1r6p2m,1,66.7,14.1,2025-05-01T17:34:11.018Z,2025-05-01T17:34:14Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5693084245,56,Center,5693084247,140,55.2,5693084249,141,38.8,5693084251,212,20.7,5693084253,213,2.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565561,793,1,2,75,5,c7jgkxx1czv5etn7snf1r6p2m,1,55.1,41.6,2025-05-01T17:34:14.562Z,2025-05-01T17:34:17Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5693084309,212,26.3,5693084303,56,Center,5693084307,141,72.7,5693084305,140,70.0,5693084311,213,0.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565589,794,1,2,75,8,c7jgkxx1czv5etn7snf1r6p2m,1,70.4,73.8,2025-05-01T17:34:17.106Z,2025-05-01T17:34:20Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5693084441,212,16.8,5693084443,213,0.66,5693084435,56,Left,5693084439,141,88.9,5693084437,140,83.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565613,795,1,2,75,11,c7jgkxx1czv5etn7snf1r6p2m,1,85.5,92.7,2025-05-01T17:34:20.452Z,2025-05-01T17:34:24Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5693084555,141,75.6,5693084559,213,3.74,5693084557,212,20.5,5693084553,140,69.4,5693084551,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565639,796,1,2,75,15,c7jgkxx1czv5etn7snf1r6p2m,1,75.2,74.2,2025-05-01T17:34:24.025Z,2025-05-01T17:34:27Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5693084733,140,70.5,5693084737,212,19.6,5693084731,56,Center,5693084735,141,46.3,5693084739,213,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565685,797,1,2,75,18,c7jgkxx1czv5etn7snf1r6p2m,1,70.5,46.3,2025-05-01T17:34:27.290Z,2025-05-01T17:34:32Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5693084947,141,15.8,5693084943,56,Right,5693084945,140,77.7,5693084951,213,5.06,5693084949,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565707,798,1,2,75,23,c7jgkxx1czv5etn7snf1r6p2m,1,83.1,16.1,2025-05-01T17:34:32.395Z,2025-05-01T17:34:36Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5693085085,140,76.1,5693085087,141,43.4,5693085083,56,Center,5693085091,213,1.95,5693085089,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565703,462,83,2,75,26,uqspd1bx7f6mq8ohj50u1k1k,0,26.6,68.5,2025-05-01T17:34:35.408Z,2025-05-01T17:34:37Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5693085185,399,bapdoe78rj82j550otb5zemwa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565721,799,1,2,75,26,c7jgkxx1czv5etn7snf1r6p2m,1,79.3,37.4,2025-05-01T17:34:35.841Z,2025-05-01T17:34:38Z,bapdoe78rj82j550otb5zemwa,N. Holm,,,5693085161,213,2.11,5693085159,212,11.7,5693085157,141,52.2,5693085153,56,Center,5693085155,140,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565735,800,1,2,75,29,c7jgkxx1czv5etn7snf1r6p2m,1,72.9,52.7,2025-05-01T17:34:38.098Z,2025-05-01T18:10:53Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5693085229,212,19.8,5693085233,213,0.73,5693085225,140,87.0,5693085223,56,Center,5693085227,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565751,801,1,2,75,33,c7jgkxx1czv5etn7snf1r6p2m,0,96.4,72.3,2025-05-01T17:34:42.120Z,2025-05-01T17:34:43Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5693085309,56,Center,5693085333,236,,5693085335,233,463,5693085311,140,94.9,5693085317,213,4.04,5693085313,141,69.4,5693085315,212,2.5,5693085339,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565747,463,74,2,75,33,uqspd1bx7f6mq8ohj50u1k1k,1,10.9,30.9,2025-05-01T17:34:42.121Z,2025-05-01T17:34:43Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5693085347,233,801,5693085301,56,Back,5693085303,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565777,802,1,2,75,34,c7jgkxx1czv5etn7snf1r6p2m,1,96.8,72.6,2025-05-01T17:34:43.506Z,2025-05-01T17:34:46Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5693085465,140,88.6,5693085463,56,Left,5693085467,141,82.3,5693085471,213,2.49,5693085469,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565799,803,1,2,75,36,c7jgkxx1czv5etn7snf1r6p2m,0,88.6,82.3,2025-05-01T17:34:45.842Z,2025-05-01T18:11:07Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5693085597,213,5.02,5693085593,141,51.6,5693085591,140,94.9,5693085589,56,Center,5693085595,212,21.9,5693085585,2,,5693085587,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565795,464,43,2,75,38,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-05-01T17:34:46.896Z,2025-05-01T17:43:07Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5693085567,285,0,5693101113,144,44,5693085565,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565801,465,12,2,75,38,uqspd1bx7f6mq8ohj50u1k1k,1,6.3,51.2,2025-05-01T17:34:47.088Z,2025-05-01T17:34:51Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5693085621,15,,5693085605,212,36.2,5693085607,213,1.26,5693085601,140,16.9,5693085737,167,,5693085603,141,100.0,5693085599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565821,466,5,2,75,41,uqspd1bx7f6mq8ohj50u1k1k,0,16.9,102.0,2025-05-01T17:34:50.689Z,2025-05-01T17:34:54Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5693085839,233,804,5693085731,56,Back,5693085733,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565835,804,5,2,75,41,c7jgkxx1czv5etn7snf1r6p2m,1,83.1,-2.0,2025-05-01T17:34:50.689Z,2025-05-01T18:12:50Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5693085815,347,,5693085813,56,Right,5693085831,233,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565989,805,1,2,76,1,c7jgkxx1czv5etn7snf1r6p2m,0,84.3,0.0,2025-05-01T17:35:10.419Z,2025-05-01T17:35:15Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,5693086643,141,24.0,5693086641,140,89.1,5693086647,213,1.29,5693086645,212,18.4,5693086637,107,,5693086639,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565979,467,44,2,76,3,uqspd1bx7f6mq8ohj50u1k1k,1,9.6,72.1,2025-05-01T17:35:12.519Z,2025-05-01T18:18:54Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5693086681,233,806,5693086587,56,Back,5693086589,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565991,806,44,2,76,3,c7jgkxx1czv5etn7snf1r6p2m,0,90.4,27.9,2025-05-01T17:35:12.520Z,2025-05-01T18:18:54Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5693086655,286,,5693086653,56,Center,5693086709,233,467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808565985,468,12,2,76,3,uqspd1bx7f6mq8ohj50u1k1k,1,7.5,65.7,2025-05-01T17:35:12.697Z,2025-05-01T17:38:02Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5693086619,140,22.0,5693086623,212,19.6,5693086621,141,83.8,5693086625,213,0.68,5693086617,56,Back,5693086631,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808566029,807,43,2,76,11,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-05-01T17:35:20.467Z,2025-05-01T18:14:28Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5693151161,144,61,5693092127,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808566037,808,1,2,76,11,c7jgkxx1czv5etn7snf1r6p2m,1,77.2,22.9,2025-05-01T17:35:20.633Z,2025-05-01T17:43:29Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5693097499,140,75.1,5693097501,141,22.5,5693097503,212,2.2,5693097505,213,3.26,5693097497,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808568069,876,1,2,76,12,c7jgkxx1czv5etn7snf1r6p2m,1,71.4,24.1,2025-05-01T17:35:21.111Z,2025-05-01T17:41:37Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5693098457,140,68.7,5693098463,213,2.08,5693098461,212,5.8,5693098459,141,31.6,5693098455,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808568157,878,1,2,76,13,c7jgkxx1czv5etn7snf1r6p2m,1,75.2,20.1,2025-05-01T17:35:22.823Z,2025-05-01T17:42:06Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5693099055,140,73.5,5693099053,56,Center,5693099057,141,24.9,5693099059,212,3.7,5693099061,213,2.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808566057,809,1,2,76,14,c7jgkxx1czv5etn7snf1r6p2m,1,61.6,36.6,2025-05-01T17:35:23.611Z,2025-05-01T17:43:20Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5693086979,140,61.2,5693086981,141,33.6,5693086983,212,2.1,5693086977,56,Center,5693086985,213,4.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808566081,810,1,2,76,15,c7jgkxx1czv5etn7snf1r6p2m,1,61.2,33.6,2025-05-01T17:35:24.427Z,2025-05-01T17:43:28Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5693087093,56,Right,5693087097,141,7.3,5693087095,140,70.6,5693087101,213,5.22,5693087099,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808566091,811,1,2,76,17,c7jgkxx1czv5etn7snf1r6p2m,1,76.9,7.1,2025-05-01T17:35:26.561Z,2025-05-01T17:35:27Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5693087157,212,12.1,5693087153,140,75.3,5693087151,56,Center,5693087159,213,1.71,5693087155,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808566105,812,1,2,76,18,c7jgkxx1czv5etn7snf1r6p2m,1,75.3,24.9,2025-05-01T17:35:27.650Z,2025-05-01T17:35:30Z,bapdoe78rj82j550otb5zemwa,N. Holm,,,5693087233,56,Right,5693087237,141,16.1,5693087239,212,10.2,5693087241,213,3.77,5693087235,140,67.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808566115,813,1,2,76,20,c7jgkxx1czv5etn7snf1r6p2m,1,67.0,16.1,2025-05-01T17:35:29.857Z,2025-05-01T17:35:31Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5693087311,141,6.5,5693087317,213,5.59,5693087313,212,10.2,5693087305,56,Right,5693087307,140,74.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808566135,814,1,2,76,22,c7jgkxx1czv5etn7snf1r6p2m,1,74.5,6.5,2025-05-01T17:35:31.457Z,2025-05-01T17:35:33Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5693087391,213,2.26,5693087389,212,7.4,5693087385,140,70.0,5693087383,56,Right,5693087387,141,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808566147,815,1,2,76,24,c7jgkxx1czv5etn7snf1r6p2m,1,68.6,15.8,2025-05-01T17:35:33.345Z,2025-05-01T17:35:36Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5693087475,213,2.12,5693087471,141,33.3,5693087473,212,13.9,5693087469,140,61.7,5693087467,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808566165,816,1,2,76,27,c7jgkxx1czv5etn7snf1r6p2m,1,61.0,33.9,2025-05-01T17:35:36.289Z,2025-05-01T17:35:39Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5693087587,140,68.0,5693087589,141,51.2,5693087593,213,1.01,5693087591,212,13.9,5693087585,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808566179,817,1,2,76,30,c7jgkxx1czv5etn7snf1r6p2m,1,72.8,59.9,2025-05-01T17:35:39.441Z,2025-05-01T17:35:41Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5693087669,213,1.24,5693087667,212,18.6,5693087663,140,78.6,5693087661,56,Left,5693087665,141,85.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808566207,818,1,2,76,32,c7jgkxx1czv5etn7snf1r6p2m,1,81.2,88.3,2025-05-01T17:35:41.745Z,2025-05-01T17:35:48Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5693087859,141,94.7,5693087855,56,Left,5693087861,212,8.4,5693087863,213,0.55,5693087857,140,88.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808566215,819,1,2,76,39,c7jgkxx1czv5etn7snf1r6p2m,0,80.1,73.8,2025-05-01T17:35:47.859Z,2025-05-01T17:35:49Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5693087901,56,Center,5693087907,212,18.2,5693087903,140,89.4,5693087899,155,,5693087905,141,51.3,5693087909,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808566217,469,12,2,76,40,uqspd1bx7f6mq8ohj50u1k1k,1,7.4,53.3,2025-05-01T17:35:49.072Z,2025-05-01T17:35:55Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5693087915,140,11.9,5693087927,213,4.89,5693087923,212,26.7,5693087919,141,14.7,5693087937,15,,5693087913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808566261,471,1,2,76,46,uqspd1bx7f6mq8ohj50u1k1k,1,13.5,10.0,2025-05-01T17:35:55.720Z,2025-05-01T17:35:57Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5693088137,213,2.40,5693088133,141,14.4,5693088131,140,10.4,5693088129,56,Back,5693088135,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808566245,820,83,2,76,46,c7jgkxx1czv5etn7snf1r6p2m,0,84.5,93.2,2025-05-01T17:35:55.819Z,2025-05-01T17:36:00Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5693088201,399,6cu5njaghdntn0z9b1i6yb71m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808566269,472,1,2,76,48,uqspd1bx7f6mq8ohj50u1k1k,1,10.4,14.4,2025-05-01T17:35:57.080Z,2025-05-01T17:35:59Z,6cu5njaghdntn0z9b1i6yb71m,I. Jeličić,,,5693088181,1,,5693088175,141,15.9,5693088173,140,30.1,5693088177,212,20.7,5693088171,56,Back,5693088169,157,,5693088179,213,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808576301,614,44,2,76,51,uqspd1bx7f6mq8ohj50u1k1k,1,36.6,14.8,2025-05-01T17:35:59.859Z,2025-05-01T18:12:10Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,5693147665,285,,5693147667,233,821,5693147663,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808566273,821,44,2,76,51,c7jgkxx1czv5etn7snf1r6p2m,0,63.4,85.2,2025-05-01T17:35:59.860Z,2025-05-01T18:12:11Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5693088197,56,Left,5693088199,286,,5693147677,233,614,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808566283,473,61,2,76,51,uqspd1bx7f6mq8ohj50u1k1k,0,30.4,15.0,2025-05-01T17:35:59.985Z,2025-05-01T18:14:32Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,5693088223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808566291,822,1,2,76,54,c7jgkxx1czv5etn7snf1r6p2m,1,61.9,82.1,2025-05-01T17:36:03.641Z,2025-05-01T17:36:04Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5693088297,140,68.1,5693088301,212,7.8,5693088303,213,0.57,5693088295,56,Left,5693088299,141,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808566299,824,1,2,76,55,c7jgkxx1czv5etn7snf1r6p2m,1,68.1,88.3,2025-05-01T17:36:04.577Z,2025-05-01T17:36:05Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5693088347,56,Left,5693088349,140,75.8,5693088355,213,6.09,5693088351,141,86.0,5693088353,212,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808566305,825,1,2,76,56,c7jgkxx1czv5etn7snf1r6p2m,1,75.8,86.0,2025-05-01T17:36:05.105Z,2025-05-01T17:36:06Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5693088389,212,9.4,5693088391,213,4.01,5693088385,140,70.0,5693088387,141,75.4,5693088399,156,,5693088383,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808566339,826,1,2,76,57,c7jgkxx1czv5etn7snf1r6p2m,1,70.0,75.4,2025-05-01T17:36:06.625Z,2025-05-01T17:36:15Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5693088537,140,59.0,5693088535,56,Center,5693088543,213,3.60,5693088541,212,12.9,5693088539,141,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808566341,827,1,2,77,6,c7jgkxx1czv5etn7snf1r6p2m,1,64.9,55.8,2025-05-01T17:36:15.553Z,2025-05-01T17:36:16Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5693088557,140,63.2,5693088561,212,5.7,5693088563,213,1.89,5693088559,141,63.7,5693088555,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
