id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/13/value
2820403437,750,44,2,78,27,8q6cv8g4bd3xdl7m88kll16na,0,78.4,43.2,2025-05-31T18:22:22.748Z,2025-05-31T18:35:41Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5758544727,286,,5758544725,56,Center,5758548271,233,923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820401683,830,41,2,78,28,80hgdmpkvdrhw1ge9nks2kxvy,1,5.0,49.1,2025-05-31T18:22:23.556Z,2025-05-31T18:50:39Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5758562287,141,45.8,5758562289,212,10.7,5758548157,233,659,5758562279,140,15.0,5758562291,213,6.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820401689,831,1,2,78,31,80hgdmpkvdrhw1ge9nks2kxvy,0,13.8,67.7,2025-05-31T18:22:27.043Z,2025-05-31T18:43:11Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5758534905,140,42.7,5758552781,1,,5758534903,56,Back,5758534911,213,0.43,5758554269,157,,5758534909,212,33.4,5758534907,141,88.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820401717,660,1,2,78,35,8q6cv8g4bd3xdl7m88kll16na,1,61.2,18.9,2025-05-31T18:22:30.603Z,2025-05-31T18:46:17Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5758535063,56,Back,5758535065,140,25.2,5758535071,213,2.88,5758535069,212,39.1,5758535073,1,,5758535067,141,33.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820401733,661,1,2,78,39,8q6cv8g4bd3xdl7m88kll16na,1,33.9,37.7,2025-05-31T18:22:34.725Z,2025-05-31T18:22:37Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5758535191,212,7.6,5758535185,56,Back,5758535193,213,1.02,5758535189,141,47.2,5758535187,140,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820401743,662,1,2,78,42,8q6cv8g4bd3xdl7m88kll16na,1,39.9,47.0,2025-05-31T18:22:37.524Z,2025-05-31T18:22:41Z,bi90ts7bjqsllbei6qtmx6has,S. Sjøvold,,,5758535257,56,Right,5758535267,1,,5758535259,140,65.0,5758535261,141,4.9,5758535265,213,5.46,5758535263,212,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820401749,663,1,2,78,46,8q6cv8g4bd3xdl7m88kll16na,1,67.6,5.0,2025-05-31T18:22:41.660Z,2025-05-31T18:22:43Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5758535327,212,11.0,5758535329,213,6.24,5758535325,141,4.3,5758535323,140,78.1,5758535321,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820401763,664,1,2,78,48,8q6cv8g4bd3xdl7m88kll16na,1,77.5,4.9,2025-05-31T18:22:43.772Z,2025-05-31T18:22:47Z,3nl291loxoqoghj60c05rubro,F. Thorvaldsen,,,5758535429,141,18.8,5758535427,140,45.5,5758535433,213,2.87,5758535435,1,,5758535431,212,34.9,5758535425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820401783,665,1,2,78,54,8q6cv8g4bd3xdl7m88kll16na,1,52.0,14.7,2025-05-31T18:22:49.652Z,2025-05-31T18:22:51Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5758535557,56,Back,5758535559,140,45.3,5758535561,141,40.9,5758535565,213,1.95,5758535563,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820401795,666,1,2,78,56,8q6cv8g4bd3xdl7m88kll16na,1,46.2,43.3,2025-05-31T18:22:51.492Z,2025-05-31T18:22:55Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5758535643,141,87.7,5758535645,212,32.3,5758535641,140,57.2,5758535647,213,1.21,5758535649,1,,5758535639,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820401807,667,1,2,79,0,8q6cv8g4bd3xdl7m88kll16na,1,58.9,88.9,2025-05-31T18:22:55.236Z,2025-05-31T18:22:57Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5758535739,213,5.92,5758535737,212,19.4,5758535731,56,Center,5758535735,141,78.8,5758535733,140,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820401811,668,1,2,79,1,8q6cv8g4bd3xdl7m88kll16na,1,76.2,78.8,2025-05-31T18:22:57.036Z,2025-05-31T18:22:58Z,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,5758535783,213,2.29,5758535791,156,,5758535781,212,7.8,5758535775,56,Left,5758535777,140,71.3,5758535779,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820401819,669,61,2,79,3,8q6cv8g4bd3xdl7m88kll16na,0,72.6,86.6,2025-05-31T18:22:58.820Z,2025-05-31T18:22:59Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5758535805,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820401827,832,1,2,79,4,80hgdmpkvdrhw1ge9nks2kxvy,1,38.7,24.0,2025-05-31T18:22:59.556Z,2025-05-31T18:23:01Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5758535839,212,8.6,5758535841,213,1.78,5758535837,141,36.3,5758535833,56,Back,5758535835,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820401835,834,1,2,79,6,80hgdmpkvdrhw1ge9nks2kxvy,1,37.0,36.3,2025-05-31T18:23:01.227Z,2025-05-31T18:23:02Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5758535867,141,13.4,5758535869,212,28.6,5758535871,213,3.72,5758535863,56,Back,5758535865,140,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820401849,835,1,2,79,7,80hgdmpkvdrhw1ge9nks2kxvy,1,14.2,13.4,2025-05-31T18:23:02.452Z,2025-05-31T18:23:04Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5758535937,140,1.1,5758535939,141,42.2,5758535943,213,2.18,5758535941,212,23.9,5758535935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820401867,836,1,2,79,9,80hgdmpkvdrhw1ge9nks2kxvy,0,3.8,43.1,2025-05-31T18:23:04.356Z,2025-05-31T18:23:10Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5758536037,140,50.7,5758536039,141,20.1,5758536041,212,51.7,5758536033,157,,5758536035,56,Right,5758536045,1,,5758536043,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820401871,670,44,2,79,13,8q6cv8g4bd3xdl7m88kll16na,1,45.5,80.9,2025-05-31T18:23:09.083Z,2025-05-31T18:55:12Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5758536137,233,837,5758536069,56,Back,5758536071,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820401875,837,44,2,79,13,80hgdmpkvdrhw1ge9nks2kxvy,0,54.5,19.1,2025-05-31T18:23:09.084Z,2025-05-31T18:55:13Z,dq5uoeu7mw2a3uemr95w32k9g,Ieltsin Camões,,,5758536141,233,670,5758536089,286,,5758536087,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820401881,671,1,2,79,14,8q6cv8g4bd3xdl7m88kll16na,0,39.0,82.7,2025-05-31T18:23:09.476Z,2025-05-31T18:23:10Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5758536123,213,0.06,5758536121,212,20.8,5758536119,141,84.4,5758536113,3,,5758536117,140,58.8,5758536115,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820401891,838,1,2,79,17,80hgdmpkvdrhw1ge9nks2kxvy,0,42.4,24.0,2025-05-31T18:23:12.348Z,2025-05-31T19:39:32Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5758536177,3,,5758536181,140,42.1,5758536179,56,Back,5758536183,141,17.4,5758536187,212,4.5,5758536189,213,4.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820401897,672,1,2,79,17,8q6cv8g4bd3xdl7m88kll16na,1,50.2,80.0,2025-05-31T18:23:12.869Z,2025-05-31T18:23:13Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5758536217,140,44.2,5758536219,141,83.0,5758536223,213,2.83,5758536221,212,6.6,5758536215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820401907,673,1,2,79,18,8q6cv8g4bd3xdl7m88kll16na,1,44.2,83.0,2025-05-31T18:23:13.580Z,2025-05-31T18:23:15Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5758536267,213,5.87,5758536259,56,Back,5758536263,141,79.3,5758536265,212,6.2,5758536261,140,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820401925,675,1,2,79,19,8q6cv8g4bd3xdl7m88kll16na,1,49.0,78.8,2025-05-31T18:23:15.084Z,2025-05-31T18:23:16Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5758536367,213,3.67,5758536359,56,Back,5758536365,212,17.3,5758536363,141,66.0,5758536361,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820401945,676,1,2,79,21,8q6cv8g4bd3xdl7m88kll16na,1,35.1,66.0,2025-05-31T18:23:16.460Z,2025-05-31T18:23:20Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5758536437,213,0.69,5758536433,141,75.1,5758536435,212,9.8,5758536429,56,Back,5758536431,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820401959,677,1,2,79,24,8q6cv8g4bd3xdl7m88kll16na,1,40.6,74.5,2025-05-31T18:23:19.988Z,2025-05-31T18:23:24Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5758536529,140,31.3,5758536527,56,Back,5758536535,213,4.05,5758536533,212,15.9,5758536531,141,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820401967,678,1,2,79,28,8q6cv8g4bd3xdl7m88kll16na,1,41.3,62.0,2025-05-31T18:23:23.989Z,2025-05-31T18:23:26Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5758536561,56,Back,5758536563,140,42.9,5758536565,141,44.2,5758536567,212,12.2,5758536569,213,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402001,679,1,2,79,31,8q6cv8g4bd3xdl7m88kll16na,1,44.3,43.6,2025-05-31T18:23:26.469Z,2025-05-31T18:23:34Z,bi90ts7bjqsllbei6qtmx6has,S. Sjøvold,,,5758536797,56,Right,5758536799,140,76.2,5758536803,212,39.1,5758536805,213,5.74,5758536801,141,13.8,5758536807,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402005,680,3,2,79,39,8q6cv8g4bd3xdl7m88kll16na,1,65.0,54.8,2025-05-31T18:23:34.158Z,2025-05-31T18:45:48Z,3nl291loxoqoghj60c05rubro,F. Thorvaldsen,,,5758536823,56,Center,5758536825,286,,5758557153,233,961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820405649,961,45,2,79,39,80hgdmpkvdrhw1ge9nks2kxvy,0,35.0,45.2,2025-05-31T18:23:34.158Z,2025-05-31T18:45:47Z,dq5uoeu7mw2a3uemr95w32k9g,Ieltsin Camões,,,5758557157,233,680,5758557151,285,,5758557149,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402019,681,1,2,79,40,8q6cv8g4bd3xdl7m88kll16na,1,69.5,37.4,2025-05-31T18:23:35.421Z,2025-05-31T18:23:38Z,3nl291loxoqoghj60c05rubro,F. Thorvaldsen,,,5758536897,212,11.4,5758536895,141,44.3,5758536893,140,79.4,5758536899,213,0.42,5758536891,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402027,682,1,2,79,42,8q6cv8g4bd3xdl7m88kll16na,1,79.2,43.7,2025-05-31T18:23:38.133Z,2025-05-31T18:23:39Z,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,5758536933,213,4.43,5758536925,56,Center,5758536931,212,8.6,5758536927,140,76.9,5758536929,141,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402025,839,83,2,79,44,80hgdmpkvdrhw1ge9nks2kxvy,0,21.7,54.2,2025-05-31T18:23:39.532Z,2025-05-31T18:23:41Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5758536963,399,bi90ts7bjqsllbei6qtmx6has,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402037,683,1,2,79,44,8q6cv8g4bd3xdl7m88kll16na,1,76.5,31.0,2025-05-31T18:23:39.677Z,2025-05-31T18:23:41Z,bi90ts7bjqsllbei6qtmx6has,S. Sjøvold,,,5758536951,56,Right,5758536955,141,11.7,5758536953,140,93.2,5758536957,212,21.9,5758536959,213,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402043,684,1,2,79,46,8q6cv8g4bd3xdl7m88kll16na,1,93.0,11.1,2025-05-31T18:23:41.892Z,2025-05-31T18:23:43Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5758536995,212,8.7,5758536997,213,3.30,5758536993,141,9.1,5758536989,56,Right,5758536991,140,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402055,685,1,2,79,48,8q6cv8g4bd3xdl7m88kll16na,1,84.8,9.2,2025-05-31T18:23:43.685Z,2025-05-31T18:23:46Z,bi90ts7bjqsllbei6qtmx6has,S. Sjøvold,,,5758537071,56,Right,5758537075,141,5.5,5758537073,140,91.2,5758537079,213,5.92,5758537077,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402075,686,1,2,79,51,8q6cv8g4bd3xdl7m88kll16na,1,90.6,5.5,2025-05-31T18:23:46.549Z,2025-05-31T18:23:50Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5758537165,56,Right,5758537169,141,5.3,5758537167,140,75.1,5758537173,213,3.15,5758537171,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402081,687,1,2,79,54,8q6cv8g4bd3xdl7m88kll16na,1,80.2,5.6,2025-05-31T18:23:49.773Z,2025-05-31T18:23:52Z,bi90ts7bjqsllbei6qtmx6has,S. Sjøvold,,,5758537211,56,Center,5758537215,141,22.1,5758537217,212,11.7,5758537213,140,76.9,5758537219,213,1.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402083,688,1,2,79,56,8q6cv8g4bd3xdl7m88kll16na,1,77.8,23.6,2025-05-31T18:23:51.989Z,2025-05-31T18:23:53Z,3nl291loxoqoghj60c05rubro,F. Thorvaldsen,,,5758537227,140,80.5,5758537229,141,36.3,5758537231,212,9.1,5758537225,56,Center,5758537233,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402101,689,1,2,79,57,8q6cv8g4bd3xdl7m88kll16na,0,81.1,34.6,2025-05-31T18:23:53.037Z,2025-05-31T18:23:56Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5758537295,212,21.2,5758537297,213,6.01,5758537293,141,26.2,5758537289,56,Center,5758537291,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402197,690,5,2,80,0,8q6cv8g4bd3xdl7m88kll16na,0,100.6,27.1,2025-05-31T18:23:55.960Z,2025-05-31T18:53:41Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5758537783,56,Center,5758537785,346,,5758556893,233,840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402177,840,5,2,80,0,80hgdmpkvdrhw1ge9nks2kxvy,1,-0.6,72.9,2025-05-31T18:23:55.960Z,2025-05-31T18:53:41Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5758537663,346,,5758556875,233,690,5758537661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402185,841,1,2,80,22,80hgdmpkvdrhw1ge9nks2kxvy,1,5.7,46.3,2025-05-31T18:24:17.701Z,2025-05-31T18:24:18Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5758537713,237,,5758537703,140,7.3,5758537705,141,57.8,5758537701,56,Back,5758537709,213,1.36,5758537707,212,8.0,5758537699,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402195,842,1,2,80,23,80hgdmpkvdrhw1ge9nks2kxvy,0,7.3,57.8,2025-05-31T18:24:18.757Z,2025-05-31T18:24:22Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5758537775,213,6.03,5758537767,56,Center,5758537773,212,55.8,5758537769,140,58.7,5758537771,141,36.9,5758537765,157,,5758537777,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402199,843,44,2,80,26,80hgdmpkvdrhw1ge9nks2kxvy,1,65.1,35.2,2025-05-31T18:24:21.267Z,2025-05-31T18:55:13Z,dq5uoeu7mw2a3uemr95w32k9g,Ieltsin Camões,,,5758537787,56,Center,5758537789,286,,5758537821,233,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402201,691,44,2,80,26,8q6cv8g4bd3xdl7m88kll16na,0,34.9,64.8,2025-05-31T18:24:21.268Z,2025-05-31T18:55:13Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5758537791,56,Back,5758537793,285,,5758537807,233,843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820405499,960,1,2,80,27,80hgdmpkvdrhw1ge9nks2kxvy,0,67.1,31.0,2025-05-31T18:24:22.158Z,2025-05-31T18:44:58Z,dq5uoeu7mw2a3uemr95w32k9g,Ieltsin Camões,,,5758556325,213,5.96,5758556323,212,4.8,5758556321,141,28.8,5758556313,3,,5758556315,168,,5758556319,140,71.4,5758556317,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402219,692,61,2,80,28,8q6cv8g4bd3xdl7m88kll16na,1,24.4,67.5,2025-05-31T18:24:23.541Z,2025-05-31T18:45:27Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5758537907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402215,844,83,2,80,30,80hgdmpkvdrhw1ge9nks2kxvy,0,44.8,24.9,2025-05-31T18:24:25.220Z,2025-05-31T18:24:27Z,dq5uoeu7mw2a3uemr95w32k9g,Ieltsin Camões,,,5758537929,399,9xxdec5pv5plas9ve4ehs4nop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402225,694,1,2,80,31,8q6cv8g4bd3xdl7m88kll16na,1,47.3,80.6,2025-05-31T18:24:26.453Z,2025-05-31T18:45:23Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5758537939,141,85.0,5758537935,140,56.7,5758537941,212,10.3,5758537931,56,Left,5758537943,213,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402231,695,1,2,80,31,8q6cv8g4bd3xdl7m88kll16na,1,56.7,85.0,2025-05-31T18:24:27.077Z,2025-05-31T18:45:24Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5758537977,212,3.9,5758537979,213,5.85,5758537973,140,60.1,5758537975,141,82.6,5758537971,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402233,696,3,2,80,32,8q6cv8g4bd3xdl7m88kll16na,0,63.0,84.8,2025-05-31T18:24:28.078Z,2025-05-31T18:45:26Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5758538071,233,845,5758537995,286,,5758537993,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402241,845,7,2,80,32,80hgdmpkvdrhw1ge9nks2kxvy,1,37.0,15.2,2025-05-31T18:24:28.079Z,2025-05-31T18:24:41Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5758538051,233,696,5758538045,56,Back,5758538047,285,,5758538043,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402237,697,5,2,80,33,8q6cv8g4bd3xdl7m88kll16na,1,68.9,101.7,2025-05-31T18:24:29.039Z,2025-05-31T18:53:42Z,9xxdec5pv5plas9ve4ehs4nop,E. Sørensen,,,5758538009,56,Left,5758538191,233,846,5758538011,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402263,846,5,2,80,33,80hgdmpkvdrhw1ge9nks2kxvy,0,31.1,-1.7,2025-05-31T18:24:29.039Z,2025-05-31T18:53:42Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5758538197,233,697,5758538183,56,Back,5758538185,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402257,698,1,2,80,40,8q6cv8g4bd3xdl7m88kll16na,1,69.8,100.0,2025-05-31T18:24:35.246Z,2025-05-31T18:24:36Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5758538131,107,,5758538135,140,72.2,5758538141,213,5.15,5758538133,56,Left,5758538137,141,93.3,5758538139,212,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402271,699,1,2,80,41,8q6cv8g4bd3xdl7m88kll16na,1,72.2,90.8,2025-05-31T18:24:36.270Z,2025-05-31T18:24:40Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5758538223,213,0.19,5758538221,212,4.3,5758538215,56,Left,5758538219,141,92.0,5758538217,140,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402283,847,83,2,80,43,80hgdmpkvdrhw1ge9nks2kxvy,0,40.7,12.2,2025-05-31T18:24:38.468Z,2025-05-31T18:28:32Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5758542581,399,1w8gujxthv0lfjrn98paa1uga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402277,700,61,2,80,44,8q6cv8g4bd3xdl7m88kll16na,0,60.9,94.2,2025-05-31T18:24:39.838Z,2025-05-31T18:24:40Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5758538231,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402279,701,5,2,80,45,8q6cv8g4bd3xdl7m88kll16na,0,62.6,101.2,2025-05-31T18:24:40.966Z,2025-05-31T18:53:43Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5758538241,56,Left,5758538243,347,,5758538367,233,848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402291,848,5,2,80,45,80hgdmpkvdrhw1ge9nks2kxvy,1,37.4,-1.2,2025-05-31T18:24:40.966Z,2025-05-31T18:53:43Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5758538311,56,Back,5758538313,347,,5758538337,233,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402299,849,1,2,80,51,80hgdmpkvdrhw1ge9nks2kxvy,1,41.0,0.0,2025-05-31T18:24:46.733Z,2025-05-31T18:24:48Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5758538389,140,27.8,5758538387,56,Back,5758538391,141,18.8,5758538385,107,,5758538395,213,2.36,5758538393,212,19.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402309,850,1,2,80,53,80hgdmpkvdrhw1ge9nks2kxvy,1,32.4,15.9,2025-05-31T18:24:48.205Z,2025-05-31T18:24:50Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5758538449,212,13.1,5758538451,213,2.24,5758538447,141,31.0,5758538445,140,24.7,5758538443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402335,851,1,2,80,54,80hgdmpkvdrhw1ge9nks2kxvy,1,17.5,14.7,2025-05-31T18:24:49.837Z,2025-05-31T18:24:57Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5758538601,141,44.5,5758538605,213,2.15,5758538603,212,24.2,5758538599,140,4.9,5758538597,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402377,852,1,2,81,1,80hgdmpkvdrhw1ge9nks2kxvy,1,9.7,55.2,2025-05-31T18:24:56.813Z,2025-05-31T18:25:05Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5758538835,141,88.9,5758538841,1,,5758538833,140,68.0,5758538831,56,Left,5758538839,213,0.36,5758538837,212,65.4,5758538829,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402463,855,44,2,81,8,80hgdmpkvdrhw1ge9nks2kxvy,1,65.3,84.6,2025-05-31T18:25:03.805Z,2025-05-31T18:25:21Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5758539273,286,,5758539279,233,702,5758539271,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402365,702,44,2,81,8,8q6cv8g4bd3xdl7m88kll16na,0,34.7,15.4,2025-05-31T18:25:03.806Z,2025-05-31T18:25:22Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5758538789,56,Back,5758538791,285,,5758539303,233,855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820402379,853,61,2,81,8,80hgdmpkvdrhw1ge9nks2kxvy,0,70.4,83.3,2025-05-31T18:25:03.981Z,2025-05-31T18:50:49Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5758538851,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
