id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/12/value,qualifier/13/value
2797392613,650,44,2,75,8,btaf9fuj3xctycyjeqwereaow,1,67.4,72.9,2025-04-06T16:36:59.651Z,2025-04-06T17:18:14Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5631352475,233,620,5631352405,286,,5631352403,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797392593,620,44,2,75,8,45v50owpvshpijizwwlcw4lni,0,32.6,27.1,2025-04-06T16:36:59.652Z,2025-04-06T17:18:15Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,,5631352535,233,650,5631352285,285,,5631352283,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797392645,651,1,2,75,9,btaf9fuj3xctycyjeqwereaow,0,65.8,65.5,2025-04-06T16:37:00.037Z,2025-04-06T16:38:27Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5631352587,140,67.0,5631352591,212,8.5,5631352583,3,,5631352589,141,53.1,5631352585,56,Center,5631352593,213,4.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797392719,622,1,2,75,10,45v50owpvshpijizwwlcw4lni,0,30.6,36.0,2025-04-06T16:37:01.948Z,2025-04-06T16:37:06Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5631353015,213,5.79,5631353013,212,53.4,5631353007,56,Right,5631353009,140,75.3,5631353011,141,0.0,5631353005,157,,5631353017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797392729,623,5,2,75,15,45v50owpvshpijizwwlcw4lni,0,71.4,-1.4,2025-04-06T16:37:06.415Z,2025-04-06T17:14:46Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5631353047,56,Right,5631353049,347,,5631354505,233,652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797392979,652,5,2,75,15,btaf9fuj3xctycyjeqwereaow,1,28.6,101.4,2025-04-06T16:37:06.415Z,2025-04-06T17:14:45Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5631354489,233,623,5631354275,56,Back,5631354277,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797392981,653,18,2,75,27,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-04-06T16:37:18.909Z,2025-04-06T16:37:20Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5631354279,42,,5631354359,55,654,5631354283,59,23,5631354281,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797392993,654,19,2,75,27,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-04-06T16:37:18.910Z,2025-04-06T16:37:20Z,entqumhk84jfw6hgjkee607x0,S. Mathisen,,,5631354341,59,24,5631354347,44,Forward,5631354345,293,3,5631354349,55,653,5631354343,292,9,5631354335,42,,5631354339,145,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797393643,655,18,2,75,54,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-04-06T16:37:45.808Z,2025-04-06T16:38:07Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5631357787,59,27,5631357785,44,Forward,5631357783,42,,5631357881,55,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797393651,656,19,2,75,54,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-04-06T16:37:45.809Z,2025-04-06T16:38:07Z,di12pteex60qy5bdmm4lxt8no,E. Jemal,,,5631357857,44,Forward,5631357845,59,43,5631357849,292,9,5631357841,145,11,5631357861,55,655,5631357831,42,,5631357853,293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797393773,657,1,2,76,6,btaf9fuj3xctycyjeqwereaow,1,33.4,100.0,2025-04-06T16:37:57.696Z,2025-04-06T17:07:25Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5631358521,212,14.8,5631358513,107,,5631358517,140,42.8,5631358523,213,5.44,5631358519,141,85.4,5631358515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797393779,658,50,2,76,8,btaf9fuj3xctycyjeqwereaow,1,43.4,89.2,2025-04-06T16:37:59.532Z,2025-04-06T17:11:12Z,entqumhk84jfw6hgjkee607x0,S. Mathisen,,,5631358551,286,,5631358635,233,624,5631358549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797393747,624,7,2,76,8,45v50owpvshpijizwwlcw4lni,1,56.6,10.8,2025-04-06T16:37:59.533Z,2025-04-06T17:11:12Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,,5631358569,233,658,5631358361,56,Right,5631358359,167,,5631358363,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797393753,625,5,2,76,10,45v50owpvshpijizwwlcw4lni,0,60.8,-1.4,2025-04-06T16:38:01.052Z,2025-04-06T17:14:46Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,,5631358379,56,Right,5631359089,233,659,5631358381,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797393859,659,5,2,76,10,btaf9fuj3xctycyjeqwereaow,1,39.2,101.4,2025-04-06T16:38:01.052Z,2025-04-06T17:14:46Z,entqumhk84jfw6hgjkee607x0,S. Mathisen,,,5631359021,347,,5631359019,56,Back,5631359039,233,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797393899,660,1,2,76,19,btaf9fuj3xctycyjeqwereaow,1,40.0,100.0,2025-04-06T16:38:10.097Z,2025-04-06T16:38:12Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5631359263,213,5.17,5631359255,56,Back,5631359259,141,74.5,5631359257,140,48.8,5631359261,212,20.9,5631359251,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797393965,661,1,2,76,21,btaf9fuj3xctycyjeqwereaow,1,44.5,77.3,2025-04-06T16:38:12.513Z,2025-04-06T16:38:16Z,entqumhk84jfw6hgjkee607x0,S. Mathisen,,,5631359549,155,,5631359551,56,Center,5631359557,212,36.9,5631359559,213,4.98,5631359555,141,24.9,5631359561,1,,5631359553,140,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797393987,662,1,2,76,25,btaf9fuj3xctycyjeqwereaow,1,49.4,46.6,2025-04-06T16:38:16.112Z,2025-04-06T16:38:17Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5631359673,213,0.14,5631359669,141,48.2,5631359665,56,Center,5631359667,140,57.0,5631359671,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797394063,663,1,2,76,26,btaf9fuj3xctycyjeqwereaow,1,57.0,48.2,2025-04-06T16:38:17.025Z,2025-04-06T16:38:20Z,dxmgpouxmhnss0ggxm6yqgo9,L. Mettler,,,5631360011,213,5.81,5631360005,140,81.7,5631360009,212,29.2,5631360003,56,Center,5631360007,141,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797394119,664,1,2,76,29,btaf9fuj3xctycyjeqwereaow,1,81.7,28.5,2025-04-06T16:38:20.576Z,2025-04-06T16:38:36Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,1.0,,5631360399,56,Center,5631360395,2,,5631360403,141,55.4,5631360397,155,,5631360407,213,1.36,5631360401,140,85.4,5631361349,210,15,5631360405,212,18.7,5631361351,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797394127,665,15,2,76,33,btaf9fuj3xctycyjeqwereaow,1,90.3,61.3,2025-04-06T16:38:24.188Z,2025-04-06T17:57:27Z,di12pteex60qy5bdmm4lxt8no,E. Jemal,,,5631361427,147,49.8,5631361405,154,,5631360447,22,,5631361403,29,,5631360449,17,,5631361411,102,49.4,5631361413,103,2.5,5631361401,78,,5631361407,55,5631361469,233,626,5631361425,146,5631361067,20,,664,98.9,5631360451,56,,,,,,,,,,,,,,,,,,Center,
2797394139,626,10,2,76,33,45v50owpvshpijizwwlcw4lni,1,3.3,48.3,2025-04-06T16:38:24.288Z,2025-04-06T16:38:48Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5631361487,233,665,5631360527,56,Back,5631360521,173,,5631362137,183,,5631360523,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797394193,628,1,2,76,37,45v50owpvshpijizwwlcw4lni,0,29.6,29.5,2025-04-06T16:38:28.708Z,2025-04-06T16:38:37Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5631360891,141,12.3,5631360887,56,Back,5631360895,213,5.61,5631360893,212,18.9,5631360889,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797394207,630,5,2,76,39,45v50owpvshpijizwwlcw4lni,0,47.0,-1.6,2025-04-06T16:38:30.840Z,2025-04-06T17:14:47Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5631360973,56,Back,5631361141,233,666,5631360975,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797394215,666,5,2,76,39,btaf9fuj3xctycyjeqwereaow,1,53.0,101.6,2025-04-06T16:38:30.840Z,2025-04-06T17:14:47Z,di12pteex60qy5bdmm4lxt8no,E. Jemal,,,5631361013,56,Left,5631361079,233,630,5631361017,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797394195,629,43,2,76,40,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-04-06T16:38:31.188Z,2025-04-06T16:38:38Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5631360907,56,Back,5631361511,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797394537,667,1,2,77,0,btaf9fuj3xctycyjeqwereaow,0,61.7,100.0,2025-04-06T16:38:51.271Z,2025-04-06T16:38:53Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5631362865,1,,5631362853,107,,5631362861,212,21.8,5631362863,213,5.61,5631362947,189,,5631362859,141,81.8,5631362855,56,Left,5631362857,140,78.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797394583,632,1,2,77,3,45v50owpvshpijizwwlcw4lni,1,12.7,19.7,2025-04-06T16:38:54.916Z,2025-04-06T16:38:55Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5631363127,56,Back,5631363131,141,55.7,5631363129,140,9.2,5631363135,213,1.72,5631363133,212,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797394655,633,1,2,77,4,45v50owpvshpijizwwlcw4lni,1,9.2,55.7,2025-04-06T16:38:55.629Z,2025-04-06T16:38:59Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5631363553,140,17.6,5631363557,212,27.6,5631363551,56,Back,5631363559,213,1.25,5631363555,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797394667,634,3,2,77,8,45v50owpvshpijizwwlcw4lni,0,22.4,94.8,2025-04-06T16:38:59.748Z,2025-04-06T16:39:08Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5631363605,285,,5631363603,56,Back,5631363843,233,668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797394697,668,7,2,77,8,btaf9fuj3xctycyjeqwereaow,1,77.6,5.2,2025-04-06T16:38:59.749Z,2025-04-06T16:39:07Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5631363767,167,,5631363807,233,634,5631363771,286,,5631363769,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797394835,635,5,2,77,11,45v50owpvshpijizwwlcw4lni,1,26.6,101.4,2025-04-06T16:39:02.076Z,2025-04-06T17:14:47Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5631364511,347,,5631364509,56,Back,5631364533,233,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797394777,669,5,2,77,11,btaf9fuj3xctycyjeqwereaow,0,73.4,-1.4,2025-04-06T16:39:02.076Z,2025-04-06T17:14:48Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5631364549,233,635,5631364177,56,Right,5631364179,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797394851,636,1,2,77,20,45v50owpvshpijizwwlcw4lni,1,26.4,100.0,2025-04-06T16:39:11.060Z,2025-04-06T16:39:12Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5631364613,56,Back,5631364615,140,12.1,5631364619,212,18.2,5631364621,213,3.74,5631364611,107,,5631364617,141,86.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797394921,637,1,2,77,21,45v50owpvshpijizwwlcw4lni,1,10.3,85.3,2025-04-06T16:39:12.356Z,2025-04-06T16:39:17Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5631365023,140,4.1,5631365025,141,60.0,5631365029,213,4.35,5631365027,212,18.4,5631365021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797394973,638,1,2,77,26,45v50owpvshpijizwwlcw4lni,1,4.6,45.7,2025-04-06T16:39:17.397Z,2025-04-06T16:39:20Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5631365371,155,,5631365377,141,6.7,5631365381,213,5.44,5631365379,212,35.7,5631365375,140,27.3,5631365373,56,Back,5631365383,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797395001,639,1,2,77,29,45v50owpvshpijizwwlcw4lni,1,27.3,6.7,2025-04-06T16:39:20.444Z,2025-04-06T16:39:21Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5631365511,140,28.9,5631365517,213,1.10,5631365515,212,3.7,5631365509,56,Back,5631365513,141,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797395021,640,1,2,77,30,45v50owpvshpijizwwlcw4lni,1,28.9,11.6,2025-04-06T16:39:21.692Z,2025-04-06T16:39:22Z,10jjf6ittt34mqsrihtotv1g4,D. Daga,,,5631365631,212,6.6,5631365627,140,35.2,5631365629,141,11.1,5631365625,56,Back,5631365633,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797395083,641,1,2,77,31,45v50owpvshpijizwwlcw4lni,1,35.2,11.1,2025-04-06T16:39:22.316Z,2025-04-06T16:39:25Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5631365955,212,6.0,5631365949,56,Back,5631365951,140,31.5,5631365957,213,2.27,5631365953,141,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797395109,642,2,2,77,34,45v50owpvshpijizwwlcw4lni,1,38.0,20.1,2025-04-06T16:39:25.157Z,2025-04-06T16:39:33Z,10jjf6ittt34mqsrihtotv1g4,D. Daga,,,5631366839,7,5w0p51an11m21e5hnpjtukx04,5631366091,141,37.7,5631366843,56,Center,5631366841,1,,5631366089,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797395671,643,18,2,77,57,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-04-06T16:39:48.949Z,2025-04-06T16:43:43Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5631369197,59,7,5631369285,55,644,5631369195,44,Midfielder,5631369193,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797395677,644,19,2,77,57,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-04-06T16:39:48.950Z,2025-04-06T16:43:44Z,617qfwb824ko8xrulrp6b86ad,V. Berisha,,,5631369235,59,14,5631369239,293,2,5631369237,292,7,5631369227,42,,5631369233,145,11,5631369245,55,643,5631369241,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797395799,671,1,2,78,10,btaf9fuj3xctycyjeqwereaow,1,29.8,50.9,2025-04-06T16:40:01.992Z,2025-04-06T16:40:05Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5631369911,212,17.1,5631369903,56,Back,5631369909,141,75.9,5631369897,5,,5631369913,213,1.44,5631369899,241,,5631369907,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797395831,672,1,2,78,13,btaf9fuj3xctycyjeqwereaow,1,31.9,75.9,2025-04-06T16:40:04.960Z,2025-04-06T16:40:06Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5631370081,213,3.97,5631370077,141,44.9,5631370079,212,28.7,5631370075,140,13.4,5631370073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797395899,673,1,2,78,15,btaf9fuj3xctycyjeqwereaow,0,12.7,44.8,2025-04-06T16:40:06.697Z,2025-04-06T16:40:09Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5631370443,56,Right,5631370453,1,,5631370451,213,5.85,5631370445,140,51.9,5631370449,212,45.3,5631370441,157,,5631370447,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797395935,645,1,2,78,19,45v50owpvshpijizwwlcw4lni,0,47.2,86.5,2025-04-06T16:40:10.132Z,2025-04-06T16:40:11Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5631370609,141,86.5,5631370605,140,73.6,5631370597,3,,5631370601,56,Left,5631370613,212,27.7,5631370615,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797395981,674,1,2,78,20,btaf9fuj3xctycyjeqwereaow,0,36.8,14.0,2025-04-06T16:40:11.512Z,2025-04-06T16:40:12Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5631370811,3,,5631370817,141,27.7,5631370819,212,11.7,5631370815,140,43.6,5631370813,56,Back,5631370821,213,0.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797396041,646,1,2,78,21,45v50owpvshpijizwwlcw4lni,1,67.3,80.5,2025-04-06T16:40:12.756Z,2025-04-06T16:40:14Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5631371057,140,75.9,5631371061,212,9.4,5631371063,213,6.02,5631371059,141,76.9,5631371055,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797396047,647,1,2,78,23,45v50owpvshpijizwwlcw4lni,0,75.9,76.9,2025-04-06T16:40:14.508Z,2025-04-06T16:40:15Z,617qfwb824ko8xrulrp6b86ad,V. Berisha,,,5631371097,141,67.5,5631371101,213,4.86,5631371093,56,Center,5631371095,140,76.8,5631371099,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797396157,676,1,2,78,29,btaf9fuj3xctycyjeqwereaow,1,31.8,22.1,2025-04-06T16:40:20.477Z,2025-04-06T16:40:22Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5631371733,141,35.1,5631371737,213,2.72,5631371727,56,Back,5631371729,140,12.9,5631371735,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797396171,677,1,2,78,31,btaf9fuj3xctycyjeqwereaow,0,12.9,35.1,2025-04-06T16:40:22.090Z,2025-04-06T16:40:23Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5631371831,140,56.8,5631371837,213,6.18,5631371825,157,,5631371835,212,46.3,5631371829,56,Center,5631371839,1,,5631371833,141,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797396245,648,1,2,78,33,45v50owpvshpijizwwlcw4lni,0,38.9,73.6,2025-04-06T16:40:24.308Z,2025-04-06T17:11:29Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5631372263,141,83.5,5631372265,212,31.6,5631372255,3,,5631372259,56,Left,5631372261,140,68.3,5631372267,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797396211,678,1,2,78,33,btaf9fuj3xctycyjeqwereaow,0,39.6,16.2,2025-04-06T16:40:24.664Z,2025-04-06T17:05:49Z,dxmgpouxmhnss0ggxm6yqgo9,L. Mettler,,,5631372311,233,649,5631372047,56,Back,5631372055,213,0.65,5631372319,286,,5631372049,140,43.2,5631372051,141,20.4,5631372309,236,,5631372053,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797396249,649,74,2,78,33,45v50owpvshpijizwwlcw4lni,1,68.3,83.5,2025-04-06T16:40:24.665Z,2025-04-06T17:11:04Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5631372293,56,Left,5631372385,233,678,5631372295,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797396285,679,1,2,78,35,btaf9fuj3xctycyjeqwereaow,1,43.2,20.4,2025-04-06T16:40:26.672Z,2025-04-06T16:40:30Z,dxmgpouxmhnss0ggxm6yqgo9,L. Mettler,,,5631372481,212,10.3,5631372477,140,37.4,5631372479,141,32.7,5631372475,56,Back,5631372483,213,2.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797396279,650,45,2,78,39,45v50owpvshpijizwwlcw4lni,0,66.1,76.7,2025-04-06T16:40:30.212Z,2025-04-06T17:11:18Z,617qfwb824ko8xrulrp6b86ad,V. Berisha,,,5631372451,56,Center,5631372619,285,,5631372615,233,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797396291,680,3,2,78,39,btaf9fuj3xctycyjeqwereaow,1,33.9,23.3,2025-04-06T16:40:30.212Z,2025-04-06T17:11:17Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5631515179,286,,5631372551,233,650,5631372513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797396325,681,1,2,78,40,btaf9fuj3xctycyjeqwereaow,1,37.4,32.7,2025-04-06T16:40:31.040Z,2025-04-06T16:40:33Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5631372741,212,10.6,5631372737,140,30.9,5631372743,213,4.02,5631372739,141,20.7,5631372735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797396383,682,1,2,78,42,btaf9fuj3xctycyjeqwereaow,1,30.9,20.7,2025-04-06T16:40:33.064Z,2025-04-06T16:40:36Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5631373003,212,12.7,5631372997,140,21.9,5631372991,56,Back,5631373005,213,2.41,5631373001,141,33.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797396397,683,1,2,78,45,btaf9fuj3xctycyjeqwereaow,1,21.9,33.1,2025-04-06T16:40:36.064Z,2025-04-06T16:40:37Z,7hevgs3yo3fnxvingc7zzgpw4,M. Gjone,,,5631373083,140,35.6,5631373089,213,5.77,5631373085,141,21.2,5631373087,212,16.5,5631373081,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797396417,684,1,2,78,46,btaf9fuj3xctycyjeqwereaow,1,35.1,21.2,2025-04-06T16:40:37.064Z,2025-04-06T16:40:38Z,dxmgpouxmhnss0ggxm6yqgo9,L. Mettler,,,5631373223,140,43.4,5631373225,141,11.7,5631373229,213,5.65,5631373227,212,10.8,5631373221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797396463,685,1,2,78,47,btaf9fuj3xctycyjeqwereaow,1,43.4,11.7,2025-04-06T16:40:38.776Z,2025-04-06T16:40:40Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5631373485,212,7.4,5631373479,56,Back,5631373477,155,,5631373481,140,44.2,5631373487,213,1.46,5631373483,141,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797396481,686,1,2,78,49,btaf9fuj3xctycyjeqwereaow,1,45.4,28.6,2025-04-06T16:40:40.800Z,2025-04-06T16:40:42Z,dxmgpouxmhnss0ggxm6yqgo9,L. Mettler,,,5631373605,213,4.51,5631373603,212,12.2,5631373595,140,43.1,5631373599,141,11.0,5631373593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797396535,687,1,2,78,50,btaf9fuj3xctycyjeqwereaow,1,43.1,11.0,2025-04-06T16:40:41.824Z,2025-04-06T16:40:45Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5631373859,213,2.89,5631373855,141,17.7,5631373857,212,18.4,5631373849,56,Back,5631373853,140,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797396603,688,1,2,78,53,btaf9fuj3xctycyjeqwereaow,1,26.1,17.7,2025-04-06T16:40:44.920Z,2025-04-06T16:40:48Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5631374231,56,Back,5631374237,212,9.5,5631374235,141,30.9,5631374239,213,1.92,5631374233,140,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797396745,689,1,2,78,56,btaf9fuj3xctycyjeqwereaow,1,23.6,31.3,2025-04-06T16:40:47.908Z,2025-04-06T16:40:54Z,7hevgs3yo3fnxvingc7zzgpw4,M. Gjone,,,5631375039,212,16.2,5631375035,140,33.6,5631375033,56,Back,5631375041,213,5.42,5631375037,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
