id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2804533033,31,3,1,4,29,d8w1m5j3jbd1eva8524dv4a20,0,65.4,28.4,2025-04-21T15:04:50.832Z,2025-04-21T15:04:53Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5670657773,56,Center,5670657775,286,,5670658105,233,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533065,23,7,1,4,29,eujf9nqky8c5jnahb2f76m86o,1,34.6,71.6,2025-04-21T15:04:50.833Z,2025-04-21T16:08:43Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5670658007,285,,5670658041,233,31,5670658005,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533209,24,1,1,4,31,eujf9nqky8c5jnahb2f76m86o,1,37.2,69.6,2025-04-21T15:04:52.830Z,2025-04-21T15:04:58Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5670658731,1,,5670658723,140,40.8,5670658729,213,4.82,5670658725,141,18.5,5670658727,212,35.0,5670658721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533309,25,1,1,4,36,eujf9nqky8c5jnahb2f76m86o,1,59.1,19.4,2025-04-21T15:04:57.846Z,2025-04-21T15:05:01Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5670659265,140,56.3,5670659271,213,2.37,5670659269,212,4.1,5670659267,141,23.6,5670659263,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533377,26,1,1,4,40,eujf9nqky8c5jnahb2f76m86o,1,56.8,22.7,2025-04-21T15:05:01.550Z,2025-04-21T15:05:03Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5670659619,141,32.8,5670659621,212,16.7,5670659615,56,Back,5670659623,213,2.72,5670659617,140,42.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533431,27,1,1,4,42,eujf9nqky8c5jnahb2f76m86o,1,42.3,32.8,2025-04-21T15:05:03.405Z,2025-04-21T15:05:05Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5670659965,212,23.5,5670659963,141,67.2,5670659967,213,1.65,5670659959,56,Back,5670659961,140,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533575,28,1,1,4,44,eujf9nqky8c5jnahb2f76m86o,1,40.8,61.2,2025-04-21T15:05:05.508Z,2025-04-21T15:05:10Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5670660693,140,77.8,5670660689,155,,5670660701,1,,5670660699,213,5.53,5670660695,141,7.7,5670660697,212,53.2,5670660691,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804637607,658,1,1,4,45,eujf9nqky8c5jnahb2f76m86o,1,65.2,6.2,2025-04-21T15:05:07.018Z,2025-04-21T16:39:54Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5671238701,56,Right,5671238707,212,7.7,5671238705,141,16.6,5671238709,213,1.18,5671238703,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533691,31,1,1,4,46,eujf9nqky8c5jnahb2f76m86o,0,72.9,13.7,2025-04-21T15:05:07.591Z,2025-04-21T16:40:32Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5670661277,56,Right,5671242617,233,32,5671242419,141,9.6,5671242421,212,3.3,5671242417,140,74.6,5671242615,236,,5671242621,286,,5671242423,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533727,32,74,1,4,46,d8w1m5j3jbd1eva8524dv4a20,1,20.8,83.6,2025-04-21T15:05:07.592Z,2025-04-21T16:40:29Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5670661459,56,Back,5670661461,285,,5671242695,233,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533643,29,1,1,4,49,eujf9nqky8c5jnahb2f76m86o,0,77.8,7.7,2025-04-21T15:05:10.701Z,2025-04-21T16:41:03Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5670661031,141,15.0,5670661027,56,Right,5670661033,212,5.3,5670661035,213,1.23,5670661029,140,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804639031,762,61,1,4,50,d8w1m5j3jbd1eva8524dv4a20,1,28.8,85.7,2025-04-21T15:05:11.499Z,2025-04-21T16:41:16Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5671246065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533677,30,1,1,4,51,eujf9nqky8c5jnahb2f76m86o,1,77.2,10.1,2025-04-21T15:05:12.773Z,2025-04-21T15:05:14Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5670661207,140,78.8,5670661211,212,4.8,5670661205,56,Right,5670661209,141,16.7,5670661213,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533735,32,43,1,4,53,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-21T15:05:14.613Z,2025-04-21T16:42:07Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5670661505,141,20.0,5670661499,56,Right,5670661509,213,1.33,5671248983,144,1,5670661501,140,76.5,5670661507,212,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533745,33,43,1,4,53,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-04-21T15:05:15.128Z,2025-04-21T16:42:09Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5671249063,144,8,5670661545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533811,33,1,1,4,54,eujf9nqky8c5jnahb2f76m86o,1,71.3,22.2,2025-04-21T15:05:16.037Z,2025-04-21T15:05:18Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5670661955,212,13.0,5670661949,56,Center,5670661951,140,83.7,5670661953,141,22.7,5670661957,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533859,34,1,1,4,57,eujf9nqky8c5jnahb2f76m86o,1,82.8,22.8,2025-04-21T15:05:18.510Z,2025-04-21T15:05:20Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5670662207,56,Center,5670662211,141,30.1,5670662209,140,78.9,5670662215,213,2.26,5670662213,212,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533929,34,45,1,4,58,d8w1m5j3jbd1eva8524dv4a20,0,20.2,67.8,2025-04-21T15:05:20.293Z,2025-04-21T16:48:45Z,eguth2iido7y17nisod5l6e50,T. Nyhammer,,,5671253921,233,35,5670662559,56,Back,5670662561,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533869,35,3,1,4,58,eujf9nqky8c5jnahb2f76m86o,1,79.8,32.2,2025-04-21T15:05:20.293Z,2025-04-21T16:43:29Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5670662245,56,Center,5671253933,233,34,5670662247,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641177,687,50,1,4,59,eujf9nqky8c5jnahb2f76m86o,1,78.2,32.0,2025-04-21T15:05:20.562Z,2025-04-21T17:39:37Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5671266557,286,,5671267171,233,793,5671266555,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641233,793,7,1,4,59,d8w1m5j3jbd1eva8524dv4a20,0,21.8,68.0,2025-04-21T15:05:20.563Z,2025-04-21T17:39:37Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5671267163,233,687,5671259047,56,Back,5671259049,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804533937,35,61,1,5,1,d8w1m5j3jbd1eva8524dv4a20,1,17.6,59.3,2025-04-21T15:05:22.852Z,2025-04-21T16:03:22Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5670662581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804614187,421,43,1,5,2,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-04-21T15:05:23.318Z,2025-04-21T16:48:41Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5671111375,213,0.12,5671111369,140,31.5,5671111373,212,5.9,5671111367,56,Back,5671111371,141,76.4,5671268221,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534029,36,1,1,5,5,d8w1m5j3jbd1eva8524dv4a20,0,24.6,75.1,2025-04-21T15:05:26.729Z,2025-04-21T16:48:43Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5670663099,56,Center,5670663109,213,6.08,5670663103,141,56.6,5670663097,157,,5670663107,212,62.6,5670663101,140,83.0,5670663111,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534157,36,1,1,5,8,eujf9nqky8c5jnahb2f76m86o,1,30.0,35.1,2025-04-21T15:05:29.622Z,2025-04-21T15:05:33Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5670663745,141,62.4,5670663747,212,18.8,5670663751,213,1.41,5670663737,56,Back,5670663741,140,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534315,37,1,1,5,11,eujf9nqky8c5jnahb2f76m86o,1,34.7,66.0,2025-04-21T15:05:32.830Z,2025-04-21T15:05:39Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5670664699,56,Back,5670664707,213,4.94,5670664703,141,36.7,5670664701,140,39.1,5670664705,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534407,38,1,1,5,17,eujf9nqky8c5jnahb2f76m86o,1,45.8,33.6,2025-04-21T15:05:38.860Z,2025-04-21T15:05:42Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5670665179,141,66.9,5670665175,56,Back,5670665181,212,23.0,5670665183,213,1.74,5670665177,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534493,39,1,1,5,21,eujf9nqky8c5jnahb2f76m86o,1,40.4,62.9,2025-04-21T15:05:42.765Z,2025-04-21T15:05:46Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5670665633,213,6.17,5670665627,140,49.0,5670665631,212,9.1,5670665629,141,61.4,5670665625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534609,40,1,1,5,24,eujf9nqky8c5jnahb2f76m86o,0,48.0,57.2,2025-04-21T15:05:46.196Z,2025-04-21T15:05:51Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5670666285,141,13.5,5670666289,213,5.56,5670666283,140,80.2,5670666291,1,,5670666287,212,45.0,5670666279,155,,5670666281,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534607,37,44,1,5,28,d8w1m5j3jbd1eva8524dv4a20,1,20.6,84.2,2025-04-21T15:05:50.049Z,2025-04-21T17:12:36Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5670666261,56,Back,5670666503,233,41,5670666265,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534623,41,44,1,5,28,eujf9nqky8c5jnahb2f76m86o,0,79.4,15.8,2025-04-21T15:05:50.050Z,2025-04-21T17:12:36Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5670666577,233,37,5670666353,56,Right,5670666355,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534645,38,1,1,5,29,d8w1m5j3jbd1eva8524dv4a20,1,22.0,80.2,2025-04-21T15:05:50.576Z,2025-04-21T15:05:52Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5670666441,140,28.6,5670666437,3,,5670666447,213,6.23,5670666445,212,6.9,5670666439,56,Back,5670666443,141,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534719,39,44,1,5,30,d8w1m5j3jbd1eva8524dv4a20,1,25.8,82.6,2025-04-21T15:05:51.712Z,2025-04-21T15:05:58Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5670666687,56,Back,5670666689,285,,5670666869,233,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534705,42,44,1,5,30,eujf9nqky8c5jnahb2f76m86o,0,74.2,17.4,2025-04-21T15:05:51.713Z,2025-04-21T15:05:57Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5670666661,286,,5670666659,56,Right,5670666963,233,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534733,40,1,1,5,30,d8w1m5j3jbd1eva8524dv4a20,0,28.6,79.7,2025-04-21T15:05:51.760Z,2025-04-21T18:06:15Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5670666759,3,,5670666763,56,Back,5670666773,213,5.97,5670666765,140,30.4,5670666767,141,78.8,5670666761,168,,5670666771,212,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534821,43,1,1,5,32,eujf9nqky8c5jnahb2f76m86o,1,74.9,17.7,2025-04-21T15:05:54.076Z,2025-04-21T15:05:56Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5670667249,212,8.8,5670667245,140,79.1,5670667241,3,,5670667251,213,1.05,5670667243,56,Center,5670667247,141,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534929,44,1,1,5,35,eujf9nqky8c5jnahb2f76m86o,1,77.7,29.5,2025-04-21T15:05:56.453Z,2025-04-21T15:06:08Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,1.0,,5670669135,210,13,5670667887,140,94.3,5670667891,212,17.4,5670667885,56,Center,5670667889,141,30.0,5670667883,155,,5670669137,154,,5670667893,213,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804534949,45,13,1,5,38,eujf9nqky8c5jnahb2f76m86o,1,91.7,32.5,2025-04-21T15:06:00.117Z,2025-04-21T18:11:47Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5670669231,154,,5670668455,20,,5670669241,230,100,5670669237,102,40,5670669229,29,,5670669243,231,46.2,5670669233,55,44,5670667973,56,Center,5670669227,75,5671503043,63,,5670667963,22,5670669239,103,,,,,,12.5,,,,,,,,,,,,,,,,,,
2804535285,41,5,1,5,39,d8w1m5j3jbd1eva8524dv4a20,1,-0.9,64.9,2025-04-21T15:06:00.833Z,2025-04-21T17:39:57Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5670669915,346,,5670670059,233,46,5670669913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535027,46,5,1,5,39,eujf9nqky8c5jnahb2f76m86o,0,100.9,35.1,2025-04-21T15:06:00.833Z,2025-04-21T17:39:57Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5670670143,233,41,5670668371,56,Center,5670668375,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535501,42,1,1,5,58,d8w1m5j3jbd1eva8524dv4a20,0,3.7,50.1,2025-04-21T15:06:20.168Z,2025-04-21T15:06:22Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5670671117,74,,5670671111,1,,5670671079,124,,5670671083,56,Center,5670671089,140,73.2,5670671099,212,73.9,5670671095,141,67.0,5670671105,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535587,47,1,1,6,1,eujf9nqky8c5jnahb2f76m86o,1,34.0,33.0,2025-04-21T15:06:22.796Z,2025-04-21T15:06:24Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5670671633,56,Back,5670671649,213,5.24,5670671647,212,20.2,5670671641,141,7.3,5670671637,140,43.6,5670671629,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535647,48,1,1,6,3,eujf9nqky8c5jnahb2f76m86o,1,43.6,7.3,2025-04-21T15:06:24.692Z,2025-04-21T15:06:27Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5670671999,140,41.0,5670672009,213,2.01,5670671995,56,Back,5670672003,141,15.9,5670672007,212,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535751,50,1,1,6,6,eujf9nqky8c5jnahb2f76m86o,1,41.0,15.9,2025-04-21T15:06:27.724Z,2025-04-21T15:06:32Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5670672649,213,6.21,5670672645,141,11.1,5670672641,56,Right,5670672651,1,,5670672643,140,84.8,5670672647,212,46.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535795,51,1,1,6,11,eujf9nqky8c5jnahb2f76m86o,1,83.8,9.2,2025-04-21T15:06:32.500Z,2025-04-21T15:06:35Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5670672929,213,3.12,5670672925,141,9.7,5670672923,140,70.3,5670672927,212,14.2,5670672921,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535841,52,1,1,6,13,eujf9nqky8c5jnahb2f76m86o,1,70.5,8.9,2025-04-21T15:06:35.212Z,2025-04-21T15:06:37Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5670673165,56,Right,5670673171,212,6.5,5670673169,141,4.3,5670673173,213,5.78,5670673167,140,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535857,53,1,1,6,16,eujf9nqky8c5jnahb2f76m86o,0,75.9,4.3,2025-04-21T15:06:37.388Z,2025-04-21T15:06:38Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5670673271,141,4.4,5670673275,212,4.2,5670673279,213,3.13,5670673263,56,Right,5670673267,140,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535881,43,8,1,6,17,d8w1m5j3jbd1eva8524dv4a20,1,24.1,84.1,2025-04-21T15:06:38.905Z,2025-04-21T15:06:39Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5670673401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804535957,44,5,1,6,19,d8w1m5j3jbd1eva8524dv4a20,0,29.5,101.5,2025-04-21T15:06:41.161Z,2025-04-21T17:39:58Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5670674987,233,54,5670673757,56,Back,5670673759,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804536173,54,5,1,6,19,eujf9nqky8c5jnahb2f76m86o,1,70.5,-1.5,2025-04-21T15:06:41.161Z,2025-04-21T17:39:58Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5670674975,233,44,5670674911,347,,5670674909,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804536223,55,1,1,6,28,eujf9nqky8c5jnahb2f76m86o,1,74.1,0.0,2025-04-21T15:06:49.644Z,2025-04-21T15:06:51Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5670675133,140,76.8,5670675137,212,10.5,5670675125,107,,5670675129,56,Right,5670675139,213,1.30,5670675135,141,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804536235,56,61,1,6,30,eujf9nqky8c5jnahb2f76m86o,0,77.2,12.3,2025-04-21T15:06:51.532Z,2025-04-21T16:52:38Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5671277253,189,,5670675217,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804536371,45,1,1,6,35,d8w1m5j3jbd1eva8524dv4a20,0,25.5,87.8,2025-04-21T15:06:56.769Z,2025-04-21T16:53:36Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5670675881,141,86.2,5670675887,1,,5670675875,157,,5670675879,140,72.4,5670675883,212,49.3,5670675877,56,Left,5670675885,213,6.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804536581,57,1,1,6,41,eujf9nqky8c5jnahb2f76m86o,1,33.2,27.1,2025-04-21T15:07:02.579Z,2025-04-21T15:07:05Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5670676985,56,Back,5670676989,141,10.4,5670676993,213,4.87,5670676991,212,11.5,5670676987,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804536659,58,1,1,6,44,eujf9nqky8c5jnahb2f76m86o,1,34.9,10.4,2025-04-21T15:07:05.331Z,2025-04-21T15:07:08Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5670677511,213,0.78,5670677507,141,15.8,5670677505,140,38.4,5670677509,212,5.2,5670677503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804536715,59,1,1,6,47,eujf9nqky8c5jnahb2f76m86o,1,38.5,15.8,2025-04-21T15:07:08.427Z,2025-04-21T15:07:10Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5670677757,56,Back,5670677761,141,7.4,5670677765,213,5.28,5670677763,212,6.8,5670677759,140,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804536723,60,4,1,6,48,eujf9nqky8c5jnahb2f76m86o,1,31.8,13.0,2025-04-21T15:07:09.400Z,2025-04-21T15:07:17Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5670677829,13,,5670678247,285,,5670677831,56,Back,5670678243,233,46,5670677835,265,,5670677833,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804536687,46,4,1,6,48,d8w1m5j3jbd1eva8524dv4a20,0,68.2,87.0,2025-04-21T15:07:09.401Z,2025-04-21T15:07:17Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5670678077,56,Left,5670678089,286,,5670678287,233,60,5670678081,152,,5670678075,13,,5670678083,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804537139,61,1,1,7,3,eujf9nqky8c5jnahb2f76m86o,0,42.8,10.7,2025-04-21T15:07:24.923Z,2025-04-21T16:54:17Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5670679953,141,63.9,5670679943,5,,5670679949,56,Center,5670679959,1,,5670679955,212,50.8,5670679957,213,0.79,5670679951,140,76.7,5671280779,157,,5670679947,152,5671280919,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804537151,47,44,1,7,4,d8w1m5j3jbd1eva8524dv4a20,1,21.5,36.1,2025-04-21T15:07:26.050Z,2025-04-21T17:12:37Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,,5670680315,233,62,5670680039,56,Back,5670680041,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804537155,62,44,1,7,4,eujf9nqky8c5jnahb2f76m86o,0,78.5,63.9,2025-04-21T15:07:26.051Z,2025-04-21T17:12:37Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5670680057,56,Center,5670680347,233,47,5670680061,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804537181,48,1,1,7,5,d8w1m5j3jbd1eva8524dv4a20,0,23.1,36.1,2025-04-21T15:07:26.593Z,2025-04-21T15:07:27Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,,5670680193,213,6.06,5670680191,212,10.5,5670680187,140,32.9,5670680183,3,,5670680189,141,32.7,5670680185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804537269,63,1,1,7,7,eujf9nqky8c5jnahb2f76m86o,1,69.2,82.1,2025-04-21T15:07:29.259Z,2025-04-21T15:07:30Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5670680585,212,27.6,5670680581,140,44.0,5670680587,213,3.44,5670680583,141,70.3,5670680579,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804537343,64,1,1,7,9,eujf9nqky8c5jnahb2f76m86o,1,43.4,70.3,2025-04-21T15:07:30.458Z,2025-04-21T15:07:33Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5670680967,213,0.61,5670680963,141,91.5,5670680959,56,Left,5670680961,140,63.2,5670680965,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804537459,65,1,1,7,11,eujf9nqky8c5jnahb2f76m86o,1,63.2,91.5,2025-04-21T15:07:32.819Z,2025-04-21T15:07:36Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5670681601,141,81.1,5670681599,140,57.4,5670681603,212,9.3,5670681597,56,Left,5670681605,213,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804537507,66,1,1,7,15,eujf9nqky8c5jnahb2f76m86o,1,55.9,81.5,2025-04-21T15:07:36.563Z,2025-04-21T15:07:39Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5670681887,212,20.7,5670681881,56,Back,5670681883,140,40.7,5670681889,213,3.83,5670681885,141,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
