id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2807322645,691,1,2,76,51,d8w1m5j3jbd1eva8524dv4a20,0,87.3,4.3,2025-04-27T16:38:06.623Z,2025-04-27T16:38:13Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5686034535,212,32.3,5686034537,213,1.39,5686034529,56,Center,5686034533,141,51.0,5686034527,155,,5686034531,140,92.9,5686034525,2,,5686034539,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807322599,736,43,2,76,55,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-04-27T16:38:10.078Z,2025-04-27T16:39:18Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,5686034313,285,0,5686042961,144,44,5686034311,56,Back,5686034763,233,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807322657,692,43,2,76,55,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-04-27T16:38:10.079Z,2025-04-27T16:39:22Z,dp2ce683ahjwgywryjizdbtud,M. Samuelsen,,5686034609,286,0,5686034607,56,Center,5686043491,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807322615,737,12,2,76,55,e5txudmuc2qpc460bs4lb5aff,1,10.4,42.8,2025-04-27T16:38:10.318Z,2025-04-27T16:38:12Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,5686034465,15,,5686034403,140,24.9,5686034409,213,5.94,5686034405,141,34.8,5686034407,212,16.2,5686034401,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807322699,693,15,2,76,57,d8w1m5j3jbd1eva8524dv4a20,1,85.6,66.7,2025-04-27T16:38:12.402Z,2025-04-27T17:37:03Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,5686034823,64,,5686046025,82,,5686046703,231,52.5,5686046701,230,98.9,5686046695,146,91.7,5686034821,22,,5686046687,108,,5686046699,147,59.9,5686046717,233,5686034825,56,Center,5686046691,458,,738,5686046681,103,5686046677,102,5686046019,72,,5686046673,78,,19,50.8,5686046689,328,,,,,,
2807322667,738,10,2,76,57,e5txudmuc2qpc460bs4lb5aff,1,5.7,41.0,2025-04-27T16:38:12.502Z,2025-04-27T16:39:47Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,5686034659,94,,5686046763,233,693,5686034661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807322771,694,1,2,77,0,d8w1m5j3jbd1eva8524dv4a20,1,75.2,75.6,2025-04-27T16:38:15.302Z,2025-04-27T17:11:45Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,5686035231,2,,5686035243,213,5.19,5686035239,141,37.4,5686035237,140,87.9,5686035235,56,Center,5686035241,212,29.2,5686035233,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807322877,695,1,2,77,2,d8w1m5j3jbd1eva8524dv4a20,1,87.7,37.1,2025-04-27T16:38:17.359Z,2025-04-27T17:00:36Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,5686035775,3,,5686035781,56,Right,5686169427,168,,5686035789,213,4.87,5686035787,212,20.1,5686035785,141,7.9,5686035783,140,90.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807322931,696,1,2,77,7,d8w1m5j3jbd1eva8524dv4a20,1,89.2,7.9,2025-04-27T16:38:21.686Z,2025-04-27T16:38:23Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,5686036105,140,84.5,5686036113,213,3.69,5686036107,141,3.5,5686036101,56,Right,5686036111,212,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807323043,697,1,2,77,8,d8w1m5j3jbd1eva8524dv4a20,1,84.5,3.5,2025-04-27T16:38:23.454Z,2025-04-27T16:39:15Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,1.0,5686036875,141,47.5,5686036877,212,31.2,5686042519,210,14,5686042521,154,,5686036867,2,,5686036873,140,93.0,5686036871,56,Center,5686036869,155,,5686036879,213,,,,,,,1.28,,,,,,,,,,,,,,,,,,,,
2807323059,698,14,2,77,14,d8w1m5j3jbd1eva8524dv4a20,1,93.0,46.0,2025-04-27T16:38:28.688Z,2025-04-27T17:40:10Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,5686042601,102,55.5,5686036957,56,Center,5686042609,230,98.8,5686036953,22,,5686042595,154,,5686042607,328,,5686042603,103,13.9,5686042591,73,,5686036955,17,5686042611,231,49.1,5686042589,15,,,5686042597,55,5686042605,214,5686042593,29,,,,,697,,,,,,,,,
2807323139,739,1,2,77,16,e5txudmuc2qpc460bs4lb5aff,1,15.4,30.0,2025-04-27T16:38:31.118Z,2025-04-27T16:38:34Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,5686037471,213,5.97,5686037463,56,Back,5686037469,212,28.8,5686037467,141,17.0,5686037465,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807323145,740,61,2,77,19,e5txudmuc2qpc460bs4lb5aff,0,41.5,17.0,2025-04-27T16:38:34.014Z,2025-04-27T16:38:34Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,5686037503,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807323237,699,1,2,77,21,d8w1m5j3jbd1eva8524dv4a20,1,72.8,70.2,2025-04-27T16:38:36.590Z,2025-04-27T16:38:39Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,5686038075,213,4.58,5686038067,56,Center,5686038073,212,18.8,5686038071,141,42.8,5686038069,140,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807323319,700,1,2,77,24,d8w1m5j3jbd1eva8524dv4a20,1,70.5,42.8,2025-04-27T16:38:39.574Z,2025-04-27T16:38:44Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,5686038551,213,5.02,5686038547,141,18.6,5686038545,140,75.5,5686038549,212,17.3,5686038543,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807323409,701,1,2,77,29,d8w1m5j3jbd1eva8524dv4a20,1,74.6,10.6,2025-04-27T16:38:43.846Z,2025-04-27T16:38:48Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,5686039039,140,66.8,5686039043,212,12.2,5686039045,213,2.31,5686039041,141,23.9,5686039037,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807323451,702,1,2,77,33,d8w1m5j3jbd1eva8524dv4a20,0,66.8,23.9,2025-04-27T16:38:48.086Z,2025-04-27T16:38:50Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5686039279,213,6.18,5686039273,140,100.0,5686039269,155,,5686039281,1,,5686039271,56,Right,5686039277,212,36.4,5686039275,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807323537,703,5,2,77,35,d8w1m5j3jbd1eva8524dv4a20,0,100.9,25.2,2025-04-27T16:38:50.359Z,2025-04-27T17:09:35Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5686043633,233,741,5686039779,346,,5686039777,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807324199,741,5,2,77,35,e5txudmuc2qpc460bs4lb5aff,1,-0.9,74.8,2025-04-27T16:38:50.359Z,2025-04-27T17:09:34Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,5686043557,56,Back,5686043585,233,703,5686043559,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807324297,742,1,2,78,7,e5txudmuc2qpc460bs4lb5aff,1,4.8,59.1,2025-04-27T16:39:22.654Z,2025-04-27T16:39:27Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,5686044109,140,57.5,5686044111,141,85.0,5686044117,1,,5686044125,74,,5686044115,213,0.31,5686044107,56,Left,5686044105,124,,5686044113,212,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807324371,743,1,2,78,12,e5txudmuc2qpc460bs4lb5aff,1,57.5,85.0,2025-04-27T16:39:27.293Z,2025-04-27T16:39:30Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,5686044451,168,,5686044459,212,11.5,5686044461,213,6.05,5686044457,141,81.1,5686044455,140,68.2,5686044453,56,Left,5686044449,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807324389,744,1,2,78,13,e5txudmuc2qpc460bs4lb5aff,0,68.2,81.1,2025-04-27T16:39:28.533Z,2025-04-27T17:14:18Z,8rnri2daeaqt5h1hl9ftt6l0p,S. Sørløkk,,5686044537,141,80.9,5686044535,140,74.1,5686044541,213,6.26,5686044533,56,Left,5686044529,3,,5686044531,168,,5686044539,212,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807324415,704,1,2,78,13,d8w1m5j3jbd1eva8524dv4a20,0,29.1,20.0,2025-04-27T16:39:28.543Z,2025-04-27T16:39:35Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,5686044635,140,37.5,5686044649,213,0.26,5686044629,56,Back,5686044625,3,,5686044639,141,23.4,5686044643,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807324487,745,4,2,78,17,e5txudmuc2qpc460bs4lb5aff,1,68.0,80.6,2025-04-27T16:39:31.933Z,2025-04-27T16:39:46Z,8rnri2daeaqt5h1hl9ftt6l0p,S. Sørløkk,,5686045151,233,705,5686045091,152,,5686045087,13,,5686045095,286,,5686045089,56,Left,5686045093,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807324429,705,4,2,78,17,d8w1m5j3jbd1eva8524dv4a20,0,32.0,19.4,2025-04-27T16:39:31.934Z,2025-04-27T16:39:42Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,5686044821,265,,5686044815,13,,5686044817,56,Back,5686045245,233,745,5686044819,152,,5686044823,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807325405,746,1,2,78,56,e5txudmuc2qpc460bs4lb5aff,0,72.5,85.3,2025-04-27T16:40:11.125Z,2025-04-27T16:40:13Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,5686050225,155,,5686050227,152,,5686050231,56,Center,5686050243,1,,5686050239,212,37.2,5686050223,5,,5686050235,140,91.5,5686050237,141,39.2,5686050221,2,5686050241,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,
2807325463,706,12,2,78,59,d8w1m5j3jbd1eva8524dv4a20,1,12.7,56.3,2025-04-27T16:40:14.206Z,2025-04-27T16:40:17Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,5686050529,212,17.3,5686050523,56,Back,5686050527,141,45.1,5686050531,213,5.83,5686050525,140,27.5,5686050659,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807325499,747,13,2,79,0,e5txudmuc2qpc460bs4lb5aff,1,74.6,47.9,2025-04-27T16:40:15.509Z,2025-04-27T18:39:53Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,5686052409,103,72.2,5686052403,81,,5686052431,231,49.5,5686052415,108,,5686050731,56,Center,5686052407,102,43.7,5686051351,24,,5686050729,18,,5686052419,328,5686052427,230,98.8,5686051353,20,,,5686052413,215,5686052423,458,,,,,,,,,,,,,,,,
2807325569,707,5,2,79,2,d8w1m5j3jbd1eva8524dv4a20,1,-0.8,59.0,2025-04-27T16:40:17.094Z,2025-04-27T16:40:20Z,6qa22t9j7co6lpatbd00zppwq,C. Niyukuri,,5686051201,233,748,5686051111,346,,5686051109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807325541,748,5,2,79,2,e5txudmuc2qpc460bs4lb5aff,0,100.8,41.0,2025-04-27T16:40:17.094Z,2025-04-27T17:09:35Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,5686050963,346,,5686051225,233,707,5686050961,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807326055,749,18,2,79,27,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-04-27T16:40:42.073Z,2025-04-27T16:40:43Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,5686053829,44,Midfielder,5686053925,55,750,5686053831,59,20,5686053827,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807326067,750,19,2,79,27,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-04-27T16:40:42.074Z,2025-04-27T16:40:43Z,ahje1y6v4dlmq4ath0rfcql90,B. Faraas,,5686053889,55,749,5686053875,42,,5686053881,59,7,5686053883,292,5,5686053879,145,7,5686053887,44,Midfielder,5686053885,293,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807326157,751,18,2,79,34,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-04-27T16:40:48.689Z,2025-04-27T16:40:49Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,5686054519,55,752,5686054405,44,Defender,5686054407,59,16,5686054401,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807326165,752,19,2,79,34,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-04-27T16:40:48.690Z,2025-04-27T16:40:50Z,c5p3hpmvlgspmqfs64zfrs991,S. Rafn,,5686054457,293,2,5686054461,55,751,5686054455,292,3,5686054453,59,5,5686054447,42,,5686054451,145,2,5686054459,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807326401,709,1,2,79,41,d8w1m5j3jbd1eva8524dv4a20,1,3.1,43.6,2025-04-27T16:40:55.877Z,2025-04-27T16:40:59Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,5686055835,1,,5686055833,213,6.27,5686055829,141,42.7,5686055827,140,58.7,5686055825,56,Center,5686055831,212,58.4,5686055823,124,,5686055839,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807326413,710,1,2,79,44,d8w1m5j3jbd1eva8524dv4a20,0,58.7,42.7,2025-04-27T16:40:59.372Z,2025-04-27T16:41:00Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,5686055911,213,0.09,5686055909,212,13.1,5686055901,168,,5686055903,56,Center,5686055907,141,44.5,5686055905,140,71.1,5686055899,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807326569,754,1,2,79,49,e5txudmuc2qpc460bs4lb5aff,0,39.6,61.1,2025-04-27T16:41:04.245Z,2025-04-27T16:41:05Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,5686056703,1,,5686056691,155,,5686056695,140,80.7,5686056697,141,71.8,5686056699,212,43.8,5686056693,56,Center,5686056701,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807326663,711,59,2,79,53,d8w1m5j3jbd1eva8524dv4a20,1,19.2,45.4,2025-04-27T16:41:07.919Z,2025-04-27T16:41:09Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,5686057185,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807326765,712,12,2,79,54,d8w1m5j3jbd1eva8524dv4a20,1,19.2,45.4,2025-04-27T16:41:09.173Z,2025-04-27T16:41:13Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,5686057713,141,24.6,5686057705,56,Back,5686057717,212,28.8,5686057709,140,43.1,5686057721,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807326767,755,44,2,79,58,e5txudmuc2qpc460bs4lb5aff,1,61.0,77.4,2025-04-27T16:41:12.764Z,2025-04-27T17:08:34Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,5686057801,233,713,5686057731,286,,5686057729,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807326769,713,44,2,79,58,d8w1m5j3jbd1eva8524dv4a20,0,39.0,22.6,2025-04-27T16:41:12.765Z,2025-04-27T17:08:34Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,5686057735,285,,5686057733,56,Back,5686057861,233,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807326777,756,1,2,79,58,e5txudmuc2qpc460bs4lb5aff,0,67.3,80.5,2025-04-27T16:41:13.260Z,2025-04-27T16:41:14Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,5686057767,141,68.5,5686057765,140,78.6,5686057761,3,,5686057771,213,5.68,5686057763,56,Center,5686057769,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807326859,714,1,2,79,59,d8w1m5j3jbd1eva8524dv4a20,1,32.3,29.7,2025-04-27T16:41:14.532Z,2025-04-27T16:41:16Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5686058163,213,5.56,5686058159,141,14.9,5686058157,140,43.1,5686058161,212,15.2,5686058155,56,Back,5686058153,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807326877,715,1,2,80,1,d8w1m5j3jbd1eva8524dv4a20,1,43.1,14.9,2025-04-27T16:41:16.197Z,2025-04-27T16:41:17Z,6685o2ur8lnocqbwtxit8jdas,I. Camara,,5686058287,140,41.4,5686058293,213,1.79,5686058285,56,Back,5686058289,141,26.8,5686058291,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807326901,716,1,2,80,2,d8w1m5j3jbd1eva8524dv4a20,0,41.4,26.8,2025-04-27T16:41:16.940Z,2025-04-27T16:41:18Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,5686058425,212,26.2,5686058427,213,5.77,5686058421,140,63.1,5686058423,141,7.7,5686058419,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807326989,758,1,2,80,6,e5txudmuc2qpc460bs4lb5aff,1,32.3,82.7,2025-04-27T16:41:20.885Z,2025-04-27T16:41:22Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,5686058859,141,64.9,5686058863,213,3.68,5686058861,212,23.7,5686058857,140,12.9,5686058853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807327079,759,1,2,80,7,e5txudmuc2qpc460bs4lb5aff,0,12.9,64.9,2025-04-27T16:41:22.277Z,2025-04-27T16:41:27Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,5686059359,141,82.6,5686059363,213,0.22,5686059365,1,,5686059353,157,,5686059357,140,63.9,5686059355,56,Left,5686059361,212,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807327097,717,44,2,80,11,d8w1m5j3jbd1eva8524dv4a20,1,33.6,15.2,2025-04-27T16:41:26.203Z,2025-04-27T17:08:34Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5686059437,56,Back,5686059583,233,760,5686059439,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807327091,760,44,2,80,11,e5txudmuc2qpc460bs4lb5aff,0,66.4,84.8,2025-04-27T16:41:26.204Z,2025-04-27T17:08:35Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,5686059421,56,Left,5686059637,233,717,5686059425,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807327159,718,1,2,80,12,d8w1m5j3jbd1eva8524dv4a20,1,29.6,11.3,2025-04-27T16:41:27.004Z,2025-04-27T16:41:29Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,5686059797,140,41.4,5686059791,3,,5686059805,213,6.10,5686059803,212,12.6,5686059793,56,Back,5686059799,141,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807327179,719,61,2,80,14,d8w1m5j3jbd1eva8524dv4a20,0,41.4,8.0,2025-04-27T16:41:28.956Z,2025-04-27T16:41:30Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,5686059907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807327197,720,5,2,80,14,d8w1m5j3jbd1eva8524dv4a20,0,45.0,-0.8,2025-04-27T16:41:29.021Z,2025-04-27T17:09:36Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,5686059987,56,Back,5686059989,347,,5686060257,233,761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807327219,761,5,2,80,14,e5txudmuc2qpc460bs4lb5aff,1,55.0,100.8,2025-04-27T16:41:29.021Z,2025-04-27T17:09:36Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,5686060199,233,720,5686060149,347,,5686060145,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807327269,762,1,2,80,16,e5txudmuc2qpc460bs4lb5aff,1,50.6,100.0,2025-04-27T16:41:31.629Z,2025-04-27T16:41:34Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,5686060469,107,,5686060471,56,Back,5686060477,212,16.9,5686060475,141,77.9,5686060479,213,4.34,5686060473,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807327313,763,1,2,80,19,e5txudmuc2qpc460bs4lb5aff,1,45.1,76.1,2025-04-27T16:41:34.428Z,2025-04-27T16:41:36Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,5686060691,56,Back,5686060695,141,85.1,5686060697,212,16.1,5686060699,213,2.75,5686060693,140,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807327413,764,1,2,80,21,e5txudmuc2qpc460bs4lb5aff,1,27.1,81.1,2025-04-27T16:41:36.052Z,2025-04-27T16:41:41Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,5686061259,212,31.8,5686061257,141,35.5,5686061261,213,4.94,5686061255,140,34.0,5686061253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807327467,765,1,2,80,26,e5txudmuc2qpc460bs4lb5aff,1,33.9,35.4,2025-04-27T16:41:40.917Z,2025-04-27T16:41:44Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,5686061555,141,62.1,5686061557,212,18.2,5686061551,140,34.0,5686061547,56,Back,5686061559,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807327545,766,1,2,80,29,e5txudmuc2qpc460bs4lb5aff,1,34.0,62.1,2025-04-27T16:41:43.780Z,2025-04-27T16:41:47Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,5686061947,213,1.19,5686061945,212,20.0,5686061943,141,89.4,5686061939,56,Back,5686061941,140,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807327579,767,1,2,80,32,e5txudmuc2qpc460bs4lb5aff,1,42.8,88.1,2025-04-27T16:41:47.180Z,2025-04-27T16:41:49Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,5686062151,140,40.6,5686062157,213,4.49,5686062155,212,10.4,5686062149,56,Back,5686062153,141,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807327637,768,1,2,80,34,e5txudmuc2qpc460bs4lb5aff,1,40.6,73.2,2025-04-27T16:41:48.940Z,2025-04-27T16:41:52Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,5686062491,141,64.5,5686062487,56,Back,5686062489,140,29.8,5686062495,213,3.62,5686062493,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807327785,769,1,2,80,37,e5txudmuc2qpc460bs4lb5aff,1,29.8,64.5,2025-04-27T16:41:52.614Z,2025-04-27T16:41:58Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,5686063285,213,5.29,5686063277,141,26.5,5686063275,140,46.0,5686063279,212,30.9,5686063273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807327845,770,1,2,80,43,e5txudmuc2qpc460bs4lb5aff,1,65.4,21.9,2025-04-27T16:41:58.628Z,2025-04-27T16:42:00Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,5686063579,56,Right,5686063583,141,12.3,5686063581,140,72.6,5686063585,212,10.0,5686063587,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807327895,771,1,2,80,45,e5txudmuc2qpc460bs4lb5aff,1,72.6,12.3,2025-04-27T16:42:00.452Z,2025-04-27T17:04:16Z,c5p3hpmvlgspmqfs64zfrs991,S. Rafn,,5686063743,140,66.5,5686063751,213,2.26,5686063741,56,Center,5686063747,212,10.1,5686063745,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807327969,772,1,2,80,48,e5txudmuc2qpc460bs4lb5aff,1,66.5,23.7,2025-04-27T16:42:02.844Z,2025-04-27T16:42:05Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,5686064159,213,2.25,5686064151,141,41.2,5686064145,56,Center,5686064147,140,57.4,5686064155,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807328063,773,1,2,80,50,e5txudmuc2qpc460bs4lb5aff,1,57.4,41.2,2025-04-27T16:42:05.212Z,2025-04-27T16:42:09Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,5686064595,140,66.5,5686064597,141,70.8,5686064601,213,1.13,5686064599,212,22.3,5686064593,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807328121,774,1,2,80,54,e5txudmuc2qpc460bs4lb5aff,1,67.4,80.2,2025-04-27T16:42:09.108Z,2025-04-27T16:42:12Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,5686064925,213,0.46,5686064917,56,Left,5686064923,212,12.2,5686064921,141,88.1,5686064919,140,77.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807328173,775,1,2,80,57,e5txudmuc2qpc460bs4lb5aff,1,75.1,87.1,2025-04-27T16:42:12.156Z,2025-04-27T16:42:15Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,5686065209,56,Left,5686065211,140,65.3,5686065217,213,3.63,5686065215,212,11.7,5686065213,141,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
