id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/10/value,qualifier/14/value,qualifier/15/value
2820354477,682,61,2,82,48,crlocdyqyb1fdhck54qxs65rl,0,77.6,83.6,2025-05-31T15:43:38.334Z,2025-05-31T15:43:38Z,2w7qb6w4qcogyuvgi31rfv85w,J. Gonstad,,,5758268521,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354523,814,4,2,82,49,ew0hpuiweoltpsg5f51r2w64t,1,29.0,17.8,2025-05-31T15:43:38.818Z,2025-05-31T16:03:36Z,ap46gkx1wxiog02327an06jv8,S. Silalahi,,,5758283019,233,683,5758268799,13,,5758268805,265,,5758268807,285,,5758268801,56,Back,5758268803,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354483,683,4,2,82,49,crlocdyqyb1fdhck54qxs65rl,0,71.0,82.2,2025-05-31T15:43:38.819Z,2025-05-31T16:03:36Z,2w7qb6w4qcogyuvgi31rfv85w,J. Gonstad,,,5758268633,286,,5758268625,13,,5758268631,265,,5758283027,233,814,5758268629,152,,5758268627,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354551,815,1,2,82,54,ew0hpuiweoltpsg5f51r2w64t,1,30.9,6.4,2025-05-31T15:43:44.706Z,2025-05-31T15:56:36Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5758268971,5,,5758268983,213,2.20,5758268973,152,,5758268981,212,9.1,5758268975,56,Back,5758268977,140,25.8,5758268979,141,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820357409,911,1,2,82,56,ew0hpuiweoltpsg5f51r2w64t,1,26.4,23.4,2025-05-31T15:43:45.735Z,2025-05-31T15:56:48Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5758285079,213,1.35,5758285077,212,21.7,5758285071,56,Back,5758285073,140,31.0,5758285075,141,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820357435,912,1,2,82,58,ew0hpuiweoltpsg5f51r2w64t,1,31.0,54.3,2025-05-31T15:43:47.735Z,2025-05-31T15:56:56Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5758285235,140,51.4,5758285233,56,Left,5758285237,141,86.3,5758285239,212,30.5,5758285241,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354787,817,1,2,83,5,ew0hpuiweoltpsg5f51r2w64t,1,69.9,93.6,2025-05-31T15:43:55.377Z,2025-05-31T15:57:31Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5758270129,212,13.5,5758270127,141,97.7,5758270123,56,Left,5758270131,213,0.21,5758270125,140,82.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820357555,913,1,2,83,7,ew0hpuiweoltpsg5f51r2w64t,0,86.0,96.2,2025-05-31T15:43:56.735Z,2025-05-31T15:57:54Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5758285955,141,82.9,5758285953,140,100.0,5758285951,56,Left,5758285957,212,18.3,5758285959,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354559,816,43,2,83,8,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-05-31T15:43:58.233Z,2025-05-31T15:56:53Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5758285191,144,1,5758269031,212,26.4,5758269033,213,0.22,5758269025,56,Left,5758269027,140,63.9,5758269029,141,92.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354679,684,5,2,83,11,crlocdyqyb1fdhck54qxs65rl,1,-1.3,18.4,2025-05-31T15:44:01.100Z,2025-05-31T15:57:56Z,d9d7ec57xuvrsby6xd45v50r8,W. Osnes-Ringen,,,5758269547,346,,5758286039,233,914,5758269545,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820357567,914,5,2,83,11,ew0hpuiweoltpsg5f51r2w64t,0,101.3,81.6,2025-05-31T15:44:01.100Z,2025-05-31T16:04:51Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5758286061,233,684,5758286031,56,Left,5758286033,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354743,685,1,2,83,40,crlocdyqyb1fdhck54qxs65rl,0,4.1,43.7,2025-05-31T15:44:30.660Z,2025-05-31T15:59:19Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5758269867,124,,5758269879,1,,5758269869,56,Right,5758269877,213,6.00,5758269873,141,19.2,5758269883,74,,5758269871,140,59.3,5758269875,212,60.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820357659,915,44,2,83,44,ew0hpuiweoltpsg5f51r2w64t,1,38.6,80.8,2025-05-31T15:44:33.735Z,2025-05-31T15:58:38Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5758286745,233,686,5758286507,285,,5758286505,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354747,686,44,2,83,44,crlocdyqyb1fdhck54qxs65rl,0,63.6,19.3,2025-05-31T15:44:33.736Z,2025-05-31T15:58:37Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5758286765,233,915,5758269891,56,Right,5758269893,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820357671,916,61,2,83,44,ew0hpuiweoltpsg5f51r2w64t,1,31.4,77.0,2025-05-31T15:44:33.835Z,2025-05-31T15:59:16Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5758286555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820357737,917,61,2,83,45,ew0hpuiweoltpsg5f51r2w64t,0,31.8,95.0,2025-05-31T15:44:34.935Z,2025-05-31T15:59:21Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5758286925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820357749,918,8,2,83,47,ew0hpuiweoltpsg5f51r2w64t,1,27.1,62.4,2025-05-31T15:44:36.735Z,2025-05-31T15:59:09Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5758286987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354761,687,1,2,83,47,crlocdyqyb1fdhck54qxs65rl,0,62.4,22.1,2025-05-31T15:44:36.773Z,2025-05-31T15:44:37Z,d9d7ec57xuvrsby6xd45v50r8,W. Osnes-Ringen,,,5758269959,140,72.4,5758269957,56,Center,5758269965,213,0.76,5758269961,141,36.7,5758269963,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820357823,920,1,2,83,49,ew0hpuiweoltpsg5f51r2w64t,1,33.5,66.0,2025-05-31T15:44:38.735Z,2025-05-31T15:59:43Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5758287427,141,78.5,5758287429,212,10.6,5758287425,140,39.5,5758287431,213,0.93,5758287423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820357853,921,1,2,83,52,ew0hpuiweoltpsg5f51r2w64t,1,35.8,92.3,2025-05-31T15:44:41.735Z,2025-05-31T15:59:54Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5758287621,212,9.6,5758287623,213,3.78,5758287615,56,Back,5758287619,141,83.9,5758287617,140,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820357869,922,1,2,83,53,ew0hpuiweoltpsg5f51r2w64t,1,26.9,83.3,2025-05-31T15:44:42.735Z,2025-05-31T15:59:58Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5758287685,212,8.0,5758287679,56,Back,5758287683,141,94.8,5758287687,213,1.36,5758287681,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820357959,923,1,2,83,54,ew0hpuiweoltpsg5f51r2w64t,1,27.1,96.8,2025-05-31T15:44:43.735Z,2025-05-31T16:00:27Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5758288111,213,4.74,5758288109,212,8.0,5758288107,141,85.0,5758288103,56,Back,5758288105,140,27.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820357981,924,1,2,83,55,ew0hpuiweoltpsg5f51r2w64t,1,27.4,82.4,2025-05-31T15:44:44.735Z,2025-05-31T16:00:39Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5758288263,56,Back,5758288269,212,9.2,5758288271,213,1.09,5758288267,141,94.4,5758288265,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354823,824,43,2,83,55,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-05-31T15:44:45.063Z,2025-05-31T16:00:03Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5758270261,140,37.2,5758270267,213,5.84,5758270263,141,82.1,5758287727,144,1,5758270259,56,Back,5758270265,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354827,825,43,2,83,56,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-05-31T15:44:46.153Z,2025-05-31T16:00:05Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5758270283,56,Back,5758270285,140,48.4,5758270291,213,0.17,5758270289,212,11.7,5758270287,141,85.3,5758287781,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354829,826,3,2,83,57,ew0hpuiweoltpsg5f51r2w64t,0,50.5,82.2,2025-05-31T15:44:47.329Z,2025-05-31T16:04:04Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5758270299,56,Left,5758288449,233,688,5758270351,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354833,688,7,2,83,57,crlocdyqyb1fdhck54qxs65rl,0,49.5,17.8,2025-05-31T15:44:47.330Z,2025-05-31T16:04:04Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5758270339,285,,5758270337,56,Back,5758288443,233,826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354837,827,1,2,83,59,ew0hpuiweoltpsg5f51r2w64t,1,38.3,74.6,2025-05-31T15:44:49.466Z,2025-05-31T16:01:14Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5758288855,212,29.9,5758288857,213,6.01,5758288851,140,65.7,5758270395,56,Center,5758288853,141,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820358675,925,61,2,84,0,ew0hpuiweoltpsg5f51r2w64t,0,61.7,61.2,2025-05-31T15:44:49.735Z,2025-05-31T16:02:56Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5758291865,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354871,690,1,2,84,1,crlocdyqyb1fdhck54qxs65rl,1,31.4,54.5,2025-05-31T15:44:50.871Z,2025-05-31T15:44:59Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5758270555,56,Back,5758270563,213,5.87,5758270561,212,9.8,5758270559,141,48.7,5758270557,140,39.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354879,691,1,2,84,9,crlocdyqyb1fdhck54qxs65rl,1,64.1,42.5,2025-05-31T15:44:59.732Z,2025-05-31T15:45:02Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5758270605,56,Center,5758270611,212,7.6,5758270613,213,4.96,5758270609,141,31.6,5758270607,140,65.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354893,692,1,2,84,12,crlocdyqyb1fdhck54qxs65rl,1,64.0,30.6,2025-05-31T15:45:02.260Z,2025-05-31T15:45:05Z,d9d7ec57xuvrsby6xd45v50r8,W. Osnes-Ringen,,,5758270693,56,Back,5758270699,212,22.0,5758270697,141,38.9,5758270695,140,43.7,5758270701,213,2.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354895,693,1,2,84,15,crlocdyqyb1fdhck54qxs65rl,1,43.7,38.9,2025-05-31T15:45:05.443Z,2025-05-31T15:45:06Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5758270715,212,19.6,5758270709,56,Center,5758270713,141,50.1,5758270711,140,60.9,5758270717,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354899,694,1,2,84,16,crlocdyqyb1fdhck54qxs65rl,1,60.9,50.1,2025-05-31T15:45:06.708Z,2025-05-31T15:45:08Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5758270745,212,14.8,5758270741,140,46.9,5758270743,141,47.8,5758270739,56,Back,5758270763,156,,5758270747,213,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354909,695,1,2,84,19,crlocdyqyb1fdhck54qxs65rl,1,47.1,49.7,2025-05-31T15:45:08.771Z,2025-05-31T15:45:10Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5758270815,141,65.7,5758270819,213,0.58,5758270817,212,19.8,5758270811,56,Center,5758270813,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354917,696,1,2,84,20,crlocdyqyb1fdhck54qxs65rl,1,60.9,66.9,2025-05-31T15:45:10.540Z,2025-05-31T15:45:12Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5758270865,141,79.0,5758270863,140,43.0,5758270861,56,Back,5758270869,213,2.73,5758270867,212,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354931,697,1,2,84,22,crlocdyqyb1fdhck54qxs65rl,1,44.8,79.7,2025-05-31T15:45:12.379Z,2025-05-31T15:45:16Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5758270935,141,93.3,5758270931,56,Left,5758270933,140,65.0,5758270937,212,23.1,5758270939,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354943,698,1,2,84,26,crlocdyqyb1fdhck54qxs65rl,1,64.7,93.3,2025-05-31T15:45:16.243Z,2025-05-31T15:45:21Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5758271015,141,89.4,5758271019,213,5.99,5758271011,140,73.1,5758271017,212,9.2,5758271009,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354947,699,1,2,84,31,crlocdyqyb1fdhck54qxs65rl,1,79.6,85.4,2025-05-31T15:45:21.262Z,2025-05-31T15:45:22Z,2w7qb6w4qcogyuvgi31rfv85w,J. Gonstad,,,5758271067,212,8.2,5758271069,213,4.18,5758271065,141,75.0,5758271061,56,Center,5758271063,140,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354955,700,1,2,84,32,crlocdyqyb1fdhck54qxs65rl,1,75.6,75.0,2025-05-31T15:45:22.699Z,2025-05-31T15:45:24Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5758271111,212,8.6,5758271107,140,70.3,5758271113,213,2.27,5758271109,141,84.7,5758271105,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354965,701,1,2,84,34,crlocdyqyb1fdhck54qxs65rl,1,71.7,84.2,2025-05-31T15:45:24.532Z,2025-05-31T15:45:25Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5758271173,213,6.06,5758271167,140,79.3,5758271169,141,81.5,5758271171,212,8.2,5758271165,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354969,702,1,2,84,35,crlocdyqyb1fdhck54qxs65rl,1,77.5,81.4,2025-05-31T15:45:25.707Z,2025-05-31T15:45:26Z,2w7qb6w4qcogyuvgi31rfv85w,J. Gonstad,,,5758271177,56,Left,5758271179,140,66.8,5758271189,156,,5758271183,212,11.7,5758271181,141,86.0,5758271185,213,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354971,703,1,2,84,37,crlocdyqyb1fdhck54qxs65rl,1,66.8,86.0,2025-05-31T15:45:26.756Z,2025-05-31T15:45:27Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5758271205,213,0.84,5758271203,212,8.0,5758271201,141,94.7,5758271197,56,Left,5758271199,140,71.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354975,704,1,2,84,37,crlocdyqyb1fdhck54qxs65rl,1,71.9,94.7,2025-05-31T15:45:27.643Z,2025-05-31T15:45:29Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5758271223,212,6.6,5758271221,141,94.5,5758271225,213,3.16,5758271229,156,,5758271219,140,65.6,5758271217,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820354993,705,1,2,84,40,crlocdyqyb1fdhck54qxs65rl,1,65.6,94.5,2025-05-31T15:45:29.867Z,2025-05-31T15:45:32Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5758271319,140,56.9,5758271317,56,Left,5758271325,213,3.16,5758271321,141,94.2,5758271323,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820355005,706,1,2,84,42,crlocdyqyb1fdhck54qxs65rl,0,61.7,95.3,2025-05-31T15:45:31.995Z,2025-05-31T15:58:38Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5758271363,56,Left,5758271369,212,5.7,5758271371,213,5.09,5758271367,141,87.5,5758271365,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820355017,707,61,2,84,47,crlocdyqyb1fdhck54qxs65rl,0,68.1,89.3,2025-05-31T15:45:36.788Z,2025-05-31T15:45:37Z,2w7qb6w4qcogyuvgi31rfv85w,J. Gonstad,,,5758271443,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820355065,828,1,2,84,49,ew0hpuiweoltpsg5f51r2w64t,1,33.5,17.8,2025-05-31T15:45:38.985Z,2025-05-31T16:01:55Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5758290023,141,13.7,5758290021,140,41.6,5758290027,213,5.97,5758271727,56,Back,5758290025,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820355031,708,4,2,84,51,crlocdyqyb1fdhck54qxs65rl,1,64.2,85.3,2025-05-31T15:45:41.275Z,2025-05-31T16:03:36Z,2w7qb6w4qcogyuvgi31rfv85w,J. Gonstad,,,5758271565,56,Left,5758271563,13,,5758286929,233,831,5758271571,286,,5758271567,152,,5758271569,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820355077,831,4,2,84,51,ew0hpuiweoltpsg5f51r2w64t,0,35.8,14.7,2025-05-31T15:45:41.276Z,2025-05-31T16:03:37Z,ap46gkx1wxiog02327an06jv8,S. Silalahi,,,5758271841,152,,5758271839,56,Back,5758286933,233,708,5758271837,13,,5758271843,265,,5758271845,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820355087,709,1,2,85,9,crlocdyqyb1fdhck54qxs65rl,1,68.5,84.2,2025-05-31T15:45:59.691Z,2025-05-31T15:46:02Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5758271869,140,84.5,5758271867,56,Left,5758271865,152,,5758271875,213,0.31,5758271873,212,17.6,5758271863,5,,5758271871,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820355093,710,1,2,85,13,crlocdyqyb1fdhck54qxs65rl,0,87.8,94.8,2025-05-31T15:46:02.739Z,2025-05-31T15:46:04Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5758271903,2,,5758271905,155,,5758271911,141,84.5,5758271907,56,Left,5758271913,212,7.0,5758271909,140,87.7,5758271915,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820355187,832,61,2,85,14,ew0hpuiweoltpsg5f51r2w64t,1,11.0,12.8,2025-05-31T15:46:04.308Z,2025-05-31T15:46:38Z,7kdf2nyhfvbtqcjcfca6x4zkk,O. Enersen,,,5758272369,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820355101,711,6,2,85,15,crlocdyqyb1fdhck54qxs65rl,1,88.6,86.2,2025-05-31T15:46:05.088Z,2025-05-31T16:03:44Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5758272639,233,833,5758271949,73,,5758271947,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820355191,833,6,2,85,15,ew0hpuiweoltpsg5f51r2w64t,0,11.4,13.8,2025-05-31T15:46:05.088Z,2025-05-31T16:03:45Z,7kdf2nyhfvbtqcjcfca6x4zkk,O. Enersen,,,5758272413,73,,5758272671,233,711,5758272411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820355207,712,1,2,85,37,crlocdyqyb1fdhck54qxs65rl,1,99.5,99.5,2025-05-31T15:46:27.419Z,2025-05-31T15:59:18Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,1.0,,5758272479,140,82.9,5758272481,141,72.3,5758272471,6,,5758287103,210,15,5758272485,213,3.96,5758272477,56,Center,5758287105,154,,5758272483,212,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820355211,713,15,2,85,41,crlocdyqyb1fdhck54qxs65rl,1,83.7,73.6,2025-05-31T15:46:31.282Z,2025-05-31T16:58:47Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5758287121,154,,5758287135,146,86.2,5758272505,56,Center,5758374189,78,,5758287113,20,,5758287129,103,19,5758287139,230,98.2,5758287141,231,54.0,5758287123,55,5758287111,25,712,5758374187,64,5758287133,82,,5758287147,233,5758287127,102,48.9,5758287119,29,,834,5758287137,147,,,,,,,,,69.9
2820355217,834,10,2,85,41,ew0hpuiweoltpsg5f51r2w64t,1,16.3,25.1,2025-05-31T15:46:31.382Z,2025-05-31T15:59:15Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5758287151,233,713,5758272551,94,,5758272553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820355225,714,5,2,85,44,crlocdyqyb1fdhck54qxs65rl,1,73.6,101.4,2025-05-31T15:46:33.762Z,2025-05-31T16:04:52Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5758272583,56,Left,5758272603,233,835,5758272585,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820355229,835,5,2,85,44,ew0hpuiweoltpsg5f51r2w64t,0,26.4,-1.4,2025-05-31T15:46:33.762Z,2025-05-31T16:04:52Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5758272591,56,Back,5758272611,233,714,5758272593,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820355269,715,18,2,86,0,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-31T15:46:49.998Z,2025-05-31T15:46:51Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5758272841,44,Midfielder,5758272843,59,6,5758272839,42,,5758272877,55,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820355271,716,19,2,86,0,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-31T15:46:49.999Z,2025-05-31T15:46:52Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5758272857,44,Midfielder,5758272859,55,715,5758272849,145,11,5758272853,292,7,5758272851,59,17,5758272855,293,4,5758272845,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820355367,717,18,2,86,22,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-31T15:47:12.531Z,2025-05-31T15:47:14Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5758273501,59,19,5758273499,44,Forward,5758273521,55,718,5758273497,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820355369,718,19,2,86,22,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-31T15:47:12.532Z,2025-05-31T15:47:14Z,49lv52k58g3q0j819c5w3id5g,O. Mengshoel,,,5758273517,55,717,5758273503,42,,5758273511,292,9,5758273513,293,2,5758273509,59,29,5758273507,145,10,5758273515,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820355411,719,1,2,86,34,crlocdyqyb1fdhck54qxs65rl,1,78.1,100.0,2025-05-31T15:47:24.729Z,2025-05-31T15:47:27Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5758273719,107,,5758273725,141,87.1,5758273727,212,10.2,5758273721,56,Left,5758273729,213,4.83,5758273723,140,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820355417,720,1,2,86,37,crlocdyqyb1fdhck54qxs65rl,1,76.3,86.0,2025-05-31T15:47:27.114Z,2025-05-31T15:47:30Z,49lv52k58g3q0j819c5w3id5g,O. Mengshoel,,,5758273807,213,1.90,5758273801,140,75.0,5758273803,141,91.8,5758273799,56,Left,5758273805,212,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820355441,721,1,2,86,40,crlocdyqyb1fdhck54qxs65rl,1,73.7,91.2,2025-05-31T15:47:29.946Z,2025-05-31T15:47:38Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5758273929,213,3.57,5758273927,212,33.1,5758273931,1,,5758273925,141,70.9,5758273921,56,Back,5758273923,140,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
