id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2823880003,642,1,2,75,57,crlocdyqyb1fdhck54qxs65rl,1,12.7,47.0,2025-06-22T16:35:09.770Z,2025-06-22T17:03:38Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5778081115,141,96.3,5778081117,212,48.2,5778081109,123,,5778081111,56,Back,5778081119,213,0.77,5778081229,1,,5778081113,140,45.7,5778081123,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880047,643,1,2,76,2,crlocdyqyb1fdhck54qxs65rl,1,56.1,94.1,2025-06-22T16:35:14.626Z,2025-06-22T16:35:20Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5778081361,141,81.2,5778081359,140,61.0,5778081357,56,Left,5778081363,212,10.2,5778081365,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880077,644,1,2,76,7,crlocdyqyb1fdhck54qxs65rl,1,61.2,70.0,2025-06-22T16:35:20.058Z,2025-06-22T16:35:25Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5778081523,1,,5778081515,140,69.4,5778081519,212,35.4,5778081513,56,Right,5778081517,141,19.5,5778081521,213,4.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880085,645,1,2,76,12,crlocdyqyb1fdhck54qxs65rl,1,71.6,16.8,2025-06-22T16:35:25.050Z,2025-06-22T16:35:26Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5778081581,140,79.3,5778081585,212,12.8,5778081587,213,0.88,5778081579,56,Center,5778081583,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880095,646,1,2,76,13,crlocdyqyb1fdhck54qxs65rl,1,79.3,31.3,2025-06-22T16:35:25.961Z,2025-06-22T16:35:28Z,d9d7ec57xuvrsby6xd45v50r8,W. Osnes-Ringen,,,5778081611,56,Center,5778081615,141,39.8,5778081635,156,,5778081617,212,10.5,5778081619,213,2.56,5778081613,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880117,647,1,2,76,15,crlocdyqyb1fdhck54qxs65rl,1,74.1,45.2,2025-06-22T16:35:28.202Z,2025-06-22T16:35:29Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5778081745,213,1.70,5778081743,212,12.2,5778081739,140,72.6,5778081741,141,63.0,5778081737,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880147,648,1,2,76,17,crlocdyqyb1fdhck54qxs65rl,1,73.3,63.0,2025-06-22T16:35:29.601Z,2025-06-22T16:35:34Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5778081909,212,19.7,5778081905,140,83.1,5778081911,213,1.02,5778081907,141,87.7,5778081903,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880151,649,1,2,76,21,crlocdyqyb1fdhck54qxs65rl,0,83.8,82.4,2025-06-22T16:35:33.923Z,2025-06-22T16:35:34Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5778081937,212,18.8,5778081933,140,88.8,5778081939,213,4.99,5778081935,141,55.8,5778081929,155,,5778081931,56,Center,5778081927,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880159,672,12,2,76,22,80hgdmpkvdrhw1ge9nks2kxvy,1,12.0,42.4,2025-06-22T16:35:35.230Z,2025-06-22T16:36:05Z,b0zkcgl6f68noauzpuhzjm4tl,A. Jenssen,,,5778081969,140,41.1,5778081967,56,Back,5778081971,141,34.5,5778081975,213,6.11,5778081977,15,,5778081973,212,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880169,650,1,2,76,24,crlocdyqyb1fdhck54qxs65rl,1,78.2,65.2,2025-06-22T16:35:36.682Z,2025-06-22T16:35:38Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5778082031,56,Center,5778082037,212,18.6,5778082035,141,78.7,5778082033,140,62.8,5778082039,213,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880177,651,1,2,76,26,crlocdyqyb1fdhck54qxs65rl,1,62.8,78.7,2025-06-22T16:35:38.730Z,2025-06-22T16:35:40Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5778082079,141,40.6,5778082081,212,26.3,5778082077,140,67.1,5778082075,56,Center,5778082083,213,4.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880217,652,1,2,76,28,crlocdyqyb1fdhck54qxs65rl,1,67.2,40.7,2025-06-22T16:35:40.787Z,2025-06-22T16:35:46Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5778082285,56,Right,5778082291,212,18.2,5778082289,141,17.6,5778082287,140,76.0,5778082293,213,5.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880225,653,1,2,76,34,crlocdyqyb1fdhck54qxs65rl,1,67.9,18.0,2025-06-22T16:35:46.866Z,2025-06-22T16:35:48Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5778082335,213,5.77,5778082333,212,16.4,5778082327,56,Right,5778082329,140,81.5,5778082331,141,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880237,654,1,2,76,36,crlocdyqyb1fdhck54qxs65rl,1,81.5,6.2,2025-06-22T16:35:48.434Z,2025-06-22T16:35:49Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5778082369,140,79.6,5778082367,56,Right,5778082371,141,16.8,5778082375,213,1.84,5778082373,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880239,655,1,2,76,37,crlocdyqyb1fdhck54qxs65rl,1,79.6,16.8,2025-06-22T16:35:49.465Z,2025-06-22T16:35:50Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5778082401,213,3.51,5778082397,141,8.9,5778082393,56,Right,5778082399,212,14.9,5778082395,140,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880257,656,1,2,76,38,crlocdyqyb1fdhck54qxs65rl,1,66.4,8.9,2025-06-22T16:35:50.394Z,2025-06-22T16:35:55Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5778082531,212,18.1,5778082529,141,26.8,5778082525,56,Center,5778082527,140,79.2,5778082533,213,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880263,657,1,2,76,42,crlocdyqyb1fdhck54qxs65rl,1,75.3,29.5,2025-06-22T16:35:55.033Z,2025-06-22T16:35:56Z,d9d7ec57xuvrsby6xd45v50r8,W. Osnes-Ringen,,,5778082569,213,2.75,5778082563,140,63.8,5778082565,141,36.9,5778082567,212,13.1,5778082561,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880279,658,1,2,76,44,crlocdyqyb1fdhck54qxs65rl,1,63.8,36.9,2025-06-22T16:35:56.371Z,2025-06-22T16:35:59Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5778082673,213,1.31,5778082671,212,24.7,5778082667,140,69.9,5778082665,56,Center,5778082669,141,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880287,659,1,2,76,47,crlocdyqyb1fdhck54qxs65rl,1,67.8,71.2,2025-06-22T16:35:59.529Z,2025-06-22T16:36:02Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5778082719,212,18.0,5778082715,140,61.7,5778082721,213,4.35,5778082717,141,46.4,5778082713,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880297,660,1,2,76,49,crlocdyqyb1fdhck54qxs65rl,1,61.7,46.4,2025-06-22T16:36:02.178Z,2025-06-22T16:36:04Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5778082783,140,71.0,5778082789,213,5.72,5778082787,212,11.5,5778082785,141,37.4,5778082781,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880315,661,1,2,76,52,crlocdyqyb1fdhck54qxs65rl,0,71.0,37.6,2025-06-22T16:36:04.353Z,2025-06-22T17:14:55Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5778082887,213,0.35,5778082883,141,47.3,5778082879,56,Center,5778082885,212,19.1,5778082881,140,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880309,673,12,2,76,53,80hgdmpkvdrhw1ge9nks2kxvy,1,26.9,73.2,2025-06-22T16:36:05.469Z,2025-06-22T17:11:53Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5778082867,15,,5778082863,213,6.02,5778082857,140,52.0,5778082855,56,Center,5778082861,212,27.3,5778082859,141,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880731,672,1,2,76,53,crlocdyqyb1fdhck54qxs65rl,1,87.3,37.9,2025-06-22T16:36:05.905Z,2025-06-22T16:38:11Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5778085175,212,13.9,5778085177,213,2.80,5778085173,141,44.8,5778085169,56,Center,5778087043,156,,5778085171,140,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880341,662,1,2,76,57,crlocdyqyb1fdhck54qxs65rl,1,74.6,52.5,2025-06-22T16:36:10.129Z,2025-06-22T16:39:13Z,d9d7ec57xuvrsby6xd45v50r8,W. Osnes-Ringen,,,5778083041,56,Center,5778083047,212,13.3,5778083045,141,45.1,5778083043,140,62.9,5778083049,213,3.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880361,663,1,2,76,59,crlocdyqyb1fdhck54qxs65rl,1,62.9,44.9,2025-06-22T16:36:12.009Z,2025-06-22T16:36:14Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5778083173,141,27.1,5778083177,213,5.49,5778083175,212,17.0,5778083171,140,74.3,5778083169,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880381,664,1,2,77,1,crlocdyqyb1fdhck54qxs65rl,1,76.1,24.6,2025-06-22T16:36:14.090Z,2025-06-22T16:36:17Z,d9d7ec57xuvrsby6xd45v50r8,W. Osnes-Ringen,,,5778083285,140,81.6,5778083291,213,0.90,5778083289,212,9.3,5778083283,56,Center,5778083287,141,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880387,665,1,2,77,4,crlocdyqyb1fdhck54qxs65rl,1,81.6,35.4,2025-06-22T16:36:17.082Z,2025-06-22T16:36:19Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5778083333,212,18.2,5778083335,213,5.36,5778083331,141,14.1,5778083329,140,92.1,5778083327,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880431,674,43,2,77,6,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-06-22T16:36:19.172Z,2025-06-22T16:36:36Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5778083557,213,0.28,5778083555,212,27.4,5778083551,140,37.1,5778083549,56,Back,5778083935,144,12,5778083553,141,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880391,666,1,2,77,6,crlocdyqyb1fdhck54qxs65rl,0,92.8,7.9,2025-06-22T16:36:19.258Z,2025-06-22T16:36:19Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5778083351,2,,5778083361,212,22.8,5778083355,56,Center,5778083357,140,90.0,5778083363,213,1.70,5778083359,141,41.2,5778083353,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880437,667,15,2,77,11,crlocdyqyb1fdhck54qxs65rl,1,74.5,35.7,2025-06-22T16:36:23.410Z,2025-06-22T16:36:38Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5778083765,72,,5778084029,231,49.8,5778083565,18,,5778084013,102,49.1,5778084025,147,48.4,5778083769,82,,5778084017,215,,5778084021,100,,5778083567,56,5778084023,146,98.6,5778084019,458,5778084027,230,5778084067,233,675,5778084011,78,Center,5778083563,22,,5778084015,103,99.3,,,19,,,,,,
2823880443,675,10,2,77,11,80hgdmpkvdrhw1ge9nks2kxvy,1,1.4,51.6,2025-06-22T16:36:23.510Z,2025-06-22T16:36:39Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5778084079,233,667,5778083591,56,Back,5778083589,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880449,668,6,2,77,12,crlocdyqyb1fdhck54qxs65rl,1,78.2,42.7,2025-06-22T16:36:24.419Z,2025-06-22T17:11:48Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5778083657,73,,5778083723,233,676,5778083655,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880459,676,6,2,77,12,80hgdmpkvdrhw1ge9nks2kxvy,0,21.8,57.3,2025-06-22T16:36:24.419Z,2025-06-22T17:11:49Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5778083703,56,Back,5778083751,233,668,5778083705,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880659,670,1,2,77,45,crlocdyqyb1fdhck54qxs65rl,0,99.4,99.2,2025-06-22T16:36:58.297Z,2025-06-22T16:37:04Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5778084753,225,,5778084759,141,57.5,5778084747,2,,5778084763,213,4.76,5778084757,140,100.0,5778084761,212,28.4,5778084755,56,Center,5778084751,155,,5778084749,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880701,671,5,2,77,50,crlocdyqyb1fdhck54qxs65rl,0,100.6,58.8,2025-06-22T16:37:03.039Z,2025-06-22T17:12:17Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5778085003,56,Center,5778085005,346,,5778085237,233,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880739,677,5,2,77,50,80hgdmpkvdrhw1ge9nks2kxvy,1,-0.6,41.2,2025-06-22T16:37:03.039Z,2025-06-22T17:12:16Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5778085215,233,671,5778085209,346,,5778085207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880763,678,1,2,78,12,80hgdmpkvdrhw1ge9nks2kxvy,1,3.1,40.7,2025-06-22T16:37:24.500Z,2025-06-22T16:37:25Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5778085403,124,,5778085407,140,4.1,5778085411,212,7.6,5778085405,56,Back,5778085409,141,51.8,5778085417,237,,5778085413,213,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880769,679,1,2,78,12,80hgdmpkvdrhw1ge9nks2kxvy,1,4.1,51.8,2025-06-22T16:37:25.108Z,2025-06-22T16:37:26Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5778085453,213,5.86,5778085447,140,24.4,5778085451,212,23.4,5778085449,141,37.7,5778085445,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880787,680,1,2,78,13,80hgdmpkvdrhw1ge9nks2kxvy,1,28.4,38.8,2025-06-22T16:37:26.228Z,2025-06-22T17:11:58Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5778085571,140,6.3,5778085569,56,Back,5778085577,213,3.55,5778085573,141,24.0,5778085575,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880803,681,1,2,78,16,80hgdmpkvdrhw1ge9nks2kxvy,0,12.2,28.5,2025-06-22T16:37:28.844Z,2025-06-22T17:12:00Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5778085709,140,56.5,5778085707,56,Center,5778085711,141,37.7,5778085715,213,0.13,5778085713,212,46.9,5778085717,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880813,673,61,2,78,21,crlocdyqyb1fdhck54qxs65rl,0,53.7,60.5,2025-06-22T16:37:33.744Z,2025-06-22T16:41:36Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5778085761,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880851,682,1,2,78,27,80hgdmpkvdrhw1ge9nks2kxvy,1,35.4,86.0,2025-06-22T16:37:40.116Z,2025-06-22T16:37:42Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5778086039,56,Back,5778086041,140,44.3,5778086045,212,9.8,5778086043,141,90.3,5778086047,213,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880855,683,61,2,78,29,80hgdmpkvdrhw1ge9nks2kxvy,0,45.5,95.3,2025-06-22T16:37:41.865Z,2025-06-22T16:37:43Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5778086067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880877,674,5,2,78,30,crlocdyqyb1fdhck54qxs65rl,1,56.0,-1.0,2025-06-22T16:37:42.814Z,2025-06-22T17:12:17Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5778086161,56,Right,5778086169,233,684,5778086163,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880861,684,5,2,78,30,80hgdmpkvdrhw1ge9nks2kxvy,0,44.0,101.0,2025-06-22T16:37:42.814Z,2025-06-22T17:12:17Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5778086173,233,674,5778086091,347,,5778086089,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880911,675,1,2,78,32,crlocdyqyb1fdhck54qxs65rl,1,53.9,0.0,2025-06-22T16:37:44.945Z,2025-06-22T16:37:50Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5778086323,213,2.34,5778086325,1,,5778086317,140,28.7,5778086321,212,38.2,5778086313,107,,5778086319,141,38.5,5778086315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880937,676,1,2,78,37,crlocdyqyb1fdhck54qxs65rl,1,31.6,41.6,2025-06-22T16:37:50.193Z,2025-06-22T16:37:53Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5778086467,212,17.2,5778086465,141,28.9,5778086461,56,Back,5778086463,140,45.8,5778086469,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880965,677,1,2,78,41,crlocdyqyb1fdhck54qxs65rl,1,54.6,26.4,2025-06-22T16:37:53.747Z,2025-06-22T16:37:58Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5778086603,140,97.6,5778086611,1,,5778086609,213,6.13,5778086599,155,,5778086607,212,45.7,5778086605,141,15.9,5778086601,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880973,678,1,2,78,45,crlocdyqyb1fdhck54qxs65rl,0,97.7,15.9,2025-06-22T16:37:58.297Z,2025-06-22T16:37:59Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5778086653,141,50.9,5778086657,213,1.77,5778086655,212,24.3,5778086651,140,93.2,5778086647,155,,5778086645,2,,5778086649,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823881063,687,43,2,79,2,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-06-22T16:38:14.381Z,2025-06-22T16:38:22Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5778087189,213,3.14,5778087183,140,11.6,5778087185,141,55.7,5778087529,144,1,5778087187,212,0,5778087179,123,0,5778087181,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823881091,689,1,2,79,3,80hgdmpkvdrhw1ge9nks2kxvy,0,10.2,55.7,2025-06-22T16:38:16.105Z,2025-06-22T17:12:02Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5778087317,141,55.2,5778087321,213,6.28,5778087315,140,65.4,5778087311,157,,5778087313,56,Center,5778087319,212,58.0,5778087323,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823881087,679,61,2,79,5,crlocdyqyb1fdhck54qxs65rl,1,46.6,44.6,2025-06-22T16:38:17.929Z,2025-06-22T16:44:24Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5778087295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823881143,680,1,2,79,10,crlocdyqyb1fdhck54qxs65rl,1,22.3,40.0,2025-06-22T16:38:22.720Z,2025-06-22T16:38:25Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5778087665,213,0.67,5778087663,212,13.7,5778087657,56,Back,5778087661,141,52.5,5778087659,140,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823881179,681,1,2,79,13,crlocdyqyb1fdhck54qxs65rl,1,34.6,49.1,2025-06-22T16:38:25.737Z,2025-06-22T16:38:30Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5778087841,212,18.9,5778087837,140,42.4,5778087835,56,Back,5778087839,141,24.1,5778087843,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823881209,682,1,2,79,17,crlocdyqyb1fdhck54qxs65rl,1,50.9,10.9,2025-06-22T16:38:30.296Z,2025-06-22T16:38:34Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5778087981,213,1.94,5778087979,212,19.7,5778087973,56,Back,5778087975,140,44.2,5778087977,141,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823881215,683,1,2,79,22,crlocdyqyb1fdhck54qxs65rl,1,46.1,38.8,2025-06-22T16:38:34.448Z,2025-06-22T16:38:36Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5778088023,212,19.9,5778088025,213,5.22,5778088021,141,13.2,5778088017,56,Right,5778088019,140,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823881221,684,1,2,79,23,crlocdyqyb1fdhck54qxs65rl,1,55.6,12.8,2025-06-22T16:38:35.972Z,2025-06-22T16:38:37Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5778088073,141,36.6,5778088077,213,1.44,5778088075,212,16.3,5778088071,140,57.7,5778088069,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823881291,685,1,2,79,25,crlocdyqyb1fdhck54qxs65rl,0,57.9,28.3,2025-06-22T16:38:37.482Z,2025-06-22T16:38:52Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5778088477,140,100.0,5778088475,56,Center,5778088483,213,6.23,5778088473,155,,5778088485,1,,5778088479,141,24.7,5778088481,212,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823881263,690,56,2,79,33,80hgdmpkvdrhw1ge9nks2kxvy,1,3.3,89.6,2025-06-22T16:38:45.990Z,2025-06-22T16:38:46Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5778088311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823881423,686,5,2,79,34,crlocdyqyb1fdhck54qxs65rl,0,101.2,19.7,2025-06-22T16:38:46.990Z,2025-06-22T17:12:18Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5778089241,56,Right,5778089263,233,691,5778089243,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823881375,691,5,2,79,34,80hgdmpkvdrhw1ge9nks2kxvy,1,-1.2,80.3,2025-06-22T16:38:46.990Z,2025-06-22T17:12:18Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5778088967,56,Back,5778088969,346,,5778089245,233,686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823881399,692,1,2,79,52,80hgdmpkvdrhw1ge9nks2kxvy,1,2.5,40.3,2025-06-22T16:39:05.075Z,2025-06-22T16:39:08Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5778089129,237,,5778089125,213,1.37,5778089123,212,12.6,5778089115,124,,5778089119,140,4.9,5778089121,141,58.4,5778089117,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823881447,693,1,2,80,3,80hgdmpkvdrhw1ge9nks2kxvy,1,7.0,61.7,2025-06-22T16:39:16.052Z,2025-06-22T16:39:18Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5778089421,1,,5778089417,212,37.5,5778089415,141,77.0,5778089411,56,Back,5778089413,140,41.3,5778089419,213,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823881463,694,1,2,80,5,80hgdmpkvdrhw1ge9nks2kxvy,1,43.4,76.4,2025-06-22T16:39:18.019Z,2025-06-22T16:39:20Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5778089523,141,37.7,5778089527,213,4.12,5778089525,212,31.7,5778089521,140,26.6,5778089519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823881477,695,1,2,80,7,80hgdmpkvdrhw1ge9nks2kxvy,1,32.6,41.3,2025-06-22T16:39:20.144Z,2025-06-22T16:39:23Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5778089669,140,11.6,5778089667,56,Back,5778089671,141,65.5,5778089675,213,2.50,5778089673,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823881525,696,1,2,80,10,80hgdmpkvdrhw1ge9nks2kxvy,0,12.4,70.5,2025-06-22T16:39:22.974Z,2025-06-22T16:39:36Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5778089927,56,Left,5778089925,157,,5778089931,141,100.0,5778089929,140,87.5,5778089935,213,0.26,5778089937,1,,5778089933,212,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
