id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/9/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/14/value
2792860621,480,1,2,76,26,c7jgkxx1czv5etn7snf1r6p2m,1,59.0,92.4,2025-03-29T16:35:28.735Z,2025-03-29T16:35:34Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5606514829,56,Left,5606514833,141,91.4,5606514837,213,6.21,5606514831,140,67.6,5606514835,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792860659,481,1,2,76,31,c7jgkxx1czv5etn7snf1r6p2m,0,72.7,90.6,2025-03-29T16:35:34.607Z,2025-03-29T16:35:35Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5606515073,213,5.55,5606515067,212,35.7,5606515075,1,,5606515045,2,,5606515059,140,98.0,5606515063,141,55.5,5606515055,56,Center,5606515049,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792860863,474,1,2,76,35,ew0hpuiweoltpsg5f51r2w64t,1,2.9,46.3,2025-03-29T16:35:38.026Z,2025-03-29T16:35:42Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5606516229,56,Back,5606516233,141,73.9,5606516231,140,21.9,5606516235,212,27.4,5606516239,213,0.75,5606516227,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792860883,475,1,2,76,40,ew0hpuiweoltpsg5f51r2w64t,1,15.3,68.1,2025-03-29T16:35:42.762Z,2025-03-29T16:35:45Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5606516345,56,Back,5606516373,212,25.7,5606516381,213,4.76,5606516353,140,16.4,5606516365,141,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792861107,476,1,2,76,43,ew0hpuiweoltpsg5f51r2w64t,1,26.6,33.0,2025-03-29T16:35:46.538Z,2025-03-29T16:35:50Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5606517611,213,1.35,5606517613,1,,5606517603,56,Back,5606517601,155,,5606517607,141,90.9,5606517605,140,35.1,5606517609,212,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792861281,477,1,2,76,47,ew0hpuiweoltpsg5f51r2w64t,1,35.1,90.9,2025-03-29T16:35:50.362Z,2025-03-29T16:35:58Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,,5606518639,1,,5606518617,141,44.8,5606518611,56,Back,5606518633,213,4.23,5606518625,212,35.5,5606518613,140,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792861319,478,1,2,76,55,ew0hpuiweoltpsg5f51r2w64t,1,21.9,46.6,2025-03-29T16:35:57.930Z,2025-03-29T16:35:59Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5606518827,56,Back,5606518835,212,11.2,5606518837,213,1.17,5606518831,141,61.8,5606518829,140,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792861409,479,1,2,76,56,ew0hpuiweoltpsg5f51r2w64t,1,26.1,61.8,2025-03-29T16:35:58.875Z,2025-03-29T16:36:02Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5606519231,56,Back,5606519239,141,28.6,5606519235,140,28.9,5606519241,212,22.8,5606519243,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792861493,480,1,2,76,59,ew0hpuiweoltpsg5f51r2w64t,1,32.8,30.3,2025-03-29T16:36:02.498Z,2025-03-29T16:36:05Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5606519743,213,1.78,5606519739,212,25.5,5606519735,140,27.7,5606519737,141,66.9,5606519733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792861665,481,1,2,77,2,ew0hpuiweoltpsg5f51r2w64t,1,30.1,62.9,2025-03-29T16:36:05.306Z,2025-03-29T16:36:10Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5606520635,141,6.5,5606520639,213,5.65,5606520641,1,,5606520629,155,,5606520633,140,79.6,5606520631,56,Right,5606520637,212,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792861685,482,1,2,77,7,ew0hpuiweoltpsg5f51r2w64t,0,79.6,6.5,2025-03-29T16:36:09.858Z,2025-03-29T16:36:10Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5606520733,212,4.7,5606520731,141,10.4,5606520729,140,83.3,5606520727,56,Right,5606520735,213,0.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792861675,482,61,2,77,7,c7jgkxx1czv5etn7snf1r6p2m,1,19.3,90.8,2025-03-29T16:36:10.103Z,2025-03-29T16:36:10Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5606520697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792861767,483,1,2,77,8,ew0hpuiweoltpsg5f51r2w64t,1,95.7,15.9,2025-03-29T16:36:11.595Z,2025-03-29T16:36:12Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5606521155,56,Right,5606521163,212,8.5,5606521165,213,3.69,5606521159,140,88.8,5606521161,141,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792861859,484,1,2,77,10,ew0hpuiweoltpsg5f51r2w64t,1,88.8,9.4,2025-03-29T16:36:12.730Z,2025-03-29T16:43:46Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,1.0,,5606521699,140,93.6,5606587269,210,13,5606521697,56,Center,5606521707,213,1.40,5606521701,141,51.8,5606521695,155,,5606521703,212,29.3,5606521693,2,,5606587271,154,,,,,,,,,,,,,,,,,,,,,,,,,
2792873735,517,13,2,77,13,ew0hpuiweoltpsg5f51r2w64t,1,94.3,50.1,2025-03-29T16:36:16.574Z,2025-03-29T17:32:10Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5606586039,15,,5606587375,214,,5606585165,22,,5606586045,153,,5606587355,154,,5606587381,230,98.5,5606587363,55,484,5606587379,147,59.6,5606587371,102,73.3,5606585169,16,5606585173,56,5606587341,73,,5606587383,231,51.1,5606586043,328,,,Center,5606587373,103,5606587377,146,95.4,5606587347,29,,12.5
2792862165,483,12,2,77,14,c7jgkxx1czv5etn7snf1r6p2m,1,5.3,47.3,2025-03-29T16:36:16.878Z,2025-03-29T17:43:01Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5606523319,212,27.2,5606523315,140,4.0,5606523321,213,4.66,5606523317,141,7.4,5606523313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792862137,485,1,2,77,21,ew0hpuiweoltpsg5f51r2w64t,0,92.8,95.0,2025-03-29T16:36:23.810Z,2025-03-29T16:36:24Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5606523135,56,Center,5606523139,140,83.6,5606523143,212,20.8,5606523141,141,67.9,5606523145,213,4.23,5606523133,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792862483,485,1,2,77,22,c7jgkxx1czv5etn7snf1r6p2m,1,18.9,34.4,2025-03-29T16:36:25.534Z,2025-03-29T16:36:34Z,5o5f3xj6e86sw0pupxxx2nomi,O. Sæter,,,5606525031,140,7.6,5606525037,213,3.67,5606525033,141,24.2,5606525029,56,Back,5606525035,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792862499,486,1,2,77,23,c7jgkxx1czv5etn7snf1r6p2m,0,10.8,24.2,2025-03-29T16:36:26.551Z,2025-03-29T16:36:38Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,5606525135,140,40.5,5606525127,157,,5606525141,212,44.8,5606525145,213,0.80,5606525149,1,,5606525137,141,71.6,5606525131,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792862431,486,1,2,77,28,ew0hpuiweoltpsg5f51r2w64t,1,60.9,22.4,2025-03-29T16:36:31.425Z,2025-03-29T16:36:32Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5606524721,212,17.5,5606524719,141,31.5,5606524717,140,45.3,5606524715,56,Back,5606524723,213,2.78,5606524713,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792862515,488,1,2,77,30,ew0hpuiweoltpsg5f51r2w64t,1,45.3,31.5,2025-03-29T16:36:32.977Z,2025-03-29T16:36:35Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5606525237,140,44.6,5606525241,212,10.0,5606525243,213,1.64,5606525239,141,46.1,5606525235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792862575,489,1,2,77,32,ew0hpuiweoltpsg5f51r2w64t,1,44.6,46.1,2025-03-29T16:36:35.473Z,2025-03-29T16:36:58Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5606525607,278,,5606525603,213,4.54,5606525585,56,Back,5606525599,212,8.4,5606525589,140,43.2,5606525595,141,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792862667,490,1,2,77,35,ew0hpuiweoltpsg5f51r2w64t,1,44.5,36.1,2025-03-29T16:36:38.386Z,2025-03-29T16:36:40Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5606526121,212,27.1,5606526117,141,3.7,5606526111,56,Right,5606526113,140,59.5,5606526125,213,5.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792862713,491,1,2,77,37,ew0hpuiweoltpsg5f51r2w64t,1,59.5,3.7,2025-03-29T16:36:40.145Z,2025-03-29T16:36:41Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5606526323,56,Right,5606526327,141,1.9,5606526331,213,6.18,5606526325,140,70.6,5606526329,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792862787,492,1,2,77,38,ew0hpuiweoltpsg5f51r2w64t,1,70.6,1.9,2025-03-29T16:36:41.602Z,2025-03-29T16:36:44Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5606526673,213,3.07,5606526667,141,2.8,5606526671,212,8.1,5606526665,140,62.9,5606526663,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792863039,493,1,2,77,41,ew0hpuiweoltpsg5f51r2w64t,1,62.9,2.8,2025-03-29T16:36:43.954Z,2025-03-29T16:36:51Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5606528079,213,0.39,5606528075,141,22.2,5606528081,1,,5606528071,56,Center,5606528077,212,34.3,5606528069,155,,5606528073,140,93.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792863001,487,83,2,77,47,c7jgkxx1czv5etn7snf1r6p2m,0,10.3,75.0,2025-03-29T16:36:50.062Z,2025-03-29T17:10:04Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5606528267,399,4ja6as3sd53z72xqa7p8vrv9w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792863055,494,61,2,77,48,ew0hpuiweoltpsg5f51r2w64t,0,93.1,22.2,2025-03-29T16:36:50.945Z,2025-03-29T16:37:11Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5606528155,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792863155,488,5,2,77,49,c7jgkxx1czv5etn7snf1r6p2m,1,-1.2,70.9,2025-03-29T16:36:51.752Z,2025-03-29T17:26:05Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5606528911,233,495,5606528671,346,,5606528669,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792863101,495,5,2,77,49,ew0hpuiweoltpsg5f51r2w64t,0,101.2,29.1,2025-03-29T16:36:51.752Z,2025-03-29T17:26:06Z,7gnn9d501aradmmdrhhs5vfo4,J. Therkelsen,,,5606528397,346,,5606529041,233,488,5606528395,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792864139,489,1,2,78,19,c7jgkxx1czv5etn7snf1r6p2m,1,4.1,52.4,2025-03-29T16:37:21.711Z,2025-03-29T16:37:25Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5606533907,56,Left,5606533917,213,0.35,5606533911,140,62.8,5606533919,1,,5606533973,189,,5606533913,141,85.1,5606533915,212,65.5,5606533923,74,,5606533905,124,,,,,,,,,,,,,,,,,,,,,,,,,
2792864337,490,1,2,78,23,c7jgkxx1czv5etn7snf1r6p2m,1,77.6,91.1,2025-03-29T16:37:26.510Z,2025-03-29T16:37:31Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5606534949,140,69.6,5606534955,213,3.70,5606534947,56,Left,5606534953,212,9.9,5606534951,141,83.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792864371,491,1,2,78,28,c7jgkxx1czv5etn7snf1r6p2m,1,69.6,83.4,2025-03-29T16:37:31.430Z,2025-03-29T17:10:48Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5606535115,140,57.8,5606535113,56,Center,5606535119,212,15.5,5606535121,213,3.78,5606535117,141,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792864457,492,1,2,78,30,c7jgkxx1czv5etn7snf1r6p2m,1,57.6,69.9,2025-03-29T16:37:33.605Z,2025-03-29T16:37:35Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5606535585,212,11.8,5606535579,56,Left,5606535583,141,86.1,5606535581,140,61.7,5606535587,213,1.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792864551,493,1,2,78,32,c7jgkxx1czv5etn7snf1r6p2m,1,61.7,86.1,2025-03-29T16:37:35.317Z,2025-03-29T16:37:38Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5606536103,140,72.5,5606536107,212,12.4,5606536101,56,Left,5606536105,141,93.3,5606536109,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792864621,494,1,2,78,35,c7jgkxx1czv5etn7snf1r6p2m,1,75.1,95.3,2025-03-29T16:37:37.845Z,2025-03-29T16:37:40Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5606536497,140,64.0,5606536493,56,Left,5606536499,141,94.8,5606536503,213,3.17,5606536501,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792864789,495,1,2,78,37,c7jgkxx1czv5etn7snf1r6p2m,1,65.3,94.4,2025-03-29T16:37:40.037Z,2025-03-29T16:37:45Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5606537393,56,Left,5606537405,213,4.20,5606537395,140,60.9,5606537397,141,82.2,5606537401,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792864855,496,1,2,78,42,c7jgkxx1czv5etn7snf1r6p2m,1,64.8,80.3,2025-03-29T16:37:45.485Z,2025-03-29T16:37:47Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5606537743,213,2.56,5606537741,212,13.0,5606537735,56,Left,5606537739,141,90.8,5606537737,140,54.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792864933,497,1,2,78,44,c7jgkxx1czv5etn7snf1r6p2m,1,56.2,90.8,2025-03-29T16:37:47.405Z,2025-03-29T16:37:50Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5606538165,140,63.4,5606538171,213,6.18,5606538163,56,Left,5606538169,212,7.6,5606538167,141,89.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792864963,498,1,2,78,47,c7jgkxx1czv5etn7snf1r6p2m,1,63.3,87.8,2025-03-29T16:37:49.924Z,2025-03-29T16:37:51Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5606538369,141,75.9,5606538373,213,4.34,5606538367,140,60.3,5606538371,212,8.7,5606538363,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792865067,499,1,2,78,48,c7jgkxx1czv5etn7snf1r6p2m,1,60.3,75.9,2025-03-29T16:37:51.150Z,2025-03-29T17:11:11Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5606538909,212,8.5,5606538905,141,84.0,5606538899,140,66.5,5606538911,213,0.70,5606538895,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792865083,500,4,2,78,51,c7jgkxx1czv5etn7snf1r6p2m,1,70.6,81.6,2025-03-29T16:37:53.644Z,2025-03-29T16:38:05Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5606539065,286,,5606539063,265,,5606539057,13,,5606539059,56,Left,5606539061,152,,5606539381,233,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792865129,496,4,2,78,51,ew0hpuiweoltpsg5f51r2w64t,0,29.4,18.4,2025-03-29T16:37:53.645Z,2025-03-29T16:38:23Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5606544429,55,497,5606539247,285,,5606539241,56,Back,5606539239,13,,5606539243,152,,5606539245,265,,5606539585,233,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792865153,497,17,2,78,52,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-03-29T16:37:55.436Z,2025-03-29T16:38:22Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5606540059,31,,5606540061,392,,5606540063,13,243,5606540065,55,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792867335,501,1,2,79,51,c7jgkxx1czv5etn7snf1r6p2m,1,59.8,65.7,2025-03-29T16:38:54.443Z,2025-03-29T16:39:25Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5606550999,140,64.9,5606556573,189,,5606551011,213,1.07,5606550991,152,,5606551007,212,11.2,5606550995,56,Left,5606551003,141,80.1,5606550987,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792867363,502,1,2,79,53,c7jgkxx1czv5etn7snf1r6p2m,1,64.9,80.1,2025-03-29T16:38:55.996Z,2025-03-29T16:38:57Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5606551137,140,75.1,5606551139,141,91.2,5606551135,56,Left,5606551141,212,13.1,5606551143,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792867401,503,1,2,79,54,c7jgkxx1czv5etn7snf1r6p2m,1,75.1,91.2,2025-03-29T16:38:57.044Z,2025-03-29T17:11:16Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5606551323,56,Left,5606551327,141,96.6,5606551331,213,0.33,5606551325,140,85.4,5606551329,212,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792867485,504,1,2,79,56,c7jgkxx1czv5etn7snf1r6p2m,1,87.3,96.5,2025-03-29T16:38:59.229Z,2025-03-29T17:11:15Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5606551827,56,Left,5606551831,141,94.4,5606551829,140,92.3,5606551835,213,6.02,5606551833,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792867681,505,1,2,80,2,c7jgkxx1czv5etn7snf1r6p2m,1,85.3,88.7,2025-03-29T16:39:05.196Z,2025-03-29T16:39:07Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5606552943,56,Left,5606552957,213,3.17,5606552955,212,17.5,5606552949,140,68.6,5606552953,141,87.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792867831,506,1,2,80,4,c7jgkxx1czv5etn7snf1r6p2m,1,67.8,87.9,2025-03-29T16:39:06.804Z,2025-03-29T16:39:10Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5606553697,141,74.6,5606553701,213,3.79,5606553699,212,14.9,5606553693,56,Center,5606553695,140,56.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792867891,507,1,2,80,7,c7jgkxx1czv5etn7snf1r6p2m,1,60.8,78.2,2025-03-29T16:39:10.540Z,2025-03-29T16:39:12Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5606554013,140,68.1,5606554015,141,94.8,5606554017,212,13.6,5606554009,56,Left,5606554019,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792868015,508,1,2,80,9,c7jgkxx1czv5etn7snf1r6p2m,1,69.8,93.0,2025-03-29T16:39:12.229Z,2025-03-29T16:39:15Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5606554745,213,6.20,5606554737,56,Left,5606554739,140,77.2,5606554743,212,7.8,5606554741,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792868109,509,1,2,80,13,c7jgkxx1czv5etn7snf1r6p2m,0,74.9,92.1,2025-03-29T16:39:15.740Z,2025-03-29T16:39:19Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5606555317,2,,5606555325,140,100.0,5606555329,141,35.6,5606555333,212,47.3,5606555337,1,,5606555335,213,5.33,5606555319,155,,5606555321,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792868713,498,5,2,80,16,ew0hpuiweoltpsg5f51r2w64t,1,-1.1,63.4,2025-03-29T16:39:18.977Z,2025-03-29T17:26:06Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5606558407,56,Back,5606558487,233,510,5606558409,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792868327,510,5,2,80,16,c7jgkxx1czv5etn7snf1r6p2m,0,101.1,36.6,2025-03-29T16:39:18.977Z,2025-03-29T17:26:06Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5606556479,346,,5606556477,56,Center,5606558535,233,498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792868765,499,1,2,80,33,ew0hpuiweoltpsg5f51r2w64t,0,3.4,58.7,2025-03-29T16:39:36.593Z,2025-03-29T16:39:40Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5606558709,74,,5606558699,140,48.8,5606558707,1,,5606558697,56,Back,5606558701,141,49.4,5606559015,189,,5606558695,124,,5606558705,213,6.15,5606558703,212,48.1,,,,,,,,,,,,,,,,,,,,,,,,
2792868859,511,1,2,80,36,c7jgkxx1czv5etn7snf1r6p2m,1,59.9,68.0,2025-03-29T16:39:39.594Z,2025-03-29T16:39:42Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5606559337,140,42.9,5606559341,212,22.6,5606559343,213,2.48,5606559339,141,88.5,5606559335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792868881,513,1,2,80,39,c7jgkxx1czv5etn7snf1r6p2m,1,42.9,88.5,2025-03-29T16:39:42.475Z,2025-03-29T17:11:20Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5606559459,141,76.5,5606559467,213,3.78,5606559463,212,13.7,5606559451,56,Back,5606559453,140,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792868993,514,1,2,80,42,c7jgkxx1czv5etn7snf1r6p2m,1,38.0,70.7,2025-03-29T16:39:45.554Z,2025-03-29T16:39:47Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5606560063,56,Back,5606560071,213,1.80,5606560065,140,35.2,5606560067,141,89.1,5606560069,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792869061,515,1,2,80,44,c7jgkxx1czv5etn7snf1r6p2m,1,35.2,89.1,2025-03-29T16:39:47.091Z,2025-03-29T16:39:49Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5606560527,141,58.2,5606560521,140,31.8,5606560519,56,Back,5606560535,213,4.54,5606560531,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792869181,516,1,2,80,46,c7jgkxx1czv5etn7snf1r6p2m,1,32.0,58.7,2025-03-29T16:39:49.459Z,2025-03-29T16:39:53Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5606561183,140,39.4,5606561185,141,71.1,5606561187,212,11.5,5606561181,56,Back,5606561189,213,0.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792869297,517,1,2,80,50,c7jgkxx1czv5etn7snf1r6p2m,1,40.4,71.4,2025-03-29T16:39:53.059Z,2025-03-29T16:39:56Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5606561747,56,Back,5606561753,212,16.6,5606561749,140,45.1,5606561755,213,1.27,5606561751,141,94.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792869377,518,1,2,80,54,c7jgkxx1czv5etn7snf1r6p2m,0,52.1,97.5,2025-03-29T16:39:56.691Z,2025-03-29T16:39:58Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5606562197,56,Center,5606562203,212,38.3,5606562199,140,85.2,5606562193,155,,5606562207,213,5.85,5606562201,141,73.8,5606562209,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792869487,500,12,2,80,59,ew0hpuiweoltpsg5f51r2w64t,1,11.1,25.0,2025-03-29T16:40:01.848Z,2025-03-29T16:47:27Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5606562807,212,14.4,5606562801,56,Back,5606562803,140,21.6,5606562809,213,5.58,5606562805,141,11.3,5606562885,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792869585,501,1,2,81,1,ew0hpuiweoltpsg5f51r2w64t,1,21.6,11.3,2025-03-29T16:40:04.337Z,2025-03-29T16:47:36Z,4hdrcg8os3e1uf9syfv5mpiol,L. Vilsvik,,,5606563277,1,,5606563271,141,21.0,5606563265,157,,5606563273,212,24.4,5606563269,140,44.0,5606563267,56,Back,5606563275,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
