id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2815316555,541,1,2,68,12,80hgdmpkvdrhw1ge9nks2kxvy,1,57.7,83.3,2025-05-16T17:26:16.674Z,2025-05-16T17:26:20Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5730364055,56,Back,5730364063,213,3.66,5730364059,141,60.5,5730364061,212,31.1,5730364057,140,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316597,542,1,2,68,16,80hgdmpkvdrhw1ge9nks2kxvy,0,31.3,63.4,2025-05-16T17:26:20.363Z,2025-05-16T17:26:23Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5730364381,141,30.7,5730364383,212,54.4,5730364387,1,,5730364375,157,,5730364377,56,Center,5730364379,140,78.6,5730364385,213,5.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316635,812,1,2,68,19,ctvzi2jbl1q6xzq0s3sexj73g,1,27.1,77.0,2025-05-16T17:26:24.107Z,2025-05-16T17:26:25Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5730364569,212,7.1,5730364561,3,,5730364567,141,74.4,5730364563,56,Back,5730364571,213,6.03,5730364565,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316647,813,1,2,68,21,ctvzi2jbl1q6xzq0s3sexj73g,0,33.6,74.4,2025-05-16T17:26:25.554Z,2025-05-16T17:26:27Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,,5730364709,286,,5730364627,140,37.5,5730364703,236,,5730364705,233,543,5730364623,157,,5730364635,1,,5730364629,141,73.3,5730364631,212,4.2,5730364625,56,5730364633,213,,,,6.10,,,,,,,,,,,,,,,,,Back,,,,
2815316657,543,74,2,68,21,80hgdmpkvdrhw1ge9nks2kxvy,1,67.5,36.0,2025-05-16T17:26:25.555Z,2025-05-16T18:07:22Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5730364711,233,813,5730364681,56,Center,5730364683,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316671,814,44,2,68,23,ctvzi2jbl1q6xzq0s3sexj73g,1,30.7,62.5,2025-05-16T17:26:27.474Z,2025-05-16T18:07:09Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5730364755,56,Back,5730364887,233,544,5730364757,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316685,544,44,2,68,23,80hgdmpkvdrhw1ge9nks2kxvy,0,69.3,37.5,2025-05-16T17:26:27.475Z,2025-05-16T18:07:10Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5730364907,233,814,5730364837,56,Center,5730364839,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316691,815,1,2,68,23,ctvzi2jbl1q6xzq0s3sexj73g,0,28.3,67.0,2025-05-16T17:26:28.082Z,2025-05-16T17:26:29Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5730364867,140,28.3,5730364861,3,,5730364869,141,69.9,5730364873,213,1.57,5730364865,56,Back,5730364871,212,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316729,545,1,2,68,26,80hgdmpkvdrhw1ge9nks2kxvy,0,69.2,39.5,2025-05-16T17:26:30.618Z,2025-05-16T17:44:28Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5730365041,56,Center,5730365049,213,0.83,5730365043,140,71.7,5730365047,212,3.9,5730365045,141,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316735,546,45,2,68,27,80hgdmpkvdrhw1ge9nks2kxvy,0,72.0,40.2,2025-05-16T17:26:31.802Z,2025-05-16T17:26:40Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5730365245,233,816,5730365081,56,Center,5730365083,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316747,816,3,2,68,27,ctvzi2jbl1q6xzq0s3sexj73g,1,28.0,59.8,2025-05-16T17:26:31.802Z,2025-05-16T17:26:38Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5730365199,233,546,5730365139,56,Back,5730365141,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316751,817,3,2,68,28,ctvzi2jbl1q6xzq0s3sexj73g,0,40.8,52.0,2025-05-16T17:26:32.511Z,2025-05-16T17:31:57Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,,5730380773,286,,5730365157,56,Back,5730380775,233,582,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319561,582,7,2,68,28,80hgdmpkvdrhw1ge9nks2kxvy,0,59.2,48.0,2025-05-16T17:26:32.512Z,2025-05-16T17:30:29Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5730380721,233,817,5730380717,56,Center,5730380719,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316825,818,1,2,68,30,ctvzi2jbl1q6xzq0s3sexj73g,0,25.4,68.1,2025-05-16T17:26:34.818Z,2025-05-16T17:39:42Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5730365533,140,24.5,5730365537,212,47.1,5730365531,56,Back,5730365539,213,4.69,5730365541,1,,5730365535,141,0.0,5730416483,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317063,547,5,2,68,39,80hgdmpkvdrhw1ge9nks2kxvy,1,69.3,101.5,2025-05-16T17:26:43.443Z,2025-05-16T18:08:22Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5730366895,347,,5730366945,233,821,5730366893,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316897,821,5,2,68,39,ctvzi2jbl1q6xzq0s3sexj73g,0,30.7,-1.5,2025-05-16T17:26:43.443Z,2025-05-16T18:08:22Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5730366967,233,547,5730365951,56,Back,5730365955,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815316879,820,43,2,68,39,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-05-16T17:26:43.954Z,2025-05-16T17:39:37Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5730365813,56,Back,5730416243,144,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317199,549,18,2,68,48,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-05-16T17:26:52.741Z,2025-05-16T17:28:36Z,q1o72uyrvclbkccpjvzugacq,A. Mikkelsen,,,5730367617,44,Forward,5730367619,59,17,5730367673,55,550,5730367615,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317203,550,19,2,68,48,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-05-16T17:26:52.742Z,2025-05-16T19:05:55Z,ebkhyti8l579bl8amir9zgl5g,J. Romsaas,,,5730374051,293,4,5730758519,292,7,5730367651,44,Midfielder,5730367653,55,549,5730367649,59,10,5730367643,42,,5730367647,145,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317417,551,18,2,68,55,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-05-16T17:26:59.475Z,2025-05-16T17:28:48Z,766yz5r437tgwjkn0ey8j2wwk,R. Norheim,,,5730368951,55,552,5730368815,44,Midfielder,5730368821,59,23,5730368811,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317429,552,19,2,68,55,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-05-16T17:26:59.476Z,2025-05-16T19:05:57Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5730368907,42,,5730368911,145,3,5730368917,55,551,5730368913,59,7,5730758739,292,7,5730368915,44,Midfielder,5730374771,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317183,548,1,2,69,15,80hgdmpkvdrhw1ge9nks2kxvy,1,78.5,100.0,2025-05-16T17:27:19.395Z,2025-05-16T17:45:49Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5730367555,141,93.2,5730440633,1,,5730367549,107,,5730367553,140,57.3,5730367557,212,22.9,5730437839,189,,5730367551,56,Left,5730367559,213,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317491,553,1,2,69,27,80hgdmpkvdrhw1ge9nks2kxvy,1,53.8,96.9,2025-05-16T17:27:31.369Z,2025-05-16T18:07:30Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5730369253,140,49.4,5730369257,212,17.3,5730369259,213,4.44,5730369251,56,Back,5730369255,141,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317495,554,1,2,69,28,80hgdmpkvdrhw1ge9nks2kxvy,1,43.6,61.3,2025-05-16T17:27:32.843Z,2025-05-16T17:46:02Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5730441451,213,4.78,5730441445,140,45.2,5730441449,212,26.8,5730441447,141,21.9,5730441443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317503,555,1,2,69,28,80hgdmpkvdrhw1ge9nks2kxvy,1,48.4,40.7,2025-05-16T17:27:33.001Z,2025-05-16T17:46:12Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5730442195,213,5.14,5730442183,56,Right,5730442187,140,58.7,5730442189,141,5.6,5730442193,212,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317509,556,1,2,69,28,80hgdmpkvdrhw1ge9nks2kxvy,1,59.7,11.7,2025-05-16T17:27:33.170Z,2025-05-16T17:46:25Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5730442867,141,28.6,5730442863,56,Center,5730442869,212,12.3,5730442871,213,1.95,5730442865,140,55.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317513,557,1,2,69,28,80hgdmpkvdrhw1ge9nks2kxvy,1,55.0,25.0,2025-05-16T17:27:33.281Z,2025-05-16T17:46:34Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5730443389,140,58.5,5730443387,56,Right,5730443395,213,4.99,5730443393,212,13.3,5730443391,141,6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317545,558,1,2,69,30,80hgdmpkvdrhw1ge9nks2kxvy,1,56.5,7.1,2025-05-16T17:27:35.241Z,2025-05-16T17:27:37Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5730369567,141,19.5,5730369563,56,Back,5730369569,212,19.6,5730369571,213,2.70,5730369565,140,39.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317619,559,1,2,69,33,80hgdmpkvdrhw1ge9nks2kxvy,1,34.9,20.1,2025-05-16T17:27:37.465Z,2025-05-16T17:27:42Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5730369951,56,Back,5730369959,213,2.36,5730369953,140,13.5,5730369957,212,31.7,5730369955,141,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317747,560,1,2,69,37,80hgdmpkvdrhw1ge9nks2kxvy,1,14.4,53.7,2025-05-16T17:27:42.099Z,2025-05-16T17:46:58Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5730370627,157,,5730370643,213,0.18,5730370641,212,60.3,5730370645,1,,5730370637,141,69.6,5730370633,140,70.9,5730370631,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317773,561,1,2,69,45,80hgdmpkvdrhw1ge9nks2kxvy,0,84.7,88.1,2025-05-16T17:27:50.089Z,2025-05-16T17:27:51Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5730370761,212,13.4,5730370757,140,78.9,5730370759,141,70.5,5730370765,213,4.24,5730370755,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317781,822,8,2,69,47,ctvzi2jbl1q6xzq0s3sexj73g,1,15.8,28.6,2025-05-16T17:27:51.802Z,2025-05-16T17:27:52Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5730370801,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317845,824,1,2,69,50,ctvzi2jbl1q6xzq0s3sexj73g,1,31.9,10.6,2025-05-16T17:27:55.114Z,2025-05-16T17:27:57Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5730371137,140,42.1,5730371139,141,7.9,5730371135,56,Back,5730371143,213,6.11,5730371141,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317865,825,1,2,69,52,ctvzi2jbl1q6xzq0s3sexj73g,0,42.1,7.9,2025-05-16T17:27:56.930Z,2025-05-16T17:27:58Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5730371259,212,21.5,5730371261,213,2.40,5730371253,56,Back,5730371257,141,29.2,5730371255,140,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317925,562,1,2,69,56,80hgdmpkvdrhw1ge9nks2kxvy,1,72.3,62.7,2025-05-16T17:28:01.249Z,2025-05-16T17:28:02Z,ebkhyti8l579bl8amir9zgl5g,J. Romsaas,,,5730371599,141,67.5,5730371601,212,12.2,5730371597,140,61.1,5730371603,213,2.87,5730371595,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317941,564,1,2,69,59,80hgdmpkvdrhw1ge9nks2kxvy,1,61.0,67.5,2025-05-16T17:28:03.425Z,2025-05-16T17:28:04Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5730371691,140,62.0,5730371697,213,4.94,5730371693,141,60.9,5730371689,56,Center,5730371695,212,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317949,565,1,2,70,0,80hgdmpkvdrhw1ge9nks2kxvy,1,62.0,60.9,2025-05-16T17:28:04.592Z,2025-05-16T17:28:06Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5730371739,213,1.31,5730371733,140,63.1,5730371737,212,4.4,5730371735,141,67.2,5730371729,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317977,566,1,2,70,1,80hgdmpkvdrhw1ge9nks2kxvy,1,62.3,67.8,2025-05-16T17:28:05.633Z,2025-05-16T17:28:08Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5730371899,56,Left,5730371905,212,13.9,5730371907,213,0.69,5730371903,141,80.8,5730371901,140,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815317991,567,1,2,70,3,80hgdmpkvdrhw1ge9nks2kxvy,1,75.4,81.5,2025-05-16T17:28:08.072Z,2025-05-16T17:28:10Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5730372045,141,89.0,5730372041,56,Left,5730372049,213,0.43,5730372043,140,85.9,5730372047,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318021,568,1,2,70,5,80hgdmpkvdrhw1ge9nks2kxvy,1,88.5,92.1,2025-05-16T17:28:09.953Z,2025-05-16T17:28:12Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5730372275,56,Center,5730372281,212,21.3,5730372277,140,70.4,5730372283,213,3.61,5730372279,141,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318075,569,1,2,70,7,80hgdmpkvdrhw1ge9nks2kxvy,1,72.8,78.1,2025-05-16T17:28:12.265Z,2025-05-16T17:28:16Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5730372487,141,89.1,5730372483,56,Left,5730372489,212,15.1,5730372491,213,0.52,5730372485,140,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318101,570,1,2,70,11,80hgdmpkvdrhw1ge9nks2kxvy,1,87.9,88.4,2025-05-16T17:28:16.065Z,2025-05-16T17:28:17Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5730372585,141,77.3,5730372587,212,16.4,5730372583,140,74.0,5730372581,56,Center,5730372589,213,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318149,571,1,2,70,13,80hgdmpkvdrhw1ge9nks2kxvy,1,74.0,77.3,2025-05-16T17:28:17.505Z,2025-05-16T17:28:20Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5730372861,213,6.21,5730372855,140,86.0,5730372857,141,76.0,5730372853,56,Center,5730372859,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318171,572,1,2,70,15,80hgdmpkvdrhw1ge9nks2kxvy,1,83.5,71.1,2025-05-16T17:28:20.248Z,2025-05-16T17:28:22Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5730372963,213,4.53,5730372959,141,55.8,5730372957,140,81.7,5730372961,212,10.6,5730372955,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318183,573,1,2,70,17,80hgdmpkvdrhw1ge9nks2kxvy,0,81.7,55.8,2025-05-16T17:28:22.129Z,2025-05-16T17:59:33Z,ebkhyti8l579bl8amir9zgl5g,J. Romsaas,,,5730373051,141,60.0,5730373053,212,10.4,5730373049,140,91.2,5730373055,213,0.28,5730373047,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318193,826,12,2,70,19,ctvzi2jbl1q6xzq0s3sexj73g,1,10.7,30.7,2025-05-16T17:28:24.227Z,2025-05-16T17:40:42Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5730373127,56,Back,5730417425,212,2.1,5730417427,213,0.13,5730417423,141,31.1,5730417421,140,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815326309,945,61,2,70,20,ctvzi2jbl1q6xzq0s3sexj73g,1,13.2,31.1,2025-05-16T17:28:24.849Z,2025-05-16T17:40:36Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5730419567,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815326279,673,61,2,70,20,80hgdmpkvdrhw1ge9nks2kxvy,1,90.2,57.3,2025-05-16T17:28:25.196Z,2025-05-16T17:40:28Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5730418597,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318205,574,15,2,70,21,80hgdmpkvdrhw1ge9nks2kxvy,1,87.9,56.3,2025-05-16T17:28:25.313Z,2025-05-16T18:39:15Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5730373183,22,,5730476549,72,,5730374315,103,11.4,5730476551,458,,5730374303,76,,5730374313,102,52.5,5730374375,233,827,5730374319,147,51.3,5730373185,17,5730373187,56,5730374317,146,98.2,Center,,,,,,,,,,,,,,,,,,,,,
2815318223,827,10,2,70,21,ctvzi2jbl1q6xzq0s3sexj73g,1,3.4,44.8,2025-05-16T17:28:25.413Z,2025-05-16T17:28:41Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5730373267,173,,5730373269,178,,5730373273,56,Back,5730373271,182,,5730374409,233,574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318409,829,1,2,70,35,ctvzi2jbl1q6xzq0s3sexj73g,1,8.0,52.4,2025-05-16T17:28:40.282Z,2025-05-16T17:28:41Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5730374399,141,82.1,5730374425,287,,5730374393,123,,5730374397,140,19.8,5730374395,56,Back,5730374401,212,23.7,5730374403,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318523,830,1,2,70,46,ctvzi2jbl1q6xzq0s3sexj73g,1,47.1,90.6,2025-05-16T17:28:51.043Z,2025-05-16T17:28:54Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5730375037,213,6.15,5730375033,141,89.0,5730375031,140,54.9,5730375029,56,Left,5730375035,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318527,831,50,2,70,49,ctvzi2jbl1q6xzq0s3sexj73g,1,58.8,93.2,2025-05-16T17:28:54.130Z,2025-05-16T17:28:57Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,,,5730375209,233,575,5730375051,286,,5730375049,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318547,575,7,2,70,49,80hgdmpkvdrhw1ge9nks2kxvy,1,41.2,6.8,2025-05-16T17:28:54.131Z,2025-05-16T17:28:58Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5730375195,233,831,5730375165,167,,5730375167,56,Back,5730375169,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318575,576,5,2,70,50,80hgdmpkvdrhw1ge9nks2kxvy,0,45.1,-1.4,2025-05-16T17:28:55.227Z,2025-05-16T18:08:23Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5730375291,56,Back,5730375293,347,,5730376815,233,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318859,832,5,2,70,50,ctvzi2jbl1q6xzq0s3sexj73g,1,54.9,101.4,2025-05-16T17:28:55.227Z,2025-05-16T18:08:23Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,,,5730376643,347,,5730376641,56,Left,5730376799,233,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318867,833,18,2,71,17,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-05-16T17:29:21.680Z,2025-05-16T17:29:23Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5730376689,42,,5730376757,55,834,5730376693,59,11,5730376691,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318871,834,19,2,71,17,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-05-16T17:29:21.681Z,2025-05-16T19:06:21Z,bbyystkqag4mcfpr6utsazm51,S. Sørli,,,5730376711,145,7,5730376717,55,833,5730376713,59,27,5730376715,44,Midfielder,5730499551,293,2,5730376707,42,,5730499549,292,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319059,835,1,2,71,31,ctvzi2jbl1q6xzq0s3sexj73g,1,53.8,100.0,2025-05-16T17:29:35.498Z,2025-05-16T17:29:37Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5730377777,56,Left,5730377779,140,59.1,5730377785,213,5.12,5730377781,141,82.1,5730377783,212,14.0,5730377775,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319067,836,1,2,71,33,ctvzi2jbl1q6xzq0s3sexj73g,1,59.1,82.1,2025-05-16T17:29:37.562Z,2025-05-16T17:29:38Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5730377889,156,,5730377825,141,86.9,5730377823,140,56.7,5730377827,212,4.1,5730377829,213,2.23,5730377821,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319117,837,1,2,71,34,ctvzi2jbl1q6xzq0s3sexj73g,1,56.7,86.9,2025-05-16T17:29:38.899Z,2025-05-16T17:29:41Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5730378107,212,6.1,5730378103,140,61.6,5730378101,56,Left,5730378109,213,5.71,5730378105,141,82.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319123,838,61,2,71,36,ctvzi2jbl1q6xzq0s3sexj73g,1,61.6,82.0,2025-05-16T17:29:40.818Z,2025-05-16T17:29:41Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,,,5730378119,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319163,839,1,2,71,37,ctvzi2jbl1q6xzq0s3sexj73g,1,61.7,80.9,2025-05-16T17:29:41.826Z,2025-05-16T17:29:44Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5730378295,141,88.0,5730378293,140,64.6,5730378297,212,5.7,5730378299,213,1.01,5730378291,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319201,840,1,2,71,39,ctvzi2jbl1q6xzq0s3sexj73g,1,64.6,88.0,2025-05-16T17:29:43.802Z,2025-05-16T17:29:47Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,,5730378539,141,73.6,5730378537,140,70.5,5730378541,212,11.6,5730378543,213,5.28,5730378535,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319213,841,1,2,71,43,ctvzi2jbl1q6xzq0s3sexj73g,0,83.2,78.5,2025-05-16T17:29:47.386Z,2025-05-16T17:42:40Z,bbyystkqag4mcfpr6utsazm51,S. Sørli,,,5730378593,56,Center,5730378597,141,54.9,5730378599,212,19.2,5730378601,213,5.30,5730378595,140,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815328591,694,61,2,71,43,80hgdmpkvdrhw1ge9nks2kxvy,1,11.6,37.9,2025-05-16T17:29:48.119Z,2025-05-16T17:49:35Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5730431065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319367,580,1,2,71,55,80hgdmpkvdrhw1ge9nks2kxvy,1,8.7,43.8,2025-05-16T17:29:59.616Z,2025-05-16T17:50:24Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5730379517,213,5.17,5730379513,141,9.2,5730379511,140,19.8,5730455927,189,,5730379509,56,Back,5730455869,123,,5730379515,212,26.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
