id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value,qualifier/15/value
2808339167,956,1,2,82,4,bsykw9d70ffqe9atosc92n1e9,1,82.5,9.4,2025-04-30T17:45:02.889Z,2025-04-30T17:45:05Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5691772141,140,71.0,5691772145,212,12.2,5691772147,213,3.02,5691772143,141,11.6,5691772139,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808339187,957,1,2,82,6,bsykw9d70ffqe9atosc92n1e9,1,71.0,11.6,2025-04-30T17:45:04.937Z,2025-04-30T17:45:07Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5691772235,56,Center,5691772239,141,44.6,5691772237,140,72.1,5691772243,213,1.52,5691772241,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808339193,958,1,2,82,8,bsykw9d70ffqe9atosc92n1e9,1,72.1,47.5,2025-04-30T17:45:06.912Z,2025-04-30T17:45:09Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5691772305,140,72.2,5691772307,141,63.7,5691772309,212,11.0,5691772311,213,1.56,5691772301,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808339195,959,1,2,82,10,bsykw9d70ffqe9atosc92n1e9,1,78.5,68.4,2025-04-30T17:45:08.993Z,2025-04-30T17:45:10Z,587vmahr6cyqzuucjdgr0ttec,S. Kvia-Egeskog,,,5691772325,140,87.3,5691772331,213,0.82,5691772323,56,Left,5691772327,141,82.9,5691772329,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808339213,960,1,2,82,11,bsykw9d70ffqe9atosc92n1e9,1,88.5,84.2,2025-04-30T17:45:10.385Z,2025-05-01T10:26:32Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,1.0,,5691772435,56,Center,5691772681,154,,5691772439,141,53.6,5691772433,155,,5691772441,212,21.1,5692452741,72,,5691772443,213,4.89,5691772437,140,92.0,5691772679,210,13,5692452739,224,,5691772431,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808339215,961,13,2,82,15,bsykw9d70ffqe9atosc92n1e9,1,92.3,54.0,2025-04-30T17:45:13.937Z,2025-05-01T10:26:48Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5691772531,72,,5691772695,103,12.5,5691772685,29,,5691772699,230,99.3,5691772683,83,,5691772693,102,58.7,5691772689,55,960,5691772451,56,Center,5691944461,17,,5691944463,328,,5691772701,231,5691772697,215,,5691772687,154,,5691772447,22,,,,52.2,,,,,,,,,,,,,,,,,,,
2808339511,615,5,2,82,16,d8w1m5j3jbd1eva8524dv4a20,1,-0.8,39.7,2025-04-30T17:45:15.300Z,2025-04-30T18:08:33Z,a6mt7f1hy6ieaowii8na2j7dg,A. Traoré,,,5691774171,346,,5691774187,233,962,5691774169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808339229,962,5,2,82,16,bsykw9d70ffqe9atosc92n1e9,0,100.8,60.3,2025-04-30T17:45:15.300Z,2025-04-30T18:08:33Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5691772527,56,Center,5691774191,233,615,5691772529,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808339557,616,27,2,83,0,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-04-30T17:45:58.828Z,2025-05-01T10:27:08Z,,,,,5691774459,233,963,5691774419,53,e20bu4y05cuuxz7zx3hl0erdg,5691774417,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808339567,963,27,2,83,0,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-30T17:45:58.828Z,2025-05-01T10:27:11Z,,,,,5691774453,233,616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808339563,617,28,2,84,15,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-04-30T17:47:14.483Z,2025-05-01T10:27:37Z,,,,,5691774437,55,616,5691774515,233,964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808339573,964,28,2,84,15,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-30T17:47:14.483Z,2025-05-01T10:27:42Z,,,,,5691774495,233,617,5691774487,55,963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808339759,618,1,2,84,23,d8w1m5j3jbd1eva8524dv4a20,0,3.7,42.8,2025-04-30T17:47:22.468Z,2025-04-30T17:47:27Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5691775615,140,64.8,5691775621,212,64.6,5691775613,56,Center,5691775619,141,31.3,5691775629,74,,5691775623,213,6.16,5691775611,124,,5691775625,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808339765,965,44,2,84,26,bsykw9d70ffqe9atosc92n1e9,1,33.1,70.2,2025-04-30T17:47:24.690Z,2025-05-01T10:28:23Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5691775665,233,619,5691775649,285,,5691775647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808339761,619,44,2,84,26,d8w1m5j3jbd1eva8524dv4a20,0,66.9,29.8,2025-04-30T17:47:24.691Z,2025-05-01T10:28:26Z,8mkjfugmfdj5qb0on4u6kixhw,L. Séoné,,,5691775631,56,Center,5691775633,286,,5691775675,233,965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808339779,966,1,2,84,26,bsykw9d70ffqe9atosc92n1e9,0,28.8,77.7,2025-04-30T17:47:24.715Z,2025-05-01T10:28:45Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5691775727,213,6.04,5691775721,140,32.5,5691775723,141,76.3,5691775725,212,4.0,5691775717,3,,5691775719,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808458751,708,61,2,84,26,d8w1m5j3jbd1eva8524dv4a20,1,65.3,30.6,2025-04-30T17:47:25.259Z,2025-05-01T10:28:33Z,8mkjfugmfdj5qb0on4u6kixhw,L. Séoné,,,5692453901,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808339783,968,1,2,84,30,bsykw9d70ffqe9atosc92n1e9,1,35.2,84.2,2025-04-30T17:47:28.775Z,2025-04-30T17:47:30Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5691775741,140,42.6,5691775745,212,8.4,5691775739,56,Back,5691775747,213,0.38,5691775743,141,88.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808339795,969,3,2,84,32,bsykw9d70ffqe9atosc92n1e9,0,46.8,90.0,2025-04-30T17:47:31.482Z,2025-05-01T10:28:53Z,587vmahr6cyqzuucjdgr0ttec,S. Kvia-Egeskog,,,5692454315,465,,5691775817,56,Back,5691775819,286,,5691775853,233,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808339799,620,7,2,84,32,d8w1m5j3jbd1eva8524dv4a20,1,53.2,10.0,2025-04-30T17:47:31.483Z,2025-05-01T10:28:57Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5692454351,385,,5691775841,285,,5692454353,178,,5691775839,56,Right,5691775837,167,,5691775847,233,969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808339831,621,5,2,84,34,d8w1m5j3jbd1eva8524dv4a20,0,50.0,-1.4,2025-04-30T17:47:32.683Z,2025-04-30T18:08:34Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5691776029,233,970,5691776007,347,,5691776005,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808339837,970,5,2,84,34,bsykw9d70ffqe9atosc92n1e9,1,50.0,101.4,2025-04-30T17:47:32.683Z,2025-04-30T18:08:34Z,587vmahr6cyqzuucjdgr0ttec,S. Kvia-Egeskog,,,5691776009,56,Left,5691776013,233,621,5691776011,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808339851,971,1,2,84,40,bsykw9d70ffqe9atosc92n1e9,1,51.1,100.0,2025-04-30T17:47:39.063Z,2025-05-01T10:29:04Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5691776091,140,38.3,5691776093,141,92.0,5692454437,189,,5691776089,56,Back,5691776087,107,,5691776097,213,3.59,5691776095,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808339895,972,1,2,84,44,bsykw9d70ffqe9atosc92n1e9,1,35.9,88.6,2025-04-30T17:47:42.583Z,2025-04-30T17:47:46Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5691776367,141,65.8,5691776369,212,16.0,5691776363,56,Back,5691776371,213,4.95,5691776365,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808339923,973,1,2,84,48,bsykw9d70ffqe9atosc92n1e9,1,57.5,31.8,2025-04-30T17:47:46.568Z,2025-04-30T17:47:50Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5691776529,141,21.2,5691776527,140,71.0,5691776531,212,15.9,5691776533,213,5.81,5691776525,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808339931,974,1,2,84,52,bsykw9d70ffqe9atosc92n1e9,0,71.2,21.2,2025-04-30T17:47:50.582Z,2025-04-30T17:59:13Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5691776561,213,4.60,5691776555,140,69.5,5691776553,56,Right,5691776559,212,15.9,5691776557,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808339987,622,5,2,84,52,d8w1m5j3jbd1eva8524dv4a20,1,32.5,101.5,2025-04-30T17:47:51.354Z,2025-04-30T18:08:34Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5691776889,233,975,5691776867,347,,5691776865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808339935,975,5,2,84,52,bsykw9d70ffqe9atosc92n1e9,0,67.5,-1.5,2025-04-30T17:47:51.354Z,2025-04-30T18:08:35Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5691776909,233,622,5691776567,56,Right,5691776569,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340003,623,1,2,85,0,d8w1m5j3jbd1eva8524dv4a20,1,35.9,100.0,2025-04-30T17:47:58.739Z,2025-05-01T10:29:41Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5691776961,212,8.3,5691776955,56,Back,5691777119,189,,5691776953,107,,5691776957,140,40.9,5691776959,141,91.4,5691776963,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340011,624,50,2,85,1,d8w1m5j3jbd1eva8524dv4a20,1,41.0,87.0,2025-04-30T17:47:59.547Z,2025-05-01T10:42:22Z,8mkjfugmfdj5qb0on4u6kixhw,L. Séoné,,,5692454737,286,,5691777019,56,Back,5692468473,233,1114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808458909,1114,7,2,85,1,bsykw9d70ffqe9atosc92n1e9,1,59.0,13.0,2025-04-30T17:47:59.548Z,2025-05-01T10:42:22Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5692468453,233,624,5692454901,178,,5692454895,56,Right,5692454899,384,,5692454897,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340037,977,1,2,85,7,bsykw9d70ffqe9atosc92n1e9,1,46.4,33.0,2025-04-30T17:48:05.910Z,2025-04-30T17:48:08Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5691777189,141,64.3,5691777193,213,1.26,5691777191,212,22.4,5691777187,140,53.0,5691777185,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340065,978,1,2,85,9,bsykw9d70ffqe9atosc92n1e9,1,55.4,64.9,2025-04-30T17:48:08.013Z,2025-04-30T17:48:13Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5691777319,56,Left,5691777321,140,72.7,5691777325,212,25.4,5691777327,213,0.78,5691777323,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340073,979,1,2,85,14,bsykw9d70ffqe9atosc92n1e9,1,77.2,86.6,2025-04-30T17:48:13.423Z,2025-04-30T17:48:15Z,587vmahr6cyqzuucjdgr0ttec,S. Kvia-Egeskog,,,5691777397,212,6.6,5691777399,213,4.57,5691777391,56,Center,5691777393,140,76.3,5691777395,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340091,980,1,2,85,16,bsykw9d70ffqe9atosc92n1e9,1,76.4,69.7,2025-04-30T17:48:15.358Z,2025-04-30T17:48:17Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5691777481,213,1.53,5691777475,140,77.1,5691777479,212,16.4,5691777477,141,93.8,5691777473,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340101,981,1,2,85,19,bsykw9d70ffqe9atosc92n1e9,0,83.6,88.9,2025-04-30T17:48:17.678Z,2025-05-01T10:30:03Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5691777529,155,,5691777527,2,,5691777531,56,Center,5692455249,224,,5691777535,141,56.6,5692455251,72,,5691777537,212,23.4,5691777539,213,5.07,5691777533,140,91.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340107,625,12,2,85,21,d8w1m5j3jbd1eva8524dv4a20,1,11.6,48.1,2025-04-30T17:48:20.139Z,2025-04-30T17:48:25Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5691777563,212,10.0,5691777565,213,1.33,5691777587,15,,5691777561,141,62.4,5691777559,140,13.9,5691777557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340129,982,1,2,85,23,bsykw9d70ffqe9atosc92n1e9,1,88.6,39.8,2025-04-30T17:48:21.975Z,2025-04-30T17:48:23Z,53vkcvwf46xgr7bvoqi9lpj4k,N. Fuglestad,,,5691777765,213,3.98,5691777763,212,7.1,5691777759,140,84.1,5691777755,56,Center,5691777761,141,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340141,983,1,2,85,25,bsykw9d70ffqe9atosc92n1e9,0,80.5,25.4,2025-04-30T17:48:23.679Z,2025-05-01T10:30:20Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5691777811,212,19.3,5691777813,213,1.01,5692455469,20,,5692455467,224,,5691777805,56,Center,5691777803,155,,5691777807,140,90.2,5692455399,2,,5691777809,141,49.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340147,626,12,2,85,26,d8w1m5j3jbd1eva8524dv4a20,1,12.0,52.8,2025-04-30T17:48:24.939Z,2025-04-30T17:48:28Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5691777823,56,Back,5691777827,141,33.0,5691777829,212,17.9,5691777831,213,5.43,5691777857,15,,5691777825,140,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340165,627,61,2,85,29,d8w1m5j3jbd1eva8524dv4a20,1,23.5,32.8,2025-04-30T17:48:27.907Z,2025-05-01T10:30:29Z,8mkjfugmfdj5qb0on4u6kixhw,L. Séoné,,,5691777949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340179,629,3,2,85,34,d8w1m5j3jbd1eva8524dv4a20,0,28.3,12.3,2025-04-30T17:48:32.562Z,2025-05-01T10:30:36Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,,5691778023,56,Back,5692455657,465,,5691778051,211,,5691778025,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340187,630,5,2,85,35,d8w1m5j3jbd1eva8524dv4a20,0,32.5,-1.4,2025-04-30T17:48:34.184Z,2025-04-30T18:08:36Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,,5691778067,347,,5691778153,233,984,5691778065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340193,984,5,2,85,35,bsykw9d70ffqe9atosc92n1e9,1,67.5,101.4,2025-04-30T17:48:34.184Z,2025-04-30T18:08:35Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5691778103,56,Left,5691778105,347,,5691778133,233,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340203,985,1,2,85,37,bsykw9d70ffqe9atosc92n1e9,1,69.0,100.0,2025-04-30T17:48:36.191Z,2025-04-30T17:48:38Z,587vmahr6cyqzuucjdgr0ttec,S. Kvia-Egeskog,,,5691778171,107,,5691778181,213,4.49,5691778175,140,67.2,5691778177,141,88.4,5691778179,212,8.4,5691778173,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340205,986,1,2,85,39,bsykw9d70ffqe9atosc92n1e9,0,68.2,92.4,2025-04-30T17:48:37.677Z,2025-05-01T10:30:46Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5692455779,140,66.8,5692455783,212,6.2,5692455781,141,100.0,5691778185,56,Left,5692455785,213,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340287,631,5,2,85,40,d8w1m5j3jbd1eva8524dv4a20,1,33.2,-1.5,2025-04-30T17:48:38.678Z,2025-04-30T18:08:36Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,,5691778637,233,987,5691778633,347,,5691778631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340207,987,5,2,85,40,bsykw9d70ffqe9atosc92n1e9,0,66.8,101.5,2025-04-30T17:48:38.678Z,2025-04-30T18:08:36Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5691778189,56,Left,5691778191,347,,5691778659,233,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340315,632,1,2,85,52,d8w1m5j3jbd1eva8524dv4a20,1,34.9,0.0,2025-04-30T17:48:50.867Z,2025-04-30T17:48:56Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,,5691778841,213,0.46,5691778831,107,,5691778843,1,,5691778833,56,Right,5691778837,141,14.7,5691778839,212,25.7,5691778835,140,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340333,633,4,2,85,59,d8w1m5j3jbd1eva8524dv4a20,1,58.4,14.6,2025-04-30T17:48:57.645Z,2025-05-01T08:59:38Z,8mkjfugmfdj5qb0on4u6kixhw,L. Séoné,,,5691778953,286,,5691778947,56,Right,5691778949,152,,5691778945,13,,5691779113,295,,5691778963,233,988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340329,988,4,2,85,59,bsykw9d70ffqe9atosc92n1e9,0,41.6,85.4,2025-04-30T17:48:57.646Z,2025-05-01T10:30:59Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5692456033,295,,5691778935,152,,5691778997,233,633,5691778933,56,Back,5691778939,285,,5691778931,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340479,634,1,2,86,26,d8w1m5j3jbd1eva8524dv4a20,1,63.4,4.7,2025-04-30T17:49:24.835Z,2025-05-01T10:31:29Z,45bvacft2k18ioxx2eek63y8k,V. Solheim,,,5691779781,155,,5691779791,212,47.8,5692456397,224,,5691779787,140,83.5,5691779777,2,,5691779795,1,,5691779785,56,Center,5691779783,152,,5692456399,20,,5691779789,141,67.7,5691779793,213,5691779779,5,,,,,,,,,,1.11,,,,,,,,,,,,,,,,,,,
2808340481,635,1,2,86,30,d8w1m5j3jbd1eva8524dv4a20,0,81.6,63.7,2025-04-30T17:49:29.236Z,2025-04-30T17:49:29Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5691779811,141,49.9,5691779805,155,,5691779813,212,10.2,5691779815,213,5.10,5691779809,140,85.3,5691779807,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340489,989,12,2,86,32,bsykw9d70ffqe9atosc92n1e9,1,8.4,51.0,2025-04-30T17:49:30.591Z,2025-04-30T17:49:31Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5691779867,213,0.44,5691779863,141,63.3,5691779865,212,19.5,5691779899,15,,5691779861,140,25.2,5691779859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340541,638,1,2,86,42,d8w1m5j3jbd1eva8524dv4a20,1,70.4,46.1,2025-04-30T17:49:41.163Z,2025-04-30T17:54:42Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5691780121,56,Center,5691780125,141,40.4,5691780131,213,4.00,5691780123,140,67.2,5691780127,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340549,639,1,2,86,43,d8w1m5j3jbd1eva8524dv4a20,0,67.2,40.4,2025-04-30T17:49:42.315Z,2025-04-30T17:54:44Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5691780161,141,0.0,5691780163,212,28.9,5691780165,213,4.86,5691780157,56,Right,5691780159,140,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340553,640,5,2,86,44,d8w1m5j3jbd1eva8524dv4a20,0,72.9,-1.6,2025-04-30T17:49:43.230Z,2025-04-30T18:08:37Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5691780175,347,,5691780173,56,Right,5691780217,233,990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340557,990,5,2,86,44,bsykw9d70ffqe9atosc92n1e9,1,27.1,101.6,2025-04-30T17:49:43.230Z,2025-04-30T18:08:37Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5691780195,347,,5691780205,233,640,5691780193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340571,991,1,2,86,45,bsykw9d70ffqe9atosc92n1e9,1,24.5,100.0,2025-04-30T17:49:44.149Z,2025-04-30T17:49:46Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5691780265,212,10.6,5691780267,213,4.48,5691780263,141,86.2,5691780257,107,,5691780259,56,Back,5691780261,140,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340583,992,1,2,86,47,bsykw9d70ffqe9atosc92n1e9,1,26.5,85.0,2025-04-30T17:49:46.229Z,2025-04-30T17:49:48Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5691780311,141,80.6,5691780313,212,6.0,5691780315,213,5.77,5691780309,140,31.5,5691780307,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340597,993,1,2,86,49,bsykw9d70ffqe9atosc92n1e9,1,31.7,80.2,2025-04-30T17:49:48.124Z,2025-04-30T17:49:53Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5691780435,213,4.75,5691780429,140,32.4,5691780427,56,Back,5691780431,141,51.3,5691780433,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340611,994,1,2,86,54,bsykw9d70ffqe9atosc92n1e9,1,58.9,28.3,2025-04-30T17:49:52.964Z,2025-04-30T17:49:58Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5691780495,56,Right,5691780501,212,14.5,5691780503,213,5.59,5691780497,140,69.5,5691780499,141,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340613,995,1,2,86,59,bsykw9d70ffqe9atosc92n1e9,0,65.4,32.4,2025-04-30T17:49:57.980Z,2025-04-30T17:49:59Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5691780543,212,26.9,5691780541,141,71.8,5691780539,140,67.1,5691780537,56,Center,5691780545,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808340619,641,8,2,87,0,d8w1m5j3jbd1eva8524dv4a20,1,33.3,28.6,2025-04-30T17:49:59.427Z,2025-05-01T10:32:48Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,,5692457525,385,,5691780585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
