id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2819793855,775,1,2,81,48,c7jgkxx1czv5etn7snf1r6p2m,1,39.8,72.7,2025-05-28T18:39:58.643Z,2025-05-28T18:40:00Z,a0dyuysg0p6ekvy4qkkfkwnvt,L. Račić,,,5755107231,56,Back,5755107239,213,1.79,5755107233,140,37.1,5755107237,212,12.9,5755107235,141,91.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819793875,776,1,2,81,49,c7jgkxx1czv5etn7snf1r6p2m,1,36.8,96.2,2025-05-28T18:40:00.251Z,2025-05-28T18:40:04Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5755107327,1,,5755107323,212,28.5,5755107317,56,Left,5755107319,140,63.6,5755107313,157,,5755107325,213,6.13,5755107321,141,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819793879,593,4,2,81,53,e5txudmuc2qpc460bs4lb5aff,1,33.8,17.6,2025-05-28T18:40:04.153Z,2025-05-28T18:40:14Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5755107425,294,,5755107437,233,777,5755107423,13,,5755107429,152,,5755107427,56,Back,5755107457,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819793877,777,4,2,81,53,c7jgkxx1czv5etn7snf1r6p2m,0,66.2,82.4,2025-05-28T18:40:04.154Z,2025-05-28T18:40:13Z,5k2hgogp2g5ivgdnq99ejp27e,Í. Þorvaldsson,,,5755107459,285,,5755107365,152,,5755107361,294,,5755107359,13,,5755107455,233,593,5755107363,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819793895,594,1,2,82,1,e5txudmuc2qpc460bs4lb5aff,1,32.7,18.3,2025-05-28T18:40:11.563Z,2025-05-28T18:40:14Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5755107489,212,7.2,5755107487,141,28.8,5755107483,56,Back,5755107485,140,32.1,5755107479,5,,5755107481,152,,5755107491,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819793913,595,1,2,82,4,e5txudmuc2qpc460bs4lb5aff,1,32.1,28.8,2025-05-28T18:40:14.450Z,2025-05-28T18:40:17Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5755107599,213,5.26,5755107593,140,36.8,5755107597,212,9.4,5755107591,56,Back,5755107595,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819793937,596,1,2,82,6,e5txudmuc2qpc460bs4lb5aff,1,37.0,17.0,2025-05-28T18:40:17.427Z,2025-05-28T18:40:20Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5755107711,213,0.18,5755107705,140,63.0,5755107709,212,27.7,5755107707,141,24.1,5755107703,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819793957,597,1,2,82,10,e5txudmuc2qpc460bs4lb5aff,1,63.0,24.1,2025-05-28T18:40:20.483Z,2025-05-28T18:40:26Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5755107795,56,Right,5755107801,212,23.8,5755107797,140,83.6,5755107799,141,9.4,5755107803,213,5.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794837,621,50,2,82,13,e5txudmuc2qpc460bs4lb5aff,1,83.2,10.2,2025-05-28T18:40:23.977Z,2025-05-28T19:10:50Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5755112747,286,,5755112745,56,Right,5755112903,233,778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819793949,778,7,2,82,13,c7jgkxx1czv5etn7snf1r6p2m,0,16.8,89.8,2025-05-28T18:40:23.978Z,2025-05-28T19:10:50Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5755112899,233,621,5755112239,56,Back,5755112241,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819793961,598,1,2,82,15,e5txudmuc2qpc460bs4lb5aff,1,85.5,12.2,2025-05-28T18:40:26.355Z,2025-05-28T18:40:27Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5755107837,213,2.91,5755107833,212,18.6,5755107829,141,18.6,5755107825,140,68.3,5755107823,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819793973,599,1,2,82,18,e5txudmuc2qpc460bs4lb5aff,1,68.3,18.6,2025-05-28T18:40:29.315Z,2025-05-28T18:40:32Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5755107891,56,Center,5755107899,213,1.96,5755107897,212,21.5,5755107895,141,47.9,5755107893,140,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819793977,600,1,2,82,21,e5txudmuc2qpc460bs4lb5aff,0,60.5,47.9,2025-05-28T18:40:31.923Z,2025-05-28T18:40:32Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5755107917,56,Center,5755107919,140,69.4,5755107921,141,74.4,5755107923,212,20.3,5755107925,213,1.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819793979,779,8,2,82,23,c7jgkxx1czv5etn7snf1r6p2m,1,32.1,18.6,2025-05-28T18:40:33.435Z,2025-05-28T18:40:33Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,5755107931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794005,781,61,2,82,30,c7jgkxx1czv5etn7snf1r6p2m,0,68.1,35.1,2025-05-28T18:40:41.290Z,2025-05-28T18:40:41Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,5755108069,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794765,620,1,2,82,32,e5txudmuc2qpc460bs4lb5aff,1,18.5,55.2,2025-05-28T18:40:42.522Z,2025-05-28T18:43:20Z,ahje1y6v4dlmq4ath0rfcql90,B. Faraas,,,5755112347,141,58.1,5755112349,212,6.5,5755112345,140,24.4,5755112343,56,Back,5755112351,213,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794043,601,4,2,82,36,e5txudmuc2qpc460bs4lb5aff,1,28.8,55.8,2025-05-28T18:40:47.041Z,2025-05-28T18:40:54Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5755108379,233,782,5755108329,13,,5755108331,56,Back,5755108335,265,,5755108383,285,,5755108333,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794027,782,4,2,82,36,c7jgkxx1czv5etn7snf1r6p2m,0,71.2,44.2,2025-05-28T18:40:47.042Z,2025-05-28T18:43:28Z,5k2hgogp2g5ivgdnq99ejp27e,Í. Þorvaldsson,,,5755108411,233,601,5755108243,56,Center,5755108249,286,,5755108247,265,,5755108245,152,,5755108241,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794079,602,1,2,82,43,e5txudmuc2qpc460bs4lb5aff,1,25.0,50.6,2025-05-28T18:40:54.010Z,2025-05-28T18:40:57Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5755108521,140,30.6,5755108525,212,19.7,5755108515,5,,5755108523,141,23.0,5755108527,213,5.02,5755108519,56,Back,5755108517,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794133,603,1,2,82,46,e5txudmuc2qpc460bs4lb5aff,1,30.6,23.0,2025-05-28T18:40:56.788Z,2025-05-28T18:41:05Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5755108805,141,40.6,5755108801,56,Back,5755108809,213,1.64,5755108807,212,12.0,5755108803,140,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794143,604,1,2,82,54,e5txudmuc2qpc460bs4lb5aff,1,39.1,32.5,2025-05-28T18:41:04.819Z,2025-05-28T18:41:06Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5755108863,213,5.85,5755108855,56,Right,5755108861,212,23.2,5755108859,141,18.2,5755108857,140,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794147,605,1,2,82,55,e5txudmuc2qpc460bs4lb5aff,0,59.2,18.2,2025-05-28T18:41:06.179Z,2025-05-28T18:41:07Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5755108889,56,Center,5755108897,213,0.71,5755108893,141,40.0,5755108895,212,22.7,5755108891,140,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794171,784,1,2,82,58,c7jgkxx1czv5etn7snf1r6p2m,1,23.7,61.2,2025-05-28T18:41:09.394Z,2025-05-28T18:41:10Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5755109019,213,0.22,5755109017,212,11.5,5755109009,56,Back,5755109015,141,64.9,5755109013,140,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794179,785,1,2,82,59,c7jgkxx1czv5etn7snf1r6p2m,1,34.4,64.9,2025-05-28T18:41:10.298Z,2025-05-28T18:41:11Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5755109071,213,4.23,5755109065,140,30.6,5755109069,212,8.7,5755109067,141,53.6,5755109063,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794209,786,1,2,83,1,c7jgkxx1czv5etn7snf1r6p2m,1,30.6,53.6,2025-05-28T18:41:11.602Z,2025-05-28T18:41:19Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5755109235,212,20.6,5755109231,140,41.5,5755109229,56,Back,5755109233,141,78.7,5755109237,213,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794211,787,1,2,83,8,c7jgkxx1czv5etn7snf1r6p2m,0,73.5,58.5,2025-05-28T18:41:19.018Z,2025-05-28T18:41:19Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5755109251,141,51.0,5755109255,213,5.03,5755109253,212,5.4,5755109249,140,75.1,5755109247,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794229,606,61,2,83,12,e5txudmuc2qpc460bs4lb5aff,1,19.4,50.1,2025-05-28T18:41:23.036Z,2025-05-28T18:41:23Z,2gic8jiz83o8w0qsh3g9eq385,L. Begby,,,5755109349,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794259,608,1,2,83,15,e5txudmuc2qpc460bs4lb5aff,1,11.8,60.3,2025-05-28T18:41:25.842Z,2025-05-28T18:42:29Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5755109521,213,0.60,5755109517,141,73.8,5755109519,212,16.3,5755109515,140,24.6,5755109513,56,Back,5755109511,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794287,609,1,2,83,19,e5txudmuc2qpc460bs4lb5aff,1,39.3,65.7,2025-05-28T18:41:29.579Z,2025-05-28T18:41:37Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5755109699,213,1.21,5755109697,212,17.6,5755109693,140,45.3,5755109695,141,89.9,5755109691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794293,610,1,2,83,26,e5txudmuc2qpc460bs4lb5aff,1,52.2,87.5,2025-05-28T18:41:36.979Z,2025-05-28T18:41:38Z,2gic8jiz83o8w0qsh3g9eq385,L. Begby,,,5755109733,212,11.1,5755109737,213,3.41,5755109725,56,Back,5755109731,141,83.2,5755109727,140,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794319,611,1,2,83,27,e5txudmuc2qpc460bs4lb5aff,1,42.0,83.2,2025-05-28T18:41:38.211Z,2025-05-28T18:41:42Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5755109899,56,Center,5755109903,141,65.2,5755109907,213,5.52,5755109901,140,54.3,5755109905,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794335,612,1,2,83,31,e5txudmuc2qpc460bs4lb5aff,1,53.4,64.9,2025-05-28T18:41:42.419Z,2025-05-28T18:41:46Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5755110031,140,56.4,5755110035,212,28.0,5755110029,56,Center,5755110033,141,24.0,5755110037,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794353,613,1,2,83,35,e5txudmuc2qpc460bs4lb5aff,1,57.5,21.6,2025-05-28T18:41:46.331Z,2025-05-28T18:41:49Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5755110111,141,37.1,5755110115,213,2.31,5755110107,56,Back,5755110113,212,14.3,5755110109,140,48.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794365,614,1,2,83,38,e5txudmuc2qpc460bs4lb5aff,1,48.3,37.1,2025-05-28T18:41:48.883Z,2025-05-28T18:41:52Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5755110195,56,Center,5755110203,213,1.39,5755110199,141,60.3,5755110197,140,51.1,5755110201,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794377,615,1,2,83,41,e5txudmuc2qpc460bs4lb5aff,1,52.5,63.4,2025-05-28T18:41:51.859Z,2025-05-28T18:41:55Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5755110257,56,Left,5755110261,140,75.8,5755110265,141,87.5,5755110275,213,0.59,5755110269,212,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794411,616,1,2,83,44,e5txudmuc2qpc460bs4lb5aff,0,81.0,89.4,2025-05-28T18:41:55.002Z,2025-05-28T18:42:04Z,2gic8jiz83o8w0qsh3g9eq385,L. Begby,,,5755110413,155,,5755110417,140,92.9,5755110419,141,7.3,5755110423,213,4.93,5755110415,56,Right,5755110411,2,,5755110559,345,,5755110425,1,,5755110421,212,57.2,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794439,789,1,2,83,52,c7jgkxx1czv5etn7snf1r6p2m,1,6.6,86.5,2025-05-28T18:42:03.274Z,2025-05-28T18:42:05Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5755110579,141,86.5,5755110585,1,,5755110577,140,56.4,5755110573,155,,5755110581,212,52.3,5755110575,56,Left,5755110583,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794457,790,1,2,83,54,c7jgkxx1czv5etn7snf1r6p2m,1,57.6,88.3,2025-05-28T18:42:05.082Z,2025-05-28T18:42:09Z,5k2hgogp2g5ivgdnq99ejp27e,Í. Þorvaldsson,,,5755110707,212,14.3,5755110709,213,4.71,5755110703,140,57.6,5755110705,141,67.3,5755110701,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794459,791,4,2,83,58,c7jgkxx1czv5etn7snf1r6p2m,1,60.8,62.9,2025-05-28T18:42:08.873Z,2025-05-28T19:10:29Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5755110731,152,,5755110733,265,,5755110735,286,,5755110729,56,Center,5755110727,13,,5755110971,233,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794473,617,4,2,83,58,e5txudmuc2qpc460bs4lb5aff,0,39.2,37.1,2025-05-28T18:42:08.874Z,2025-05-28T19:10:30Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5755110853,56,Back,5755110857,265,,5755110969,285,,5755110851,13,,5755110855,152,,5755110977,233,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794631,793,17,2,84,2,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-05-28T18:42:12.682Z,2025-05-28T19:40:42Z,5k2hgogp2g5ivgdnq99ejp27e,Í. Þorvaldsson,,,5755111769,31,,5755164947,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794593,618,27,2,84,38,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-05-28T18:42:49.139Z,2025-05-28T19:15:27Z,,,,,5755111501,233,792,5755148975,53,bbiblpn6dg2ub1guiphivzq50,5755148973,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794597,792,27,2,84,38,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-05-28T18:42:49.139Z,2025-05-28T18:42:51Z,,,,,5755111523,233,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794599,619,28,2,84,40,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-05-28T18:42:50.636Z,2025-05-28T19:16:52Z,,,,,5755111481,55,618,5755150271,233,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794863,794,28,2,84,40,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-05-28T18:42:50.636Z,2025-05-28T19:16:53Z,,,,,5755150275,233,619,5755112881,55,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794887,795,1,2,85,42,c7jgkxx1czv5etn7snf1r6p2m,1,55.7,70.9,2025-05-28T18:43:52.747Z,2025-05-28T18:43:55Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5755113079,212,22.3,5755113065,152,,5755113083,213,0.73,5755113075,141,92.7,5755113067,56,Left,5755113063,5,,5755113071,140,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794909,796,1,2,85,45,c7jgkxx1czv5etn7snf1r6p2m,1,73.1,92.7,2025-05-28T18:43:55.681Z,2025-05-28T18:44:00Z,5k2hgogp2g5ivgdnq99ejp27e,Í. Þorvaldsson,,,5755113187,212,8.8,5755113189,213,4.76,5755113183,140,73.5,5755113185,141,79.7,5755113181,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794901,622,43,2,85,48,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-05-28T18:43:59.242Z,2025-05-28T18:58:04Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5755113241,399,qer4hblafo04av0aajfecclx,5755132909,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819798403,693,83,2,85,49,e5txudmuc2qpc460bs4lb5aff,0,26.9,22.8,2025-05-28T18:43:59.434Z,2025-05-28T18:59:15Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5755134307,399,qer4hblafo04av0aajfecclx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794919,797,1,2,85,49,c7jgkxx1czv5etn7snf1r6p2m,0,91.7,89.4,2025-05-28T18:44:00.315Z,2025-05-28T18:44:02Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5755113239,213,4.33,5755113237,212,23.4,5755113235,141,57.5,5755113233,140,83.4,5755113231,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794973,623,8,2,85,50,e5txudmuc2qpc460bs4lb5aff,1,19.8,46.9,2025-05-28T18:44:00.762Z,2025-05-28T19:12:45Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,,5755113517,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819798003,691,83,2,85,52,e5txudmuc2qpc460bs4lb5aff,0,25.9,19.7,2025-05-28T18:44:02.434Z,2025-05-28T19:12:52Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5755130709,399,544reefy86rc8827sl3xh3oph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794937,798,1,2,85,53,c7jgkxx1czv5etn7snf1r6p2m,1,69.5,87.2,2025-05-28T18:44:04.161Z,2025-05-28T18:44:06Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5755113319,212,14.0,5755113317,141,71.4,5755113315,140,78.0,5755113313,56,Center,5755113321,213,5.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794957,799,1,2,85,55,c7jgkxx1czv5etn7snf1r6p2m,1,77.3,69.0,2025-05-28T18:44:06.426Z,2025-05-28T18:44:14Z,5k2hgogp2g5ivgdnq99ejp27e,Í. Þorvaldsson,,,5755113437,212,37.3,5755113439,213,4.77,5755113433,140,79.4,5755113431,56,Right,5755113435,141,14.3,5755113429,155,,5755113441,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794963,800,1,2,86,3,c7jgkxx1czv5etn7snf1r6p2m,0,90.4,16.5,2025-05-28T18:44:13.779Z,2025-05-28T18:44:15Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5755113473,213,1.60,5755113471,212,10.1,5755113465,56,Center,5755113469,141,31.3,5755113467,140,90.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794975,624,61,2,86,4,e5txudmuc2qpc460bs4lb5aff,1,14.1,71.4,2025-05-28T18:44:14.586Z,2025-05-28T18:50:58Z,2gic8jiz83o8w0qsh3g9eq385,L. Begby,,,5755116811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794967,801,1,2,86,5,c7jgkxx1czv5etn7snf1r6p2m,1,90.7,34.8,2025-05-28T18:44:15.753Z,2025-05-28T18:50:27Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,1.0,,5755113489,213,0.01,5755113483,140,96.8,5755113487,212,6.4,5755118809,210,15,5755113481,56,Center,5755113485,141,34.9,5755118811,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819794969,802,15,2,86,6,c7jgkxx1czv5etn7snf1r6p2m,1,92.6,35.2,2025-05-28T18:44:16.649Z,2025-05-28T18:50:30Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5755118591,72,,5755118847,233,625,5755118839,146,96.4,5755118825,78,,5755118593,63,,5755118831,55,801,5755118827,29,,5755118401,22,,5755118837,103,4.4,5755113493,56,Center,5755118841,147,5755118835,102,48.7,5755118829,154,,,,,,,,41.3,,,,,,,,
2819794979,625,10,2,86,6,e5txudmuc2qpc460bs4lb5aff,1,2.7,55.8,2025-05-28T18:44:16.749Z,2025-05-28T18:59:19Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5755118851,233,802,5755118549,174,,5755118551,180,,5755118553,183,,5755118555,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819795233,818,13,2,86,7,c7jgkxx1czv5etn7snf1r6p2m,1,89.3,48.3,2025-05-28T18:44:17.706Z,2025-05-28T19:46:37Z,5k2hgogp2g5ivgdnq99ejp27e,Í. Þorvaldsson,,,5755134043,147,54.5,5755134037,328,,5755134045,230,98.1,5755134031,83,,5755133905,22,,5755125881,56,Center,5755134041,146,94.5,5755134035,103,29.2,5755133985,153,,5755133975,72,,5755133907,17,5755134047,231,50.4,5755134033,102,58.0,5755134039,458,,,,,,,,,,,,,
2819795041,627,12,2,86,9,e5txudmuc2qpc460bs4lb5aff,1,6.6,33.3,2025-05-28T18:44:20.322Z,2025-05-28T18:44:36Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5755113867,212,30.2,5755113869,213,5.76,5755113863,140,31.5,5755113865,141,11.1,5755113861,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819795007,803,1,2,86,12,c7jgkxx1czv5etn7snf1r6p2m,1,64.8,92.3,2025-05-28T18:44:23.033Z,2025-05-28T18:44:27Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5755113669,141,90.9,5755113671,212,16.2,5755113667,140,80.2,5755113673,213,6.22,5755113665,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819798371,692,45,2,86,14,e5txudmuc2qpc460bs4lb5aff,0,11.6,10.0,2025-05-28T18:44:24.434Z,2025-05-28T18:58:32Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5755132479,56,Back,5755132481,285,,5755133503,233,888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819798555,888,3,2,86,14,c7jgkxx1czv5etn7snf1r6p2m,1,88.4,90.0,2025-05-28T18:44:24.434Z,2025-05-28T18:58:32Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5755133489,56,Left,5755133497,233,692,5755133491,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819795009,804,3,2,86,16,c7jgkxx1czv5etn7snf1r6p2m,0,85.9,90.6,2025-05-28T18:44:26.785Z,2025-05-28T18:58:27Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5755113679,286,,5755113677,56,Left,5755114083,233,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819795045,628,7,2,86,16,e5txudmuc2qpc460bs4lb5aff,0,14.1,9.4,2025-05-28T18:44:26.786Z,2025-05-28T18:58:27Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5755114069,233,804,5755113885,285,,5755113883,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819795027,805,1,2,86,17,c7jgkxx1czv5etn7snf1r6p2m,1,82.3,92.9,2025-05-28T18:44:28.041Z,2025-05-28T18:44:30Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5755113771,141,93.6,5755113767,56,Left,5755113769,140,71.3,5755113775,213,3.10,5755113773,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819795039,806,1,2,86,20,c7jgkxx1czv5etn7snf1r6p2m,1,66.0,91.7,2025-05-28T18:44:30.569Z,2025-05-28T18:44:36Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5755113851,140,60.3,5755113855,212,9.3,5755113849,56,Left,5755113853,141,81.2,5755113857,213,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
