id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/12/value,qualifier/17/id,qualifier/17/qualifierId
2813561435,737,12,2,69,19,6oxoag5c6zbnn09wx08vz4iak,1,7.7,44.6,2025-05-11T14:01:20.676Z,2025-05-11T14:01:24Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,5720517605,15,,5720517595,213,6.26,5720517587,56,Back,5720517593,212,13.0,5720517591,141,44.2,5720517589,140,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813583807,996,61,2,69,20,6oxoag5c6zbnn09wx08vz4iak,0,11.0,39.7,2025-05-11T14:01:20.828Z,2025-05-11T14:32:10Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,5720639141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813584311,997,1,2,69,21,6oxoag5c6zbnn09wx08vz4iak,0,20.5,33.6,2025-05-11T14:01:21.828Z,2025-05-11T14:32:27Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,5720642009,212,9.7,5720642003,56,Back,5720642005,140,29.6,5720642007,141,36.0,5720642011,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813561463,526,1,2,69,21,c7jgkxx1czv5etn7snf1r6p2m,0,71.6,60.2,2025-05-11T14:01:22.769Z,2025-05-11T14:01:23Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5720517717,56,Center,5720517723,212,3.7,5720517721,141,61.2,5720517719,140,75.1,5720517725,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813561481,738,43,2,69,23,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-05-11T14:01:23.988Z,2025-05-11T14:31:40Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,5720640159,144,3,5720517845,56,Back,5720518073,233,527,5720517847,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813561513,527,1,2,69,23,c7jgkxx1czv5etn7snf1r6p2m,0,73.1,67.1,2025-05-11T14:01:23.989Z,2025-05-11T14:32:40Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,5720518029,56,Center,5720644399,212,7.5,5720644395,140,80.2,5720644401,213,0.04,5720644397,141,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813561523,528,1,2,69,26,c7jgkxx1czv5etn7snf1r6p2m,1,75.6,85.1,2025-05-11T14:01:27.712Z,2025-05-11T14:01:29Z,qer4hblafo04av0aajfecclx,I. Fossum,,5720518125,140,88.4,5720518127,141,77.6,5720518129,212,14.4,5720518123,56,Center,5720518131,213,5.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813561531,529,1,2,69,28,c7jgkxx1czv5etn7snf1r6p2m,0,88.9,77.3,2025-05-11T14:01:29.513Z,2025-05-11T14:01:35Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5720518157,212,6.1,5720518509,233,739,5720518153,140,90.2,5720518151,56,Center,5720518507,236,,5720518513,286,,5720518155,141,68.5,5720518159,213,4.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813561549,739,74,2,69,28,6oxoag5c6zbnn09wx08vz4iak,1,7.7,25.8,2025-05-11T14:01:29.514Z,2025-05-11T14:41:26Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,5720518533,233,529,5720518239,285,,5720518237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813561545,530,6,2,69,30,c7jgkxx1czv5etn7snf1r6p2m,1,95.4,74.2,2025-05-11T14:01:31.761Z,2025-05-11T14:35:11Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5720518299,56,Center,5720518301,73,,5720518355,233,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813561557,740,6,2,69,30,6oxoag5c6zbnn09wx08vz4iak,0,4.6,25.8,2025-05-11T14:01:31.761Z,2025-05-11T14:35:11Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,5720518307,56,Back,5720518397,233,530,5720518309,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813561909,531,1,2,69,58,c7jgkxx1czv5etn7snf1r6p2m,0,99.5,99.5,2025-05-11T14:01:58.874Z,2025-05-11T14:02:02Z,qer4hblafo04av0aajfecclx,I. Fossum,,5720520165,140,98.2,5720520157,6,,5720520173,1,,5720520171,213,4.67,5720520169,212,36.2,5720520167,141,46.3,5720520159,155,,5720520161,223,,5720520163,56,Center,5720520155,2,,,,,,,,,,,,,,,,,,,,,,,,
2813561943,741,12,2,69,59,6oxoag5c6zbnn09wx08vz4iak,1,1.8,50.4,2025-05-11T14:02:00.484Z,2025-05-11T14:35:47Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,5720520447,213,1.89,5720520439,56,Back,5720520473,167,,5720520443,141,62.0,5720520441,140,0.0,5720520445,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813561925,532,6,2,70,2,c7jgkxx1czv5etn7snf1r6p2m,1,100.0,36.7,2025-05-11T14:02:03.081Z,2025-05-11T14:35:12Z,qer4hblafo04av0aajfecclx,I. Fossum,,5720520385,75,,5720520383,56,Center,5720520575,233,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813561947,742,6,2,70,2,6oxoag5c6zbnn09wx08vz4iak,0,0.0,63.3,2025-05-11T14:02:03.081Z,2025-05-11T14:35:12Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,5720520587,233,532,5720520515,56,Back,5720520517,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813562315,533,1,2,70,29,c7jgkxx1czv5etn7snf1r6p2m,0,99.5,0.5,2025-05-11T14:02:30.722Z,2025-05-11T14:02:36Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,5720522335,141,47.9,5720522327,223,,5720522341,1,,5720522323,6,,5720522321,2,,5720522339,213,1.75,5720522325,155,,5720522337,212,32.8,5720522331,56,Center,5720522333,140,93.8,5720522547,233,,,,,,,,,744,,,,,,,,,,,,
2813562347,744,41,2,70,33,6oxoag5c6zbnn09wx08vz4iak,1,3.1,49.3,2025-05-11T14:02:34.461Z,2025-05-11T14:02:36Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,5720522513,141,50.0,5720522511,140,11.8,5720522515,212,9.1,5720522517,213,0.05,5720522609,233,533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813562439,745,12,2,70,34,6oxoag5c6zbnn09wx08vz4iak,1,11.8,50.0,2025-05-11T14:02:35.781Z,2025-05-11T14:02:42Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,5720523057,141,48.1,5720523055,140,26.8,5720523061,213,6.20,5720523059,212,15.8,5720523053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813562421,534,1,2,70,37,c7jgkxx1czv5etn7snf1r6p2m,0,69.4,49.1,2025-05-11T14:02:38.130Z,2025-05-11T14:02:40Z,qer4hblafo04av0aajfecclx,I. Fossum,,5720522965,140,94.7,5720522971,213,0.02,5720522969,212,26.6,5720522967,141,49.7,5720522961,155,,5720522963,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813562507,747,1,2,70,43,6oxoag5c6zbnn09wx08vz4iak,0,6.1,44.3,2025-05-11T14:02:44.445Z,2025-05-11T14:02:48Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,5720523417,212,62.4,5720523409,199,,5720523415,141,59.7,5720523421,1,,5720523419,213,0.17,5720523411,56,Center,5720523413,140,64.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813562529,535,44,2,70,46,c7jgkxx1czv5etn7snf1r6p2m,1,35.2,42.3,2025-05-11T14:02:47.780Z,2025-05-11T14:02:53Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,5720523535,56,Back,5720523547,233,748,5720523537,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813562511,748,44,2,70,46,6oxoag5c6zbnn09wx08vz4iak,0,64.8,57.7,2025-05-11T14:02:47.781Z,2025-05-11T14:02:54Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,5720523443,56,Center,5720523445,286,,5720523553,233,535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813562561,536,1,2,70,47,c7jgkxx1czv5etn7snf1r6p2m,0,34.9,45.5,2025-05-11T14:02:48.058Z,2025-05-11T14:40:35Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,5720523755,213,5.85,5720523749,140,47.0,5720523753,212,14.0,5720523751,141,36.9,5720523747,56,Back,5720523745,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813562557,749,1,2,70,49,6oxoag5c6zbnn09wx08vz4iak,1,61.5,61.2,2025-05-11T14:02:50.630Z,2025-05-11T14:02:53Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,5720523725,213,2.89,5720523719,141,66.3,5720523717,140,48.4,5720523715,56,Back,5720523721,212,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813562565,537,83,2,70,51,c7jgkxx1czv5etn7snf1r6p2m,0,42.5,36.9,2025-05-11T14:02:51.858Z,2025-05-11T14:02:56Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,5720523943,399,adthn237lwxewaxsrgd6hlu51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813562587,750,1,2,70,52,6oxoag5c6zbnn09wx08vz4iak,1,48.3,66.3,2025-05-11T14:02:53.101Z,2025-05-11T14:02:55Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,5720523873,56,Back,5720523881,213,4.62,5720523879,212,18.0,5720523875,140,46.8,5720523877,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813562657,751,1,2,70,55,6oxoag5c6zbnn09wx08vz4iak,1,45.1,34.5,2025-05-11T14:02:55.837Z,2025-05-11T14:02:59Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,5720524277,212,16.8,5720524271,56,Right,5720524273,140,55.8,5720524275,141,16.1,5720524279,213,5.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813562749,752,1,2,70,58,6oxoag5c6zbnn09wx08vz4iak,1,55.8,16.1,2025-05-11T14:02:59.701Z,2025-05-11T14:03:05Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,5720524835,140,49.1,5720524839,212,11.0,5720524841,213,2.27,5720524837,141,28.5,5720524833,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813562791,753,1,2,71,4,6oxoag5c6zbnn09wx08vz4iak,1,49.1,28.5,2025-05-11T14:03:05.389Z,2025-05-11T14:03:08Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,5720525127,141,60.8,5720525123,56,Center,5720525125,140,55.4,5720525131,213,1.28,5720525179,189,,5720525129,212,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813562865,754,1,2,71,8,6oxoag5c6zbnn09wx08vz4iak,1,61.2,69.3,2025-05-11T14:03:09.294Z,2025-05-11T14:03:13Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,5720525475,213,0.70,5720525467,141,88.3,5720525459,56,Left,5720525465,140,75.9,5720525471,212,20.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813562967,755,1,2,71,12,6oxoag5c6zbnn09wx08vz4iak,1,82.2,90.5,2025-05-11T14:03:13.221Z,2025-05-11T14:03:19Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,5720526119,140,74.7,5720526125,213,3.47,5720526117,56,Left,5720526121,141,86.6,5720526123,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563001,756,1,2,71,18,6oxoag5c6zbnn09wx08vz4iak,1,83.3,88.7,2025-05-11T14:03:19.557Z,2025-05-11T14:03:22Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,5720526271,213,3.45,5720526269,212,16.5,5720526263,56,Left,5720526265,140,68.3,5720526267,141,81.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563073,757,1,2,71,20,6oxoag5c6zbnn09wx08vz4iak,1,68.1,79.1,2025-05-11T14:03:21.781Z,2025-05-11T14:03:25Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,5720526627,140,66.5,5720526633,213,4.65,5720526631,212,28.0,5720526629,141,38.0,5720526625,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563099,758,1,2,71,24,6oxoag5c6zbnn09wx08vz4iak,1,67.0,36.6,2025-05-11T14:03:25.758Z,2025-05-11T14:03:28Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,5720526777,141,41.2,5720526775,140,59.3,5720526773,56,Center,5720526783,213,2.77,5720526779,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563227,759,1,2,71,26,6oxoag5c6zbnn09wx08vz4iak,1,59.9,42.7,2025-05-11T14:03:27.797Z,2025-05-11T14:03:35Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,5720527501,212,22.5,5720527499,141,75.7,5720527503,213,1.49,5720527495,56,Center,5720527497,140,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563259,760,1,2,71,34,6oxoag5c6zbnn09wx08vz4iak,0,68.2,72.3,2025-05-11T14:03:35.070Z,2025-05-11T14:29:20Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,5720532153,233,539,5720527639,213,5.61,5720527635,141,64.6,5720527633,140,74.5,5720527631,56,Center,5720527637,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563293,538,8,2,71,35,c7jgkxx1czv5etn7snf1r6p2m,1,12.2,31.8,2025-05-11T14:03:36.269Z,2025-05-11T14:41:09Z,qer4hblafo04av0aajfecclx,I. Fossum,,5720527851,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563299,761,1,2,71,37,6oxoag5c6zbnn09wx08vz4iak,0,71.9,64.9,2025-05-11T14:03:38.038Z,2025-05-11T14:41:17Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,5720686221,236,,5720527863,140,74.7,5720527861,56,Center,5720527867,212,3.0,5720527869,213,0.25,5720527865,141,66.0,5720686267,233,539,5720686225,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563311,539,74,2,71,37,c7jgkxx1czv5etn7snf1r6p2m,1,17.5,27.6,2025-05-11T14:03:38.039Z,2025-05-11T14:41:26Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,5720530259,56,Back,5720532383,233,761,5720530261,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563489,540,12,2,71,39,c7jgkxx1czv5etn7snf1r6p2m,1,11.7,45.7,2025-05-11T14:03:40.651Z,2025-05-11T14:03:51Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,5720528873,56,Back,5720528881,213,4.38,5720528879,212,18.3,5720528875,140,6.0,5720528877,141,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563393,762,1,2,71,41,6oxoag5c6zbnn09wx08vz4iak,1,90.7,83.2,2025-05-11T14:03:42.421Z,2025-05-11T14:03:44Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,5720528369,213,3.22,5720528361,56,Left,5720528363,140,89.1,5720528367,212,1.7,5720528365,141,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563411,763,1,2,71,43,6oxoag5c6zbnn09wx08vz4iak,1,85.2,87.4,2025-05-11T14:03:44.437Z,2025-05-11T14:03:46Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,5720528501,212,9.8,5720528499,141,76.6,5720528503,213,5.44,5720528495,56,Center,5720528497,140,91.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563439,764,1,2,71,45,6oxoag5c6zbnn09wx08vz4iak,1,91.4,76.6,2025-05-11T14:03:46.389Z,2025-05-11T14:30:01Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,5720528671,141,70.2,5720528669,140,89.9,5720528673,212,4.6,5720528667,56,Center,5720528675,213,4.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563443,765,3,2,71,47,6oxoag5c6zbnn09wx08vz4iak,0,90.2,70.6,2025-05-11T14:03:48.141Z,2025-05-11T14:04:00Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,5720528683,286,,5720528681,56,Center,5720529053,233,541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563499,541,7,2,71,47,c7jgkxx1czv5etn7snf1r6p2m,0,9.8,29.4,2025-05-11T14:03:48.142Z,2025-05-11T14:03:59Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,5720528923,56,Back,5720528937,233,765,5720528925,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563487,766,1,2,71,48,6oxoag5c6zbnn09wx08vz4iak,1,85.3,68.1,2025-05-11T14:03:49.221Z,2025-05-11T14:03:50Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,5720528867,212,3.1,5720528863,140,86.8,5720528861,56,Center,5720528865,141,64.2,5720528869,213,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563493,767,61,2,71,49,6oxoag5c6zbnn09wx08vz4iak,0,87.1,64.3,2025-05-11T14:03:50.685Z,2025-05-11T14:03:51Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,5720528901,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563567,542,12,2,71,51,c7jgkxx1czv5etn7snf1r6p2m,1,9.5,42.3,2025-05-11T14:03:52.188Z,2025-05-11T14:05:04Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,5720534373,141,45.2,5720534369,56,Back,5720534371,140,25.8,5720534375,212,17.2,5720534377,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563703,768,1,2,72,0,6oxoag5c6zbnn09wx08vz4iak,1,54.3,75.7,2025-05-11T14:04:01.198Z,2025-05-11T14:04:05Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,5720529925,140,77.2,5720529927,141,91.1,5720529929,212,26.2,5720529923,56,Left,5720529931,213,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563733,769,1,2,72,4,6oxoag5c6zbnn09wx08vz4iak,1,82.6,90.8,2025-05-11T14:04:05.742Z,2025-05-11T14:04:08Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,5720530103,212,7.3,5720530101,141,82.7,5720530099,140,78.1,5720530097,56,Left,5720530105,213,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563759,770,1,2,72,7,6oxoag5c6zbnn09wx08vz4iak,1,78.1,82.7,2025-05-11T14:04:07.837Z,2025-05-11T14:04:10Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,5720530243,56,Left,5720530249,212,14.5,5720530251,213,0.55,5720530247,141,93.9,5720530245,140,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563783,771,1,2,72,9,6oxoag5c6zbnn09wx08vz4iak,1,89.9,93.9,2025-05-11T14:04:10.086Z,2025-05-11T14:04:12Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,5720530445,212,3.0,5720530439,56,Left,5720530443,141,90.8,5720530441,140,91.9,5720530447,213,5.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563843,772,1,2,72,11,6oxoag5c6zbnn09wx08vz4iak,1,91.3,91.2,2025-05-11T14:04:12.541Z,2025-05-11T14:04:15Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,5720530739,141,95.4,5720530733,56,Left,5720530743,213,2.62,5720530741,212,5.7,5720530737,140,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563887,773,1,2,72,14,6oxoag5c6zbnn09wx08vz4iak,1,81.1,90.3,2025-05-11T14:04:15.671Z,2025-05-11T14:04:19Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,5720530993,56,Left,5720530997,141,91.8,5720531001,213,0.11,5720530999,212,9.7,5720530995,140,90.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563895,774,1,2,72,18,6oxoag5c6zbnn09wx08vz4iak,0,92.5,90.8,2025-05-11T14:04:19.254Z,2025-05-11T14:04:21Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,5720531045,212,3.1,5720531075,236,,5720531039,56,Left,5720531043,141,86.3,5720531081,286,,5720531041,140,92.7,5720531035,2,,5720531047,213,4.78,5720531077,233,546,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563893,546,12,2,72,18,c7jgkxx1czv5etn7snf1r6p2m,1,4.8,15.3,2025-05-11T14:04:19.354Z,2025-05-11T14:04:20Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,5720531031,56,Back,5720531099,233,774,5720531029,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563911,547,6,2,72,20,c7jgkxx1czv5etn7snf1r6p2m,0,2.6,13.8,2025-05-11T14:04:21.059Z,2025-05-11T14:04:25Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,5720531251,56,Back,5720531253,73,,5720531347,233,775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813563921,775,6,2,72,20,6oxoag5c6zbnn09wx08vz4iak,1,97.4,86.2,2025-05-11T14:04:21.059Z,2025-05-11T14:35:12Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,5720531277,56,Left,5720531279,73,,5720531305,233,547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564417,776,1,2,72,40,6oxoag5c6zbnn09wx08vz4iak,1,99.5,99.5,2025-05-11T14:04:41.015Z,2025-05-11T14:05:34Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,1.0,5720534029,6,,5720534031,155,,5720534033,223,,5720534601,210,13,5720534035,56,Center,5720534603,154,,5720534039,141,43.1,5720534037,140,92.6,5720534045,1,,5720534027,2,,5720534041,212,5720534043,213,4.53,,,,,,39.0,,,,,,,,,,,,
2813564885,783,44,2,72,45,6oxoag5c6zbnn09wx08vz4iak,1,92.6,49.7,2025-05-11T14:04:46.342Z,2025-05-11T14:40:35Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,5720537285,233,548,5720536407,56,Center,5720536409,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564259,548,44,2,72,45,c7jgkxx1czv5etn7snf1r6p2m,0,7.4,50.3,2025-05-11T14:04:46.343Z,2025-05-11T14:40:36Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,5720537313,233,783,5720533179,56,Back,5720533181,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564423,777,13,2,72,45,6oxoag5c6zbnn09wx08vz4iak,1,92.6,43.1,2025-05-11T14:04:46.566Z,2025-05-11T14:33:55Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,5720534615,55,776,5720534623,230,99.1,5720534621,103,52.8,5720534619,102,48.1,5720534063,17,,5720534065,56,Center,5720534625,231,48.4,5720534613,154,,5720534611,29,,5720534609,85,,5720534255,15,5720534259,328,,5720534253,25,,,,,,,,,,,,,,,,
2813585657,679,5,2,72,46,c7jgkxx1czv5etn7snf1r6p2m,1,-1.0,55.5,2025-05-11T14:04:46.828Z,2025-05-11T14:34:45Z,eas91my7qw7etoha5plxfk9yi,J. Mortensen,,5720650003,233,778,5720649479,56,Back,5720649481,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564443,778,5,2,72,46,6oxoag5c6zbnn09wx08vz4iak,0,101.0,44.5,2025-05-11T14:04:46.828Z,2025-05-11T14:34:46Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,5720534123,346,,5720534121,56,Center,5720650019,233,679,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564773,781,18,2,73,10,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-05-11T14:05:11.348Z,2025-05-11T14:05:53Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,5720535823,42,,5720535887,55,782,5720535827,59,27,5720535825,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564777,782,19,2,73,10,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-05-11T14:05:11.349Z,2025-05-11T14:05:54Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,5720535847,145,11,5720535851,292,6,5720535853,293,4,5720535857,44,Midfielder,5720535843,42,,5720535849,59,17,5720535861,55,781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813564633,779,18,2,73,21,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-05-11T14:05:21.969Z,2025-05-11T14:06:06Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,5720535135,59,26,5720535131,42,,5720535235,55,780,5720535133,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
