id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/10/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2815320335,557,1,2,70,30,eujf9nqky8c5jnahb2f76m86o,0,3.3,53.6,2025-05-16T17:31:27.795Z,2025-05-16T17:31:30Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,5730384981,74,,5730384977,213,0.26,5730384975,212,63.8,5730384967,124,,5730384973,141,77.6,5730384969,56,Center,5730384979,1,,5730384971,140,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320391,674,1,2,70,34,ew0hpuiweoltpsg5f51r2w64t,0,37.1,33.0,2025-05-16T17:31:31.961Z,2025-05-16T17:31:34Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,5730385255,141,19.8,5730385257,212,27.5,5730385259,213,5.95,5730385249,3,,5730385253,140,61.9,5730385251,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320443,558,1,2,70,36,eujf9nqky8c5jnahb2f76m86o,1,27.5,91.8,2025-05-16T17:31:34.179Z,2025-05-16T17:31:37Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,5730385491,213,0.24,5730385483,56,Back,5730385489,212,8.4,5730385487,141,94.7,5730385485,140,35.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320489,559,1,2,70,39,eujf9nqky8c5jnahb2f76m86o,0,35.7,94.4,2025-05-16T17:31:37.060Z,2025-05-16T17:31:40Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,5730385745,155,,5730385747,56,Center,5730385757,1,,5730385755,213,5.89,5730385751,141,63.1,5730385753,212,55.9,5730385749,140,84.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320509,676,1,2,70,43,ew0hpuiweoltpsg5f51r2w64t,1,17.4,36.9,2025-05-16T17:31:41.153Z,2025-05-16T17:31:42Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,5730385883,140,5.6,5730385885,141,52.8,5730385887,212,16.4,5730385889,213,2.42,5730385881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320549,677,1,2,70,44,ew0hpuiweoltpsg5f51r2w64t,1,5.6,52.8,2025-05-16T17:31:42.297Z,2025-05-16T17:31:46Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,5730386169,212,18.3,5730386171,213,1.20,5730386163,56,Back,5730386167,141,77.9,5730386165,140,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320557,678,1,2,70,48,ew0hpuiweoltpsg5f51r2w64t,0,12.0,85.3,2025-05-16T17:31:46.130Z,2025-05-16T17:31:48Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,5730386243,212,1.7,5730386237,56,Back,5730386247,1,,5730386245,213,0.28,5730386235,157,,5730386299,286,,5730386239,140,13.6,5730386241,141,86.0,5730386295,233,560,5730386293,236,,,,,,,,,,,,,,,,,,,,,,
2815320543,560,74,2,70,48,eujf9nqky8c5jnahb2f76m86o,1,81.1,9.5,2025-05-16T17:31:46.131Z,2025-05-16T17:31:48Z,egd6w206242dh7aowfzmwyane,A. Scriven,,5730386129,56,Right,5730386307,233,678,5730386131,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320567,561,5,2,70,49,eujf9nqky8c5jnahb2f76m86o,0,101.0,13.4,2025-05-16T17:31:47.492Z,2025-05-16T18:09:07Z,egd6w206242dh7aowfzmwyane,A. Scriven,,5730386303,346,,5730386829,233,679,5730386301,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320651,679,5,2,70,49,ew0hpuiweoltpsg5f51r2w64t,1,-1.0,86.6,2025-05-16T17:31:47.492Z,2025-05-16T18:09:07Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,5730386757,56,Back,5730386759,346,,5730386787,233,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320675,680,1,2,70,56,ew0hpuiweoltpsg5f51r2w64t,1,4.6,48.2,2025-05-16T17:31:53.825Z,2025-05-16T17:31:55Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,5730386945,237,,5730386935,140,14.3,5730386937,141,26.1,5730386933,56,Back,5730386931,124,,5730386941,213,5.31,5730386939,212,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320681,681,1,2,70,57,ew0hpuiweoltpsg5f51r2w64t,1,14.3,26.1,2025-05-16T17:31:54.953Z,2025-05-16T17:31:56Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,5730386971,56,Back,5730386979,212,21.0,5730386983,213,2.21,5730386973,140,2.4,5730386975,141,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320735,682,1,2,70,58,ew0hpuiweoltpsg5f51r2w64t,1,2.4,50.9,2025-05-16T17:31:55.674Z,2025-05-16T17:32:00Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,5730387311,141,83.9,5730387301,56,Back,5730387313,212,23.6,5730387307,140,9.4,5730387315,213,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320755,683,1,2,71,2,ew0hpuiweoltpsg5f51r2w64t,0,15.9,88.1,2025-05-16T17:32:00.003Z,2025-05-16T17:32:02Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,5730387419,56,Center,5730387421,140,51.6,5730387423,141,50.7,5730387429,1,,5730387417,155,,5730387427,213,5.69,5730387425,212,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320765,562,8,2,71,4,eujf9nqky8c5jnahb2f76m86o,1,47.9,53.9,2025-05-16T17:32:02.427Z,2025-05-16T17:32:02Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,5730387471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320829,684,1,2,71,6,ew0hpuiweoltpsg5f51r2w64t,1,35.0,42.5,2025-05-16T17:32:04.473Z,2025-05-16T17:32:07Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,5730387803,56,Back,5730387811,212,20.1,5730387805,140,40.2,5730387815,213,4.99,5730387807,141,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320881,685,1,2,71,9,ew0hpuiweoltpsg5f51r2w64t,1,43.7,15.6,2025-05-16T17:32:07.497Z,2025-05-16T17:32:11Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,5730388097,141,8.9,5730388101,213,6.04,5730388099,212,19.2,5730388093,140,61.5,5730388091,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320913,686,1,2,71,13,ew0hpuiweoltpsg5f51r2w64t,1,65.1,8.9,2025-05-16T17:32:11.123Z,2025-05-16T17:32:13Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,5730388277,141,21.0,5730388281,213,1.13,5730388275,140,68.8,5730388273,56,Right,5730388279,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320963,687,1,2,71,16,ew0hpuiweoltpsg5f51r2w64t,1,66.2,16.1,2025-05-16T17:32:13.706Z,2025-05-16T17:32:17Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,5730388527,212,12.1,5730388525,141,6.4,5730388523,140,75.9,5730388521,56,Right,5730388529,213,5.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321045,688,1,2,71,20,ew0hpuiweoltpsg5f51r2w64t,1,76.9,8.8,2025-05-16T17:32:17.682Z,2025-05-16T17:32:22Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,5730388947,141,18.8,5730388943,140,66.2,5730388951,213,2.60,5730388939,56,Right,5730388949,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321057,689,1,2,71,24,ew0hpuiweoltpsg5f51r2w64t,1,67.5,19.2,2025-05-16T17:32:22.122Z,2025-05-16T17:32:23Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,5730389015,212,6.0,5730389017,213,1.84,5730389013,141,27.7,5730389009,56,Center,5730389011,140,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321077,690,1,2,71,25,ew0hpuiweoltpsg5f51r2w64t,1,66.0,27.7,2025-05-16T17:32:22.778Z,2025-05-16T17:32:25Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,5730389137,140,68.1,5730389135,56,Center,5730389145,212,26.4,5730389149,213,1.49,5730389141,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321133,691,1,2,71,27,ew0hpuiweoltpsg5f51r2w64t,1,69.1,59.9,2025-05-16T17:32:24.810Z,2025-05-16T17:32:29Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,5730389465,213,1.09,5730389457,56,Left,5730389463,212,23.5,5730389459,140,79.4,5730389461,141,90.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321137,692,1,2,71,31,ew0hpuiweoltpsg5f51r2w64t,0,79.7,88.6,2025-05-16T17:32:29.170Z,2025-05-16T17:32:29Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,5730389481,141,79.4,5730389477,56,Left,5730389483,212,6.4,5730389485,213,4.93,5730389479,140,81.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321153,563,8,2,71,33,eujf9nqky8c5jnahb2f76m86o,1,12.0,12.5,2025-05-16T17:32:30.763Z,2025-05-16T17:32:30Z,egd6w206242dh7aowfzmwyane,A. Scriven,,5730389583,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321161,564,61,2,71,34,eujf9nqky8c5jnahb2f76m86o,0,8.5,12.6,2025-05-16T17:32:31.554Z,2025-05-16T17:32:31Z,egd6w206242dh7aowfzmwyane,A. Scriven,,5730389633,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321275,693,1,2,71,36,ew0hpuiweoltpsg5f51r2w64t,1,97.1,74.4,2025-05-16T17:32:34.506Z,2025-05-16T17:32:56Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,1.0,5730390217,212,18.3,5730390215,141,48.5,5730390997,210,13,5730390213,140,92.2,5730390999,154,,5730390219,213,4.43,5730390211,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321281,694,13,2,71,39,ew0hpuiweoltpsg5f51r2w64t,1,92.3,46.0,2025-05-16T17:32:36.658Z,2025-05-16T19:33:33Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,5730391025,103,5.6,5730391019,55,693,5730390241,17,,5730391017,154,,5730390243,56,Center,5730391013,84,,5730390869,72,,5730391027,328,,5730390239,22,,5730391023,102,43.5,5730391015,29,5730391031,231,5730391029,230,98.8,,,,51.3,,,,,,,,,,
2815321305,565,5,2,71,40,eujf9nqky8c5jnahb2f76m86o,1,-1.0,58.0,2025-05-16T17:32:38.246Z,2025-05-16T18:09:08Z,egd6w206242dh7aowfzmwyane,A. Scriven,,5730390415,233,695,5730390393,346,,5730390391,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321295,695,5,2,71,40,ew0hpuiweoltpsg5f51r2w64t,0,101.0,42.0,2025-05-16T17:32:38.246Z,2025-05-16T18:09:08Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,5730390447,233,565,5730390325,56,Center,5730390327,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321529,696,18,2,72,10,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-05-16T17:33:07.656Z,2025-05-16T17:33:08Z,6c9jzebimd3c53gpxa35sxzah,L. Tómasson,,5730391641,44,Defender,5730391643,59,17,5730391639,42,,5730391729,55,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321541,697,19,2,72,10,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-05-16T17:33:07.657Z,2025-05-16T19:39:28Z,5tnye4i4soi822vm0nncgoa,S. Westerlund,,5730916173,293,1,5730391703,59,4,5730391705,44,Defender,5730391707,55,696,5730916171,292,3,5730391701,145,3,5730391697,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321673,698,18,2,72,22,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-05-16T17:33:20.116Z,2025-05-16T17:33:21Z,7gnn9d501aradmmdrhhs5vfo4,J. Therkelsen,,5730392441,42,,5730392443,44,Midfielder,5730392487,55,699,5730392445,59,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321675,699,19,2,72,22,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-05-16T17:33:20.117Z,2025-05-16T19:39:22Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,5730392469,145,10,5730915793,292,6,5730915795,293,4,5730392471,59,16,5730392475,55,698,5730392473,44,Midfielder,5730392465,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321915,566,1,2,72,38,eujf9nqky8c5jnahb2f76m86o,0,2.7,46.4,2025-05-16T17:33:35.923Z,2025-05-16T17:33:42Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,5730393795,74,,5730393789,213,6.19,5730393781,56,Center,5730393785,141,36.6,5730393787,212,75.5,5730393779,124,,5730393791,1,,5730393783,140,74.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321923,700,44,2,72,43,ew0hpuiweoltpsg5f51r2w64t,1,26.2,63.5,2025-05-16T17:33:41.474Z,2025-05-16T18:11:12Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,5730393899,233,567,5730393831,56,Back,5730393833,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321917,567,44,2,72,43,eujf9nqky8c5jnahb2f76m86o,0,73.8,36.5,2025-05-16T17:33:41.475Z,2025-05-16T18:11:12Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,5730393907,233,700,5730393803,56,Center,5730393805,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321929,701,1,2,72,44,ew0hpuiweoltpsg5f51r2w64t,0,26.5,63.9,2025-05-16T17:33:42.171Z,2025-05-16T18:11:45Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,5730393879,212,0.1,5730393871,3,,5730393873,56,Back,5730393881,213,4.71,5730393877,141,63.7,5730393875,140,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321933,568,61,2,72,45,eujf9nqky8c5jnahb2f76m86o,1,74.1,36.7,2025-05-16T17:33:43.167Z,2025-05-16T18:11:48Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,5730393895,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321961,702,1,2,72,46,ew0hpuiweoltpsg5f51r2w64t,1,26.5,63.7,2025-05-16T17:33:43.699Z,2025-05-16T17:33:45Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,5730394061,141,66.3,5730394059,140,43.9,5730394057,56,Back,5730394063,212,18.4,5730394065,213,0.10,5730394067,1,,5730394053,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321987,703,1,2,72,48,ew0hpuiweoltpsg5f51r2w64t,1,45.0,68.1,2025-05-16T17:33:45.643Z,2025-05-16T17:33:48Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,5730394163,56,Back,5730394165,140,37.1,5730394167,141,60.8,5730394169,212,9.7,5730394171,213,3.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815322023,705,1,2,72,50,ew0hpuiweoltpsg5f51r2w64t,1,37.1,60.8,2025-05-16T17:33:48.364Z,2025-05-16T17:33:52Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,5730394365,213,4.97,5730394363,212,25.0,5730394357,56,Back,5730394359,140,43.1,5730394361,141,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815322069,706,1,2,72,55,ew0hpuiweoltpsg5f51r2w64t,1,48.4,19.5,2025-05-16T17:33:52.515Z,2025-05-16T17:33:56Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,5730394579,141,32.2,5730394581,212,10.4,5730394577,140,42.8,5730394583,213,2.17,5730394575,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815322133,707,1,2,72,58,ew0hpuiweoltpsg5f51r2w64t,1,43.4,34.5,2025-05-16T17:33:55.972Z,2025-05-16T17:34:01Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,5730394989,213,1.41,5730394981,56,Back,5730394983,140,47.8,5730394987,212,29.3,5730394985,141,77.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815322215,708,1,2,73,5,ew0hpuiweoltpsg5f51r2w64t,1,52.5,83.2,2025-05-16T17:34:02.939Z,2025-05-16T17:34:08Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,5730395461,212,17.6,5730395463,213,0.44,5730395457,140,67.7,5730395455,56,Left,5730395459,141,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815322225,709,1,2,73,10,ew0hpuiweoltpsg5f51r2w64t,1,66.4,89.1,2025-05-16T17:34:07.859Z,2025-05-16T17:34:09Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,5730395511,140,77.9,5730395509,56,Left,5730395517,213,0.05,5730395515,212,12.1,5730395513,141,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815322253,711,1,2,73,13,ew0hpuiweoltpsg5f51r2w64t,1,62.4,82.3,2025-05-16T17:34:11.155Z,2025-05-16T17:34:12Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,5730395683,212,22.5,5730395677,56,Center,5730395681,141,51.8,5730395685,213,4.31,5730395679,140,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815322295,712,1,2,73,14,ew0hpuiweoltpsg5f51r2w64t,1,54.1,51.8,2025-05-16T17:34:12.092Z,2025-05-16T17:34:28Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,5730395929,140,59.9,5730395935,213,5.02,5730395927,56,Center,5730395933,212,20.1,5730395931,141,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815322345,713,1,2,73,19,ew0hpuiweoltpsg5f51r2w64t,1,59.9,23.7,2025-05-16T17:34:16.588Z,2025-05-16T17:34:20Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,5730396231,140,68.9,5730396233,141,9.2,5730396237,213,5.48,5730396235,212,13.7,5730396229,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815322357,714,1,2,73,23,ew0hpuiweoltpsg5f51r2w64t,1,65.7,11.4,2025-05-16T17:34:20.523Z,2025-05-16T17:34:21Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,5730396309,56,Right,5730396311,140,69.8,5730396313,141,9.2,5730396317,213,5.95,5730396315,212,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815322371,715,1,2,73,24,ew0hpuiweoltpsg5f51r2w64t,0,69.6,13.4,2025-05-16T17:34:21.620Z,2025-05-16T17:34:22Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,5730396395,212,8.5,5730396397,213,2.49,5730396393,141,21.0,5730396391,140,63.2,5730396389,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815322389,569,8,2,73,26,eujf9nqky8c5jnahb2f76m86o,1,27.9,85.6,2025-05-16T17:34:24.178Z,2025-05-16T17:34:24Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,5730396485,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815322405,570,5,2,73,27,eujf9nqky8c5jnahb2f76m86o,0,36.6,101.0,2025-05-16T17:34:25.108Z,2025-05-16T18:09:09Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,5730396551,56,Back,5730396553,347,,5730396791,233,716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815322437,716,5,2,73,27,ew0hpuiweoltpsg5f51r2w64t,1,63.4,-1.0,2025-05-16T17:34:25.108Z,2025-05-16T18:09:09Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,5730396755,233,570,5730396655,56,Right,5730396657,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815322585,717,1,2,73,39,ew0hpuiweoltpsg5f51r2w64t,1,61.1,0.0,2025-05-16T17:34:37.476Z,2025-05-16T17:34:40Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,5730397503,213,2.84,5730397497,140,38.6,5730397495,56,Back,5730397493,107,,5730397505,1,,5730397501,212,24.7,5730397499,141,9.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815322657,718,1,2,73,42,ew0hpuiweoltpsg5f51r2w64t,1,35.9,11.4,2025-05-16T17:34:40.404Z,2025-05-16T17:34:47Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,5730397895,213,2.39,5730397887,56,Back,5730397893,212,26.3,5730397891,141,37.9,5730397889,140,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815322681,719,1,2,73,49,ew0hpuiweoltpsg5f51r2w64t,1,17.6,37.9,2025-05-16T17:34:47.140Z,2025-05-16T18:20:16Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,5730398073,140,29.5,5730398075,141,69.0,5730398077,212,24.6,5730398079,213,1.04,5730398071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815322717,720,1,2,73,52,ew0hpuiweoltpsg5f51r2w64t,0,30.5,68.2,2025-05-16T17:34:49.542Z,2025-05-16T18:19:51Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,5730398305,1,,5730398299,141,27.4,5730398303,213,5.77,5730398297,140,77.4,5730398295,56,Center,5730398301,212,56.5,5730398293,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815322743,571,12,2,73,55,eujf9nqky8c5jnahb2f76m86o,1,21.7,75.1,2025-05-16T17:34:52.674Z,2025-05-16T17:36:00Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,5730398409,212,12.4,5730398411,213,5.15,5730398403,56,Back,5730398407,141,58.5,5730398405,140,26.7,5730398425,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815322767,572,1,2,73,56,eujf9nqky8c5jnahb2f76m86o,0,25.7,58.5,2025-05-16T17:34:54.105Z,2025-05-16T17:35:59Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,5730398539,56,Back,5730398541,140,29.5,5730398545,212,12.7,5730398535,168,,5730398547,213,5.03,5730398533,3,,5730398543,141,40.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815322889,721,1,2,74,3,ew0hpuiweoltpsg5f51r2w64t,1,71.4,39.7,2025-05-16T17:35:00.876Z,2025-05-16T18:20:29Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,5730399151,212,9.6,5730399153,213,2.03,5730399149,141,52.4,5730399145,56,Center,5730399147,140,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815345103,928,61,2,74,4,ew0hpuiweoltpsg5f51r2w64t,0,61.5,2.5,2025-05-16T17:35:01.508Z,2025-05-16T18:15:44Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,5730524579,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815323061,573,5,2,74,5,eujf9nqky8c5jnahb2f76m86o,1,36.5,100.9,2025-05-16T17:35:02.652Z,2025-05-16T18:09:09Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,5730400151,56,Back,5730400155,347,,5730493891,233,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815322893,722,5,2,74,5,ew0hpuiweoltpsg5f51r2w64t,0,63.5,-0.9,2025-05-16T17:35:02.652Z,2025-05-16T18:09:10Z,,,,5730493845,347,,5730493919,233,573,5730493843,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815323095,574,1,2,74,23,eujf9nqky8c5jnahb2f76m86o,1,27.6,100.0,2025-05-16T17:35:21.026Z,2025-05-16T18:16:55Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,5730400339,213,5.94,5730400331,56,Back,5730400329,107,,5730400333,140,45.9,5730400335,141,91.4,5730400337,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815323119,724,4,2,74,26,ew0hpuiweoltpsg5f51r2w64t,1,46.2,14.0,2025-05-16T17:35:23.802Z,2025-05-16T17:35:33Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,5730400625,233,575,5730400599,294,,5730400605,286,,5730400601,56,Back,5730400603,152,,5730400597,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815323105,575,4,2,74,26,eujf9nqky8c5jnahb2f76m86o,0,53.8,86.0,2025-05-16T17:35:23.803Z,2025-05-16T17:35:34Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,5730400469,152,,5730400649,233,724,5730400471,285,,5730400463,13,,5730400465,294,,5730400467,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815323201,725,1,2,74,33,ew0hpuiweoltpsg5f51r2w64t,1,44.7,16.8,2025-05-16T17:35:30.965Z,2025-05-16T17:35:34Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,5730401017,189,,5730400943,141,30.7,5730400945,212,11.8,5730400935,5,,5730400937,152,,5730400947,213,0.92,5730400941,140,51.5,5730400939,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
