id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/15/value
2809611265,705,12,2,73,52,6oxoag5c6zbnn09wx08vz4iak,1,14.4,41.8,2025-05-03T17:32:25.352Z,2025-05-03T17:32:32Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5698791985,56,Back,5698791989,141,53.1,5698791995,213,1.06,5698791987,140,18.5,5698791993,212,8.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809611261,662,1,2,73,55,8q6cv8g4bd3xdl7m88kll16na,0,75.9,38.8,2025-05-03T17:32:28.458Z,2025-05-03T18:03:12Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5698791973,56,Center,5698791971,3,,5698791977,141,30.7,5698791979,212,9.1,5698791981,213,3.79,5698791975,140,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809611271,706,61,2,73,57,6oxoag5c6zbnn09wx08vz4iak,1,29.8,60.5,2025-05-03T17:32:30.146Z,2025-05-03T18:32:36Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5698792039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809611273,663,1,2,73,58,8q6cv8g4bd3xdl7m88kll16na,1,69.0,30.7,2025-05-03T17:32:31.666Z,2025-05-03T17:32:32Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5698792049,212,11.0,5698792043,56,Right,5698792045,140,74.4,5698792047,141,16.9,5698792051,213,5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809611323,664,1,2,73,59,8q6cv8g4bd3xdl7m88kll16na,1,74.4,16.9,2025-05-03T17:32:32.761Z,2025-05-03T17:32:37Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5698792375,56,Right,5698792381,212,13.3,5698792379,141,9.1,5698792383,213,5.87,5698792377,140,86.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809611375,665,1,2,74,4,8q6cv8g4bd3xdl7m88kll16na,1,86.2,10.7,2025-05-03T17:32:37.234Z,2025-05-03T17:32:40Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5698792691,56,Right,5698792701,213,5.68,5698792699,212,4.7,5698792693,140,89.9,5698792695,141,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809611393,666,1,2,74,7,8q6cv8g4bd3xdl7m88kll16na,0,93.4,6.1,2025-05-03T17:32:40.465Z,2025-05-03T17:32:42Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5698792805,2,,5698792813,141,47.8,5698792809,56,Center,5698792817,213,1.54,5698792811,140,94.2,5698792815,212,28.4,5698792807,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809611579,708,1,2,74,12,6oxoag5c6zbnn09wx08vz4iak,1,4.6,49.3,2025-05-03T17:32:45.064Z,2025-05-03T17:32:52Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5698793885,141,60.0,5698793889,213,0.31,5698793879,123,,5698793881,56,Back,5698793887,212,23.6,5698793883,140,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809611585,709,4,2,74,18,6oxoag5c6zbnn09wx08vz4iak,1,56.7,62.2,2025-05-03T17:32:51.888Z,2025-05-03T17:32:59Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5698794407,56,Center,5698794401,13,,5698794409,152,,5698794435,233,667,5698794405,295,,5698794411,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809611623,667,4,2,74,18,8q6cv8g4bd3xdl7m88kll16na,0,43.3,37.8,2025-05-03T17:32:51.889Z,2025-05-03T18:07:16Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5698794223,13,,5698794227,152,,5698794441,233,709,5698794231,285,,5698794225,56,Back,5699002573,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809611673,668,17,2,74,23,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-05-03T17:32:56.105Z,2025-05-03T17:33:11Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5698795287,31,,5698795295,13,243,5698795631,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809612187,711,1,2,74,51,6oxoag5c6zbnn09wx08vz4iak,1,47.7,74.1,2025-05-03T17:33:24.016Z,2025-05-03T17:34:25Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5698797173,56,Center,5698797191,213,5.01,5698797177,140,54.0,5698797187,212,22.7,5698803791,152,,5698803789,5,,5698797183,141,42.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809612209,712,1,2,74,52,6oxoag5c6zbnn09wx08vz4iak,1,53.5,42.7,2025-05-03T17:33:25.552Z,2025-05-03T17:33:26Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5698797307,212,19.5,5698797301,140,53.9,5698797299,56,Center,5698797309,213,1.55,5698797305,141,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809612327,713,1,2,74,53,6oxoag5c6zbnn09wx08vz4iak,0,53.7,71.2,2025-05-03T17:33:26.455Z,2025-05-03T17:58:40Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5698798007,141,75.4,5698798011,213,0.19,5698798005,140,67.8,5698798009,212,15.1,5698798003,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809640925,882,1,2,74,55,6oxoag5c6zbnn09wx08vz4iak,1,76.2,79.1,2025-05-03T17:33:27.914Z,2025-05-03T17:58:56Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5698954851,140,77.4,5698954857,213,4.89,5698954853,141,68.8,5698954849,56,Center,5698954855,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809612375,714,1,2,74,59,6oxoag5c6zbnn09wx08vz4iak,0,73.3,61.1,2025-05-03T17:33:32.799Z,2025-05-03T17:58:57Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5698798251,140,90.0,5698798257,213,6.21,5698798253,141,59.1,5698798255,212,17.6,5698798249,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809612405,669,12,2,75,0,8q6cv8g4bd3xdl7m88kll16na,1,9.8,38.5,2025-05-03T17:33:33.576Z,2025-05-03T17:33:35Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5698798421,140,15.1,5698798427,213,1.14,5698798423,141,56.3,5698798425,212,13.3,5698798419,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809612515,670,12,2,75,2,8q6cv8g4bd3xdl7m88kll16na,1,15.1,56.3,2025-05-03T17:33:35.608Z,2025-05-03T17:33:41Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5698799013,212,24.2,5698799003,56,Back,5698799009,141,49.1,5698799005,140,37.7,5698799017,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809612487,716,61,2,75,7,6oxoag5c6zbnn09wx08vz4iak,1,67.4,42.4,2025-05-03T17:33:40.006Z,2025-05-03T17:59:17Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5698798869,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809612521,717,1,2,75,8,6oxoag5c6zbnn09wx08vz4iak,0,67.1,40.3,2025-05-03T17:33:41.311Z,2025-05-03T17:33:42Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5698799053,213,5.61,5698799049,141,35.1,5698799043,56,Center,5698799051,212,5.7,5698799047,140,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809612543,671,1,2,75,8,8q6cv8g4bd3xdl7m88kll16na,1,39.3,57.9,2025-05-03T17:33:41.576Z,2025-05-03T17:33:43Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5698799171,141,49.6,5698799169,140,44.5,5698799173,212,7.9,5698799167,56,Back,5698799175,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809612549,672,61,2,75,10,8q6cv8g4bd3xdl7m88kll16na,1,44.5,49.6,2025-05-03T17:33:43.369Z,2025-05-03T17:40:31Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5698799197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809612587,718,1,2,75,11,6oxoag5c6zbnn09wx08vz4iak,1,58.9,63.9,2025-05-03T17:33:44.096Z,2025-05-03T17:33:45Z,b29o112lpprnfqosulo4bc44,J. Torsvik,,,5698799413,56,Center,5698799417,140,64.6,5698799421,141,61.4,5698799427,212,6.2,5698799431,213,6.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809612663,719,1,2,75,12,6oxoag5c6zbnn09wx08vz4iak,1,64.1,60.3,2025-05-03T17:33:45.440Z,2025-05-03T17:33:48Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5698799827,140,66.0,5698799831,212,9.2,5698799825,56,Center,5698799833,213,1.35,5698799829,141,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809612667,720,3,2,75,15,6oxoag5c6zbnn09wx08vz4iak,0,67.2,93.2,2025-05-03T17:33:48.655Z,2025-05-03T17:33:55Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5698800109,233,673,5698799861,286,,5698799859,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809612697,673,7,2,75,15,8q6cv8g4bd3xdl7m88kll16na,1,32.8,6.8,2025-05-03T17:33:48.656Z,2025-05-03T17:33:54Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5698800021,56,Back,5698800017,167,,5698800055,233,720,5698800025,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809612769,674,5,2,75,17,8q6cv8g4bd3xdl7m88kll16na,0,38.6,-1.8,2025-05-03T17:33:50.144Z,2025-05-03T18:10:19Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5698800509,233,721,5698800405,56,Back,5698800407,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809612761,721,5,2,75,17,6oxoag5c6zbnn09wx08vz4iak,1,61.4,101.8,2025-05-03T17:33:50.144Z,2025-05-03T18:10:19Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5698800377,56,Left,5698800491,233,674,5698800379,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809612855,722,1,2,75,21,6oxoag5c6zbnn09wx08vz4iak,1,58.4,100.0,2025-05-03T17:33:54.471Z,2025-05-03T17:33:58Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5698800881,141,85.4,5698800875,107,,5698800879,140,54.5,5698800883,212,11.6,5698800877,56,Left,5698800885,213,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809612951,723,1,2,75,29,6oxoag5c6zbnn09wx08vz4iak,1,57.2,82.4,2025-05-03T17:34:02.313Z,2025-05-03T17:34:03Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5698801465,212,11.0,5698801459,56,Left,5698801463,141,89.3,5698801467,213,0.44,5698801461,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809612967,724,1,2,75,30,6oxoag5c6zbnn09wx08vz4iak,1,64.0,88.0,2025-05-03T17:34:03.199Z,2025-05-03T17:34:04Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5698801539,56,Left,5698801549,212,17.7,5698801543,140,80.9,5698801547,141,87.7,5698801551,213,6.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809613005,725,1,2,75,30,6oxoag5c6zbnn09wx08vz4iak,1,80.9,87.8,2025-05-03T17:34:03.895Z,2025-05-03T17:34:06Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5698801803,213,5.44,5698801797,140,92.3,5698801799,141,68.1,5698801801,212,18.0,5698801795,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809613015,726,1,2,75,33,6oxoag5c6zbnn09wx08vz4iak,0,92.2,69.0,2025-05-03T17:34:06.416Z,2025-05-03T19:11:26Z,b29o112lpprnfqosulo4bc44,J. Torsvik,,,5698802219,236,,5698801843,141,61.5,5698802221,233,675,5698801847,213,4.84,5698801841,140,92.8,5698801845,212,5.1,5698802225,286,,5698801839,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809613055,675,74,2,75,33,8q6cv8g4bd3xdl7m88kll16na,1,6.9,28.7,2025-05-03T17:34:06.417Z,2025-05-03T18:14:55Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5698802129,233,726,5698802033,285,,5698802031,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809613129,676,12,2,75,34,8q6cv8g4bd3xdl7m88kll16na,1,3.4,37.3,2025-05-03T17:34:07.361Z,2025-05-03T18:15:15Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5698802459,56,Back,5698802473,213,3.45,5698802467,141,35.2,5698802589,167,,5698802463,140,0.0,5698802469,212,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809613143,677,6,2,75,34,8q6cv8g4bd3xdl7m88kll16na,0,2.2,36.4,2025-05-03T17:34:07.664Z,2025-05-03T18:06:19Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5698802659,233,727,5698802605,56,Back,5698802607,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809613033,727,6,2,75,34,6oxoag5c6zbnn09wx08vz4iak,1,97.8,63.6,2025-05-03T17:34:07.664Z,2025-05-03T18:06:18Z,b29o112lpprnfqosulo4bc44,J. Torsvik,,,5698801985,73,,5698801983,56,Center,5698802639,233,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809613857,728,1,2,76,13,6oxoag5c6zbnn09wx08vz4iak,0,99.5,99.5,2025-05-03T17:34:46.824Z,2025-05-03T17:34:49Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5698806173,213,4.39,5698806159,6,,5698806171,212,37.8,5698806169,141,46.9,5698806165,56,Center,5698806161,155,,5698806167,140,88.0,5698806175,1,,5698806157,2,,5698806163,224,,,,,,,,,,,,,,,,,,,,,,
2809613881,679,12,2,76,16,8q6cv8g4bd3xdl7m88kll16na,1,9.6,52.7,2025-05-03T17:34:49.567Z,2025-05-03T17:34:56Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5698806265,212,25.5,5698806263,141,51.3,5698806301,15,,5698806267,213,6.25,5698806259,56,Back,5698806261,140,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809613963,729,15,2,76,19,6oxoag5c6zbnn09wx08vz4iak,1,66.6,48.9,2025-05-03T17:34:52.807Z,2025-05-03T18:37:37Z,b29o112lpprnfqosulo4bc44,J. Torsvik,,,5698889039,103,19,5698889057,231,50.9,5698883021,82,,5699166107,72,,5698889055,230,97.1,5698889033,25,,5698889047,328,,5698949373,19,,5698949121,139,,5698889049,458,,5698889053,147,48.9,5698889051,146,84.6,5699167321,78,,5698889043,215,,5698889037,102,48.9,5698806723,56,,,,Center
2809613995,730,61,2,76,21,6oxoag5c6zbnn09wx08vz4iak,1,83.8,46.0,2025-05-03T17:34:54.720Z,2025-05-03T17:45:55Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5698882001,228,,5698880213,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809614063,680,12,2,76,22,8q6cv8g4bd3xdl7m88kll16na,1,21.0,36.2,2025-05-03T17:34:55.839Z,2025-05-03T17:34:59Z,4krwgfspxdgpq1pli11b04iga,M. Brajanac,,,5698807327,212,13.1,5698807321,56,Back,5698807329,213,0.02,5698807323,140,33.5,5698807325,141,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809614123,682,1,2,76,26,8q6cv8g4bd3xdl7m88kll16na,1,33.4,36.8,2025-05-03T17:34:59.815Z,2025-05-03T17:35:03Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5698807641,56,Back,5698807647,212,16.9,5698807645,141,12.4,5698807649,213,4.92,5698807643,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809614135,683,1,2,76,30,8q6cv8g4bd3xdl7m88kll16na,0,36.7,12.4,2025-05-03T17:35:02.983Z,2025-05-03T17:35:24Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5698807703,1,,5698807697,141,33.1,5698807695,140,69.8,5698807699,212,37.5,5698807693,56,Center,5698807701,213,0.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809614245,731,1,2,76,30,6oxoag5c6zbnn09wx08vz4iak,1,33.5,45.8,2025-05-03T17:35:03.688Z,2025-05-03T17:58:01Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5698808305,56,Back,5698808309,141,45.7,5698808313,213,3.14,5698808311,212,24.0,5698808307,140,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809614283,733,1,2,76,35,6oxoag5c6zbnn09wx08vz4iak,1,10.2,45.1,2025-05-03T17:35:08.344Z,2025-05-03T17:35:10Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5698808525,212,24.1,5698808531,213,5.45,5698808521,141,18.9,5698808511,56,Back,5698808517,140,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809614323,734,1,2,76,37,6oxoag5c6zbnn09wx08vz4iak,1,26.3,17.1,2025-05-03T17:35:10.207Z,2025-05-03T17:35:12Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5698808773,213,2.29,5698808769,141,53.9,5698808771,212,33.4,5698808765,56,Back,5698808767,140,5.3,5698808775,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809614427,735,1,2,76,39,6oxoag5c6zbnn09wx08vz4iak,1,5.2,54.8,2025-05-03T17:35:12.752Z,2025-05-03T17:35:18Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5698809393,1,,5698809391,213,5.42,5698809389,212,36.5,5698809385,140,27.7,5698809387,141,13.8,5698809379,155,,5698809383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809614483,736,1,2,76,45,6oxoag5c6zbnn09wx08vz4iak,1,29.5,16.4,2025-05-03T17:35:17.959Z,2025-05-03T17:35:20Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5698809647,213,1.20,5698809641,140,35.0,5698809643,141,38.3,5698809639,56,Back,5698809645,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809614599,737,1,2,76,47,6oxoag5c6zbnn09wx08vz4iak,1,38.1,37.3,2025-05-03T17:35:20.639Z,2025-05-03T17:35:25Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5698810339,212,40.5,5698810335,140,58.1,5698810331,155,,5698810341,213,1.03,5698810337,141,88.3,5698810333,56,Left,5698810343,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809614619,684,45,2,76,52,8q6cv8g4bd3xdl7m88kll16na,0,37.8,11.2,2025-05-03T17:35:25.095Z,2025-05-03T18:12:40Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5698810467,56,Back,5698810469,285,,5698810541,233,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809614607,738,3,2,76,52,6oxoag5c6zbnn09wx08vz4iak,1,62.2,88.8,2025-05-03T17:35:25.095Z,2025-05-03T18:12:39Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5698810487,233,684,5698810389,56,Left,5698810393,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809614661,739,1,2,76,52,6oxoag5c6zbnn09wx08vz4iak,1,58.4,85.3,2025-05-03T17:35:25.703Z,2025-05-03T17:35:28Z,3vuirsh6wmbhingygy27f0hqt,M. Sande,,,5698810693,213,5.87,5698810687,140,70.6,5698810689,141,77.0,5698810683,56,Center,5698810691,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809614673,740,1,2,76,55,6oxoag5c6zbnn09wx08vz4iak,0,72.2,79.7,2025-05-03T17:35:28.255Z,2025-05-03T17:35:29Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5698810769,212,8.1,5698810763,56,Left,5698810765,140,64.6,5698810773,213,2.96,5698810767,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809614729,686,1,2,76,57,8q6cv8g4bd3xdl7m88kll16na,1,40.2,6.2,2025-05-03T17:35:30.214Z,2025-05-03T17:35:31Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5698811037,213,2.38,5698811031,141,13.9,5698811027,56,Back,5698811029,140,35.0,5698811035,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809614785,687,1,2,76,58,8q6cv8g4bd3xdl7m88kll16na,1,36.0,14.2,2025-05-03T17:35:31.334Z,2025-05-03T17:35:34Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5698811325,212,6.9,5698811321,140,42.4,5698811327,213,6.07,5698811323,141,12.1,5698811319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809614811,688,1,2,77,1,8q6cv8g4bd3xdl7m88kll16na,1,42.4,12.1,2025-05-03T17:35:34.078Z,2025-05-03T17:35:36Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5698811481,213,4.14,5698811549,156,,5698811465,56,Back,5698811477,212,4.9,5698811469,140,39.9,5698811473,141,6.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809614853,689,3,2,77,3,8q6cv8g4bd3xdl7m88kll16na,0,40.4,3.6,2025-05-03T17:35:36.022Z,2025-05-03T17:35:41Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5698811833,233,741,5698811701,56,Back,5698811703,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809614859,741,7,2,77,3,6oxoag5c6zbnn09wx08vz4iak,1,59.6,96.4,2025-05-03T17:35:36.023Z,2025-05-03T17:35:42Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5698811723,167,,5698811725,56,Left,5698811727,285,,5698811805,233,689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809615109,690,5,2,77,4,8q6cv8g4bd3xdl7m88kll16na,1,44.5,-1.5,2025-05-03T17:35:37.506Z,2025-05-03T18:10:19Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5698813145,233,742,5698813073,347,,5698813071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809614867,742,5,2,77,4,6oxoag5c6zbnn09wx08vz4iak,0,55.5,101.5,2025-05-03T17:35:37.506Z,2025-05-03T18:10:20Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5698813169,233,690,5698811769,347,,5698811767,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809615145,691,1,2,77,19,8q6cv8g4bd3xdl7m88kll16na,0,45.2,0.0,2025-05-03T17:35:52.294Z,2025-05-03T17:35:54Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5698813261,212,25.1,5698813253,107,,5698813263,213,0.16,5698813257,140,68.8,5698813255,56,Right,5698813259,141,4.7,5698813329,189,,5698813265,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809615193,743,61,2,77,20,6oxoag5c6zbnn09wx08vz4iak,1,38.7,93.3,2025-05-03T17:35:53.639Z,2025-05-03T18:10:31Z,b29o112lpprnfqosulo4bc44,J. Torsvik,,,5698813777,189,,5698813497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809615419,692,5,2,77,22,8q6cv8g4bd3xdl7m88kll16na,1,66.6,-1.8,2025-05-03T17:35:55.311Z,2025-05-03T18:10:20Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5698814669,56,Right,5698814729,233,744,5698814673,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809615217,744,5,2,77,22,6oxoag5c6zbnn09wx08vz4iak,0,33.4,101.8,2025-05-03T17:35:55.311Z,2025-05-03T18:10:21Z,b29o112lpprnfqosulo4bc44,J. Torsvik,,,5698813925,189,,5698813603,347,,5698814785,233,692,5698813601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809615463,693,1,2,77,34,8q6cv8g4bd3xdl7m88kll16na,1,71.3,0.0,2025-05-03T17:36:07.078Z,2025-05-03T17:36:09Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5698814929,140,87.1,5698814935,213,0.73,5698814925,107,,5698814933,212,22.3,5698814927,56,Right,5698814931,141,20.6,5698814937,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809615477,694,44,2,77,36,8q6cv8g4bd3xdl7m88kll16na,1,78.7,24.2,2025-05-03T17:36:09.413Z,2025-05-03T18:06:56Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5698815113,233,745,5698815013,286,,5698815011,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809615491,745,44,2,77,36,6oxoag5c6zbnn09wx08vz4iak,0,21.3,75.8,2025-05-03T17:36:09.414Z,2025-05-03T18:06:56Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5698815153,233,694,5698815063,56,Back,5698815065,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
