id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2823902059,691,5,2,67,27,e5txudmuc2qpc460bs4lb5aff,0,18.2,-1.6,2025-06-22T18:41:22.803Z,2025-06-22T19:20:08Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5778206799,233,628,5778206787,347,,5778206785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902073,629,1,2,67,31,bsykw9d70ffqe9atosc92n1e9,1,84.6,100.0,2025-06-22T18:41:27.242Z,2025-06-22T18:41:32Z,4yive3zei0pzhsn0s9tccixhw,V. Auklend,,,5778206871,141,84.8,5778206867,56,Left,5778206873,212,26.7,5778206869,140,61.6,5778206877,1,,5778206865,107,,5778206875,213,3.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902095,630,1,2,67,36,bsykw9d70ffqe9atosc92n1e9,1,55.1,91.1,2025-06-22T18:41:32.042Z,2025-06-22T18:41:37Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5778206985,213,0.08,5778206983,212,13.6,5778206979,140,68.0,5778206981,141,92.6,5778206977,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902085,692,83,2,67,40,e5txudmuc2qpc460bs4lb5aff,0,22.6,11.6,2025-06-22T18:41:35.974Z,2025-06-22T18:41:39Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5778207015,399,4yive3zei0pzhsn0s9tccixhw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902101,631,1,2,67,41,bsykw9d70ffqe9atosc92n1e9,1,83.0,92.3,2025-06-22T18:41:37.498Z,2025-06-22T18:41:40Z,4yive3zei0pzhsn0s9tccixhw,V. Auklend,,,5778206993,56,Left,5778206997,141,88.1,5778207001,213,3.51,5778206999,212,7.9,5778206995,140,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902125,632,1,2,67,44,bsykw9d70ffqe9atosc92n1e9,1,76.8,86.9,2025-06-22T18:41:40.137Z,2025-06-22T18:42:25Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,1.0,5778207103,212,34.6,5778207101,141,42.2,5778207107,1,,5778207093,2,,5778207099,140,92.6,5778207097,56,Center,5778208039,210,13,5778207105,213,5.21,5778207095,155,,5778208041,154,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902129,633,44,2,67,46,bsykw9d70ffqe9atosc92n1e9,1,90.9,38.7,2025-06-22T18:41:42.190Z,2025-06-22T19:18:07Z,894tj8rg0i6kl4zvlok803949,S. Bjørshol,,,5778207141,56,Center,5778207143,286,,5778207157,233,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902123,693,44,2,67,46,e5txudmuc2qpc460bs4lb5aff,0,9.1,61.3,2025-06-22T18:41:42.191Z,2025-06-22T19:18:07Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5778207091,285,,5778207089,56,Back,5778207163,233,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902131,634,13,2,67,47,bsykw9d70ffqe9atosc92n1e9,1,92.6,42.2,2025-06-22T18:41:42.746Z,2025-06-22T18:42:25Z,894tj8rg0i6kl4zvlok803949,S. Bjørshol,,,5778208061,103,9.7,5778208071,231,50.7,5778208067,147,58.5,5778208047,15,,5778208051,29,,5778207937,153,,5778208065,146,95.4,5778207149,56,Center,5778208055,55,632,5778208063,328,,5778208049,73,5778208069,230,99.1,5778208053,154,,5778207145,22,,5778208059,102,68.4,5778207147,17,,,,,,,,,,
2823902145,635,1,2,67,51,bsykw9d70ffqe9atosc92n1e9,1,96.5,82.1,2025-06-22T18:41:46.986Z,2025-06-22T18:41:49Z,587vmahr6cyqzuucjdgr0ttec,S. Kvia-Egeskog,,,5778207225,213,2.48,5778207217,56,Left,5778207219,140,88.3,5778207223,212,10.9,5778207221,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902149,636,1,2,67,53,bsykw9d70ffqe9atosc92n1e9,0,88.0,92.3,2025-06-22T18:41:49.219Z,2025-06-22T18:41:49Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5778207235,141,67.2,5778207233,140,83.6,5778207231,56,Center,5778207239,213,4.45,5778207237,212,17.7,5778207229,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902153,694,8,2,67,55,e5txudmuc2qpc460bs4lb5aff,1,15.5,43.0,2025-06-22T18:41:51.480Z,2025-06-22T18:42:33Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5778207265,15,,5778207251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902165,695,12,2,67,57,e5txudmuc2qpc460bs4lb5aff,1,11.9,61.8,2025-06-22T18:41:53.119Z,2025-06-22T18:42:42Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5778207317,212,34.4,5778207319,213,5.72,5778207315,141,34.6,5778207313,140,39.5,5778207311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902189,696,44,2,67,59,e5txudmuc2qpc460bs4lb5aff,1,36.6,36.4,2025-06-22T18:41:55.081Z,2025-06-22T19:18:07Z,8rnri2daeaqt5h1hl9ftt6l0p,S. Sørløkk,,,5778207423,56,Back,5778207429,233,637,5778207425,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902183,637,44,2,67,59,bsykw9d70ffqe9atosc92n1e9,0,63.4,63.6,2025-06-22T18:41:55.082Z,2025-06-22T19:18:08Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5778207455,233,696,5778207397,286,,5778207395,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902191,697,61,2,67,59,e5txudmuc2qpc460bs4lb5aff,0,39.5,34.6,2025-06-22T18:41:55.144Z,2025-06-22T19:30:48Z,8rnri2daeaqt5h1hl9ftt6l0p,S. Sørløkk,,,5778207427,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902215,638,1,2,68,2,bsykw9d70ffqe9atosc92n1e9,1,45.6,48.7,2025-06-22T18:41:58.378Z,2025-06-22T18:42:02Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5778207565,213,1.51,5778207561,141,70.0,5778207563,212,14.5,5778207557,56,Back,5778207559,140,46.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902229,639,1,2,68,6,bsykw9d70ffqe9atosc92n1e9,1,58.1,79.9,2025-06-22T18:42:02.650Z,2025-06-22T18:42:07Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5778207615,56,Center,5778207617,140,73.6,5778207619,141,75.0,5778207621,212,16.6,5778207623,213,6.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902231,640,1,2,68,11,bsykw9d70ffqe9atosc92n1e9,1,83.4,63.7,2025-06-22T18:42:07.338Z,2025-06-22T18:42:08Z,587vmahr6cyqzuucjdgr0ttec,S. Kvia-Egeskog,,,5778207633,212,8.7,5778207631,141,53.3,5778207635,213,5.33,5778207629,140,88.2,5778207627,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902235,641,1,2,68,13,bsykw9d70ffqe9atosc92n1e9,0,88.0,53.3,2025-06-22T18:42:08.681Z,2025-06-22T18:42:10Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5778207645,212,2.2,5778207713,286,,5778207701,236,,5778207705,233,699,5778207643,141,50.1,5778207641,140,88.0,5778207647,213,4.71,5778207639,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902245,699,74,2,68,13,e5txudmuc2qpc460bs4lb5aff,1,9.6,53.7,2025-06-22T18:42:08.682Z,2025-06-22T19:18:13Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5778207715,233,641,5778207693,285,,5778207691,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902259,700,12,2,68,16,e5txudmuc2qpc460bs4lb5aff,1,12.3,42.2,2025-06-22T18:42:12.151Z,2025-06-22T18:42:14Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5778207803,167,,5778207787,56,Back,5778207789,140,29.1,5778207791,141,100.0,5778207793,212,44.1,5778207795,213,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902271,642,5,2,68,17,bsykw9d70ffqe9atosc92n1e9,1,72.2,-1.6,2025-06-22T18:42:13.373Z,2025-06-22T19:20:08Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5778207841,347,,5778207837,56,Right,5778207851,233,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902261,701,5,2,68,17,e5txudmuc2qpc460bs4lb5aff,0,27.8,101.6,2025-06-22T18:42:13.373Z,2025-06-22T18:42:20Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5778207871,233,642,5778207801,347,,5778207799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902341,643,1,2,68,38,bsykw9d70ffqe9atosc92n1e9,1,75.8,0.0,2025-06-22T18:42:33.706Z,2025-06-22T18:42:35Z,894tj8rg0i6kl4zvlok803949,S. Bjørshol,,,5778208257,212,7.4,5778208259,213,1.97,5778208253,140,73.1,5778208251,56,Right,5778208249,107,,5778208255,141,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902351,644,1,2,68,39,bsykw9d70ffqe9atosc92n1e9,1,69.9,7.7,2025-06-22T18:42:35.129Z,2025-06-22T18:42:37Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5778208311,140,81.8,5778208313,141,15.6,5778208317,213,0.41,5778208309,56,Right,5778208315,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902353,645,1,2,68,41,bsykw9d70ffqe9atosc92n1e9,1,81.6,15.6,2025-06-22T18:42:37.545Z,2025-06-22T18:42:38Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5778208333,213,2.89,5778208331,212,11.8,5778208325,56,Right,5778208327,140,70.7,5778208329,141,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902361,646,1,2,68,42,bsykw9d70ffqe9atosc92n1e9,1,70.7,20.0,2025-06-22T18:42:37.961Z,2025-06-22T18:42:40Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5778208393,212,26.2,5778208391,141,58.2,5778208395,213,1.69,5778208387,56,Center,5778208389,140,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902383,647,1,2,68,45,bsykw9d70ffqe9atosc92n1e9,1,72.0,64.8,2025-06-22T18:42:40.737Z,2025-06-22T18:42:47Z,4yive3zei0pzhsn0s9tccixhw,V. Auklend,,,5778208505,140,77.0,5778208511,213,0.99,5778208503,56,Center,5778208509,212,9.6,5778208507,141,76.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902575,714,43,2,68,51,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-06-22T18:42:47.359Z,2025-06-22T18:45:39Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5778211055,144,61,5778209643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902391,648,1,2,68,51,bsykw9d70ffqe9atosc92n1e9,0,96.7,74.5,2025-06-22T18:42:47.408Z,2025-06-22T18:43:22Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5778208559,140,96.2,5778208557,56,Center,5778208553,2,,5778208561,141,72.0,5778208563,212,1.8,5778208555,155,,5778208565,213,4.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902395,703,1,2,68,56,e5txudmuc2qpc460bs4lb5aff,0,6.4,74.1,2025-06-22T18:42:52.473Z,2025-06-22T18:42:53Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,,5778208575,56,Back,5778208585,1,,5778208583,213,0.26,5778208581,212,27.9,5778208577,140,32.1,5778208579,141,84.7,5778208573,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902405,649,3,2,69,1,bsykw9d70ffqe9atosc92n1e9,1,88.6,32.2,2025-06-22T18:42:57.017Z,2025-06-22T18:43:02Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5778208659,56,Center,5778208661,286,,5778208663,233,704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902403,704,45,2,69,1,e5txudmuc2qpc460bs4lb5aff,0,11.4,67.8,2025-06-22T18:42:57.017Z,2025-06-22T18:43:03Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5778208669,233,649,5778208655,56,Back,5778208657,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902411,650,1,2,69,2,bsykw9d70ffqe9atosc92n1e9,1,92.7,27.1,2025-06-22T18:42:58.449Z,2025-06-22T18:43:02Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5778208705,213,3.97,5778208703,212,5.1,5778208701,141,21.6,5778208697,56,Center,5778208699,140,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902413,651,1,2,69,3,bsykw9d70ffqe9atosc92n1e9,1,89.1,20.0,2025-06-22T18:42:59.506Z,2025-06-22T18:43:03Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5778208715,212,9.4,5778208713,141,26.4,5778208711,140,81.2,5778208709,56,Center,5778208717,213,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902417,652,1,2,69,5,bsykw9d70ffqe9atosc92n1e9,0,81.0,23.0,2025-06-22T18:43:00.752Z,2025-06-22T18:43:03Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5778208737,155,,5778208739,56,Center,5778208735,2,,5778208741,140,100.0,5778208743,141,58.4,5778208745,212,31.6,5778208747,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902443,653,5,2,69,6,bsykw9d70ffqe9atosc92n1e9,0,100.7,61.0,2025-06-22T18:43:02.479Z,2025-06-22T19:20:09Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5778208889,56,Center,5778208891,346,,5778208897,233,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902423,705,5,2,69,6,e5txudmuc2qpc460bs4lb5aff,1,-0.7,39.0,2025-06-22T18:43:02.479Z,2025-06-22T19:20:08Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5778208775,346,,5778208773,56,Back,5778208893,233,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902463,706,1,2,69,35,e5txudmuc2qpc460bs4lb5aff,1,5.4,37.9,2025-06-22T18:43:31.639Z,2025-06-22T18:43:34Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5778209051,237,,5778209037,124,,5778209039,56,Back,5778209043,141,52.4,5778209041,140,4.9,5778209047,213,1.62,5778209069,189,,5778209045,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902473,707,1,2,69,39,e5txudmuc2qpc460bs4lb5aff,1,4.9,52.4,2025-06-22T18:43:34.695Z,2025-06-22T18:43:35Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5778209105,212,17.4,5778209099,56,Back,5778209107,213,5.04,5778209101,140,10.3,5778209103,141,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902477,708,1,2,69,40,e5txudmuc2qpc460bs4lb5aff,1,10.3,28.2,2025-06-22T18:43:35.808Z,2025-06-22T18:43:38Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5778209123,56,Back,5778209127,141,45.8,5778209129,212,12.5,5778209131,213,1.87,5778209125,140,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902481,709,1,2,69,42,e5txudmuc2qpc460bs4lb5aff,1,6.8,45.8,2025-06-22T18:43:37.890Z,2025-06-22T18:43:40Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5778209155,212,31.3,5778209159,1,,5778209157,213,5.99,5778209153,141,32.4,5778209151,140,35.3,5778209149,56,Back,5778209147,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902485,710,1,2,69,44,e5txudmuc2qpc460bs4lb5aff,0,35.3,32.4,2025-06-22T18:43:39.953Z,2025-06-22T18:46:10Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5778209165,168,,5778209175,213,0.00,5778209169,140,52.0,5778209167,56,Center,5778209173,212,17.5,5778209171,141,32.5,5778209163,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902493,654,1,2,69,45,bsykw9d70ffqe9atosc92n1e9,0,56.3,80.8,2025-06-22T18:43:40.850Z,2025-06-22T18:43:41Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5778209195,157,,5778209197,56,Left,5778209199,140,80.1,5778209201,141,100.0,5778209203,212,28.7,5778209205,213,0.52,5778209207,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902495,655,5,2,69,45,bsykw9d70ffqe9atosc92n1e9,0,74.0,101.8,2025-06-22T18:43:41.640Z,2025-06-22T19:20:10Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5778209209,56,Left,5778209211,347,,5778209283,233,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902509,711,5,2,69,45,e5txudmuc2qpc460bs4lb5aff,1,26.0,-1.8,2025-06-22T18:43:41.640Z,2025-06-22T19:20:09Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5778209275,347,,5778209279,233,655,5778209273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902521,712,1,2,69,53,e5txudmuc2qpc460bs4lb5aff,1,39.0,0.0,2025-06-22T18:43:48.783Z,2025-06-22T18:43:51Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5778209377,213,0.85,5778209373,141,21.2,5778209371,140,52.2,5778209369,56,Center,5778209367,107,,5778209375,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902527,713,1,2,69,55,e5txudmuc2qpc460bs4lb5aff,0,52.2,21.2,2025-06-22T18:43:51.431Z,2025-06-22T18:43:52Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5778209407,233,656,5778209401,213,0.05,5778209395,140,56.1,5778209411,286,,5778209393,56,Center,5778209405,236,,5778209397,141,21.5,5778209399,212,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902525,656,74,2,69,55,bsykw9d70ffqe9atosc92n1e9,1,50.5,78.7,2025-06-22T18:43:51.432Z,2025-06-22T19:30:45Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5778209391,285,,5778209415,233,713,5778209389,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902533,657,1,2,69,57,bsykw9d70ffqe9atosc92n1e9,1,52.9,81.4,2025-06-22T18:43:53.432Z,2025-06-22T19:06:35Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5778209431,213,0.57,5778209427,141,86.5,5778209429,212,6.5,5778209423,56,Left,5778209425,140,58.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902549,659,1,2,69,59,bsykw9d70ffqe9atosc92n1e9,1,58.1,86.5,2025-06-22T18:43:55.292Z,2025-06-22T18:43:58Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5778209499,212,7.4,5778209501,213,5.59,5778209497,141,79.6,5778209493,56,Left,5778209495,140,63.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902555,660,1,2,70,2,bsykw9d70ffqe9atosc92n1e9,1,65.6,76.4,2025-06-22T18:43:58.576Z,2025-06-22T18:44:02Z,587vmahr6cyqzuucjdgr0ttec,S. Kvia-Egeskog,,,5778209543,213,4.69,5778209541,212,4.4,5778209535,56,Center,5778209539,141,70.0,5778209537,140,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902563,661,1,2,70,7,bsykw9d70ffqe9atosc92n1e9,1,63.5,47.0,2025-06-22T18:44:03.184Z,2025-06-22T18:44:04Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5778209585,213,4.84,5778209583,212,14.3,5778209581,141,26.1,5778209577,56,Center,5778209579,140,65.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902573,662,1,2,70,9,bsykw9d70ffqe9atosc92n1e9,1,65.5,20.0,2025-06-22T18:44:04.807Z,2025-06-22T18:44:07Z,894tj8rg0i6kl4zvlok803949,S. Bjørshol,,,5778209639,213,2.39,5778209637,212,9.5,5778209635,141,29.5,5778209633,140,58.9,5778209631,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902581,663,1,2,70,11,bsykw9d70ffqe9atosc92n1e9,1,60.1,17.7,2025-06-22T18:44:06.953Z,2025-06-22T18:44:09Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5778209675,212,13.4,5778209677,213,5.55,5778209673,141,4.6,5778209669,56,Right,5778209671,140,69.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902591,664,1,2,70,14,bsykw9d70ffqe9atosc92n1e9,1,61.5,6.7,2025-06-22T18:44:09.807Z,2025-06-22T18:44:11Z,894tj8rg0i6kl4zvlok803949,S. Bjørshol,,,5778209717,141,19.2,5778209719,212,17.9,5778209713,56,Back,5778209721,213,2.65,5778209715,140,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902603,665,1,2,70,16,bsykw9d70ffqe9atosc92n1e9,0,47.1,19.2,2025-06-22T18:44:11.848Z,2025-06-22T18:44:16Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5778209797,212,56.5,5778209799,213,6.25,5778209791,56,Right,5778209793,140,100.0,5778209801,1,,5778209789,155,,5778209795,141,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902679,666,5,2,70,20,bsykw9d70ffqe9atosc92n1e9,0,101.0,23.1,2025-06-22T18:44:16.611Z,2025-06-22T19:20:10Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5778210227,233,715,5778210209,346,,5778210207,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902667,715,5,2,70,20,e5txudmuc2qpc460bs4lb5aff,1,-1.0,76.9,2025-06-22T18:44:16.611Z,2025-06-22T19:20:10Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5778210211,233,666,5778210149,346,,5778210147,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902669,716,1,2,70,40,e5txudmuc2qpc460bs4lb5aff,1,4.5,37.7,2025-06-22T18:44:36.216Z,2025-06-22T18:44:38Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5778210173,213,1.02,5778210167,140,13.8,5778210171,212,18.7,5778210169,141,61.2,5778210177,237,,5778210163,124,,5778210165,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902677,717,1,2,70,43,e5txudmuc2qpc460bs4lb5aff,0,12.3,61.1,2025-06-22T18:44:38.736Z,2025-06-22T18:44:40Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5778210197,140,78.6,5778210199,141,23.4,5778210193,157,,5778210205,1,,5778210195,56,Center,5778210203,213,5.93,5778210201,212,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902681,667,12,2,70,44,bsykw9d70ffqe9atosc92n1e9,1,31.9,71.4,2025-06-22T18:44:40.287Z,2025-06-22T18:44:43Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5778210217,140,46.0,5778210219,141,81.7,5778210223,213,0.44,5778210221,212,16.4,5778210225,15,,5778210215,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902695,669,1,2,70,47,bsykw9d70ffqe9atosc92n1e9,1,46.0,81.8,2025-06-22T18:44:43.152Z,2025-06-22T18:44:45Z,587vmahr6cyqzuucjdgr0ttec,S. Kvia-Egeskog,,,5778210339,141,88.4,5778210337,140,37.7,5778210335,56,Back,5778210343,213,2.67,5778210341,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902699,670,4,2,70,49,bsykw9d70ffqe9atosc92n1e9,1,39.2,90.6,2025-06-22T18:44:45.551Z,2025-06-22T19:17:17Z,4yive3zei0pzhsn0s9tccixhw,V. Auklend,,,5778210403,295,,5778210401,13,,5778210419,233,718,5778210359,56,Back,5778210405,152,,5778210361,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823902705,718,4,2,70,49,e5txudmuc2qpc460bs4lb5aff,0,60.8,9.4,2025-06-22T18:44:45.552Z,2025-06-22T19:17:18Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5778210423,233,670,5778210393,285,,5778210391,152,,5778210385,13,,5778210389,56,Right,5778210387,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
