id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId
2810483683,680,1,2,63,34,45v50owpvshpijizwwlcw4lni,0,39.8,4.9,2025-05-04T16:22:25.794Z,2025-05-04T16:22:29Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,,5703522199,56,Right,5703522195,155,,5703522203,141,17.0,5703522205,212,49.1,5703522201,140,85.9,5703522209,1,,5703522207,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810483729,573,4,2,63,38,d8w1m5j3jbd1eva8524dv4a20,1,13.0,83.2,2025-05-04T16:22:30.664Z,2025-05-04T16:22:36Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5703522513,152,,5703522517,285,,5703522509,13,,5703522563,233,681,5703522511,56,Back,5703522515,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810483707,681,4,2,63,38,45v50owpvshpijizwwlcw4lni,0,87.0,16.8,2025-05-04T16:22:30.665Z,2025-05-04T16:22:36Z,5w0p51an11m21e5hnpjtukx04,J. Abdullai,,,5703522423,56,Right,5703522425,152,,5703522421,13,,5703522429,286,,5703522427,265,,5703522601,233,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810483909,574,1,2,63,54,d8w1m5j3jbd1eva8524dv4a20,1,10.3,88.3,2025-05-04T16:22:45.952Z,2025-05-04T16:22:47Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5703523545,213,5.59,5703523541,141,70.9,5703523535,152,,5703523603,189,,5703523537,56,Back,5703523539,140,23.9,5703523533,5,,5703523543,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,
2810483955,575,1,2,63,56,d8w1m5j3jbd1eva8524dv4a20,1,23.9,70.9,2025-05-04T16:22:48.209Z,2025-05-04T16:22:49Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,,5703523807,56,Back,5703523809,140,20.5,5703523813,212,24.4,5703523815,213,4.57,5703523811,141,35.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810484021,576,1,2,63,57,d8w1m5j3jbd1eva8524dv4a20,1,20.5,35.4,2025-05-04T16:22:49.432Z,2025-05-04T16:22:54Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5703524161,212,18.2,5703524157,140,22.8,5703524159,141,8.8,5703524155,56,Back,5703524163,213,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810484087,577,1,2,64,2,d8w1m5j3jbd1eva8524dv4a20,1,22.9,8.6,2025-05-04T16:22:53.841Z,2025-05-04T16:22:59Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5703524521,140,31.0,5703524525,212,58.8,5703524527,213,1.43,5703524529,1,,5703524515,155,,5703524523,141,94.1,5703524519,56,Back,5703524517,196,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810484147,578,1,2,64,7,d8w1m5j3jbd1eva8524dv4a20,1,31.0,93.9,2025-05-04T16:22:59.344Z,2025-05-04T16:23:04Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5703524865,141,76.1,5703524861,56,Back,5703524869,213,5.21,5703524867,212,13.7,5703524863,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810484193,579,1,2,64,12,d8w1m5j3jbd1eva8524dv4a20,1,46.3,71.2,2025-05-04T16:23:04.120Z,2025-05-04T16:23:08Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5703525193,1,,5703525189,212,48.2,5703525187,141,11.4,5703525185,140,70.9,5703525181,155,,5703525183,56,Right,5703525191,213,5.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810484231,580,1,2,64,16,d8w1m5j3jbd1eva8524dv4a20,1,74.0,11.9,2025-05-04T16:23:08.096Z,2025-05-04T16:23:11Z,clyv3e5zbj72u09ialts0ul1w,M. Alvsaker,,,5703525447,213,3.44,5703525443,141,6.8,5703525439,56,Right,5703525445,212,11.7,5703525441,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810484291,581,1,2,64,19,d8w1m5j3jbd1eva8524dv4a20,1,63.4,6.8,2025-05-04T16:23:10.992Z,2025-05-04T16:23:14Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5703525755,141,27.0,5703525751,56,Center,5703525759,213,1.27,5703525757,212,14.4,5703525753,140,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810484341,582,1,2,64,22,d8w1m5j3jbd1eva8524dv4a20,1,65.9,30.4,2025-05-04T16:23:14.568Z,2025-05-04T16:23:18Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,,5703526039,56,Center,5703526047,213,0.13,5703526043,141,32.2,5703526041,140,74.9,5703526045,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810484305,682,43,2,64,24,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-05-04T16:23:15.777Z,2025-05-04T16:23:22Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5703526375,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810484349,583,4,2,64,26,d8w1m5j3jbd1eva8524dv4a20,1,75.0,29.6,2025-05-04T16:23:18.384Z,2025-05-04T17:09:59Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,,5703526117,286,,5703526113,152,,5703526109,13,,5703526187,233,683,5703526115,265,,5703526111,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810484345,683,4,2,64,26,45v50owpvshpijizwwlcw4lni,0,25.0,70.4,2025-05-04T16:23:18.385Z,2025-05-04T17:10:00Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5703526153,265,,5703526151,152,,5703526243,233,583,5703526155,285,,5703526149,56,Back,5703526147,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810484881,584,1,2,65,2,d8w1m5j3jbd1eva8524dv4a20,0,73.5,20.5,2025-05-04T16:23:53.791Z,2025-05-04T17:04:05Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5703529005,140,93.9,5703529001,152,,5703731097,1,,5703529009,212,32.4,5703529007,141,56.2,5703529011,213,0.85,5703528995,2,,5703528999,155,,5703529003,56,Center,5703528997,5,,,,,,,,,,,,,,,,,,,,,
2810484895,684,12,2,65,4,45v50owpvshpijizwwlcw4lni,1,8.0,49.0,2025-05-04T16:23:56.048Z,2025-05-04T16:23:58Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5703529177,167,,5703529087,141,72.0,5703529123,15,,5703529089,212,18.4,5703529085,140,0.0,5703529083,56,Back,5703529091,213,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810484901,585,6,2,65,5,d8w1m5j3jbd1eva8524dv4a20,1,98.2,39.8,2025-05-04T16:23:56.783Z,2025-05-04T16:24:04Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5703529255,75,,5703529261,233,685,5703529253,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810484907,685,6,2,65,5,45v50owpvshpijizwwlcw4lni,0,1.8,60.2,2025-05-04T16:23:56.783Z,2025-05-04T17:09:54Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5703529271,233,585,5703529189,56,Back,5703529191,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810485247,586,1,2,65,30,d8w1m5j3jbd1eva8524dv4a20,1,99.5,0.5,2025-05-04T16:24:22.519Z,2025-05-04T16:24:39Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,1.0,,5703531835,154,,5703531145,140,88.2,5703531147,141,64.8,5703531149,212,45.3,5703531143,56,Center,5703531833,210,15,5703531153,1,,5703531141,224,,5703531135,2,,5703531151,213,1.84,5703531139,155,5703531137,6,,,,,,,,,,,,,,,,
2810485249,587,15,2,65,35,d8w1m5j3jbd1eva8524dv4a20,1,89.3,67.5,2025-05-04T16:24:27.196Z,2025-05-04T17:20:21Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,,5703531879,147,53.4,5703531877,146,98.1,5703531875,103,23.4,5703531497,328,,5703531483,25,,5703531863,77,,5703531993,233,686,5703531867,154,,5703531869,55,586,5703531161,64,,5703531865,29,5703531163,56,,5703531873,102,53.2,5703531487,15,,,,,,,Center,,,
2810485205,686,10,2,65,35,45v50owpvshpijizwwlcw4lni,1,1.4,48.1,2025-05-04T16:24:27.296Z,2025-05-04T16:24:40Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5703530923,178,,5703530927,56,Back,5703532021,233,587,5703531083,177,,5703530925,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810485307,688,1,2,65,41,45v50owpvshpijizwwlcw4lni,1,13.3,36.7,2025-05-04T16:24:33.161Z,2025-05-04T16:24:34Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5703531445,140,16.2,5703531451,213,1.43,5703531441,123,,5703531449,212,21.2,5703531447,141,67.6,5703531443,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810485347,689,1,2,65,42,45v50owpvshpijizwwlcw4lni,1,19.2,71.5,2025-05-04T16:24:34.608Z,2025-05-04T16:24:37Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5703531705,56,Back,5703531711,212,15.0,5703531707,140,21.8,5703531709,141,93.2,5703531713,213,1.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810485377,690,1,2,65,45,45v50owpvshpijizwwlcw4lni,1,26.4,92.6,2025-05-04T16:24:37.497Z,2025-05-04T16:24:40Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5703531955,213,5.60,5703531951,141,74.7,5703531947,56,Back,5703531949,140,40.7,5703531953,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810485431,691,1,2,65,48,45v50owpvshpijizwwlcw4lni,1,46.3,71.7,2025-05-04T16:24:39.768Z,2025-05-04T16:24:43Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5703532235,56,Center,5703532237,140,52.5,5703532247,213,5.22,5703532239,141,54.6,5703532243,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810485471,692,1,2,65,51,45v50owpvshpijizwwlcw4lni,1,53.8,53.4,2025-05-04T16:24:42.921Z,2025-05-04T16:24:45Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5703532457,155,,5703532461,140,83.6,5703532459,56,Left,5703532465,212,38.6,5703532467,213,0.63,5703532469,1,,5703532463,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810485477,693,1,2,65,53,45v50owpvshpijizwwlcw4lni,1,88.6,86.8,2025-05-04T16:24:45.680Z,2025-05-04T16:24:50Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5703532517,213,4.78,5703532511,140,90.0,5703532515,212,22.1,5703532513,141,54.3,5703532509,56,Center,5703532505,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810485531,694,1,2,65,58,45v50owpvshpijizwwlcw4lni,1,89.7,54.9,2025-05-04T16:24:49.881Z,2025-05-04T16:24:51Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5703532813,140,88.1,5703532809,56,Center,5703532815,141,53.7,5703532819,213,3.59,5703532817,212,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810485535,695,1,2,65,58,45v50owpvshpijizwwlcw4lni,0,87.5,53.6,2025-05-04T16:24:50.750Z,2025-05-04T16:31:46Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5703532839,141,55.7,5703532881,286,,5703532837,140,87.5,5703532875,236,,5703532835,56,Center,5703532841,212,1.4,5703532877,233,588,5703532843,213,1.57,,,,,,,,,,,,,,,,,,,,,,,,,,
2810485523,588,74,2,65,58,d8w1m5j3jbd1eva8524dv4a20,1,12.8,49.3,2025-05-04T16:24:50.751Z,2025-05-04T17:05:26Z,clyv3e5zbj72u09ialts0ul1w,M. Alvsaker,,,5703532887,233,695,5703532769,56,Back,5703532771,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810485551,589,61,2,66,1,d8w1m5j3jbd1eva8524dv4a20,1,10.9,50.4,2025-05-04T16:24:53.063Z,2025-05-04T17:05:24Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5703532913,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810485561,696,13,2,66,1,45v50owpvshpijizwwlcw4lni,1,84.2,57.3,2025-05-04T16:24:53.192Z,2025-05-04T18:55:50Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5703533447,103,26.4,5703532991,22,,5703533449,458,,5703533445,102,41.8,5703533161,20,,5703532993,17,,5703532995,56,Center,5704232901,328,,5703533451,230,98.9,5703533453,231,50.4,5704232899,84,,,,,,,,,,,,,,,,,,
2810485589,590,5,2,66,2,d8w1m5j3jbd1eva8524dv4a20,1,-1.4,59.4,2025-05-04T16:24:54.415Z,2025-05-04T17:09:43Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5703533243,233,697,5703533169,56,Back,5703533171,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810485567,697,5,2,66,2,45v50owpvshpijizwwlcw4lni,0,101.4,40.6,2025-05-04T16:24:54.415Z,2025-05-04T17:09:43Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5703533019,346,,5703533265,233,590,5703533017,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810485773,591,1,2,66,20,d8w1m5j3jbd1eva8524dv4a20,1,2.9,57.3,2025-05-04T16:25:11.847Z,2025-05-04T16:25:15Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5703534341,212,18.4,5703534335,56,Back,5703534331,124,,5703534339,141,79.7,5703534347,237,,5703534337,140,12.8,5703534343,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810485795,592,1,2,66,23,d8w1m5j3jbd1eva8524dv4a20,1,20.0,75.4,2025-05-04T16:25:15.622Z,2025-05-04T16:25:17Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5703534413,140,31.1,5703534419,213,0.07,5703534417,212,11.7,5703534415,141,76.6,5703534411,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810485879,593,1,2,66,25,d8w1m5j3jbd1eva8524dv4a20,1,31.1,76.6,2025-05-04T16:25:17.462Z,2025-05-04T16:25:25Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5703534881,212,13.1,5703534875,56,Back,5703534883,213,1.57,5703534877,140,31.1,5703534879,141,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810485843,698,83,2,66,28,45v50owpvshpijizwwlcw4lni,0,63.2,11.3,2025-05-04T16:25:20.720Z,2025-05-04T16:25:28Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5703535017,399,cyndk88eyqa8w6nfdsne29zis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810485857,699,83,2,66,30,45v50owpvshpijizwwlcw4lni,0,62.4,9.5,2025-05-04T16:25:22.591Z,2025-05-04T16:25:28Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5703534977,399,cyndk88eyqa8w6nfdsne29zis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810485897,594,1,2,66,33,d8w1m5j3jbd1eva8524dv4a20,1,33.7,95.3,2025-05-04T16:25:25.439Z,2025-05-04T16:25:27Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5703534955,140,53.8,5703534961,213,6.26,5703534957,141,94.7,5703534953,56,Left,5703534959,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810485933,595,61,2,66,38,d8w1m5j3jbd1eva8524dv4a20,0,53.8,94.7,2025-05-04T16:25:30.350Z,2025-05-04T16:30:58Z,9plm1ekfi8ydpbfxhft0a8hjp,R. Espejord,,,5703535091,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810485973,596,5,2,66,39,d8w1m5j3jbd1eva8524dv4a20,0,53.2,102.0,2025-05-04T16:25:31.416Z,2025-05-04T17:09:43Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5703535253,56,Left,5703535415,233,700,5703535255,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810486001,700,5,2,66,39,45v50owpvshpijizwwlcw4lni,1,46.8,-2.0,2025-05-04T16:25:31.416Z,2025-05-04T16:25:35Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5703535359,347,,5703535385,233,596,5703535357,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810486021,701,1,2,66,42,45v50owpvshpijizwwlcw4lni,1,47.0,0.0,2025-05-04T16:25:34.543Z,2025-05-04T16:25:36Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,,5703535483,140,58.4,5703535481,56,Right,5703535485,141,9.4,5703535487,212,14.2,5703535489,213,0.57,5703535479,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810486025,702,1,2,66,43,45v50owpvshpijizwwlcw4lni,0,58.4,11.0,2025-05-04T16:25:35.623Z,2025-05-04T16:25:36Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5703535505,56,Right,5703535511,212,10.3,5703535507,140,68.1,5703535513,213,0.15,5703535509,141,13.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810486069,598,1,2,66,47,d8w1m5j3jbd1eva8524dv4a20,1,32.6,82.7,2025-05-04T16:25:39.310Z,2025-05-04T16:25:41Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5703535745,141,67.5,5703535741,56,Back,5703535749,213,5.69,5703535747,212,18.4,5703535743,140,47.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810486075,599,1,2,66,49,d8w1m5j3jbd1eva8524dv4a20,0,47.1,67.5,2025-05-04T16:25:41.430Z,2025-05-04T16:25:42Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5703535771,56,Center,5703535781,236,,5703535775,141,74.1,5703535787,286,,5703535777,212,6.3,5703535779,213,0.79,5703535783,233,703,5703535773,140,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,
2810486073,703,74,2,66,49,45v50owpvshpijizwwlcw4lni,1,44.8,24.6,2025-05-04T16:25:41.431Z,2025-05-04T16:25:43Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5703535769,285,,5703535793,233,599,5703535767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810486099,705,1,2,66,51,45v50owpvshpijizwwlcw4lni,1,45.5,46.1,2025-05-04T16:25:43.305Z,2025-05-04T16:25:45Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5703535931,213,5.28,5703535923,56,Center,5703535927,141,27.3,5703535929,212,15.1,5703535925,140,53.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810486133,706,1,2,66,53,45v50owpvshpijizwwlcw4lni,1,54.3,23.9,2025-05-04T16:25:45.167Z,2025-05-04T16:25:49Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5703536115,212,11.7,5703536111,140,55.2,5703536113,141,6.8,5703536117,213,4.79,5703536109,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810486149,707,1,2,66,57,45v50owpvshpijizwwlcw4lni,1,55.2,6.8,2025-05-04T16:25:49.352Z,2025-05-04T16:25:50Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5703536213,140,44.3,5703536211,56,Back,5703536215,141,15.9,5703536217,212,13.0,5703536219,213,2.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810486167,708,1,2,66,58,45v50owpvshpijizwwlcw4lni,1,44.3,15.9,2025-05-04T16:25:50.488Z,2025-05-04T17:04:27Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,,5703536307,141,23.9,5703536299,56,Center,5703536311,212,11.6,5703536315,213,0.49,5703536303,140,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810486169,709,1,2,67,0,45v50owpvshpijizwwlcw4lni,0,54.2,24.0,2025-05-04T16:25:52.032Z,2025-05-04T17:04:26Z,5al9uyujlrlb17o4r5sapkkk4,M. Enggård,,,5703536337,56,Right,5703536343,212,15.3,5703536339,140,68.6,5703536345,213,6.14,5703536341,141,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810486211,601,4,2,67,3,d8w1m5j3jbd1eva8524dv4a20,1,36.2,79.0,2025-05-04T16:25:55.328Z,2025-05-04T16:26:00Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5703536639,233,710,5703536599,56,Back,5703536605,286,,5703536601,152,,5703536597,13,,5703536603,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810486205,710,4,2,67,3,45v50owpvshpijizwwlcw4lni,0,63.8,21.0,2025-05-04T16:25:55.329Z,2025-05-04T16:26:01Z,5w0p51an11m21e5hnpjtukx04,J. Abdullai,,,5703536573,56,Right,5703536847,55,711,5703536579,285,,5703536671,233,601,5703536577,265,,5703536575,152,,5703536571,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810486223,711,17,2,67,8,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-05-04T16:25:59.992Z,2025-05-04T16:26:01Z,5w0p51an11m21e5hnpjtukx04,J. Abdullai,,,5703536829,392,,5703536831,13,243,5703536827,31,,5703536833,55,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810486917,604,18,2,67,44,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-05-04T16:26:36.447Z,2025-05-04T16:29:19Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5703540293,44,Midfielder,5703540291,42,,5703540329,55,605,5703540295,59,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810486921,605,19,2,67,44,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-05-04T16:26:36.448Z,2025-05-04T17:33:17Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,,5703545637,293,3,5703540303,59,37,5703540297,42,,5703545977,292,7,5703540307,55,604,5703540305,44,Midfielder,5703540301,145,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810486663,602,18,2,67,50,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-05-04T16:26:41.808Z,2025-05-04T16:29:27Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5703538901,44,Midfielder,5703539001,55,603,5703538899,42,,5703538903,59,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810486671,603,19,2,67,50,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-05-04T16:26:41.809Z,2025-05-04T16:29:28Z,6685o2ur8lnocqbwtxit8jdas,I. Camara,,,5703538929,44,Midfielder,5703538927,59,30,5703538925,145,7,5703538921,42,,5703546179,292,7,5703538931,55,602,5703546181,293,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810486983,606,1,2,68,9,d8w1m5j3jbd1eva8524dv4a20,1,40.1,86.5,2025-05-04T16:27:00.854Z,2025-05-04T16:28:52Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5703540627,213,4.25,5703540609,152,,5703540617,140,36.0,5703540613,56,Back,5703540621,141,73.8,5703540625,212,9.6,5703540605,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810487001,607,1,2,68,9,d8w1m5j3jbd1eva8524dv4a20,1,36.0,73.8,2025-05-04T16:27:01.613Z,2025-05-04T16:28:54Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5703540713,140,41.5,5703540717,212,11.1,5703540719,213,1.02,5703540711,56,Back,5703540715,141,87.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810487023,608,1,2,68,10,d8w1m5j3jbd1eva8524dv4a20,1,41.5,87.7,2025-05-04T16:27:02.493Z,2025-05-04T16:28:53Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5703540871,56,Back,5703540875,141,94.7,5703540877,212,8.8,5703540873,140,48.6,5703540879,213,0.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810487043,609,1,2,68,13,d8w1m5j3jbd1eva8524dv4a20,1,44.6,93.3,2025-05-04T16:27:05.141Z,2025-05-04T16:27:07Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5703541007,212,43.9,5703541009,213,3.87,5703541001,56,Back,5703541005,141,50.3,5703541003,140,13.4,5703541011,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810487093,610,1,2,68,15,d8w1m5j3jbd1eva8524dv4a20,1,13.4,50.3,2025-05-04T16:27:07.677Z,2025-05-04T16:27:12Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5703541263,213,4.86,5703541255,56,Back,5703541259,141,12.2,5703541261,212,26.2,5703541257,140,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810487115,611,1,2,68,20,d8w1m5j3jbd1eva8524dv4a20,1,20.2,14.1,2025-05-04T16:27:12.165Z,2025-05-04T16:27:14Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5703541391,213,0.37,5703541381,56,Back,5703541389,212,12.7,5703541387,141,20.9,5703541383,140,31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810487123,612,1,2,68,22,d8w1m5j3jbd1eva8524dv4a20,1,31.5,20.9,2025-05-04T16:27:14.692Z,2025-05-04T16:27:16Z,6685o2ur8lnocqbwtxit8jdas,I. Camara,,,5703541435,213,3.75,5703541429,140,19.1,5703541431,141,7.6,5703541427,56,Back,5703541433,212,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
