id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/8/value,qualifier/9/value,qualifier/10/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/16/value
2804471425,739,5,2,83,10,8q6cv8g4bd3xdl7m88kll16na,1,86.2,-1.8,2025-04-21T14:12:21.907Z,2025-04-21T14:38:24Z,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,5670320093,56,Right,5670320149,233,778,5670320095,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804470999,778,5,2,83,10,c7jgkxx1czv5etn7snf1r6p2m,0,13.8,101.8,2025-04-21T14:12:21.907Z,2025-04-21T14:38:24Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5670317763,347,,5670320185,233,739,5670317761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804473093,750,18,2,83,40,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-04-21T14:12:51.730Z,2025-04-21T14:14:25Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5670329443,55,751,5670329319,42,,5670329329,59,10,5670329323,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804473103,751,19,2,83,40,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-04-21T14:12:51.731Z,2025-04-21T14:53:44Z,bi90ts7bjqsllbei6qtmx6has,S. Sjøvold,,,5670329363,42,,5670329375,55,750,5670329367,145,10,5670329371,59,22,5670332419,293,4,5670622837,292,7,5670329373,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804471961,779,18,2,83,58,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-04-21T14:13:09.670Z,2025-04-21T14:13:10Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5670323377,55,780,5670323219,42,,5670323223,59,6,5670323221,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804471973,780,19,2,83,58,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-04-21T14:13:09.671Z,2025-04-21T14:13:11Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5670323303,145,4,5670323307,292,7,5670323299,42,,5670323313,55,779,5670323309,293,3,5670323305,59,5,5670323311,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804472007,740,1,2,83,59,8q6cv8g4bd3xdl7m88kll16na,0,72.8,0.0,2025-04-21T14:13:11.042Z,2025-04-21T14:13:13Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5670323789,189,,5670323529,212,26.8,5670323509,107,,5670323535,1,,5670323513,56,Center,5670323531,213,1.07,5670323523,141,32.7,5670323519,140,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804472153,782,1,2,84,3,c7jgkxx1czv5etn7snf1r6p2m,0,14.7,60.9,2025-04-21T14:13:15.097Z,2025-04-21T14:13:17Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5670324245,140,54.2,5670324253,1,,5670324243,56,Right,5670324249,212,59.2,5670324251,213,5.49,5670324247,141,0.0,5670324241,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804472221,741,5,2,84,6,8q6cv8g4bd3xdl7m88kll16na,1,48.4,101.5,2025-04-21T14:13:17.563Z,2025-04-21T14:38:24Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5670324589,347,,5670324645,233,783,5670324587,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804472161,783,5,2,84,6,c7jgkxx1czv5etn7snf1r6p2m,0,51.6,-1.5,2025-04-21T14:13:17.563Z,2025-04-21T14:38:25Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5670324721,233,741,5670324293,347,,5670324287,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804472261,742,1,2,84,8,8q6cv8g4bd3xdl7m88kll16na,1,52.5,100.0,2025-04-21T14:13:20.274Z,2025-04-21T14:13:22Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5670324847,56,Back,5670324855,213,4.01,5670324843,107,,5670324851,141,77.3,5670324857,1,,5670324849,140,39.0,5670324853,212,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804472351,743,1,2,84,10,8q6cv8g4bd3xdl7m88kll16na,1,35.0,78.1,2025-04-21T14:13:21.874Z,2025-04-21T14:13:25Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5670325269,212,10.7,5670325273,213,5.67,5670325263,140,43.3,5670325261,56,Back,5670325267,141,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804472437,744,1,2,84,13,8q6cv8g4bd3xdl7m88kll16na,1,44.4,51.6,2025-04-21T14:13:24.827Z,2025-04-21T14:28:53Z,bi90ts7bjqsllbei6qtmx6has,S. Sjøvold,,,5670325795,140,40.2,5670325793,56,Back,5670325807,213,4.55,5670325803,212,26.7,5670325797,141,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804472517,745,1,2,84,16,8q6cv8g4bd3xdl7m88kll16na,1,40.2,12.9,2025-04-21T14:13:28.251Z,2025-04-21T14:13:33Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5670326245,213,2.08,5670326239,140,32.8,5670326237,56,Back,5670326241,141,33.6,5670326243,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804472609,746,1,2,84,21,8q6cv8g4bd3xdl7m88kll16na,1,38.5,34.2,2025-04-21T14:13:32.938Z,2025-04-21T14:13:37Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5670326763,141,57.8,5670326767,213,1.52,5670326761,140,39.3,5670326765,212,16.1,5670326759,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804472685,747,1,2,84,25,8q6cv8g4bd3xdl7m88kll16na,1,39.7,59.7,2025-04-21T14:13:36.890Z,2025-04-21T14:13:39Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5670327117,140,54.7,5670327121,212,24.8,5670327119,141,87.8,5670327125,213,0.88,5670327115,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804472799,748,1,2,84,28,8q6cv8g4bd3xdl7m88kll16na,1,54.9,89.7,2025-04-21T14:13:39.754Z,2025-04-21T14:13:44Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5670327797,212,15.3,5670327791,56,Back,5670327793,140,44.0,5670327801,213,3.87,5670327795,141,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804472833,749,1,2,84,32,8q6cv8g4bd3xdl7m88kll16na,0,42.2,73.0,2025-04-21T14:13:43.836Z,2025-04-21T14:13:45Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5670327965,213,6.12,5670327947,155,,5670327951,56,Center,5670327957,141,65.5,5670327953,140,71.1,5670327961,212,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804472923,784,1,2,84,35,c7jgkxx1czv5etn7snf1r6p2m,1,26.4,37.0,2025-04-21T14:13:46.593Z,2025-04-21T14:13:47Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5670328425,212,10.8,5670328417,3,,5670328419,56,Back,5670328423,141,42.5,5670328427,213,0.35,5670328421,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804472975,786,1,2,84,36,c7jgkxx1czv5etn7snf1r6p2m,1,36.4,42.7,2025-04-21T14:13:47.768Z,2025-04-21T14:13:50Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5670328695,140,40.5,5670328693,56,Back,5670328699,212,17.1,5670328701,213,1.32,5670328697,141,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804473037,787,1,2,84,38,c7jgkxx1czv5etn7snf1r6p2m,1,39.9,74.1,2025-04-21T14:13:49.776Z,2025-04-21T14:13:52Z,5occq5bmrhcs8rtxwsdi18bf9,Moustafa Zeidan,,,5670329015,141,81.1,5670329019,213,2.79,5670329013,140,27.4,5670329011,56,Back,5670329017,212,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804473067,788,1,2,84,40,c7jgkxx1czv5etn7snf1r6p2m,1,22.8,84.2,2025-04-21T14:13:51.985Z,2025-04-21T14:13:53Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5670329183,140,10.2,5670329181,56,Back,5670329185,141,54.0,5670329189,212,24.4,5670329193,213,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804473187,789,1,2,84,42,c7jgkxx1czv5etn7snf1r6p2m,0,11.1,55.5,2025-04-21T14:13:53.585Z,2025-04-21T14:14:00Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5670329829,212,50.2,5670329825,140,57.1,5670329821,157,,5670329827,141,35.2,5670329837,1,,5670329831,213,6.00,5670329823,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804473241,752,44,2,84,47,8q6cv8g4bd3xdl7m88kll16na,1,42.7,64.4,2025-04-21T14:13:59.362Z,2025-04-21T14:35:26Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5670330277,233,790,5670330155,285,,5670330153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804473199,790,44,2,84,47,c7jgkxx1czv5etn7snf1r6p2m,0,57.3,35.6,2025-04-21T14:13:59.363Z,2025-04-21T14:35:26Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5670329917,56,Center,5670330323,233,752,5670329919,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804473295,754,1,2,84,49,8q6cv8g4bd3xdl7m88kll16na,1,45.5,73.2,2025-04-21T14:14:01.426Z,2025-04-21T14:14:03Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5670330485,56,Center,5670330491,212,10.0,5670330489,141,71.5,5670330487,140,55.0,5670330493,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804473401,755,1,2,84,51,8q6cv8g4bd3xdl7m88kll16na,1,55.0,71.5,2025-04-21T14:14:02.650Z,2025-04-21T14:14:06Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5670331041,213,2.54,5670331037,141,83.6,5670331033,140,43.5,5670331029,56,Back,5670331039,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804473429,756,1,2,84,54,8q6cv8g4bd3xdl7m88kll16na,1,42.2,83.6,2025-04-21T14:14:06.138Z,2025-04-21T14:14:07Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5670331215,213,4.56,5670331207,56,Back,5670331209,140,40.5,5670331213,212,11.4,5670331211,141,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804473495,757,1,2,84,55,8q6cv8g4bd3xdl7m88kll16na,1,41.0,62.4,2025-04-21T14:14:07.379Z,2025-04-21T14:14:09Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5670331585,212,27.5,5670331587,213,4.74,5670331581,140,41.6,5670331579,56,Back,5670331583,141,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804473623,758,1,2,84,58,8q6cv8g4bd3xdl7m88kll16na,1,41.8,21.9,2025-04-21T14:14:09.529Z,2025-04-21T14:14:13Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5670332265,213,2.30,5670332261,212,11.0,5670332245,56,Back,5670332251,140,34.8,5670332257,141,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804473737,759,1,2,85,1,8q6cv8g4bd3xdl7m88kll16na,1,42.0,37.6,2025-04-21T14:14:13.371Z,2025-04-21T14:14:16Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5670332811,141,63.9,5670332809,140,42.8,5670332813,212,17.9,5670332807,56,Back,5670332815,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804473793,760,1,2,85,5,8q6cv8g4bd3xdl7m88kll16na,1,43.2,62.7,2025-04-21T14:14:16.706Z,2025-04-21T14:14:19Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5670333133,212,17.4,5670333127,56,Back,5670333131,141,37.1,5670333129,140,43.0,5670333135,213,4.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804473921,761,1,2,85,7,8q6cv8g4bd3xdl7m88kll16na,1,43.6,32.5,2025-04-21T14:14:18.778Z,2025-04-21T14:14:24Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5670333865,56,Right,5670333869,141,10.9,5670333871,212,23.8,5670333873,213,5.62,5670333867,140,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804473933,762,50,2,85,12,8q6cv8g4bd3xdl7m88kll16na,1,67.6,17.5,2025-04-21T14:14:23.939Z,2025-04-21T14:37:40Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5670333931,286,,5670333927,56,Right,5670335603,233,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804474007,791,7,2,85,12,c7jgkxx1czv5etn7snf1r6p2m,1,32.4,82.5,2025-04-21T14:14:23.940Z,2025-04-21T14:37:40Z,5o5f3xj6e86sw0pupxxx2nomi,O. Sæter,,,5670334283,56,Back,5670335585,233,762,5670335481,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804474021,792,1,2,85,15,c7jgkxx1czv5etn7snf1r6p2m,0,30.5,77.8,2025-04-21T14:14:26.864Z,2025-04-21T14:14:27Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5670334361,140,35.9,5670334367,213,5.84,5670334359,56,Back,5670334365,212,6.3,5670334363,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804474069,763,1,2,85,16,8q6cv8g4bd3xdl7m88kll16na,1,64.0,19.1,2025-04-21T14:14:28.177Z,2025-04-21T14:14:30Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,,5670334681,56,Center,5670334687,212,8.8,5670334689,213,2.95,5670334683,140,55.8,5670334685,141,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804474223,764,1,2,85,18,8q6cv8g4bd3xdl7m88kll16na,1,55.8,21.6,2025-04-21T14:14:29.818Z,2025-04-21T14:14:36Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5670335531,212,33.5,5670335527,140,87.2,5670335523,155,,5670335533,213,6.10,5670335529,141,12.5,5670335525,56,Right,5670335535,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804474285,765,1,2,85,24,8q6cv8g4bd3xdl7m88kll16na,1,83.2,11.4,2025-04-21T14:14:36.010Z,2025-04-21T14:14:38Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5670335899,141,24.7,5670335905,213,1.42,5670335895,140,84.5,5670335891,56,Center,5670335903,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804474393,766,1,2,85,27,8q6cv8g4bd3xdl7m88kll16na,1,84.3,22.4,2025-04-21T14:14:38.674Z,2025-04-21T14:14:42Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5670336441,56,Center,5670336447,212,6.1,5670336449,213,0.00,5670336443,140,90.1,5670336445,141,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804474409,767,61,2,85,28,8q6cv8g4bd3xdl7m88kll16na,0,90.8,26.8,2025-04-21T14:14:39.705Z,2025-04-21T14:51:15Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5670336509,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804474353,793,12,2,85,29,c7jgkxx1czv5etn7snf1r6p2m,1,5.6,71.2,2025-04-21T14:14:40.809Z,2025-04-21T14:14:42Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5670336295,213,2.39,5670336287,56,Back,5670336421,167,,5670336291,141,80.6,5670336289,140,0.0,5670336293,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804474417,768,6,2,85,30,8q6cv8g4bd3xdl7m88kll16na,1,96.8,22.4,2025-04-21T14:14:41.609Z,2025-04-21T14:35:23Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5670336743,56,Center,5670336745,75,,5670336785,233,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804474369,794,6,2,85,30,c7jgkxx1czv5etn7snf1r6p2m,0,3.2,77.6,2025-04-21T14:14:41.609Z,2025-04-21T14:14:48Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5670336835,233,768,5670336555,73,,5670336553,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804474935,769,1,2,85,53,8q6cv8g4bd3xdl7m88kll16na,1,99.5,0.5,2025-04-21T14:15:05.332Z,2025-04-21T14:15:10Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5670339497,1,,5670339465,223,,5670339475,140,94.7,5670339483,212,45.3,5670339457,2,,5670339493,213,1.68,5670339459,6,,5670339469,56,Center,5670339461,155,5670339479,141,,,,,,,,,,,,,,,,,66.7,,,,,,
2804474945,770,1,2,85,56,8q6cv8g4bd3xdl7m88kll16na,0,94.7,66.7,2025-04-21T14:15:07.802Z,2025-04-21T14:15:08Z,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,5670339525,56,Center,5670339529,141,56.6,5670339523,3,,5670339533,213,4.27,5670339531,212,7.6,5670339527,140,91.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804475081,795,12,2,85,58,c7jgkxx1czv5etn7snf1r6p2m,1,10.3,41.6,2025-04-21T14:15:09.567Z,2025-04-21T14:15:13Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5670340159,213,0.42,5670340155,212,21.4,5670340143,56,Back,5670340151,141,54.5,5670340147,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804475001,771,61,2,85,59,8q6cv8g4bd3xdl7m88kll16na,0,90.5,60.8,2025-04-21T14:15:11.162Z,2025-04-21T14:27:59Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5670339821,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804475141,772,1,2,86,2,8q6cv8g4bd3xdl7m88kll16na,1,66.8,38.8,2025-04-21T14:15:13.665Z,2025-04-21T14:15:16Z,bi90ts7bjqsllbei6qtmx6has,S. Sjøvold,,,5670340499,140,61.4,5670340505,213,4.25,5670340503,212,12.6,5670340497,56,Center,5670340501,141,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804475177,773,1,2,86,5,8q6cv8g4bd3xdl7m88kll16na,1,63.3,38.2,2025-04-21T14:15:16.666Z,2025-04-21T14:28:22Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5670340717,140,84.1,5670340721,212,28.5,5670340719,141,65.1,5670340713,155,,5670340723,213,0.70,5670340715,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804475241,774,1,2,86,6,8q6cv8g4bd3xdl7m88kll16na,0,84.1,65.1,2025-04-21T14:15:18.260Z,2025-04-21T14:28:23Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5670341051,3,,5670341057,141,57.0,5670341053,56,Center,5670341061,213,5.49,5670341055,140,89.3,5670341059,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804476815,802,12,2,86,8,c7jgkxx1czv5etn7snf1r6p2m,1,7.4,40.7,2025-04-21T14:15:19.966Z,2025-04-21T14:16:27Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5670349685,140,11.9,5670349691,213,6.24,5670349689,212,4.7,5670349683,56,Back,5670349687,141,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804475255,775,15,2,86,8,8q6cv8g4bd3xdl7m88kll16na,1,90.5,51.5,2025-04-21T14:15:20.073Z,2025-04-21T15:59:29Z,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,5670348161,458,,5670342921,146,98.0,5670342991,233,796,5670342919,103,5.1,5670342923,147,51.6,5670342399,25,,5670342907,76,,5671095505,72,,5670341151,56,5670341149,17,5670342917,102,,,,,,,,,,,,,,Center,,52.5,,,,,
2804475267,796,10,2,86,8,c7jgkxx1czv5etn7snf1r6p2m,1,3.2,49.3,2025-04-21T14:15:20.173Z,2025-04-21T14:15:35Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5670343061,233,775,5670341211,56,Back,5670341451,179,,5670341205,173,,5670341209,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804475273,776,6,2,86,10,8q6cv8g4bd3xdl7m88kll16na,1,94.6,52.0,2025-04-21T14:15:21.793Z,2025-04-21T14:35:23Z,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,5670341781,233,797,5670341341,56,Center,5670341343,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804475337,797,6,2,86,10,c7jgkxx1czv5etn7snf1r6p2m,0,5.4,48.0,2025-04-21T14:15:21.793Z,2025-04-21T14:35:24Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5670341859,233,776,5670341687,73,,5670341685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804475879,777,1,2,86,33,8q6cv8g4bd3xdl7m88kll16na,1,99.5,99.5,2025-04-21T14:15:45.291Z,2025-04-21T15:58:59Z,a4de7kgp5ivhwckmtv5htu162,E. Hagen,,1.0,5670344499,56,Center,5670344509,1,,5671093791,210,13,5671093793,154,,5670344493,6,,5670344503,141,48.7,5670344501,140,91.4,5670344491,2,,5670344495,155,5670344505,212,5670344507,213,5670344497,223,,,,,,,,,,,,,35.6,4.47,,,,,
2804475909,778,44,2,86,35,8q6cv8g4bd3xdl7m88kll16na,1,92.8,49.7,2025-04-21T14:15:46.898Z,2025-04-21T14:15:51Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5670344671,56,Center,5670344765,233,798,5670344673,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804475899,798,44,2,86,35,c7jgkxx1czv5etn7snf1r6p2m,0,7.2,50.3,2025-04-21T14:15:46.899Z,2025-04-21T14:15:53Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5670344621,56,Back,5670344785,233,778,5670344623,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804475915,779,13,2,86,35,8q6cv8g4bd3xdl7m88kll16na,1,93.0,49.1,2025-04-21T14:15:47.249Z,2025-04-21T15:58:59Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5670345463,328,,5671093815,154,,5670345913,103,56.9,5670345929,231,49.8,5671093817,55,777,5670345911,102,51.4,5670344709,17,,5670345459,15,,5670345457,25,5670344715,56,5670345925,230,5670345905,85,,5671093813,29,,,,,,,,,,Center,98.9,,,,,
2804476029,780,5,2,86,36,8q6cv8g4bd3xdl7m88kll16na,0,100.5,51.9,2025-04-21T14:15:48.352Z,2025-04-21T14:38:26Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5670345269,56,Center,5670345275,346,,5670345445,233,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804475977,799,5,2,86,36,c7jgkxx1czv5etn7snf1r6p2m,1,-0.5,48.1,2025-04-21T14:15:48.352Z,2025-04-21T14:38:25Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5670345035,346,,5670345033,56,Back,5670345363,233,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804476655,800,1,2,87,1,c7jgkxx1czv5etn7snf1r6p2m,1,4.6,52.8,2025-04-21T14:16:13.031Z,2025-04-21T14:16:18Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5670348805,1,,5670348809,74,,5670348795,56,Center,5670348799,141,65.4,5670348803,213,0.16,5670348797,140,55.7,5670348793,124,,5670348801,212,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804476661,801,1,2,87,6,c7jgkxx1czv5etn7snf1r6p2m,0,55.7,65.4,2025-04-21T14:16:18.175Z,2025-04-21T14:16:18Z,5o5f3xj6e86sw0pupxxx2nomi,O. Sæter,,,5670348835,168,,5670348845,213,6.14,5670348839,140,66.2,5670348841,141,63.1,5670348837,56,Center,5670348833,3,,5670348843,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804476829,782,1,2,87,9,8q6cv8g4bd3xdl7m88kll16na,1,26.5,44.9,2025-04-21T14:16:21.144Z,2025-04-21T14:16:27Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5670349739,212,11.3,5670349735,140,36.9,5670349737,141,49.0,5670349741,213,0.25,5670349733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804476833,783,4,2,87,16,8q6cv8g4bd3xdl7m88kll16na,1,49.8,61.0,2025-04-21T14:16:27.545Z,2025-04-21T14:35:22Z,bi90ts7bjqsllbei6qtmx6has,S. Sjøvold,,,5670349957,286,,5670349951,295,,5670349955,152,,5670349949,13,,5670349953,56,Back,5670498549,233,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804476935,803,4,2,87,16,c7jgkxx1czv5etn7snf1r6p2m,0,50.2,39.0,2025-04-21T14:16:27.546Z,2025-04-21T14:35:23Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5670350501,285,,5670350497,56,Center,5670350493,13,,5670498631,233,783,5670355241,55,804,5670350495,295,,5670350499,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
