id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/11/value,qualifier/13/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2804640625,838,1,2,85,47,bsykw9d70ffqe9atosc92n1e9,0,34.5,70.2,2025-04-21T16:43:14.541Z,2025-04-21T16:52:43Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5671253285,212,47.2,5671253283,141,86.2,5671253281,140,78.2,5671253277,155,,5671253289,1,,5671253287,213,0.23,5671253279,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804640619,613,4,2,85,49,crlocdyqyb1fdhck54qxs65rl,1,24.2,10.6,2025-04-21T16:43:16.915Z,2025-04-21T17:14:56Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5671253399,233,839,5671253337,56,Back,5671253339,152,,5671253343,285,,5671253335,13,,5671253341,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804640629,839,4,2,85,49,bsykw9d70ffqe9atosc92n1e9,0,75.8,89.4,2025-04-21T16:43:16.916Z,2025-04-21T17:14:56Z,5xgcwr8alrcay5f5pf22pfaxg,H. Mikaelsson,,,5671253369,286,,5671253435,233,613,5671253367,265,,5671253365,152,,5671253361,13,,5671253363,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804640793,614,1,2,86,7,crlocdyqyb1fdhck54qxs65rl,1,24.1,11.9,2025-04-21T16:43:34.691Z,2025-04-21T16:43:36Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5671254397,213,1.89,5671254385,5,,5671254391,140,20.0,5671254387,152,,5671254393,141,31.0,5671254389,56,Back,5671254395,212,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804640823,615,1,2,86,9,crlocdyqyb1fdhck54qxs65rl,0,19.1,30.6,2025-04-21T16:43:36.276Z,2025-04-21T16:43:40Z,3dz611s3q1kjhrzt8ixv4jbhl,A. Nilsson,,,5671254585,157,,5671254597,1,,5671254595,213,6.15,5671254589,140,82.4,5671254593,212,67.0,5671254587,56,Right,5671254591,141,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804640851,840,12,2,86,14,bsykw9d70ffqe9atosc92n1e9,1,18.1,87.7,2025-04-21T16:43:41.294Z,2025-04-21T16:43:43Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5671254729,141,89.6,5671254733,213,0.08,5671254727,140,33.0,5671254731,212,15.7,5671254725,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804640861,841,83,2,86,16,bsykw9d70ffqe9atosc92n1e9,0,33.0,89.6,2025-04-21T16:43:43.525Z,2025-04-21T16:43:50Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5671255003,399,1pizdqlc5tyanssba2xe88lwp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804640883,616,1,2,86,20,crlocdyqyb1fdhck54qxs65rl,1,64.7,9.1,2025-04-21T16:43:47.402Z,2025-04-21T16:43:48Z,1pizdqlc5tyanssba2xe88lwp,M. Johnsgård,,,5671254925,56,Back,5671254933,213,3.08,5671254927,140,46.5,5671254931,212,19.1,5671254929,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804640889,617,1,2,86,21,crlocdyqyb1fdhck54qxs65rl,1,46.0,11.6,2025-04-21T16:43:48.443Z,2025-04-21T16:43:50Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5671254975,56,Right,5671254983,213,6.13,5671254981,212,9.6,5671254977,140,55.0,5671254979,141,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804640901,618,1,2,86,23,crlocdyqyb1fdhck54qxs65rl,1,55.1,9.2,2025-04-21T16:43:49.946Z,2025-04-21T16:43:52Z,1pizdqlc5tyanssba2xe88lwp,M. Johnsgård,,,5671255093,213,2.68,5671255087,140,39.4,5671255091,212,18.4,5671255089,141,21.3,5671255085,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804640923,619,1,2,86,25,crlocdyqyb1fdhck54qxs65rl,1,29.7,31.8,2025-04-21T16:43:52.043Z,2025-04-21T16:43:54Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5671255207,212,13.1,5671255209,213,1.46,5671255201,56,Back,5671255203,140,31.1,5671255205,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804640961,620,1,2,86,27,crlocdyqyb1fdhck54qxs65rl,1,30.6,59.9,2025-04-21T16:43:54.530Z,2025-04-21T16:44:00Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5671255479,140,6.7,5671255477,56,Back,5671255481,141,48.1,5671255483,212,26.3,5671255485,213,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641005,621,1,2,86,33,crlocdyqyb1fdhck54qxs65rl,1,7.1,40.9,2025-04-21T16:43:59.962Z,2025-04-21T16:44:03Z,3dz611s3q1kjhrzt8ixv4jbhl,A. Nilsson,,,5671255735,1,,5671255723,155,,5671255729,141,31.0,5671255733,213,6.16,5671255727,140,58.8,5671255731,212,54.7,5671255725,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641017,622,1,2,86,36,crlocdyqyb1fdhck54qxs65rl,0,60.7,30.1,2025-04-21T16:44:03.562Z,2025-04-21T16:44:04Z,1pizdqlc5tyanssba2xe88lwp,M. Johnsgård,,,5671255835,141,41.9,5671255829,3,,5671255833,140,67.1,5671255831,56,Center,5671255839,213,0.87,5671255837,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641039,842,1,2,86,38,bsykw9d70ffqe9atosc92n1e9,1,33.3,52.1,2025-04-21T16:44:05.709Z,2025-04-21T16:44:07Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5671255955,213,4.77,5671255945,3,,5671255947,56,Back,5671255949,140,33.7,5671255951,141,41.0,5671255953,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641065,844,1,2,86,40,bsykw9d70ffqe9atosc92n1e9,1,33.8,40.9,2025-04-21T16:44:07.605Z,2025-04-21T16:44:09Z,894tj8rg0i6kl4zvlok803949,S. Bjørshol,,,5671256073,141,45.2,5671256071,140,51.9,5671256075,212,19.2,5671256069,56,Center,5671256077,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641071,845,4,2,86,42,bsykw9d70ffqe9atosc92n1e9,1,51.8,43.4,2025-04-21T16:44:09.661Z,2025-04-21T16:44:14Z,53vkcvwf46xgr7bvoqi9lpj4k,N. Fuglestad,,,5671256183,13,,5671256251,233,623,5671256185,56,Center,5671256189,265,,5671256191,286,,5671256187,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641067,623,4,2,86,42,crlocdyqyb1fdhck54qxs65rl,0,48.2,56.6,2025-04-21T16:44:09.662Z,2025-04-21T16:44:15Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5671256129,56,Back,5671256285,233,845,5671256131,152,,5671256133,265,,5671256127,13,,5671256135,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641283,846,1,2,87,2,bsykw9d70ffqe9atosc92n1e9,1,54.9,47.6,2025-04-21T16:44:29.701Z,2025-04-21T16:44:30Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5671257367,140,55.9,5671257369,141,31.6,5671257373,213,4.81,5671257371,212,10.9,5671257365,56,Center,5671257361,5,,5671257363,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641297,847,1,2,87,3,bsykw9d70ffqe9atosc92n1e9,1,55.9,31.6,2025-04-21T16:44:30.701Z,2025-04-21T16:44:33Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5671257471,56,Back,5671257473,140,46.1,5671257475,141,53.3,5671257477,212,18.0,5671257479,213,2.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641319,848,1,2,87,6,bsykw9d70ffqe9atosc92n1e9,1,55.2,54.3,2025-04-21T16:44:33.685Z,2025-04-21T16:44:36Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5671257585,140,54.2,5671257589,212,17.3,5671257591,213,4.65,5671257587,141,28.9,5671257583,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641355,849,1,2,87,9,bsykw9d70ffqe9atosc92n1e9,1,59.2,31.5,2025-04-21T16:44:36.509Z,2025-04-21T16:44:40Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5671257799,213,5.52,5671257797,212,21.6,5671257795,141,9.5,5671257793,140,74.1,5671257791,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641377,850,1,2,87,13,bsykw9d70ffqe9atosc92n1e9,1,74.9,9.7,2025-04-21T16:44:40.420Z,2025-04-21T16:44:43Z,53vkcvwf46xgr7bvoqi9lpj4k,N. Fuglestad,,,5671257915,141,26.1,5671257917,212,22.4,5671257919,213,0.52,5671257911,56,Center,5671257913,140,93.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641397,851,1,2,87,16,bsykw9d70ffqe9atosc92n1e9,1,95.5,27.1,2025-04-21T16:44:43.261Z,2025-04-21T16:45:11Z,894tj8rg0i6kl4zvlok803949,S. Bjørshol,,,5671258061,56,Center,5671258059,155,,5671258063,140,94.3,5671259071,156,,5671259213,195,,5671258065,141,58.1,5671258067,212,21.1,5671258069,213,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641379,624,43,2,87,16,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-04-21T16:44:43.802Z,2025-04-21T16:57:48Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5671257931,56,Back,5671257935,285,0,5671287513,144,45,5671258171,233,852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641401,852,61,2,87,19,bsykw9d70ffqe9atosc92n1e9,0,93.2,38.8,2025-04-21T16:44:45.981Z,2025-04-21T16:57:42Z,587vmahr6cyqzuucjdgr0ttec,S. Kvia-Egeskog,,,5671258085,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641487,625,12,2,87,21,crlocdyqyb1fdhck54qxs65rl,1,10.8,41.8,2025-04-21T16:44:48.610Z,2025-04-21T16:44:55Z,1pizdqlc5tyanssba2xe88lwp,M. Johnsgård,,,5671258543,56,Center,5671258545,140,64.9,5671258551,213,0.16,5671258547,141,55.7,5671258549,212,57.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641513,853,1,2,87,28,bsykw9d70ffqe9atosc92n1e9,1,37.2,54.3,2025-04-21T16:44:55.748Z,2025-04-21T16:44:58Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5671258693,56,Back,5671258701,213,3.50,5671258695,140,13.4,5671258697,141,40.7,5671258699,212,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641537,854,1,2,87,30,bsykw9d70ffqe9atosc92n1e9,1,13.4,40.7,2025-04-21T16:44:57.892Z,2025-04-21T16:44:59Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5671258827,212,26.3,5671258831,213,5.56,5671258819,140,32.1,5671258823,141,15.0,5671258815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641555,855,1,2,87,32,bsykw9d70ffqe9atosc92n1e9,0,32.1,15.0,2025-04-21T16:44:59.421Z,2025-04-21T16:45:01Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5671258873,56,Right,5671258881,213,5.98,5671258883,1,,5671258875,140,65.5,5671258877,141,0.0,5671258879,212,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641589,626,5,2,87,34,crlocdyqyb1fdhck54qxs65rl,1,33.0,101.2,2025-04-21T16:45:01.086Z,2025-04-21T17:31:37Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5671258997,56,Back,5671258999,347,,5671259011,233,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641559,856,5,2,87,34,bsykw9d70ffqe9atosc92n1e9,0,67.0,-1.2,2025-04-21T16:45:01.086Z,2025-04-21T17:31:38Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5671258891,347,,5671258889,56,Right,5671259043,233,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641603,627,1,2,87,39,crlocdyqyb1fdhck54qxs65rl,1,31.7,100.0,2025-04-21T16:45:06.024Z,2025-04-21T16:45:09Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5671259095,56,Back,5671259097,140,23.7,5671259099,141,87.7,5671259093,107,,5671259103,213,4.00,5671259101,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641641,628,1,2,87,41,crlocdyqyb1fdhck54qxs65rl,1,22.8,87.4,2025-04-21T16:45:08.881Z,2025-04-21T16:45:13Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5671259341,56,Back,5671259343,140,7.8,5671259349,213,4.13,5671259347,212,28.5,5671259345,141,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641669,629,1,2,87,46,crlocdyqyb1fdhck54qxs65rl,0,15.3,45.2,2025-04-21T16:45:13.305Z,2025-04-21T16:45:17Z,3dz611s3q1kjhrzt8ixv4jbhl,A. Nilsson,,,5671259529,212,53.0,5671259533,213,5.94,5671259525,141,19.1,5671259519,155,,5671259523,140,62.9,5671259537,1,,5671259521,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641689,857,1,2,87,51,bsykw9d70ffqe9atosc92n1e9,0,33.9,74.2,2025-04-21T16:45:18.877Z,2025-04-21T16:45:19Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5671259647,140,42.2,5671259649,141,79.7,5671259643,3,,5671259653,213,0.41,5671259651,212,9.5,5671259645,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641697,630,1,2,87,52,crlocdyqyb1fdhck54qxs65rl,0,56.3,10.9,2025-04-21T16:45:19.616Z,2025-04-21T16:45:22Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5671259813,233,858,5671259811,236,,5671259713,56,Right,5671259719,212,5.0,5671259717,141,10.3,5671259715,140,61.0,5671259721,213,6.20,5671259817,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641707,858,74,2,87,52,bsykw9d70ffqe9atosc92n1e9,1,42.0,79.9,2025-04-21T16:45:19.617Z,2025-04-21T17:15:14Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5671259831,233,630,5671259787,56,Back,5671259789,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641729,631,1,2,87,55,crlocdyqyb1fdhck54qxs65rl,0,36.2,10.9,2025-04-21T16:45:22.842Z,2025-04-21T16:45:24Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5671259905,56,Right,5671259913,213,6.01,5671259909,141,0.0,5671259911,212,31.2,5671259907,140,64.8,5671259903,157,,5671259915,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641735,632,5,2,87,57,crlocdyqyb1fdhck54qxs65rl,0,62.2,-0.9,2025-04-21T16:45:24.056Z,2025-04-21T17:31:38Z,2gbfwdmpk5gfmcc979aqfkyxh,G. Granath,,,5671260535,233,859,5671259945,347,,5671259943,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641843,859,5,2,87,57,bsykw9d70ffqe9atosc92n1e9,1,37.8,100.9,2025-04-21T16:45:24.056Z,2025-04-21T17:31:38Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5671260531,233,632,5671260527,347,,5671260525,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641879,860,1,2,88,7,bsykw9d70ffqe9atosc92n1e9,1,42.3,100.0,2025-04-21T16:45:34.868Z,2025-04-21T16:45:41Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5671260753,56,Back,5671260751,107,,5671260761,213,3.89,5671260759,212,17.1,5671260757,141,83.8,5671260755,140,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641909,861,1,2,88,14,bsykw9d70ffqe9atosc92n1e9,1,25.5,75.1,2025-04-21T16:45:41.572Z,2025-04-21T16:45:45Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5671260939,213,3.85,5671260925,140,11.5,5671260921,56,Back,5671260935,212,19.3,5671260931,141,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641959,862,1,2,88,18,bsykw9d70ffqe9atosc92n1e9,1,12.3,56.6,2025-04-21T16:45:45.014Z,2025-04-21T16:45:51Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5671261229,212,38.3,5671261227,141,13.4,5671261233,1,,5671261231,213,5.41,5671261225,140,35.7,5671261223,56,Back,5671261221,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641989,863,1,2,88,24,bsykw9d70ffqe9atosc92n1e9,1,62.8,8.6,2025-04-21T16:45:51.075Z,2025-04-21T16:45:53Z,894tj8rg0i6kl4zvlok803949,S. Bjørshol,,,5671261429,140,60.2,5671261435,213,1.82,5671261431,141,24.3,5671261427,56,Center,5671261433,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804641993,864,1,2,88,26,bsykw9d70ffqe9atosc92n1e9,1,62.8,28.6,2025-04-21T16:45:53.348Z,2025-04-21T16:45:55Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5671261457,212,9.0,5671261459,213,4.68,5671261451,56,Right,5671261453,140,62.5,5671261455,141,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642007,865,1,2,88,28,bsykw9d70ffqe9atosc92n1e9,1,63.0,14.9,2025-04-21T16:45:55.059Z,2025-04-21T16:45:58Z,894tj8rg0i6kl4zvlok803949,S. Bjørshol,,,5671261561,141,7.6,5671261563,212,7.5,5671261559,140,68.3,5671261557,56,Right,5671261567,213,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642013,866,1,2,88,31,bsykw9d70ffqe9atosc92n1e9,1,63.5,7.4,2025-04-21T16:45:58.012Z,2025-04-21T16:45:59Z,53vkcvwf46xgr7bvoqi9lpj4k,N. Fuglestad,,,5671261601,141,14.1,5671261597,56,Right,5671261603,212,10.6,5671261599,140,54.4,5671261605,213,2.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642033,867,1,2,88,31,bsykw9d70ffqe9atosc92n1e9,1,54.4,14.1,2025-04-21T16:45:58.820Z,2025-04-21T16:46:00Z,894tj8rg0i6kl4zvlok803949,S. Bjørshol,,,5671261703,140,56.3,5671261701,56,Center,5671261705,141,25.3,5671261707,212,7.9,5671261709,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642063,868,1,2,88,33,bsykw9d70ffqe9atosc92n1e9,1,56.3,25.3,2025-04-21T16:46:00.500Z,2025-04-21T16:46:02Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5671261845,213,1.76,5671261839,140,53.3,5671261837,56,Center,5671261841,141,50.0,5671261843,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642085,869,1,2,88,35,bsykw9d70ffqe9atosc92n1e9,1,53.3,50.0,2025-04-21T16:46:02.756Z,2025-04-21T16:46:05Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5671261947,213,5.21,5671261939,56,Center,5671261941,140,58.2,5671261943,141,36.1,5671261945,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642103,870,1,2,88,38,bsykw9d70ffqe9atosc92n1e9,1,58.2,36.1,2025-04-21T16:46:05.420Z,2025-04-21T16:46:08Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5671262059,213,5.97,5671262057,212,15.4,5671262055,141,29.2,5671262051,56,Center,5671262053,140,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642105,871,1,2,88,41,bsykw9d70ffqe9atosc92n1e9,0,72.7,27.9,2025-04-21T16:46:08.205Z,2025-04-21T16:46:09Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5671262083,56,Center,5671262081,155,,5671262085,140,90.8,5671262087,141,36.0,5671262091,213,0.28,5671262089,212,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642271,634,1,2,89,2,crlocdyqyb1fdhck54qxs65rl,1,7.1,43.1,2025-04-21T16:46:29.935Z,2025-04-21T16:46:32Z,3dz611s3q1kjhrzt8ixv4jbhl,A. Nilsson,,,5671263167,212,53.9,5671263169,213,6.18,5671263171,1,,5671263165,141,34.9,5671263159,199,,5671263163,140,58.2,5671263161,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642275,635,61,2,89,3,crlocdyqyb1fdhck54qxs65rl,0,59.4,34.3,2025-04-21T16:46:29.943Z,2025-04-21T16:57:21Z,1pizdqlc5tyanssba2xe88lwp,M. Johnsgård,,,5671263197,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642279,872,1,2,89,3,bsykw9d70ffqe9atosc92n1e9,1,37.0,69.1,2025-04-21T16:46:30.476Z,2025-04-21T16:52:08Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5671263213,140,38.1,5671263211,56,Back,5671263215,141,57.6,5671263219,213,4.86,5671263217,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804644357,891,1,2,89,4,bsykw9d70ffqe9atosc92n1e9,0,32.0,58.5,2025-04-21T16:46:30.979Z,2025-04-21T16:56:47Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5671275777,141,62.3,5671275779,212,3.3,5671285701,233,704,5671275775,140,33.9,5671275781,213,0.91,5671285699,236,,5671275773,56,Back,5671285705,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804646159,704,74,2,89,4,crlocdyqyb1fdhck54qxs65rl,1,59.9,33.9,2025-04-21T16:46:30.980Z,2025-04-21T17:15:15Z,d9d7ec57xuvrsby6xd45v50r8,W. Osnes-Ringen,,,5671285685,56,Center,5671285725,233,891,5671285687,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642291,636,1,2,89,6,crlocdyqyb1fdhck54qxs65rl,1,67.7,44.3,2025-04-21T16:46:33.783Z,2025-04-21T16:46:35Z,d9d7ec57xuvrsby6xd45v50r8,W. Osnes-Ringen,,,5671263321,141,31.2,5671263303,3,,5671263317,140,66.8,5671263325,212,9.0,5671263309,56,Center,5671263327,213,4.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642311,637,1,2,89,7,crlocdyqyb1fdhck54qxs65rl,1,66.8,31.2,2025-04-21T16:46:34.768Z,2025-04-21T16:46:39Z,1pizdqlc5tyanssba2xe88lwp,M. Johnsgård,,,5671263449,140,85.7,5671263447,56,Right,5671263455,213,5.81,5671263453,212,22.3,5671263451,141,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642325,638,1,2,89,12,crlocdyqyb1fdhck54qxs65rl,1,90.1,17.0,2025-04-21T16:46:38.992Z,2025-04-21T16:46:41Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5671263537,140,79.8,5671263541,141,12.5,5671263543,212,11.2,5671263533,56,Right,5671263545,213,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642343,639,1,2,89,14,crlocdyqyb1fdhck54qxs65rl,1,81.5,12.5,2025-04-21T16:46:41.391Z,2025-04-21T16:46:43Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5671263673,140,90.9,5671263671,56,Right,5671263675,141,10.1,5671263677,212,10.0,5671263679,213,6.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642371,640,1,2,89,16,crlocdyqyb1fdhck54qxs65rl,1,90.3,10.1,2025-04-21T16:46:43.223Z,2025-04-21T16:46:46Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5671263807,213,0.83,5671263805,212,5.8,5671263799,56,Right,5671263803,141,16.4,5671263801,140,94.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642377,641,1,2,89,19,crlocdyqyb1fdhck54qxs65rl,0,95.6,12.3,2025-04-21T16:46:46.167Z,2025-04-21T16:46:49Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5671263915,286,,5671263843,212,7.4,5671263841,141,23.0,5671263839,140,94.5,5671263837,56,Center,5671263845,213,1.73,5671263909,236,,5671263911,233,873,5671263833,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804642387,873,12,2,89,19,bsykw9d70ffqe9atosc92n1e9,1,11.4,76.1,2025-04-21T16:46:46.267Z,2025-04-21T16:46:49Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5671263889,185,,5671263965,233,641,5671263891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
