id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2820706227,693,1,2,81,56,doohk95o6e8pkqah8vkop51dg,0,97.0,78.5,2025-06-01T14:13:53.905Z,2025-06-01T14:13:56Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5760249249,212,24.0,5760249241,155,,5760249239,2,,5760249245,140,93.3,5760249243,56,Center,5760249247,141,43.6,5760249251,213,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706223,747,12,2,81,58,e5txudmuc2qpc460bs4lb5aff,1,5.8,49.3,2025-06-01T14:13:55.863Z,2025-06-01T14:55:44Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5760249225,140,22.6,5760249231,213,0.42,5760249229,212,19.3,5760249237,15,,5760249227,141,60.8,5760249223,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706245,694,1,2,82,1,doohk95o6e8pkqah8vkop51dg,1,75.5,28.3,2025-06-01T14:13:58.777Z,2025-06-01T14:41:43Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,1.0,,5760249343,56,Center,5760249347,141,46.1,5760249351,213,1.51,5760249349,212,12.1,5760291901,210,15,5760249345,140,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706247,695,15,2,82,3,doohk95o6e8pkqah8vkop51dg,1,78.1,47.0,2025-06-01T14:14:00.833Z,2025-06-01T14:42:01Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5760291921,230,98.5,5760291913,103,19,5760291917,146,81.6,5760249355,22,,5760249467,20,,5760291923,231,50.5,5760291911,102,51.1,5760291915,215,,5760249357,18,,5760249471,82,,5760291903,78,,5760249359,56,Center,5760292609,233,5760291907,55,694,5760291919,147,47.7,5760291905,29,,,908,,,,,,,,,,,
2820713643,908,10,2,82,3,e5txudmuc2qpc460bs4lb5aff,1,18.4,52.3,2025-06-01T14:14:00.933Z,2025-06-01T14:42:01Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5760292573,94,,5760292575,56,Back,5760292625,233,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706265,748,1,2,82,5,e5txudmuc2qpc460bs4lb5aff,1,19.6,49.9,2025-06-01T14:14:02.622Z,2025-06-01T14:55:43Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5760249463,213,2.65,5760249459,141,54.2,5760249461,212,6.2,5760249455,56,Back,5760249457,140,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706255,696,83,2,82,5,doohk95o6e8pkqah8vkop51dg,0,78.1,47.0,2025-06-01T14:14:02.698Z,2025-06-01T14:14:07Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5760249501,399,bbiblpn6dg2ub1guiphivzq50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706267,749,12,2,82,7,e5txudmuc2qpc460bs4lb5aff,1,14.4,54.2,2025-06-01T14:14:04.775Z,2025-06-01T14:14:11Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5760249489,141,24.9,5760249495,213,5.88,5760249483,56,Center,5760249491,212,51.3,5760249487,140,59.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706305,697,1,2,82,12,doohk95o6e8pkqah8vkop51dg,1,33.9,72.7,2025-06-01T14:14:09.498Z,2025-06-01T14:14:15Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5760249689,140,12.7,5760249691,141,59.7,5760249697,213,3.52,5760249693,212,24.0,5760249687,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706319,698,1,2,82,18,doohk95o6e8pkqah8vkop51dg,1,23.9,58.7,2025-06-01T14:14:15.537Z,2025-06-01T14:14:17Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5760249753,140,24.7,5760249757,212,13.5,5760249759,213,1.51,5760249751,56,Back,5760249755,141,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706331,699,1,2,82,20,doohk95o6e8pkqah8vkop51dg,1,24.9,78.5,2025-06-01T14:14:17.665Z,2025-06-01T14:14:20Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5760249819,141,90.6,5760249823,213,0.39,5760249821,212,21.4,5760249817,140,43.7,5760249815,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706343,700,1,2,82,23,doohk95o6e8pkqah8vkop51dg,1,44.8,91.1,2025-06-01T14:14:20.376Z,2025-06-01T14:14:23Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5760249879,141,91.5,5760249883,213,0.01,5760249877,140,62.3,5760249875,56,Left,5760249881,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706345,701,50,2,82,26,doohk95o6e8pkqah8vkop51dg,1,59.8,87.0,2025-06-01T14:14:23.329Z,2025-06-01T14:14:31Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5760249887,56,Left,5760249953,233,750,5760249889,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706353,750,7,2,82,26,e5txudmuc2qpc460bs4lb5aff,0,40.2,13.0,2025-06-01T14:14:23.330Z,2025-06-01T14:14:29Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5760249907,56,Back,5760249909,285,,5760249931,233,701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706347,702,61,2,82,26,doohk95o6e8pkqah8vkop51dg,1,60.9,91.5,2025-06-01T14:14:24.161Z,2025-06-01T14:14:24Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5760249891,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706393,751,1,2,82,29,e5txudmuc2qpc460bs4lb5aff,0,43.1,18.8,2025-06-01T14:14:26.880Z,2025-06-01T14:14:30Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5760250111,140,57.8,5760250109,56,Right,5760250113,141,19.8,5760250115,212,15.4,5760250107,155,,5760250117,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706375,703,8,2,82,30,doohk95o6e8pkqah8vkop51dg,1,54.9,89.1,2025-06-01T14:14:27.842Z,2025-06-01T14:14:28Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5760250013,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706395,752,61,2,82,31,e5txudmuc2qpc460bs4lb5aff,1,56.0,19.8,2025-06-01T14:14:28.998Z,2025-06-01T14:14:30Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5760250119,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706391,705,1,2,82,31,doohk95o6e8pkqah8vkop51dg,1,63.1,89.4,2025-06-01T14:14:29.138Z,2025-06-01T14:14:30Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5760250097,140,59.9,5760250101,212,14.7,5760250095,56,Center,5760250099,141,68.4,5760250103,213,4.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706415,706,1,2,82,34,doohk95o6e8pkqah8vkop51dg,1,60.4,68.1,2025-06-01T14:14:31.289Z,2025-06-01T14:14:35Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5760250233,213,2.99,5760250227,140,45.5,5760250231,212,15.8,5760250229,141,71.7,5760250225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706483,707,1,2,82,38,doohk95o6e8pkqah8vkop51dg,1,52.9,57.0,2025-06-01T14:14:35.505Z,2025-06-01T14:14:44Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5760250593,213,6.02,5760250585,56,Center,5760250587,140,72.5,5760250591,212,21.3,5760250589,141,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706507,708,1,2,82,46,doohk95o6e8pkqah8vkop51dg,1,63.4,25.3,2025-06-01T14:14:43.929Z,2025-06-01T14:14:47Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5760250697,140,73.5,5760250703,213,5.37,5760250695,56,Right,5760250701,212,17.4,5760250699,141,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706531,709,1,2,82,49,doohk95o6e8pkqah8vkop51dg,1,68.9,10.0,2025-06-01T14:14:46.984Z,2025-06-01T14:14:51Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5760250825,140,74.7,5760250831,213,0.51,5760250829,212,7.0,5760250827,141,15.0,5760250823,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706541,710,1,2,82,53,doohk95o6e8pkqah8vkop51dg,1,71.0,8.3,2025-06-01T14:14:50.824Z,2025-06-01T14:14:52Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5760250875,140,70.5,5760250881,213,1.64,5760250877,141,19.8,5760250873,56,Right,5760250879,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706547,711,1,2,82,54,doohk95o6e8pkqah8vkop51dg,1,70.3,19.7,2025-06-01T14:14:51.960Z,2025-06-01T14:14:53Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5760250941,213,5.47,5760250935,140,76.7,5760250937,141,9.2,5760250933,56,Right,5760250939,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706557,712,1,2,82,56,doohk95o6e8pkqah8vkop51dg,1,76.7,9.2,2025-06-01T14:14:53.632Z,2025-06-01T14:14:56Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5760250989,56,Right,5760250997,213,2.73,5760250995,212,10.1,5760250991,140,67.9,5760250993,141,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706569,713,1,2,82,58,doohk95o6e8pkqah8vkop51dg,1,69.0,15.2,2025-06-01T14:14:55.777Z,2025-06-01T14:14:57Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5760251085,213,2.63,5760251079,140,60.3,5760251081,141,22.7,5760251077,56,Center,5760251083,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706591,714,1,2,82,59,doohk95o6e8pkqah8vkop51dg,1,60.3,22.7,2025-06-01T14:14:57.080Z,2025-06-01T14:15:01Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5760251179,212,30.1,5760251173,56,Center,5760251177,141,67.0,5760251181,213,1.55,5760251175,140,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706599,715,1,2,83,4,doohk95o6e8pkqah8vkop51dg,1,58.3,66.7,2025-06-01T14:15:01.465Z,2025-06-01T14:15:03Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5760251249,140,52.9,5760251255,213,4.48,5760251253,212,24.1,5760251251,141,32.2,5760251247,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706623,716,1,2,83,6,doohk95o6e8pkqah8vkop51dg,1,52.9,32.2,2025-06-01T14:15:03.441Z,2025-06-01T14:15:07Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5760251407,140,58.8,5760251413,213,5.23,5760251405,56,Right,5760251409,141,16.1,5760251411,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706635,717,1,2,83,9,doohk95o6e8pkqah8vkop51dg,1,59.3,16.5,2025-06-01T14:15:06.928Z,2025-06-01T14:15:09Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5760251469,141,28.6,5760251471,212,9.1,5760251467,140,55.7,5760251473,213,2.00,5760251465,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706657,718,1,2,83,11,doohk95o6e8pkqah8vkop51dg,1,54.1,29.1,2025-06-01T14:15:08.937Z,2025-06-01T14:15:11Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5760251625,56,Center,5760251629,141,68.7,5760251631,212,27.0,5760251627,140,56.0,5760251633,213,1.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706673,719,1,2,83,14,doohk95o6e8pkqah8vkop51dg,1,57.2,67.3,2025-06-01T14:15:11.640Z,2025-06-01T14:15:15Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5760251717,213,0.68,5760251715,212,29.3,5760251711,140,78.9,5760251709,56,Left,5760251713,141,94.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706681,720,1,2,83,17,doohk95o6e8pkqah8vkop51dg,1,77.8,92.3,2025-06-01T14:15:15.056Z,2025-06-01T14:15:18Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5760251797,141,66.9,5760251793,56,Center,5760251795,140,78.7,5760251801,213,4.77,5760251799,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706685,721,1,2,83,20,doohk95o6e8pkqah8vkop51dg,1,78.7,66.9,2025-06-01T14:15:18.248Z,2025-06-01T14:15:19Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5760251819,212,7.0,5760251813,56,Center,5760251821,213,3.11,5760251817,141,67.2,5760251815,140,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706695,722,1,2,83,21,doohk95o6e8pkqah8vkop51dg,1,72.0,67.2,2025-06-01T14:15:18.912Z,2025-06-01T14:15:21Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5760251865,213,4.77,5760251857,56,Center,5760251859,140,73.3,5760251863,212,24.5,5760251861,141,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706703,723,1,2,83,23,doohk95o6e8pkqah8vkop51dg,1,77.8,18.8,2025-06-01T14:15:20.785Z,2025-06-01T14:15:31Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,1.0,,5760251919,140,94.3,5760251923,212,31.0,5760252145,210,15,5760251915,155,,5760251921,141,56.6,5760251913,2,,5760252147,154,,5760251925,213,0.98,5760251917,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706707,724,44,2,83,26,doohk95o6e8pkqah8vkop51dg,1,94.9,60.8,2025-06-01T14:15:23.609Z,2025-06-01T14:47:26Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5760252021,233,753,5760251935,56,Center,5760251937,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706721,753,44,2,83,26,e5txudmuc2qpc460bs4lb5aff,0,5.1,39.2,2025-06-01T14:15:23.610Z,2025-06-01T14:47:27Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5760252019,285,,5760252017,56,Back,5760252025,233,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706709,725,15,2,83,26,doohk95o6e8pkqah8vkop51dg,1,94.3,56.6,2025-06-01T14:15:23.944Z,2025-06-01T15:50:28Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5760252151,29,,5760252073,82,,5760252155,55,723,5760251943,56,Center,5760252067,15,,5760252167,147,54.0,5760301693,233,754,5760251939,22,,5760252161,103,19,5760252165,146,96.7,5760251941,61,,5760252071,328,,5760252153,154,5760252169,230,99.3,5760252149,78,,5760252171,231,5760252163,100,,52.3,,5760252159,102,50.3,,,,,,
2820706737,754,10,2,83,26,e5txudmuc2qpc460bs4lb5aff,1,3.3,46.0,2025-06-01T14:15:24.044Z,2025-06-01T14:47:04Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5760252113,56,Back,5760252111,94,,5760301697,233,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706751,755,43,2,83,35,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-06-01T14:15:32.743Z,2025-06-01T14:16:39Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5760252189,56,Back,5760253627,144,6,5760252191,73,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706979,726,27,2,84,36,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-06-01T14:16:33.504Z,2025-06-01T14:16:36Z,,,,,5760253533,233,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706991,756,27,2,84,36,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-06-01T14:16:33.504Z,2025-06-01T14:42:39Z,,,,,5760253523,233,726,5760293737,53,dlxtfrt1ioz51rwnizwz5657t,5760293735,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706985,727,28,2,84,37,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-06-01T14:16:34.487Z,2025-06-01T14:42:12Z,,,,,5760292967,233,757,5760253509,55,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707011,757,28,2,84,37,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-06-01T14:16:34.487Z,2025-06-01T14:42:11Z,,,,,5760253641,55,756,5760292957,233,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820706989,728,68,2,84,38,doohk95o6e8pkqah8vkop51dg,0,86.8,57.5,2025-06-01T14:16:35.361Z,2025-06-01T14:18:09Z,,,,,5760255589,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707033,760,1,2,84,47,e5txudmuc2qpc460bs4lb5aff,0,10.1,41.8,2025-06-01T14:16:44.911Z,2025-06-01T14:55:40Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5760253727,199,,5760253737,213,6.14,5760253733,141,28.3,5760253735,212,64.3,5760253739,1,,5760253729,56,Center,5760253731,140,70.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707031,729,61,2,84,48,doohk95o6e8pkqah8vkop51dg,1,33.0,81.8,2025-06-01T14:16:45.777Z,2025-06-01T14:38:42Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5760285863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707035,730,1,2,84,48,doohk95o6e8pkqah8vkop51dg,0,19.5,91.8,2025-06-01T14:16:45.952Z,2025-06-01T14:38:57Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5760286369,212,19.0,5760286365,140,37.6,5760286371,213,0.01,5760286359,157,,5760286363,56,Back,5760286367,141,92.0,5760286373,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707081,761,1,2,84,51,e5txudmuc2qpc460bs4lb5aff,0,56.5,26.8,2025-06-01T14:16:48.439Z,2025-06-01T14:17:26Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5760253869,213,6.22,5760253861,56,Center,5760253859,157,,5760253863,140,89.9,5760253871,1,,5760253867,212,35.1,5760253865,141,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707129,732,1,2,84,59,doohk95o6e8pkqah8vkop51dg,0,13.0,63.1,2025-06-01T14:16:56.694Z,2025-06-01T14:17:01Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5760254147,140,89.1,5760254151,212,80.7,5760254143,199,,5760254155,1,,5760254145,56,Center,5760254153,213,6.15,5760254149,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707231,763,1,2,85,6,e5txudmuc2qpc460bs4lb5aff,1,12.4,36.4,2025-06-01T14:17:03.407Z,2025-06-01T14:42:54Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5760254733,140,79.5,5760254737,212,72.1,5760254731,56,Right,5760254739,213,6.07,5760254729,157,,5760254735,141,13.8,5760254741,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707235,764,44,2,85,23,e5txudmuc2qpc460bs4lb5aff,1,72.5,18.3,2025-06-01T14:17:20.422Z,2025-06-01T14:47:27Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5760254753,286,,5760254751,56,Right,5760254771,233,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707221,733,44,2,85,23,doohk95o6e8pkqah8vkop51dg,0,27.5,81.7,2025-06-01T14:17:20.423Z,2025-06-01T14:47:27Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5760254635,285,,5760254633,56,Back,5760254781,233,764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707243,765,1,2,85,23,e5txudmuc2qpc460bs4lb5aff,0,79.5,13.8,2025-06-01T14:17:21.246Z,2025-06-01T14:42:45Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5760254813,140,91.8,5760254819,213,0.70,5760254809,168,,5760254811,56,Center,5760254817,212,16.9,5760254807,3,,5760254815,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707261,734,12,2,85,26,doohk95o6e8pkqah8vkop51dg,1,14.1,65.1,2025-06-01T14:17:23.855Z,2025-06-01T14:17:28Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5760254903,141,85.9,5760254901,140,24.0,5760254907,213,0.94,5760254905,212,17.6,5760254899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707265,735,83,2,85,31,doohk95o6e8pkqah8vkop51dg,0,11.8,61.8,2025-06-01T14:17:28.383Z,2025-06-01T14:17:31Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5760254955,399,dkuinrikn3htd1kilcsce2bit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707271,766,1,2,85,31,e5txudmuc2qpc460bs4lb5aff,0,85.3,39.9,2025-06-01T14:17:28.598Z,2025-06-01T14:43:00Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5760254935,212,10.8,5760254937,213,3.55,5760254933,141,33.6,5760254931,140,75.9,5760254929,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707273,737,1,2,85,33,doohk95o6e8pkqah8vkop51dg,0,22.9,67.3,2025-06-01T14:17:30.496Z,2025-06-01T14:17:36Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5760254999,1,,5760254943,140,82.4,5760254949,213,0.36,5760254941,56,Left,5760254947,212,66.8,5760254939,155,,5760254945,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707283,738,5,2,85,38,doohk95o6e8pkqah8vkop51dg,0,83.6,101.7,2025-06-01T14:17:36.198Z,2025-06-01T14:58:06Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5760255095,233,767,5760255001,56,Left,5760255003,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707291,767,5,2,85,38,e5txudmuc2qpc460bs4lb5aff,1,16.4,-1.7,2025-06-01T14:17:36.198Z,2025-06-01T14:58:06Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5760255025,347,,5760255023,56,Back,5760255061,233,738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707365,768,18,2,86,6,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-06-01T14:18:03.262Z,2025-06-01T14:18:04Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5760255481,55,769,5760255459,44,Midfielder,5760255461,59,20,5760255457,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707369,769,19,2,86,6,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-06-01T14:18:03.263Z,2025-06-01T14:18:05Z,ahje1y6v4dlmq4ath0rfcql90,B. Faraas,,,5760255477,55,768,5760255463,42,,5760255473,293,2,5760255467,145,10,5760255469,59,7,5760255475,44,Forward,5760255471,292,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707435,770,18,2,86,24,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-06-01T14:18:21.322Z,2025-06-01T14:18:22Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5760255849,44,Defender,5760255885,55,771,5760255847,42,,5760255851,59,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820707439,771,19,2,86,24,e5txudmuc2qpc460bs4lb5aff,1,0.0,0.0,2025-06-01T14:18:21.323Z,2025-06-01T14:18:23Z,c5p3hpmvlgspmqfs64zfrs991,S. Rafn,,,5760255875,292,7,5760255881,55,770,5760255879,44,Midfielder,5760255871,145,2,5760255877,293,2,5760255873,59,5,5760255867,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
