id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2793009391,556,1,2,81,41,e5txudmuc2qpc460bs4lb5aff,0,4.2,52.4,2025-03-29T18:40:53.005Z,2025-03-29T19:19:11Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5607317131,1,,5607317125,141,78.8,5607317135,74,,5607317129,213,0.23,5607317119,56,Center,5607317115,124,,5607317123,140,78.2,5607317127,212,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793009409,891,44,2,81,42,6oxoag5c6zbnn09wx08vz4iak,1,25.6,24.8,2025-03-29T18:40:54.433Z,2025-03-29T19:14:08Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5607317455,233,557,5607317229,56,Back,5607317231,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793009397,557,44,2,81,42,e5txudmuc2qpc460bs4lb5aff,0,74.4,75.2,2025-03-29T18:40:54.434Z,2025-03-29T19:14:09Z,ahje1y6v4dlmq4ath0rfcql90,B. Faraas,,,5607317501,233,891,5607317173,56,Center,5607317175,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793009429,892,12,2,81,43,6oxoag5c6zbnn09wx08vz4iak,1,29.7,21.0,2025-03-29T18:40:55.114Z,2025-03-29T18:40:59Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5607317309,141,25.2,5607317317,213,0.27,5607317313,212,10.6,5607317301,56,Back,5607317305,140,39.4,5607317383,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793009571,893,1,2,81,46,6oxoag5c6zbnn09wx08vz4iak,1,36.9,22.7,2025-03-29T18:40:57.873Z,2025-03-29T19:19:32Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5607318041,212,6.9,5607318033,3,,5607318037,140,43.5,5607318035,56,Back,5607318043,213,0.00,5607318039,141,22.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793009583,894,1,2,81,47,6oxoag5c6zbnn09wx08vz4iak,0,44.0,23.9,2025-03-29T18:40:58.865Z,2025-03-29T19:19:30Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5607318101,213,1.08,5607318093,56,Back,5607318097,141,32.5,5607318099,212,6.6,5607318091,168,,5607318095,140,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793009531,558,1,2,81,47,e5txudmuc2qpc460bs4lb5aff,0,75.3,76.2,2025-03-29T18:40:58.877Z,2025-03-29T19:01:41Z,4s8lwbyh90phbponlzsdlj0iy,B. Skaret,,,5607317809,56,Center,5607317813,141,77.7,5607317811,140,79.6,5607317815,212,4.6,5607317807,157,,5607317823,1,,5607317819,213,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793009635,559,1,2,81,51,e5txudmuc2qpc460bs4lb5aff,0,75.8,75.5,2025-03-29T18:41:02.933Z,2025-03-29T19:01:39Z,4s8lwbyh90phbponlzsdlj0iy,B. Skaret,,,5607318339,141,79.0,5607318329,56,Left,5607318351,213,0.33,5607318345,212,7.4,5607318335,140,82.5,5607318321,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793009771,560,1,2,81,54,e5txudmuc2qpc460bs4lb5aff,1,74.1,74.6,2025-03-29T18:41:05.805Z,2025-03-29T19:44:05Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,1.0,,5607319015,140,85.6,5607319011,157,,5607319023,1,,5607319019,212,12.1,5607319021,213,0.10,5607688267,154,,5607319017,141,76.4,5607319013,56,Center,5607688263,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793009781,561,15,2,81,58,e5txudmuc2qpc460bs4lb5aff,1,98.7,59.1,2025-03-29T18:41:09.941Z,2025-03-29T19:45:46Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,,5607688311,103,0.6,5607688299,76,,5607688301,29,,5607688315,146,100,5607688303,154,,5607687775,20,,5607683525,22,,5607319083,56,Center,5607687777,61,,5607688309,102,53.9,5607688317,147,5607688305,55,560,5607688313,215,54.7,,5607690179,233,895,,,,,,,,,,,,
2793009793,895,10,2,81,58,6oxoag5c6zbnn09wx08vz4iak,1,0.6,46.1,2025-03-29T18:41:10.041Z,2025-03-29T19:44:33Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5607690133,177,,5607690137,182,,5607319139,56,Back,5607690231,233,561,5607690135,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793009879,897,1,2,82,2,6oxoag5c6zbnn09wx08vz4iak,1,7.4,47.3,2025-03-29T18:41:14.345Z,2025-03-29T18:41:18Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5607319657,141,68.8,5607319653,56,Back,5607319661,213,0.75,5607319671,287,,5607319659,212,21.4,5607319655,140,22.3,5607319651,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793009953,898,1,2,82,3,6oxoag5c6zbnn09wx08vz4iak,0,28.6,85.0,2025-03-29T18:41:15.264Z,2025-03-29T19:19:37Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5607320077,212,19.3,5607320079,213,5.93,5607320073,140,45.8,5607320075,141,75.1,5607320071,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793009961,562,1,2,82,6,e5txudmuc2qpc460bs4lb5aff,1,39.7,32.4,2025-03-29T18:41:17.925Z,2025-03-29T19:01:51Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5607320137,212,16.6,5607320133,140,55.0,5607320135,141,26.0,5607320131,56,Center,5607320139,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793010151,564,1,2,82,15,e5txudmuc2qpc460bs4lb5aff,1,63.8,26.7,2025-03-29T18:41:26.572Z,2025-03-29T18:41:27Z,c5p3hpmvlgspmqfs64zfrs991,S. Rafn,,,5607321147,56,Right,5607321149,140,69.8,5607321159,213,5.43,5607321151,141,16.0,5607321155,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793010167,565,3,2,82,16,e5txudmuc2qpc460bs4lb5aff,0,80.6,9.0,2025-03-29T18:41:27.604Z,2025-03-29T18:41:34Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5607321685,233,899,5607321209,286,,5607321207,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793010231,899,7,2,82,16,6oxoag5c6zbnn09wx08vz4iak,1,19.4,91.0,2025-03-29T18:41:27.605Z,2025-03-29T18:41:35Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5607321623,285,,5607321637,233,565,5607321619,167,,5607321621,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793010805,566,5,2,82,17,e5txudmuc2qpc460bs4lb5aff,1,86.0,-1.7,2025-03-29T18:41:29.069Z,2025-03-29T19:27:44Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5607324755,233,900,5607324725,347,,5607324723,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793010305,900,5,2,82,17,6oxoag5c6zbnn09wx08vz4iak,0,14.0,101.7,2025-03-29T18:41:29.069Z,2025-03-29T19:27:44Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5607324829,233,566,5607322027,347,,5607322025,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793010891,567,1,2,82,44,e5txudmuc2qpc460bs4lb5aff,0,79.6,0.0,2025-03-29T18:41:55.668Z,2025-03-29T18:41:58Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5607325061,107,,5607325071,141,48.2,5607325075,213,1.31,5607325073,212,34.9,5607325077,1,,5607325063,56,Center,5607325067,140,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793010933,901,12,2,82,48,6oxoag5c6zbnn09wx08vz4iak,1,10.3,62.4,2025-03-29T18:41:59.603Z,2025-03-29T18:42:08Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5607325255,56,Back,5607325317,15,,5607325261,212,17.5,5607325263,213,6.27,5607325257,140,27.0,5607325259,141,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793011351,568,16,2,82,49,e5txudmuc2qpc460bs4lb5aff,1,85.4,50.6,2025-03-29T18:42:00.684Z,2025-03-29T18:42:59Z,95u4j4kg3w5wfpk8ilcimhfdg,H. Skogvold,,,5607327245,17,,5607332023,103,7.6,5607329601,20,,5607332019,76,,5607332029,458,,5607332031,230,99.0,5607329619,375,82:48.290,5607327247,56,Center,5607332033,231,50,5607332027,328,,5607329597,160,5607329611,374,2025-03-29 18:41:59.764,5607332021,102,,52.6,5607332025,108,,,,,,,,,,,,,
2793012523,902,1,2,83,53,6oxoag5c6zbnn09wx08vz4iak,1,52.1,51.8,2025-03-29T18:43:05.168Z,2025-03-29T19:22:27Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5607333805,212,4.2,5607333801,141,50.0,5607333811,279,G,5607333809,213,3.44,5607333799,140,48.3,5607333797,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793012551,903,1,2,83,54,6oxoag5c6zbnn09wx08vz4iak,1,43.8,50.7,2025-03-29T18:43:05.985Z,2025-03-29T18:45:48Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5607333927,56,Back,5607333933,212,6.7,5607333935,213,1.56,5607333931,141,60.6,5607333929,140,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793012609,904,1,2,83,55,6oxoag5c6zbnn09wx08vz4iak,1,43.5,67.3,2025-03-29T18:43:06.697Z,2025-03-29T18:43:09Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5607334287,140,44.0,5607334293,213,4.78,5607334289,141,55.7,5607334285,56,Back,5607334291,212,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793012671,905,1,2,83,57,6oxoag5c6zbnn09wx08vz4iak,1,41.6,54.5,2025-03-29T18:43:09.288Z,2025-03-29T18:43:12Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5607334703,140,59.3,5607334707,212,30.8,5607334709,213,5.36,5607334701,56,Right,5607334705,141,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793012741,906,1,2,84,0,6oxoag5c6zbnn09wx08vz4iak,1,63.9,13.5,2025-03-29T18:43:12.144Z,2025-03-29T18:43:15Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5607335117,212,5.4,5607335113,141,10.0,5607335121,213,5.83,5607335105,56,Right,5607335109,140,68.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793012807,907,1,2,84,3,6oxoag5c6zbnn09wx08vz4iak,0,67.8,11.0,2025-03-29T18:43:15.352Z,2025-03-29T18:43:19Z,dfwjippbaspehxg8m8ui4djze,U. Mathisen,,,5607335569,56,Right,5607335579,213,1.76,5607335573,141,19.2,5607335575,212,5.7,5607335571,140,66.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793012815,569,61,2,84,8,e5txudmuc2qpc460bs4lb5aff,0,34.9,28.0,2025-03-29T18:43:19.980Z,2025-03-29T18:43:20Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5607335631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793012919,908,1,2,84,12,6oxoag5c6zbnn09wx08vz4iak,1,70.4,48.2,2025-03-29T18:43:23.624Z,2025-03-29T18:43:24Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5607336213,213,2.18,5607336205,56,Center,5607336207,140,65.9,5607336209,141,58.2,5607336211,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793012961,909,1,2,84,12,6oxoag5c6zbnn09wx08vz4iak,1,63.9,62.1,2025-03-29T18:43:24.449Z,2025-03-29T18:43:26Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5607336445,56,Center,5607336451,212,4.9,5607336453,213,1.22,5607336449,141,68.8,5607336447,140,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793013033,910,1,2,84,14,6oxoag5c6zbnn09wx08vz4iak,1,71.4,88.3,2025-03-29T18:43:26.002Z,2025-03-29T18:43:30Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5607336933,141,75.1,5607336937,213,5.84,5607336927,155,,5607336929,56,Center,5607336931,140,89.3,5607336935,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793013039,911,61,2,84,18,6oxoag5c6zbnn09wx08vz4iak,0,89.3,75.1,2025-03-29T18:43:30.345Z,2025-03-29T18:43:30Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5607336967,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793013051,912,83,2,84,19,6oxoag5c6zbnn09wx08vz4iak,0,89.3,75.1,2025-03-29T18:43:30.873Z,2025-03-29T18:43:32Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5607337209,399,dfp3y0edqm1vg85f6n3b6ut49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793013069,571,1,2,84,19,e5txudmuc2qpc460bs4lb5aff,1,23.5,22.7,2025-03-29T18:43:31.440Z,2025-03-29T19:03:48Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5607337111,141,20.4,5607337115,213,5.82,5607337107,56,Back,5607337109,140,26.5,5607337113,212,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793013153,572,1,2,84,20,e5txudmuc2qpc460bs4lb5aff,1,26.6,20.0,2025-03-29T18:43:31.819Z,2025-03-29T19:03:16Z,c5p3hpmvlgspmqfs64zfrs991,S. Rafn,,,5607337593,140,23.0,5607337597,212,3.8,5607337591,56,Back,5607337595,141,20.4,5607337599,213,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793013169,573,3,2,84,21,e5txudmuc2qpc460bs4lb5aff,1,19.2,14.4,2025-03-29T18:43:32.977Z,2025-03-29T19:13:59Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5607337653,285,,5607337649,56,Back,5607337709,233,913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793013093,913,45,2,84,21,6oxoag5c6zbnn09wx08vz4iak,0,80.8,85.6,2025-03-29T18:43:32.977Z,2025-03-29T19:13:59Z,1n9924y1nahaf0if575wgwonp,J. Soltvedt,,,5607337735,233,573,5607337237,56,Left,5607337239,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793013197,574,1,2,84,22,e5txudmuc2qpc460bs4lb5aff,1,22.9,20.1,2025-03-29T18:43:33.963Z,2025-03-29T19:03:24Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5607337833,213,5.04,5607337829,212,4.9,5607337817,56,Back,5607337821,140,24.4,5607337825,141,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793013205,575,1,2,84,25,e5txudmuc2qpc460bs4lb5aff,0,24.4,13.3,2025-03-29T18:43:37.027Z,2025-03-29T18:43:41Z,c5p3hpmvlgspmqfs64zfrs991,S. Rafn,,,5607337911,213,0.10,5607337903,56,Back,5607337907,141,13.5,5607337967,233,914,5607337905,140,25.7,5607337965,236,,5607337971,286,,5607337909,212,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793013145,914,74,2,84,25,6oxoag5c6zbnn09wx08vz4iak,1,81.7,87.2,2025-03-29T18:43:37.028Z,2025-03-29T18:43:40Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5607337559,56,Left,5607338041,233,575,5607337561,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793013245,576,1,2,84,28,e5txudmuc2qpc460bs4lb5aff,1,25.7,13.5,2025-03-29T18:43:39.652Z,2025-03-29T18:43:41Z,c5p3hpmvlgspmqfs64zfrs991,S. Rafn,,,5607338125,56,Back,5607338131,212,13.0,5607338129,141,25.1,5607338127,140,35.6,5607338133,213,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793013219,915,83,2,84,28,6oxoag5c6zbnn09wx08vz4iak,0,79.6,82.9,2025-03-29T18:43:40.129Z,2025-03-29T18:43:43Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5607338349,399,7j35sfip0xb51mpa91wzikrh0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793031871,662,3,2,84,29,e5txudmuc2qpc460bs4lb5aff,1,36.7,20.2,2025-03-29T18:43:40.474Z,2025-03-29T19:13:59Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5607442983,56,Back,5607442985,286,,5607443183,233,1088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793031905,1088,45,2,84,29,6oxoag5c6zbnn09wx08vz4iak,0,63.3,79.8,2025-03-29T18:43:40.474Z,2025-03-29T19:14:00Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5607443145,285,,5607443143,56,Left,5607443253,233,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793013261,577,1,2,84,29,e5txudmuc2qpc460bs4lb5aff,1,30.5,22.6,2025-03-29T18:43:40.515Z,2025-03-29T18:43:41Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5607338219,212,5.1,5607338211,140,32.6,5607338215,141,29.4,5607338223,213,1.13,5607338207,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793013285,578,1,2,84,30,e5txudmuc2qpc460bs4lb5aff,1,32.3,29.2,2025-03-29T18:43:41.595Z,2025-03-29T18:43:43Z,ahje1y6v4dlmq4ath0rfcql90,B. Faraas,,,5607338363,212,7.1,5607338359,140,31.4,5607338357,56,Back,5607338365,213,1.70,5607338361,141,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793013289,579,1,2,84,31,e5txudmuc2qpc460bs4lb5aff,1,31.6,39.8,2025-03-29T18:43:42.771Z,2025-03-29T18:43:50Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5607338389,56,Center,5607338393,141,74.3,5607338397,213,0.64,5607339475,1,,5607338391,140,61.8,5607338395,212,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793013489,580,1,2,84,38,e5txudmuc2qpc460bs4lb5aff,0,69.1,82.7,2025-03-29T18:43:49.811Z,2025-03-29T18:43:50Z,c5p3hpmvlgspmqfs64zfrs991,S. Rafn,,,5607339555,2,,5607339567,212,22.6,5607339559,56,Center,5607339561,140,79.8,5607339565,141,53.8,5607339569,213,5.23,5607339557,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793013551,916,12,2,84,39,6oxoag5c6zbnn09wx08vz4iak,1,29.2,39.5,2025-03-29T18:43:51.225Z,2025-03-29T18:43:52Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5607339839,56,Back,5607339849,212,11.3,5607339843,141,23.1,5607339851,213,4.88,5607339841,140,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793013603,918,1,2,84,41,6oxoag5c6zbnn09wx08vz4iak,1,31.0,17.6,2025-03-29T18:43:52.513Z,2025-03-29T18:43:54Z,adthn237lwxewaxsrgd6hlu51,T. Pedersen,,,5607340081,141,28.0,5607340077,56,Back,5607340079,140,21.7,5607340085,213,2.51,5607340083,212,12.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793013795,919,1,2,84,43,6oxoag5c6zbnn09wx08vz4iak,1,26.4,36.4,2025-03-29T18:43:54.513Z,2025-03-29T18:44:03Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5607341031,141,39.7,5607341035,213,2.81,5607341029,140,20.2,5607341033,212,6.9,5607341027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793013877,920,1,2,84,51,6oxoag5c6zbnn09wx08vz4iak,1,11.2,44.2,2025-03-29T18:44:03.281Z,2025-03-29T18:44:07Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5607341567,212,13.1,5607341569,213,5.22,5607341563,140,17.3,5607341565,141,27.4,5607341561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793013917,921,1,2,84,55,6oxoag5c6zbnn09wx08vz4iak,1,15.9,34.3,2025-03-29T18:44:07.217Z,2025-03-29T18:44:09Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5607341873,140,9.1,5607341877,212,12.1,5607341871,56,Back,5607341875,141,48.7,5607341879,213,2.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793013967,922,1,2,84,57,6oxoag5c6zbnn09wx08vz4iak,1,5.1,52.5,2025-03-29T18:44:09.385Z,2025-03-29T18:44:13Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5607342187,212,16.6,5607342183,140,15.3,5607342185,141,33.9,5607342181,56,Back,5607342193,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793014031,923,1,2,85,1,6oxoag5c6zbnn09wx08vz4iak,0,21.9,31.6,2025-03-29T18:44:12.867Z,2025-03-29T18:44:15Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5607342511,140,57.6,5607342515,212,39.8,5607342507,155,,5607342519,1,,5607342509,56,Center,5607342513,141,51.2,5607342517,213,0.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793014083,581,1,2,85,4,e5txudmuc2qpc460bs4lb5aff,1,28.0,36.4,2025-03-29T18:44:15.923Z,2025-03-29T18:44:18Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5607342771,157,,5607342775,140,51.5,5607342779,212,27.5,5607342781,213,0.46,5607342783,1,,5607342773,56,Center,5607342777,141,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793014241,582,1,2,85,6,e5txudmuc2qpc460bs4lb5aff,1,51.3,54.2,2025-03-29T18:44:17.828Z,2025-03-29T19:04:04Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5607343717,3,,5607343721,140,54.5,5607343725,212,3.4,5607343729,213,0.20,5607444691,168,,5607343719,56,Center,5607343723,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793014151,924,4,2,85,8,6oxoag5c6zbnn09wx08vz4iak,1,39.9,46.5,2025-03-29T18:44:20.457Z,2025-03-29T19:11:39Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5607343325,56,Back,5607344007,286,,5607344003,233,583,5607343327,152,,5607343329,265,,5607343323,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793014255,583,4,2,85,8,e5txudmuc2qpc460bs4lb5aff,0,60.1,53.5,2025-03-29T18:44:20.458Z,2025-03-29T19:11:39Z,7j35sfip0xb51mpa91wzikrh0,O. Øhlenschlæger,,,5607343961,265,,5607343953,13,,5607343957,56,Center,5607343959,152,,5607343963,285,,5607344075,233,924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793014263,925,1,2,85,12,6oxoag5c6zbnn09wx08vz4iak,1,36.4,46.6,2025-03-29T18:44:24.409Z,2025-03-29T18:44:25Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5607343871,212,9.5,5607343865,56,Back,5607343861,5,,5607343867,140,45.3,5607343869,141,48.8,5607343863,152,,5607343873,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793014389,926,1,2,85,14,6oxoag5c6zbnn09wx08vz4iak,1,49.3,51.9,2025-03-29T18:44:25.617Z,2025-03-29T18:44:31Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5607344559,56,Center,5607344563,141,30.9,5607344567,213,5.29,5607344561,140,58.1,5607344565,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793014419,927,1,2,85,19,6oxoag5c6zbnn09wx08vz4iak,0,59.1,28.5,2025-03-29T18:44:30.833Z,2025-03-29T18:44:32Z,dfwjippbaspehxg8m8ui4djze,U. Mathisen,,,5607344739,212,13.5,5607344737,141,39.1,5607344733,56,Center,5607344735,140,70.0,5607344741,213,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793014481,584,1,2,85,23,e5txudmuc2qpc460bs4lb5aff,0,34.9,49.2,2025-03-29T18:44:34.685Z,2025-03-29T19:04:15Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5607345127,140,51.1,5607345123,157,,5607345133,213,1.12,5607345129,141,100.0,5607345125,56,Left,5607345135,1,,5607345131,212,39.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793014487,585,5,2,85,24,e5txudmuc2qpc460bs4lb5aff,0,52.8,101.1,2025-03-29T18:44:35.664Z,2025-03-29T19:27:45Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5607345149,347,,5607345147,56,Left,5607549527,233,928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793014629,928,5,2,85,24,6oxoag5c6zbnn09wx08vz4iak,1,47.2,-1.1,2025-03-29T18:44:35.664Z,2025-03-29T19:27:45Z,dfwjippbaspehxg8m8ui4djze,U. Mathisen,,,5607549483,233,585,5607345927,56,Back,5607345929,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
