id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/12/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2797490573,675,1,2,66,11,bsykw9d70ffqe9atosc92n1e9,1,52.0,64.3,2025-04-06T18:43:57.285Z,2025-04-06T18:44:00Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5631897359,213,0.91,5631897353,140,57.5,5631897355,141,75.3,5631897351,56,Center,5631897357,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797490609,676,1,2,66,15,bsykw9d70ffqe9atosc92n1e9,1,57.7,67.9,2025-04-06T18:44:00.757Z,2025-04-06T18:44:03Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5631897573,213,4.25,5631897565,56,Center,5631897571,212,7.5,5631897569,141,58.1,5631897567,140,54.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797490647,677,1,2,66,18,bsykw9d70ffqe9atosc92n1e9,1,54.5,51.0,2025-04-06T18:44:03.645Z,2025-04-06T18:44:07Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5631897811,212,18.4,5631897815,213,0.12,5631897807,140,71.9,5631897809,141,54.3,5631897805,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797490653,678,3,2,66,20,bsykw9d70ffqe9atosc92n1e9,0,67.8,55.1,2025-04-06T18:44:06.043Z,2025-04-06T19:23:21Z,abz6occh9zmu2tcsejm5uiyg9,N. D'Agostino,,,5631897833,286,,5631897831,56,Center,5631897867,233,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797490637,532,7,2,66,20,4q0b35m26thti4c2on9a3npk0,0,32.2,44.9,2025-04-06T18:44:06.044Z,2025-04-06T19:23:21Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5631897761,56,Back,5631897763,285,,5631897855,233,678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797490659,679,61,2,66,21,bsykw9d70ffqe9atosc92n1e9,1,71.9,54.3,2025-04-06T18:44:06.724Z,2025-04-06T19:36:25Z,abz6occh9zmu2tcsejm5uiyg9,N. D'Agostino,,,5631897865,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797490671,533,1,2,66,22,4q0b35m26thti4c2on9a3npk0,1,41.3,46.2,2025-04-06T18:44:07.669Z,2025-04-06T18:44:09Z,4cx6v1ugc9l5sd0nqep3sxoiy,J. Nuñez,,,5631897895,141,57.7,5631897893,140,41.4,5631897897,212,7.8,5631897891,56,Back,5631897899,213,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797490739,535,1,2,66,24,4q0b35m26thti4c2on9a3npk0,1,50.7,71.6,2025-04-06T18:44:09.733Z,2025-04-06T18:44:14Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5631898239,213,1.15,5631898235,141,89.3,5631898233,140,55.8,5631898237,212,13.2,5631898231,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797490749,536,4,2,66,29,4q0b35m26thti4c2on9a3npk0,1,59.0,85.5,2025-04-06T18:44:14.796Z,2025-04-06T19:23:02Z,etz2bmorno30rw9efxkc0ufo,O. Okeke,,,5631898285,152,,5631898283,56,Left,5631898281,13,,5631898289,286,,5631898287,265,,5631898351,233,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797490745,680,4,2,66,29,bsykw9d70ffqe9atosc92n1e9,0,41.0,14.5,2025-04-06T18:44:14.797Z,2025-04-06T19:23:03Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5631898303,152,,5631898305,265,,5631898301,56,Back,5631898369,233,536,5631898299,13,,5631898309,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797490891,537,1,2,66,42,4q0b35m26thti4c2on9a3npk0,1,61.8,84.7,2025-04-06T18:44:28.125Z,2025-04-06T18:44:29Z,etz2bmorno30rw9efxkc0ufo,O. Okeke,,,5631899085,140,43.3,5631899083,56,Back,5631899091,213,3.58,5631899081,152,,5631899079,5,,5631899089,212,21.4,5631899087,141,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797490897,538,1,2,66,43,4q0b35m26thti4c2on9a3npk0,1,43.3,71.4,2025-04-06T18:44:29.245Z,2025-04-06T18:44:30Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5631899117,56,Back,5631899119,140,36.7,5631899121,141,52.9,5631899125,213,4.21,5631899123,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797490909,539,1,2,66,44,4q0b35m26thti4c2on9a3npk0,1,36.7,52.9,2025-04-06T18:44:29.925Z,2025-04-06T18:44:30Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5631899173,212,17.7,5631899177,213,5.19,5631899167,56,Back,5631899171,141,29.8,5631899169,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797490947,540,1,2,66,45,4q0b35m26thti4c2on9a3npk0,1,44.4,29.8,2025-04-06T18:44:30.765Z,2025-04-06T18:44:34Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5631899395,213,2.00,5631899393,212,15.5,5631899387,56,Back,5631899391,141,50.6,5631899389,140,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797490971,541,1,2,66,48,4q0b35m26thti4c2on9a3npk0,1,44.0,52.0,2025-04-06T18:44:34.341Z,2025-04-06T18:44:37Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5631899501,140,39.5,5631899507,213,4.41,5631899503,141,30.0,5631899505,212,15.7,5631899499,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797491007,542,1,2,66,52,4q0b35m26thti4c2on9a3npk0,1,41.2,26.0,2025-04-06T18:44:37.525Z,2025-04-06T18:44:40Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5631899709,213,5.19,5631899701,56,Back,5631899707,212,15.0,5631899705,141,6.4,5631899703,140,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797491047,543,1,2,66,54,4q0b35m26thti4c2on9a3npk0,1,47.7,6.9,2025-04-06T18:44:40.157Z,2025-04-06T18:44:43Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5631899999,140,35.2,5631900003,212,18.0,5631900005,213,2.39,5631899997,56,Back,5631900001,141,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797491119,544,1,2,66,58,4q0b35m26thti4c2on9a3npk0,1,34.8,31.5,2025-04-06T18:44:43.765Z,2025-04-06T18:44:49Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5631900339,56,Back,5631900345,212,25.9,5631900343,141,51.2,5631900341,140,13.7,5631900347,213,2.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797491157,545,1,2,67,3,4q0b35m26thti4c2on9a3npk0,1,22.6,59.8,2025-04-06T18:44:49.406Z,2025-04-06T18:44:51Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5631900497,212,55.2,5631900501,1,,5631900491,56,Center,5631900493,140,75.2,5631900495,141,61.5,5631900499,213,0.02,5631900489,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797491165,546,1,2,67,6,4q0b35m26thti4c2on9a3npk0,1,75.2,61.5,2025-04-06T18:44:51.765Z,2025-04-06T18:44:52Z,4cx6v1ugc9l5sd0nqep3sxoiy,J. Nuñez,,,5631900539,213,2.50,5631900529,3,,5631900561,156,,5631900533,140,69.9,5631900535,141,67.6,5631900531,56,Center,5631900537,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797491223,547,1,2,67,9,4q0b35m26thti4c2on9a3npk0,1,63.6,69.1,2025-04-06T18:44:54.893Z,2025-04-06T18:44:58Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5631900903,141,92.5,5631900905,212,29.1,5631900901,140,40.4,5631900907,213,2.56,5631900899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797491297,548,1,2,67,13,4q0b35m26thti4c2on9a3npk0,1,38.3,92.4,2025-04-06T18:44:58.525Z,2025-04-06T18:45:03Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5631901247,140,13.1,5631901249,141,63.1,5631901251,212,33.1,5631901253,213,3.79,5631901255,1,,5631901245,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797491345,549,1,2,67,17,4q0b35m26thti4c2on9a3npk0,1,13.5,58.1,2025-04-06T18:45:03.374Z,2025-04-06T18:45:06Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5631901511,141,93.7,5631901513,212,26.9,5631901515,213,1.12,5631901505,56,Back,5631901501,155,,5631901509,140,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797491415,550,1,2,67,20,4q0b35m26thti4c2on9a3npk0,1,27.5,93.3,2025-04-06T18:45:06.246Z,2025-04-06T18:45:11Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5631901813,141,72.6,5631901815,212,15.6,5631901809,56,Back,5631901811,140,33.8,5631901817,213,5.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797491485,551,1,2,67,25,4q0b35m26thti4c2on9a3npk0,1,40.7,51.5,2025-04-06T18:45:11.382Z,2025-04-06T18:45:18Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5631902175,56,Back,5631902183,213,4.52,5631902179,141,22.4,5631902181,212,20.2,5631902177,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797491543,552,1,2,67,32,4q0b35m26thti4c2on9a3npk0,1,40.7,25.6,2025-04-06T18:45:18.014Z,2025-04-06T18:45:22Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5631902469,140,33.4,5631902475,213,2.13,5631902473,212,14.4,5631902467,56,Back,5631902471,141,43.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797491587,553,1,2,67,36,4q0b35m26thti4c2on9a3npk0,1,34.5,41.1,2025-04-06T18:45:22.230Z,2025-04-06T18:45:25Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5631902717,213,5.13,5631902711,140,45.1,5631902709,56,Back,5631902715,212,27.3,5631902713,141,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797491653,554,1,2,67,39,4q0b35m26thti4c2on9a3npk0,1,45.1,4.5,2025-04-06T18:45:25.006Z,2025-04-06T18:45:29Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5631903017,141,12.0,5631903019,212,13.9,5631903021,213,2.77,5631903015,140,32.8,5631903013,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797491665,555,1,2,67,43,4q0b35m26thti4c2on9a3npk0,0,37.3,12.2,2025-04-06T18:45:29.358Z,2025-04-06T18:45:30Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5631903093,56,Back,5631903095,140,46.2,5631903097,141,21.5,5631903101,213,0.59,5631903099,212,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797491699,682,1,2,67,46,bsykw9d70ffqe9atosc92n1e9,0,59.2,86.5,2025-04-06T18:45:31.582Z,2025-04-06T19:19:55Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5631903259,213,0.20,5631903257,212,19.6,5631903251,56,Left,5631903253,140,77.5,5631903255,141,92.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797491757,557,1,2,67,47,4q0b35m26thti4c2on9a3npk0,1,38.3,19.4,2025-04-06T18:45:33.446Z,2025-04-06T18:45:36Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5631903543,56,Back,5631903545,140,33.9,5631903551,213,2.05,5631903549,212,10.0,5631903547,141,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797491763,558,1,2,67,50,4q0b35m26thti4c2on9a3npk0,0,30.3,21.7,2025-04-06T18:45:36.390Z,2025-04-06T18:45:37Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5631903565,212,4.6,5631903563,141,16.7,5631903567,213,5.44,5631903561,140,33.2,5631903559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797491791,683,61,2,67,53,bsykw9d70ffqe9atosc92n1e9,1,72.6,90.5,2025-04-06T18:45:39.396Z,2025-04-06T19:19:52Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5631903715,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797491879,559,5,2,67,57,4q0b35m26thti4c2on9a3npk0,1,28.2,-1.4,2025-04-06T18:45:42.591Z,2025-04-06T19:29:51Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5631904197,233,684,5631904147,347,,5631904141,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797491837,684,5,2,67,57,bsykw9d70ffqe9atosc92n1e9,0,71.8,101.4,2025-04-06T18:45:42.591Z,2025-04-06T18:45:48Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5631903965,347,,5631903963,56,Left,5631904217,233,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797492137,560,1,2,68,15,4q0b35m26thti4c2on9a3npk0,0,36.9,0.0,2025-04-06T18:46:01.222Z,2025-04-06T18:46:04Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5631905537,107,,5631905549,1,,5631905539,56,Right,5631905545,212,38.9,5631905543,141,17.7,5631905541,140,71.8,5631905547,213,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797492167,685,1,2,68,19,bsykw9d70ffqe9atosc92n1e9,1,32.8,77.0,2025-04-06T18:46:05.078Z,2025-04-06T18:46:06Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5631905689,212,15.3,5631905681,3,,5631905685,140,44.0,5631905691,213,0.70,5631905683,56,Back,5631905687,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797492255,687,1,2,68,21,bsykw9d70ffqe9atosc92n1e9,1,42.3,91.2,2025-04-06T18:46:07.091Z,2025-04-06T18:46:12Z,6ni1632pd1mkwbnjiglttoo2x,J. Urbančič,,,5631906117,140,12.5,5631906121,212,36.7,5631906123,213,3.69,5631906115,56,Back,5631906125,1,,5631906119,141,62.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797492279,688,1,2,68,27,bsykw9d70ffqe9atosc92n1e9,0,12.5,54.0,2025-04-06T18:46:12.559Z,2025-04-06T18:46:15Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5631906273,213,0.04,5631906257,56,Center,5631906265,141,56.7,5631906261,140,57.2,5631906269,212,47.0,5631906255,157,,5631906277,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797492337,689,1,2,68,33,bsykw9d70ffqe9atosc92n1e9,0,46.6,36.3,2025-04-06T18:46:18.503Z,2025-04-06T18:46:19Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5631906549,213,6.10,5631906537,155,,5631906541,140,73.3,5631906543,141,28.8,5631906545,212,28.5,5631906539,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797492329,561,1,2,68,33,4q0b35m26thti4c2on9a3npk0,0,47.8,52.0,2025-04-06T18:46:18.575Z,2025-04-06T18:49:45Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5631906513,1,,5631906511,213,1.23,5631906501,56,Center,5631906507,212,10.7,5631906505,141,66.9,5631906503,140,51.2,5631906499,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797494293,580,44,2,68,34,4q0b35m26thti4c2on9a3npk0,1,21.9,41.0,2025-04-06T18:46:19.569Z,2025-04-06T19:23:46Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5631917113,285,,5631918861,233,712,5631917111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797494623,712,44,2,68,34,bsykw9d70ffqe9atosc92n1e9,0,78.1,59.0,2025-04-06T18:46:19.570Z,2025-04-06T19:23:46Z,abz6occh9zmu2tcsejm5uiyg9,N. D'Agostino,,,5631918989,233,580,5631918853,56,Center,5631918855,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797492349,562,12,2,68,34,4q0b35m26thti4c2on9a3npk0,1,30.2,68.2,2025-04-06T18:46:20.255Z,2025-04-06T18:46:21Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5631906647,15,,5631906619,56,Back,5631906625,212,14.6,5631906623,141,47.1,5631906621,140,32.6,5631906627,213,4.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797492417,690,1,2,68,37,bsykw9d70ffqe9atosc92n1e9,1,70.8,65.4,2025-04-06T18:46:22.655Z,2025-04-06T18:46:25Z,587vmahr6cyqzuucjdgr0ttec,S. Kvia-Egeskog,,,5631906977,141,70.3,5631906975,140,91.3,5631906971,56,Center,5631906983,213,0.15,5631906981,212,21.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797492421,691,1,2,68,39,bsykw9d70ffqe9atosc92n1e9,0,91.3,69.3,2025-04-06T18:46:25.271Z,2025-04-06T18:46:27Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5631907009,140,91.0,5631907079,286,,5631907011,141,66.1,5631907015,213,4.57,5631907013,212,2.2,5631907075,233,563,5631907073,236,,5631907007,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797492427,563,74,2,68,39,4q0b35m26thti4c2on9a3npk0,1,8.1,30.3,2025-04-06T18:46:25.272Z,2025-04-06T19:30:11Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5631907029,56,Back,5631907031,285,,5631907117,233,691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797492433,564,6,2,68,40,4q0b35m26thti4c2on9a3npk0,0,8.5,31.6,2025-04-06T18:46:26.064Z,2025-04-06T19:23:08Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5631907109,73,,5631907187,233,692,5631907107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797492423,692,6,2,68,40,bsykw9d70ffqe9atosc92n1e9,1,91.5,68.4,2025-04-06T18:46:26.064Z,2025-04-06T19:23:08Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5631907123,233,564,5631907049,56,Center,5631907051,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797492761,693,18,2,69,10,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-06T18:46:56.409Z,2025-04-06T18:46:57Z,60xm53o64nszavcsgfu5xzjyt,S. Svendsen,,,5631908717,42,,5631908779,55,694,5631908721,44,Forward,5631908725,59,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797492765,694,19,2,69,10,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-06T18:46:56.410Z,2025-04-06T18:46:57Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5631908745,292,6,5631908743,59,19,5631908741,145,10,5631908751,55,693,5631908737,42,,5631908749,44,Midfielder,5631908747,293,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797492837,695,1,2,69,16,bsykw9d70ffqe9atosc92n1e9,0,99.5,99.5,2025-04-06T18:47:01.640Z,2025-04-06T18:47:03Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5631909139,213,4.58,5631909119,6,,5631909121,155,,5631909131,141,61.4,5631909123,223,,5631909125,56,Center,5631909135,212,26.1,5631909127,140,96.3,5631909117,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797492907,565,12,2,69,22,4q0b35m26thti4c2on9a3npk0,1,9.0,45.5,2025-04-06T18:47:07.824Z,2025-04-06T18:47:09Z,4cx6v1ugc9l5sd0nqep3sxoiy,J. Nuñez,,,5631909471,212,14.2,5631909465,140,8.2,5631909463,56,Back,5631909473,213,4.65,5631909495,15,,5631909469,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797492957,566,12,2,69,23,4q0b35m26thti4c2on9a3npk0,1,8.2,24.7,2025-04-06T18:47:09.151Z,2025-04-06T19:36:09Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5631909715,56,Back,5631909723,141,0.0,5631909781,167,,5631909731,213,5.70,5631909719,140,33.0,5631909727,212,31.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797492963,567,5,2,69,24,4q0b35m26thti4c2on9a3npk0,0,29.4,-0.7,2025-04-06T18:47:09.536Z,2025-04-06T19:29:52Z,aebliukutyz91pczaam39lolx,Moussa Njie,,,5631909741,347,,5631910085,233,696,5631909739,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797493019,696,5,2,69,24,bsykw9d70ffqe9atosc92n1e9,1,70.6,100.7,2025-04-06T18:47:09.536Z,2025-04-06T19:29:52Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5631910075,233,567,5631910045,347,,5631910043,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797493053,697,1,2,69,31,bsykw9d70ffqe9atosc92n1e9,1,76.7,100.0,2025-04-06T18:47:17.175Z,2025-04-06T18:47:19Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5631910193,141,65.7,5631910195,212,26.2,5631910191,140,66.7,5631910189,56,Center,5631910199,1,,5631910187,107,,5631910197,213,4.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797493069,698,1,2,69,34,bsykw9d70ffqe9atosc92n1e9,1,65.0,59.3,2025-04-06T18:47:19.752Z,2025-04-06T18:47:21Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5631910277,212,14.8,5631910279,213,1.14,5631910271,56,Left,5631910275,141,79.0,5631910273,140,70.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797493085,699,1,2,69,36,bsykw9d70ffqe9atosc92n1e9,1,71.5,79.7,2025-04-06T18:47:21.543Z,2025-04-06T18:47:23Z,bnjysriuqd4qe0fmh2ld8yk2c,E. Austbø,,,5631910375,213,0.66,5631910373,212,17.1,5631910371,141,95.1,5631910367,56,Left,5631910369,140,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797493119,700,1,2,69,38,bsykw9d70ffqe9atosc92n1e9,0,84.8,90.0,2025-04-06T18:47:23.720Z,2025-04-06T18:47:27Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5631910557,212,27.3,5631910547,2,,5631910559,213,5.03,5631910549,155,,5631910555,141,51.9,5631910553,140,93.0,5631910551,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797493217,570,44,2,69,40,4q0b35m26thti4c2on9a3npk0,1,6.6,51.3,2025-04-06T18:47:26.184Z,2025-04-06T18:47:38Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5631911075,233,701,5631911055,56,Back,5631911059,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797493125,701,44,2,69,40,bsykw9d70ffqe9atosc92n1e9,0,93.4,48.7,2025-04-06T18:47:26.185Z,2025-04-06T18:47:46Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5631910577,56,Center,5631910579,286,,5631911089,233,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797493141,568,12,2,69,40,4q0b35m26thti4c2on9a3npk0,1,7.7,50.2,2025-04-06T18:47:26.287Z,2025-04-06T19:35:58Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5631910607,213,2.73,5631910613,15,,5631910603,141,56.6,5631910605,212,11.0,5631910601,140,0.0,5631910721,167,,5631910599,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797493157,569,6,2,69,43,4q0b35m26thti4c2on9a3npk0,0,1.5,53.4,2025-04-06T18:47:29.392Z,2025-04-06T19:23:09Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5631910781,73,,5631910833,233,702,5631910779,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797493153,702,6,2,69,43,bsykw9d70ffqe9atosc92n1e9,1,98.5,46.6,2025-04-06T18:47:29.392Z,2025-04-06T19:23:08Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5631910735,56,Center,5631910813,233,569,5631910737,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797493537,703,1,2,70,9,bsykw9d70ffqe9atosc92n1e9,1,99.5,0.5,2025-04-06T18:47:54.889Z,2025-04-06T18:48:22Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,1.0,5631912709,141,46.1,5631913875,154,,5631912699,6,,5631912713,213,1.99,5631912707,140,86.5,5631913873,210,13,5631912705,56,Center,5631912715,1,,5631912711,212,,,,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
