id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/16/value
2793848605,764,1,2,77,0,45v50owpvshpijizwwlcw4lni,1,67.4,36.4,2025-03-30T16:35:50.552Z,2025-03-30T16:39:10Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5611856261,213,1.55,5611856255,140,67.8,5611856257,141,74.8,5611856253,56,Center,5611856259,212,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793848641,765,1,2,77,4,45v50owpvshpijizwwlcw4lni,1,71.2,76.3,2025-03-30T16:35:54.200Z,2025-03-30T16:35:57Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5611856441,56,Left,5611856449,213,0.62,5611856443,140,83.3,5611856445,141,89.7,5611856447,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793848691,766,1,2,77,6,45v50owpvshpijizwwlcw4lni,1,84.9,88.7,2025-03-30T16:35:56.976Z,2025-03-30T16:36:00Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5611856729,141,78.2,5611856733,213,5.68,5611856727,140,94.8,5611856725,56,Center,5611856731,212,12.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793848731,767,1,2,77,10,45v50owpvshpijizwwlcw4lni,1,91.6,82.6,2025-03-30T16:36:00.576Z,2025-03-30T16:42:31Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5611856965,140,95.2,5611856971,212,6.8,5611856967,141,74.2,5611856973,213,5.30,5611856961,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793848749,768,1,2,77,11,45v50owpvshpijizwwlcw4lni,0,89.7,70.9,2025-03-30T16:36:01.472Z,2025-03-30T17:11:03Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5611857055,141,61.3,5611857047,56,Center,5611857051,140,86.8,5611857057,212,7.2,5611857059,213,4.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793848695,707,8,2,77,11,doohk95o6e8pkqah8vkop51dg,1,11.0,38.8,2025-03-30T16:36:01.638Z,2025-03-30T17:11:11Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5611856737,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793848845,709,1,2,77,12,doohk95o6e8pkqah8vkop51dg,1,21.7,34.2,2025-03-30T16:36:02.700Z,2025-03-30T16:36:07Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5611857595,56,Back,5611857597,140,26.1,5611857601,212,16.2,5611857599,141,11.3,5611857603,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793848851,710,4,2,77,17,doohk95o6e8pkqah8vkop51dg,1,30.2,6.1,2025-03-30T16:36:07.685Z,2025-03-30T17:19:25Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5611857769,56,Back,5611857775,285,,5611857773,265,,5611858177,233,769,5611857767,13,,5611857771,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793848931,769,4,2,77,17,45v50owpvshpijizwwlcw4lni,0,69.8,93.9,2025-03-30T16:36:07.686Z,2025-03-30T17:19:25Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5611858215,233,710,5611859081,55,770,5611858099,152,,5611858093,13,,5611858101,265,,5611858097,56,Left,5611858103,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793849031,770,17,2,77,30,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-03-30T16:36:20.160Z,2025-03-30T18:07:09Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5611859051,55,769,5611859047,13,243,5612244353,393,,5611859037,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793864419,919,17,2,77,46,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-03-30T16:36:36.940Z,2025-03-30T16:51:04Z,,,,,5611942703,283,a11ysbaok4ynl8d3athis7n4l,5611942691,31,,5611942695,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793849829,711,1,2,78,8,doohk95o6e8pkqah8vkop51dg,0,49.2,16.3,2025-03-30T16:36:58.725Z,2025-03-30T17:03:27Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5611862933,212,31.5,5611862927,56,Center,5611862925,152,,5611862931,141,26.8,5611862929,140,78.4,5611862921,5,,5611862923,155,,5612005981,189,,5611862935,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793849905,773,1,2,78,10,45v50owpvshpijizwwlcw4lni,1,28.1,66.7,2025-03-30T16:37:00.519Z,2025-03-30T16:37:03Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5611863357,56,Back,5611863369,213,0.13,5611863361,140,44.0,5611863353,3,,5611863367,212,16.8,5611863365,141,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793849999,774,1,2,78,13,45v50owpvshpijizwwlcw4lni,1,44.0,70.0,2025-03-30T16:37:03.503Z,2025-03-30T16:37:07Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5611863819,3,,5611863823,140,44.2,5611863821,56,Back,5611863825,141,84.4,5611863829,213,1.55,5611863827,212,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793850011,775,1,2,78,17,45v50owpvshpijizwwlcw4lni,0,44.1,84.4,2025-03-30T16:37:07.055Z,2025-03-30T16:44:40Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5611863903,1,,5611863893,140,87.3,5611863897,141,67.3,5611863899,212,46.8,5611863887,56,Center,5611863901,213,6.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793850509,713,1,2,78,40,doohk95o6e8pkqah8vkop51dg,0,10.6,45.6,2025-03-30T16:37:30.269Z,2025-03-30T16:37:33Z,16od5bk1t05mluydp8i4t2lg4,Mamour Ndiaye,,,5611866609,141,74.7,5611866613,213,0.30,5611866611,212,68.0,5611866603,199,,5611866607,140,72.6,5611866605,56,Center,5611866615,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793850545,776,1,2,78,44,45v50owpvshpijizwwlcw4lni,0,30.4,26.1,2025-03-30T16:37:34.687Z,2025-03-30T16:37:35Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5611866827,213,0.22,5611866825,212,11.7,5611866821,140,41.3,5611866823,141,29.8,5611866819,56,Back,5611866817,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793850565,714,1,2,78,45,doohk95o6e8pkqah8vkop51dg,1,52.0,64.1,2025-03-30T16:37:35.459Z,2025-03-30T16:37:37Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5611866931,56,Left,5611866935,141,80.8,5611866937,212,16.0,5611866939,213,0.79,5611866933,140,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793850683,715,1,2,78,47,doohk95o6e8pkqah8vkop51dg,1,62.7,80.8,2025-03-30T16:37:37.084Z,2025-03-30T16:37:42Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5611867475,212,14.5,5611867469,56,Left,5611867477,213,0.77,5611867473,141,95.6,5611867471,140,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793850725,716,1,2,78,52,doohk95o6e8pkqah8vkop51dg,1,79.5,94.0,2025-03-30T16:37:42.715Z,2025-03-30T16:37:44Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5611867717,140,68.0,5611867715,56,Left,5611867725,212,12.1,5611867721,141,92.1,5611867729,213,3.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793850757,717,1,2,78,54,doohk95o6e8pkqah8vkop51dg,1,68.0,92.1,2025-03-30T16:37:44.475Z,2025-03-30T16:37:46Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5611867883,56,Left,5611867885,140,65.0,5611867887,141,82.7,5611867891,213,4.25,5611867889,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793850781,718,1,2,78,56,doohk95o6e8pkqah8vkop51dg,1,65.0,82.7,2025-03-30T16:37:46.483Z,2025-03-30T16:37:48Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5611868001,56,Left,5611868009,213,0.94,5611868003,140,70.4,5611868005,141,94.0,5611868007,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793850823,719,1,2,78,57,doohk95o6e8pkqah8vkop51dg,1,71.7,94.6,2025-03-30T16:37:47.875Z,2025-03-30T17:01:54Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5611868207,140,74.4,5611868209,141,87.9,5611868211,212,5.4,5611868215,213,5.27,5611868203,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793850843,720,1,2,79,0,doohk95o6e8pkqah8vkop51dg,1,74.6,87.6,2025-03-30T16:37:50.347Z,2025-03-30T17:01:53Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5611868299,141,83.8,5611868301,212,5.7,5611868303,213,3.62,5611868297,140,69.8,5611868295,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793852181,733,1,2,79,1,doohk95o6e8pkqah8vkop51dg,1,75.8,87.0,2025-03-30T16:37:51.772Z,2025-03-30T17:01:41Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5611875953,212,12.6,5611875949,140,87.8,5611875955,213,6.22,5611875951,141,85.9,5611875947,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793850891,721,1,2,79,2,doohk95o6e8pkqah8vkop51dg,1,86.0,81.8,2025-03-30T16:37:52.140Z,2025-03-30T16:37:54Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5611868557,56,Center,5611868563,212,12.4,5611868559,140,87.6,5611868561,141,63.8,5611868565,213,4.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793850903,722,3,2,79,4,doohk95o6e8pkqah8vkop51dg,0,87.2,63.4,2025-03-30T16:37:54.099Z,2025-03-30T17:19:40Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5611868621,286,,5611868839,233,777,5611868619,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793850921,777,7,2,79,4,45v50owpvshpijizwwlcw4lni,1,12.8,36.6,2025-03-30T16:37:54.100Z,2025-03-30T17:19:40Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5611868769,233,722,5611868743,285,,5611868741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793850963,778,1,2,79,5,45v50owpvshpijizwwlcw4lni,1,14.6,44.9,2025-03-30T16:37:55.711Z,2025-03-30T16:37:58Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5611869025,213,2.02,5611869021,141,56.7,5611869023,212,8.9,5611869017,56,Back,5611869019,140,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793851083,780,1,2,79,7,45v50owpvshpijizwwlcw4lni,0,10.8,57.9,2025-03-30T16:37:58.023Z,2025-03-30T16:38:04Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5611869793,56,Back,5611869799,212,36.6,5611869791,157,,5611869803,1,,5611869797,141,51.5,5611869801,213,6.16,5611869795,140,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793851091,781,44,2,79,11,45v50owpvshpijizwwlcw4lni,1,46.6,51.8,2025-03-30T16:38:01.283Z,2025-03-30T17:20:02Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5611869843,285,,5611869839,56,Back,5611870013,233,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793851031,723,44,2,79,11,doohk95o6e8pkqah8vkop51dg,0,53.4,48.2,2025-03-30T16:38:01.284Z,2025-03-30T17:20:02Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5611869977,233,781,5611869457,56,Center,5611869461,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793851047,724,43,2,79,11,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-03-30T16:38:01.438Z,2025-03-30T16:50:04Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5611869545,140,63.0,5611869547,141,37.6,5611937521,144,1,5611869543,56,Center,5611869541,3,0,5611869549,212,13.9,5611869551,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793863079,911,1,2,79,11,45v50owpvshpijizwwlcw4lni,0,47.0,49.1,2025-03-30T16:38:01.805Z,2025-03-30T17:10:55Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5611935863,140,48.9,5611935857,3,,5611935861,56,Back,5611935869,212,2.0,5611935859,168,,5611935871,213,0.10,5611935867,141,49.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793863213,827,61,2,79,12,doohk95o6e8pkqah8vkop51dg,1,51.5,48.9,2025-03-30T16:38:02.452Z,2025-03-30T16:50:01Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5611936707,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793851137,725,1,2,79,14,doohk95o6e8pkqah8vkop51dg,0,41.4,32.7,2025-03-30T16:38:04.763Z,2025-03-30T16:38:07Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5611870091,3,,5611870095,140,56.3,5611870101,213,5.95,5611870097,141,24.7,5611870099,212,16.6,5611870093,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793851183,782,44,2,79,17,45v50owpvshpijizwwlcw4lni,1,41.9,80.8,2025-03-30T16:38:07.635Z,2025-03-30T17:20:03Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5611870283,56,Back,5611870285,285,,5611870355,233,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793851173,726,44,2,79,17,doohk95o6e8pkqah8vkop51dg,0,58.1,19.2,2025-03-30T16:38:07.636Z,2025-03-30T17:20:03Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5611870403,233,782,5611870247,286,,5611870245,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793851229,783,1,2,79,17,45v50owpvshpijizwwlcw4lni,0,38.5,81.7,2025-03-30T16:38:07.712Z,2025-03-30T17:10:49Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5611870499,213,0.00,5611870497,212,17.6,5611870489,3,,5611870495,141,81.7,5611870491,56,Left,5611870493,140,55.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793851211,727,1,2,79,18,doohk95o6e8pkqah8vkop51dg,0,37.7,15.4,2025-03-30T16:38:08.898Z,2025-03-30T17:02:59Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5611870417,212,4.9,5611870419,213,0.84,5611870411,140,40.8,5611870413,141,20.7,5611870409,56,Back,5611870407,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793851233,728,43,2,79,19,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-03-30T16:38:09.659Z,2025-03-30T17:02:37Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5611870525,212,7.5,5611870527,213,0.84,5612003037,144,1,5611870519,56,Back,5611870523,141,28.9,5611870521,140,45.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793863511,912,1,2,79,21,45v50owpvshpijizwwlcw4lni,0,55.6,78.5,2025-03-30T16:38:11.565Z,2025-03-30T16:50:16Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5611938273,140,45.8,5611938283,212,11.6,5611938279,141,70.5,5611938271,56,Back,5611938289,213,3.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793851305,729,1,2,79,22,doohk95o6e8pkqah8vkop51dg,1,44.4,41.4,2025-03-30T16:38:12.075Z,2025-03-30T16:38:15Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5611870953,56,Back,5611870959,212,5.5,5611870961,213,4.18,5611870957,141,34.4,5611870955,140,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793851335,730,1,2,79,25,doohk95o6e8pkqah8vkop51dg,1,36.1,37.9,2025-03-30T16:38:15.595Z,2025-03-30T16:38:17Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5611871147,212,8.5,5611871139,56,Back,5611871141,140,37.5,5611871151,213,4.89,5611871143,141,25.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793851417,731,1,2,79,26,doohk95o6e8pkqah8vkop51dg,1,37.5,25.6,2025-03-30T16:38:16.948Z,2025-03-30T16:38:22Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5611871661,213,5.37,5611871653,140,47.5,5611871651,56,Back,5611871655,141,5.6,5611871657,212,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793851425,732,4,2,79,31,doohk95o6e8pkqah8vkop51dg,1,60.8,12.4,2025-03-30T16:38:21.916Z,2025-03-30T17:19:25Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5611871733,152,,5611871891,233,784,5611871731,56,Right,5611871729,13,,5611871737,286,,5611871735,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793851455,784,4,2,79,31,45v50owpvshpijizwwlcw4lni,0,39.2,87.6,2025-03-30T16:38:21.917Z,2025-03-30T17:19:25Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5611871833,13,,5611871845,265,,5611871929,233,732,5611871841,152,,5611871849,285,,5611871837,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793852677,744,18,2,80,11,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-03-30T16:39:01.096Z,2025-03-30T16:39:50Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5611878785,42,,5611878851,55,745,5611878787,44,Forward,5611878789,59,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793852681,745,19,2,80,11,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-03-30T16:39:01.097Z,2025-03-30T17:10:47Z,xctg7y5ks41cjjnerqkia38p,S. Guðjohnsen,,,5611878815,44,Forward,5611878817,55,744,5611878807,42,,5611880293,293,3,5611878811,145,7,5611878813,59,19,5612040235,292,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793852373,734,1,2,80,22,doohk95o6e8pkqah8vkop51dg,1,56.5,5.9,2025-03-30T16:39:12.547Z,2025-03-30T16:42:25Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5611877015,140,65.4,5611877017,141,17.1,5611877011,152,,5611877019,212,12.1,5611877009,5,,5611877013,56,Right,5611877021,213,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793853833,755,1,2,80,23,doohk95o6e8pkqah8vkop51dg,1,67.0,16.2,2025-03-30T16:39:13.403Z,2025-03-30T16:42:24Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5611885217,141,9.1,5611885219,212,4.8,5611885211,56,Right,5611885221,213,4.76,5611885213,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793854023,756,1,2,80,23,doohk95o6e8pkqah8vkop51dg,1,70.3,15.1,2025-03-30T16:39:13.803Z,2025-03-30T16:42:22Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5611886331,140,75.2,5611886335,212,8.4,5611886337,213,0.91,5611886329,56,Center,5611886333,141,24.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793854299,757,1,2,80,24,doohk95o6e8pkqah8vkop51dg,1,70.9,24.8,2025-03-30T16:39:14.555Z,2025-03-30T16:42:21Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5611887933,141,17.9,5611887927,56,Right,5611887935,212,8.0,5611887931,140,77.1,5611887937,213,5.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793854437,758,3,2,80,25,doohk95o6e8pkqah8vkop51dg,0,76.3,15.2,2025-03-30T16:39:15.743Z,2025-03-30T17:19:41Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5611888737,286,,5611888735,56,Right,5611889089,233,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793852377,785,7,2,80,25,45v50owpvshpijizwwlcw4lni,0,23.7,84.8,2025-03-30T16:39:15.744Z,2025-03-30T17:19:41Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5611877037,56,Back,5611889075,233,758,5611877041,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793852451,738,43,2,80,29,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-03-30T16:39:19.138Z,2025-03-30T16:44:10Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5611877483,212,7.2,5611877479,140,69.9,5611877485,213,5.90,5611877477,56,Right,5611877481,141,13.0,5611905379,144,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793852473,739,1,2,80,31,doohk95o6e8pkqah8vkop51dg,1,71.4,22.6,2025-03-30T16:39:21.475Z,2025-03-30T16:39:23Z,2of6xfvdgpsrqehwxrc39kcq2,F. Carstensen,,,5611877581,213,0.77,5611877577,141,31.2,5611877579,212,8.4,5611877575,140,77.1,5611877573,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793852491,740,1,2,80,33,doohk95o6e8pkqah8vkop51dg,1,77.1,31.2,2025-03-30T16:39:23.083Z,2025-03-30T16:39:24Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5611877673,213,5.89,5611877665,141,23.2,5611877657,56,Center,5611877661,140,89.7,5611877669,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793852497,741,1,2,80,33,doohk95o6e8pkqah8vkop51dg,0,89.7,23.2,2025-03-30T16:39:24.027Z,2025-03-30T16:39:25Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5611877707,213,1.97,5611877699,56,Center,5611877705,212,3.5,5611877737,233,786,5611877703,141,28.0,5611877735,236,,5611877741,286,,5611877701,140,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793852503,786,74,2,80,33,45v50owpvshpijizwwlcw4lni,1,5.8,70.2,2025-03-30T16:39:24.028Z,2025-03-30T17:19:29Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5611877717,285,,5611877715,56,Back,5611877793,233,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793852535,742,61,2,80,35,doohk95o6e8pkqah8vkop51dg,1,95.4,21.3,2025-03-30T16:39:25.520Z,2025-03-30T17:10:42Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5611877971,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793852669,743,5,2,80,36,doohk95o6e8pkqah8vkop51dg,0,100.8,22.6,2025-03-30T16:39:26.711Z,2025-03-30T17:20:44Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5611878823,233,787,5611878729,56,Center,5611878731,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793852639,787,5,2,80,36,45v50owpvshpijizwwlcw4lni,1,-0.8,77.4,2025-03-30T16:39:26.711Z,2025-03-30T17:20:44Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5611878561,56,Back,5611878755,233,743,5611878563,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793852655,788,1,2,80,43,45v50owpvshpijizwwlcw4lni,1,4.9,59.3,2025-03-30T16:39:33.568Z,2025-03-30T16:39:34Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5611878649,124,,5611878651,56,Back,5611878659,213,1.14,5611878653,140,9.6,5611878683,189,,5611878655,141,75.0,5611878663,237,,5611878657,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793852757,789,1,2,80,47,45v50owpvshpijizwwlcw4lni,1,30.8,72.1,2025-03-30T16:39:37.663Z,2025-03-30T16:39:40Z,2i92r2eksw9ty9kis974k3uqy,V. Lund,,,5611879273,141,39.5,5611879271,140,35.1,5611879275,212,22.6,5611879269,56,Back,5611879277,213,4.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793852847,790,1,2,80,50,45v50owpvshpijizwwlcw4lni,1,33.9,42.7,2025-03-30T16:39:40.294Z,2025-03-30T16:39:44Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5611879731,56,Back,5611879735,141,69.6,5611879739,213,1.45,5611879737,212,18.4,5611879733,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
