id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/8/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2793952197,776,45,2,76,58,ctvzi2jbl1q6xzq0s3sexj73g,0,64.3,69.5,2025-03-30T18:49:42.211Z,2025-03-30T19:40:42Z,3zg0pvrja75d3l44dq0lh4kb9,A. Helmersen,,5612433177,233,653,5612433081,285,,5612433079,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793952177,654,1,2,76,59,eujf9nqky8c5jnahb2f76m86o,1,38.4,26.8,2025-03-30T18:49:42.915Z,2025-03-30T18:49:45Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,5612432983,141,10.0,5612432979,56,Back,5612432981,140,45.1,5612432987,213,5.26,5612432985,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793952237,655,1,2,77,1,eujf9nqky8c5jnahb2f76m86o,1,44.0,6.8,2025-03-30T18:49:45.371Z,2025-03-30T18:49:48Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,5612433315,212,18.7,5612433311,140,29.7,5612433317,213,2.50,5612433313,141,23.3,5612433309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793952263,656,1,2,77,4,eujf9nqky8c5jnahb2f76m86o,1,30.0,26.1,2025-03-30T18:49:47.971Z,2025-03-30T18:49:50Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,5612433553,212,14.1,5612433551,141,38.5,5612433547,56,Back,5612433549,140,40.8,5612433555,213,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793952307,657,1,2,77,6,eujf9nqky8c5jnahb2f76m86o,1,42.5,36.4,2025-03-30T18:49:50.643Z,2025-03-30T18:49:54Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,5612433853,140,59.6,5612433861,1,,5612433859,213,1.15,5612433855,141,95.0,5612433849,155,,5612433857,212,43.7,5612433851,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793952341,658,1,2,77,10,eujf9nqky8c5jnahb2f76m86o,0,60.0,94.7,2025-03-30T18:49:54.587Z,2025-03-30T18:49:56Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,5612434039,212,29.4,5612434035,140,87.8,5612434041,213,6.17,5612434033,56,Left,5612434037,141,89.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793952357,777,12,2,77,13,ctvzi2jbl1q6xzq0s3sexj73g,1,15.2,12.3,2025-03-30T18:49:57.325Z,2025-03-30T18:49:59Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,5612434221,167,,5612434155,212,9.9,5612434147,56,Back,5612434157,213,4.89,5612434151,140,16.9,5612434153,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793952385,659,5,2,77,13,eujf9nqky8c5jnahb2f76m86o,1,83.8,101.8,2025-03-30T18:49:57.621Z,2025-03-30T18:50:02Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,5612434299,56,Left,5612434317,233,778,5612434301,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793952365,778,5,2,77,13,ctvzi2jbl1q6xzq0s3sexj73g,0,16.2,-1.8,2025-03-30T18:49:57.621Z,2025-03-30T20:01:50Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,5612434191,347,,5612434189,56,Back,5612434375,233,659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793952683,661,18,2,77,40,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-03-30T18:50:23.783Z,2025-03-30T18:50:24Z,342b6q9d0ghvvizc2s6801ses,S. Jonassen,,5612436027,44,Forward,5612436107,55,662,5612436025,42,,5612436029,59,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793952691,662,19,2,77,40,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-03-30T18:50:23.784Z,2025-03-30T18:50:25Z,bs4q35yv3qe37wu1u18ajx8us,K. Skurve Håland,,5612436077,55,661,5612436071,292,9,5612436075,44,Forward,5612436063,42,,5612436069,59,23,5612436073,293,2,5612436067,145,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793952861,663,1,2,77,52,eujf9nqky8c5jnahb2f76m86o,1,77.4,100.0,2025-03-30T18:50:35.850Z,2025-03-30T18:50:37Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,5612436905,141,87.5,5612436909,213,5.54,5612436907,212,14.2,5612436901,56,Left,5612436897,107,,5612436903,140,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793952899,664,61,2,77,55,eujf9nqky8c5jnahb2f76m86o,1,87.1,87.1,2025-03-30T18:50:39.468Z,2025-03-30T18:50:39Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,5612437113,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793952949,665,1,2,77,57,eujf9nqky8c5jnahb2f76m86o,1,77.8,92.3,2025-03-30T18:50:40.804Z,2025-03-30T18:50:43Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,5612437421,140,62.7,5612437427,212,21.6,5612437425,141,70.8,5612437429,213,3.89,5612437417,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793952923,779,83,2,77,58,ctvzi2jbl1q6xzq0s3sexj73g,0,19.8,10.6,2025-03-30T18:50:41.949Z,2025-03-30T18:50:44Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,5612437501,399,2gxvele61txnvuc7sxszfqaga,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793952955,666,1,2,77,59,eujf9nqky8c5jnahb2f76m86o,1,61.9,67.5,2025-03-30T18:50:43.212Z,2025-03-30T18:50:46Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,5612437481,213,5.55,5612437473,56,Center,5612437479,212,28.4,5612437475,140,82.0,5612437477,141,39.5,5612437471,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793953017,667,1,2,78,2,eujf9nqky8c5jnahb2f76m86o,1,82.0,39.5,2025-03-30T18:50:46.122Z,2025-03-30T18:50:51Z,egd6w206242dh7aowfzmwyane,A. Scriven,,5612437843,56,Right,5612437851,213,4.98,5612437847,141,17.7,5612437845,140,85.8,5612437849,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793953037,668,1,2,78,3,eujf9nqky8c5jnahb2f76m86o,0,85.8,17.7,2025-03-30T18:50:46.763Z,2025-03-30T20:31:49Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,5612437979,213,1.12,5612437975,141,64.9,5612437971,56,Center,5612437977,212,35.7,5612437981,1,,5612437967,2,,5612437969,155,,5612437973,140,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793953081,669,5,2,78,4,eujf9nqky8c5jnahb2f76m86o,0,100.9,68.2,2025-03-30T18:50:48.637Z,2025-03-30T20:01:51Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,5612438199,346,,5612438279,233,780,5612438197,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793953021,780,5,2,78,4,ctvzi2jbl1q6xzq0s3sexj73g,1,-0.9,31.8,2025-03-30T18:50:48.637Z,2025-03-30T20:01:50Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,5612437881,346,,5612437879,56,Back,5612438245,233,669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793953219,781,1,2,78,23,ctvzi2jbl1q6xzq0s3sexj73g,1,3.9,50.7,2025-03-30T18:51:07.484Z,2025-03-30T18:51:08Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,5612438923,237,,5612438913,140,14.9,5612438909,124,,5612438919,213,5.66,5612438915,141,38.5,5612438917,212,14.2,5612438911,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793953245,782,1,2,78,24,ctvzi2jbl1q6xzq0s3sexj73g,1,14.9,38.5,2025-03-30T18:51:08.300Z,2025-03-30T18:51:11Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,5612439043,212,8.1,5612439037,56,Back,5612439041,141,41.0,5612439045,213,2.93,5612439039,140,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793953269,783,1,2,78,27,ctvzi2jbl1q6xzq0s3sexj73g,1,9.6,55.2,2025-03-30T18:51:10.884Z,2025-03-30T19:04:17Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,5612439135,56,Back,5612439139,141,66.1,5612439137,140,21.1,5612439141,212,14.2,5612439143,213,0.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793953359,784,1,2,78,29,ctvzi2jbl1q6xzq0s3sexj73g,1,26.8,72.4,2025-03-30T18:51:13.507Z,2025-03-30T18:51:20Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,5612439545,140,29.6,5612439549,212,13.7,5612439543,56,Back,5612439553,213,1.35,5612439547,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793953389,785,1,2,78,36,ctvzi2jbl1q6xzq0s3sexj73g,1,28.1,83.9,2025-03-30T18:51:20.283Z,2025-03-30T18:51:23Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,5612439735,56,Back,5612439739,141,73.2,5612439743,213,3.50,5612439741,212,20.8,5612439737,140,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793953531,786,1,2,78,39,ctvzi2jbl1q6xzq0s3sexj73g,1,9.5,73.2,2025-03-30T18:51:23.292Z,2025-03-30T18:51:34Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,5612440551,213,5.12,5612440547,141,28.9,5612440549,212,32.8,5612440545,140,21.8,5612440543,56,Back,5612440553,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793953569,787,1,2,78,50,ctvzi2jbl1q6xzq0s3sexj73g,1,43.3,22.5,2025-03-30T18:51:34.661Z,2025-03-30T18:51:38Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,5612440777,141,51.0,5612440779,212,20.6,5612440775,140,36.7,5612440773,56,Back,5612440781,213,1.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793953619,788,1,2,78,54,ctvzi2jbl1q6xzq0s3sexj73g,1,46.5,50.4,2025-03-30T18:51:38.524Z,2025-03-30T18:51:43Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,5612441053,212,15.3,5612441047,56,Back,5612441051,141,27.9,5612441055,213,4.70,5612441049,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793953669,789,1,2,78,59,ctvzi2jbl1q6xzq0s3sexj73g,1,46.0,42.7,2025-03-30T18:51:43.035Z,2025-03-30T18:51:46Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,5612441323,213,1.74,5612441319,141,61.5,5612441315,56,Back,5612441321,212,13.0,5612441317,140,43.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793953687,790,1,2,79,2,ctvzi2jbl1q6xzq0s3sexj73g,1,52.0,71.2,2025-03-30T18:51:46.404Z,2025-03-30T18:51:48Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,5612441431,213,1.95,5612441429,212,11.3,5612441425,140,48.0,5612441427,141,86.6,5612441423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793953737,791,1,2,79,6,ctvzi2jbl1q6xzq0s3sexj73g,1,43.5,73.0,2025-03-30T18:51:50.691Z,2025-03-30T18:51:53Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,5612441705,141,67.9,5612441709,213,3.36,5612441707,212,16.2,5612441701,56,Back,5612441703,140,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793953779,792,1,2,79,9,ctvzi2jbl1q6xzq0s3sexj73g,1,28.4,67.9,2025-03-30T18:51:53.547Z,2025-03-30T18:51:57Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,5612441961,213,3.53,5612441953,56,Back,5612441957,141,60.5,5612441959,212,13.3,5612441955,140,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793953813,793,1,2,79,13,ctvzi2jbl1q6xzq0s3sexj73g,1,19.2,53.4,2025-03-30T18:51:56.988Z,2025-03-30T18:52:00Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,5612442131,212,32.0,5612442125,56,Back,5612442129,141,8.0,5612442127,140,27.1,5612442133,213,4.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793953861,794,1,2,79,16,ctvzi2jbl1q6xzq0s3sexj73g,1,27.1,3.7,2025-03-30T18:52:00.035Z,2025-03-30T18:52:03Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,5612442435,141,17.4,5612442439,213,2.45,5612442437,212,14.6,5612442429,56,Back,5612442431,140,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793953909,795,1,2,79,19,ctvzi2jbl1q6xzq0s3sexj73g,1,29.7,17.6,2025-03-30T18:52:03.566Z,2025-03-30T18:52:08Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,5612442703,155,,5612442707,140,57.1,5612442705,56,Right,5612442709,141,18.9,5612442711,212,28.8,5612442713,213,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793953933,796,1,2,79,24,ctvzi2jbl1q6xzq0s3sexj73g,1,58.5,18.3,2025-03-30T18:52:07.819Z,2025-03-30T19:08:39Z,3zg0pvrja75d3l44dq0lh4kb9,A. Helmersen,,5612442867,212,8.7,5612442861,56,Center,5612442863,140,63.3,5612442869,213,0.96,5612442865,141,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793953935,671,45,2,79,26,eujf9nqky8c5jnahb2f76m86o,0,35.7,70.0,2025-03-30T18:52:09.867Z,2025-03-30T18:52:15Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,5612442883,285,,5612442963,233,797,5612442881,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793953941,797,3,2,79,26,ctvzi2jbl1q6xzq0s3sexj73g,1,64.3,30.0,2025-03-30T18:52:09.867Z,2025-03-30T18:52:29Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,5612442909,286,,5612443003,233,671,5612442907,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793953995,798,1,2,79,27,ctvzi2jbl1q6xzq0s3sexj73g,1,63.9,36.9,2025-03-30T18:52:11.683Z,2025-03-30T18:52:15Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,5612443175,213,1.33,5612443171,141,75.6,5612443167,56,Center,5612443173,212,27.1,5612443169,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793954019,799,1,2,79,31,ctvzi2jbl1q6xzq0s3sexj73g,0,77.8,73.9,2025-03-30T18:52:15.187Z,2025-03-30T18:52:17Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,5612443295,213,0.07,5612443287,56,Center,5612443289,140,86.4,5612443293,212,9.1,5612443291,141,74.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793954069,672,12,2,79,35,eujf9nqky8c5jnahb2f76m86o,1,7.7,22.4,2025-03-30T18:52:19.379Z,2025-03-30T18:52:21Z,egd6w206242dh7aowfzmwyane,A. Scriven,,5612443575,56,Back,5612443583,213,4.57,5612443579,141,17.0,5612443581,212,3.7,5612443577,140,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793954047,800,61,2,79,36,ctvzi2jbl1q6xzq0s3sexj73g,1,87.0,73.3,2025-03-30T18:52:20.052Z,2025-03-30T18:52:20Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,5612443463,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793954077,673,5,2,79,37,eujf9nqky8c5jnahb2f76m86o,1,11.4,-1.2,2025-03-30T18:52:21.275Z,2025-03-30T20:01:51Z,egd6w206242dh7aowfzmwyane,A. Scriven,,5612612537,233,801,5612443613,347,,5612443611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793954105,801,5,2,79,37,ctvzi2jbl1q6xzq0s3sexj73g,0,88.6,101.2,2025-03-30T18:52:21.275Z,2025-03-30T20:01:51Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,5612443785,56,Left,5612443787,347,,5612612545,233,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793954253,674,1,2,79,51,eujf9nqky8c5jnahb2f76m86o,1,10.2,0.0,2025-03-30T18:52:34.882Z,2025-03-30T18:52:39Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,5612444575,212,8.9,5612444571,140,11.0,5612444577,213,1.48,5612444567,107,,5612444573,141,11.4,5612444569,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793954261,675,1,2,79,55,eujf9nqky8c5jnahb2f76m86o,0,11.0,11.4,2025-03-30T18:52:38.915Z,2025-03-30T18:52:39Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,5612444623,141,19.7,5612444627,213,0.26,5612444621,140,31.6,5612444619,56,Back,5612444617,157,,5612444629,1,,5612444625,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793954297,676,1,2,79,58,eujf9nqky8c5jnahb2f76m86o,0,19.4,7.4,2025-03-30T18:52:41.906Z,2025-03-30T18:52:42Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,5612444813,141,6.5,5612444817,213,6.22,5612444805,56,Back,5612444807,140,28.6,5612444803,3,,5612444815,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793954301,802,1,2,79,58,ctvzi2jbl1q6xzq0s3sexj73g,0,71.7,70.2,2025-03-30T18:52:42.146Z,2025-03-30T19:10:32Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,5612444841,141,81.4,5612444843,212,16.6,5612444837,56,Left,5612444835,3,,5612444839,140,85.8,5612444845,213,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793954319,803,3,2,79,59,ctvzi2jbl1q6xzq0s3sexj73g,0,79.1,85.6,2025-03-30T18:52:43.650Z,2025-03-30T19:35:13Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,5612445329,233,677,5612444939,56,Left,5612444941,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793954379,677,7,2,79,59,eujf9nqky8c5jnahb2f76m86o,1,20.9,14.4,2025-03-30T18:52:43.651Z,2025-03-30T19:35:12Z,egd6w206242dh7aowfzmwyane,A. Scriven,,5612445265,285,,5612445303,233,803,5612445261,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793954403,804,83,2,80,5,ctvzi2jbl1q6xzq0s3sexj73g,0,63.8,81.8,2025-03-30T18:52:49.634Z,2025-03-30T19:38:39Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,5612627439,399,egd6w206242dh7aowfzmwyane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793954401,678,1,2,80,6,eujf9nqky8c5jnahb2f76m86o,0,33.0,10.7,2025-03-30T18:52:49.858Z,2025-03-30T18:52:51Z,egd6w206242dh7aowfzmwyane,A. Scriven,,5612445387,56,Right,5612445395,213,6.15,5612445391,141,6.7,5612445389,140,52.2,5612445393,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793954445,805,1,2,80,10,ctvzi2jbl1q6xzq0s3sexj73g,0,51.6,87.1,2025-03-30T18:52:54.028Z,2025-03-30T19:10:40Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,5612445605,141,87.1,5612445609,213,0.00,5612445603,140,59.5,5612445601,56,Left,5612445607,212,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793954477,806,1,2,80,12,ctvzi2jbl1q6xzq0s3sexj73g,0,56.5,85.0,2025-03-30T18:52:55.981Z,2025-03-30T19:10:45Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,5612445763,141,100.0,5612445757,157,,5612445759,56,Left,5612445767,213,1.00,5612445761,140,63.6,5612445769,1,,5612445765,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793954467,679,61,2,80,12,eujf9nqky8c5jnahb2f76m86o,0,43.8,8.6,2025-03-30T18:52:56.178Z,2025-03-30T18:52:56Z,egd6w206242dh7aowfzmwyane,A. Scriven,,5612445707,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793954491,680,5,2,80,13,eujf9nqky8c5jnahb2f76m86o,1,40.0,-1.8,2025-03-30T18:52:56.914Z,2025-03-30T20:01:52Z,egd6w206242dh7aowfzmwyane,A. Scriven,,5612445853,233,807,5612445829,56,Back,5612445831,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793954483,807,5,2,80,13,ctvzi2jbl1q6xzq0s3sexj73g,0,60.0,101.8,2025-03-30T18:52:56.914Z,2025-03-30T18:53:03Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,5612445783,347,,5612445895,233,680,5612445781,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793954679,681,1,2,80,25,eujf9nqky8c5jnahb2f76m86o,1,45.3,0.0,2025-03-30T18:53:08.953Z,2025-03-30T18:53:15Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,5612446881,213,2.70,5612446873,56,Back,5612446883,1,,5612446875,140,25.9,5612446879,212,22.5,5612446871,107,,5612446877,141,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793954731,682,1,2,80,31,eujf9nqky8c5jnahb2f76m86o,1,25.7,33.1,2025-03-30T18:53:15.161Z,2025-03-30T18:53:18Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,5612447099,212,14.1,5612447103,213,2.09,5612447095,141,51.0,5612447087,56,Back,5612447091,140,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793954795,683,1,2,80,34,eujf9nqky8c5jnahb2f76m86o,1,19.4,52.1,2025-03-30T18:53:18.392Z,2025-03-30T18:53:23Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,5612447435,141,76.6,5612447439,213,1.18,5612447433,140,25.9,5612447431,56,Back,5612447437,212,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793954821,684,1,2,80,39,eujf9nqky8c5jnahb2f76m86o,0,26.0,76.6,2025-03-30T18:53:23.323Z,2025-03-30T18:53:25Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,5612447573,213,0.30,5612447567,141,100.0,5612447561,56,Left,5612447571,212,56.7,5612447577,1,,5612447563,140,77.6,5612447557,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793954825,685,5,2,80,41,eujf9nqky8c5jnahb2f76m86o,0,75.1,101.5,2025-03-30T18:53:25.127Z,2025-03-30T20:01:52Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,5612447601,56,Left,5612447603,347,,5612448763,233,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793955055,808,5,2,80,41,ctvzi2jbl1q6xzq0s3sexj73g,1,24.9,-1.5,2025-03-30T18:53:25.127Z,2025-03-30T20:01:52Z,38qnvrvf3y1xs22tovwy21jv9,J. Gundersen,,5612448643,347,,5612448737,233,685,5612448641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793955137,809,1,2,80,58,ctvzi2jbl1q6xzq0s3sexj73g,1,33.2,0.0,2025-03-30T18:53:42.058Z,2025-03-30T18:53:47Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,5612449017,56,Back,5612449025,213,0.63,5612449021,141,14.0,5612449019,140,46.9,5612449015,107,,5612449023,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793955141,810,61,2,81,0,ctvzi2jbl1q6xzq0s3sexj73g,0,46.9,14.0,2025-03-30T18:53:44.195Z,2025-03-30T19:39:23Z,3zg0pvrja75d3l44dq0lh4kb9,A. Helmersen,,5612449079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793955171,687,1,2,81,2,eujf9nqky8c5jnahb2f76m86o,1,47.5,92.9,2025-03-30T18:53:46.721Z,2025-03-30T18:53:50Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,5612449233,56,Back,5612449237,141,78.7,5612449241,213,3.82,5612449239,212,15.5,5612449235,140,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793955195,688,1,2,81,6,eujf9nqky8c5jnahb2f76m86o,1,30.6,71.2,2025-03-30T18:53:50.065Z,2025-03-30T18:53:52Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,5612449393,141,95.0,5612449395,212,16.9,5612449397,213,1.27,5612449391,140,35.3,5612449389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793955227,689,1,2,81,9,eujf9nqky8c5jnahb2f76m86o,1,41.3,92.3,2025-03-30T18:53:52.777Z,2025-03-30T18:53:55Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,5612449561,56,Left,5612449567,212,21.5,5612449563,140,61.8,5612449565,141,91.2,5612449569,213,6.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
