id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2807336033,671,1,2,75,8,doohk95o6e8pkqah8vkop51dg,1,75.1,71.7,2025-04-27T16:48:12.852Z,2025-04-27T16:48:15Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5686107495,212,12.6,5686107491,140,71.4,5686107493,141,54.0,5686107483,56,Center,5686107497,213,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807336069,672,1,2,75,10,doohk95o6e8pkqah8vkop51dg,1,72.1,54.8,2025-04-27T16:48:15.076Z,2025-04-27T16:48:17Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5686107665,56,Center,5686107671,212,11.6,5686107673,213,4.60,5686107667,140,70.9,5686107669,141,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807336175,673,1,2,75,13,doohk95o6e8pkqah8vkop51dg,1,70.9,35.5,2025-04-27T16:48:17.220Z,2025-04-27T16:48:23Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5686108257,212,16.8,5686108251,56,Right,5686108259,213,5.27,5686108255,141,14.6,5686108253,140,79.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807336181,674,4,2,75,19,doohk95o6e8pkqah8vkop51dg,1,81.0,9.4,2025-04-27T16:48:23.179Z,2025-04-27T17:50:55Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5686108353,152,,5686108665,233,739,5686108355,265,,5686108351,56,Right,5686108349,13,,5686108357,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807336223,739,4,2,75,19,ew0hpuiweoltpsg5f51r2w64t,0,19.0,90.6,2025-04-27T16:48:23.180Z,2025-04-27T17:50:55Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5686108633,13,,5686108745,233,674,5686108641,285,,5686108635,56,Back,5686108637,152,,5686108639,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807336685,675,1,2,75,39,doohk95o6e8pkqah8vkop51dg,1,80.3,7.6,2025-04-27T16:48:43.604Z,2025-04-27T16:49:11Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,1.0,,5686113337,210,15,5686110911,155,,5686110907,2,,5686113341,154,,5686110931,213,1.28,5686110927,212,33.9,5686110915,56,Center,5686110909,5,,5686110923,141,55.4,5686110913,152,,5686110919,140,89.6,5686110935,1,,,,,,,,,,,,,,,,,,,
2807336699,676,44,2,75,42,doohk95o6e8pkqah8vkop51dg,1,89.4,58.6,2025-04-27T16:48:46.644Z,2025-04-27T17:55:02Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5686111025,286,,5686111023,56,Center,5686123729,233,750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807337993,750,44,2,75,42,ew0hpuiweoltpsg5f51r2w64t,0,10.6,41.4,2025-04-27T16:48:46.645Z,2025-04-27T17:55:02Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5686118603,285,,5686123773,233,676,5686118601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807336709,677,15,2,75,42,doohk95o6e8pkqah8vkop51dg,1,89.6,55.4,2025-04-27T16:48:47.012Z,2025-04-27T16:51:14Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5686113395,154,,5686125263,233,751,5686113393,29,,5686111061,17,,5686113391,78,,5686111063,56,Center,5686113397,55,675,5686113419,146,91.6,5686113389,15,,5686113407,102,50.8,5686113387,24,,5686113417,328,5686113427,230,99.1,5686113423,147,54.5,,5686113413,103,19,5686112783,82,,5686113435,231,52.7,,,
2807338009,751,10,2,75,42,ew0hpuiweoltpsg5f51r2w64t,1,8.4,45.5,2025-04-27T16:48:47.112Z,2025-04-27T16:51:14Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5686118685,56,Back,5686125345,233,677,5686118683,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807336747,740,12,2,75,44,ew0hpuiweoltpsg5f51r2w64t,1,10.8,32.1,2025-04-27T16:48:48.908Z,2025-04-27T16:51:16Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5686111327,140,14.2,5686111333,213,0.95,5686111325,56,Back,5686111329,141,39.5,5686111331,212,6.2,5686111935,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807336797,741,12,2,75,47,ew0hpuiweoltpsg5f51r2w64t,1,14.2,39.5,2025-04-27T16:48:51.638Z,2025-04-27T16:48:54Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5686111623,213,0.20,5686111615,56,Back,5686111621,212,17.0,5686111651,15,,5686111617,140,30.1,5686111619,141,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807336835,678,1,2,75,47,doohk95o6e8pkqah8vkop51dg,1,67.6,35.6,2025-04-27T16:48:52.124Z,2025-04-27T16:48:54Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5686111799,212,14.8,5686111797,141,14.9,5686111795,140,72.0,5686111801,213,5.03,5686111793,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807336965,679,1,2,75,49,doohk95o6e8pkqah8vkop51dg,1,72.0,14.9,2025-04-27T16:48:53.956Z,2025-04-27T16:49:01Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5686112507,140,85.5,5686112511,212,14.8,5686112509,141,8.9,5686112513,213,6.00,5686112505,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807336971,680,61,2,75,55,doohk95o6e8pkqah8vkop51dg,0,95.2,10.4,2025-04-27T16:48:59.725Z,2025-04-27T17:43:25Z,xctg7y5ks41cjjnerqkia38p,S. Guðjohnsen,,,5686112549,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807336987,681,5,2,75,56,doohk95o6e8pkqah8vkop51dg,0,101.2,8.6,2025-04-27T16:49:00.767Z,2025-04-27T17:50:33Z,xctg7y5ks41cjjnerqkia38p,S. Guðjohnsen,,,5686112619,56,Right,5686113865,233,742,5686112621,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807337175,742,5,2,75,56,ew0hpuiweoltpsg5f51r2w64t,1,-1.2,91.4,2025-04-27T16:49:00.767Z,2025-04-27T17:50:33Z,cs99i7ypembqsswr96y6n53ze,F. Dahl,,,5686113773,56,Back,5686113775,346,,5686113859,233,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807337207,743,1,2,76,10,ew0hpuiweoltpsg5f51r2w64t,1,5.3,62.0,2025-04-27T16:49:15.107Z,2025-04-27T16:49:17Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5686113935,140,3.7,5686113945,237,,5686113941,213,4.49,5686113931,124,,5686113933,56,Back,5686113939,212,7.7,5686113937,141,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807337249,744,1,2,76,12,ew0hpuiweoltpsg5f51r2w64t,1,3.7,50.6,2025-04-27T16:49:16.294Z,2025-04-27T16:49:20Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5686114157,141,24.9,5686114159,212,17.5,5686114155,140,5.0,5686114153,56,Back,5686114161,213,4.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807337267,745,1,2,76,15,ew0hpuiweoltpsg5f51r2w64t,0,6.3,23.6,2025-04-27T16:49:19.869Z,2025-04-27T16:49:23Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5686114579,286,,5686114255,140,8.7,5686114261,213,5.62,5686114253,56,Back,5686114571,236,,5686114259,212,3.2,5686114257,141,20.7,5686114573,233,682,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807337313,682,74,2,76,15,doohk95o6e8pkqah8vkop51dg,1,91.5,73.8,2025-04-27T16:49:19.870Z,2025-04-27T17:54:37Z,2urilkjhzglzfbteda50ml8us,M. Håheim-Elveseter,,,5686114529,56,Center,5686114531,285,,5686114669,233,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807337331,683,5,2,76,17,doohk95o6e8pkqah8vkop51dg,0,100.8,73.2,2025-04-27T16:49:21.662Z,2025-04-27T17:50:34Z,2urilkjhzglzfbteda50ml8us,M. Håheim-Elveseter,,,5686114717,346,,5686114715,56,Center,5686115637,233,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807337475,746,5,2,76,17,ew0hpuiweoltpsg5f51r2w64t,1,-0.8,26.8,2025-04-27T16:49:21.662Z,2025-04-27T17:50:34Z,6grill6jvkvpzba5atb3gnjzd,J. Taaje,,,5686115537,56,Back,5686115541,346,,5686115589,233,683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807337505,747,1,2,76,28,ew0hpuiweoltpsg5f51r2w64t,1,5.1,61.2,2025-04-27T16:49:32.581Z,2025-04-27T16:49:34Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5686115713,141,50.6,5686115721,237,,5686115707,124,,5686115709,56,Back,5686115715,212,7.3,5686115711,140,3.9,5686115717,213,4.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807337653,748,1,2,76,30,ew0hpuiweoltpsg5f51r2w64t,0,6.4,49.0,2025-04-27T16:49:34.261Z,2025-04-27T17:59:41Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5686116737,56,Center,5686116759,1,,5686116747,141,25.5,5686116749,212,59.3,5686116755,213,6.01,5686116741,140,60.8,5686116735,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807337599,684,44,2,76,34,doohk95o6e8pkqah8vkop51dg,1,37.2,76.0,2025-04-27T16:49:38.725Z,2025-04-27T17:55:03Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5686116373,56,Back,5686116881,233,749,5686116375,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807337669,749,44,2,76,34,ew0hpuiweoltpsg5f51r2w64t,0,62.8,24.0,2025-04-27T16:49:38.726Z,2025-04-27T18:00:35Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5686116911,233,684,5686116809,56,Center,5686116811,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807337603,685,61,2,76,35,doohk95o6e8pkqah8vkop51dg,1,36.7,79.2,2025-04-27T16:49:39.430Z,2025-04-27T16:49:40Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5686116405,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807337697,687,1,2,76,40,doohk95o6e8pkqah8vkop51dg,1,61.9,96.8,2025-04-27T16:49:44.542Z,2025-04-27T16:49:46Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5686116995,56,Left,5686117001,212,7.5,5686116997,140,58.4,5686116999,141,87.2,5686117003,213,4.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807337729,688,1,2,76,42,doohk95o6e8pkqah8vkop51dg,1,58.4,87.2,2025-04-27T16:49:46.301Z,2025-04-27T16:49:47Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5686117167,56,Back,5686117169,140,49.5,5686117173,212,10.2,5686117171,141,93.3,5686117175,213,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807337789,689,1,2,76,43,doohk95o6e8pkqah8vkop51dg,1,49.5,93.3,2025-04-27T16:49:47.173Z,2025-04-27T16:49:52Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5686117553,213,3.78,5686117545,56,Back,5686117551,212,10.7,5686117549,141,83.9,5686117547,140,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807337845,690,1,2,76,47,doohk95o6e8pkqah8vkop51dg,1,58.3,81.8,2025-04-27T16:49:51.861Z,2025-04-27T16:49:55Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5686117831,213,1.42,5686117827,141,94.1,5686117829,212,8.5,5686117823,56,Left,5686117825,140,59.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807337923,691,1,2,76,50,doohk95o6e8pkqah8vkop51dg,1,57.8,94.5,2025-04-27T16:49:54.909Z,2025-04-27T16:49:59Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5686118221,212,13.5,5686118215,56,Back,5686118227,213,3.50,5686118219,141,87.5,5686118217,140,45.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807337975,692,1,2,76,55,doohk95o6e8pkqah8vkop51dg,0,56.1,83.4,2025-04-27T16:49:59.485Z,2025-04-27T16:50:02Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5686118505,141,76.7,5686118509,213,6.12,5686118501,56,Center,5686118507,212,28.5,5686118503,140,82.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807338081,753,1,2,77,1,ew0hpuiweoltpsg5f51r2w64t,1,12.8,18.2,2025-04-27T16:50:05.686Z,2025-04-27T16:50:06Z,4hmj5l79xbxxkyuxdx47lj8wl,G. Valsvik,,,5686119003,212,11.6,5686118997,56,Back,5686119001,141,5.0,5686119005,213,5.40,5686118999,140,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807338177,754,1,2,77,2,ew0hpuiweoltpsg5f51r2w64t,1,19.8,5.0,2025-04-27T16:50:06.608Z,2025-04-27T16:50:13Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5686119641,212,18.0,5686119635,56,Back,5686119643,213,0.10,5686119639,141,7.7,5686119637,140,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807338151,693,45,2,77,7,doohk95o6e8pkqah8vkop51dg,0,47.2,84.1,2025-04-27T16:50:11.246Z,2025-04-27T16:50:15Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5686119849,233,755,5686119473,56,Back,5686119475,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807338185,755,3,2,77,7,ew0hpuiweoltpsg5f51r2w64t,1,54.6,16.1,2025-04-27T16:50:11.246Z,2025-04-27T16:50:16Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5686119687,286,,5686119817,233,693,5686119685,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807338197,756,1,2,77,9,ew0hpuiweoltpsg5f51r2w64t,1,57.1,17.4,2025-04-27T16:50:14.047Z,2025-04-27T18:00:37Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5686119777,213,0.91,5686119769,56,Center,5686119775,212,11.5,5686119771,140,63.8,5686119773,141,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807338255,757,1,2,77,10,ew0hpuiweoltpsg5f51r2w64t,1,63.8,30.7,2025-04-27T16:50:14.838Z,2025-04-27T16:50:19Z,5362zl678ibx1md2kk6t4r47o,N. Möller,,,5686120119,212,17.5,5686120117,141,22.1,5686120121,213,5.94,5686120113,56,Center,5686120115,140,79.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807338319,758,1,2,77,14,ew0hpuiweoltpsg5f51r2w64t,1,91.2,27.6,2025-04-27T16:50:18.958Z,2025-04-27T17:14:30Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,1.0,,5686242527,210,15,5686120467,213,1.52,5686242529,154,,5686120459,140,91.7,5686120461,141,42.4,5686120465,212,10.1,5686120455,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807338339,759,15,2,77,15,ew0hpuiweoltpsg5f51r2w64t,1,91.6,46.6,2025-04-27T16:50:19.770Z,2025-04-27T18:30:52Z,4vp5w5ahxvyk2iu4ymm9ksl7u,Marko Farji,,,5686242621,147,47.5,5686636911,78,,5686241977,82,,5686242611,102,48.4,5686242607,55,758,5686242659,233,694,5686242597,29,,5686120549,56,Center,5686242601,154,,5686242617,100,,5686242625,231,48.2,5686242613,103,5686636909,23,,5686242615,328,,19,5686242623,230,98.0,5686241973,72,,5686120547,17,,5686242619,146,95.8
2807338283,694,10,2,77,15,doohk95o6e8pkqah8vkop51dg,1,5.5,53.3,2025-04-27T16:50:19.870Z,2025-04-27T17:14:31Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5686120253,94,,5686242725,233,759,5686120255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807338717,695,12,2,77,16,doohk95o6e8pkqah8vkop51dg,1,5.8,54.5,2025-04-27T16:50:20.734Z,2025-04-27T16:50:42Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5686122599,56,Back,5686122611,141,96.2,5686122605,140,24.4,5686122617,212,34.4,5686122621,213,0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807338439,760,1,2,77,23,ew0hpuiweoltpsg5f51r2w64t,1,77.5,4.6,2025-04-27T16:50:27.633Z,2025-04-27T16:50:28Z,go4g6syxqw7nwn67c1am65t5,M. Mehnert,,,5686121117,212,11.0,5686121119,213,2.73,5686121115,141,11.0,5686121111,56,Right,5686121113,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807338459,761,1,2,77,24,ew0hpuiweoltpsg5f51r2w64t,1,67.9,11.0,2025-04-27T16:50:28.253Z,2025-04-27T16:50:29Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5686121243,212,8.6,5686121241,141,23.6,5686121245,213,1.55,5686121237,56,Center,5686121239,140,68.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807338463,762,1,2,77,25,ew0hpuiweoltpsg5f51r2w64t,1,68.1,23.6,2025-04-27T16:50:29.181Z,2025-04-27T16:50:29Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5686121267,141,29.2,5686121271,212,4.6,5686121275,213,2.17,5686121261,140,65.6,5686121255,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807338565,763,1,2,77,25,ew0hpuiweoltpsg5f51r2w64t,1,65.6,29.2,2025-04-27T16:50:29.695Z,2025-04-27T16:50:35Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5686121837,213,4.38,5686121831,140,61.7,5686121835,212,12.5,5686121829,56,Right,5686121833,141,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807338587,764,1,2,77,31,ew0hpuiweoltpsg5f51r2w64t,1,65.2,10.7,2025-04-27T16:50:35.160Z,2025-04-27T16:50:36Z,7u76uh9164fs8tx6zqw0icqtx,B. Sørmo,,,5686121957,56,Right,5686121959,140,66.1,5686121963,212,6.4,5686121961,141,20.0,5686121965,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807338605,765,1,2,77,32,ew0hpuiweoltpsg5f51r2w64t,1,66.1,20.0,2025-04-27T16:50:36.215Z,2025-04-27T16:50:37Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5686122037,140,69.8,5686122033,56,Right,5686122043,212,4.4,5686122041,141,17.0,5686122045,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807338659,766,1,2,77,32,ew0hpuiweoltpsg5f51r2w64t,1,69.8,17.0,2025-04-27T16:50:37.070Z,2025-04-27T16:50:39Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5686122297,141,12.6,5686122295,140,68.9,5686122299,212,3.1,5686122301,213,4.41,5686122293,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807338757,767,1,2,77,35,ew0hpuiweoltpsg5f51r2w64t,1,75.9,11.0,2025-04-27T16:50:39.518Z,2025-04-27T16:50:44Z,15wt9e9girpzdqw5y2hb4awut,H. Stengel,,,5686122827,212,17.3,5686122829,213,0.94,5686122821,56,Center,5686122825,141,31.6,5686122823,140,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807338723,696,83,2,77,38,doohk95o6e8pkqah8vkop51dg,0,12.0,77.9,2025-04-27T16:50:42.230Z,2025-04-27T16:50:45Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5686122927,399,4ja6as3sd53z72xqa7p8vrv9w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807338765,768,1,2,77,39,ew0hpuiweoltpsg5f51r2w64t,0,97.8,17.4,2025-04-27T16:50:43.958Z,2025-04-27T16:50:45Z,4ja6as3sd53z72xqa7p8vrv9w,F. Ardraa,,,5686122861,140,94.9,5686122865,212,18.3,5686122863,141,44.0,5686122855,2,,5686122867,213,1.74,5686122857,155,,5686122859,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807338867,698,1,2,77,43,doohk95o6e8pkqah8vkop51dg,1,14.5,62.4,2025-04-27T16:50:47.150Z,2025-04-27T16:50:51Z,16od5bk1t05mluydp8i4t2lg4,Mamour Ndiaye,,,5686123427,141,73.7,5686123429,212,13.7,5686123431,213,0.60,5686123421,123,,5686123425,140,25.3,5686123423,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807338953,699,1,2,77,46,doohk95o6e8pkqah8vkop51dg,1,25.3,73.7,2025-04-27T16:50:50.790Z,2025-04-27T18:00:39Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5686123871,56,Back,5686123879,213,0.26,5686123875,141,80.3,5686123877,212,17.7,5686123873,140,41.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807339017,700,1,2,77,57,doohk95o6e8pkqah8vkop51dg,1,82.5,34.0,2025-04-27T16:51:01.367Z,2025-04-27T18:00:40Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5686124243,213,0.98,5686124241,212,9.2,5686124235,56,Center,5686124239,141,45.2,5686124237,140,87.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807363579,880,1,2,77,58,doohk95o6e8pkqah8vkop51dg,1,81.0,31.7,2025-04-27T16:51:02.143Z,2025-04-27T17:41:31Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5686259753,140,85.7,5686259761,212,8.8,5686259765,213,0.98,5686259751,56,Center,5686259757,141,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807363935,881,61,2,77,58,doohk95o6e8pkqah8vkop51dg,0,84.3,40.3,2025-04-27T16:51:02.243Z,2025-04-27T17:43:20Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5686261807,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807339089,769,12,2,77,58,ew0hpuiweoltpsg5f51r2w64t,1,11.6,57.8,2025-04-27T16:51:02.694Z,2025-04-27T16:51:06Z,3vh1sx99telj2gktbljiarap5,K. Krasniqi,,,5686124603,140,7.7,5686124607,212,8.8,5686124609,213,2.05,5686124601,56,Back,5686124605,141,69.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807339075,701,1,2,78,1,doohk95o6e8pkqah8vkop51dg,1,96.2,22.1,2025-04-27T16:51:05.383Z,2025-04-27T17:18:06Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,1.0,,5686262997,56,Center,5686262999,140,85.9,5686263005,213,2.96,5686265727,210,15,5686263001,141,25.0,5686265729,154,,5686263003,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807339101,770,43,2,78,1,ew0hpuiweoltpsg5f51r2w64t,1,0.0,0.0,2025-04-27T16:51:05.885Z,2025-04-27T16:51:43Z,9oc4or4w78wl51wehk66xb4k5,P. Kristian Bråtveit,,,5686124677,182,0,5686124679,56,Back,5686124675,178,0,5686124673,173,0,5686127757,144,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807364391,882,15,2,78,2,doohk95o6e8pkqah8vkop51dg,1,85.0,28.1,2025-04-27T16:51:06.143Z,2025-04-27T17:43:13Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5686264363,20,,5686265761,78,,5686265771,102,49.7,5686265783,231,48.9,5686264283,63,,5686404041,328,,5686265777,146,93.2,5686265767,55,701,5686265763,29,,5686265773,103,19,5686264287,56,Center,5686265775,139,5686265765,154,,5686265781,230,99.9,,5686265779,147,39.9,5686264367,82,,5686264281,22,,,,
2807364945,883,61,2,78,3,doohk95o6e8pkqah8vkop51dg,1,92.0,41.0,2025-04-27T16:51:07.143Z,2025-04-27T17:18:23Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5686267425,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807339171,704,1,2,78,3,doohk95o6e8pkqah8vkop51dg,1,72.2,28.0,2025-04-27T16:51:08.038Z,2025-04-27T16:51:18Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,1.0,,5686125053,56,Center,5686125061,213,1.40,5686125059,212,26.6,5686125055,140,76.4,5686125057,141,66.6,5686125683,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807339175,705,13,2,78,6,doohk95o6e8pkqah8vkop51dg,1,78.4,66.9,2025-04-27T16:51:11.022Z,2025-04-27T16:51:19Z,2urilkjhzglzfbteda50ml8us,M. Håheim-Elveseter,,,5686125741,231,51.3,5686125731,102,46.4,5686125103,18,,5686125737,215,,5686125719,74,,5686125735,103,84.7,5686125107,56,Center,5686125725,55,704,5686125367,20,,5686125739,230,98.5,5686125723,29,,5686125101,22,,,,,,,,,,,,,,,,,,,
