id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2818971785,756,61,2,78,22,doohk95o6e8pkqah8vkop51dg,1,63.4,12.3,2025-05-25T16:38:44.787Z,2025-05-25T17:00:17Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5750673443,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818974349,818,45,2,78,23,80hgdmpkvdrhw1ge9nks2kxvy,0,31.8,92.0,2025-05-25T16:38:45.193Z,2025-05-25T17:33:51Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5750676677,233,819,5750676597,285,,5750676595,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818982465,819,3,2,78,23,doohk95o6e8pkqah8vkop51dg,1,68.2,8.0,2025-05-25T16:38:45.193Z,2025-05-25T17:33:50Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5750676397,286,,5750676395,56,Right,5750676623,233,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818969301,739,1,2,78,26,doohk95o6e8pkqah8vkop51dg,1,72.4,15.2,2025-05-25T16:38:48.749Z,2025-05-25T16:39:12Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,1.0,,5750520727,213,1.57,5750520723,141,68.7,5750520725,212,36.4,5750520721,140,72.3,5750520729,1,,5750520719,56,Center,5750523457,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818969309,740,13,2,78,29,doohk95o6e8pkqah8vkop51dg,1,72.3,68.9,2025-05-25T16:38:51.236Z,2025-05-25T16:39:12Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5750523529,103,75,5750520787,56,Center,5750523519,29,,5750523523,55,739,5750523533,230,97.8,5750520785,18,,5750523515,74,,5750523535,231,51.6,5750521795,72,,5750520783,22,5750523527,102,5750523531,215,,,47.7,,,,,,,,,,,,,,,,,,,,
2818969483,741,5,2,78,31,doohk95o6e8pkqah8vkop51dg,0,101.1,44.4,2025-05-25T16:38:53.635Z,2025-05-25T17:34:36Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5750521737,346,,5750521733,56,Center,5750522279,233,796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818969557,796,5,2,78,31,80hgdmpkvdrhw1ge9nks2kxvy,1,-1.1,55.6,2025-05-25T16:38:53.635Z,2025-05-25T17:34:36Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5750522229,233,741,5750522091,56,Back,5750522093,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818969853,797,1,2,78,49,80hgdmpkvdrhw1ge9nks2kxvy,1,4.7,43.3,2025-05-25T16:39:11.896Z,2025-05-25T16:39:14Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5750523755,237,,5750523723,212,15.5,5750523721,141,28.2,5750523717,56,Back,5750523725,213,5.56,5750523715,124,,5750523719,140,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818969889,798,1,2,78,51,80hgdmpkvdrhw1ge9nks2kxvy,0,16.0,31.6,2025-05-25T16:39:13.904Z,2025-05-25T16:39:15Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5750523951,56,Back,5750523953,140,46.9,5750523965,1,,5750523961,213,6.27,5750523955,141,30.9,5750523959,212,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818969911,742,8,2,78,54,doohk95o6e8pkqah8vkop51dg,1,63.7,69.9,2025-05-25T16:39:16.445Z,2025-05-25T16:39:16Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5750524127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818969941,743,83,2,78,55,doohk95o6e8pkqah8vkop51dg,0,64.3,70.7,2025-05-25T16:39:17.741Z,2025-05-25T16:39:25Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5750525291,399,5mvddfxv6aqzohz87gopwl990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818970005,799,1,2,78,57,80hgdmpkvdrhw1ge9nks2kxvy,0,44.3,24.8,2025-05-25T16:39:19.929Z,2025-05-25T17:01:52Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5750679295,233,744,5750679299,286,,5750524667,140,48.9,5750524675,213,0.19,5750524669,141,26.2,5750679293,236,,5750524671,212,4.9,5750524665,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818970039,744,74,2,78,57,doohk95o6e8pkqah8vkop51dg,1,52.4,72.6,2025-05-25T16:39:19.930Z,2025-05-25T17:33:40Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5750524861,285,,5750524859,56,Center,5750679321,233,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818970151,746,1,2,79,1,doohk95o6e8pkqah8vkop51dg,1,51.8,76.8,2025-05-25T16:39:23.934Z,2025-05-25T16:39:26Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5750525409,141,56.9,5750525411,212,14.0,5750525413,213,4.97,5750525407,140,55.2,5750525403,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818970191,747,1,2,79,4,doohk95o6e8pkqah8vkop51dg,1,62.8,56.6,2025-05-25T16:39:26.485Z,2025-05-25T16:39:29Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5750525673,56,Center,5750525677,140,68.4,5750525685,212,10.3,5750525681,141,44.2,5750525691,213,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818970267,748,1,2,79,9,doohk95o6e8pkqah8vkop51dg,1,69.4,42.1,2025-05-25T16:39:31.037Z,2025-05-25T16:39:32Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5750526159,155,,5750526167,140,78.7,5750526163,56,Center,5750526175,213,0.92,5750526169,141,60.8,5750526173,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818970273,749,61,2,79,10,doohk95o6e8pkqah8vkop51dg,1,78.7,60.8,2025-05-25T16:39:32.703Z,2025-05-25T16:39:33Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5750526217,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818970323,750,1,2,79,12,doohk95o6e8pkqah8vkop51dg,1,84.0,66.5,2025-05-25T16:39:34.140Z,2025-05-25T16:39:36Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5750526549,140,95.6,5750526553,212,17.7,5750526551,141,85.4,5750526555,213,0.81,5750526547,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818970357,751,1,2,79,14,doohk95o6e8pkqah8vkop51dg,1,94.6,86.1,2025-05-25T16:39:36.668Z,2025-05-25T16:39:38Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5750526773,56,Left,5750526775,140,83.0,5750526779,141,88.2,5750526787,213,3.02,5750526783,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818970373,752,1,2,79,16,doohk95o6e8pkqah8vkop51dg,1,83.0,88.2,2025-05-25T16:39:38.476Z,2025-05-25T18:26:19Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5750526857,141,70.7,5750526853,56,Center,5750526845,2,,5750526855,140,86.3,5750526863,213,5.00,5750526859,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818970483,753,1,2,79,20,doohk95o6e8pkqah8vkop51dg,1,90.6,70.4,2025-05-25T16:39:42.116Z,2025-05-25T18:26:26Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,1.0,,5750527439,212,6.4,5750683957,210,13,5750527437,141,63.0,5750527433,56,Center,5750527435,140,86.8,5750683959,154,,5750527441,213,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818970501,754,13,2,79,20,doohk95o6e8pkqah8vkop51dg,1,86.8,63.0,2025-05-25T16:39:42.819Z,2025-05-25T17:03:07Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5750527557,17,,5750684007,81,,5750684025,230,98.0,5750683603,20,,5750527555,22,,5750684011,154,,5750684027,231,53.2,5750684017,102,34.5,5750684021,328,,5750684019,103,5750684009,29,5750527559,56,Center,86.1,,5750684013,55,753,,,,,,,,,,,,,,,,,
2818970527,755,5,2,79,22,doohk95o6e8pkqah8vkop51dg,0,101.4,42.8,2025-05-25T16:39:44.192Z,2025-05-25T17:34:37Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5750532549,233,800,5750527695,56,Center,5750527697,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818971377,800,5,2,79,22,80hgdmpkvdrhw1ge9nks2kxvy,1,-1.4,57.2,2025-05-25T16:39:44.192Z,2025-05-25T17:02:49Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5750532443,346,,5750532441,56,Back,5750532503,233,755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818973075,768,18,2,79,41,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-05-25T16:40:03.493Z,2025-05-25T16:41:44Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5750542149,44,Midfielder,5750542317,55,769,5750542151,59,22,5750542147,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818973093,769,19,2,79,41,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-05-25T16:40:03.494Z,2025-05-25T17:23:50Z,wamee1wd0fr552uv5507z0lx,J. Inge Berget,,,5750776567,292,9,5750542241,59,14,5750542243,44,Forward,5750545505,293,3,5750542239,145,10,5750542245,55,768,5750542235,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818973233,770,18,2,79,42,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-05-25T16:40:04.887Z,2025-05-25T16:41:50Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5750543145,55,771,5750542997,59,3,5750542995,44,Defender,5750542991,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818973251,771,19,2,79,42,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-05-25T16:40:04.888Z,2025-05-25T17:23:52Z,7ruc5zze6wi94ub7affwar9w5,M. Ødegaard,,,5750546397,293,2,5750543089,145,3,5750543085,42,,5750543095,55,770,5750776649,292,3,5750543091,59,5,5750543093,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818971417,801,1,2,79,54,80hgdmpkvdrhw1ge9nks2kxvy,1,3.7,55.2,2025-05-25T16:40:16.240Z,2025-05-25T17:03:25Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5750532649,140,21.6,5750532671,237,,5750532645,124,,5750532659,212,22.7,5750532655,141,36.6,5750685283,189,,5750532663,213,5.69,5750532647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818971431,802,1,2,79,54,80hgdmpkvdrhw1ge9nks2kxvy,1,15.5,35.6,2025-05-25T16:40:16.340Z,2025-05-25T17:28:49Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5750532695,56,Back,5750532701,212,30.2,5750532699,141,12.1,5750532697,140,39.9,5750685735,189,,5750532705,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818983507,873,1,2,79,54,80hgdmpkvdrhw1ge9nks2kxvy,1,31.2,33.1,2025-05-25T16:40:16.516Z,2025-05-25T17:28:39Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5750788891,189,,5750599341,56,Back,5750599347,212,12.6,5750599343,140,39.8,5750599349,213,0.77,5750599339,157,,5750599345,141,46.1,5750599351,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818971509,804,1,2,79,57,80hgdmpkvdrhw1ge9nks2kxvy,1,54.1,25.8,2025-05-25T16:40:19.224Z,2025-05-25T17:28:53Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5750533111,140,47.2,5750533113,141,30.6,5750533117,213,2.72,5750533115,212,7.9,5750533109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818971573,805,1,2,79,58,80hgdmpkvdrhw1ge9nks2kxvy,1,37.8,17.4,2025-05-25T16:40:20.872Z,2025-05-25T17:28:55Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5750533499,213,2.61,5750533495,141,31.5,5750533497,212,18.8,5750533493,140,22.4,5750533491,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818971659,806,1,2,80,0,80hgdmpkvdrhw1ge9nks2kxvy,1,22.5,31.5,2025-05-25T16:40:22.016Z,2025-05-25T17:04:34Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5750534013,140,40.5,5750534021,213,5.98,5750534015,141,22.8,5750534019,212,19.8,5750534009,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818971447,803,1,2,80,0,80hgdmpkvdrhw1ge9nks2kxvy,1,35.6,24.3,2025-05-25T16:40:22.825Z,2025-05-25T17:04:19Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5750688913,156,,5750532799,212,19.5,5750532795,140,54.1,5750532801,213,0.05,5750532793,56,Center,5750532797,141,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818971731,807,1,2,80,4,80hgdmpkvdrhw1ge9nks2kxvy,0,37.2,10.5,2025-05-25T16:40:26.697Z,2025-05-25T17:28:30Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5750534499,140,48.7,5750534505,213,5.69,5750534503,212,14.6,5750534497,56,Back,5750534501,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818971845,757,5,2,80,9,doohk95o6e8pkqah8vkop51dg,0,47.8,100.8,2025-05-25T16:40:31.330Z,2025-05-25T17:34:37Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5750535237,347,,5750535235,56,Back,5750535423,233,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818971841,808,5,2,80,9,80hgdmpkvdrhw1ge9nks2kxvy,1,52.2,-0.8,2025-05-25T16:40:31.330Z,2025-05-25T17:34:37Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5750535217,56,Right,5750535219,347,,5750535385,233,757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818972219,809,1,2,80,18,80hgdmpkvdrhw1ge9nks2kxvy,1,58.0,0.0,2025-05-25T16:40:40.888Z,2025-05-25T16:40:47Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5750537369,141,11.3,5750537371,212,12.6,5750537365,56,Right,5750537373,213,0.77,5750537367,140,66.6,5750537363,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818978619,798,83,2,80,20,doohk95o6e8pkqah8vkop51dg,0,36.3,80.0,2025-05-25T16:40:42.351Z,2025-05-25T16:44:58Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5750573575,399,b02g29dknl89wywv3l61fgueh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818972289,810,1,2,80,25,80hgdmpkvdrhw1ge9nks2kxvy,1,76.9,40.9,2025-05-25T16:40:47.192Z,2025-05-25T16:40:50Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5750537749,56,Center,5750537759,213,1.82,5750537757,212,8.6,5750537753,140,74.9,5750537755,141,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818972305,811,50,2,80,27,80hgdmpkvdrhw1ge9nks2kxvy,1,81.4,53.1,2025-05-25T16:40:49.482Z,2025-05-25T17:33:44Z,cd0g5e95qabgsw4gl3b8ijoid,K. Antonsen,,,5750537853,286,,5750537851,56,Center,5750538277,233,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818972323,758,7,2,80,27,doohk95o6e8pkqah8vkop51dg,1,18.6,46.9,2025-05-25T16:40:49.483Z,2025-05-25T17:33:43Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5750537993,285,,5750537965,56,Back,5750538181,233,811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818972443,760,1,2,80,29,doohk95o6e8pkqah8vkop51dg,1,23.4,41.2,2025-05-25T16:40:51.676Z,2025-05-25T16:40:56Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5750538699,140,35.0,5750538701,141,45.2,5750538703,212,12.5,5750538705,213,0.22,5750538697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818972707,761,1,2,80,33,doohk95o6e8pkqah8vkop51dg,1,35.0,45.2,2025-05-25T16:40:55.768Z,2025-05-25T16:55:33Z,wamee1wd0fr552uv5507z0lx,J. Inge Berget,,,5750540103,140,68.6,5750540107,212,47.8,5750540109,213,0.74,5750540099,56,Left,5750540111,1,,5750540105,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818972719,762,1,2,80,42,doohk95o6e8pkqah8vkop51dg,1,73.9,94.6,2025-05-25T16:41:04.743Z,2025-05-25T17:41:08Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5750655689,56,Left,5750655691,140,69.7,5750655693,141,80.1,5750655697,213,4.29,5750655695,212,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818972727,763,1,2,80,42,doohk95o6e8pkqah8vkop51dg,1,65.8,80.8,2025-05-25T16:41:04.843Z,2025-05-25T16:56:39Z,wamee1wd0fr552uv5507z0lx,J. Inge Berget,,,5750657395,140,70.8,5750657401,213,5.46,5750657399,212,7.8,5750657397,141,72.4,5750657393,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818972821,765,1,2,80,43,doohk95o6e8pkqah8vkop51dg,1,70.9,68.4,2025-05-25T16:41:05.923Z,2025-05-25T16:41:08Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5750540719,212,10.3,5750540717,141,74.3,5750540721,213,2.74,5750540715,140,61.9,5750540713,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818972889,766,1,2,80,46,doohk95o6e8pkqah8vkop51dg,1,61.3,69.5,2025-05-25T16:41:08.547Z,2025-05-25T16:41:11Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5750541117,56,Center,5750541121,140,53.7,5750541133,213,4.00,5750541129,212,12.3,5750541125,141,55.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818973065,767,1,2,80,49,doohk95o6e8pkqah8vkop51dg,1,53.9,56.0,2025-05-25T16:41:11.402Z,2025-05-25T16:41:19Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5750542109,212,11.1,5750542103,56,Center,5750542111,213,4.86,5750542107,141,39.8,5750542105,140,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818972741,764,1,2,80,50,doohk95o6e8pkqah8vkop51dg,1,57.1,39.5,2025-05-25T16:41:12.978Z,2025-05-25T16:57:22Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5750660289,56,Right,5750660291,140,70.5,5750660295,212,24.1,5750660297,213,5.34,5750660293,141,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818974279,777,1,2,80,51,doohk95o6e8pkqah8vkop51dg,1,65.8,13.1,2025-05-25T16:41:13.123Z,2025-05-25T16:57:46Z,7ruc5zze6wi94ub7affwar9w5,M. Ødegaard,,,5750662053,56,Right,5750662057,141,10.5,5750662059,212,17.4,5750662055,140,82.3,5750662061,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818973117,812,83,2,80,59,80hgdmpkvdrhw1ge9nks2kxvy,0,20.2,87.1,2025-05-25T16:41:21.360Z,2025-05-25T16:58:07Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5750663411,399,30ojg24sppf8bzngafnd4neg9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818973459,772,4,2,81,2,doohk95o6e8pkqah8vkop51dg,1,67.0,12.9,2025-05-25T16:41:24.280Z,2025-05-25T17:33:36Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5750544321,13,,5750544327,265,,5750544323,56,Right,5750544325,152,,5750663199,233,813,5750544329,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818973213,813,4,2,81,2,80hgdmpkvdrhw1ge9nks2kxvy,0,33.0,87.1,2025-05-25T16:41:24.281Z,2025-05-25T17:33:36Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5750542887,285,,5750543831,265,,5750542885,56,Back,5750543801,13,,5750543803,152,,5750663261,233,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818973973,773,1,2,81,31,doohk95o6e8pkqah8vkop51dg,0,79.6,7.3,2025-05-25T16:41:53.699Z,2025-05-25T16:41:58Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5750547173,2,,5750547177,155,,5750547185,141,57.5,5750547175,5,,5750547181,56,Center,5750547187,212,36.6,5750547183,140,92.3,5750547193,1,,5750547179,152,,5750547191,213,,,,,,1.20,,,,,,,,,,,,,,,,,,,,,
2818974337,817,44,2,81,34,80hgdmpkvdrhw1ge9nks2kxvy,1,7.2,40.6,2025-05-25T16:41:56.024Z,2025-05-25T17:33:55Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5750666771,233,774,5750666753,285,,5750666751,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818973995,774,44,2,81,34,doohk95o6e8pkqah8vkop51dg,0,92.8,59.4,2025-05-25T16:41:56.025Z,2025-05-25T17:33:56Z,wamee1wd0fr552uv5507z0lx,J. Inge Berget,,,5750666813,233,817,5750547277,286,,5750547273,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818973985,814,12,2,81,34,80hgdmpkvdrhw1ge9nks2kxvy,1,11.2,37.1,2025-05-25T16:41:56.760Z,2025-05-25T16:42:10Z,5mvddfxv6aqzohz87gopwl990,J. Hjertø-Dahl,,,5750547241,212,17.7,5750547237,141,33.0,5750547325,15,,5750547231,56,Back,5750547245,213,6.12,5750547235,140,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818974077,775,1,2,81,37,doohk95o6e8pkqah8vkop51dg,1,74.3,60.6,2025-05-25T16:41:59.330Z,2025-05-25T16:42:01Z,barzsgnl7tazysx2d10yzj04q,P. Reinhardsen,,,5750547697,140,72.9,5750547699,141,47.6,5750547701,212,9.0,5750547695,56,Center,5750547703,213,4.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818974267,776,1,2,81,38,doohk95o6e8pkqah8vkop51dg,1,73.2,44.2,2025-05-25T16:42:00.891Z,2025-05-25T17:24:31Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5750548695,212,24.7,5750548689,56,Center,5750548691,140,91.5,5750548693,141,67.1,5750548697,213,0.68,5750548687,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818974323,779,1,2,81,39,doohk95o6e8pkqah8vkop51dg,0,97.3,69.1,2025-05-25T16:42:01.442Z,2025-05-25T17:06:55Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5750669909,213,4.49,5750669907,212,8.0,5750669903,140,95.6,5750669905,141,57.7,5750669901,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818974315,815,61,2,81,40,80hgdmpkvdrhw1ge9nks2kxvy,1,3.4,37.2,2025-05-25T16:42:02.728Z,2025-05-25T16:59:51Z,1gwemllvgcore4shqy79qu82y,V. Skjærvik,,,5750671205,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818997031,914,15,2,81,41,doohk95o6e8pkqah8vkop51dg,1,92.4,54.8,2025-05-25T16:42:02.979Z,2025-05-25T17:54:02Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5750680633,230,99.0,5750680071,24,,5750680623,328,,5750683713,233,819,5750680075,17,,5750680619,102,52.5,5750680629,146,96.9,5750680631,147,53.4,5750680621,103,19,5750680617,76,5750680073,20,5750680627,100,,,,5750680635,231,51.6,5750679717,56,Center,5750680625,458,5750680079,82,,,,,,,,,,
2818974375,819,10,2,81,41,80hgdmpkvdrhw1ge9nks2kxvy,1,1.9,46.6,2025-05-25T16:42:03.079Z,2025-05-25T17:03:04Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5750683363,56,Back,5750683779,233,914,5750683359,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818997035,931,12,2,81,42,80hgdmpkvdrhw1ge9nks2kxvy,1,4.0,45.0,2025-05-25T16:42:03.979Z,2025-05-25T17:59:30Z,bab8s40ltdf9v117umanbcmxg,A. Kinteh,,,5750684791,140,6.4,5750684795,141,43.8,5750684787,56,Back,5750684803,213,5.97,5750684799,212,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
