id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2815318891,499,1,2,69,33,d8w1m5j3jbd1eva8524dv4a20,1,33.0,27.0,2025-05-16T17:29:20.173Z,2025-05-16T17:29:24Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5730376843,56,Back,5730376845,140,37.0,5730376851,213,1.46,5730376839,155,,5730376847,141,84.1,5730376853,1,,5730376841,152,,5730376849,212,39.1,5730376837,5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318931,500,1,2,69,38,d8w1m5j3jbd1eva8524dv4a20,1,38.2,80.9,2025-05-16T17:29:24.596Z,2025-05-16T17:29:27Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5730377067,141,78.4,5730377071,213,3.29,5730377069,212,11.2,5730377065,140,27.7,5730377063,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318961,501,1,2,69,40,d8w1m5j3jbd1eva8524dv4a20,1,27.7,78.4,2025-05-16T17:29:27.020Z,2025-05-16T17:29:29Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5730377245,56,Center,5730377251,141,70.0,5730377261,1,,5730377255,212,37.3,5730377257,213,6.13,5730377249,140,62.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815318985,502,1,2,69,43,d8w1m5j3jbd1eva8524dv4a20,1,62.8,70.0,2025-05-16T17:29:29.636Z,2025-05-16T17:29:31Z,8mkjfugmfdj5qb0on4u6kixhw,L. Séoné,,,5730377379,213,1.80,5730377371,56,Left,5730377377,212,16.3,5730377373,140,59.2,5730377375,141,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319011,503,1,2,69,45,d8w1m5j3jbd1eva8524dv4a20,1,59.2,93.3,2025-05-16T17:29:31.524Z,2025-05-16T17:29:33Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5730377509,141,94.5,5730377511,212,11.9,5730377505,56,Left,5730377513,213,0.07,5730377507,140,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319031,504,1,2,69,47,d8w1m5j3jbd1eva8524dv4a20,1,70.5,94.5,2025-05-16T17:29:33.692Z,2025-05-16T17:29:34Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,,5730377605,140,54.4,5730377603,56,Left,5730377607,141,97.7,5730377609,212,17.0,5730377611,213,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319083,505,1,2,69,48,d8w1m5j3jbd1eva8524dv4a20,1,54.4,97.7,2025-05-16T17:29:34.692Z,2025-05-16T17:29:38Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5730377935,141,92.7,5730377933,140,29.2,5730377937,212,26.7,5730377931,56,Back,5730377939,213,3.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319143,506,1,2,69,52,d8w1m5j3jbd1eva8524dv4a20,1,29.2,92.7,2025-05-16T17:29:38.692Z,2025-05-16T17:29:42Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5730378191,140,25.7,5730378197,213,4.54,5730378193,141,62.3,5730378189,56,Back,5730378195,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319167,507,1,2,69,55,d8w1m5j3jbd1eva8524dv4a20,1,27.4,58.8,2025-05-16T17:29:42.092Z,2025-05-16T17:29:44Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5730378331,56,Back,5730378339,213,4.90,5730378337,212,25.9,5730378335,141,21.3,5730378333,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319223,508,1,2,69,58,d8w1m5j3jbd1eva8524dv4a20,1,31.9,21.3,2025-05-16T17:29:44.484Z,2025-05-16T17:29:48Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5730378643,141,31.8,5730378645,212,27.2,5730378641,140,56.9,5730378639,56,Center,5730378647,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319273,509,1,2,70,2,d8w1m5j3jbd1eva8524dv4a20,1,56.9,31.8,2025-05-16T17:29:48.396Z,2025-05-16T17:30:19Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,1.0,,5730378979,212,36.0,5730378983,1,,5730378971,155,,5730378981,213,1.06,5730378973,56,Center,5730378975,140,73.8,5730380401,210,15,5730378977,141,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319285,510,3,2,70,6,d8w1m5j3jbd1eva8524dv4a20,1,76.6,70.4,2025-05-16T17:29:52.948Z,2025-05-16T18:17:09Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,,5730379031,56,Center,5730379099,233,799,5730379033,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319277,799,45,2,70,6,c7jgkxx1czv5etn7snf1r6p2m,0,23.4,29.6,2025-05-16T17:29:52.948Z,2025-05-16T18:17:10Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5730378993,56,Back,5730378995,285,,5730379113,233,510,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319297,511,15,2,70,8,d8w1m5j3jbd1eva8524dv4a20,1,78.1,60.5,2025-05-16T17:29:54.380Z,2025-05-16T17:30:20Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,,5730380435,29,,5730380007,103,19,5730380043,233,800,5730379079,22,,5730380019,147,58.3,5730380009,215,,5730379737,82,,5730380027,231,50.4,5730379731,20,,5730380003,78,,5730380437,55,509,5730380005,102,50.0,5730380015,146,82.7,5730379083,56,Center,5730379081,18,,5730380023,230,98.2,,,,,
2815319291,800,10,2,70,8,c7jgkxx1czv5etn7snf1r6p2m,1,17.3,41.7,2025-05-16T17:29:54.480Z,2025-05-16T17:30:13Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5730380065,233,511,5730379053,94,,5730379055,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319351,802,1,2,70,12,c7jgkxx1czv5etn7snf1r6p2m,0,37.5,31.9,2025-05-16T17:29:58.803Z,2025-05-16T17:30:01Z,5o5f3xj6e86sw0pupxxx2nomi,O. Sæter,,,5730379409,56,Center,5730379411,140,58.8,5730379417,213,0.42,5730379413,141,46.4,5730379415,212,24.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319387,512,12,2,70,16,d8w1m5j3jbd1eva8524dv4a20,1,35.6,49.3,2025-05-16T17:30:02.364Z,2025-05-16T17:30:05Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5730379635,56,Back,5730379643,213,1.81,5730379637,140,27.4,5730379639,141,100.0,5730379641,212,36.9,5730379707,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319391,513,5,2,70,16,d8w1m5j3jbd1eva8524dv4a20,0,31.8,101.8,2025-05-16T17:30:02.740Z,2025-05-16T18:20:32Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5730380323,233,803,5730379661,56,Back,5730379663,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319483,803,5,2,70,16,c7jgkxx1czv5etn7snf1r6p2m,1,68.2,-1.8,2025-05-16T17:30:02.740Z,2025-05-16T18:20:32Z,5o5f3xj6e86sw0pupxxx2nomi,O. Sæter,,,5730380261,347,,5730380259,56,Right,5730380317,233,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319551,804,1,2,70,32,c7jgkxx1czv5etn7snf1r6p2m,1,61.1,0.0,2025-05-16T17:30:18.779Z,2025-05-16T17:30:22Z,9hg60gdc7h6dwo1qi4c7pc9nt,E. Reitan,,,5730380637,140,44.6,5730380641,212,19.6,5730380639,141,11.7,5730380635,56,Back,5730380633,107,,5730380643,213,2.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319573,805,1,2,70,35,c7jgkxx1czv5etn7snf1r6p2m,1,45.1,16.2,2025-05-16T17:30:21.779Z,2025-05-16T17:30:24Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5730380793,141,45.4,5730380795,212,19.9,5730380789,56,Back,5730380791,140,46.1,5730380797,213,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319601,806,1,2,70,38,c7jgkxx1czv5etn7snf1r6p2m,1,52.9,49.3,2025-05-16T17:30:24.459Z,2025-05-16T17:30:26Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5730380961,140,65.6,5730380969,212,28.5,5730380973,213,1.08,5730380957,56,Left,5730380965,141,86.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319643,807,1,2,70,40,c7jgkxx1czv5etn7snf1r6p2m,1,65.6,86.0,2025-05-16T17:30:26.468Z,2025-05-16T17:30:29Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5730381207,213,0.29,5730381201,140,81.3,5730381205,212,17.2,5730381199,56,Left,5730381203,141,93.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319673,808,1,2,70,42,c7jgkxx1czv5etn7snf1r6p2m,1,83.8,92.4,2025-05-16T17:30:29.171Z,2025-05-16T17:30:32Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5730381365,141,89.1,5730381363,140,77.0,5730381367,212,7.5,5730381361,56,Left,5730381369,213,3.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319701,809,1,2,70,45,c7jgkxx1czv5etn7snf1r6p2m,1,73.5,90.0,2025-05-16T17:30:31.995Z,2025-05-16T17:30:35Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5730381535,140,84.9,5730381533,56,Left,5730381537,141,92.7,5730381539,212,12.1,5730381541,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319723,810,1,2,70,49,c7jgkxx1czv5etn7snf1r6p2m,0,78.2,83.8,2025-05-16T17:30:35.659Z,2025-05-16T17:30:38Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5730381657,213,5.31,5730381635,2,,5730381655,212,36.1,5730381647,140,97.6,5730381639,155,,5730381651,141,40.0,5730381659,1,,5730381717,233,514,5730381643,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319729,514,11,2,70,51,d8w1m5j3jbd1eva8524dv4a20,1,2.6,54.5,2025-05-16T17:30:38.020Z,2025-05-16T17:30:39Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5730381689,56,Back,5730381723,233,810,5730381691,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319859,515,1,2,71,0,d8w1m5j3jbd1eva8524dv4a20,1,11.0,54.2,2025-05-16T17:30:46.844Z,2025-05-16T17:30:49Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5730382349,123,,5730382357,212,30.4,5730382353,140,26.2,5730382355,141,92.3,5730382359,213,1.02,5730382351,56,Back,5730382391,287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319901,516,1,2,71,3,d8w1m5j3jbd1eva8524dv4a20,0,26.2,92.3,2025-05-16T17:30:49.436Z,2025-05-16T17:30:50Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5730382537,140,34.2,5730382541,212,14.6,5730382539,141,74.7,5730382535,56,Back,5730382543,213,5.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319959,812,1,2,71,5,c7jgkxx1czv5etn7snf1r6p2m,1,64.4,20.0,2025-05-16T17:30:52.139Z,2025-05-16T17:30:55Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5730382895,212,2.6,5730382887,140,65.9,5730382883,56,Right,5730382899,213,5.37,5730382891,141,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319989,813,1,2,71,8,c7jgkxx1czv5etn7snf1r6p2m,1,66.8,14.3,2025-05-16T17:30:54.819Z,2025-05-16T17:30:58Z,8cjgce68a2vla1ebamgac4nx0,M. Broholm,,,5730383147,213,0.05,5730383139,56,Right,5730383141,140,86.7,5730383145,212,20.9,5730383143,141,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815319993,814,1,2,71,12,c7jgkxx1czv5etn7snf1r6p2m,0,94.2,22.2,2025-05-16T17:30:58.539Z,2025-05-16T17:30:59Z,5o5f3xj6e86sw0pupxxx2nomi,O. Sæter,,,5730383155,140,91.4,5730383153,56,Center,5730383157,141,40.0,5730383159,212,12.5,5730383161,213,1.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320021,518,1,2,71,13,d8w1m5j3jbd1eva8524dv4a20,1,5.8,76.4,2025-05-16T17:30:59.596Z,2025-05-16T17:31:02Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5730383277,213,0.11,5730383269,56,Back,5730383271,140,29.6,5730383275,212,25.1,5730383273,141,80.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320069,519,1,2,71,15,d8w1m5j3jbd1eva8524dv4a20,1,29.6,80.3,2025-05-16T17:31:01.908Z,2025-05-16T17:31:05Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,,5730383547,212,14.8,5730383543,140,39.2,5730383545,141,96.2,5730383549,213,0.82,5730383541,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320083,520,1,2,71,19,d8w1m5j3jbd1eva8524dv4a20,1,39.2,96.2,2025-05-16T17:31:05.683Z,2025-05-16T17:31:07Z,8mkjfugmfdj5qb0on4u6kixhw,L. Séoné,,,5730383657,212,14.2,5730383655,141,77.6,5730383653,140,45.3,5730383659,213,5.18,5730383651,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320095,521,1,2,71,21,d8w1m5j3jbd1eva8524dv4a20,0,45.3,77.6,2025-05-16T17:31:07.612Z,2025-05-16T17:31:08Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,,5730383757,213,0.15,5730383747,56,Left,5730383751,140,51.5,5730383755,212,6.6,5730383753,141,79.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320101,815,61,2,71,22,c7jgkxx1czv5etn7snf1r6p2m,1,41.7,22.2,2025-05-16T17:31:08.670Z,2025-05-16T17:31:08Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5730383783,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320179,522,1,2,71,24,d8w1m5j3jbd1eva8524dv4a20,1,62.5,83.9,2025-05-16T17:31:11.011Z,2025-05-16T17:31:16Z,8mkjfugmfdj5qb0on4u6kixhw,L. Séoné,,,5730384117,141,63.9,5730384119,212,14.0,5730384121,213,4.47,5730384115,140,59.3,5730384113,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320191,523,3,2,71,29,d8w1m5j3jbd1eva8524dv4a20,0,64.1,63.0,2025-05-16T17:31:15.812Z,2025-05-16T18:15:12Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5730384223,233,816,5730384183,286,,5730384181,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320187,816,7,2,71,29,c7jgkxx1czv5etn7snf1r6p2m,0,35.9,37.0,2025-05-16T17:31:15.813Z,2025-05-16T18:15:12Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5730384213,233,523,5730384151,285,,5730384149,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320241,817,3,2,71,33,c7jgkxx1czv5etn7snf1r6p2m,0,34.6,33.8,2025-05-16T17:31:19.403Z,2025-05-16T18:15:13Z,bapdoe78rj82j550otb5zemwa,N. Holm,,,5730481843,286,,5730384475,56,Back,5730482223,233,524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320255,524,7,2,71,33,d8w1m5j3jbd1eva8524dv4a20,0,65.4,66.2,2025-05-16T17:31:19.404Z,2025-05-16T18:15:12Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5730482209,285,,5730482205,233,817,5730384543,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320263,818,1,2,71,34,c7jgkxx1czv5etn7snf1r6p2m,0,35.8,30.3,2025-05-16T17:31:21.313Z,2025-05-16T18:02:24Z,5o5f3xj6e86sw0pupxxx2nomi,O. Sæter,,,5730482475,141,30.3,5730482473,140,37.7,5730482477,212,2.0,5730482509,286,,5730482503,236,,5730384613,56,Back,5730482505,233,709,5730482479,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815337101,709,74,2,71,35,d8w1m5j3jbd1eva8524dv4a20,1,58.7,67.9,2025-05-16T17:31:21.314Z,2025-05-16T18:02:24Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5730479109,56,Center,5730479111,285,,5730482537,233,818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320321,820,1,2,71,39,c7jgkxx1czv5etn7snf1r6p2m,1,56.9,54.3,2025-05-16T17:31:25.666Z,2025-05-16T17:31:29Z,e58qeh3alborxqkuk5bz7nw9g,S. Nypan,,,5730384901,140,55.3,5730384909,212,16.5,5730384897,56,Center,5730384905,141,78.5,5730384913,213,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320329,821,1,2,71,43,c7jgkxx1czv5etn7snf1r6p2m,0,56.2,77.9,2025-05-16T17:31:29.363Z,2025-05-16T17:31:30Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5730384955,212,20.2,5730384953,141,54.9,5730384957,213,5.40,5730384951,140,68.4,5730384949,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320413,526,1,2,71,47,d8w1m5j3jbd1eva8524dv4a20,1,22.3,50.6,2025-05-16T17:31:33.555Z,2025-05-16T17:31:35Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5730385367,141,42.8,5730385359,56,Back,5730385371,213,5.65,5730385369,212,9.0,5730385363,140,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320453,527,1,2,71,49,d8w1m5j3jbd1eva8524dv4a20,1,29.2,42.8,2025-05-16T17:31:35.404Z,2025-05-16T17:31:37Z,b402113ae9zjswote8zxlzmc5,M. Konradsen,,,5730385533,56,Back,5730385545,212,23.2,5730385541,141,47.5,5730385549,213,3.00,5730385537,140,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320501,528,1,2,71,51,d8w1m5j3jbd1eva8524dv4a20,1,7.3,47.5,2025-05-16T17:31:37.380Z,2025-05-16T17:31:41Z,dmzue0z7q5147nxeo24emskid,A. Wichne,,,5730385785,212,12.5,5730385783,141,32.1,5730385779,56,Back,5730385787,213,5.29,5730385781,140,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320513,529,1,2,71,54,d8w1m5j3jbd1eva8524dv4a20,1,13.8,32.1,2025-05-16T17:31:41.060Z,2025-05-16T17:31:43Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5730385915,140,28.3,5730385913,56,Back,5730385917,141,30.0,5730385921,213,6.19,5730385919,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320569,530,1,2,71,56,d8w1m5j3jbd1eva8524dv4a20,1,28.3,30.0,2025-05-16T17:31:43.067Z,2025-05-16T17:31:48Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5730386317,213,4.02,5730386313,141,9.1,5730386315,212,18.4,5730386311,140,17.1,5730386309,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320627,531,1,2,72,1,d8w1m5j3jbd1eva8524dv4a20,1,17.1,9.1,2025-05-16T17:31:47.892Z,2025-05-16T17:31:52Z,e20bu4y05cuuxz7zx3hl0erdg,M. Dia,,,5730386623,212,18.0,5730386625,213,1.35,5730386621,141,34.9,5730386619,140,20.8,5730386617,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320655,532,1,2,72,5,d8w1m5j3jbd1eva8524dv4a20,1,20.8,34.9,2025-05-16T17:31:51.955Z,2025-05-16T17:31:54Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5730386789,212,38.3,5730386795,1,,5730386793,213,1.52,5730386779,56,Back,5730386783,140,22.5,5730386777,155,,5730386785,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320679,533,1,2,72,7,d8w1m5j3jbd1eva8524dv4a20,1,22.5,91.1,2025-05-16T17:31:54.291Z,2025-05-16T17:31:55Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5730386967,213,3.96,5730386961,140,11.2,5730386959,56,Back,5730386965,212,17.4,5730386963,141,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320707,534,1,2,72,9,d8w1m5j3jbd1eva8524dv4a20,1,11.2,72.4,2025-05-16T17:31:55.764Z,2025-05-16T17:31:57Z,7wiychyw6gd8lw6zakd3swmlm,P. Bizoza,,,5730387121,213,0.85,5730387119,212,16.2,5730387117,141,90.2,5730387113,56,Back,5730387115,140,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320749,535,1,2,72,11,d8w1m5j3jbd1eva8524dv4a20,1,21.4,90.2,2025-05-16T17:31:57.531Z,2025-05-16T17:32:01Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5730387385,212,26.5,5730387383,141,51.5,5730387379,56,Back,5730387387,213,4.60,5730387381,140,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320803,536,1,2,72,14,d8w1m5j3jbd1eva8524dv4a20,1,21.1,46.3,2025-05-16T17:32:01.163Z,2025-05-16T17:32:05Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5730387669,213,0.52,5730387661,56,Back,5730387665,141,65.7,5730387663,140,43.0,5730387667,212,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320809,537,61,2,72,18,d8w1m5j3jbd1eva8524dv4a20,0,43.0,65.7,2025-05-16T17:32:05.147Z,2025-05-16T17:32:05Z,8mkjfugmfdj5qb0on4u6kixhw,L. Séoné,,,5730387717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320853,822,4,2,72,20,c7jgkxx1czv5etn7snf1r6p2m,1,53.7,43.4,2025-05-16T17:32:06.394Z,2025-05-16T17:32:16Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5730388407,295,,5730388065,233,538,5730387999,13,,5730388005,152,,5730388003,56,Center,5730388013,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815320817,538,4,2,72,20,d8w1m5j3jbd1eva8524dv4a20,0,46.3,56.6,2025-05-16T17:32:06.395Z,2025-05-16T17:32:18Z,8mkjfugmfdj5qb0on4u6kixhw,L. Séoné,,,5730388095,233,822,5730387759,13,,5730387761,56,Back,5730388563,295,,5730387763,152,,5730387767,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321105,823,1,2,72,39,c7jgkxx1czv5etn7snf1r6p2m,1,55.4,31.9,2025-05-16T17:32:25.387Z,2025-05-16T17:32:27Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5730389299,212,18.1,5730389291,56,Center,5730389301,213,1.65,5730389319,189,,5730389289,152,,5730389297,141,58.4,5730389287,5,,5730389295,140,54.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321129,824,1,2,72,40,c7jgkxx1czv5etn7snf1r6p2m,1,54.6,58.5,2025-05-16T17:32:27.203Z,2025-05-16T17:32:28Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5730389447,213,1.13,5730389441,140,60.5,5730389439,56,Center,5730389445,212,14.6,5730389443,141,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321149,825,1,2,72,42,c7jgkxx1czv5etn7snf1r6p2m,1,61.5,76.4,2025-05-16T17:32:28.715Z,2025-05-16T17:32:30Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5730389565,212,12.2,5730389563,141,59.0,5730389567,213,4.46,5730389561,140,58.6,5730389559,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321171,826,1,2,72,44,c7jgkxx1czv5etn7snf1r6p2m,1,58.6,59.0,2025-05-16T17:32:30.658Z,2025-05-16T17:32:32Z,929eyaq4a218jj3yahxtoeve2,T. Nemčík,,,5730389679,140,64.1,5730389683,141,73.8,5730389685,212,11.6,5730389677,56,Center,5730389689,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321233,827,1,2,72,45,c7jgkxx1czv5etn7snf1r6p2m,1,64.1,73.5,2025-05-16T17:32:32.257Z,2025-05-16T17:32:36Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5730389957,140,62.7,5730389961,212,24.9,5730389959,141,37.0,5730389955,56,Center,5730389963,213,4.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2815321257,828,1,2,72,49,c7jgkxx1czv5etn7snf1r6p2m,1,61.2,34.5,2025-05-16T17:32:36.259Z,2025-05-16T17:32:39Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5730390087,141,10.0,5730390089,212,23.1,5730390085,140,76.5,5730390091,213,5.48,5730390083,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
