id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/16/value
2813682791,704,1,2,72,13,doohk95o6e8pkqah8vkop51dg,1,54.3,85.5,2025-05-11T16:30:12.499Z,2025-05-11T16:30:14Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5721180725,140,44.4,5721180727,141,64.7,5721180723,56,Back,5721180731,213,4.08,5721180729,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813682813,705,1,2,72,15,doohk95o6e8pkqah8vkop51dg,1,44.4,64.7,2025-05-11T16:30:13.971Z,2025-05-11T16:30:16Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5721180807,56,Back,5721180813,212,7.8,5721180811,141,53.3,5721180815,213,4.66,5721180809,140,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813682861,706,1,2,72,17,doohk95o6e8pkqah8vkop51dg,1,44.0,53.3,2025-05-11T16:30:15.834Z,2025-05-11T16:30:20Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5721181117,140,53.7,5721181119,141,53.6,5721181121,212,10.2,5721181123,213,0.02,5721181115,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813682885,707,1,2,72,21,doohk95o6e8pkqah8vkop51dg,1,53.7,53.6,2025-05-11T16:30:19.938Z,2025-05-11T16:30:21Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5721181223,140,39.9,5721181229,213,3.32,5721181221,56,Back,5721181225,141,49.7,5721181227,212,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813682911,708,1,2,72,22,doohk95o6e8pkqah8vkop51dg,1,39.9,49.7,2025-05-11T16:30:21.305Z,2025-05-11T16:30:23Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5721181361,213,5.11,5721181359,212,29.5,5721181351,56,Right,5721181353,140,50.8,5721181355,141,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813682927,709,4,2,72,25,doohk95o6e8pkqah8vkop51dg,1,52.7,17.7,2025-05-11T16:30:24.458Z,2025-05-11T17:09:45Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5721181489,56,Right,5721181493,265,,5721181487,13,,5721181595,233,605,5721181491,152,,5721181495,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813682941,605,4,2,72,25,crlocdyqyb1fdhck54qxs65rl,0,47.3,82.3,2025-05-11T16:30:24.459Z,2025-05-11T17:45:03Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5721181553,13,,5721181559,265,,5721181561,285,,5721181617,233,709,5721181555,56,Back,5721181557,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683611,610,18,2,72,50,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-11T16:30:49.308Z,2025-05-11T16:32:01Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5721185501,44,Forward,5721185503,59,10,5721185593,55,611,5721185499,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683621,611,19,2,72,50,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-11T16:30:49.309Z,2025-05-11T17:49:21Z,2w7qb6w4qcogyuvgi31rfv85w,J. Gonstad,,,5721185553,145,9,5721185559,293,2,5721185561,44,Forward,5721185555,59,20,5721185549,42,,5721185563,55,610,5721185557,292,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683309,606,18,2,72,54,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-11T16:30:52.999Z,2025-05-11T16:32:18Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5721183687,59,5,5721183771,55,607,5721183685,44,Defender,5721183683,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683319,607,19,2,72,54,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-11T16:30:53Z,2025-05-11T16:32:18Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5721183745,292,3,5721183741,145,3,5721183747,293,1,5721183751,55,606,5721183737,42,,5721183743,59,7,5721183749,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683391,608,18,2,72,56,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-11T16:30:55.430Z,2025-05-11T16:32:29Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5721184187,59,17,5721184285,55,609,5721184185,44,Midfielder,5721184183,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683403,609,19,2,72,56,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-11T16:30:55.431Z,2025-05-11T16:32:29Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5721184251,145,7,5721184255,292,7,5721184257,293,2,5721184253,59,18,5721184261,55,608,5721184247,42,,5721184259,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683143,710,18,2,72,58,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-05-11T16:30:57.115Z,2025-05-11T16:31:01Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5721182661,59,11,5721182657,42,,5721182659,44,Forward,5721182731,55,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683149,711,19,2,72,58,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-05-11T16:30:57.116Z,2025-05-11T17:09:05Z,xctg7y5ks41cjjnerqkia38p,S. Guðjohnsen,,,5721182703,44,Forward,5721365653,292,9,5721182695,42,,5721182701,59,19,5721182705,55,710,5721182699,145,9,5721184053,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683639,712,1,2,73,18,doohk95o6e8pkqah8vkop51dg,1,44.8,14.2,2025-05-11T16:31:17.017Z,2025-05-11T16:31:19Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5721185639,213,0.48,5721185627,5,,5721185633,140,48.9,5721185629,152,,5721185637,212,4.9,5721185631,56,Back,5721185635,141,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683677,713,1,2,73,20,doohk95o6e8pkqah8vkop51dg,1,46.7,36.1,2025-05-11T16:31:18.781Z,2025-05-11T16:31:22Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5721185879,56,Back,5721185887,213,2.01,5721185883,141,64.2,5721185881,140,38.2,5721185885,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683693,714,1,2,73,23,doohk95o6e8pkqah8vkop51dg,1,38.2,64.2,2025-05-11T16:31:22.144Z,2025-05-11T16:31:23Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5721185985,141,91.4,5721185981,56,Back,5721185987,212,20.3,5721185983,140,46.2,5721185989,213,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683719,715,1,2,73,24,doohk95o6e8pkqah8vkop51dg,1,46.2,91.4,2025-05-11T16:31:22.978Z,2025-05-11T16:31:25Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5721186147,140,63.7,5721186153,213,6.25,5721186145,56,Left,5721186149,141,90.6,5721186151,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683751,716,1,2,73,26,doohk95o6e8pkqah8vkop51dg,1,63.7,90.6,2025-05-11T16:31:24.808Z,2025-05-11T16:31:27Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5721186297,213,2.98,5721186289,56,Left,5721186293,141,93.9,5721186291,140,50.7,5721186295,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683801,717,1,2,73,28,doohk95o6e8pkqah8vkop51dg,1,50.7,93.9,2025-05-11T16:31:26.810Z,2025-05-11T16:31:29Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5721186547,56,Back,5721186549,140,32.0,5721186559,213,3.71,5721186551,141,75.5,5721186555,212,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683931,718,1,2,73,32,doohk95o6e8pkqah8vkop51dg,1,35.9,62.6,2025-05-11T16:31:31.113Z,2025-05-11T16:31:39Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5721187341,1,,5721187339,213,4.94,5721187333,140,44.2,5721187337,212,39.2,5721187335,141,6.4,5721187331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683967,719,1,2,73,40,doohk95o6e8pkqah8vkop51dg,1,59.6,17.3,2025-05-11T16:31:38.840Z,2025-05-11T16:31:41Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5721187547,213,5.52,5721187545,212,10.0,5721187543,141,7.1,5721187541,140,66.5,5721187539,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683991,720,1,2,73,42,doohk95o6e8pkqah8vkop51dg,1,65.8,5.3,2025-05-11T16:31:41.345Z,2025-05-11T16:31:43Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5721187679,56,Back,5721187687,141,13.1,5721187683,140,44.7,5721187693,213,2.91,5721187691,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813684093,721,1,2,73,44,doohk95o6e8pkqah8vkop51dg,1,44.7,13.1,2025-05-11T16:31:43.152Z,2025-05-11T16:31:50Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5721188235,56,Center,5721188239,141,22.0,5721188237,140,53.7,5721188243,213,0.57,5721188241,212,11.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813684099,722,4,2,73,51,doohk95o6e8pkqah8vkop51dg,1,56.2,30.3,2025-05-11T16:31:49.896Z,2025-05-11T17:09:46Z,44t0ew97eyl8ww00sgusx00a2,A. Sher,,,5721188319,13,,5721188325,265,,5721188433,233,612,5721188321,56,Center,5721188331,286,,5721188323,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813684095,612,4,2,73,51,crlocdyqyb1fdhck54qxs65rl,0,43.8,69.7,2025-05-11T16:31:49.897Z,2025-05-11T17:09:47Z,4m57qe3mtal1r68md5yj8xvc9,T. Sørås,,,5721188473,233,722,5721188393,265,,5721188391,152,,5721188395,285,,5721188387,13,,5721188389,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813684345,723,1,2,74,4,doohk95o6e8pkqah8vkop51dg,1,53.4,22.4,2025-05-11T16:32:03.320Z,2025-05-11T16:32:04Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5721189335,152,,5721189343,212,12.8,5721189337,56,Back,5721189333,5,,5721189341,141,26.6,5721189345,213,2.92,5721189339,140,41.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813684381,724,1,2,74,6,doohk95o6e8pkqah8vkop51dg,1,39.8,26.3,2025-05-11T16:32:05.330Z,2025-05-11T16:32:06Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5721189515,141,16.1,5721189513,140,57.0,5721189511,56,Right,5721189519,213,5.92,5721189517,212,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813684395,725,61,2,74,8,doohk95o6e8pkqah8vkop51dg,0,52.8,19.0,2025-05-11T16:32:06.719Z,2025-05-11T16:32:38Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5721189567,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813684525,614,15,2,74,15,crlocdyqyb1fdhck54qxs65rl,1,75.3,57.0,2025-05-11T16:32:14.385Z,2025-05-11T16:32:31Z,2w7qb6w4qcogyuvgi31rfv85w,J. Gonstad,,,5721190351,56,Center,5721191679,215,,5721191683,458,,5721190349,18,,5721191673,102,53.5,5721191685,146,98.0,5721191675,103,15.8,5721190747,20,,5721191669,76,,5721191687,147,51.1,5721191711,233,726,5721190347,22,,,,,,,,,,,,,,,,
2813684515,726,10,2,74,15,doohk95o6e8pkqah8vkop51dg,1,2.9,47.5,2025-05-11T16:32:14.485Z,2025-05-11T16:32:32Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5721190291,182,,5721191721,233,614,5721190287,178,,5721190283,173,,5721190293,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813684533,615,6,2,74,16,crlocdyqyb1fdhck54qxs65rl,1,91.8,64.5,2025-05-11T16:32:15.666Z,2025-05-11T17:10:14Z,2w7qb6w4qcogyuvgi31rfv85w,J. Gonstad,,,5721190471,73,,5721190469,56,Center,5721190561,233,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813684549,727,6,2,74,16,doohk95o6e8pkqah8vkop51dg,0,8.2,35.5,2025-05-11T16:32:15.666Z,2025-05-11T17:10:15Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5721190603,233,615,5721190505,73,,5721190501,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813685357,616,1,2,75,17,crlocdyqyb1fdhck54qxs65rl,1,99.4,99.3,2025-05-11T16:33:15.970Z,2025-05-11T16:33:22Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5721195297,140,88.1,5721195303,213,4.04,5721195291,6,,5721195299,141,77.6,5721195301,212,18.9,5721195293,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813685369,617,1,2,75,21,crlocdyqyb1fdhck54qxs65rl,0,81.6,80.6,2025-05-11T16:33:20.154Z,2025-05-11T16:33:21Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5721195395,140,88.2,5721195391,155,,5721195401,213,5.31,5721195397,141,65.7,5721195393,56,Center,5721195389,2,,5721195399,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813685419,728,61,2,75,24,doohk95o6e8pkqah8vkop51dg,1,8.7,40.7,2025-05-11T16:33:23.479Z,2025-05-11T17:08:57Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5721195697,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813685401,618,6,2,75,25,crlocdyqyb1fdhck54qxs65rl,1,96.2,62.1,2025-05-11T16:33:23.897Z,2025-05-11T17:10:15Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5721195831,233,729,5721195671,56,Center,5721195673,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813685425,729,6,2,75,25,doohk95o6e8pkqah8vkop51dg,0,3.8,37.9,2025-05-11T16:33:23.897Z,2025-05-11T17:10:16Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5721195875,233,618,5721195765,56,Back,5721195769,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813685731,619,1,2,75,46,crlocdyqyb1fdhck54qxs65rl,0,99.5,99.5,2025-05-11T16:33:44.778Z,2025-05-11T16:33:48Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5721197585,6,,5721197595,141,55.7,5721197591,56,Center,5721197581,2,,5721197587,155,,5721197597,212,31.5,5721197593,140,89.8,5721197589,225,,5721197599,213,4.38,,,,,,,,,,,,,,,,,,,,,,,,
2813688435,745,12,2,75,50,doohk95o6e8pkqah8vkop51dg,1,5.4,47.6,2025-05-11T16:33:49.466Z,2025-05-11T16:37:40Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5721213261,56,Back,5721213263,140,19.4,5721213265,141,20.9,5721213317,15,,5721213269,213,5.39,5721213267,212,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813685797,620,1,2,75,51,crlocdyqyb1fdhck54qxs65rl,1,72.4,68.7,2025-05-11T16:33:49.881Z,2025-05-11T16:33:51Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5721197919,140,78.6,5721197917,56,Left,5721197923,212,14.8,5721197921,141,88.3,5721197925,213,1.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813685823,621,1,2,75,52,crlocdyqyb1fdhck54qxs65rl,0,78.6,88.3,2025-05-11T16:33:51.521Z,2025-05-11T16:33:53Z,9v4rtbzr5f45x65os81wwuqne,G. Simenstad,,,5721198099,140,86.0,5721198103,212,23.6,5721198093,2,,5721198097,56,Center,5721198105,213,5.05,5721198101,141,55.5,5721198095,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813686597,731,12,2,75,55,doohk95o6e8pkqah8vkop51dg,1,8.9,50.0,2025-05-11T16:33:54.177Z,2025-05-11T16:34:43Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5721202427,212,8.5,5721202429,213,5.55,5721202425,141,41.6,5721202423,140,14.9,5721202421,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813686671,732,4,2,76,0,doohk95o6e8pkqah8vkop51dg,1,17.2,37.2,2025-05-11T16:33:58.997Z,2025-05-11T17:09:47Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5721202921,285,,5721202913,13,,5721202919,265,,5721202915,56,Back,5721202917,152,,5721224179,233,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813686015,622,4,2,76,0,crlocdyqyb1fdhck54qxs65rl,0,82.8,62.8,2025-05-11T16:33:58.998Z,2025-05-11T17:09:47Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5721199195,56,Center,5721199197,152,,5721199201,286,,5721199193,13,,5721199199,265,,5721224225,233,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813686109,623,17,2,76,10,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-05-11T16:34:09.418Z,2025-05-11T16:34:11Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5721199789,13,243,5721199787,392,,5721199785,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813686761,733,1,2,76,54,doohk95o6e8pkqah8vkop51dg,0,11.9,40.1,2025-05-11T16:34:52.893Z,2025-05-11T16:34:55Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5721203427,56,Right,5721203421,5,,5721203433,212,72.0,5721203425,152,,5721203429,140,75.1,5721203437,1,,5721203423,157,,5721203431,141,0.0,5721203435,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,
2813686953,624,5,2,76,56,crlocdyqyb1fdhck54qxs65rl,1,20.2,101.1,2025-05-11T16:34:55.083Z,2025-05-11T17:10:40Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5721204517,233,734,5721204491,56,Back,5721204493,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813686777,734,5,2,76,56,doohk95o6e8pkqah8vkop51dg,0,79.8,-1.1,2025-05-11T16:34:55.083Z,2025-05-11T17:10:40Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5721203511,56,Right,5721204537,233,624,5721203513,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813686977,625,1,2,77,8,crlocdyqyb1fdhck54qxs65rl,0,16.9,100.0,2025-05-11T16:35:06.865Z,2025-05-11T16:35:08Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5721204605,107,,5721204617,1,,5721204609,140,40.1,5721204613,212,25.5,5721204607,56,Back,5721204611,141,90.6,5721204615,213,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813686999,735,1,2,77,11,doohk95o6e8pkqah8vkop51dg,0,58.2,9.2,2025-05-11T16:35:09.701Z,2025-05-11T16:35:10Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5721204747,213,5.70,5721204749,1,,5721204739,56,Right,5721204745,212,13.5,5721204743,141,0.0,5721204737,157,,5721204741,140,68.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813687117,626,5,2,77,11,crlocdyqyb1fdhck54qxs65rl,1,32.8,101.6,2025-05-11T16:35:10.210Z,2025-05-11T17:10:40Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5721205541,347,,5721205539,56,Back,5721205637,233,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813687013,736,5,2,77,11,doohk95o6e8pkqah8vkop51dg,0,67.2,-1.6,2025-05-11T16:35:10.210Z,2025-05-11T17:10:41Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5721204809,56,Right,5721204811,347,,5721205657,233,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813687157,627,1,2,77,20,crlocdyqyb1fdhck54qxs65rl,1,36.0,100.0,2025-05-11T16:35:19.305Z,2025-05-11T16:35:21Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5721205751,213,5.09,5721205743,56,Back,5721205749,212,16.7,5721205741,107,,5721205745,140,41.8,5721205747,141,79.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813687169,628,1,2,77,22,crlocdyqyb1fdhck54qxs65rl,0,41.8,79.1,2025-05-11T16:35:21.017Z,2025-05-11T16:35:23Z,2w7qb6w4qcogyuvgi31rfv85w,J. Gonstad,,,5721205897,156,,5721205799,140,32.5,5721205805,213,2.96,5721205797,56,Back,5721205803,212,9.9,5721205801,141,81.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813687259,737,1,2,77,25,doohk95o6e8pkqah8vkop51dg,1,61.0,13.9,2025-05-11T16:35:24.422Z,2025-05-11T16:35:26Z,xctg7y5ks41cjjnerqkia38p,S. Guðjohnsen,,,5721206279,212,9.2,5721206273,56,Right,5721206277,141,7.6,5721206275,140,68.8,5721206281,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813687267,738,43,2,77,27,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-05-11T16:35:25.846Z,2025-05-11T16:35:29Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5721206311,56,Right,5721206591,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813687273,739,61,2,77,27,doohk95o6e8pkqah8vkop51dg,0,68.8,7.6,2025-05-11T16:35:25.862Z,2025-05-11T16:35:26Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5721206331,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813687337,629,1,2,77,28,crlocdyqyb1fdhck54qxs65rl,1,18.2,77.3,2025-05-11T16:35:27.369Z,2025-05-11T16:35:29Z,8nmrvwyosqdqwyqowvdqvahh,F. Sjølstad,,,5721206621,212,22.6,5721206623,213,4.10,5721206615,56,Back,5721206617,140,5.9,5721206619,141,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813687355,630,1,2,77,30,crlocdyqyb1fdhck54qxs65rl,1,5.9,50.0,2025-05-11T16:35:29.161Z,2025-05-11T16:35:30Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5721206705,56,Back,5721206713,141,26.5,5721206721,213,5.06,5721206717,212,17.0,5721206709,140,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813687389,631,1,2,77,32,crlocdyqyb1fdhck54qxs65rl,1,11.5,26.2,2025-05-11T16:35:30.721Z,2025-05-11T16:35:33Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5721206895,140,30.0,5721206897,141,17.6,5721206901,213,5.99,5721206893,56,Back,5721206899,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813687421,632,1,2,77,34,crlocdyqyb1fdhck54qxs65rl,1,25.6,14.7,2025-05-11T16:35:33.208Z,2025-05-11T16:35:34Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5721207073,212,7.4,5721207069,140,21.2,5721207071,141,6.2,5721207075,213,4.04,5721207067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813687455,633,1,2,77,36,crlocdyqyb1fdhck54qxs65rl,1,21.2,6.2,2025-05-11T16:35:34.721Z,2025-05-11T16:35:36Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5721207289,141,24.7,5721207293,213,0.60,5721207287,140,38.9,5721207285,56,Back,5721207291,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813687469,634,1,2,77,37,crlocdyqyb1fdhck54qxs65rl,1,38.9,24.7,2025-05-11T16:35:36.201Z,2025-05-11T16:35:46Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5721207397,212,19.0,5721208143,156,,5721207391,56,Center,5721207395,141,36.9,5721207399,213,0.45,5721207393,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813687511,635,1,2,77,39,crlocdyqyb1fdhck54qxs65rl,0,58.6,36.1,2025-05-11T16:35:37.849Z,2025-05-11T16:35:42Z,2w7qb6w4qcogyuvgi31rfv85w,J. Gonstad,,,5721207687,140,85.0,5721207695,1,,5721207685,56,Right,5721207691,212,32.1,5721207689,141,12.3,5721207693,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813687527,740,12,2,77,43,doohk95o6e8pkqah8vkop51dg,1,14.6,88.8,2025-05-11T16:35:42.645Z,2025-05-11T16:35:44Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5721207795,140,10.6,5721207797,141,100.0,5721207801,213,2.03,5721207873,167,,5721207793,56,Back,5721207799,212,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813687575,636,5,2,77,44,crlocdyqyb1fdhck54qxs65rl,1,88.9,-1.2,2025-05-11T16:35:43.213Z,2025-05-11T17:10:41Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5721208109,56,Right,5721208163,233,741,5721208111,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
