id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2804637035,574,10,2,77,27,e5txudmuc2qpc460bs4lb5aff,1,4.4,45.1,2025-04-21T16:38:08.963Z,2025-04-21T18:34:48Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5671233993,56,Back,5671233991,94,,5671238411,233,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804637053,575,12,2,77,29,e5txudmuc2qpc460bs4lb5aff,1,12.3,37.7,2025-04-21T16:38:10.972Z,2025-04-21T18:02:22Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5671234107,56,Back,5671234111,141,33.3,5671234113,212,12.7,5671234109,140,24.1,5671234115,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804637059,713,13,2,77,30,btaf9fuj3xctycyjeqwereaow,1,79.4,64.9,2025-04-21T16:38:11.951Z,2025-04-21T17:48:30Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5671238571,75,,5671437305,215,,5671238581,231,51.4,5671234143,56,Center,5671238579,230,97.7,5671234139,22,,5671238575,103,30.6,5671238445,20,,5671238573,102,39.7,5671238577,458,,5671234141,18,,,,,,,,,,,,,,,,,,,,,,
2804637143,576,5,2,77,31,e5txudmuc2qpc460bs4lb5aff,1,-1.3,62.4,2025-04-21T16:38:13.180Z,2025-04-21T17:16:37Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5671234609,56,Back,5671234631,233,714,5671234611,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804637093,714,5,2,77,31,btaf9fuj3xctycyjeqwereaow,0,101.3,37.6,2025-04-21T16:38:13.180Z,2025-04-21T17:16:38Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5671234647,233,576,5671234323,346,,5671234321,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804637469,577,1,2,78,7,e5txudmuc2qpc460bs4lb5aff,0,4.2,42.1,2025-04-21T16:38:48.812Z,2025-04-21T16:38:52Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5671236535,56,Right,5671236547,74,,5671236533,124,,5671236537,140,67.8,5671236545,1,,5671236539,141,0.0,5671236543,213,5.86,5671236541,212,73.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804637475,578,5,2,78,10,e5txudmuc2qpc460bs4lb5aff,0,65.6,-1.7,2025-04-21T16:38:51.999Z,2025-04-21T17:16:38Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5671236807,233,715,5671236573,56,Right,5671236575,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804637495,715,5,2,78,10,btaf9fuj3xctycyjeqwereaow,1,34.4,101.7,2025-04-21T16:38:51.999Z,2025-04-21T17:16:38Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5671236765,233,578,5671236743,347,,5671236741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804637511,716,1,2,78,14,btaf9fuj3xctycyjeqwereaow,1,38.2,100.0,2025-04-21T16:38:55.719Z,2025-04-21T16:38:58Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5671236837,141,77.2,5671236839,212,21.1,5671236841,213,4.03,5671236835,140,25.6,5671236833,56,Back,5671236831,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804637553,717,1,2,78,16,btaf9fuj3xctycyjeqwereaow,1,21.2,75.6,2025-04-21T16:38:57.807Z,2025-04-21T16:39:01Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5671237111,56,Back,5671237113,140,8.8,5671237119,213,4.07,5671237115,141,50.1,5671237117,212,21.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804637585,718,1,2,78,19,btaf9fuj3xctycyjeqwereaow,0,8.8,50.1,2025-04-21T16:39:01.159Z,2025-04-21T16:39:06Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5671237293,157,,5671237295,56,Center,5671237305,1,,5671237299,141,64.9,5671237301,212,57.3,5671237303,213,0.18,5671237297,140,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804637595,579,44,2,78,23,e5txudmuc2qpc460bs4lb5aff,1,35.5,38.8,2025-04-21T16:39:04.982Z,2025-04-21T17:11:48Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5671237405,233,719,5671237347,56,Back,5671237349,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804637589,719,44,2,78,23,btaf9fuj3xctycyjeqwereaow,0,64.5,61.2,2025-04-21T16:39:04.983Z,2025-04-21T17:11:48Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5671237317,56,Center,5671237461,233,579,5671237319,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804637617,580,1,2,78,23,e5txudmuc2qpc460bs4lb5aff,0,36.8,47.4,2025-04-21T16:39:05.075Z,2025-04-21T17:20:55Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5671237509,3,,5671237517,212,0.6,5671237515,141,48.1,5671237519,213,0.85,5671237511,56,Back,5671237513,140,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804647741,909,61,2,78,25,btaf9fuj3xctycyjeqwereaow,1,52.1,52.5,2025-04-21T16:39:06.563Z,2025-04-21T17:01:10Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5671294461,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804637645,582,50,2,78,27,e5txudmuc2qpc460bs4lb5aff,1,48.8,78.2,2025-04-21T16:39:09.501Z,2025-04-21T16:39:21Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5671237627,286,,5671237905,233,720,5671237625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804637689,720,7,2,78,27,btaf9fuj3xctycyjeqwereaow,1,51.2,21.8,2025-04-21T16:39:09.502Z,2025-04-21T16:39:17Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5671237837,167,,5671237841,285,,5671237897,233,582,5671237839,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804637729,583,5,2,78,29,e5txudmuc2qpc460bs4lb5aff,1,70.3,101.4,2025-04-21T16:39:11.188Z,2025-04-21T17:16:39Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5671237993,347,,5671237989,56,Left,5671238275,233,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804637769,721,5,2,78,29,btaf9fuj3xctycyjeqwereaow,0,29.7,-1.4,2025-04-21T16:39:11.188Z,2025-04-21T17:16:39Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5671238313,233,583,5671238199,56,Back,5671238201,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638033,584,1,2,78,50,e5txudmuc2qpc460bs4lb5aff,1,68.5,100.0,2025-04-21T16:39:32.533Z,2025-04-21T16:39:34Z,c5p3hpmvlgspmqfs64zfrs991,S. Rafn,,,5671239533,212,17.0,5671239527,56,Left,5671239531,141,93.8,5671239535,213,3.44,5671239529,140,53.0,5671239525,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638083,585,1,2,78,53,e5txudmuc2qpc460bs4lb5aff,1,53.0,93.8,2025-04-21T16:39:34.771Z,2025-04-21T16:39:39Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5671239799,141,77.6,5671239803,213,3.56,5671239801,212,27.0,5671239797,140,29.5,5671239795,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638115,586,1,2,78,57,e5txudmuc2qpc460bs4lb5aff,1,29.5,77.6,2025-04-21T16:39:39.067Z,2025-04-21T16:39:43Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5671240013,140,19.8,5671240011,56,Back,5671240019,213,4.28,5671240015,141,45.4,5671240017,212,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638171,587,1,2,79,1,e5txudmuc2qpc460bs4lb5aff,1,18.9,38.5,2025-04-21T16:39:42.956Z,2025-04-21T16:39:47Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5671240307,157,,5671240319,1,,5671240309,56,Right,5671240317,213,5.93,5671240311,140,63.4,5671240313,141,12.9,5671240315,212,49.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638219,588,1,2,79,5,e5txudmuc2qpc460bs4lb5aff,1,66.5,6.8,2025-04-21T16:39:47.147Z,2025-04-21T16:39:51Z,dlxtfrt1ioz51rwnizwz5657t,D. Eid,,,5671240649,213,2.60,5671240647,212,9.2,5671240643,140,59.0,5671240641,56,Right,5671240645,141,13.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638601,731,83,2,79,7,btaf9fuj3xctycyjeqwereaow,1,41.4,84.6,2025-04-21T16:39:48.959Z,2025-04-21T17:21:04Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5671348495,399,ahje1y6v4dlmq4ath0rfcql90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638223,589,61,2,79,9,e5txudmuc2qpc460bs4lb5aff,0,58.6,17.5,2025-04-21T16:39:50.958Z,2025-04-21T16:49:50Z,ahje1y6v4dlmq4ath0rfcql90,B. Faraas,,,5671240653,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638255,723,1,2,79,10,btaf9fuj3xctycyjeqwereaow,1,42.8,85.7,2025-04-21T16:39:52.550Z,2025-04-21T16:39:54Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5671240701,56,Back,5671240703,140,36.7,5671240707,212,7.0,5671240705,141,81.4,5671240711,213,3.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638315,724,1,2,79,12,btaf9fuj3xctycyjeqwereaow,1,36.7,81.4,2025-04-21T16:39:53.935Z,2025-04-21T16:39:58Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5671241029,140,38.4,5671241035,213,5.09,5671241033,212,4.9,5671241031,141,74.7,5671241027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638279,590,83,2,79,14,e5txudmuc2qpc460bs4lb5aff,0,66.7,18.2,2025-04-21T16:39:55.572Z,2025-04-21T16:49:57Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5671241213,399,6wygyy5z5i0okllr83e9ej8ph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638331,725,1,2,79,16,btaf9fuj3xctycyjeqwereaow,1,31.3,82.3,2025-04-21T16:39:58.079Z,2025-04-21T16:39:59Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5671241117,141,42.7,5671241121,213,4.46,5671241119,212,27.8,5671241115,140,24.6,5671241113,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638387,726,1,2,79,17,btaf9fuj3xctycyjeqwereaow,1,24.6,42.7,2025-04-21T16:39:59.174Z,2025-04-21T16:40:02Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5671241319,56,Back,5671241323,141,51.8,5671241321,140,28.0,5671241325,212,7.1,5671241327,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638417,727,1,2,79,20,btaf9fuj3xctycyjeqwereaow,1,31.6,50.9,2025-04-21T16:40:02.375Z,2025-04-21T16:40:06Z,dxmgpouxmhnss0ggxm6yqgo9,L. Mettler,,,5671241513,140,21.8,5671241511,56,Back,5671241519,213,2.33,5671241515,141,66.7,5671241517,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638465,728,1,2,79,24,btaf9fuj3xctycyjeqwereaow,1,21.8,66.7,2025-04-21T16:40:05.855Z,2025-04-21T16:40:09Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5671241753,140,26.6,5671241751,56,Back,5671241755,141,88.7,5671241759,213,1.25,5671241757,212,15.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638489,729,1,2,79,27,btaf9fuj3xctycyjeqwereaow,1,26.6,88.7,2025-04-21T16:40:09.282Z,2025-04-21T16:40:12Z,92xhspr6bl1jyhqru3tsbjvqi,C. Cheng,,,5671241907,213,6.20,5671241897,155,,5671241903,141,85.1,5671241901,140,53.9,5671241899,56,Left,5671241905,212,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638493,730,1,2,79,30,btaf9fuj3xctycyjeqwereaow,0,58.2,80.9,2025-04-21T16:40:12.047Z,2025-04-21T16:40:12Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5671241927,213,5.47,5671241925,212,8.6,5671241919,56,Center,5671241921,140,63.8,5671241923,141,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638507,591,8,2,79,31,e5txudmuc2qpc460bs4lb5aff,1,37.0,25.3,2025-04-21T16:40:13.379Z,2025-04-21T16:40:13Z,ahje1y6v4dlmq4ath0rfcql90,B. Faraas,,,5671241995,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638559,593,1,2,79,33,e5txudmuc2qpc460bs4lb5aff,1,37.4,20.3,2025-04-21T16:40:14.611Z,2025-04-21T16:40:16Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5671242235,140,53.8,5671242233,56,Center,5671242237,141,24.1,5671242241,213,0.15,5671242239,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638593,594,1,2,79,34,e5txudmuc2qpc460bs4lb5aff,1,53.8,24.1,2025-04-21T16:40:16.547Z,2025-04-21T16:50:16Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5671242391,56,Center,5671242393,140,55.3,5671242399,213,1.40,5671242395,141,37.3,5671242397,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638597,595,61,2,79,38,e5txudmuc2qpc460bs4lb5aff,0,55.3,37.3,2025-04-21T16:40:19.787Z,2025-04-21T16:40:20Z,8rnri2daeaqt5h1hl9ftt6l0p,S. Sørløkk,,,5671242415,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638647,733,1,2,79,43,btaf9fuj3xctycyjeqwereaow,0,42.4,32.4,2025-04-21T16:40:25.174Z,2025-04-21T16:40:25Z,dxmgpouxmhnss0ggxm6yqgo9,L. Mettler,,,5671242783,141,18.9,5671242781,140,56.8,5671242787,213,5.74,5671242779,56,Right,5671242785,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638715,596,8,2,79,47,e5txudmuc2qpc460bs4lb5aff,1,41.1,95.7,2025-04-21T16:40:29.332Z,2025-04-21T16:44:00Z,c5p3hpmvlgspmqfs64zfrs991,S. Rafn,,,5671243029,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638737,598,3,2,79,48,e5txudmuc2qpc460bs4lb5aff,0,42.5,91.6,2025-04-21T16:40:30.019Z,2025-04-21T17:14:36Z,c5p3hpmvlgspmqfs64zfrs991,S. Rafn,,,5671243123,56,Back,5671248087,233,734,5671243213,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638743,734,7,2,79,48,btaf9fuj3xctycyjeqwereaow,0,57.5,8.4,2025-04-21T16:40:30.020Z,2025-04-21T17:14:36Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5671248065,233,598,5671243159,56,Right,5671243161,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638757,599,61,2,79,49,e5txudmuc2qpc460bs4lb5aff,1,45.3,95.4,2025-04-21T16:40:31.240Z,2025-04-21T16:41:18Z,c5p3hpmvlgspmqfs64zfrs991,S. Rafn,,,5671243255,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638765,600,5,2,79,50,e5txudmuc2qpc460bs4lb5aff,0,47.6,101.8,2025-04-21T16:40:32.100Z,2025-04-21T17:16:40Z,c5p3hpmvlgspmqfs64zfrs991,S. Rafn,,,5671243287,347,,5671243285,56,Back,5671243447,233,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638777,735,5,2,79,50,btaf9fuj3xctycyjeqwereaow,1,52.4,-1.8,2025-04-21T16:40:32.100Z,2025-04-21T17:16:39Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5671243353,56,Right,5671243393,233,600,5671243355,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638823,736,1,2,79,51,btaf9fuj3xctycyjeqwereaow,1,49.5,0.0,2025-04-21T16:40:33.287Z,2025-04-21T16:40:37Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5671243599,140,42.8,5671243605,213,2.04,5671243597,56,Back,5671243603,212,15.5,5671243601,141,18.9,5671243595,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638843,737,1,2,79,56,btaf9fuj3xctycyjeqwereaow,1,42.8,18.9,2025-04-21T16:40:37.726Z,2025-04-21T16:40:39Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5671243709,212,7.6,5671243707,141,30.0,5671243703,56,Back,5671243711,213,1.52,5671243705,140,43.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638857,738,1,2,79,57,btaf9fuj3xctycyjeqwereaow,1,43.2,30.0,2025-04-21T16:40:38.839Z,2025-04-21T16:40:40Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5671243797,140,54.3,5671243801,212,13.1,5671243803,213,0.48,5671243795,56,Center,5671243799,141,38.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638905,739,1,2,79,58,btaf9fuj3xctycyjeqwereaow,1,54.3,38.9,2025-04-21T16:40:40.031Z,2025-04-21T16:40:43Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5671244047,213,5.17,5671244035,56,Right,5671244045,212,23.2,5671244037,140,64.1,5671244041,141,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638909,740,1,2,80,2,btaf9fuj3xctycyjeqwereaow,0,64.1,8.3,2025-04-21T16:40:43.639Z,2025-04-21T16:40:44Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5671244057,141,13.2,5671244051,56,Right,5671244053,140,66.7,5671244059,212,4.3,5671244061,213,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638957,601,8,2,80,3,e5txudmuc2qpc460bs4lb5aff,1,27.4,92.9,2025-04-21T16:40:45.155Z,2025-04-21T16:45:35Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5671244263,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638967,602,3,2,80,4,e5txudmuc2qpc460bs4lb5aff,0,28.3,89.3,2025-04-21T16:40:46.085Z,2025-04-21T17:14:37Z,c5p3hpmvlgspmqfs64zfrs991,S. Rafn,,,5671244299,56,Back,5671244301,285,,5671244333,233,741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638945,741,7,2,80,4,btaf9fuj3xctycyjeqwereaow,0,71.7,10.7,2025-04-21T16:40:46.086Z,2025-04-21T17:14:37Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5671244199,56,Right,5671244327,233,602,5671244201,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638985,604,4,2,80,9,e5txudmuc2qpc460bs4lb5aff,1,31.5,87.0,2025-04-21T16:40:50.955Z,2025-04-21T17:11:09Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5671244475,285,,5671244391,56,Back,5671244393,152,,5671244471,233,742,5671244395,265,,5671244389,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804638995,742,4,2,80,9,btaf9fuj3xctycyjeqwereaow,0,68.5,13.0,2025-04-21T16:40:50.956Z,2025-04-21T17:11:09Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5671244429,265,,5671244515,233,604,5671244423,56,Right,5671244421,13,,5671244427,152,,5671244431,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804639403,743,18,2,80,35,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-04-21T16:41:16.709Z,2025-04-21T16:41:33Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5671246617,42,,5671246621,59,7,5671246669,55,744,5671246619,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804639405,744,19,2,80,35,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-04-21T16:41:16.710Z,2025-04-21T16:41:34Z,di12pteex60qy5bdmm4lxt8no,E. Jemal,,,5671246637,55,743,5671246623,42,,5671246633,293,5,5671246627,145,7,5671246631,292,6,5671246629,59,43,5671246635,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804639439,605,1,2,80,44,e5txudmuc2qpc460bs4lb5aff,1,34.1,92.6,2025-04-21T16:41:26.346Z,2025-04-21T16:41:29Z,bbiblpn6dg2ub1guiphivzq50,F. Fall,,,5671246845,56,Back,5671246841,5,,5671246843,152,,5671246853,213,4.64,5671246851,212,4.4,5671246847,140,33.8,5671246849,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804639475,606,1,2,80,47,e5txudmuc2qpc460bs4lb5aff,1,34.4,84.8,2025-04-21T16:41:29.274Z,2025-04-21T16:41:34Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5671247101,141,62.3,5671247103,212,24.7,5671247099,140,15.9,5671247105,213,3.81,5671247097,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804639527,607,1,2,80,52,e5txudmuc2qpc460bs4lb5aff,1,19.1,67.0,2025-04-21T16:41:34.460Z,2025-04-21T16:41:39Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5671247389,140,67.4,5671247387,56,Center,5671247397,1,,5671247393,212,50.8,5671247391,141,70.5,5671247395,213,0.05,5671247385,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804639531,608,44,2,80,57,e5txudmuc2qpc460bs4lb5aff,1,62.6,68.6,2025-04-21T16:41:38.693Z,2025-04-21T17:11:48Z,8rnri2daeaqt5h1hl9ftt6l0p,S. Sørløkk,,,5671247423,286,,5671247421,56,Center,5671247479,233,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804639523,745,44,2,80,57,btaf9fuj3xctycyjeqwereaow,0,37.4,31.4,2025-04-21T16:41:38.694Z,2025-04-21T17:11:49Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5671247493,233,608,5671247373,285,,5671247371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804639555,609,1,2,80,58,e5txudmuc2qpc460bs4lb5aff,0,67.4,70.5,2025-04-21T16:41:39.610Z,2025-04-21T16:49:15Z,8rnri2daeaqt5h1hl9ftt6l0p,S. Sørløkk,,,5671247535,140,71.6,5671247537,141,86.9,5671247533,56,Left,5671247531,3,,5671247539,212,12.0,5671247541,213,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804639591,747,1,2,80,58,btaf9fuj3xctycyjeqwereaow,1,35.7,18.3,2025-04-21T16:41:39.983Z,2025-04-21T16:41:43Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5671247707,141,36.0,5671247711,212,25.7,5671247715,213,2.65,5671247699,56,Back,5671247703,140,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804639619,748,1,2,81,2,btaf9fuj3xctycyjeqwereaow,0,13.3,30.6,2025-04-21T16:41:43.647Z,2025-04-21T16:41:46Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5671247851,1,,5671247847,212,48.8,5671247849,213,5.81,5671247845,141,0.0,5671247839,157,,5671247841,56,Right,5671247843,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804639805,610,5,2,81,4,e5txudmuc2qpc460bs4lb5aff,1,48.6,101.6,2025-04-21T16:41:46.471Z,2025-04-21T17:16:40Z,8rnri2daeaqt5h1hl9ftt6l0p,S. Sørløkk,,,5671248711,347,,5671248739,233,749,5671248709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804639625,749,5,2,81,4,btaf9fuj3xctycyjeqwereaow,0,51.4,-1.6,2025-04-21T16:41:46.471Z,2025-04-21T17:16:41Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5671247879,347,,5671247875,56,Right,5671248807,233,610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
