id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/12/value,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId
2820750559,738,1,2,69,35,btaf9fuj3xctycyjeqwereaow,0,53.9,30.4,2025-06-01T16:34:19.957Z,2025-06-01T16:34:20Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5760502497,141,58.7,5760502493,56,Center,5760502495,140,67.9,5760502499,212,24.2,5760502501,213,0.92,5760502491,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750565,548,1,2,69,35,eujf9nqky8c5jnahb2f76m86o,0,23.7,25.0,2025-06-01T16:34:20.426Z,2025-06-01T16:34:21Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5760502519,3,,5760502527,212,4.8,5760502523,140,26.8,5760502521,56,Back,5760502525,141,19.8,5760502529,213,5.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750585,739,8,2,69,37,btaf9fuj3xctycyjeqwereaow,1,66.0,63.1,2025-06-01T16:34:22.197Z,2025-06-01T16:34:22Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5760502637,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750605,549,45,2,69,38,eujf9nqky8c5jnahb2f76m86o,0,29.8,29.4,2025-06-01T16:34:23.573Z,2025-06-01T16:34:29Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5760502795,233,740,5760502733,56,Back,5760502737,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750607,740,3,2,69,38,btaf9fuj3xctycyjeqwereaow,1,70.2,70.6,2025-06-01T16:34:23.573Z,2025-06-01T16:34:29Z,csoy01ylfrp2o2jso18oohmvo,D. Tibell,,,5760502741,286,,5760502739,56,Center,5760502777,233,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750671,741,1,2,69,39,btaf9fuj3xctycyjeqwereaow,1,67.0,73.0,2025-06-01T16:34:24.613Z,2025-06-01T16:34:30Z,csoy01ylfrp2o2jso18oohmvo,D. Tibell,,,5760503111,56,Center,5760503113,140,58.9,5760503117,212,8.6,5760503115,141,74.7,5760503119,213,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750679,742,1,2,69,42,btaf9fuj3xctycyjeqwereaow,1,55.5,68.1,2025-06-01T16:34:27.629Z,2025-06-01T16:34:30Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5760503157,141,45.4,5760503153,56,Center,5760503161,213,5.05,5760503155,140,60.7,5760503159,212,16.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750683,743,1,2,69,44,btaf9fuj3xctycyjeqwereaow,1,60.7,45.4,2025-06-01T16:34:29.141Z,2025-06-01T16:34:31Z,dxmgpouxmhnss0ggxm6yqgo9,L. Mettler,,,5760503171,56,Center,5760503179,213,0.80,5760503175,141,53.1,5760503177,212,7.3,5760503173,140,65.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750687,744,1,2,69,44,btaf9fuj3xctycyjeqwereaow,1,65.5,53.1,2025-06-01T16:34:29.764Z,2025-06-01T16:34:32Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5760503207,213,5.04,5760503203,141,32.1,5760503199,56,Center,5760503205,212,15.1,5760503201,140,70.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750715,745,1,2,69,46,btaf9fuj3xctycyjeqwereaow,1,76.5,31.2,2025-06-01T16:34:31.773Z,2025-06-01T16:34:35Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5760503337,141,17.4,5760503333,56,Right,5760503339,212,18.7,5760503335,140,91.9,5760503341,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750719,746,1,2,69,50,btaf9fuj3xctycyjeqwereaow,0,89.0,26.2,2025-06-01T16:34:34.901Z,2025-06-01T16:34:36Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5760503381,56,Center,5760503379,155,,5760503389,213,1.34,5760503385,141,49.4,5760503377,2,,5760503383,140,92.6,5760503387,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750725,550,12,2,69,51,eujf9nqky8c5jnahb2f76m86o,1,9.0,46.6,2025-06-01T16:34:36.723Z,2025-06-01T16:34:48Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5760503427,213,0.99,5760503419,56,Back,5760503423,141,78.5,5760503477,15,,5760503421,140,22.6,5760503425,212,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750805,747,1,2,69,54,btaf9fuj3xctycyjeqwereaow,1,75.4,31.3,2025-06-01T16:34:39.774Z,2025-06-01T16:34:43Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5760503913,212,26.5,5760503915,213,2.79,5760503911,141,44.8,5760503905,155,,5760503909,140,51.7,5760503907,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750851,748,1,2,69,58,btaf9fuj3xctycyjeqwereaow,1,51.7,44.9,2025-06-01T16:34:43.397Z,2025-06-01T16:34:48Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5760504247,213,5.30,5760504243,141,27.7,5760504239,56,Center,5760504241,140,59.2,5760504245,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750867,749,1,2,70,3,btaf9fuj3xctycyjeqwereaow,1,55.8,23.6,2025-06-01T16:34:47.876Z,2025-06-01T16:42:38Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5760504339,213,5.74,5760504335,141,8.5,5760504333,140,71.9,5760504337,212,19.8,5760504331,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750897,551,43,2,70,3,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-06-01T16:34:48.475Z,2025-06-01T17:12:43Z,1iyf1mk4eakjc13z8iwvts222,M. Thornes,,,5760504517,213,4.63,5760504513,141,48.2,5760623919,144,1,5760504515,212,1.3,5760504511,140,50.1,5760504509,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820755317,809,1,2,70,5,btaf9fuj3xctycyjeqwereaow,0,53.5,11.3,2025-06-01T16:34:50.468Z,2025-06-01T17:19:40Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5760529865,141,15.0,5760529869,213,0.93,5760529861,56,Right,5760530089,236,,5760529863,140,55.3,5760530095,286,,5760529867,212,3.1,5760530091,233,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750901,552,74,2,70,5,eujf9nqky8c5jnahb2f76m86o,1,24.0,86.3,2025-06-01T16:34:50.469Z,2025-06-01T17:14:06Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5760530139,233,809,5760504533,56,Back,5760527657,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750935,554,1,2,70,8,eujf9nqky8c5jnahb2f76m86o,1,26.5,85.9,2025-06-01T16:34:52.939Z,2025-06-01T16:34:54Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5760504705,212,6.7,5760504701,140,30.8,5760504707,213,0.83,5760504703,141,93.2,5760504699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750937,555,61,2,70,9,eujf9nqky8c5jnahb2f76m86o,0,30.9,93.3,2025-06-01T16:34:54.131Z,2025-06-01T16:34:54Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5760504711,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750947,556,5,2,70,10,eujf9nqky8c5jnahb2f76m86o,0,34.8,101.5,2025-06-01T16:34:55.085Z,2025-06-01T17:14:51Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5760504731,347,,5760505165,233,750,5760504729,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820751013,750,5,2,70,10,btaf9fuj3xctycyjeqwereaow,1,65.2,-1.5,2025-06-01T16:34:55.085Z,2025-06-01T17:14:50Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5760505115,233,556,5760505113,347,,5760505111,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820751067,751,1,2,70,19,btaf9fuj3xctycyjeqwereaow,1,62.9,0.0,2025-06-01T16:35:03.853Z,2025-06-01T16:35:09Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5760505381,56,Right,5760505379,107,,5760505391,1,,5760505385,141,16.5,5760505389,213,0.57,5760505387,212,23.3,5760505383,140,81.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820751071,752,61,2,70,20,btaf9fuj3xctycyjeqwereaow,0,81.6,16.5,2025-06-01T16:35:05.308Z,2025-06-01T17:22:26Z,dxmgpouxmhnss0ggxm6yqgo9,L. Mettler,,,5760505419,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820751097,558,1,2,70,25,eujf9nqky8c5jnahb2f76m86o,0,12.3,80.6,2025-06-01T16:35:10.380Z,2025-06-01T16:35:13Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5760505561,140,35.4,5760505565,212,38.3,5760505569,1,,5760505557,155,,5760505559,56,Back,5760505563,141,37.0,5760505567,213,5.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820751111,753,8,2,70,29,btaf9fuj3xctycyjeqwereaow,1,60.7,62.4,2025-06-01T16:35:13.918Z,2025-06-01T16:35:14Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5760505651,15,,5760505621,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820751129,754,1,2,70,30,btaf9fuj3xctycyjeqwereaow,1,45.3,68.5,2025-06-01T16:35:15.720Z,2025-06-01T16:35:17Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5760505761,212,14.5,5760505753,3,,5760505757,140,58.6,5760505759,141,63.0,5760505755,56,Center,5760505763,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820751163,756,1,2,70,32,btaf9fuj3xctycyjeqwereaow,1,58.6,63.0,2025-06-01T16:35:17.461Z,2025-06-01T16:35:21Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5760505963,141,78.1,5760505967,213,2.56,5760505959,56,Back,5760505965,212,18.8,5760505961,140,43.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820751165,757,61,2,70,36,btaf9fuj3xctycyjeqwereaow,0,62.3,81.4,2025-06-01T16:35:21.173Z,2025-06-01T16:35:21Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5760505971,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820751237,560,1,2,70,38,eujf9nqky8c5jnahb2f76m86o,1,30.2,7.3,2025-06-01T16:35:23.524Z,2025-06-01T16:35:32Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5760506329,212,41.7,5760506325,140,69.8,5760506333,1,,5760506327,141,11.3,5760506323,56,Right,5760506331,213,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820751221,758,83,2,70,45,btaf9fuj3xctycyjeqwereaow,0,19.7,73.6,2025-06-01T16:35:30.668Z,2025-06-01T16:35:37Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5760506405,399,6yyum3rgz21z8aln67irm508a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820751245,561,1,2,70,47,eujf9nqky8c5jnahb2f76m86o,1,71.0,16.2,2025-06-01T16:35:32.516Z,2025-06-01T16:35:34Z,6yyum3rgz21z8aln67irm508a,S. Bojadzic,,,5760506373,213,5.07,5760506367,140,72.8,5760506371,212,5.4,5760506369,141,8.8,5760506365,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820751273,562,1,2,70,49,eujf9nqky8c5jnahb2f76m86o,1,72.9,8.5,2025-06-01T16:35:34.219Z,2025-06-01T16:35:36Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5760506543,140,64.4,5760506547,212,8.9,5760506549,213,3.16,5760506545,141,8.2,5760506541,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820751311,563,1,2,70,51,eujf9nqky8c5jnahb2f76m86o,1,64.3,8.3,2025-06-01T16:35:36.700Z,2025-06-01T16:35:40Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5760506761,140,43.8,5760506757,56,Back,5760506765,212,24.7,5760506767,213,2.63,5760506763,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820751359,564,1,2,70,55,eujf9nqky8c5jnahb2f76m86o,1,43.8,26.2,2025-06-01T16:35:40.004Z,2025-06-01T16:35:45Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5760507045,212,46.3,5760507049,1,,5760507039,56,Left,5760507035,155,,5760507041,140,54.5,5760507047,213,1.33,5760507043,141,92.3,5760507037,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820751389,565,1,2,71,0,eujf9nqky8c5jnahb2f76m86o,1,54.5,92.1,2025-06-01T16:35:45.028Z,2025-06-01T16:35:48Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5760507193,56,Back,5760507197,141,77.0,5760507201,213,3.67,5760507195,140,37.7,5760507199,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820751423,566,1,2,71,3,eujf9nqky8c5jnahb2f76m86o,1,37.7,76.9,2025-06-01T16:35:47.902Z,2025-06-01T16:35:52Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5760507421,155,,5760507425,56,Right,5760507429,141,7.9,5760507433,213,5.47,5760507431,212,64.7,5760507435,1,,5760507427,140,80.1,5760507423,196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820751535,567,1,2,71,6,eujf9nqky8c5jnahb2f76m86o,1,80.1,7.9,2025-06-01T16:35:51.765Z,2025-06-01T16:39:16Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5760508031,56,Right,5760508039,213,2.89,5760508035,141,13.7,5760508037,212,15.9,5760508033,140,65.4,5760508029,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820751651,568,1,2,71,15,eujf9nqky8c5jnahb2f76m86o,1,96.3,26.0,2025-06-01T16:36:00.628Z,2025-06-01T17:22:15Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,1.0,,5760517999,210,13,5760508679,213,1.97,5760508675,141,42.1,5760508671,56,Center,5760508673,140,91.9,5760518001,154,,5760508677,212,11.9,5760513509,195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820751655,569,13,2,71,17,eujf9nqky8c5jnahb2f76m86o,1,92.3,45.2,2025-06-01T16:36:02.085Z,2025-06-01T16:39:17Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,1.0,5760509423,55,568,5760509419,154,,5760509427,102,61.5,5760509435,147,58.8,5760508701,56,Center,5760509433,146,97.2,5760509437,230,98.5,5760508697,22,,5760508981,20,,5760509431,328,,5760508699,17,5760509439,231,,5760508985,153,47.7,5760509413,73,,,5760509417,29,,5760509429,103,20.8,,,,,,,,
2820751915,570,16,2,71,19,eujf9nqky8c5jnahb2f76m86o,1,97.0,56.8,2025-06-01T16:36:04.293Z,2025-06-01T17:56:36Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5760510159,56,Center,5760512261,328,,5760752975,61,,5760512239,55,569,5760512265,231,53.2,5760512233,76,,5760512237,154,,5760512251,103,5.7,5760512257,214,,5760510741,374,2025-06-01 17:36:03.957,5760510737,72,5760512247,102,,5760510155,22,52.0,5760512263,230,,99.0,5760510745,375,71:19.131,5760512235,29,,,,,,,,,
2820752321,759,1,2,72,39,btaf9fuj3xctycyjeqwereaow,1,50.3,50.3,2025-06-01T16:37:24.469Z,2025-06-01T17:15:41Z,csoy01ylfrp2o2jso18oohmvo,D. Tibell,,,5760512477,212,26.4,5760512473,140,25.8,5760513975,189,,5760512471,56,Back,5760512481,279,G,5760512479,213,3.37,5760512475,141,41.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752325,760,1,2,72,42,btaf9fuj3xctycyjeqwereaow,1,26.6,38.9,2025-06-01T16:37:27.092Z,2025-06-01T17:17:15Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5760512497,56,Back,5760512503,212,20.1,5760512505,213,0.24,5760512499,140,45.2,5760512501,141,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752351,761,1,2,72,43,btaf9fuj3xctycyjeqwereaow,1,42.8,47.9,2025-06-01T16:37:28.109Z,2025-06-01T16:37:30Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5760512651,141,67.5,5760512653,212,26.6,5760512647,56,Back,5760512649,140,20.9,5760512655,213,2.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752393,763,1,2,72,44,btaf9fuj3xctycyjeqwereaow,1,30.2,71.6,2025-06-01T16:37:29.396Z,2025-06-01T17:18:34Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5760512891,212,18.4,5760512887,140,27.1,5760512889,141,45.0,5760512893,213,4.53,5760512885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752433,764,1,2,72,48,btaf9fuj3xctycyjeqwereaow,1,37.5,28.6,2025-06-01T16:37:33.236Z,2025-06-01T17:19:35Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5760513151,212,15.7,5760513147,140,28.5,5760513153,213,4.07,5760513145,56,Back,5760513149,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752381,762,1,2,72,50,btaf9fuj3xctycyjeqwereaow,1,32.3,28.2,2025-06-01T16:37:35.548Z,2025-06-01T17:16:43Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5760512807,140,23.1,5760512809,141,71.8,5760512811,212,31.2,5760512805,56,Back,5760512813,213,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752473,765,1,2,72,56,btaf9fuj3xctycyjeqwereaow,1,34.4,66.4,2025-06-01T16:37:41.364Z,2025-06-01T16:37:42Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5760513391,140,28.5,5760513395,212,12.5,5760513389,56,Back,5760513393,141,50.4,5760513397,213,4.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752483,766,1,2,72,57,btaf9fuj3xctycyjeqwereaow,1,28.5,50.4,2025-06-01T16:37:42.404Z,2025-06-01T16:37:44Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5760513437,141,38.2,5760513433,56,Back,5760513439,212,11.7,5760513435,140,36.3,5760513441,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752489,767,1,2,72,59,btaf9fuj3xctycyjeqwereaow,1,36.3,38.2,2025-06-01T16:37:43.949Z,2025-06-01T16:37:45Z,dxmgpouxmhnss0ggxm6yqgo9,L. Mettler,,,5760513467,140,28.1,5760513473,213,3.92,5760513471,212,12.1,5760513489,156,,5760513469,141,25.8,5760513465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752533,768,1,2,73,0,btaf9fuj3xctycyjeqwereaow,1,25.0,24.9,2025-06-01T16:37:45.324Z,2025-06-01T17:19:19Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5760513691,141,31.9,5760513695,213,0.28,5760513687,56,Back,5760513689,140,40.8,5760513693,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752537,769,61,2,73,1,btaf9fuj3xctycyjeqwereaow,0,40.8,31.9,2025-06-01T16:37:46.564Z,2025-06-01T17:19:22Z,csoy01ylfrp2o2jso18oohmvo,D. Tibell,,,5760513699,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752555,572,1,2,73,4,eujf9nqky8c5jnahb2f76m86o,1,49.7,55.4,2025-06-01T16:37:48.902Z,2025-06-01T16:37:53Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5760513811,56,Center,5760513817,212,14.9,5760513813,140,55.9,5760513819,213,1.12,5760513815,141,75.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752585,573,1,2,73,8,eujf9nqky8c5jnahb2f76m86o,1,56.0,75.3,2025-06-01T16:37:53.181Z,2025-06-01T16:37:56Z,1iyf1mk4eakjc13z8iwvts222,M. Thornes,,,5760513955,56,Back,5760513959,141,80.6,5760513963,213,2.93,5760513957,140,40.4,5760513961,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752601,574,1,2,73,11,eujf9nqky8c5jnahb2f76m86o,1,39.8,81.1,2025-06-01T16:37:55.990Z,2025-06-01T16:37:57Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5760514021,141,58.4,5760514017,56,Back,5760514025,213,4.09,5760514023,212,19.0,5760514019,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752617,575,1,2,73,12,eujf9nqky8c5jnahb2f76m86o,1,29.3,59.1,2025-06-01T16:37:57.270Z,2025-06-01T16:38:00Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5760514131,212,22.0,5760514127,140,9.1,5760514129,141,50.6,5760514125,56,Back,5760514133,213,3.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752651,576,1,2,73,15,eujf9nqky8c5jnahb2f76m86o,0,9.1,50.6,2025-06-01T16:38:00.231Z,2025-06-01T16:38:04Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5760514351,213,5.98,5760514341,157,,5760514349,212,71.8,5760514345,140,74.3,5760514347,141,18.6,5760514353,1,,5760514343,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752697,770,1,2,73,21,btaf9fuj3xctycyjeqwereaow,1,24.9,75.6,2025-06-01T16:38:06.756Z,2025-06-01T16:38:09Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5760514577,140,13.4,5760514581,212,15.2,5760514573,3,,5760514575,56,Back,5760514579,141,62.1,5760514583,213,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752835,772,1,2,73,24,btaf9fuj3xctycyjeqwereaow,1,13.4,62.1,2025-06-01T16:38:09.693Z,2025-06-01T16:38:24Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5760515389,212,13.0,5760515385,140,24.3,5760515381,123,,5760515391,213,5.79,5760515383,56,Back,5760515387,141,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752841,773,1,2,73,39,btaf9fuj3xctycyjeqwereaow,1,58.9,79.4,2025-06-01T16:38:24.180Z,2025-06-01T16:38:25Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5760515423,141,72.4,5760515427,213,3.56,5760515419,56,Back,5760515421,140,48.6,5760515425,212,11.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752855,774,1,2,73,40,btaf9fuj3xctycyjeqwereaow,1,48.6,72.4,2025-06-01T16:38:25.540Z,2025-06-01T16:38:29Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5760515507,212,8.2,5760515503,140,53.0,5760515501,56,Left,5760515509,213,0.97,5760515505,141,82.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752887,775,1,2,73,44,btaf9fuj3xctycyjeqwereaow,1,54.1,84.4,2025-06-01T16:38:29.028Z,2025-06-01T16:38:33Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5760515715,1,,5760515713,213,0.03,5760515703,155,,5760515707,140,90.0,5760515709,141,86.0,5760515711,212,37.7,5760515705,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752891,776,3,2,73,48,btaf9fuj3xctycyjeqwereaow,0,91.4,89.6,2025-06-01T16:38:32.957Z,2025-06-01T17:13:52Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5760515737,286,,5760515905,233,577,5760515735,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752909,577,7,2,73,48,eujf9nqky8c5jnahb2f76m86o,1,8.6,10.4,2025-06-01T16:38:32.958Z,2025-06-01T17:13:52Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5760515841,56,Back,5760515901,233,776,5760515843,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820752929,579,1,2,73,51,eujf9nqky8c5jnahb2f76m86o,1,9.3,3.8,2025-06-01T16:38:36.254Z,2025-06-01T16:38:38Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5760515973,56,Back,5760515981,213,0.78,5760515977,141,12.9,5760515979,212,8.8,5760515975,140,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
