id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/10/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value
2819811231,689,1,2,89,59,bsykw9d70ffqe9atosc92n1e9,0,5.0,63.0,2025-05-28T20:48:57.944Z,2025-05-28T20:49:01Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5755207749,213,5.98,5755207753,74,,5755207741,56,Center,5755207743,140,70.9,5755207745,141,30.9,5755207751,1,,5755207739,124,,5755207747,212,72.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811235,871,61,2,90,4,ctvzi2jbl1q6xzq0s3sexj73g,1,40.8,63.6,2025-05-28T20:49:02.312Z,2025-05-28T20:49:02Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5755207767,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811249,873,1,2,90,6,ctvzi2jbl1q6xzq0s3sexj73g,1,31.9,67.6,2025-05-28T20:49:04.223Z,2025-05-28T20:49:08Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5755207829,213,0.67,5755207821,56,Back,5755207825,141,84.8,5755207823,140,45.9,5755207827,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811251,874,1,2,90,9,ctvzi2jbl1q6xzq0s3sexj73g,0,45.9,84.8,2025-05-28T20:49:07.303Z,2025-05-28T21:10:43Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5755207837,141,75.4,5755207833,56,Back,5755207839,212,10.2,5755207835,140,38.3,5755207841,213,3.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811253,691,1,2,90,10,bsykw9d70ffqe9atosc92n1e9,0,72.0,29.8,2025-05-28T20:49:08.745Z,2025-05-28T20:49:10Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5755207845,140,70.8,5755207843,56,Center,5755207851,213,2.00,5755207847,141,33.9,5755207849,212,3.1,5755207887,233,875,5755207891,286,,5755207885,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811257,875,74,2,90,10,ctvzi2jbl1q6xzq0s3sexj73g,1,38.0,74.4,2025-05-28T20:49:08.746Z,2025-05-28T21:10:31Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5755207875,285,,5755207915,233,691,5755207873,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811263,876,43,2,90,12,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-05-28T20:49:10.479Z,2025-05-28T21:02:09Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5755207899,212,10.7,5755207893,56,Back,5755207895,140,28.1,5755207901,213,3.17,5755212329,144,1,5755207897,141,74.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811905,976,50,2,90,13,ctvzi2jbl1q6xzq0s3sexj73g,1,36.9,64.0,2025-05-28T20:49:10.999Z,2025-05-28T21:10:20Z,b2ibeioms7t9vb3au7tpqys4p,H. Evjen,,,5755212315,56,Back,5755212317,286,,5755212325,233,692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811267,692,7,2,90,13,bsykw9d70ffqe9atosc92n1e9,1,63.1,36.0,2025-05-28T20:49:11Z,2025-05-28T21:10:20Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5755207919,56,Center,5755212319,233,976,5755212323,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811315,693,1,2,90,15,bsykw9d70ffqe9atosc92n1e9,1,72.6,36.3,2025-05-28T20:49:13.479Z,2025-05-28T20:50:15Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,1.0,5755208441,210,16,5755208219,212,19.6,5755208217,141,39.2,5755208215,140,91.2,5755208213,56,Center,5755208445,22,,5755208443,154,,5755208521,4,,5755208221,213,,,,0.10,,,,,,,,,,,,,,,,,,,,,
2819811317,694,16,2,90,18,bsykw9d70ffqe9atosc92n1e9,1,90.2,37.8,2025-05-28T20:49:16.745Z,2025-05-28T21:49:03Z,587vmahr6cyqzuucjdgr0ttec,S. Kvia-Egeskog,,,5755208227,17,,5755208461,103,0.6,5755208471,231,41.3,5755208463,214,,5755208459,102,52.5,5755208449,76,,5755208455,55,693,5755208451,29,,5755208479,375,5755208229,56,Center,90:17.953,5755208475,374,5755208225,22,5755208465,89,,2025-05-28 21:49:15.952,,5755208447,20,,5755208469,230,5755208453,154,,,,93.7,
2819811349,877,1,2,91,36,ctvzi2jbl1q6xzq0s3sexj73g,1,49.9,50.1,2025-05-28T20:50:34.702Z,2025-05-28T21:04:05Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5755212773,56,Back,5755212775,140,37.0,5755212777,141,67.5,5755212787,279,G,5755212815,189,,5755212779,212,18.0,5755212781,213,2.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811351,878,1,2,91,36,ctvzi2jbl1q6xzq0s3sexj73g,1,35.6,66.2,2025-05-28T20:50:34.886Z,2025-05-28T21:04:00Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5755212797,141,82.6,5755212807,189,,5755212793,56,Left,5755212795,140,59.8,5755212801,213,0.41,5755212799,212,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811355,879,61,2,91,38,ctvzi2jbl1q6xzq0s3sexj73g,0,61.8,83.6,2025-05-28T20:50:36.877Z,2025-05-28T20:50:37Z,5hst73ivtxknjb3rrdivwygnp,S. Fet,,,5755208621,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811357,695,1,2,91,40,bsykw9d70ffqe9atosc92n1e9,0,42.9,33.0,2025-05-28T20:50:38.607Z,2025-05-28T20:51:05Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5755208669,213,5.85,5755208663,140,71.9,5755208665,141,12.2,5755208671,1,,5755208881,155,,5755208661,56,Right,5755208667,212,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811363,880,1,2,91,45,ctvzi2jbl1q6xzq0s3sexj73g,1,18.5,76.7,2025-05-28T20:50:43.750Z,2025-05-28T20:50:48Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5755208707,56,Back,5755208711,141,32.7,5755208709,140,22.1,5755208713,212,30.2,5755208715,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811371,881,1,2,91,50,ctvzi2jbl1q6xzq0s3sexj73g,1,21.9,34.2,2025-05-28T20:50:48.365Z,2025-05-28T20:50:52Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5755208741,140,23.0,5755208747,213,1.53,5755208739,56,Back,5755208743,141,74.4,5755208745,212,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811375,882,1,2,91,54,ctvzi2jbl1q6xzq0s3sexj73g,1,22.9,74.4,2025-05-28T20:50:52.653Z,2025-05-28T20:50:57Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5755208767,140,36.1,5755208771,212,15.9,5755208765,56,Back,5755208773,213,0.51,5755208769,141,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811379,883,1,2,91,58,ctvzi2jbl1q6xzq0s3sexj73g,1,39.6,74.1,2025-05-28T20:50:56.950Z,2025-05-28T20:50:59Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5755208821,140,33.5,5755208827,213,4.44,5755208819,56,Back,5755208823,141,40.1,5755208825,212,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811383,884,1,2,92,1,ctvzi2jbl1q6xzq0s3sexj73g,1,35.2,36.7,2025-05-28T20:50:59.022Z,2025-05-28T20:51:01Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5755208841,140,41.8,5755208847,213,5.06,5755208839,56,Back,5755208845,212,20.4,5755208843,141,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811385,885,1,2,92,2,ctvzi2jbl1q6xzq0s3sexj73g,1,39.9,12.0,2025-05-28T20:51:00.997Z,2025-05-28T20:51:02Z,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,5755208863,213,2.07,5755208859,141,30.6,5755208857,140,33.4,5755208861,212,14.4,5755208855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811391,886,1,2,92,4,ctvzi2jbl1q6xzq0s3sexj73g,1,32.0,31.6,2025-05-28T20:51:02.621Z,2025-05-28T20:51:06Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5755208911,140,34.3,5755208917,213,1.45,5755208915,212,20.3,5755208913,141,61.2,5755208909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811395,887,1,2,92,8,ctvzi2jbl1q6xzq0s3sexj73g,1,33.8,67.8,2025-05-28T20:51:06.748Z,2025-05-28T20:51:10Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5755208947,141,96.5,5755208951,213,1.04,5755208949,212,22.6,5755208943,56,Back,5755208945,140,44.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811399,888,1,2,92,11,ctvzi2jbl1q6xzq0s3sexj73g,1,45.5,93.9,2025-05-28T20:51:09.941Z,2025-05-28T20:51:11Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5755208967,140,55.0,5755208971,212,16.9,5755208965,56,Center,5755208973,213,5.35,5755208969,141,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811397,696,45,2,92,13,bsykw9d70ffqe9atosc92n1e9,0,41.8,26.9,2025-05-28T20:51:11.327Z,2025-05-28T21:10:28Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5755209009,233,889,5755208959,56,Back,5755208961,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811403,889,3,2,92,13,ctvzi2jbl1q6xzq0s3sexj73g,1,58.2,73.1,2025-05-28T20:51:11.327Z,2025-05-28T21:10:28Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5755209003,286,,5755209005,233,696,5755209001,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811405,890,1,2,92,15,ctvzi2jbl1q6xzq0s3sexj73g,0,67.1,62.3,2025-05-28T20:51:13.164Z,2025-05-28T20:51:16Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5755209021,56,Center,5755209027,212,30.3,5755209025,141,77.6,5755209029,213,0.35,5755209023,140,94.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811411,697,12,2,92,21,bsykw9d70ffqe9atosc92n1e9,1,5.0,11.7,2025-05-28T20:51:19.015Z,2025-05-28T20:51:21Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5755209047,56,Back,5755209051,141,0.0,5755209053,212,31.9,5755209055,213,5.99,5755209049,140,34.1,5755209061,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811413,698,5,2,92,22,bsykw9d70ffqe9atosc92n1e9,0,32.1,-1.4,2025-05-28T20:51:20.342Z,2025-05-28T21:15:58Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5755209057,56,Back,5755209059,347,,5755209131,233,891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811417,891,5,2,92,22,ctvzi2jbl1q6xzq0s3sexj73g,1,67.9,101.4,2025-05-28T20:51:20.342Z,2025-05-28T21:15:58Z,3zg0pvrja75d3l44dq0lh4kb9,A. Helmersen,,,5755209085,347,,5755209083,56,Left,5755209113,233,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811421,892,40,2,92,28,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-05-28T20:51:26.002Z,2025-05-28T20:51:26Z,,,,,5755209111,194,do2fwr0qn3kg0qb40e3i36q51,5755209107,130,2,5755209105,59,"12, 25, 15, 26, 5, 21, 7, 10, 4, 19, 44, 2, 8, 27, 95",5755209103,44,"1, 2, 2, 3, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5",5755209101,30,"bjgxlgzxbm2fj3c2xq6mtsru1, ar7ybu7dordgt2yfx5inux62, dnw3y6r7bk0aqbta2s7ttivhl, b2ibeioms7t9vb3au7tpqys4p, 16rhwnvicrl1e9xqw867zuxn9, 3zg0pvrja75d3l44dq0lh4kb9, do2fwr0qn3kg0qb40e3i36q51, 7dnxkce4kn8qchaavv6e4tm21, 7gqecbxztxxovmo1b6zqqcgve, 5hst73ivtxknjb3rrdivwygnp, 3gvu6qvxl0ro74q6l1o4p2fx0, bqh87676f46jsdfftw2gt1mok, 8pyq4t68w42u3fgd2w7tjykbu, bbyystkqag4mcfpr6utsazm51, 13k94iyejsdn4e51jx32rb23u",5755209109,131,"1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811427,893,1,2,92,30,ctvzi2jbl1q6xzq0s3sexj73g,1,76.8,100.0,2025-05-28T20:51:28.916Z,2025-05-28T20:53:12Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5755209161,213,3.71,5755210119,189,,5755209157,141,90.0,5755209151,107,,5755209155,140,64.7,5755209159,212,15.1,5755209153,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811431,894,1,2,92,31,ctvzi2jbl1q6xzq0s3sexj73g,1,64.7,90.0,2025-05-28T20:51:29.917Z,2025-05-28T20:53:13Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5755209177,140,71.9,5755209175,56,Left,5755209183,213,0.49,5755209181,212,8.6,5755209179,141,95.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811437,895,1,2,92,32,ctvzi2jbl1q6xzq0s3sexj73g,1,72.1,96.0,2025-05-28T20:51:30.798Z,2025-05-28T20:55:23Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5755209221,213,4.16,5755210943,189,,5755209215,140,65.6,5755209219,212,13.0,5755209213,56,Left,5755209217,141,79.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811439,896,15,2,92,34,ctvzi2jbl1q6xzq0s3sexj73g,1,74.1,69.3,2025-05-28T20:51:32.324Z,2025-05-28T21:47:32Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5755211201,102,52.4,5755209229,22,,5755209233,56,Center,5755224045,76,,5755211215,233,699,5755209263,20,,5755211209,146,99.5,5755211211,147,52.0,5755211207,458,5755209231,18,,,5755211203,103,5755211205,215,,,,9.5,,,,,,,,,,,,,
2819811443,699,10,2,92,34,bsykw9d70ffqe9atosc92n1e9,1,2.1,49.7,2025-05-28T20:51:32.424Z,2025-05-28T21:10:34Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5755209259,182,,5755209285,177,,5755211219,233,896,5755209261,56,Back,5755209287,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811467,897,70,2,92,51,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-05-28T20:51:49.502Z,2025-05-28T20:51:49Z,,,,,5755209397,277,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811477,701,1,2,92,53,bsykw9d70ffqe9atosc92n1e9,1,3.9,51.9,2025-05-28T20:51:51.287Z,2025-05-28T20:51:54Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5755209433,199,,5755209435,56,Right,5755209441,212,73.9,5755209437,140,70.6,5755209439,141,17.4,5755209445,1,,5755209443,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811479,702,44,2,92,55,bsykw9d70ffqe9atosc92n1e9,1,66.1,11.6,2025-05-28T20:51:53.995Z,2025-05-28T21:13:44Z,587vmahr6cyqzuucjdgr0ttec,S. Kvia-Egeskog,,,5755209465,233,898,5755209449,56,Right,5755209451,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811475,898,44,2,92,55,ctvzi2jbl1q6xzq0s3sexj73g,0,33.9,88.4,2025-05-28T20:51:53.996Z,2025-05-28T21:13:44Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5755209469,233,702,5755209431,285,,5755209429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811481,703,1,2,92,56,bsykw9d70ffqe9atosc92n1e9,0,70.6,17.4,2025-05-28T20:51:54.934Z,2025-05-28T20:51:55Z,587vmahr6cyqzuucjdgr0ttec,S. Kvia-Egeskog,,,5755209453,3,,5755209459,141,20.7,5755209455,56,Right,5755209463,213,0.87,5755209461,212,2.9,5755209457,140,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811487,900,1,2,92,58,ctvzi2jbl1q6xzq0s3sexj73g,1,26.8,64.3,2025-05-28T20:51:56.692Z,2025-05-28T20:51:59Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5755209481,141,53.9,5755209479,140,7.0,5755209477,56,Back,5755209483,212,22.0,5755209485,213,3.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811495,901,1,2,93,1,ctvzi2jbl1q6xzq0s3sexj73g,1,8.8,54.6,2025-05-28T20:51:59.100Z,2025-05-28T20:52:02Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5755209527,140,15.0,5755209531,212,23.1,5755209525,56,Back,5755209533,213,1.29,5755209529,141,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811501,902,1,2,93,3,ctvzi2jbl1q6xzq0s3sexj73g,0,15.7,89.6,2025-05-28T20:52:01.790Z,2025-05-28T20:52:04Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5755209561,213,0.02,5755209551,157,,5755209557,141,90.9,5755209555,140,53.7,5755209559,212,39.9,5755209553,56,Left,5755209563,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811509,704,8,2,93,7,bsykw9d70ffqe9atosc92n1e9,1,47.3,8.6,2025-05-28T20:52:05.311Z,2025-05-28T20:52:06Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5755209583,56,Back,5755209599,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811517,705,5,2,93,8,bsykw9d70ffqe9atosc92n1e9,0,48.0,-1.6,2025-05-28T20:52:06.591Z,2025-05-28T21:15:59Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5755209609,56,Back,5755209711,233,903,5755209611,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811539,903,5,2,93,8,ctvzi2jbl1q6xzq0s3sexj73g,1,52.0,101.6,2025-05-28T20:52:06.591Z,2025-05-28T21:15:59Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5755209691,347,,5755209689,56,Left,5755209705,233,705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811543,904,1,2,93,20,ctvzi2jbl1q6xzq0s3sexj73g,0,55.0,100.0,2025-05-28T20:52:18.459Z,2025-05-28T20:52:47Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5755209721,141,94.1,5755209977,189,,5755209715,107,,5755209717,56,Left,5755209719,140,68.9,5755209725,213,5.93,5755209723,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811609,709,61,2,93,21,bsykw9d70ffqe9atosc92n1e9,1,30.8,7.2,2025-05-28T20:52:19.295Z,2025-05-28T21:10:33Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5755210573,189,,5755210533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811611,710,5,2,93,23,bsykw9d70ffqe9atosc92n1e9,0,30.8,-1.3,2025-05-28T20:52:21.087Z,2025-05-28T21:16:00Z,,,,,5755210625,189,,5755210643,233,905,5755210601,56,Back,5755210603,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811551,905,5,2,93,23,ctvzi2jbl1q6xzq0s3sexj73g,1,69.2,101.3,2025-05-28T20:52:21.087Z,2025-05-28T21:10:34Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5755209987,189,,5755209765,347,,5755209763,56,Left,5755210605,233,710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811557,906,1,2,93,25,ctvzi2jbl1q6xzq0s3sexj73g,1,74.6,100.0,2025-05-28T20:52:23.100Z,2025-05-28T20:52:24Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5755209791,213,3.80,5755209785,140,65.7,5755209783,56,Left,5755209787,141,91.4,5755209789,212,11.8,5755209781,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811561,907,1,2,93,26,ctvzi2jbl1q6xzq0s3sexj73g,1,65.6,91.1,2025-05-28T20:52:24.204Z,2025-05-28T20:52:26Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5755209813,141,86.3,5755209815,212,8.9,5755209809,56,Left,5755209817,213,5.91,5755209811,140,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811563,908,1,2,93,27,ctvzi2jbl1q6xzq0s3sexj73g,1,75.7,85.4,2025-05-28T20:52:25.875Z,2025-05-28T20:52:30Z,5hst73ivtxknjb3rrdivwygnp,S. Fet,,,5755209839,141,91.8,5755209843,213,0.32,5755209835,56,Left,5755209841,212,13.7,5755209837,140,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811565,909,1,2,93,32,ctvzi2jbl1q6xzq0s3sexj73g,0,86.4,86.2,2025-05-28T20:52:30.187Z,2025-05-28T20:52:31Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5755209851,141,83.2,5755209849,140,85.5,5755209847,56,Left,5755209855,213,4.28,5755209853,212,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811569,707,61,2,93,33,bsykw9d70ffqe9atosc92n1e9,1,13.5,24.7,2025-05-28T20:52:31.364Z,2025-05-28T21:00:28Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5755209863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811573,910,1,2,93,33,ctvzi2jbl1q6xzq0s3sexj73g,1,88.6,90.9,2025-05-28T20:52:31.523Z,2025-05-28T20:52:34Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5755209903,56,Left,5755209905,140,81.7,5755209907,141,91.8,5755209911,213,3.06,5755209909,212,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811575,911,1,2,93,36,ctvzi2jbl1q6xzq0s3sexj73g,0,83.2,88.7,2025-05-28T20:52:34.532Z,2025-05-28T20:52:35Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5755209921,212,7.7,5755209919,141,81.5,5755209915,56,Left,5755209917,140,88.8,5755209923,213,5.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811893,753,61,2,93,37,bsykw9d70ffqe9atosc92n1e9,1,15.1,22.2,2025-05-28T20:52:34.999Z,2025-05-28T21:10:32Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5755212209,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811577,708,4,2,93,37,bsykw9d70ffqe9atosc92n1e9,1,9.1,16.5,2025-05-28T20:52:35.055Z,2025-05-28T21:09:58Z,894tj8rg0i6kl4zvlok803949,S. Bjørshol,,,5755209967,285,,5755209927,56,Back,5755209965,265,,5755209963,152,,5755209961,13,,5755209969,233,912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811581,912,4,2,93,37,ctvzi2jbl1q6xzq0s3sexj73g,0,90.9,83.5,2025-05-28T20:52:35.056Z,2025-05-28T21:09:59Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5755209943,152,,5755209945,265,,5755209939,13,,5755209947,286,,5755209973,233,708,5755209941,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811615,712,1,2,94,21,bsykw9d70ffqe9atosc92n1e9,0,23.8,10.4,2025-05-28T20:53:19.878Z,2025-05-28T20:54:36Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5755210167,1,,5755210159,140,64.7,5755210741,5,,5755210163,212,43.0,5755210165,213,0.07,5755210161,141,14.6,5755210743,152,,5755210157,56,Right,5755210155,157,,,,,,,,,,,,,,,,,,,,,,,,,
2819811617,913,1,2,94,23,ctvzi2jbl1q6xzq0s3sexj73g,0,42.4,84.4,2025-05-28T20:53:21.658Z,2025-05-28T20:53:22Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5755210179,213,5.89,5755210171,56,Center,5755210173,140,58.0,5755210175,141,74.4,5755210169,3,,5755210177,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811621,713,44,2,94,25,bsykw9d70ffqe9atosc92n1e9,1,42.0,25.4,2025-05-28T20:53:23.123Z,2025-05-28T21:13:45Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5755210205,233,914,5755210191,285,,5755210189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819811619,914,44,2,94,25,ctvzi2jbl1q6xzq0s3sexj73g,0,58.0,74.6,2025-05-28T20:53:23.124Z,2025-05-28T21:13:45Z,16rhwnvicrl1e9xqw867zuxn9,H. Aleesami,,,5755210183,286,,5755210181,56,Center,5755210209,233,713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
