id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/16/value
2807325137,771,12,2,81,51,btaf9fuj3xctycyjeqwereaow,1,11.0,46.3,2025-04-27T16:40:02.745Z,2025-04-27T16:40:12Z,3e1tqerfmnsaqicofczjljo8a,S. Mørk,,,5686048725,15,,5686048673,56,Back,5686048679,212,15.2,5686048677,141,58.8,5686048681,213,0.59,5686048675,140,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807325297,574,1,2,81,53,crlocdyqyb1fdhck54qxs65rl,1,74.9,32.8,2025-04-27T16:40:04.561Z,2025-04-27T16:40:09Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5686049639,213,5.40,5686049637,212,19.8,5686049633,140,86.9,5686049631,56,Right,5686049635,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807325379,575,1,2,81,58,crlocdyqyb1fdhck54qxs65rl,0,95.2,15.6,2025-04-27T16:40:09.481Z,2025-04-27T16:40:12Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5686050085,2,,5686050097,213,1.39,5686050087,155,,5686050095,212,31.7,5686050091,140,100.0,5686050093,141,61.5,5686050089,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807325433,576,5,2,82,1,crlocdyqyb1fdhck54qxs65rl,0,100.8,61.9,2025-04-27T16:40:12.066Z,2025-04-27T17:08:39Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5686050373,56,Center,5686050375,346,,5686055877,233,772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807326393,772,5,2,82,1,btaf9fuj3xctycyjeqwereaow,1,-0.8,38.1,2025-04-27T16:40:12.066Z,2025-04-27T17:08:39Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5686055853,233,576,5686055777,56,Back,5686055787,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807325943,577,18,2,82,25,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-04-27T16:40:36.622Z,2025-04-27T16:40:37Z,d9d7ec57xuvrsby6xd45v50r8,W. Osnes-Ringen,,,5686053217,59,15,5686053215,44,Midfielder,5686053317,55,578,5686053213,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807325951,578,19,2,82,25,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-04-27T16:40:36.623Z,2025-04-27T16:40:38Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5686053261,42,,5686053269,292,7,5686053271,293,4,5686053273,44,Midfielder,5686053265,145,11,5686053275,55,577,5686053267,59,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807326281,579,18,2,82,35,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-04-27T16:40:46.063Z,2025-04-27T16:41:52Z,1t1ylf4iwrotj4jjf9qfzbieh,S. Strand Nilsen,,,5686055287,55,580,5686055145,59,22,5686055143,44,Defender,5686055141,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807326291,580,19,2,82,35,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-04-27T16:40:46.064Z,2025-04-27T16:41:53Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5686055217,44,Midfielder,5686055219,55,579,5686055203,42,,5686055207,145,2,5686055215,293,2,5686055213,292,5,5686055209,59,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807326423,773,1,2,82,48,btaf9fuj3xctycyjeqwereaow,1,3.9,50.6,2025-04-27T16:40:59.034Z,2025-04-27T16:41:01Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5686055985,74,,5686055969,124,,5686055971,56,Center,5686055973,140,55.9,5686055981,1,,5686055975,141,31.0,5686056023,189,,5686055979,213,6.04,5686055977,212,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807326495,774,43,2,82,51,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-04-27T16:41:01.889Z,2025-04-27T16:41:14Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5686056377,212,12.3,5686056379,213,0.17,5686057759,144,1,5686056375,141,33.4,5686056367,3,0,5686056371,56,Center,5686056373,140,67.6,5686056369,168,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807326611,581,4,2,82,56,crlocdyqyb1fdhck54qxs65rl,1,37.3,71.8,2025-04-27T16:41:06.954Z,2025-04-27T16:42:01Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5686057063,13,,5686057071,152,,5686063263,295,,5686057597,233,775,5686057075,286,,5686057067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807326703,775,4,2,82,56,btaf9fuj3xctycyjeqwereaow,0,62.7,28.2,2025-04-27T16:41:06.955Z,2025-04-27T17:56:39Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5686057527,152,,5686057657,233,581,5686057529,285,,5686233489,295,,5686057525,56,Center,5686057521,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807327129,582,1,2,83,14,crlocdyqyb1fdhck54qxs65rl,0,45.0,71.8,2025-04-27T16:41:25.002Z,2025-04-27T16:41:28Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5686059601,141,27.4,5686059603,212,46.1,5686059595,152,,5686059593,157,,5686059591,5,,5686059597,56,Center,5686059611,1,,5686059607,213,5.57,5686059599,140,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807327137,776,8,2,83,17,btaf9fuj3xctycyjeqwereaow,1,23.0,74.1,2025-04-27T16:41:28.137Z,2025-04-27T16:41:28Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5686059627,56,Back,5686059727,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807327189,583,5,2,83,18,crlocdyqyb1fdhck54qxs65rl,1,78.2,-2.0,2025-04-27T16:41:28.803Z,2025-04-27T16:41:32Z,6y6xobx7t2qx431s59kv8hk9h,M. Sandberg,,,5686059993,233,777,5686059957,56,Right,5686059959,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807327177,777,5,2,83,18,btaf9fuj3xctycyjeqwereaow,0,21.8,102.0,2025-04-27T16:41:28.803Z,2025-04-27T17:08:40Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5686060047,233,583,5686059903,56,Back,5686059905,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807327317,584,1,2,83,24,crlocdyqyb1fdhck54qxs65rl,1,80.4,0.0,2025-04-27T16:41:35.249Z,2025-04-27T16:41:36Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5686060725,140,83.0,5686060731,213,1.19,5686060721,107,,5686060723,56,Right,5686060727,141,8.2,5686060729,212,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807327429,585,1,2,83,25,crlocdyqyb1fdhck54qxs65rl,1,82.5,8.0,2025-04-27T16:41:36.225Z,2025-04-27T16:41:41Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5686061315,141,16.7,5686061307,56,Right,5686061321,213,2.86,5686061311,140,63.2,5686061319,212,21.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807327461,586,1,2,83,30,crlocdyqyb1fdhck54qxs65rl,0,66.8,11.6,2025-04-27T16:41:41.729Z,2025-04-27T16:41:45Z,424bbibjsasfjrkjoa0jfkhk9,L. Mares,,,5686061525,1,,5686061673,233,778,5686061511,2,,5686061513,155,,5686061523,213,0.81,5686061521,212,38.3,5686061515,56,Center,5686061519,141,52.4,5686061517,140,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807327485,778,11,2,83,33,btaf9fuj3xctycyjeqwereaow,1,10.9,46.3,2025-04-27T16:41:44.450Z,2025-04-27T16:41:45Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5686061751,233,586,5686061643,88,,5686061641,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807328133,779,1,2,83,53,btaf9fuj3xctycyjeqwereaow,1,11.9,49.3,2025-04-27T16:42:04.376Z,2025-04-27T16:42:12Z,9l1jrghczcsus55hd9hx6gdzp,Elias Hadaya,,,5686064989,141,23.7,5686064977,199,,5686064993,212,45.6,5686064983,56,Center,5686064999,1,,5686064985,140,52.0,5686064997,213,5.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807328099,587,83,2,84,0,crlocdyqyb1fdhck54qxs65rl,0,54.7,83.6,2025-04-27T16:42:11.362Z,2025-04-27T16:42:13Z,iuf92spli9o5l8r9ftooufah,M. Mawa,,,5686065077,399,6hssnrvqsel6i5ca09p5730x6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807328139,780,50,2,84,1,btaf9fuj3xctycyjeqwereaow,1,38.2,13.2,2025-04-27T16:42:12.665Z,2025-04-27T16:42:20Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5686065019,56,Back,5686065273,233,588,5686065021,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807328163,588,7,2,84,1,crlocdyqyb1fdhck54qxs65rl,1,61.8,86.8,2025-04-27T16:42:12.666Z,2025-04-27T16:42:19Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5686065157,56,Left,5686065155,167,,5686065205,233,780,5686065159,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807328291,589,5,2,84,3,crlocdyqyb1fdhck54qxs65rl,0,63.5,101.6,2025-04-27T16:42:14.381Z,2025-04-27T17:08:41Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5686067571,233,781,5686065877,347,,5686065875,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807328599,781,5,2,84,3,btaf9fuj3xctycyjeqwereaow,1,36.5,-1.6,2025-04-27T16:42:14.381Z,2025-04-27T17:08:40Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5686067325,347,,5686067321,56,Back,5686067523,233,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807328609,782,18,2,84,18,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-04-27T16:42:29.117Z,2025-04-27T16:44:27Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5686067373,59,20,5686067371,44,Midfielder,5686067369,42,,5686067425,55,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807328611,783,19,2,84,18,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-04-27T16:42:29.118Z,2025-04-27T16:44:28Z,c57cmqsy5y46vndbsqq3pyu7e,R. Dzabic,,,5686067401,145,8,5686067403,59,8,5686067405,292,7,5686067397,42,,5686067409,293,5,5686067413,44,Midfielder,5686067415,55,782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807328831,784,18,2,84,20,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-04-27T16:42:31.285Z,2025-04-27T16:44:31Z,8g5ms6uacdkgfcbxt4crlr4ve,E. Patoulidis,,,5686068589,42,,5686068591,44,Midfielder,5686068595,59,7,5686068721,55,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807328849,785,19,2,84,20,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-04-27T16:42:31.286Z,2025-04-27T16:44:31Z,di12pteex60qy5bdmm4lxt8no,E. Jemal,,,5686068691,145,7,5686068693,59,43,5686068687,42,,5686068695,292,7,5686068699,44,Midfielder,5686068701,55,784,5686068697,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807329339,786,18,2,84,25,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-04-27T16:42:36.618Z,2025-04-27T16:44:34Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5686071245,42,,5686071247,44,Defender,5686071249,59,26,5686071321,55,787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807329343,787,19,2,84,25,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-04-27T16:42:36.619Z,2025-04-27T16:44:34Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5686071289,55,786,5686071287,44,Defender,5686071279,145,2,5686071275,42,,5686071283,292,3,5686071281,59,4,5686071285,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807329409,788,1,2,84,55,btaf9fuj3xctycyjeqwereaow,1,48.6,0.0,2025-04-27T16:43:06.489Z,2025-04-27T17:56:52Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5686071681,212,23.0,5686071683,213,0.49,5686071675,56,Right,5686071685,1,,5686071673,107,,5686071677,140,68.0,5686071679,141,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807329413,789,4,2,84,56,btaf9fuj3xctycyjeqwereaow,1,66.7,20.2,2025-04-27T16:43:07.784Z,2025-04-27T17:13:19Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5686071815,13,,5686071821,56,Right,5686071829,152,,5686071833,286,,5686071875,233,590,5686235469,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807329381,590,4,2,84,56,crlocdyqyb1fdhck54qxs65rl,0,33.3,79.8,2025-04-27T16:43:07.785Z,2025-04-27T16:43:17Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5686071659,152,,5686071663,285,,5686071973,233,789,5686071647,13,,5686071651,295,,5686071655,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807329557,790,1,2,85,2,btaf9fuj3xctycyjeqwereaow,1,67.2,14.9,2025-04-27T16:43:12.808Z,2025-04-27T17:56:55Z,c57cmqsy5y46vndbsqq3pyu7e,R. Dzabic,,,5686072505,56,Back,5686241803,5,,5686241807,152,,5686072507,140,46.1,5686072509,141,24.0,5686072511,212,23.0,5686072513,213,2.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807329635,791,1,2,85,4,btaf9fuj3xctycyjeqwereaow,1,44.1,24.7,2025-04-27T16:43:15.720Z,2025-04-27T16:43:19Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5686072785,56,Back,5686072789,141,49.0,5686072793,213,1.86,5686072791,212,17.2,5686072787,140,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807329811,792,1,2,85,8,btaf9fuj3xctycyjeqwereaow,1,45.4,53.3,2025-04-27T16:43:19.320Z,2025-04-27T16:43:27Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5686073693,155,,5686073695,56,Right,5686073699,141,18.3,5686073705,1,,5686073703,213,5.70,5686073701,212,43.5,5686073697,140,80.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807329845,793,1,2,85,16,btaf9fuj3xctycyjeqwereaow,1,85.3,23.0,2025-04-27T16:43:27.016Z,2025-04-27T16:43:29Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5686073897,213,2.44,5686073889,56,Center,5686073891,140,78.7,5686073893,141,31.6,5686073895,212,9.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807329943,794,1,2,85,18,btaf9fuj3xctycyjeqwereaow,1,77.9,28.9,2025-04-27T16:43:28.808Z,2025-04-27T16:43:35Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5686074521,141,21.6,5686074523,212,5.7,5686074517,56,Center,5686074525,213,5.22,5686074519,140,80.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807329977,795,1,2,85,24,btaf9fuj3xctycyjeqwereaow,1,82.6,11.9,2025-04-27T16:43:34.984Z,2025-04-27T16:43:36Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5686074661,140,75.6,5686074659,56,Right,5686074663,141,13.2,5686074665,212,7.4,5686074667,213,3.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807330031,796,1,2,85,25,btaf9fuj3xctycyjeqwereaow,1,75.6,13.2,2025-04-27T16:43:36.384Z,2025-04-27T16:43:39Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5686074865,141,18.0,5686074867,212,4.1,5686074863,140,73.2,5686074861,56,Right,5686074869,213,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807330053,797,1,2,85,28,btaf9fuj3xctycyjeqwereaow,1,72.9,18.5,2025-04-27T16:43:39.216Z,2025-04-27T16:43:40Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5686075003,213,5.44,5686075001,212,3.5,5686074997,140,75.1,5686074995,56,Right,5686074999,141,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807330261,798,1,2,85,29,btaf9fuj3xctycyjeqwereaow,1,75.0,14.7,2025-04-27T16:43:40.056Z,2025-04-27T16:43:48Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5686076065,213,0.11,5686076057,56,Right,5686076061,141,16.8,5686076059,140,87.9,5686076063,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807330333,593,83,2,85,34,crlocdyqyb1fdhck54qxs65rl,0,19.7,91.4,2025-04-27T16:43:45.497Z,2025-04-27T17:02:30Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5686077157,399,v3hnsgptqqi0ystvybqtpyzu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807330275,799,3,2,85,35,btaf9fuj3xctycyjeqwereaow,0,83.2,10.2,2025-04-27T16:43:46.745Z,2025-04-27T17:07:37Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5686076147,286,,5686076145,56,Right,5686076341,233,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807330231,591,7,2,85,35,crlocdyqyb1fdhck54qxs65rl,1,16.8,89.8,2025-04-27T16:43:46.746Z,2025-04-27T17:07:37Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5686075957,285,,5686075955,56,Back,5686076273,233,799,5686075953,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807330245,592,5,2,85,36,crlocdyqyb1fdhck54qxs65rl,0,25.6,101.3,2025-04-27T16:43:47.411Z,2025-04-27T17:08:41Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5686076009,347,,5686077625,233,800,5686076007,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807330529,800,5,2,85,36,btaf9fuj3xctycyjeqwereaow,1,74.4,-1.3,2025-04-27T16:43:47.411Z,2025-04-27T17:08:41Z,v3hnsgptqqi0ystvybqtpyzu,J. Dunsby,,,5686077521,56,Right,5686077615,233,592,5686077525,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807330571,801,1,2,85,48,btaf9fuj3xctycyjeqwereaow,1,74.0,0.0,2025-04-27T16:43:59.633Z,2025-04-27T16:44:01Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5686077767,56,Right,5686077775,213,0.93,5686077765,107,,5686077773,212,7.9,5686077771,141,8.6,5686077769,140,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807330585,802,1,2,85,50,btaf9fuj3xctycyjeqwereaow,1,78.5,8.6,2025-04-27T16:44:00.871Z,2025-04-27T16:44:02Z,c57cmqsy5y46vndbsqq3pyu7e,R. Dzabic,,,5686077869,140,72.9,5686077873,212,6.6,5686077871,141,4.3,5686077867,56,Right,5686077875,213,3.60,5686077925,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807330645,803,1,2,85,53,btaf9fuj3xctycyjeqwereaow,1,69.6,4.9,2025-04-27T16:44:03.840Z,2025-04-27T16:44:05Z,1j7zubyq25gltkrmrqb8xiyy2,F. Pedersen,,,5686078187,140,73.4,5686078191,212,6.9,5686078193,213,0.96,5686078189,141,13.2,5686078185,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807330665,804,1,2,85,54,btaf9fuj3xctycyjeqwereaow,0,73.4,13.2,2025-04-27T16:44:04.816Z,2025-04-27T16:44:05Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5686078301,213,0.52,5686078295,140,80.6,5686078297,141,19.5,5686078293,56,Right,5686078299,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807330675,594,8,2,85,54,crlocdyqyb1fdhck54qxs65rl,1,22.8,74.5,2025-04-27T16:44:05.595Z,2025-04-27T16:44:05Z,dd53d1radlkv7y24724vkol49,B. Bjarnason,,,5686078333,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807330733,595,61,2,85,56,crlocdyqyb1fdhck54qxs65rl,1,22.7,74.5,2025-04-27T16:44:07.481Z,2025-04-27T16:44:07Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5686078593,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807330907,597,1,2,85,58,crlocdyqyb1fdhck54qxs65rl,1,27.1,62.6,2025-04-27T16:44:09.770Z,2025-04-27T16:44:14Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5686079457,212,40.1,5686079459,213,5.56,5686079461,1,,5686079455,141,23.4,5686079451,56,Center,5686079453,140,55.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807331031,598,1,2,86,3,crlocdyqyb1fdhck54qxs65rl,1,62.6,34.6,2025-04-27T16:44:14.378Z,2025-04-27T16:44:20Z,bb7inex45spf3wj9dqw8sbqi,K. Lien,,,5686080175,213,5.42,5686080167,56,Right,5686080171,141,9.8,5686080173,212,22.1,5686080169,140,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807331045,599,4,2,86,9,crlocdyqyb1fdhck54qxs65rl,1,76.6,7.2,2025-04-27T16:44:19.938Z,2025-04-27T16:54:15Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5686141275,233,805,5686081129,286,,5686081707,294,,5686081125,152,,5686080237,56,Right,5686081123,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807331259,805,4,2,86,9,btaf9fuj3xctycyjeqwereaow,0,23.4,92.8,2025-04-27T16:44:19.939Z,2025-04-27T16:54:15Z,3g0xd9rds9relghxanr1f5vc9,S. Sigurðarson,,,5686081307,13,,5686081309,56,Back,5686141379,233,599,5686081311,152,,5686081961,294,,5686081319,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807331059,600,43,2,86,9,crlocdyqyb1fdhck54qxs65rl,1,0.0,0.0,2025-04-27T16:44:20.698Z,2025-04-27T16:44:30Z,6r0yq4i1lk788h1euk5ztec5,V. Jónsson,,,5686080293,347,0,5686080291,56,Right,5686081281,144,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807331709,601,1,2,86,37,crlocdyqyb1fdhck54qxs65rl,0,80.7,6.5,2025-04-27T16:44:47.923Z,2025-04-27T16:45:08Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5686083617,141,53.3,5686083603,152,,5686083601,155,,5686083627,1,,5686083621,212,33.1,5686083599,5,,5686083607,56,Center,5686083597,2,,5686083625,213,1.30,5686083613,140,,,,,,,,89.2,,,,,,,,,,,,,,,,,
2807331699,806,12,2,86,38,btaf9fuj3xctycyjeqwereaow,1,12.7,45.5,2025-04-27T16:44:49.232Z,2025-04-27T16:44:51Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5686083567,212,32.1,5686083791,167,,5686083575,213,4.64,5686083565,141,0.0,5686083561,56,Back,5686083563,140,10.6,5686083649,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807331799,602,5,2,86,40,crlocdyqyb1fdhck54qxs65rl,1,90.8,101.4,2025-04-27T16:44:51.240Z,2025-04-27T17:08:42Z,c1p51x3fg0dgss14z9vozfqc4,A. Ekeroth,,,5686084055,56,Left,5686084101,233,807,5686084057,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807331741,807,5,2,86,40,btaf9fuj3xctycyjeqwereaow,0,9.2,-1.4,2025-04-27T16:44:51.240Z,2025-04-27T16:44:59Z,7zy4bzry9weswip0jogur6fbo,Z. Smajlović,,,5686083765,347,,5686084165,233,602,5686083763,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807332165,603,1,2,86,58,crlocdyqyb1fdhck54qxs65rl,1,92.9,100.0,2025-04-27T16:45:08.922Z,2025-04-27T16:45:10Z,6ybcevijvdov8qj1hxcbw3dd6,A. Roaldsøy,,,5686086081,141,92.3,5686086075,107,,5686086085,212,12.0,5686086077,56,Left,5686086087,213,3.66,5686086079,140,83.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807332237,604,1,2,86,59,crlocdyqyb1fdhck54qxs65rl,1,83.0,92.3,2025-04-27T16:45:10.530Z,2025-04-27T16:45:14Z,5yhieehol1p5crvzjd55ac8wk,A. Potur,,,5686086543,213,3.35,5686086533,140,77.4,5686086539,212,6.0,5686086537,141,90.5,5686086529,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
