id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/10/value,qualifier/12/value,qualifier/9/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2823640759,782,1,2,79,8,6oxoag5c6zbnn09wx08vz4iak,1,70.9,37.6,2025-06-21T17:41:51.733Z,2025-06-21T17:41:53Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5776739049,141,23.3,5776739051,212,10.1,5776739045,56,Center,5776739053,213,4.99,5776739047,140,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823640769,783,1,2,79,10,6oxoag5c6zbnn09wx08vz4iak,1,72.8,23.0,2025-06-21T17:41:53.877Z,2025-06-21T17:42:04Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,1.0,,5776739291,154,,5776739289,210,13,5776739109,140,94.5,5776739103,2,,5776739113,212,35.3,5776739107,56,Center,5776739117,1,,5776739111,141,62.6,5776739115,213,0.87,5776739105,155,,,,,,,,,,,,,,,,,,,,,,,,,
2823640775,784,13,2,79,13,6oxoag5c6zbnn09wx08vz4iak,1,97.0,55.4,2025-06-21T17:41:56.510Z,2025-06-21T18:34:56Z,815zq6bo3kwxw8fl3bh381ez8,R. Holten,,,5776785009,61,,5776739133,56,Center,5776739207,15,,5776739299,55,783,5776739205,24,,5776739211,328,,5776739297,154,,5776739293,77,,5776739295,29,,5776739307,230,5776739303,102,5776739305,103,59.7,5776739309,231,,,,,,,,59.3,50,99.3,,,,,,,,
2823640821,728,5,2,79,14,ctvzi2jbl1q6xzq0s3sexj73g,1,-0.8,37.1,2025-06-21T17:41:57.369Z,2025-06-21T20:59:35Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5776739449,346,,5776739447,56,Back,5776739451,233,785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823640783,785,5,2,79,14,6oxoag5c6zbnn09wx08vz4iak,0,100.8,62.9,2025-06-21T17:41:57.369Z,2025-06-21T20:59:35Z,815zq6bo3kwxw8fl3bh381ez8,R. Holten,,,5776739189,56,Center,5776739459,233,728,5776739191,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823640841,729,1,2,79,40,ctvzi2jbl1q6xzq0s3sexj73g,1,3.6,50.9,2025-06-21T17:42:23.977Z,2025-06-21T17:42:26Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5776739535,213,5.92,5776739531,141,35.1,5776739529,140,30.6,5776739533,212,30.3,5776739539,237,,5776739527,56,Back,5776739525,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823640843,730,50,2,79,42,ctvzi2jbl1q6xzq0s3sexj73g,1,29.0,35.0,2025-06-21T17:42:26.096Z,2025-06-21T20:59:14Z,8pyq4t68w42u3fgd2w7tjykbu,S. Auklend,,,5776743255,233,786,5776740991,285,,5776739541,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823640845,786,7,2,79,42,6oxoag5c6zbnn09wx08vz4iak,0,71.0,65.0,2025-06-21T17:42:26.097Z,2025-06-21T20:59:13Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5776743251,233,730,5776743247,56,Center,5776743249,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641113,740,61,2,79,43,ctvzi2jbl1q6xzq0s3sexj73g,1,25.2,29.2,2025-06-21T17:42:27.053Z,2025-06-21T17:43:54Z,8pyq4t68w42u3fgd2w7tjykbu,S. Auklend,,,5776741047,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641235,746,45,2,79,44,ctvzi2jbl1q6xzq0s3sexj73g,0,26.4,29.8,2025-06-21T17:42:27.359Z,2025-06-21T18:05:28Z,8pyq4t68w42u3fgd2w7tjykbu,S. Auklend,,,5776741685,285,,5776741683,56,Back,5776752979,233,930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823643229,930,3,2,79,44,6oxoag5c6zbnn09wx08vz4iak,1,73.6,70.2,2025-06-21T17:42:27.359Z,2025-06-21T18:05:28Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5776752951,56,Center,5776752953,286,,5776752971,233,746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823640865,787,1,2,79,44,6oxoag5c6zbnn09wx08vz4iak,1,79.5,62.9,2025-06-21T17:42:28.061Z,2025-06-21T17:42:34Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5776739693,141,69.0,5776739697,213,2.02,5776739691,140,77.6,5776739695,212,4.6,5776739689,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823640871,788,61,2,79,45,6oxoag5c6zbnn09wx08vz4iak,1,77.4,69.3,2025-06-21T17:42:28.707Z,2025-06-21T18:07:44Z,dfwjippbaspehxg8m8ui4djze,U. Mathisen,,,5776739709,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823640849,731,1,2,79,45,ctvzi2jbl1q6xzq0s3sexj73g,1,21.6,30.1,2025-06-21T17:42:28.708Z,2025-06-21T18:07:47Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5776739589,141,14.6,5776739587,140,29.1,5776739593,213,5.35,5776739591,212,13.2,5776739585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823640855,732,1,2,79,46,ctvzi2jbl1q6xzq0s3sexj73g,1,29.7,13.5,2025-06-21T17:42:30.248Z,2025-06-21T17:42:36Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5776739629,141,4.1,5776739633,213,5.74,5776739631,212,12.4,5776739625,56,Back,5776739627,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823640883,733,3,2,79,52,ctvzi2jbl1q6xzq0s3sexj73g,1,60.8,13.2,2025-06-21T17:42:36.320Z,2025-06-21T18:05:29Z,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,5776739775,233,789,5776739771,56,Right,5776739773,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823640875,789,45,2,79,52,6oxoag5c6zbnn09wx08vz4iak,0,39.2,86.8,2025-06-21T17:42:36.320Z,2025-06-21T18:05:29Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5776739723,285,,5776739781,233,733,5776739721,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641383,748,3,2,80,0,ctvzi2jbl1q6xzq0s3sexj73g,1,82.0,14.2,2025-06-21T17:42:43.824Z,2025-06-21T18:35:01Z,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,5776742547,56,Right,5776743131,233,831,5776742549,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641403,831,45,2,80,0,6oxoag5c6zbnn09wx08vz4iak,0,18.0,85.8,2025-06-21T17:42:43.824Z,2025-06-21T18:05:30Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5776743135,233,748,5776742659,56,Back,5776742661,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823640897,734,1,2,80,1,ctvzi2jbl1q6xzq0s3sexj73g,1,93.3,25.9,2025-06-21T17:42:45.120Z,2025-06-21T18:37:43Z,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,5776739839,212,11.0,5776739833,56,Center,5776739837,141,41.9,5776739841,213,1.72,5776739835,140,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823640903,735,61,2,80,5,ctvzi2jbl1q6xzq0s3sexj73g,1,93.7,44.6,2025-06-21T17:42:48.800Z,2025-06-21T18:37:49Z,5hst73ivtxknjb3rrdivwygnp,S. Fet,,,5776739867,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823640913,736,5,2,80,7,ctvzi2jbl1q6xzq0s3sexj73g,0,100.8,35.6,2025-06-21T17:42:50.364Z,2025-06-21T18:07:57Z,5hst73ivtxknjb3rrdivwygnp,S. Fet,,,5776739915,56,Center,5776739931,233,790,5776739917,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823640901,790,5,2,80,7,6oxoag5c6zbnn09wx08vz4iak,1,-0.8,64.4,2025-06-21T17:42:50.364Z,2025-06-21T20:59:36Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5776739859,56,Back,5776739861,346,,5776739919,233,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823640931,791,1,2,80,9,6oxoag5c6zbnn09wx08vz4iak,1,3.6,52.6,2025-06-21T17:42:52.382Z,2025-06-21T18:08:05Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5776743547,237,,5776743545,124,,5776740039,140,32.2,5776740043,212,38.4,5776740037,56,Back,5776740041,141,87.9,5776740045,213,0.67,5776752489,189,,5776757225,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823640933,792,1,2,80,14,6oxoag5c6zbnn09wx08vz4iak,1,67.2,63.9,2025-06-21T17:42:57.854Z,2025-06-21T17:58:59Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,1.0,,5776740081,212,24.5,5776740077,140,72.0,5776740083,213,4.92,5776740075,56,Center,5776740079,141,28.6,5776752513,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823640935,793,15,2,80,18,6oxoag5c6zbnn09wx08vz4iak,1,77.2,29.7,2025-06-21T17:43:01.366Z,2025-06-21T17:59:00Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5776752519,29,,5776752515,72,,5776752517,78,,5776740087,22,,5776740089,18,,5776740091,56,Center,5776752531,146,98.6,5776752533,147,52.3,5776752537,233,737,5776752527,103,5776752525,102,5776752521,55,792,5776752529,215,,,,,,,,50.5,,6.3,,,,,,,,
2823640947,737,10,2,80,18,ctvzi2jbl1q6xzq0s3sexj73g,1,2.0,52.8,2025-06-21T17:43:01.466Z,2025-06-21T17:59:00Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5776752541,233,793,5776740159,56,Back,5776740153,173,,5776740157,182,,5776740155,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823640961,738,1,2,80,24,ctvzi2jbl1q6xzq0s3sexj73g,1,7.8,79.9,2025-06-21T17:43:07.455Z,2025-06-21T17:43:11Z,dnw3y6r7bk0aqbta2s7ttivhl,F. Bjørkan,,,5776740239,140,38.2,5776740241,141,85.6,5776740245,213,0.12,5776740235,157,,5776740243,212,32.2,5776740237,56,Back,5776740247,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823640963,739,1,2,80,27,ctvzi2jbl1q6xzq0s3sexj73g,0,38.2,85.6,2025-06-21T17:43:11.073Z,2025-06-21T17:43:26Z,7dnxkce4kn8qchaavv6e4tm21,J. Hauge,,,5776740259,212,11.9,5776740257,141,73.8,5776740253,56,Back,5776740255,140,46.6,5776740261,213,5.55,5776740251,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823640989,794,1,2,80,33,6oxoag5c6zbnn09wx08vz4iak,1,55.7,30.4,2025-06-21T17:43:16.502Z,2025-06-21T17:43:18Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5776740417,212,16.2,5776740413,140,66.5,5776740415,141,13.4,5776740411,56,Right,5776740419,213,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823640993,795,1,2,80,34,6oxoag5c6zbnn09wx08vz4iak,1,66.5,13.4,2025-06-21T17:43:18.183Z,2025-06-21T17:43:19Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5776740427,56,Right,5776740435,213,2.42,5776740431,141,19.7,5776740433,212,6.5,5776740429,140,61.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641007,796,1,2,80,35,6oxoag5c6zbnn09wx08vz4iak,1,61.9,19.8,2025-06-21T17:43:18.903Z,2025-06-21T17:43:22Z,815zq6bo3kwxw8fl3bh381ez8,R. Holten,,,5776740513,213,5.38,5776740507,140,66.2,5776740511,212,7.3,5776740505,56,Right,5776740509,141,11.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641017,797,1,2,80,39,6oxoag5c6zbnn09wx08vz4iak,1,66.2,11.3,2025-06-21T17:43:22.798Z,2025-06-21T17:43:25Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5776740567,56,Center,5776740569,140,51.2,5776740575,213,2.43,5776740571,141,31.3,5776740573,212,20.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641023,798,1,2,80,42,6oxoag5c6zbnn09wx08vz4iak,1,55.5,32.8,2025-06-21T17:43:25.718Z,2025-06-21T17:43:27Z,815zq6bo3kwxw8fl3bh381ez8,R. Holten,,,5776740611,56,Center,5776740615,141,40.4,5776740613,140,61.1,5776740617,212,7.8,5776740619,213,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641025,799,1,2,80,44,6oxoag5c6zbnn09wx08vz4iak,1,61.1,40.4,2025-06-21T17:43:27.510Z,2025-06-21T17:59:10Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5776740625,56,Center,5776740627,140,54.6,5776740629,141,34.8,5776740633,213,3.65,5776752577,156,,5776740631,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641057,800,1,2,80,45,6oxoag5c6zbnn09wx08vz4iak,1,55.7,42.4,2025-06-21T17:43:29.206Z,2025-06-21T17:43:38Z,815zq6bo3kwxw8fl3bh381ez8,R. Holten,,,5776740767,140,61.7,5776740765,56,Center,5776740771,212,22.7,5776740773,213,1.29,5776740769,141,74.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823643109,922,1,2,80,46,6oxoag5c6zbnn09wx08vz4iak,1,57.8,82.4,2025-06-21T17:43:29.359Z,2025-06-21T17:59:30Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5776752585,140,50.1,5776752587,141,66.4,5776752583,56,Center,5776752589,212,13.6,5776752591,213,4.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641061,801,1,2,80,54,6oxoag5c6zbnn09wx08vz4iak,1,52.8,79.9,2025-06-21T17:43:38.239Z,2025-06-21T18:00:18Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5776740819,213,4.44,5776740817,212,18.1,5776740813,140,48.1,5776740815,141,54.3,5776740811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641087,802,1,2,80,57,6oxoag5c6zbnn09wx08vz4iak,1,47.9,51.8,2025-06-21T17:43:41.175Z,2025-06-21T17:43:45Z,815zq6bo3kwxw8fl3bh381ez8,R. Holten,,,5776740927,56,Left,5776740931,141,88.9,5776740935,213,0.97,5776740929,140,64.3,5776740933,212,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641107,803,1,2,81,1,6oxoag5c6zbnn09wx08vz4iak,1,64.6,89.1,2025-06-21T17:43:45.287Z,2025-06-21T17:43:49Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5776741009,56,Back,5776741015,212,30.0,5776741011,140,46.1,5776741017,213,4.01,5776741013,141,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641129,804,1,2,81,5,6oxoag5c6zbnn09wx08vz4iak,1,48.3,53.9,2025-06-21T17:43:49.207Z,2025-06-21T17:43:53Z,815zq6bo3kwxw8fl3bh381ez8,R. Holten,,,5776741117,213,0.88,5776741113,141,91.2,5776741115,212,32.9,5776741111,140,68.3,5776741119,1,,5776741109,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641139,805,1,2,81,10,6oxoag5c6zbnn09wx08vz4iak,1,75.8,93.3,2025-06-21T17:43:53.495Z,2025-06-21T17:43:56Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5776741149,56,Center,5776741153,141,75.3,5776741157,213,4.99,5776741151,140,79.1,5776741155,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641141,806,1,2,81,12,6oxoag5c6zbnn09wx08vz4iak,0,78.9,76.9,2025-06-21T17:43:56.167Z,2025-06-21T17:43:57Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5776741167,212,1.8,5776741163,140,80.6,5776741165,141,77.0,5776741161,56,Center,5776741193,286,,5776741169,213,0.04,5776741189,233,741,5776741187,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641145,741,74,2,81,12,ctvzi2jbl1q6xzq0s3sexj73g,1,20.3,28.3,2025-06-21T17:43:56.168Z,2025-06-21T20:59:04Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5776741185,285,,5776741205,233,806,5776741183,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641151,742,3,2,81,15,ctvzi2jbl1q6xzq0s3sexj73g,1,12.4,29.8,2025-06-21T17:43:58.798Z,2025-06-21T18:05:30Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5776741227,56,Back,5776741245,233,807,5776741229,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641147,807,45,2,81,15,6oxoag5c6zbnn09wx08vz4iak,0,87.6,70.2,2025-06-21T17:43:58.798Z,2025-06-21T18:05:30Z,dfwjippbaspehxg8m8ui4djze,U. Mathisen,,,5776741211,286,,5776741249,233,742,5776741209,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641159,744,1,2,81,16,ctvzi2jbl1q6xzq0s3sexj73g,1,9.0,30.1,2025-06-21T17:43:59.889Z,2025-06-21T17:44:01Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5776741269,56,Back,5776741277,213,1.91,5776741273,141,45.7,5776741275,212,11.3,5776741271,140,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641161,745,1,2,81,17,ctvzi2jbl1q6xzq0s3sexj73g,0,5.4,45.7,2025-06-21T17:44:00.801Z,2025-06-21T18:36:05Z,bjgxlgzxbm2fj3c2xq6mtsru1,N. Haikin,,,5776741291,213,0.01,5776741293,1,,5776741281,157,,5776741285,140,62.3,5776741283,56,Center,5776741287,141,46.7,5776741289,212,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641221,809,1,2,81,22,6oxoag5c6zbnn09wx08vz4iak,1,42.9,50.1,2025-06-21T17:44:06.259Z,2025-06-21T17:44:11Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5776741565,212,19.2,5776741561,140,24.6,5776741567,213,3.09,5776741563,141,51.6,5776741559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641229,810,1,2,81,27,6oxoag5c6zbnn09wx08vz4iak,1,22.8,50.3,2025-06-21T17:44:11.223Z,2025-06-21T17:44:16Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5776741649,212,19.0,5776741643,56,Back,5776741647,141,23.4,5776741651,213,4.99,5776741645,140,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641233,811,1,2,81,32,6oxoag5c6zbnn09wx08vz4iak,1,24.4,22.5,2025-06-21T17:44:16.150Z,2025-06-21T17:44:18Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5776741675,213,1.66,5776741671,141,33.1,5776741673,212,7.2,5776741667,56,Back,5776741669,140,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641241,812,1,2,81,34,6oxoag5c6zbnn09wx08vz4iak,1,24.6,33.3,2025-06-21T17:44:18.071Z,2025-06-21T17:44:22Z,815zq6bo3kwxw8fl3bh381ez8,R. Holten,,,5776741713,141,63.6,5776741717,213,1.73,5776741711,140,21.4,5776741715,212,20.9,5776741709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641255,813,1,2,81,38,6oxoag5c6zbnn09wx08vz4iak,1,20.1,62.4,2025-06-21T17:44:22.311Z,2025-06-21T17:44:24Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5776741789,141,81.7,5776741793,213,0.98,5776741787,140,28.4,5776741791,212,15.8,5776741785,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641265,814,1,2,81,40,6oxoag5c6zbnn09wx08vz4iak,1,36.2,89.9,2025-06-21T17:44:24.215Z,2025-06-21T17:44:26Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5776741827,56,Back,5776741833,212,11.2,5776741829,140,36.3,5776741835,213,4.72,5776741831,141,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641271,815,1,2,81,42,6oxoag5c6zbnn09wx08vz4iak,1,37.7,76.6,2025-06-21T17:44:26.167Z,2025-06-21T17:44:28Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5776741869,213,0.47,5776741865,141,89.4,5776741861,56,Left,5776741867,212,19.4,5776741863,140,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641295,816,1,2,81,44,6oxoag5c6zbnn09wx08vz4iak,1,54.7,89.3,2025-06-21T17:44:27.903Z,2025-06-21T17:44:32Z,dfwjippbaspehxg8m8ui4djze,U. Mathisen,,,5776741979,141,84.8,5776741983,213,3.42,5776741975,56,Back,5776741981,212,11.2,5776741977,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641299,817,1,2,81,49,6oxoag5c6zbnn09wx08vz4iak,1,41.2,90.3,2025-06-21T17:44:32.407Z,2025-06-21T17:44:34Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5776742009,213,5.44,5776742003,140,46.2,5776742007,212,7.9,5776742001,56,Back,5776742005,141,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641303,818,1,2,81,51,6oxoag5c6zbnn09wx08vz4iak,0,46.2,81.7,2025-06-21T17:44:34.719Z,2025-06-21T17:44:35Z,dfwjippbaspehxg8m8ui4djze,U. Mathisen,,,5776742041,236,,5776742031,141,81.7,5776742035,213,0.00,5776742043,233,747,5776742033,212,1.2,5776742047,286,,5776742027,56,Back,5776742029,140,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641305,747,74,2,81,51,ctvzi2jbl1q6xzq0s3sexj73g,1,54.1,19.4,2025-06-21T17:44:34.720Z,2025-06-21T20:59:04Z,8pyq4t68w42u3fgd2w7tjykbu,S. Auklend,,,5776742039,285,,5776742059,233,818,5776742037,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641321,819,1,2,81,54,6oxoag5c6zbnn09wx08vz4iak,1,37.5,81.8,2025-06-21T17:44:37.983Z,2025-06-21T17:44:40Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5776742127,140,23.6,5776742125,56,Back,5776742131,212,21.0,5776742133,213,3.94,5776742129,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641341,820,1,2,81,57,6oxoag5c6zbnn09wx08vz4iak,1,26.8,49.0,2025-06-21T17:44:40.745Z,2025-06-21T17:44:46Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5776742233,212,13.4,5776742229,140,30.2,5776742235,213,4.98,5776742231,141,30.0,5776742227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641345,821,1,2,82,2,6oxoag5c6zbnn09wx08vz4iak,1,42.4,30.4,2025-06-21T17:44:45.976Z,2025-06-21T17:44:49Z,815zq6bo3kwxw8fl3bh381ez8,R. Holten,,,5776742289,56,Back,5776742295,212,14.9,5776742291,140,48.3,5776742297,213,5.14,5776742293,141,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641347,822,1,2,82,6,6oxoag5c6zbnn09wx08vz4iak,1,50.7,17.6,2025-06-21T17:44:49.849Z,2025-06-21T17:44:53Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5776742311,212,10.2,5776742305,56,Back,5776742313,213,2.68,5776742307,140,42.0,5776742309,141,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641355,823,1,2,82,9,6oxoag5c6zbnn09wx08vz4iak,1,48.4,33.0,2025-06-21T17:44:52.983Z,2025-06-21T17:44:54Z,815zq6bo3kwxw8fl3bh381ez8,R. Holten,,,5776742345,56,Center,5776742351,212,13.5,5776742347,140,57.5,5776742353,213,0.78,5776742349,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641357,824,1,2,82,10,6oxoag5c6zbnn09wx08vz4iak,1,55.8,46.6,2025-06-21T17:44:53.912Z,2025-06-21T17:44:55Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5776742365,213,3.44,5776742361,141,40.0,5776742363,212,15.3,5776742357,56,Back,5776742359,140,41.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823641359,825,1,2,82,11,6oxoag5c6zbnn09wx08vz4iak,1,44.2,37.9,2025-06-21T17:44:55.183Z,2025-06-21T17:44:57Z,815zq6bo3kwxw8fl3bh381ez8,R. Holten,,,5776742379,213,5.76,5776742371,56,Center,5776742375,141,27.4,5776742373,140,56.1,5776742377,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
