id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2823877667,660,18,2,65,34,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-06-22T16:26:04.888Z,2025-06-22T16:28:55Z,d2xmywt450kjrph838hshcn3d,Mohanad Jeahze,,,5778067989,55,661,5778067967,59,3,5778067963,42,,5778067965,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877669,661,19,2,65,34,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-06-22T16:26:04.889Z,2025-06-22T16:28:56Z,c5487d4s89hhsne317nbsvdh,N. Sandberg,,,5778067983,44,Defender,5778067977,59,23,5778067981,293,4,5778067975,145,3,5778067971,42,,5778067985,55,660,5778067979,292,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877697,662,18,2,65,35,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-06-22T16:26:05.476Z,2025-06-22T16:29:01Z,6wxneuych76i6tlb49sqkmy5m,A. Sanyang,,,5778068167,59,7,5778068193,55,663,5778068163,42,,5778068165,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877701,663,19,2,65,35,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-06-22T16:26:05.477Z,2025-06-22T17:39:38Z,wamee1wd0fr552uv5507z0lx,J. Inge Berget,,,5778068183,55,662,5778068173,145,7,5778068177,292,6,5778068175,59,14,5778068181,44,Midfielder,5778068179,293,4,5778068169,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877779,664,18,2,65,37,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-06-22T16:26:07.574Z,2025-06-22T16:28:43Z,azurrp6gm0xahdwntj9clyiac,V. Halvorsen,,,5778068655,42,,5778068703,55,665,5778068659,59,22,5778068657,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877783,665,19,2,65,37,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-06-22T16:26:07.575Z,2025-06-22T17:39:41Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5778068685,44,Midfielder,5778068681,292,6,5778068679,59,18,5778068673,42,,5778068683,293,3,5778068687,55,664,5778068677,145,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877477,638,1,2,66,2,doohk95o6e8pkqah8vkop51dg,1,25.5,0.0,2025-06-22T16:26:32.092Z,2025-06-22T16:31:24Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5778071151,213,1.29,5778071147,141,13.1,5778071149,212,9.7,5778071141,107,,5778071143,56,Back,5778071145,140,28.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877493,639,1,2,66,2,doohk95o6e8pkqah8vkop51dg,1,27.9,9.6,2025-06-22T16:26:32.338Z,2025-06-22T16:31:20Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5778073883,140,20.1,5778073887,212,8.2,5778073885,141,10.5,5778073881,56,Back,5778073889,213,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877495,640,1,2,66,2,doohk95o6e8pkqah8vkop51dg,1,31.6,11.7,2025-06-22T16:26:32.576Z,2025-06-22T16:43:04Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5778096453,141,11.7,5778096457,213,3.14,5778096455,212,5.4,5778096449,56,Back,5778096451,140,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877501,641,1,2,66,2,doohk95o6e8pkqah8vkop51dg,1,7.5,30.5,2025-06-22T16:26:32.809Z,2025-06-22T16:43:23Z,16od5bk1t05mluydp8i4t2lg4,M. Ndiaye,,,5778096767,56,Back,5778096769,140,22.5,5778096771,141,36.2,5778096773,212,16.2,5778096775,213,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877505,642,1,2,66,3,doohk95o6e8pkqah8vkop51dg,1,14.5,37.8,2025-06-22T16:26:33.072Z,2025-06-22T16:43:42Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5778097523,141,52.6,5778097527,213,1.73,5778097521,140,13.0,5778097525,212,10.2,5778097519,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877509,643,1,2,66,3,doohk95o6e8pkqah8vkop51dg,1,11.7,53.2,2025-06-22T16:26:33.322Z,2025-06-22T16:43:50Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5778097785,56,Back,5778097791,212,12.9,5778097793,213,0.48,5778097787,140,22.6,5778097789,141,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877513,644,1,2,66,3,doohk95o6e8pkqah8vkop51dg,1,27.2,79.9,2025-06-22T16:26:33.578Z,2025-06-22T16:44:10Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5778098385,141,83.0,5778098381,56,Back,5778098389,213,2.89,5778098383,140,19.4,5778098387,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877515,645,1,2,66,3,doohk95o6e8pkqah8vkop51dg,0,26.9,67.5,2025-06-22T16:26:33.842Z,2025-06-22T17:16:11Z,c5487d4s89hhsne317nbsvdh,N. Sandberg,,,5778098113,141,70.7,5778098109,56,Back,5778098117,213,2.92,5778098115,212,10.1,5778098619,155,,5778098111,140,17.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877569,598,1,2,66,4,eujf9nqky8c5jnahb2f76m86o,0,64.3,20.9,2025-06-22T16:26:34.681Z,2025-06-22T16:44:31Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5778067395,212,15.7,5778067393,141,43.0,5778067391,140,68.6,5778067387,3,,5778067389,56,Center,5778067397,213,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877549,647,1,2,66,10,doohk95o6e8pkqah8vkop51dg,1,32.6,58.9,2025-06-22T16:26:41.016Z,2025-06-22T16:33:48Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5778067275,140,39.6,5778067281,213,1.07,5778067279,212,15.2,5778067273,56,Back,5778067277,141,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877555,648,1,2,66,13,doohk95o6e8pkqah8vkop51dg,1,33.7,85.4,2025-06-22T16:26:43.143Z,2025-06-22T16:26:44Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5778067325,56,Back,5778067333,213,2.80,5778067331,212,16.7,5778067327,140,18.7,5778067329,141,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877567,649,61,2,66,16,doohk95o6e8pkqah8vkop51dg,1,70.1,56.4,2025-06-22T16:26:46.345Z,2025-06-22T16:35:40Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5778082073,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877611,654,1,2,66,16,doohk95o6e8pkqah8vkop51dg,1,67.1,56.8,2025-06-22T16:26:46.873Z,2025-06-22T16:37:13Z,wamee1wd0fr552uv5507z0lx,J. Inge Berget,,,5778085025,56,Center,5778085027,140,59.0,5778085029,141,56.8,5778085033,213,3.14,5778085031,212,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877583,650,43,2,66,20,doohk95o6e8pkqah8vkop51dg,1,0.0,0.0,2025-06-22T16:26:50.312Z,2025-06-22T16:45:53Z,58zj1aw2i5mfyzb3knj72xk6i,S. Christiansen,,,5778067511,213,1.40,5778067507,141,89.6,5778067503,56,Back,5778100777,144,1,5778067509,212,17.5,5778067505,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877589,651,1,2,66,24,doohk95o6e8pkqah8vkop51dg,1,60.4,84.7,2025-06-22T16:26:54.984Z,2025-06-22T16:26:56Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5778067551,140,63.9,5778067555,212,6.1,5778067549,56,Center,5778067557,213,5.36,5778067553,141,77.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877613,655,1,2,66,25,doohk95o6e8pkqah8vkop51dg,1,76.2,46.2,2025-06-22T16:26:55.081Z,2025-06-22T16:46:15Z,wamee1wd0fr552uv5507z0lx,J. Inge Berget,,,5778101445,56,Center,5778101453,213,2.10,5778101451,212,4.8,5778101449,141,52.3,5778101447,140,73.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877591,652,1,2,66,26,doohk95o6e8pkqah8vkop51dg,1,71.5,48.5,2025-06-22T16:26:56.506Z,2025-06-22T16:47:20Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5778067561,56,Center,5778103199,213,5.59,5778103195,141,36.2,5778103197,212,13.1,5778103193,140,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877617,656,1,2,66,27,doohk95o6e8pkqah8vkop51dg,1,79.3,23.1,2025-06-22T16:26:57.313Z,2025-06-22T16:47:37Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5778103505,56,Center,5778103513,213,1.28,5778103511,212,7.2,5778103507,140,81.3,5778103509,141,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877607,653,61,2,66,30,doohk95o6e8pkqah8vkop51dg,0,64.0,75.6,2025-06-22T16:27:00.464Z,2025-06-22T16:47:45Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5778067641,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877641,600,1,2,66,31,eujf9nqky8c5jnahb2f76m86o,0,22.9,44.9,2025-06-22T16:27:01.648Z,2025-06-22T17:07:07Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5778067813,141,64.0,5778067809,56,Back,5778067811,140,30.4,5778067815,212,15.2,5778067817,213,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877633,599,83,2,66,32,eujf9nqky8c5jnahb2f76m86o,0,12.8,48.4,2025-06-22T16:27:02.585Z,2025-06-22T17:16:23Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5778104339,399,115owbh8c39gfwcja2wxuweay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823881109,741,1,2,66,33,doohk95o6e8pkqah8vkop51dg,1,64.9,55.8,2025-06-22T16:27:03.391Z,2025-06-22T16:38:21Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5778087445,213,6.13,5778087443,212,9.7,5778087441,141,53.7,5778087437,56,Center,5778087439,140,74.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877643,601,4,2,66,41,eujf9nqky8c5jnahb2f76m86o,1,36.0,62.1,2025-06-22T16:27:11.216Z,2025-06-22T17:03:17Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5778067823,56,Back,5778067827,265,,5778067857,233,659,5778067821,13,,5778067825,152,,5778067829,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877649,659,4,2,66,41,doohk95o6e8pkqah8vkop51dg,0,64.0,37.9,2025-06-22T16:27:11.217Z,2025-06-22T17:03:17Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5778067847,13,,5778067853,265,,5778067865,233,601,5778067855,285,,5778067849,56,Center,5778067851,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877655,602,1,2,66,46,eujf9nqky8c5jnahb2f76m86o,1,29.7,49.0,2025-06-22T16:27:16.954Z,2025-06-22T16:29:27Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5778067905,1,,5778067897,140,72.2,5778067901,212,45.2,5778067913,189,,5778067893,152,,5778067899,141,38.8,5778067903,213,6.13,5778067889,5,,5778067891,155,,5778067895,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877657,603,61,2,66,50,eujf9nqky8c5jnahb2f76m86o,0,74.8,37.7,2025-06-22T16:27:20.111Z,2025-06-22T17:06:15Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5778067917,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877799,666,3,2,66,50,doohk95o6e8pkqah8vkop51dg,1,78.2,88.7,2025-06-22T16:27:20.112Z,2025-06-22T17:17:13Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5778120315,233,860,5778108137,56,Left,5778120319,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823885617,860,45,2,66,50,eujf9nqky8c5jnahb2f76m86o,0,21.8,11.3,2025-06-22T16:27:20.112Z,2025-06-22T17:06:42Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5778120471,233,666,5778113367,285,,5778113363,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877809,668,1,2,66,51,doohk95o6e8pkqah8vkop51dg,1,31.8,63.4,2025-06-22T16:27:21.537Z,2025-06-22T17:17:15Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5778109737,140,33.5,5778109739,141,39.1,5778109743,213,4.82,5778109741,212,16.6,5778109735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877813,669,1,2,66,52,doohk95o6e8pkqah8vkop51dg,1,33.2,40.7,2025-06-22T16:27:22.650Z,2025-06-22T17:17:17Z,b4nxbfm6audv844unlocgbsgl,M. Koch,,,5778110869,141,16.2,5778110867,140,41.2,5778110873,213,5.18,5778110865,56,Back,5778110871,212,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877815,670,1,2,66,53,doohk95o6e8pkqah8vkop51dg,1,42.9,9.9,2025-06-22T16:27:23.760Z,2025-06-22T17:16:36Z,30ojg24sppf8bzngafnd4neg9,E. Wichne,,,5778110967,56,Right,5778110969,140,57.3,5778110975,213,6.14,5778110971,141,6.6,5778110973,212,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877819,671,1,2,66,53,doohk95o6e8pkqah8vkop51dg,1,53.3,12.1,2025-06-22T16:27:23.856Z,2025-06-22T17:17:28Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5778111947,56,Center,5778111949,140,52.7,5778111955,213,1.62,5778111951,141,30.7,5778111953,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877621,658,1,2,66,54,doohk95o6e8pkqah8vkop51dg,1,52.8,22.7,2025-06-22T16:27:24.648Z,2025-06-22T17:16:28Z,f58yr2jmfp8kpgprfxbokt1t6,M. Vestergård,,,5778112383,155,,5778112393,212,51.6,5778112397,1,,5778112387,56,Left,5778112385,196,,5778112395,213,1.08,5778112391,141,89.7,5778112389,140,75.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877619,657,61,2,66,55,doohk95o6e8pkqah8vkop51dg,0,81.9,85.0,2025-06-22T16:27:25.569Z,2025-06-22T17:17:18Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5778112891,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877731,605,1,2,67,13,eujf9nqky8c5jnahb2f76m86o,1,23.6,34.3,2025-06-22T16:27:43.824Z,2025-06-22T16:27:45Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5778068345,141,34.6,5778068341,140,8.1,5778068337,56,Back,5778068349,212,16.3,5778068353,213,3.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877763,606,1,2,67,15,eujf9nqky8c5jnahb2f76m86o,1,9.6,37.0,2025-06-22T16:27:45.840Z,2025-06-22T16:27:53Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5778068557,213,5.03,5778068553,141,7.0,5778068549,56,Back,5778068555,212,21.5,5778068551,140,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877767,607,1,2,67,23,eujf9nqky8c5jnahb2f76m86o,1,19.1,9.4,2025-06-22T16:27:53.752Z,2025-06-22T16:27:55Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5778068577,56,Back,5778068579,140,46.3,5778068585,213,0.06,5778068581,141,12.0,5778068583,212,28.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877777,608,1,2,67,24,eujf9nqky8c5jnahb2f76m86o,1,48.3,12.5,2025-06-22T16:27:54.912Z,2025-06-22T16:27:56Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5778068651,213,3.01,5778068649,212,12.9,5778068647,141,15.0,5778068643,56,Back,5778068645,140,36.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877797,609,1,2,67,26,eujf9nqky8c5jnahb2f76m86o,1,36.8,15.8,2025-06-22T16:27:56.416Z,2025-06-22T16:28:00Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5778068757,140,17.8,5778068763,213,2.69,5778068759,141,30.1,5778068761,212,22.2,5778068755,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877843,610,1,2,67,30,eujf9nqky8c5jnahb2f76m86o,1,18.9,32.4,2025-06-22T16:28:00.056Z,2025-06-22T16:28:08Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5778068927,213,1.71,5778068923,141,54.0,5778068921,140,17.0,5778068919,56,Back,5778068925,212,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877849,611,1,2,67,38,eujf9nqky8c5jnahb2f76m86o,1,25.5,64.9,2025-06-22T16:28:08.200Z,2025-06-22T16:28:11Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5778068965,213,4.76,5778068959,140,26.5,5778068957,56,Back,5778068961,141,31.8,5778068963,212,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877865,612,1,2,67,41,eujf9nqky8c5jnahb2f76m86o,1,28.5,32.4,2025-06-22T16:28:11.295Z,2025-06-22T16:28:14Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5778069083,56,Back,5778069091,213,0.29,5778069085,140,39.8,5778069087,141,37.6,5778069089,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877869,613,1,2,67,43,eujf9nqky8c5jnahb2f76m86o,1,44.4,41.3,2025-06-22T16:28:13.895Z,2025-06-22T16:28:15Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5778069111,141,30.7,5778069109,140,30.8,5778069107,56,Back,5778069113,212,16.0,5778069115,213,3.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877891,614,1,2,67,45,eujf9nqky8c5jnahb2f76m86o,1,33.5,31.3,2025-06-22T16:28:15.207Z,2025-06-22T16:28:19Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5778069239,212,23.0,5778069237,141,64.9,5778069241,213,1.67,5778069233,56,Back,5778069235,140,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877897,615,1,2,67,49,eujf9nqky8c5jnahb2f76m86o,1,32.5,70.2,2025-06-22T16:28:19.640Z,2025-06-22T16:28:21Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5778069263,56,Left,5778069267,141,80.6,5778069265,140,55.4,5778069271,213,0.29,5778069269,212,25.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877907,616,1,2,67,51,eujf9nqky8c5jnahb2f76m86o,1,56.1,77.6,2025-06-22T16:28:21.104Z,2025-06-22T16:28:22Z,1iyf1mk4eakjc13z8iwvts222,M. Thornes,,,5778069331,140,54.4,5778069329,56,Left,5778069335,212,11.0,5778069333,141,93.5,5778069337,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877923,617,1,2,67,52,eujf9nqky8c5jnahb2f76m86o,1,55.8,97.1,2025-06-22T16:28:22.352Z,2025-06-22T16:28:24Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5778069399,212,9.9,5778069397,141,83.6,5778069395,140,52.2,5778069401,213,4.32,5778069393,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877945,618,1,2,67,54,eujf9nqky8c5jnahb2f76m86o,1,55.8,84.8,2025-06-22T16:28:24.223Z,2025-06-22T16:28:28Z,1iyf1mk4eakjc13z8iwvts222,M. Thornes,,,5778069495,141,42.2,5778069493,140,45.7,5778069491,56,Back,5778069497,212,30.8,5778069499,213,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877957,619,1,2,67,58,eujf9nqky8c5jnahb2f76m86o,1,50.2,36.7,2025-06-22T16:28:28.152Z,2025-06-22T16:28:30Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5778069549,213,5.85,5778069537,140,66.8,5778069533,56,Center,5778069541,141,24.7,5778069545,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877965,620,1,2,68,0,eujf9nqky8c5jnahb2f76m86o,1,64.8,28.6,2025-06-22T16:28:30.215Z,2025-06-22T16:28:32Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5778069625,212,15.6,5778069619,56,Right,5778069621,140,68.5,5778069627,213,4.96,5778069623,141,6.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877979,621,1,2,68,2,eujf9nqky8c5jnahb2f76m86o,1,70.5,6.5,2025-06-22T16:28:32.783Z,2025-06-22T16:28:36Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5778069689,56,Center,5778069695,212,24.2,5778069691,140,88.9,5778069697,213,0.65,5778069693,141,27.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877983,622,1,2,68,6,eujf9nqky8c5jnahb2f76m86o,1,92.6,16.7,2025-06-22T16:28:36.039Z,2025-06-22T16:28:37Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5778069725,141,4.7,5778069723,140,84.8,5778069721,56,Right,5778069727,212,11.6,5778069729,213,3.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823877991,623,1,2,68,7,eujf9nqky8c5jnahb2f76m86o,0,89.1,8.3,2025-06-22T16:28:37.527Z,2025-06-22T16:28:39Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5778069773,140,92.8,5778069767,2,,5778069777,212,25.5,5778069771,56,Center,5778069775,141,45.4,5778069769,155,,5778069779,213,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823878019,672,12,2,68,9,doohk95o6e8pkqah8vkop51dg,1,10.6,53.7,2025-06-22T16:28:39.896Z,2025-06-22T17:17:21Z,4fkb8m4vdcyn1iwck0ukhofmc,F. Tebo Uchenna,,,5778069925,141,90.5,5778069923,140,16.5,5778069921,56,Back,5778069929,213,1.33,5778069927,212,25.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823878015,624,1,2,68,14,eujf9nqky8c5jnahb2f76m86o,0,72.4,10.7,2025-06-22T16:28:44.504Z,2025-06-22T16:28:45Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5778069909,213,6.12,5778069907,212,15.1,5778069905,141,7.0,5778069901,56,Right,5778069903,140,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823878021,673,8,2,68,16,doohk95o6e8pkqah8vkop51dg,1,16.3,91.5,2025-06-22T16:28:46.689Z,2025-06-22T16:28:47Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5778069935,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823878027,675,1,2,68,17,doohk95o6e8pkqah8vkop51dg,0,16.3,91.5,2025-06-22T16:28:47.368Z,2025-06-22T17:17:17Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5778069955,141,85.9,5778069951,56,Back,5778069953,140,20.0,5778069959,213,5.51,5778069957,212,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823878045,676,61,2,68,20,doohk95o6e8pkqah8vkop51dg,1,20.1,85.9,2025-06-22T16:28:50.400Z,2025-06-22T16:28:50Z,115owbh8c39gfwcja2wxuweay,H. Tangen,,,5778070023,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823878075,677,1,2,68,21,doohk95o6e8pkqah8vkop51dg,1,19.2,85.6,2025-06-22T16:28:51.776Z,2025-06-22T17:16:35Z,6wwk8y9mklkh8x606ynhe1lp0,S. Ørjasæter,,,5778070201,140,29.7,5778070205,212,35.1,5778070199,56,Back,5778070209,1,,5778070203,141,36.6,5778070197,157,,5778070207,213,5.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823878077,678,4,2,68,23,doohk95o6e8pkqah8vkop51dg,1,35.4,33.0,2025-06-22T16:28:53.839Z,2025-06-22T17:02:16Z,4e7x4ulb3mcxgnue8c9exvazu,D. Karlsbakk,,,5778070219,56,Back,5778070239,286,,5778070221,152,,5778070235,233,625,5778070217,13,,5778117443,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
