id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/12/value,qualifier/8/value,qualifier/13/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2820748721,525,1,2,67,30,d8w1m5j3jbd1eva8524dv4a20,1,27.9,65.5,2025-06-01T16:31:17.423Z,2025-06-01T16:31:19Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5760491915,213,1.15,5760491907,56,Back,5760491909,140,34.2,5760491913,212,16.4,5760491911,141,87.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820748727,526,1,2,67,32,d8w1m5j3jbd1eva8524dv4a20,1,34.2,87.5,2025-06-01T16:31:19.303Z,2025-06-01T16:31:20Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5760491951,141,94.5,5760491949,140,45.0,5760491947,56,Back,5760491953,212,12.3,5760491955,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820748749,527,1,2,67,34,d8w1m5j3jbd1eva8524dv4a20,1,45.0,94.5,2025-06-01T16:31:20.679Z,2025-06-01T16:31:22Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5760492057,140,31.6,5760492065,212,14.5,5760492061,141,89.6,5760492069,213,3.37,5760492053,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820748763,528,1,2,67,35,d8w1m5j3jbd1eva8524dv4a20,1,31.6,89.6,2025-06-01T16:31:21.936Z,2025-06-01T16:31:23Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5760492183,141,73.9,5760492181,140,33.8,5760492185,212,10.9,5760492179,56,Back,5760492187,213,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820748775,529,1,2,67,36,d8w1m5j3jbd1eva8524dv4a20,1,33.8,73.9,2025-06-01T16:31:23.391Z,2025-06-01T16:31:25Z,a6mt7f1hy6ieaowii8na2j7dg,A. Traoré,,,5760492267,140,45.0,5760492269,141,78.5,5760492271,212,12.2,5760492273,213,0.26,5760492265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820748777,530,50,2,67,38,d8w1m5j3jbd1eva8524dv4a20,1,42.2,77.8,2025-06-01T16:31:24.976Z,2025-06-01T17:10:15Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,,5760492281,56,Back,5760492331,233,746,5760492283,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820748789,746,7,2,67,38,ctvzi2jbl1q6xzq0s3sexj73g,1,57.8,22.2,2025-06-01T16:31:24.977Z,2025-06-01T17:10:15Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5760492323,56,Center,5760492325,285,,5760492327,233,530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820748797,747,1,2,67,39,ctvzi2jbl1q6xzq0s3sexj73g,1,65.5,27.3,2025-06-01T16:31:26.184Z,2025-06-01T16:31:37Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,,5760492379,140,54.1,5760492377,56,Right,5760492385,213,3.92,5760492891,156,,5760492383,212,16.9,5760492381,141,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820748807,749,1,2,67,41,ctvzi2jbl1q6xzq0s3sexj73g,0,57.4,10.1,2025-06-01T16:31:28.233Z,2025-06-01T16:31:29Z,8pyq4t68w42u3fgd2w7tjykbu,S. Auklend,,,5760492437,233,531,5760492421,56,Right,5760492423,140,62.6,5760492435,236,,5760492441,286,,5760492429,213,0.55,5760492427,212,6.4,5760492425,141,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820748803,531,74,2,67,41,d8w1m5j3jbd1eva8524dv4a20,1,35.4,82.3,2025-06-01T16:31:28.234Z,2025-06-01T16:31:30Z,a6mt7f1hy6ieaowii8na2j7dg,A. Traoré,,,5760492473,233,749,5760492405,56,Back,5760492407,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820748855,750,1,2,67,45,ctvzi2jbl1q6xzq0s3sexj73g,1,41.7,9.1,2025-06-01T16:31:31.859Z,2025-06-01T16:31:34Z,dgki9si023s93nymhod74jlzo,F. Sjøvold,,,5760492669,212,7.4,5760492667,141,15.6,5760492671,213,0.64,5760492663,56,Back,5760492665,140,47.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820748895,751,1,2,67,47,ctvzi2jbl1q6xzq0s3sexj73g,1,44.1,24.6,2025-06-01T16:31:34.128Z,2025-06-01T16:31:37Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5760492865,213,1.81,5760492863,212,26.2,5760492857,56,Back,5760492859,140,38.2,5760492861,141,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820748941,752,1,2,67,53,ctvzi2jbl1q6xzq0s3sexj73g,1,58.3,68.8,2025-06-01T16:31:39.745Z,2025-06-01T16:31:41Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5760493169,213,0.96,5760493167,212,21.2,5760493163,141,94.4,5760493157,56,Left,5760493159,140,69.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820748971,753,1,2,67,54,ctvzi2jbl1q6xzq0s3sexj73g,1,69.8,94.4,2025-06-01T16:31:41.280Z,2025-06-01T16:31:44Z,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,5760493335,140,77.6,5760493341,213,0.20,5760493339,212,8.4,5760493337,141,96.9,5760493331,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749037,754,1,2,67,57,ctvzi2jbl1q6xzq0s3sexj73g,1,76.4,97.4,2025-06-01T16:31:44.105Z,2025-06-01T16:31:48Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5760493695,56,Center,5760493703,213,4.05,5760493699,141,70.2,5760493701,212,23.5,5760493697,140,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749075,755,1,2,68,1,ctvzi2jbl1q6xzq0s3sexj73g,1,62.9,65.7,2025-06-01T16:31:48.200Z,2025-06-01T16:31:53Z,do2fwr0qn3kg0qb40e3i36q51,P. Berg,,,5760493965,212,21.1,5760493967,213,4.49,5760493963,141,35.5,5760493959,56,Center,5760493961,140,58.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749105,756,1,2,68,6,ctvzi2jbl1q6xzq0s3sexj73g,1,65.9,30.7,2025-06-01T16:31:53.184Z,2025-06-01T16:31:56Z,bqh87676f46jsdfftw2gt1mok,V. Nielsen,,,5760494183,212,44.2,5760494181,141,83.6,5760494179,140,90.3,5760494185,213,0.95,5760494177,56,Left,5760494175,155,,5760494187,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749111,757,61,2,68,9,ctvzi2jbl1q6xzq0s3sexj73g,0,90.2,83.8,2025-06-01T16:31:56.265Z,2025-06-01T16:31:56Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5760494205,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749155,532,4,2,68,10,d8w1m5j3jbd1eva8524dv4a20,1,10.8,15.2,2025-06-01T16:31:57.488Z,2025-06-01T16:57:02Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5760494471,233,758,5760494461,56,Back,5760494467,285,,5760494465,265,,5760494463,152,,5760494459,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749123,758,4,2,68,10,ctvzi2jbl1q6xzq0s3sexj73g,0,89.2,84.8,2025-06-01T16:31:57.489Z,2025-06-01T16:32:05Z,cegoeac3l2owi83zdvu30tj6y,O. Blomberg,,,5760494321,56,Left,5760494319,13,,5760494323,152,,5760494327,286,,5760494509,233,532,5760494325,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749385,533,1,2,68,34,d8w1m5j3jbd1eva8524dv4a20,1,12.6,11.7,2025-06-01T16:32:21.222Z,2025-06-01T16:32:22Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5760495645,213,1.77,5760495633,5,,5760495643,212,24.7,5760495637,56,Back,5760495639,140,7.9,5760495635,152,,5760495641,141,47.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749393,534,1,2,68,35,d8w1m5j3jbd1eva8524dv4a20,1,7.9,47.3,2025-06-01T16:32:22.574Z,2025-06-01T16:32:23Z,5bfaszkv7wr5nkkcklqtncftg,E. Fauskanger,,,5760495679,141,85.0,5760495677,140,9.1,5760495675,56,Back,5760495683,213,1.52,5760495681,212,25.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749425,535,1,2,68,36,d8w1m5j3jbd1eva8524dv4a20,1,9.1,85.0,2025-06-01T16:32:23.478Z,2025-06-01T16:32:28Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5760495937,213,6.13,5760495935,212,30.8,5760495931,140,38.1,5760495929,56,Back,5760495933,141,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749443,536,1,2,68,41,d8w1m5j3jbd1eva8524dv4a20,1,39.5,87.1,2025-06-01T16:32:28.327Z,2025-06-01T16:32:30Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5760496033,212,9.6,5760496035,213,0.34,5760496027,56,Back,5760496029,140,48.1,5760496031,141,91.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749433,759,83,2,68,42,ctvzi2jbl1q6xzq0s3sexj73g,0,56.7,9.7,2025-06-01T16:32:29.393Z,2025-06-01T16:37:55Z,8pyq4t68w42u3fgd2w7tjykbu,S. Auklend,,,5760496229,399,4bhecy0vioxwdpmw64uyek3ro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749459,537,1,2,68,43,d8w1m5j3jbd1eva8524dv4a20,1,48.1,91.8,2025-06-01T16:32:29.919Z,2025-06-01T16:32:31Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,,5760496137,212,14.7,5760496139,213,3.92,5760496135,141,76.6,5760496131,56,Back,5760496133,140,38.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749453,760,83,2,68,44,ctvzi2jbl1q6xzq0s3sexj73g,0,57.4,9.7,2025-06-01T16:32:30.984Z,2025-06-01T16:32:33Z,2r893xoeuqhgoe2w2auhqb696,K. Høgh,,,5760496309,399,446klv47srbtz97yk7vgakbft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749473,538,1,2,68,44,d8w1m5j3jbd1eva8524dv4a20,1,38.1,76.6,2025-06-01T16:32:31.182Z,2025-06-01T16:32:33Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,,5760496245,212,10.3,5760496247,213,4.07,5760496243,141,64.5,5760496239,56,Back,5760496241,140,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749509,539,1,2,68,46,d8w1m5j3jbd1eva8524dv4a20,1,32.2,64.5,2025-06-01T16:32:33.007Z,2025-06-01T16:32:37Z,a6mt7f1hy6ieaowii8na2j7dg,A. Traoré,,,5760496465,212,17.9,5760496467,213,5.03,5760496459,56,Back,5760496463,141,39.5,5760496461,140,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749535,540,1,2,68,50,d8w1m5j3jbd1eva8524dv4a20,1,55.7,24.9,2025-06-01T16:32:36.974Z,2025-06-01T16:32:40Z,62inw8zz8raw527zudb2n8jys,E. Schlichting,,,5760496575,56,Right,5760496577,140,62.9,5760496579,141,10.0,5760496581,212,12.6,5760496583,213,5.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749541,541,1,2,68,53,d8w1m5j3jbd1eva8524dv4a20,1,62.9,10.0,2025-06-01T16:32:40.366Z,2025-06-01T16:32:42Z,9avxz26gl0igfm4ea5inps0es,M. Hope,,,5760496647,141,19.4,5760496649,212,27.3,5760496651,213,2.91,5760496645,140,37.6,5760496643,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749601,542,1,2,68,55,d8w1m5j3jbd1eva8524dv4a20,1,37.6,19.4,2025-06-01T16:32:42.078Z,2025-06-01T16:32:51Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5760497037,140,36.7,5760497039,141,54.6,5760497043,213,1.61,5760497041,212,24.0,5760497035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749609,543,1,2,69,4,d8w1m5j3jbd1eva8524dv4a20,1,36.7,54.6,2025-06-01T16:32:51.462Z,2025-06-01T16:32:52Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5760497081,141,27.3,5760497079,140,37.5,5760497085,213,4.76,5760497077,56,Back,5760497083,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749661,544,1,2,69,5,d8w1m5j3jbd1eva8524dv4a20,1,37.5,27.3,2025-06-01T16:32:52.647Z,2025-06-01T16:32:57Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5760497391,56,Back,5760497393,140,37.8,5760497401,1,,5760497399,213,1.56,5760497397,212,38.1,5760497395,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749679,545,1,2,69,10,d8w1m5j3jbd1eva8524dv4a20,1,37.8,83.3,2025-06-01T16:32:57.477Z,2025-06-01T16:33:00Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5760497515,212,15.2,5760497517,213,0.55,5760497509,56,Left,5760497513,141,95.0,5760497511,140,50.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749695,546,1,2,69,13,d8w1m5j3jbd1eva8524dv4a20,1,50.1,95.0,2025-06-01T16:33:00.150Z,2025-06-01T16:33:01Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5760497591,213,3.42,5760497583,56,Back,5760497589,212,15.2,5760497587,141,88.9,5760497585,140,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749699,547,1,2,69,14,d8w1m5j3jbd1eva8524dv4a20,1,36.2,88.9,2025-06-01T16:33:01.094Z,2025-06-01T16:33:02Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5760497607,56,Back,5760497615,213,4.48,5760497609,140,31.8,5760497613,212,19.9,5760497611,141,60.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749731,548,1,2,69,15,d8w1m5j3jbd1eva8524dv4a20,1,31.8,60.5,2025-06-01T16:33:02.109Z,2025-06-01T16:33:06Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5760497823,212,12.5,5760497817,56,Back,5760497819,140,43.3,5760497821,141,55.7,5760497825,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749743,549,3,2,69,19,d8w1m5j3jbd1eva8524dv4a20,0,35.2,64.6,2025-06-01T16:33:05.910Z,2025-06-01T17:10:16Z,a6mt7f1hy6ieaowii8na2j7dg,A. Traoré,,,5760497851,286,,5760497849,56,Back,5760504847,233,763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749737,763,7,2,69,19,ctvzi2jbl1q6xzq0s3sexj73g,0,64.8,35.4,2025-06-01T16:33:05.911Z,2025-06-01T17:10:15Z,bbyystkqag4mcfpr6utsazm51,S. Sørli,,,5760504831,233,549,5760504811,56,Center,5760504835,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749763,550,1,2,69,21,d8w1m5j3jbd1eva8524dv4a20,1,38.0,60.2,2025-06-01T16:33:07.734Z,2025-06-01T16:33:08Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,,5760497987,212,15.5,5760497989,213,2.19,5760497985,141,78.8,5760497981,56,Back,5760497983,140,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749783,551,1,2,69,22,d8w1m5j3jbd1eva8524dv4a20,1,29.5,78.8,2025-06-01T16:33:08.654Z,2025-06-01T16:33:10Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5760498077,141,72.7,5760498079,212,17.5,5760498075,140,45.7,5760498081,213,6.04,5760498073,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749789,552,1,2,69,23,d8w1m5j3jbd1eva8524dv4a20,1,45.7,72.7,2025-06-01T16:33:09.846Z,2025-06-01T16:57:41Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5760498137,212,15.5,5760498141,213,3.09,5760498175,156,,5760498127,56,Back,5760498129,140,31.0,5760498133,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749855,553,1,2,69,25,d8w1m5j3jbd1eva8524dv4a20,1,31.0,73.8,2025-06-01T16:33:11.862Z,2025-06-01T16:58:23Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,,5760498491,212,38.3,5760498487,140,65.9,5760498489,141,90.3,5760498499,1,,5760498497,213,0.30,5760498485,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820764561,728,1,2,69,26,d8w1m5j3jbd1eva8524dv4a20,1,65.2,92.4,2025-06-01T16:33:12.652Z,2025-06-01T16:58:33Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,,5760581277,213,4.86,5760581275,212,14.7,5760581271,140,67.3,5760581269,56,Center,5760581273,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820764629,729,1,2,69,27,d8w1m5j3jbd1eva8524dv4a20,1,69.5,71.8,2025-06-01T16:33:13.652Z,2025-06-01T16:58:43Z,1s3v8iujq9j1qbhccuun62jft,J. Eskesen,,,5760581699,140,63.2,5760581701,141,73.8,5760581697,56,Center,5760581705,213,2.94,5760581703,212,6.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749859,554,1,2,69,29,d8w1m5j3jbd1eva8524dv4a20,0,70.0,70.0,2025-06-01T16:33:16.094Z,2025-06-01T16:33:17Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,,5760498523,140,83.8,5760498525,141,51.6,5760498527,212,19.1,5760498529,213,5.57,5760498521,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749863,764,8,2,69,30,ctvzi2jbl1q6xzq0s3sexj73g,1,18.3,57.2,2025-06-01T16:33:17.138Z,2025-06-01T16:39:43Z,ar7ybu7dordgt2yfx5inux62,I. Määttä,,,5760498537,56,Back,5760519119,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749891,765,12,2,69,32,ctvzi2jbl1q6xzq0s3sexj73g,1,12.2,54.5,2025-06-01T16:33:19.153Z,2025-06-01T16:33:21Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5760498691,140,14.3,5760498693,141,0.0,5760498689,56,Back,5760498697,213,4.77,5760498695,212,38.5,5760498751,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749939,555,5,2,69,33,d8w1m5j3jbd1eva8524dv4a20,1,82.8,101.6,2025-06-01T16:33:20.202Z,2025-06-01T17:12:41Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,,5760498999,56,Left,5760499001,347,,5760499011,233,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749895,766,5,2,69,33,ctvzi2jbl1q6xzq0s3sexj73g,0,17.2,-1.6,2025-06-01T16:33:20.202Z,2025-06-01T17:12:41Z,7gqecbxztxxovmo1b6zqqcgve,O. Bjørtuft,,,5760498715,347,,5760498713,56,Back,5760499015,233,555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820749979,556,1,2,69,40,d8w1m5j3jbd1eva8524dv4a20,1,79.5,100.0,2025-06-01T16:33:27.406Z,2025-06-01T16:33:32Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5760499255,213,3.49,5760499253,212,20.0,5760499247,56,Left,5760499249,140,61.6,5760499245,107,,5760499251,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750025,557,1,2,69,45,d8w1m5j3jbd1eva8524dv4a20,1,61.8,81.4,2025-06-01T16:33:32.394Z,2025-06-01T16:33:37Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5760499515,140,44.5,5760499521,213,3.97,5760499519,212,26.9,5760499517,141,52.2,5760499513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750037,558,1,2,69,50,d8w1m5j3jbd1eva8524dv4a20,1,45.1,52.1,2025-06-01T16:33:37.095Z,2025-06-01T16:33:38Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5760499659,140,67.8,5760499657,56,Center,5760499665,213,0.41,5760499663,212,26.0,5760499661,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750073,559,1,2,69,51,d8w1m5j3jbd1eva8524dv4a20,1,67.8,67.3,2025-06-01T16:33:38.646Z,2025-06-01T16:33:41Z,4bhecy0vioxwdpmw64uyek3ro,S. Innvær,,,5760499843,212,11.4,5760499837,56,Center,5760499845,213,3.64,5760499839,140,58.3,5760499841,141,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750137,560,1,2,69,54,d8w1m5j3jbd1eva8524dv4a20,1,62.0,62.9,2025-06-01T16:33:40.989Z,2025-06-01T16:33:45Z,a6mt7f1hy6ieaowii8na2j7dg,A. Traoré,,,5760500217,140,67.3,5760500219,141,95.1,5760500221,212,22.6,5760500223,213,1.32,5760500215,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750155,561,1,2,69,58,d8w1m5j3jbd1eva8524dv4a20,1,67.3,95.1,2025-06-01T16:33:45.277Z,2025-06-01T16:33:46Z,cyndk88eyqa8w6nfdsne29zis,A. Bondhus,,,5760500303,56,Center,5760500311,213,4.22,5760500305,140,60.6,5760500309,212,14.8,5760500307,141,75.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750193,562,1,2,70,0,d8w1m5j3jbd1eva8524dv4a20,1,60.6,75.9,2025-06-01T16:33:46.701Z,2025-06-01T16:33:49Z,446klv47srbtz97yk7vgakbft,Bruno Leite,,,5760500517,141,46.9,5760500511,56,Center,5760500521,212,21.1,5760500525,213,4.35,5760500515,140,53.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750239,563,1,2,70,3,d8w1m5j3jbd1eva8524dv4a20,1,53.5,46.9,2025-06-01T16:33:49.741Z,2025-06-01T16:33:53Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5760500803,56,Back,5760500811,212,16.6,5760500813,213,2.02,5760500807,140,46.6,5760500809,141,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750279,564,1,2,70,6,d8w1m5j3jbd1eva8524dv4a20,1,46.6,68.8,2025-06-01T16:33:53.173Z,2025-06-01T16:33:56Z,14ypgy7ikxp4yubgkr3yhh90p,O. Krusnell,,,5760501001,141,42.8,5760501003,212,17.7,5760501005,213,4.70,5760500999,140,46.4,5760500997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750305,565,1,2,70,9,d8w1m5j3jbd1eva8524dv4a20,1,46.4,42.8,2025-06-01T16:33:56.069Z,2025-06-01T16:33:58Z,5ezedgrsrflkr1gi8o6eu7j3e,M. Fischer,,,5760501175,213,0.18,5760501173,212,25.7,5760501163,56,Center,5760501167,140,70.5,5760501171,141,49.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750325,566,3,2,70,12,d8w1m5j3jbd1eva8524dv4a20,1,68.4,41.3,2025-06-01T16:33:58.741Z,2025-06-01T16:34:03Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,,5760501257,286,,5760501255,56,Center,5760501279,233,767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750313,767,45,2,70,12,ctvzi2jbl1q6xzq0s3sexj73g,0,31.6,58.7,2025-06-01T16:33:58.741Z,2025-06-01T16:34:10Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,,5760501293,233,566,5760501219,285,,5760501217,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750385,567,43,2,70,12,d8w1m5j3jbd1eva8524dv4a20,1,0.0,0.0,2025-06-01T16:33:59.213Z,2025-06-01T16:59:49Z,6yj33ghw3e2x8lv9mtvqyg7x0,S. Diarra,,,5760584163,144,3,5760501571,56,Center,5760501573,286,0,5760501601,233,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820750329,768,43,2,70,12,ctvzi2jbl1q6xzq0s3sexj73g,1,0.0,0.0,2025-06-01T16:33:59.213Z,2025-06-01T16:59:51Z,55ashhvkh23ypnct70f9dgvkl,U. Saltnes,,,5760584291,144,45,5760501275,285,0,5760501273,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
