id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/12/value,qualifier/18/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2798646911,830,1,2,79,58,8q6cv8g4bd3xdl7m88kll16na,1,87.8,91.8,2025-04-09T18:37:37.873Z,2025-04-13T17:29:22Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,1.0,,5638364189,2,,5638364197,141,56.7,5638364193,56,Center,5650787425,72,,5638364495,154,,5638364201,213,4.69,5638364191,155,,5638364195,140,87.3,5650787423,224,,5638364493,210,13,5638364199,212,,,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641355,684,13,2,79,59,8q6cv8g4bd3xdl7m88kll16na,1,91.8,44.4,2025-04-09T18:37:39.232Z,2025-04-13T17:29:24Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5638332589,17,,5638337403,230,98.2,5638364521,154,,5638337397,102,69.4,5638337399,103,50,5650788533,25,,5638337395,77,,5650788535,15,,5638332591,56,Center,5638364519,29,,5650788537,328,5638337405,231,,48.6,5638364523,55,,,,,,,,,,,,,,,,,,,,,830,,,,
2798641335,668,5,2,80,4,e5txudmuc2qpc460bs4lb5aff,1,-1.0,54.2,2025-04-09T18:37:44.780Z,2025-04-09T19:06:35Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5638379221,233,685,5638380199,346,,5638332471,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641385,685,5,2,80,4,8q6cv8g4bd3xdl7m88kll16na,0,101.0,45.8,2025-04-09T18:37:44.780Z,2025-04-09T19:58:04Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5638379253,233,668,5638380177,346,,5638332805,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641467,669,1,2,80,31,e5txudmuc2qpc460bs4lb5aff,0,3.7,49.0,2025-04-09T18:38:11.792Z,2025-04-13T17:31:05Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5638333259,140,65.1,5638374497,124,,5638333267,1,,5638333263,212,66.2,5638374499,237,,5638333257,56,Center,5650796055,189,,5638333261,141,26.7,5638333265,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641463,686,43,2,80,33,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-04-09T18:38:13.265Z,2025-04-13T17:30:44Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5638333227,56,Center,5650794453,144,1,5638333233,212,58.9,5650793917,157,0,5638333229,140,87.7,5650793817,1,0,5638333235,213,6.06,5638333231,141,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641479,687,44,2,80,38,8q6cv8g4bd3xdl7m88kll16na,1,42.4,70.0,2025-04-09T18:38:18.872Z,2025-04-09T19:06:22Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5638333335,285,,5638333333,56,Back,5638378801,233,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798646775,760,44,2,80,39,e5txudmuc2qpc460bs4lb5aff,0,57.6,30.0,2025-04-09T18:38:18.873Z,2025-04-09T19:05:55Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5638363377,286,,5638363375,56,Center,5638378823,233,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798646647,829,1,2,80,39,8q6cv8g4bd3xdl7m88kll16na,1,45.8,59.9,2025-04-09T18:38:18.973Z,2025-04-13T17:31:07Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5638362735,213,2.79,5638362731,141,64.9,5638362725,3,,5638362729,140,37.1,5650796245,189,,5638362733,212,9.7,5638362727,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641489,688,1,2,80,40,8q6cv8g4bd3xdl7m88kll16na,0,31.7,82.3,2025-04-09T18:38:20.434Z,2025-04-09T18:38:21Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5638333377,213,5.50,5638333373,141,33.4,5638333375,212,47.0,5638333371,140,63.3,5638333369,56,Center,5638333367,157,,5638333379,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641499,670,1,2,80,42,e5txudmuc2qpc460bs4lb5aff,1,40.8,77.3,2025-04-09T18:38:21.952Z,2025-04-09T18:38:24Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5638333417,213,3.51,5638333415,212,29.3,5638333413,141,61.7,5638333411,140,14.8,5638333409,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641509,671,1,2,80,44,e5txudmuc2qpc460bs4lb5aff,0,14.8,61.7,2025-04-09T18:38:24.272Z,2025-04-09T18:38:28Z,b20lp3ufi88q4pckp39hsjbsa,J. Fischer,,,5638333471,1,,5638333469,213,0.15,5638333467,212,57.3,5638333465,141,74.4,5638333461,56,Center,5638333463,140,68.7,5638333459,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641515,689,12,2,80,48,8q6cv8g4bd3xdl7m88kll16na,1,35.7,18.9,2025-04-09T18:38:28.665Z,2025-04-13T17:31:16Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5650796901,15,,5638333499,213,1.16,5638333495,141,31.5,5638333491,56,Back,5638333493,140,39.3,5638333497,212,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641517,672,50,2,80,50,e5txudmuc2qpc460bs4lb5aff,1,62.1,64.4,2025-04-09T18:38:30.328Z,2025-04-09T19:56:45Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5638333631,233,690,5638333503,56,Center,5638333505,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641533,690,7,2,80,50,8q6cv8g4bd3xdl7m88kll16na,1,37.9,35.6,2025-04-09T18:38:30.329Z,2025-04-13T17:31:22Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5638333597,285,,5650797257,384,,5638333595,56,Back,5650797259,178,,5638333617,233,672,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641539,692,1,2,80,52,8q6cv8g4bd3xdl7m88kll16na,0,39.3,31.5,2025-04-09T18:38:32.736Z,2025-04-09T18:38:34Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5638333639,141,30.0,5638333643,213,5.83,5638333641,212,2.3,5638333637,140,41.3,5638333635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641541,673,50,2,80,54,e5txudmuc2qpc460bs4lb5aff,1,61.2,71.6,2025-04-09T18:38:34.153Z,2025-04-09T19:56:45Z,bhkecr2u6neb933eo468i82ui,L. Owusu,,,5638333647,286,,5638333645,56,Center,5638333739,233,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641561,693,7,2,80,54,8q6cv8g4bd3xdl7m88kll16na,1,38.8,28.4,2025-04-09T18:38:34.154Z,2025-04-13T17:31:30Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5638333719,285,,5650797705,178,,5650797703,384,,5638333721,233,673,5638333717,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641583,694,1,2,80,57,8q6cv8g4bd3xdl7m88kll16na,1,34.0,31.5,2025-04-09T18:38:37.658Z,2025-04-09T18:38:39Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5638333769,141,23.6,5638333773,212,7.7,5638333775,213,5.51,5638333761,56,Back,5638333765,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641579,674,45,2,80,59,e5txudmuc2qpc460bs4lb5aff,0,60.3,85.1,2025-04-09T18:38:38.967Z,2025-04-09T18:38:42Z,1s6yn52hlqtmmz4lerscf457u,R. Shein,,,5638333755,56,Left,5638333757,285,,5638333827,233,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641589,695,3,2,80,59,8q6cv8g4bd3xdl7m88kll16na,1,39.7,14.9,2025-04-09T18:38:38.967Z,2025-04-13T17:31:36Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5638333819,56,Back,5638333823,233,674,5638333821,286,,5650798089,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641595,696,1,2,81,1,8q6cv8g4bd3xdl7m88kll16na,1,40.5,24.1,2025-04-09T18:38:41.384Z,2025-04-09T18:38:44Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5638333847,56,Back,5638333855,213,2.23,5638333853,212,10.3,5638333851,141,36.0,5638333849,140,34.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641611,697,1,2,81,4,8q6cv8g4bd3xdl7m88kll16na,1,30.0,31.2,2025-04-09T18:38:44.560Z,2025-04-09T18:38:47Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5638333911,213,1.65,5638333903,56,Back,5638333907,141,58.2,5638333909,212,18.4,5638333905,140,28.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641637,698,1,2,81,7,8q6cv8g4bd3xdl7m88kll16na,1,30.8,68.5,2025-04-09T18:38:47.568Z,2025-04-09T18:38:56Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5638334029,212,16.1,5638334031,213,0.55,5638334025,140,43.9,5638334023,56,Back,5638334027,141,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641651,699,1,2,81,16,8q6cv8g4bd3xdl7m88kll16na,1,72.5,84.1,2025-04-09T18:38:55.897Z,2025-04-09T18:39:01Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5638334127,212,12.1,5638334125,141,68.8,5638334121,56,Center,5638334123,140,66.7,5638334129,213,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641661,700,1,2,81,20,8q6cv8g4bd3xdl7m88kll16na,1,70.4,71.1,2025-04-09T18:39:00.848Z,2025-04-09T18:39:05Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5638334187,213,0.84,5638334183,141,84.1,5638334185,212,11.9,5638334181,140,78.0,5638334179,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641673,701,1,2,81,25,8q6cv8g4bd3xdl7m88kll16na,1,81.1,87.8,2025-04-09T18:39:05.649Z,2025-04-09T18:39:08Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5638334269,213,0.00,5638334261,56,Left,5638334265,141,87.8,5638334263,140,87.7,5638334267,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641675,702,50,2,81,26,8q6cv8g4bd3xdl7m88kll16na,1,75.2,87.2,2025-04-09T18:39:06.377Z,2025-04-09T19:35:00Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5638334503,233,676,5638334275,286,,5638334273,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641701,676,7,2,81,26,e5txudmuc2qpc460bs4lb5aff,0,24.8,12.8,2025-04-09T18:39:06.378Z,2025-04-13T17:31:52Z,8rnri2daeaqt5h1hl9ftt6l0p,S. Sørløkk,,,5650798961,178,,5650798959,385,,5638334471,56,Back,5638334473,285,,5638334477,233,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798646465,828,61,2,81,27,8q6cv8g4bd3xdl7m88kll16na,1,70.5,84.1,2025-04-09T18:39:06.873Z,2025-04-09T19:37:08Z,c9a0owmk742hzaoxqlmxrruju,N. Pallas,,,5638361795,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641703,677,1,2,81,27,e5txudmuc2qpc460bs4lb5aff,1,35.6,32.9,2025-04-09T18:39:07.556Z,2025-04-09T19:35:18Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5638336173,140,46.9,5638336177,212,11.9,5638335805,56,Back,5638336175,141,30.9,5638336179,213,6.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641735,678,1,2,81,28,e5txudmuc2qpc460bs4lb5aff,0,38.7,24.6,2025-04-09T18:39:08.703Z,2025-04-09T19:52:15Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5638337351,56,Center,5638337355,141,21.7,5638337353,140,56.4,5638337357,212,18.7,5638337359,213,6.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642935,744,1,2,81,29,8q6cv8g4bd3xdl7m88kll16na,0,57.6,85.9,2025-04-09T18:39:09.278Z,2025-04-09T19:54:53Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5638341907,140,59.4,5638421087,236,,5638341911,212,2.4,5638448179,233,684,5638341905,56,Left,5638421093,286,,5638341913,213,0.67,5638341909,141,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642013,684,74,2,81,29,e5txudmuc2qpc460bs4lb5aff,1,46.6,13.3,2025-04-09T18:39:09.279Z,2025-04-09T19:54:54Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5638338397,56,Back,5638448161,233,744,5638338399,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642587,695,1,2,81,30,e5txudmuc2qpc460bs4lb5aff,0,55.4,12.8,2025-04-09T18:39:10.196Z,2025-04-09T19:34:30Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5638339751,3,,5638339755,140,58.4,5638339753,56,Right,5638339757,141,14.3,5638339761,213,0.31,5638339759,212,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641709,703,61,2,81,35,8q6cv8g4bd3xdl7m88kll16na,1,53.3,77.2,2025-04-09T18:39:15.432Z,2025-04-09T18:39:15Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5638334499,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798639933,638,61,2,81,36,e5txudmuc2qpc460bs4lb5aff,1,40.2,1.9,2025-04-09T18:39:15.877Z,2025-04-09T19:54:48Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5638324325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641759,704,1,2,81,43,8q6cv8g4bd3xdl7m88kll16na,1,38.5,62.4,2025-04-09T18:39:23.120Z,2025-04-09T18:39:29Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5638334767,141,35.1,5638334765,140,34.5,5638334763,56,Back,5638334771,212,19.0,5638334775,213,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641769,705,1,2,81,49,8q6cv8g4bd3xdl7m88kll16na,1,41.2,20.7,2025-04-09T18:39:29.536Z,2025-04-09T18:39:32Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5638334829,213,2.16,5638334827,212,19.3,5638334825,141,44.3,5638334821,56,Back,5638334823,140,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641779,706,1,2,81,52,8q6cv8g4bd3xdl7m88kll16na,1,31.0,44.3,2025-04-09T18:39:32.048Z,2025-04-09T18:39:34Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5638334887,140,34.4,5638334891,212,7.5,5638334885,56,Back,5638334893,213,1.07,5638334889,141,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641801,707,1,2,81,54,8q6cv8g4bd3xdl7m88kll16na,1,46.1,75.0,2025-04-09T18:39:34.328Z,2025-04-09T18:39:39Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5638335029,56,Left,5638335035,212,25.6,5638335033,141,85.0,5638335031,140,69.6,5638335037,213,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641819,708,1,2,81,59,8q6cv8g4bd3xdl7m88kll16na,1,78.1,77.0,2025-04-09T18:39:38.921Z,2025-04-09T18:39:42Z,bzk5asrkwi0pvl6npmxb7jhzp,P. Strand,,,5638335139,213,5.43,5638335133,140,82.3,5638335135,141,69.6,5638335131,56,Center,5638335137,212,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641827,709,1,2,82,0,8q6cv8g4bd3xdl7m88kll16na,0,93.1,73.9,2025-04-09T18:39:39.902Z,2025-04-09T18:42:02Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5638335233,236,,5638335183,140,90.5,5638335187,212,3.2,5638335189,213,3.68,5638335235,233,679,5638335239,286,,5638335181,56,Center,5638335185,141,71.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641833,679,74,2,82,0,e5txudmuc2qpc460bs4lb5aff,1,3.7,37.3,2025-04-09T18:39:39.903Z,2025-04-09T19:56:51Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5638335263,233,709,5638335217,56,Back,5638335219,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641857,680,12,2,82,4,e5txudmuc2qpc460bs4lb5aff,1,6.6,38.3,2025-04-09T18:39:44.871Z,2025-04-09T18:39:47Z,16yy0mbn7y1vztd870gybmane,M. Woledzi,,,5638335339,140,45.3,5638335341,141,24.3,5638335345,213,6.05,5638335343,212,41.7,5638335337,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641879,710,1,2,82,10,8q6cv8g4bd3xdl7m88kll16na,1,33.4,61.1,2025-04-09T18:39:49.976Z,2025-04-09T18:39:51Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5638335463,56,Back,5638335467,141,73.0,5638335471,213,0.59,5638335465,140,44.9,5638335469,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641895,711,1,2,82,11,8q6cv8g4bd3xdl7m88kll16na,1,45.0,72.7,2025-04-09T18:39:51.759Z,2025-04-09T18:39:55Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5638335597,213,4.73,5638335589,56,Back,5638335595,212,18.1,5638335593,141,46.1,5638335591,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641905,712,1,2,82,15,8q6cv8g4bd3xdl7m88kll16na,1,45.3,46.1,2025-04-09T18:39:55.280Z,2025-04-09T18:39:57Z,fbd96sw3egypi2key2hxbnu2,A. Kiil Olsen,,,5638335661,213,1.66,5638335653,56,Back,5638335657,141,63.1,5638335659,212,11.6,5638335655,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641919,713,1,2,82,17,8q6cv8g4bd3xdl7m88kll16na,1,54.0,68.1,2025-04-09T18:39:57.575Z,2025-04-09T18:40:00Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5638335727,141,82.3,5638335723,140,72.4,5638335735,213,0.46,5638335731,212,21.6,5638335719,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641947,714,1,2,82,20,8q6cv8g4bd3xdl7m88kll16na,1,69.2,86.0,2025-04-09T18:40:00.688Z,2025-04-09T18:40:05Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5638335889,212,9.0,5638335885,140,72.6,5638335891,213,5.12,5638335883,56,Center,5638335887,141,73.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641953,715,1,2,82,25,8q6cv8g4bd3xdl7m88kll16na,0,92.0,86.0,2025-04-09T18:40:05.008Z,2025-04-13T17:32:27Z,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,5650801097,224,,5638335935,213,4.74,5638335931,141,32.2,5638335929,140,93.0,5638335927,56,Center,5638335923,155,,5638335937,1,,5638335933,212,36.6,5650801099,72,,5638335919,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641957,681,12,2,82,27,e5txudmuc2qpc460bs4lb5aff,1,14.3,58.7,2025-04-09T18:40:07.727Z,2025-04-09T18:40:08Z,ci3c5x4u4g1n4y9p63av1txx,S. Molde,,,5638335977,212,26.1,5638335973,140,39.0,5638335979,213,6.17,5638335981,15,,5638335971,56,Back,5638335975,141,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641987,716,1,2,82,30,8q6cv8g4bd3xdl7m88kll16na,1,75.0,35.5,2025-04-09T18:40:10.127Z,2025-04-09T18:40:16Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5638336159,140,82.5,5638336161,141,25.2,5638336165,213,5.56,5638336163,212,10.5,5638336157,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641989,717,3,2,82,36,8q6cv8g4bd3xdl7m88kll16na,0,80.6,22.4,2025-04-09T18:40:16.056Z,2025-04-13T17:32:37Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5638336233,233,682,5650801625,465,,5638336185,286,,5638336183,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798641993,682,7,2,82,36,e5txudmuc2qpc460bs4lb5aff,0,19.4,77.6,2025-04-09T18:40:16.057Z,2025-04-13T17:32:41Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5650801803,385,,5638336203,285,,5638336211,233,717,5638336201,56,Back,5650801805,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642009,718,1,2,82,42,8q6cv8g4bd3xdl7m88kll16na,0,94.1,17.1,2025-04-09T18:40:22.840Z,2025-04-13T17:32:47Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5650802257,224,,5638336297,155,,5638336303,141,42.2,5638336307,213,1.69,5638336299,56,Center,5638336295,2,,5650802259,20,,5638336305,212,17.2,5638336301,140,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642017,685,12,2,82,44,e5txudmuc2qpc460bs4lb5aff,1,8.0,56.0,2025-04-09T18:40:24.648Z,2025-04-09T18:40:30Z,dfp3y0edqm1vg85f6n3b6ut49,U. Fredriksen,,,5638336327,56,Back,5638336337,15,,5638336333,212,27.0,5638336335,213,1.26,5638336331,141,93.8,5638336329,140,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642043,719,50,2,82,50,8q6cv8g4bd3xdl7m88kll16na,1,86.2,9.6,2025-04-09T18:40:30.277Z,2025-04-09T18:40:35Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5638336453,286,,5638336501,233,686,5638336451,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642049,686,7,2,82,50,e5txudmuc2qpc460bs4lb5aff,0,13.8,90.4,2025-04-09T18:40:30.278Z,2025-04-13T17:32:56Z,bww0h67l7g6o9syrkp12s7pih,P. Metcalfe,,,5650802933,178,,5638336477,56,Back,5650802931,385,,5638336479,285,,5638336481,233,719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642071,720,1,2,82,53,8q6cv8g4bd3xdl7m88kll16na,1,69.9,33.0,2025-04-09T18:40:33.823Z,2025-04-09T18:40:37Z,1w8gujxthv0lfjrn98paa1uga,C. Lange,,,5638336591,140,73.3,5638336595,212,16.2,5638336593,141,56.3,5638336597,213,1.35,5638336589,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642089,721,43,2,82,57,8q6cv8g4bd3xdl7m88kll16na,1,0.0,0.0,2025-04-09T18:40:37.696Z,2025-04-09T18:40:45Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5638336711,213,0.85,5638336703,56,Left,5638336707,141,88.1,5638336709,212,21.0,5638336807,144,1,5638336705,140,87.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642091,722,4,2,83,2,8q6cv8g4bd3xdl7m88kll16na,1,79.2,82.5,2025-04-09T18:40:42.464Z,2025-04-09T19:57:03Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5638336739,265,,5638336735,152,,5638336731,56,Left,5638336937,233,687,5638336743,286,,5638336727,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798642109,687,4,2,83,2,e5txudmuc2qpc460bs4lb5aff,0,20.8,17.5,2025-04-09T18:40:42.465Z,2025-04-09T19:57:03Z,dkuinrikn3htd1kilcsce2bit,E. Holten,,,5638336871,265,,5638336875,285,,5638336945,233,722,5638336863,56,Back,5638336867,152,,5638336859,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
