id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/13/value,qualifier/16/value
2807450477,703,1,2,83,12,80hgdmpkvdrhw1ge9nks2kxvy,1,56.2,34.2,2025-04-27T18:55:37.688Z,2025-04-27T18:55:39Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5686741981,56,Back,5686741983,140,38.1,5686741989,212,21.2,5686741987,141,20.3,5686741993,213,3.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807450527,704,1,2,83,13,80hgdmpkvdrhw1ge9nks2kxvy,1,38.8,21.6,2025-04-27T18:55:39.329Z,2025-04-27T18:55:43Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5686742295,212,24.1,5686742289,56,Back,5686742291,140,18.4,5686742297,213,2.67,5686742293,141,37.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807450551,705,1,2,83,18,80hgdmpkvdrhw1ge9nks2kxvy,0,23.8,33.3,2025-04-27T18:55:43.689Z,2025-04-27T18:55:46Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5686742421,157,,5686742433,1,,5686742431,213,0.12,5686742423,56,Center,5686742427,141,41.5,5686742425,140,67.8,5686742429,212,46.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807450597,835,1,2,83,20,bsykw9d70ffqe9atosc92n1e9,1,38.4,57.9,2025-04-27T18:55:46.489Z,2025-04-27T18:55:49Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5686742675,213,5.76,5686742669,140,58.1,5686742665,3,,5686742667,56,Center,5686742671,141,40.3,5686742673,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807450615,836,1,2,83,23,bsykw9d70ffqe9atosc92n1e9,1,54.4,45.8,2025-04-27T18:55:49.337Z,2025-04-27T18:55:52Z,5xgcwr8alrcay5f5pf22pfaxg,H. Mikaelsson,,,5686742791,212,5.2,5686742785,56,Center,5686742793,213,1.26,5686742787,140,55.9,5686742789,141,53.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807450613,706,83,2,83,25,80hgdmpkvdrhw1ge9nks2kxvy,0,47.3,49.4,2025-04-27T18:55:51.464Z,2025-04-27T18:55:53Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5686742821,399,7ctsofo6904i5ysgpfh2sdv1m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807450617,837,61,2,83,26,bsykw9d70ffqe9atosc92n1e9,0,55.9,53.1,2025-04-27T18:55:51.857Z,2025-04-27T18:55:52Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5686742797,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807450623,707,3,2,83,26,80hgdmpkvdrhw1ge9nks2kxvy,0,47.7,50.4,2025-04-27T18:55:52.624Z,2025-04-27T19:16:28Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5686742811,56,Back,5686743077,233,839,5686742813,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807450665,839,7,2,83,26,bsykw9d70ffqe9atosc92n1e9,1,52.3,49.6,2025-04-27T18:55:52.625Z,2025-04-27T19:17:20Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5686743025,233,707,5686742991,285,,5686742989,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807450639,838,50,2,83,28,bsykw9d70ffqe9atosc92n1e9,1,53.6,52.0,2025-04-27T18:55:54.027Z,2025-04-27T19:17:21Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5686742885,286,,5686743013,233,708,5686742883,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807450655,708,7,2,83,28,80hgdmpkvdrhw1ge9nks2kxvy,1,46.4,48.0,2025-04-27T18:55:54.028Z,2025-04-27T19:16:28Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5686742983,233,838,5686742967,285,,5686742965,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807450659,709,43,2,83,30,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-04-27T18:55:56.265Z,2025-04-27T18:56:06Z,hqe6ytrn865k82hbdfufxmac,S. Jacobsen Prestmo,,,5686743501,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807450721,840,43,2,83,31,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-04-27T18:55:57.074Z,2025-04-27T18:56:05Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5686743275,56,Center,5686743483,144,7,5686743277,285,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807450693,710,1,2,83,32,80hgdmpkvdrhw1ge9nks2kxvy,1,54.0,70.5,2025-04-27T18:55:57.777Z,2025-04-27T18:56:00Z,hqe6ytrn865k82hbdfufxmac,S. Jacobsen Prestmo,,,5686743129,141,92.3,5686743131,212,15.7,5686743127,140,49.0,5686743133,213,1.91,5686743125,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807450723,711,1,2,83,34,80hgdmpkvdrhw1ge9nks2kxvy,1,51.4,92.3,2025-04-27T18:55:59.776Z,2025-04-27T18:56:02Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5686743285,212,16.7,5686743279,56,Center,5686743287,213,5.66,5686743283,141,77.9,5686743281,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807450737,712,1,2,83,36,80hgdmpkvdrhw1ge9nks2kxvy,1,62.9,75.7,2025-04-27T18:56:02.416Z,2025-04-27T18:56:03Z,hqe6ytrn865k82hbdfufxmac,S. Jacobsen Prestmo,,,5686743335,140,44.7,5686743339,141,70.2,5686743343,212,19.5,5686743347,213,3.33,5686743331,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807450783,713,1,2,83,37,80hgdmpkvdrhw1ge9nks2kxvy,1,44.6,70.2,2025-04-27T18:56:03.633Z,2025-04-27T18:56:08Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5686743609,212,16.6,5686743603,56,Center,5686743607,141,49.9,5686743605,140,53.3,5686743611,213,5.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807450797,714,1,2,83,42,80hgdmpkvdrhw1ge9nks2kxvy,1,44.7,50.6,2025-04-27T18:56:08.201Z,2025-04-27T18:56:09Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5686743685,212,3.4,5686743679,56,Back,5686743681,140,45.4,5686743687,213,1.35,5686743683,141,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807450833,715,1,2,83,43,80hgdmpkvdrhw1ge9nks2kxvy,1,45.3,56.4,2025-04-27T18:56:09.272Z,2025-04-27T18:56:13Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5686743929,140,23.5,5686743935,212,23.7,5686743937,213,2.89,5686743933,141,65.2,5686743927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807450863,716,1,2,83,47,80hgdmpkvdrhw1ge9nks2kxvy,0,22.9,70.0,2025-04-27T18:56:13.369Z,2025-04-27T18:56:16Z,451kwpccebq3457c7jw8toz4l,J. Haugaard,,,5686744095,56,Center,5686744103,213,6.22,5686744093,157,,5686744099,141,64.5,5686744105,1,,5686744101,212,57.3,5686744097,140,77.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807450889,841,1,2,83,52,bsykw9d70ffqe9atosc92n1e9,1,22.2,33.6,2025-04-27T18:56:17.984Z,2025-04-27T18:56:19Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5686744235,141,40.1,5686744229,3,,5686744239,213,0.54,5686744231,56,Back,5686744237,212,8.7,5686744233,140,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807450905,842,61,2,83,53,bsykw9d70ffqe9atosc92n1e9,0,29.3,40.1,2025-04-27T18:56:19.162Z,2025-04-27T18:56:19Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5686744289,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807450955,717,3,2,83,58,80hgdmpkvdrhw1ge9nks2kxvy,1,75.0,57.2,2025-04-27T18:56:24.009Z,2025-04-27T19:26:04Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5686744631,286,,5686744629,56,Center,5686744647,233,843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807450929,843,45,2,83,58,bsykw9d70ffqe9atosc92n1e9,0,25.0,42.8,2025-04-27T18:56:24.009Z,2025-04-27T19:26:05Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5686744489,285,,5686744487,56,Back,5686744663,233,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807450967,718,1,2,84,0,80hgdmpkvdrhw1ge9nks2kxvy,1,90.9,85.0,2025-04-27T18:56:26.608Z,2025-04-27T18:56:28Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5686744705,140,89.9,5686744711,141,93.0,5686744723,213,1.76,5686744717,212,5.5,5686744699,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807450993,719,1,2,84,2,80hgdmpkvdrhw1ge9nks2kxvy,1,88.8,92.4,2025-04-27T18:56:28.256Z,2025-04-27T18:56:32Z,8he8k86ayqx3x5ee2a0jsfuy2,Y. Paintsil,,,5686744861,56,Left,5686744865,141,86.6,5686744863,140,70.2,5686744869,213,3.34,5686744867,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807451033,720,1,2,84,6,80hgdmpkvdrhw1ge9nks2kxvy,1,68.5,82.9,2025-04-27T18:56:32.241Z,2025-04-27T18:56:36Z,fbk14d79iikagip25ncya0ut,R. Kristiansen,,,5686745077,56,Center,5686745087,212,7.3,5686745083,141,74.1,5686745095,213,5.32,5686745079,140,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807451077,721,1,2,84,10,80hgdmpkvdrhw1ge9nks2kxvy,1,74.7,77.2,2025-04-27T18:56:36.065Z,2025-04-27T18:56:39Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5686745311,213,0.10,5686745305,140,86.9,5686745307,141,79.1,5686745309,212,12.9,5686745303,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807451137,722,1,2,84,13,80hgdmpkvdrhw1ge9nks2kxvy,0,91.0,79.4,2025-04-27T18:56:38.912Z,2025-04-27T18:56:44Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5686745625,141,0.0,5686745619,155,,5686745629,213,4.59,5686745621,56,Right,5686745627,212,55.3,5686745631,1,,5686745623,140,84.6,5686745617,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807451141,723,5,2,84,18,80hgdmpkvdrhw1ge9nks2kxvy,0,83.2,-1.5,2025-04-27T18:56:43.910Z,2025-04-27T19:28:49Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5686745921,233,844,5686745637,56,Right,5686745639,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807451183,844,5,2,84,18,bsykw9d70ffqe9atosc92n1e9,1,16.8,101.5,2025-04-27T18:56:43.910Z,2025-04-27T19:28:49Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5686745849,56,Back,5686745851,347,,5686745901,233,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807451205,845,1,2,84,21,bsykw9d70ffqe9atosc92n1e9,0,18.9,100.0,2025-04-27T18:56:47.521Z,2025-04-27T18:56:50Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5686745971,140,65.6,5686745967,107,,5686745973,141,86.0,5686745977,213,6.06,5686745969,56,Left,5686745975,212,50.2,5686745979,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807451217,724,8,2,84,25,80hgdmpkvdrhw1ge9nks2kxvy,1,47.2,1.3,2025-04-27T18:56:51.137Z,2025-04-27T18:56:51Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5686746027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807451225,725,5,2,84,26,80hgdmpkvdrhw1ge9nks2kxvy,0,46.4,-1.7,2025-04-27T18:56:51.778Z,2025-04-27T19:28:50Z,9l89pnte9uhyc8jnads2lintg,T. Guddal,,,5686746401,233,846,5686746079,347,,5686746077,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807451279,846,5,2,84,26,bsykw9d70ffqe9atosc92n1e9,1,53.6,101.7,2025-04-27T18:56:51.778Z,2025-04-27T19:28:50Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5686746375,347,,5686746391,233,725,5686746373,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807451299,847,1,2,84,30,bsykw9d70ffqe9atosc92n1e9,1,49.6,100.0,2025-04-27T18:56:56.034Z,2025-04-27T18:56:58Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5686746489,213,3.80,5686746485,141,83.0,5686746479,107,,5686746487,212,20.1,5686746483,140,34.5,5686746481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807451339,848,1,2,84,32,bsykw9d70ffqe9atosc92n1e9,1,35.2,83.2,2025-04-27T18:56:58.433Z,2025-04-27T18:57:02Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5686746689,56,Back,5686746695,212,14.6,5686746697,213,0.21,5686746693,141,87.7,5686746691,140,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807451361,849,1,2,84,36,bsykw9d70ffqe9atosc92n1e9,1,55.3,87.2,2025-04-27T18:57:01.961Z,2025-04-27T18:57:05Z,18paxu0ihqdu4kbd2ddi5z1t5,M. Roseth,,,5686746823,140,42.4,5686746827,212,14.2,5686746821,56,Back,5686746829,213,3.44,5686746825,141,81.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807451393,850,1,2,84,39,bsykw9d70ffqe9atosc92n1e9,1,42.4,71.4,2025-04-27T18:57:05.026Z,2025-04-27T18:57:07Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5686746985,141,23.3,5686746989,213,4.71,5686746981,56,Back,5686746991,1,,5686746983,140,42.4,5686746987,212,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807451407,851,1,2,84,41,bsykw9d70ffqe9atosc92n1e9,1,42.5,19.4,2025-04-27T18:57:07.625Z,2025-04-27T18:57:09Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5686747079,141,47.5,5686747075,56,Center,5686747081,212,22.8,5686747077,140,54.4,5686747083,213,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807451435,852,1,2,84,43,bsykw9d70ffqe9atosc92n1e9,1,54.4,47.5,2025-04-27T18:57:09.268Z,2025-04-27T18:57:12Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5686747227,140,60.3,5686747231,212,18.9,5686747229,141,21.2,5686747225,56,Center,5686747233,213,5.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807451449,853,1,2,84,46,bsykw9d70ffqe9atosc92n1e9,1,61.1,14.1,2025-04-27T18:57:12.137Z,2025-04-27T18:57:13Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5686747359,212,18.9,5686747349,56,Right,5686747363,213,6.02,5686747355,141,7.0,5686747351,140,78.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807451459,854,1,2,84,47,bsykw9d70ffqe9atosc92n1e9,0,80.4,7.4,2025-04-27T18:57:13.601Z,2025-04-27T18:57:15Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5686747451,56,Right,5686747455,141,15.6,5686747457,212,12.2,5686747453,140,90.7,5686747459,213,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807451467,726,12,2,84,51,80hgdmpkvdrhw1ge9nks2kxvy,1,6.4,87.1,2025-04-27T18:57:17.336Z,2025-04-27T18:57:19Z,fbk14d79iikagip25ncya0ut,R. Kristiansen,,,5686747579,56,Back,5686747585,212,9.6,5686747581,140,5.3,5686747583,141,100.0,5686747609,167,,5686747587,213,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807451469,727,5,2,84,52,80hgdmpkvdrhw1ge9nks2kxvy,0,6.4,101.1,2025-04-27T18:57:18.296Z,2025-04-27T19:28:51Z,fbk14d79iikagip25ncya0ut,R. Kristiansen,,,5686747595,347,,5686747593,56,Back,5686747871,233,855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807451503,855,5,2,84,52,bsykw9d70ffqe9atosc92n1e9,1,93.6,-1.1,2025-04-27T18:57:18.296Z,2025-04-27T19:28:50Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5686747817,56,Right,5686747819,347,,5686747845,233,727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807451521,856,1,2,84,57,bsykw9d70ffqe9atosc92n1e9,1,91.9,0.0,2025-04-27T18:57:23.657Z,2025-04-27T18:57:25Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5686747921,56,Right,5686747923,140,78.6,5686747927,212,15.8,5686747925,141,9.8,5686747929,213,2.65,5686747919,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807451525,857,1,2,84,59,bsykw9d70ffqe9atosc92n1e9,0,76.9,9.7,2025-04-27T18:57:25.529Z,2025-04-27T18:57:26Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5686747969,213,0.32,5686747963,140,83.0,5686747967,212,6.7,5686747961,56,Right,5686747965,141,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807451551,858,1,2,85,2,bsykw9d70ffqe9atosc92n1e9,0,82.3,11.9,2025-04-27T18:57:28.435Z,2025-04-27T18:57:29Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5686748145,141,34.0,5686748139,155,,5686748149,213,1.20,5686748141,56,Center,5686748143,140,87.9,5686748147,212,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807451543,728,61,2,85,2,80hgdmpkvdrhw1ge9nks2kxvy,1,22.1,88.6,2025-04-27T18:57:28.576Z,2025-04-27T18:57:37Z,hqe6ytrn865k82hbdfufxmac,S. Jacobsen Prestmo,,,5686748079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807454603,777,44,2,85,3,80hgdmpkvdrhw1ge9nks2kxvy,1,18.2,71.8,2025-04-27T18:57:29.095Z,2025-04-27T19:26:20Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5686829065,233,994,5686765451,56,Back,5686765453,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807464017,994,44,2,85,3,bsykw9d70ffqe9atosc92n1e9,0,81.8,28.2,2025-04-27T18:57:29.096Z,2025-04-27T19:26:20Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5686829117,233,777,5686817183,56,Center,5686817185,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807451579,729,12,2,85,3,80hgdmpkvdrhw1ge9nks2kxvy,1,16.4,71.5,2025-04-27T18:57:29.192Z,2025-04-27T19:02:50Z,1qeetk4waatuxev4mqvbxx87p,R. Jenssen,,,5686748317,213,5.65,5686748313,141,63.9,5686755323,15,,5686748311,140,23.1,5686748309,56,Back,5686748315,212,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807451951,732,1,2,85,4,80hgdmpkvdrhw1ge9nks2kxvy,0,18.4,59.9,2025-04-27T18:57:29.713Z,2025-04-27T19:02:44Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5686750455,212,9.5,5686750451,140,21.6,5686750457,213,1.21,5686750449,56,Back,5686750453,141,72.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807452569,739,1,2,85,5,80hgdmpkvdrhw1ge9nks2kxvy,0,21.9,71.1,2025-04-27T18:57:31.057Z,2025-04-27T18:59:55Z,b02g29dknl89wywv3l61fgueh,V. Erlien,,,5686754925,157,,5686754933,212,38.5,5686754937,1,,5686754931,141,48.1,5686754929,140,55.4,5686754935,213,5.86,5686754927,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807451621,859,1,2,85,11,bsykw9d70ffqe9atosc92n1e9,1,31.4,27.6,2025-04-27T18:57:37.258Z,2025-04-27T18:57:39Z,e79tv8cwky1rcfjn35b629mmt,T. Kinn,,,5686748573,212,26.3,5686748567,56,Right,5686748571,141,16.2,5686748569,140,55.3,5686748575,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807451683,860,1,2,85,13,bsykw9d70ffqe9atosc92n1e9,1,55.7,17.1,2025-04-27T18:57:39.249Z,2025-04-27T18:57:44Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5686748923,212,51.2,5686748917,140,73.1,5686748913,56,Left,5686748927,1,,5686748911,196,,5686748909,155,,5686748919,141,87.5,5686748925,213,1.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807451687,861,4,2,85,18,bsykw9d70ffqe9atosc92n1e9,1,69.4,89.8,2025-04-27T18:57:44.151Z,2025-04-27T18:57:49Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5686748989,152,,5686748985,13,,5686748987,56,Left,5686748993,286,,5686748991,265,,5686749007,233,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807451675,730,4,2,85,18,80hgdmpkvdrhw1ge9nks2kxvy,0,30.6,10.2,2025-04-27T18:57:44.152Z,2025-04-27T18:57:54Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5686748971,56,Back,5686749021,233,861,5686749369,55,731,5686748973,152,,5686748977,285,,5686748969,13,,5686748975,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807451713,731,17,2,85,22,80hgdmpkvdrhw1ge9nks2kxvy,1,0.0,0.0,2025-04-27T18:57:47.712Z,2025-04-27T18:57:54Z,1ncet6wg9tne9oif8vkgsc8kq,L. Cornic,,,5686749357,13,243,5686749359,55,730,5686749353,31,,5686749355,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807452017,862,1,2,86,3,bsykw9d70ffqe9atosc92n1e9,1,63.7,71.2,2025-04-27T18:58:28.705Z,2025-04-27T18:58:32Z,bjqtzq0xcvtmbn54orj7rn5xx,Z. Tripić,,,5686750827,155,,5686750831,56,Center,5686750837,212,31.6,5686750833,140,88.6,5686750835,141,45.1,5686750829,152,,5686750839,213,5.69,5686750825,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807452063,863,1,2,86,6,bsykw9d70ffqe9atosc92n1e9,1,86.6,46.0,2025-04-27T18:58:31.867Z,2025-04-27T18:58:36Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5686751067,213,4.21,5686751059,56,Right,5686751063,141,17.1,5686751061,140,76.4,5686751057,3,,5686751065,212,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807452113,864,1,2,86,10,bsykw9d70ffqe9atosc92n1e9,1,72.3,15.0,2025-04-27T18:58:35.844Z,2025-04-27T18:58:40Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5686751361,155,,5686751373,1,,5686751371,213,1.19,5686751363,56,Center,5686751367,141,73.2,5686751359,2,,5686751365,140,87.5,5686751369,212,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807452121,865,1,2,86,14,bsykw9d70ffqe9atosc92n1e9,0,87.5,73.2,2025-04-27T18:58:40.357Z,2025-04-27T18:58:41Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5686751407,213,2.90,5686751403,141,77.8,5686751399,56,Center,5686751401,140,75.4,5686751405,212,13.1,5686751397,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807452147,733,61,2,86,17,80hgdmpkvdrhw1ge9nks2kxvy,0,25.1,20.7,2025-04-27T18:58:43.216Z,2025-04-27T18:58:43Z,95t0lc2qqgzxp92n1pr62n816,D. Edvardsson,,,5686751533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807452223,866,1,2,86,22,bsykw9d70ffqe9atosc92n1e9,1,59.9,72.9,2025-04-27T18:58:48.545Z,2025-04-27T18:58:50Z,587vmahr6cyqzuucjdgr0ttec,S. Kvia-Egeskog,,,5686751965,56,Center,5686751969,141,53.1,5686751973,213,4.12,5686751967,140,51.2,5686751971,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807452263,867,1,2,86,24,bsykw9d70ffqe9atosc92n1e9,1,53.4,50.0,2025-04-27T18:58:50.153Z,2025-04-27T18:58:54Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5686752155,141,76.0,5686752151,140,62.4,5686752163,213,1.08,5686752147,56,Center,5686752159,212,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
