id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2820828941,919,1,2,82,38,45v50owpvshpijizwwlcw4lni,1,23.6,36.1,2025-06-01T18:58:34.453Z,2025-06-01T18:58:39Z,4v1zs5vyf4m4bbeop3n2msgve,C. Øyvann,,,5760943879,140,40.2,5760943883,212,25.1,5760943885,213,5.48,5760943877,56,Back,5760943881,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820828973,920,1,2,82,43,45v50owpvshpijizwwlcw4lni,1,62.2,11.0,2025-06-01T18:58:38.797Z,2025-06-01T18:59:12Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5760944067,141,40.4,5760944069,212,22.1,5760944071,213,1.13,5760944063,56,Center,5760944065,140,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829001,921,1,2,82,47,45v50owpvshpijizwwlcw4lni,1,74.7,25.0,2025-06-01T18:58:43.125Z,2025-06-01T18:58:47Z,10jjf6ittt34mqsrihtotv1g4,D. Daga,,,5760944243,56,Right,5760944251,213,5.83,5760944245,140,90.8,5760944249,212,18.8,5760944247,141,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829003,922,61,2,82,51,45v50owpvshpijizwwlcw4lni,0,97.1,9.5,2025-06-01T18:58:47.469Z,2025-06-01T18:58:48Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5760944261,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829127,646,5,2,82,52,bsykw9d70ffqe9atosc92n1e9,1,-0.5,81.8,2025-06-01T18:58:47.965Z,2025-06-01T19:11:10Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5760945125,233,923,5760945111,346,,5760945109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829007,923,5,2,82,52,45v50owpvshpijizwwlcw4lni,0,100.5,18.2,2025-06-01T18:58:47.965Z,2025-06-01T19:11:10Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5760945143,233,646,5760944263,56,Right,5760944265,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829169,647,1,2,83,24,bsykw9d70ffqe9atosc92n1e9,1,2.5,49.9,2025-06-01T18:59:20.306Z,2025-06-01T18:59:25Z,9trvbmdwo8fkndwjz9mr1bfmx,K. Klaesson,,,5760945293,141,25.9,5760945289,56,Center,5760945295,212,73.7,5760945297,213,6.06,5760945287,124,,5760945291,140,70.9,5760945303,74,,5760945299,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829171,648,44,2,83,28,bsykw9d70ffqe9atosc92n1e9,1,64.0,21.2,2025-06-01T18:59:24.187Z,2025-06-01T19:24:05Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5760945309,56,Center,5760945311,286,,5760945341,233,924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829157,924,44,2,83,28,45v50owpvshpijizwwlcw4lni,0,36.0,78.8,2025-06-01T18:59:24.188Z,2025-06-01T19:24:05Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5760945349,233,648,5760945253,285,,5760945251,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829173,649,1,2,83,29,bsykw9d70ffqe9atosc92n1e9,0,70.9,25.9,2025-06-01T18:59:25.114Z,2025-06-01T18:59:35Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5760945331,213,6.24,5760945321,56,Center,5760945329,212,10.6,5760945319,168,,5760945323,140,81.0,5760945317,3,,5760945327,141,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829179,925,1,2,83,30,45v50owpvshpijizwwlcw4lni,0,33.5,72.1,2025-06-01T18:59:26.301Z,2025-06-01T18:59:28Z,4v1zs5vyf4m4bbeop3n2msgve,C. Øyvann,,,5760945371,212,34.2,5760945367,140,60.1,5760945365,56,Left,5760945363,157,,5760945373,213,0.61,5760945369,141,100.0,5760945375,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829195,650,5,2,83,32,bsykw9d70ffqe9atosc92n1e9,1,41.2,-1.0,2025-06-01T18:59:28.731Z,2025-06-01T19:11:10Z,aeq6jlhgxpnkywoc20kp8tvu2,H. Haugen,,,5760945439,56,Back,5760945441,347,,5760945451,233,926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829181,926,5,2,83,32,45v50owpvshpijizwwlcw4lni,0,58.8,101.0,2025-06-01T18:59:28.731Z,2025-06-01T19:11:10Z,4v1zs5vyf4m4bbeop3n2msgve,C. Øyvann,,,5760945467,233,650,5760945383,347,,5760945381,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829221,651,18,2,84,10,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-06-01T19:00:06.062Z,2025-06-01T19:00:26Z,cbgxwjokvziezgbbn0qu91s7o,J. Hansen,,,5760945695,55,652,5760945669,44,Midfielder,5760945667,42,,5760945671,59,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829223,652,19,2,84,10,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-06-01T19:00:06.063Z,2025-06-01T19:00:26Z,894tj8rg0i6kl4zvlok803949,S. Bjørshol,,,5760945681,145,8,5760945677,42,,5760945689,44,Midfielder,5760945685,292,6,5760945683,59,18,5760945691,55,651,5760945687,293,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829341,653,18,2,84,15,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-06-01T19:00:10.916Z,2025-06-01T19:00:54Z,djxtqxvqxd70prbr1gkwjp3sa,P. Christiansen,,,5760946369,42,,5760946371,44,Forward,5760946397,55,654,5760946373,59,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829343,654,19,2,84,15,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-06-01T19:00:10.917Z,2025-06-01T19:01:00Z,5xgcwr8alrcay5f5pf22pfaxg,H. Mikaelsson,,,5760946379,145,9,5760946383,44,Forward,5760946385,55,653,5760947833,292,9,5760947835,293,3,5760946381,59,28,5760946375,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829427,655,1,2,84,33,bsykw9d70ffqe9atosc92n1e9,0,56.6,0.0,2025-06-01T19:00:29.395Z,2025-06-01T19:00:31Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5760946757,141,9.5,5760946759,212,17.6,5760946761,213,0.46,5760946753,56,Right,5760946751,107,,5760946755,140,71.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829433,928,1,2,84,36,45v50owpvshpijizwwlcw4lni,1,33.5,90.3,2025-06-01T19:00:31.972Z,2025-06-01T19:00:33Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5760946787,141,93.6,5760946789,212,7.2,5760946791,213,0.32,5760946783,56,Back,5760946785,140,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829437,930,1,2,84,37,45v50owpvshpijizwwlcw4lni,0,40.0,93.6,2025-06-01T19:00:32.933Z,2025-06-01T19:00:34Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5760946819,213,5.18,5760946817,212,6.1,5760946807,56,Back,5760946811,140,42.6,5760946815,141,85.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829457,656,8,2,84,39,bsykw9d70ffqe9atosc92n1e9,1,61.7,25.5,2025-06-01T19:00:35.628Z,2025-06-01T19:21:08Z,3h8jot3v5xxuwzukt6n15jwlx,J. Bell,,,5760946909,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829469,657,61,2,84,41,bsykw9d70ffqe9atosc92n1e9,0,62.2,25.3,2025-06-01T19:00:37.529Z,2025-06-01T19:21:20Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5760946993,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829471,931,4,2,84,42,45v50owpvshpijizwwlcw4lni,1,36.8,78.2,2025-06-01T19:00:38.652Z,2025-06-01T19:05:39Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5760947015,56,Back,5760947013,13,,5760947017,152,,5760947081,233,658,5760947021,286,,5760947019,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829479,658,4,2,84,42,bsykw9d70ffqe9atosc92n1e9,0,63.2,21.8,2025-06-01T19:00:38.653Z,2025-06-01T19:05:40Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5760947077,265,,5760947073,56,Center,5760947075,152,,5760947079,285,,5760947091,233,931,5760947071,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829521,932,1,2,84,47,45v50owpvshpijizwwlcw4lni,1,33.3,82.7,2025-06-01T19:00:43.228Z,2025-06-01T19:00:44Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5760947217,140,28.1,5760947215,56,Back,5760947223,213,4.50,5760947213,152,,5760947219,141,46.3,5760947211,5,,5760947221,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829543,933,1,2,84,48,45v50owpvshpijizwwlcw4lni,1,28.1,46.3,2025-06-01T19:00:44.068Z,2025-06-01T19:00:49Z,4v1zs5vyf4m4bbeop3n2msgve,C. Øyvann,,,5760947337,140,33.2,5760947343,213,1.12,5760947335,56,Back,5760947339,141,62.4,5760947341,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829567,934,1,2,84,53,45v50owpvshpijizwwlcw4lni,1,54.4,71.7,2025-06-01T19:00:49.708Z,2025-06-01T19:00:51Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5760947455,213,1.70,5760947453,212,10.4,5760947451,141,86.9,5760947449,140,53.1,5760947447,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829599,935,1,2,84,55,45v50owpvshpijizwwlcw4lni,1,53.1,86.9,2025-06-01T19:00:51.732Z,2025-06-01T19:00:55Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5760947667,213,0.44,5760947663,141,95.7,5760947661,140,65.1,5760947665,212,13.9,5760947659,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829621,936,1,2,84,59,45v50owpvshpijizwwlcw4lni,1,62.7,87.5,2025-06-01T19:00:55.487Z,2025-06-01T19:01:00Z,e0j0uakuzduvis9wqsocngwrt,M. Kaasa,,,5760947819,140,55.6,5760947821,141,53.1,5760947817,56,Center,5760947823,212,24.6,5760947825,213,4.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829653,937,1,2,85,4,45v50owpvshpijizwwlcw4lni,1,66.4,50.4,2025-06-01T19:01:00.037Z,2025-06-01T19:01:04Z,4v1zs5vyf4m4bbeop3n2msgve,C. Øyvann,,,5760948021,141,93.8,5760948019,140,79.8,5760948023,212,32.7,5760948025,213,1.13,5760948015,155,,5760948027,1,,5760948017,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829677,938,1,2,85,8,45v50owpvshpijizwwlcw4lni,1,77.6,92.6,2025-06-01T19:01:03.852Z,2025-06-01T19:01:06Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5760948169,56,Left,5760948175,212,14.3,5760948173,141,79.9,5760948171,140,66.8,5760948177,213,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829681,939,1,2,85,10,45v50owpvshpijizwwlcw4lni,0,68.4,83.5,2025-06-01T19:01:06.716Z,2025-06-01T19:01:08Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5760948195,56,Left,5760948203,213,6.16,5760948201,212,11.7,5760948197,140,79.5,5760948199,141,81.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829685,659,8,2,85,11,bsykw9d70ffqe9atosc92n1e9,1,24.9,32.8,2025-06-01T19:01:07.514Z,2025-06-01T19:01:08Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5760948211,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829725,661,1,2,85,13,bsykw9d70ffqe9atosc92n1e9,1,31.8,43.3,2025-06-01T19:01:09.154Z,2025-06-01T19:01:14Z,cqwjwlsum5q92s2k80w3temi2,H. Heggheim,,,5760948407,141,15.9,5760948403,56,Right,5760948405,140,52.6,5760948409,212,28.7,5760948411,213,5.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829745,662,1,2,85,17,bsykw9d70ffqe9atosc92n1e9,0,60.3,11.6,2025-06-01T19:01:13.610Z,2025-06-01T19:01:16Z,5xgcwr8alrcay5f5pf22pfaxg,H. Mikaelsson,,,5760948549,212,16.3,5760948547,141,24.9,5760948543,56,Center,5760948545,140,73.2,5760948551,213,0.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829747,940,8,2,85,21,45v50owpvshpijizwwlcw4lni,1,28.3,71.4,2025-06-01T19:01:17.460Z,2025-06-01T19:01:17Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5760948559,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829817,942,1,2,85,23,45v50owpvshpijizwwlcw4lni,1,7.2,61.5,2025-06-01T19:01:19.004Z,2025-06-01T19:01:25Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5760948877,213,0.05,5760948873,141,62.3,5760948871,140,18.2,5760948869,56,Back,5760948875,212,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829849,943,1,2,85,29,45v50owpvshpijizwwlcw4lni,1,39.6,41.8,2025-06-01T19:01:25.484Z,2025-06-01T19:01:30Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5760949029,212,30.2,5760949027,141,7.9,5760949023,56,Right,5760949031,213,5.42,5760949025,140,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829855,944,61,2,85,32,45v50owpvshpijizwwlcw4lni,0,58.6,11.7,2025-06-01T19:01:28.108Z,2025-06-01T19:36:27Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5760949053,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829863,663,1,2,85,33,bsykw9d70ffqe9atosc92n1e9,0,42.6,76.0,2025-06-01T19:01:29.458Z,2025-06-01T19:01:31Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5760949101,1,,5760949099,213,1.25,5760949097,212,18.6,5760949095,141,100.0,5760949091,56,Back,5760949089,157,,5760949093,140,48.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829865,664,5,2,85,35,bsykw9d70ffqe9atosc92n1e9,0,46.8,102.0,2025-06-01T19:01:30.992Z,2025-06-01T19:11:11Z,7ctsofo6904i5ysgpfh2sdv1m,C. Cappis,,,5760949109,56,Back,5760949225,233,945,5760949111,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829859,945,5,2,85,35,45v50owpvshpijizwwlcw4lni,1,53.2,-2.0,2025-06-01T19:01:30.992Z,2025-06-01T19:11:11Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5760949067,56,Right,5760949207,233,664,5760949069,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829925,946,1,2,85,44,45v50owpvshpijizwwlcw4lni,1,45.5,0.0,2025-06-01T19:01:40.148Z,2025-06-01T19:01:42Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5760949455,141,15.8,5760949453,140,37.7,5760949457,212,14.4,5760949451,56,Back,5760949449,107,,5760949459,213,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829957,947,1,2,85,46,45v50owpvshpijizwwlcw4lni,1,40.8,24.4,2025-06-01T19:01:42.380Z,2025-06-01T19:01:48Z,4v1zs5vyf4m4bbeop3n2msgve,C. Øyvann,,,5760949677,213,1.48,5760949673,141,66.0,5760949671,140,43.2,5760949669,56,Back,5760949675,212,28.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820829977,948,1,2,85,52,45v50owpvshpijizwwlcw4lni,1,53.5,61.2,2025-06-01T19:01:48.468Z,2025-06-01T19:01:51Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5760949775,56,Center,5760949783,213,5.00,5760949781,212,14.5,5760949779,141,40.7,5760949777,140,57.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820830017,949,1,2,85,55,45v50owpvshpijizwwlcw4lni,1,60.9,34.0,2025-06-01T19:01:50.876Z,2025-06-01T19:01:54Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5760949939,141,11.7,5760949941,212,17.2,5760949937,140,68.7,5760949935,56,Right,5760949943,213,5.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820830027,950,1,2,85,58,45v50owpvshpijizwwlcw4lni,1,68.7,11.7,2025-06-01T19:01:54.132Z,2025-06-01T19:01:55Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5760950011,140,70.1,5760950019,212,10.5,5760950023,213,1.43,5760950015,141,27.0,5760950007,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820830037,951,1,2,85,59,45v50owpvshpijizwwlcw4lni,1,69.8,24.4,2025-06-01T19:01:55.692Z,2025-06-01T19:01:57Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5760950085,140,74.9,5760950083,56,Right,5760950087,141,11.6,5760950091,213,5.26,5760950089,212,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820830043,952,1,2,86,1,45v50owpvshpijizwwlcw4lni,0,74.9,11.6,2025-06-01T19:01:57.188Z,2025-06-01T19:01:57Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5760950115,141,21.5,5760950111,56,Center,5760950113,140,77.1,5760950119,213,1.24,5760950117,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820830061,665,1,2,86,2,bsykw9d70ffqe9atosc92n1e9,1,25.6,75.7,2025-06-01T19:01:58.058Z,2025-06-01T19:02:01Z,b2isr7ljn9jmt19iiweudegyy,H. Falchener,,,5760950223,213,1.38,5760950213,56,Back,5760950221,212,5.5,5760950215,140,26.6,5760950219,141,83.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820830075,666,12,2,86,4,bsykw9d70ffqe9atosc92n1e9,1,22.7,81.4,2025-06-01T19:02:00.786Z,2025-06-01T19:19:47Z,894tj8rg0i6kl4zvlok803949,S. Bjørshol,,,5760950283,141,100.0,5760950285,212,13.6,5760950279,56,Back,5760950287,213,1.60,5760950281,140,22.3,5760950429,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820830081,667,5,2,86,5,bsykw9d70ffqe9atosc92n1e9,0,22.9,101.4,2025-06-01T19:02:01.329Z,2025-06-01T19:11:12Z,894tj8rg0i6kl4zvlok803949,S. Bjørshol,,,5760950435,233,953,5760950321,347,,5760950319,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820830097,953,5,2,86,5,45v50owpvshpijizwwlcw4lni,1,77.1,-1.4,2025-06-01T19:02:01.329Z,2025-06-01T19:11:11Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5760950423,56,Right,5760950431,233,667,5760950425,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820830125,954,1,2,86,9,45v50owpvshpijizwwlcw4lni,1,76.2,0.0,2025-06-01T19:02:05.236Z,2025-06-01T19:02:09Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5760950617,213,2.64,5760950607,107,,5760950609,56,Right,5760950613,141,8.2,5760950611,140,65.1,5760950615,212,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820830177,955,1,2,86,13,45v50owpvshpijizwwlcw4lni,0,74.6,21.2,2025-06-01T19:02:09.540Z,2025-06-01T19:02:43Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5760950845,213,1.08,5760950841,141,35.8,5760950843,212,11.2,5760950839,140,79.6,5760950837,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820830729,670,4,2,86,15,bsykw9d70ffqe9atosc92n1e9,1,21.4,62.0,2025-06-01T19:02:11.081Z,2025-06-01T19:05:40Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5760954693,343,3,5760958271,233,972,5760954473,285,,5760954469,152,,5760954465,13,,5760954471,265,,5760954467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820831375,972,4,2,86,15,45v50owpvshpijizwwlcw4lni,0,78.6,38.0,2025-06-01T19:02:11.082Z,2025-06-01T19:05:41Z,10jjf6ittt34mqsrihtotv1g4,D. Daga,,,5760958237,13,,5760958247,265,,5760958437,233,670,5760958417,343,3,5760958245,152,,5760958239,56,Center,5760958251,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820830161,668,43,2,86,16,bsykw9d70ffqe9atosc92n1e9,1,0.0,0.0,2025-06-01T19:02:12.176Z,2025-06-01T19:03:44Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5760954589,144,61,5760950777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820830201,956,43,2,86,18,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-06-01T19:02:14.636Z,2025-06-01T19:04:58Z,e0j0uakuzduvis9wqsocngwrt,M. Kaasa,,,5760950981,140,88.3,5760950983,141,51.0,5760952635,22,0,5760958511,144,1,5760950985,212,8.7,5760950987,213,1.56,5760950979,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820830205,957,84,2,86,19,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-06-01T19:02:15.445Z,2025-06-01T19:09:43Z,10jjf6ittt34mqsrihtotv1g4,D. Daga,,,5760952689,154,,5760952693,55,955,5760952297,375,86:18.925,5760951001,22,,5760952697,102,51.6,5760952687,29,,5760952701,214,,5760952699,103,13.3,5760952287,20,,5760952685,78,,5760972271,133,,5760951005,56,Center,5760951003,17,5760952291,374,2025-06-01 20:02:14.718,5760954545,343,2,5760955251,436,,16,5760952703,230,93.4,5760952705,231,54.0
2820830663,958,27,2,87,32,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-06-01T19:03:28.595Z,2025-06-01T19:03:28Z,,,,,5760953835,364,,5760953831,201,,5760953833,207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820830809,959,65,2,87,32,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-06-01T19:03:28.605Z,2025-06-01T19:03:48Z,10jjf6ittt34mqsrihtotv1g4,D. Daga,,,5760954897,336,,5760954555,365,957,5760954553,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820830859,960,28,2,87,51,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-06-01T19:03:47.248Z,2025-06-01T19:03:48Z,,,,,5760954879,364,,5760954881,55,958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820830923,671,1,2,88,0,bsykw9d70ffqe9atosc92n1e9,0,20.2,62.9,2025-06-01T19:03:56.503Z,2025-06-01T19:03:58Z,8csmi6krrz8ju4085n6dgekt1,V. Vevatne,,,5760955317,1,,5760955307,56,Center,5760955305,152,,5760955313,212,66.6,5760955303,157,,5760955315,213,0.04,5760955309,140,83.6,5760955311,141,66.6,5760955301,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820830951,961,12,2,88,2,45v50owpvshpijizwwlcw4lni,1,18.3,35.7,2025-06-01T19:03:58.636Z,2025-06-01T19:04:00Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5760955431,212,15.6,5760955425,56,Back,5760955433,213,5.85,5760955427,140,31.8,5760955429,141,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820830959,962,1,2,88,4,45v50owpvshpijizwwlcw4lni,0,32.7,25.9,2025-06-01T19:04:00.348Z,2025-06-01T19:18:39Z,5p8387bgyjiuekkccl4j6kamt,E. Hestad,,,5760955473,140,56.0,5760955471,56,Center,5760955475,141,31.3,5760967013,168,,5760955477,212,24.7,5760955479,213,0.15,5760967127,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820830975,672,1,2,88,4,bsykw9d70ffqe9atosc92n1e9,1,48.0,69.7,2025-06-01T19:04:00.777Z,2025-06-01T19:04:02Z,rqzgkxjy310eosvc4w7red49,A. Bærtelsen,,,5760955607,141,88.7,5760955605,140,44.7,5760955603,56,Back,5760955609,212,13.4,5760955611,213,1.83,5760955601,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2820830981,673,1,2,88,6,bsykw9d70ffqe9atosc92n1e9,0,44.7,88.7,2025-06-01T19:04:01.851Z,2025-06-01T19:04:03Z,8csmi6krrz8ju4085n6dgekt1,V. Vevatne,,,5760955647,56,Center,5760955649,140,71.5,5760955657,1,,5760955655,213,6.01,5760955645,157,,5760955651,141,76.9,5760955653,212,29.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
