id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/11/value,qualifier/14/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2823878543,617,1,2,68,17,c7jgkxx1czv5etn7snf1r6p2m,1,70.2,60.8,2025-06-22T16:30:45.328Z,2025-06-22T16:30:46Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5778073065,141,60.9,5778073067,212,21.2,5778073059,3,,5778073061,56,Center,5778073069,213,0.00,5778073063,140,90.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823878553,618,1,2,68,18,c7jgkxx1czv5etn7snf1r6p2m,1,90.4,60.9,2025-06-22T16:30:46.793Z,2025-06-22T16:30:49Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5778073115,140,89.8,5778073117,141,69.3,5778073113,56,Center,5778073121,213,1.68,5778073119,212,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823878557,619,50,2,68,21,c7jgkxx1czv5etn7snf1r6p2m,1,93.8,68.9,2025-06-22T16:30:49.322Z,2025-06-22T17:01:01Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5778073385,233,635,5778073139,286,,5778073137,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823878585,635,7,2,68,21,uqspd1bx7f6mq8ohj50u1k1k,1,6.2,31.1,2025-06-22T16:30:49.323Z,2025-06-22T17:01:01Z,15823p8n34f7coivq6wq687is,W. Igor,,,5778073269,56,Back,5778073271,285,,5778073369,233,619,5778073267,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823878573,620,6,2,68,23,c7jgkxx1czv5etn7snf1r6p2m,1,92.6,68.2,2025-06-22T16:30:51.689Z,2025-06-22T17:01:20Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5778073225,56,Center,5778073227,73,,5778073325,233,636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823878587,636,6,2,68,23,uqspd1bx7f6mq8ohj50u1k1k,0,7.4,31.8,2025-06-22T16:30:51.689Z,2025-06-22T17:01:20Z,15823p8n34f7coivq6wq687is,W. Igor,,,5778073323,73,,5778073345,233,620,5778073321,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823878695,622,1,2,68,51,c7jgkxx1czv5etn7snf1r6p2m,0,99.5,99.5,2025-06-22T16:31:19.681Z,2025-06-22T16:31:21Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5778073917,223,,5778073927,213,4.55,5778073911,2,,5778073921,140,94.7,5778073923,141,55.5,5778073913,6,,5778073919,56,Center,5778073915,155,,5778073947,233,637,5778073925,212,30.3,,,,,,,,,,,,,,,,,,,,,,,
2823878697,637,11,2,68,53,uqspd1bx7f6mq8ohj50u1k1k,1,6.8,49.7,2025-06-22T16:31:21.369Z,2025-06-22T16:31:22Z,43rb01lv7300xhsj32twxctex,K. Skjærstein,,,5778073931,88,,5778073929,56,Back,5778073955,233,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823878813,639,1,2,69,8,uqspd1bx7f6mq8ohj50u1k1k,1,10.5,45.1,2025-06-22T16:31:37.258Z,2025-06-22T16:31:38Z,43rb01lv7300xhsj32twxctex,K. Skjærstein,,,5778074591,56,Back,5778074597,212,8.4,5778074595,141,56.3,5778074599,213,1.14,5778074593,140,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823878835,640,1,2,69,10,uqspd1bx7f6mq8ohj50u1k1k,1,14.1,61.4,2025-06-22T16:31:38.441Z,2025-06-22T16:31:40Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5778074701,140,9.3,5778074699,56,Back,5778074707,213,4.21,5778074705,212,10.5,5778074703,141,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823878871,642,1,2,69,12,uqspd1bx7f6mq8ohj50u1k1k,1,13.2,37.1,2025-06-22T16:31:41.033Z,2025-06-22T16:31:45Z,43rb01lv7300xhsj32twxctex,K. Skjærstein,,,5778074893,213,4.88,5778074889,141,13.8,5778074887,140,15.7,5778074891,212,16.1,5778074885,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823878889,643,1,2,69,17,uqspd1bx7f6mq8ohj50u1k1k,0,12.4,18.0,2025-06-22T16:31:45.506Z,2025-06-22T16:31:48Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5778074967,140,56.9,5778074973,213,6.23,5778074969,141,14.0,5778074963,155,,5778074965,56,Right,5778074971,212,46.8,5778074975,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823878903,623,44,2,69,19,c7jgkxx1czv5etn7snf1r6p2m,1,41.0,85.4,2025-06-22T16:31:47.791Z,2025-06-22T16:31:50Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5778075031,285,,5778075029,56,Back,5778075043,233,644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823878895,644,44,2,69,19,uqspd1bx7f6mq8ohj50u1k1k,0,61.2,15.2,2025-06-22T16:31:47.792Z,2025-06-22T16:31:49Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5778074999,286,,5778074997,56,Right,5778075047,233,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823878917,624,1,2,69,20,c7jgkxx1czv5etn7snf1r6p2m,1,34.4,83.5,2025-06-22T16:31:48.568Z,2025-06-22T16:31:50Z,aulhjgm35swnx4k3rexbds8ut,U. Yttergård Jenssen,,,5778075085,140,56.2,5778075081,3,,5778075091,213,0.01,5778075087,141,83.8,5778075089,212,22.9,5778075083,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823878947,626,1,2,69,24,c7jgkxx1czv5etn7snf1r6p2m,0,55.8,81.8,2025-06-22T16:31:52.513Z,2025-06-22T16:31:55Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5778075229,212,49.3,5778075223,56,Center,5778075227,141,66.0,5778075231,213,6.06,5778075233,1,,5778075225,140,100.0,5778075221,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879135,627,5,2,69,26,c7jgkxx1czv5etn7snf1r6p2m,0,101.6,67.0,2025-06-22T16:31:55.256Z,2025-06-22T17:04:40Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5778076255,56,Center,5778076257,346,,5778076279,233,645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823878965,645,5,2,69,26,uqspd1bx7f6mq8ohj50u1k1k,1,-1.6,33.0,2025-06-22T16:31:55.256Z,2025-06-22T17:04:40Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5778076259,233,627,5778075313,346,,5778075311,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879129,646,1,2,69,55,uqspd1bx7f6mq8ohj50u1k1k,0,3.9,43.7,2025-06-22T16:32:23.609Z,2025-06-22T16:32:26Z,43rb01lv7300xhsj32twxctex,K. Skjærstein,,,5778076233,74,,5778076225,141,40.7,5778076221,56,Center,5778076223,140,53.2,5778076229,213,6.24,5778076227,212,51.8,5778076231,1,,5778076219,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879137,628,61,2,69,59,c7jgkxx1czv5etn7snf1r6p2m,1,55.2,55.1,2025-06-22T16:32:28.133Z,2025-06-22T16:32:28Z,ec0e15kwv2vre5gnldajcwq8l,D. Islamović,,,5778076263,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879157,630,1,2,70,2,c7jgkxx1czv5etn7snf1r6p2m,1,36.3,69.0,2025-06-22T16:32:30.847Z,2025-06-22T16:32:33Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5778076375,213,6.06,5778076371,141,65.8,5778076373,212,9.7,5778076367,56,Back,5778076369,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879161,631,1,2,70,4,c7jgkxx1czv5etn7snf1r6p2m,1,45.4,65.8,2025-06-22T16:32:33.095Z,2025-06-22T16:32:33Z,5k2hgogp2g5ivgdnq99ejp27e,Í. Þorvaldsson,,,5778076397,212,11.1,5778076393,140,55.7,5778076399,213,0.23,5778076395,141,69.6,5778076391,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879177,632,1,2,70,5,c7jgkxx1czv5etn7snf1r6p2m,0,55.7,69.6,2025-06-22T16:32:33.519Z,2025-06-22T16:32:36Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5778076459,141,59.6,5778076461,212,31.2,5778076463,213,6.06,5778076457,140,84.7,5778076455,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879197,648,1,2,70,11,uqspd1bx7f6mq8ohj50u1k1k,1,13.6,49.7,2025-06-22T16:32:40.121Z,2025-06-22T16:32:41Z,43rb01lv7300xhsj32twxctex,K. Skjærstein,,,5778076581,287,,5778076567,213,1.00,5778076563,141,70.2,5778076559,56,Back,5778076561,140,22.2,5778076565,212,16.6,5778076557,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879217,649,1,2,70,14,uqspd1bx7f6mq8ohj50u1k1k,1,24.7,79.4,2025-06-22T16:32:42.568Z,2025-06-22T16:32:47Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5778076679,213,0.57,5778076673,140,37.1,5778076671,56,Back,5778076677,212,15.5,5778076675,141,91.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879219,650,1,2,70,18,uqspd1bx7f6mq8ohj50u1k1k,1,39.1,90.8,2025-06-22T16:32:46.977Z,2025-06-22T16:32:48Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5778076691,212,9.9,5778076685,56,Back,5778076687,140,29.7,5778076693,213,3.12,5778076689,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879225,651,1,2,70,19,uqspd1bx7f6mq8ohj50u1k1k,1,29.7,91.1,2025-06-22T16:32:48.072Z,2025-06-22T16:32:49Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5778076721,212,12.1,5778076719,141,73.9,5778076723,213,4.44,5778076717,140,26.6,5778076715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879245,652,1,2,70,21,uqspd1bx7f6mq8ohj50u1k1k,1,26.0,70.9,2025-06-22T16:32:49.400Z,2025-06-22T16:32:52Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5778076853,212,22.2,5778076849,140,8.8,5778076851,141,51.9,5778076855,213,3.76,5778076847,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879263,653,1,2,70,24,uqspd1bx7f6mq8ohj50u1k1k,1,8.8,46.1,2025-06-22T16:32:52.408Z,2025-06-22T16:32:57Z,43rb01lv7300xhsj32twxctex,K. Skjærstein,,,5778077003,56,Back,5778077009,212,21.8,5778077011,213,4.97,5778077007,141,15.0,5778077005,140,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879277,654,1,2,70,29,uqspd1bx7f6mq8ohj50u1k1k,1,22.1,11.1,2025-06-22T16:32:57.632Z,2025-06-22T16:33:00Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5778077101,213,1.94,5778077095,140,17.4,5778077099,212,13.6,5778077093,56,Back,5778077097,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879297,655,1,2,70,32,uqspd1bx7f6mq8ohj50u1k1k,1,20.3,34.3,2025-06-22T16:33:00.624Z,2025-06-22T16:33:04Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5778077223,155,,5778077229,141,93.2,5778077227,140,36.0,5778077231,212,43.3,5778077235,1,,5778077233,213,1.18,5778077225,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879309,656,1,2,70,36,uqspd1bx7f6mq8ohj50u1k1k,1,36.0,93.2,2025-06-22T16:33:04.576Z,2025-06-22T16:33:06Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5778077291,56,Back,5778077295,141,84.8,5778077297,212,7.3,5778077299,213,5.39,5778077293,140,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879337,657,1,2,70,37,uqspd1bx7f6mq8ohj50u1k1k,0,40.4,84.8,2025-06-22T16:33:06.169Z,2025-06-22T16:33:09Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5778077455,213,0.83,5778077451,141,100.0,5778077449,140,50.5,5778077447,56,Left,5778077445,155,,5778077453,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879359,633,5,2,70,40,c7jgkxx1czv5etn7snf1r6p2m,1,50.4,-1.7,2025-06-22T16:33:08.679Z,2025-06-22T17:04:41Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5778077591,233,658,5778077545,56,Right,5778077547,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879339,658,5,2,70,40,uqspd1bx7f6mq8ohj50u1k1k,0,49.6,101.7,2025-06-22T16:33:08.679Z,2025-06-22T17:04:41Z,94s19kazaywfzrg007vsha6wa,R. Alte,,,5778077611,233,633,5778077457,56,Back,5778077459,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879387,634,1,2,70,46,c7jgkxx1czv5etn7snf1r6p2m,1,51.9,0.0,2025-06-22T16:33:14.974Z,2025-06-22T16:33:17Z,2u8ylwu9kogk0jorpe517812i,A. Pereira,,,5778077719,107,,5778077727,212,13.2,5778077729,213,2.62,5778077723,140,41.0,5778077721,56,Back,5778077725,141,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879413,635,1,2,70,49,c7jgkxx1czv5etn7snf1r6p2m,1,42.1,12.2,2025-06-22T16:33:17.855Z,2025-06-22T16:33:22Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5778077847,56,Back,5778077855,213,1.95,5778077849,140,34.8,5778077851,141,40.3,5778077853,212,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879465,636,1,2,70,54,c7jgkxx1czv5etn7snf1r6p2m,1,46.6,43.0,2025-06-22T16:33:22.798Z,2025-06-22T16:33:28Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5778078111,212,9.1,5778078105,56,Center,5778078107,140,53.1,5778078109,141,34.2,5778078113,213,5.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879483,637,1,2,71,0,c7jgkxx1czv5etn7snf1r6p2m,1,53.7,38.6,2025-06-22T16:33:28.805Z,2025-06-22T16:33:32Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5778078169,141,61.7,5778078167,140,58.5,5778078173,213,1.26,5778078171,212,16.5,5778078165,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879493,638,1,2,71,3,c7jgkxx1czv5etn7snf1r6p2m,1,58.5,61.7,2025-06-22T16:33:31.982Z,2025-06-22T16:33:33Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5778078201,140,81.2,5778078199,56,Center,5778078207,213,0.27,5778078205,212,24.7,5778078203,141,71.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879511,639,1,2,71,5,c7jgkxx1czv5etn7snf1r6p2m,1,81.2,71.4,2025-06-22T16:33:33.662Z,2025-06-22T16:33:37Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5778078289,141,94.7,5778078293,213,1.29,5778078287,140,85.6,5778078291,212,16.5,5778078285,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879519,640,1,2,71,9,c7jgkxx1czv5etn7snf1r6p2m,1,88.8,93.2,2025-06-22T16:33:37.350Z,2025-06-22T16:33:40Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5778078345,212,12.9,5778078347,213,3.87,5778078341,140,79.6,5778078339,56,Left,5778078343,141,80.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879523,641,1,2,71,12,c7jgkxx1czv5etn7snf1r6p2m,0,78.1,69.0,2025-06-22T16:33:40.782Z,2025-06-22T16:33:41Z,1jp22ouky3tqtk04bvbfao7l6,S. Väänänen,,,5778078375,213,5.29,5778078371,141,47.5,5778078365,155,,5778078369,140,87.1,5778078367,56,Center,5778078373,212,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879531,659,12,2,71,13,uqspd1bx7f6mq8ohj50u1k1k,1,9.1,48.5,2025-06-22T16:33:41.847Z,2025-06-22T16:33:43Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5778078437,15,,5778078421,213,1.36,5778078415,140,13.9,5778078419,212,24.2,5778078413,56,Back,5778078417,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879561,661,1,2,71,16,uqspd1bx7f6mq8ohj50u1k1k,1,15.2,88.9,2025-06-22T16:33:44.736Z,2025-06-22T16:34:33Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5778078591,212,13.0,5778078585,56,Back,5778078593,213,5.90,5778078589,141,81.8,5778078587,140,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879573,662,1,2,71,21,uqspd1bx7f6mq8ohj50u1k1k,1,28.1,76.7,2025-06-22T16:33:50.192Z,2025-06-22T16:34:35Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5778078667,212,7.2,5778078665,141,66.1,5778078661,56,Back,5778078663,140,28.1,5778078669,213,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879599,663,1,2,71,22,uqspd1bx7f6mq8ohj50u1k1k,1,28.1,66.1,2025-06-22T16:33:51.191Z,2025-06-22T16:34:41Z,15823p8n34f7coivq6wq687is,W. Igor,,,5778078809,213,5.97,5778078797,56,Back,5778078803,141,55.2,5778078799,140,49.7,5778078807,212,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879613,664,1,2,71,27,uqspd1bx7f6mq8ohj50u1k1k,1,74.1,61.7,2025-06-22T16:33:55.911Z,2025-06-22T16:34:49Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5778078901,56,Center,5778078907,212,12.6,5778078905,141,77.0,5778078909,213,0.97,5778078903,140,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879629,665,1,2,71,32,uqspd1bx7f6mq8ohj50u1k1k,0,86.3,77.7,2025-06-22T16:34:00.975Z,2025-06-22T17:09:45Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5778078977,2,,5778078981,56,Center,5778078979,155,,5778078985,141,52.1,5778078983,140,94.9,5778078989,213,5.19,5778078987,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879625,642,12,2,71,33,c7jgkxx1czv5etn7snf1r6p2m,1,6.7,49.0,2025-06-22T16:34:02.118Z,2025-06-22T16:34:05Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5778078969,212,3.6,5778078963,56,Back,5778078971,213,2.44,5778078991,15,,5778078965,140,4.1,5778078967,141,52.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879695,644,1,2,71,38,c7jgkxx1czv5etn7snf1r6p2m,1,10.3,54.2,2025-06-22T16:34:06.478Z,2025-06-22T16:34:12Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5778079353,123,,5778079361,212,24.6,5778079359,141,75.3,5778079355,56,Back,5778079357,140,29.3,5778079363,213,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879731,645,1,2,71,43,c7jgkxx1czv5etn7snf1r6p2m,1,46.3,82.4,2025-06-22T16:34:12.165Z,2025-06-22T16:34:17Z,qer4hblafo04av0aajfecclx,I. Fossum,,,5778079573,212,14.6,5778079567,56,Left,5778079569,140,57.8,5778079575,213,0.60,5778079571,141,94.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879735,646,61,2,71,48,c7jgkxx1czv5etn7snf1r6p2m,1,66.1,92.6,2025-06-22T16:34:17.149Z,2025-06-22T16:34:18Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5778079595,238,,5778079593,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880055,647,5,2,71,50,c7jgkxx1czv5etn7snf1r6p2m,0,60.2,101.8,2025-06-22T16:34:18.838Z,2025-06-22T17:04:42Z,4xnll2f9tb69wrezm04ayg76y,E. Ceïde,,,5778081393,56,Left,5778113943,233,666,5778081395,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823879751,666,5,2,71,50,uqspd1bx7f6mq8ohj50u1k1k,1,39.8,-1.8,2025-06-22T16:34:18.838Z,2025-06-22T17:04:41Z,6hzeyz7yomlqkb0aukl4ms6j8,M. Rakneberg,,,5778113939,233,647,5778079661,347,,5778079659,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880089,648,27,2,72,57,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-06-22T16:35:26.116Z,2025-06-22T16:35:33Z,,,,,5778081883,233,667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880133,667,27,2,72,57,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-06-22T16:35:26.116Z,2025-06-22T16:35:32Z,,,,,5778081809,53,7fsqcwqftmk6lms6f6u8lpdlg,5778081807,41,Injury,5778081829,233,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880097,649,28,2,72,58,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-06-22T16:35:26.797Z,2025-06-22T17:02:12Z,,,,,5778117359,233,668,5778081627,55,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880145,668,28,2,72,58,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-06-22T16:35:26.797Z,2025-06-22T17:02:12Z,,,,,5778081899,55,667,5778117355,233,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880201,669,18,2,73,22,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-06-22T16:35:51.178Z,2025-06-22T16:36:43Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5778082193,41,,5778082217,55,670,5778082195,44,Midfielder,5778082197,59,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880203,670,19,2,73,22,uqspd1bx7f6mq8ohj50u1k1k,1,0.0,0.0,2025-06-22T16:35:51.179Z,2025-06-22T17:17:04Z,dt6oacdhzssj4bu3a9rp8jdas,H. Haugen,,,5778082199,41,,5778082207,44,Midfielder,5778123687,292,7,5778084171,293,1,5778082203,145,11,5778082209,55,669,5778082205,59,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880301,671,1,2,73,35,uqspd1bx7f6mq8ohj50u1k1k,1,37.8,0.0,2025-06-22T16:36:03.911Z,2025-06-22T16:36:05Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5778082811,107,,5778082815,140,36.1,5778082821,213,1.76,5778082817,141,12.5,5778082813,56,Back,5778082819,212,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880303,672,61,2,73,36,uqspd1bx7f6mq8ohj50u1k1k,1,36.1,12.5,2025-06-22T16:36:05.175Z,2025-06-22T16:36:06Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5778082825,56,Back,5778082865,238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880319,651,43,2,73,38,c7jgkxx1czv5etn7snf1r6p2m,1,0.0,0.0,2025-06-22T16:36:06.963Z,2025-06-22T16:37:39Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5778082891,140,26.1,5778082895,212,19.3,5778085873,144,1,5778082897,213,3.53,5778082889,56,Back,5778082893,141,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880353,652,1,2,73,39,c7jgkxx1czv5etn7snf1r6p2m,1,26.1,63.0,2025-06-22T16:36:07.348Z,2025-06-22T16:36:13Z,bwzftrovpa0418aapl98og7l6,S. Tangvik,,,5778083111,141,71.8,5778083115,213,0.37,5778083113,212,16.6,5778083109,140,40.8,5778083107,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880373,653,1,2,73,45,c7jgkxx1czv5etn7snf1r6p2m,1,53.5,75.6,2025-06-22T16:36:13.419Z,2025-06-22T16:36:15Z,544reefy86rc8827sl3xh3oph,O. Selnæs,,,5778083237,56,Back,5778083239,140,45.3,5778083243,212,23.0,5778083245,213,4.33,5778083241,141,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823880383,654,1,2,73,47,c7jgkxx1czv5etn7snf1r6p2m,1,45.1,44.2,2025-06-22T16:36:15.788Z,2025-06-22T16:36:18Z,7hs9c25dq0dbn8vrlgihjgay2,M. Ceïde,,,5778083295,155,,5778083301,141,5.6,5778083305,213,5.45,5778083303,212,35.4,5778083299,140,67.7,5778083297,56,Right,5778083307,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
