id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/10/value,qualifier/11/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2807318333,715,16,2,71,38,8q6cv8g4bd3xdl7m88kll16na,1,91.5,56.4,2025-04-27T16:34:05.820Z,2025-04-27T18:15:08Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5686013577,230,98.9,5686013551,78,,5686013555,154,,5686011449,375,71:38.316,5686013579,231,51.4,5686013575,214,,5686011089,17,,5686011087,22,,5686011445,374,5686011091,56,Center,2025-04-27 17:34:05.224,5686013569,102,5686011439,20,5686013553,29,,5686013563,55,714,5686013573,103,17.7,49.7,,,,,,,
2807318949,577,1,2,72,51,uqspd1bx7f6mq8ohj50u1k1k,1,49.9,49.7,2025-04-27T16:35:18.186Z,2025-04-27T16:35:21Z,8jn4wq3d1ro8f89lttw4b9rzd,A. Ndour,,,5686014191,56,Back,5686014203,213,3.63,5686014195,141,36.4,5686014193,140,33.6,5686014207,279,G,5686014199,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807319013,578,1,2,72,54,uqspd1bx7f6mq8ohj50u1k1k,1,33.3,40.3,2025-04-27T16:35:21.585Z,2025-04-27T16:35:24Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5686014583,141,85.3,5686014579,56,Back,5686014585,212,31.6,5686014581,140,40.7,5686014587,213,1.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807319043,579,1,2,72,57,uqspd1bx7f6mq8ohj50u1k1k,1,40.7,85.3,2025-04-27T16:35:24.554Z,2025-04-27T16:35:27Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5686014849,212,22.8,5686014841,56,Left,5686014847,141,92.1,5686014845,140,62.0,5686014851,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807319093,580,1,2,73,0,uqspd1bx7f6mq8ohj50u1k1k,1,61.6,91.5,2025-04-27T16:35:27.065Z,2025-04-27T16:35:29Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5686015195,212,12.5,5686015191,140,59.9,5686015193,141,73.3,5686015187,56,Center,5686015197,213,4.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807319153,581,1,2,73,2,uqspd1bx7f6mq8ohj50u1k1k,1,59.9,73.3,2025-04-27T16:35:29.737Z,2025-04-27T16:35:34Z,15823p8n34f7coivq6wq687is,W. Igor,,,5686015547,56,Back,5686015549,140,40.6,5686015553,212,20.5,5686015551,141,69.1,5686015555,213,3.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807319099,716,83,2,73,2,8q6cv8g4bd3xdl7m88kll16na,0,45.7,33.7,2025-04-27T16:35:29.891Z,2025-04-27T16:35:38Z,dodkgckgbecal0vivr1jf0hzo,M. Rijks,,,5686015849,399,3sfh0fq729hxtea9rzfke9979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807319197,582,1,2,73,6,uqspd1bx7f6mq8ohj50u1k1k,1,48.2,60.6,2025-04-27T16:35:33.809Z,2025-04-27T16:35:37Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5686015771,213,4.87,5686015765,140,50.1,5686015767,141,42.5,5686015763,56,Center,5686015769,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807319393,583,1,2,73,9,uqspd1bx7f6mq8ohj50u1k1k,1,59.3,34.0,2025-04-27T16:35:36.842Z,2025-04-27T16:35:48Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5686016917,1,,5686016905,155,,5686016915,213,0.52,5686016911,141,66.7,5686016913,212,45.1,5686016909,140,96.7,5686016907,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807319401,584,61,2,73,14,uqspd1bx7f6mq8ohj50u1k1k,0,96.7,66.7,2025-04-27T16:35:41.313Z,2025-04-27T16:37:19Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5686016955,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807319413,585,5,2,73,15,uqspd1bx7f6mq8ohj50u1k1k,0,101.5,61.6,2025-04-27T16:35:42.194Z,2025-04-27T16:37:17Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5686027353,233,717,5686017021,346,,5686017019,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807319603,717,5,2,73,15,8q6cv8g4bd3xdl7m88kll16na,1,-1.5,38.4,2025-04-27T16:35:42.194Z,2025-04-27T18:22:47Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5686018087,56,Back,5686027315,233,585,5686018089,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807320233,719,1,2,74,1,8q6cv8g4bd3xdl7m88kll16na,1,4.9,49.4,2025-04-27T16:36:28.323Z,2025-04-27T17:05:15Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5686021273,212,14.4,5686021271,141,67.9,5686021275,213,1.07,5686021267,56,Back,5686021269,140,11.5,5686021279,237,,5686021265,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807320279,720,1,2,74,2,8q6cv8g4bd3xdl7m88kll16na,1,11.5,67.9,2025-04-27T16:36:29.811Z,2025-04-27T16:36:31Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5686021527,140,2.9,5686021531,141,37.1,5686021535,213,4.31,5686021533,212,22.8,5686021523,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807320411,721,1,2,74,4,8q6cv8g4bd3xdl7m88kll16na,1,3.0,34.8,2025-04-27T16:36:31.235Z,2025-04-27T16:36:37Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5686022393,212,34.4,5686022391,141,3.8,5686022395,213,5.62,5686022387,56,Back,5686022389,140,28.9,5686022397,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807320427,586,4,2,74,10,uqspd1bx7f6mq8ohj50u1k1k,1,68.8,95.2,2025-04-27T16:36:37.556Z,2025-04-27T17:11:03Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5686022619,286,,5686022613,56,Left,5686022617,265,,5686022615,152,,5686022611,13,,5686022963,233,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807320421,722,4,2,74,10,8q6cv8g4bd3xdl7m88kll16na,0,31.2,4.8,2025-04-27T16:36:37.557Z,2025-04-27T18:16:17Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5686023167,233,586,5686022549,285,,5686022543,56,Back,5686022547,265,,5686022545,152,,5686022541,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807321403,587,1,2,74,52,uqspd1bx7f6mq8ohj50u1k1k,0,66.3,90.5,2025-04-27T16:37:19.849Z,2025-04-27T16:37:21Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5686027937,141,56.6,5686027927,152,,5686027939,212,32.6,5686027919,5,,5686027943,1,,5686027941,213,5.50,5686027935,140,88.3,5686027931,56,Center,5686027915,2,5686027923,155,,,,,,,,,,,,,,,,,,,,,,,
2807321423,723,12,2,74,55,8q6cv8g4bd3xdl7m88kll16na,1,14.6,43.1,2025-04-27T16:37:22.404Z,2025-04-27T17:03:57Z,uw1y94hwwthwor4cohho58gk,Vinícius Nogueira,,,5686028053,213,5.89,5686028051,212,39.9,5686028087,15,,5686028047,140,49.6,5686028045,56,Back,5686028049,141,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807321639,588,1,2,75,1,uqspd1bx7f6mq8ohj50u1k1k,0,50.9,73.2,2025-04-27T16:37:28.049Z,2025-04-27T16:37:31Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5686029285,212,42.1,5686029277,140,89.2,5686029283,141,54.9,5686029267,155,,5686029287,213,5.98,5686029271,56,Center,5686029289,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807321623,724,61,2,75,4,8q6cv8g4bd3xdl7m88kll16na,0,17.6,52.1,2025-04-27T16:37:31.251Z,2025-04-27T17:04:36Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5686029177,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807350179,883,1,2,75,5,8q6cv8g4bd3xdl7m88kll16na,0,16.3,45.1,2025-04-27T16:37:32.907Z,2025-04-27T17:04:38Z,3ga4zm8ifo0ohz7xe03jxswkp,S. Jarl,,,5686186565,56,Back,5686186861,233,796,5686186573,213,0.81,5686186857,236,,5686186571,212,1.7,5686186869,286,,5686186567,140,17.4,5686186569,141,46.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807350217,796,74,2,75,6,uqspd1bx7f6mq8ohj50u1k1k,1,82.2,42.7,2025-04-27T16:37:32.908Z,2025-04-27T17:15:44Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5686187045,233,883,5686186775,285,,5686186773,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807321723,589,15,2,75,6,uqspd1bx7f6mq8ohj50u1k1k,1,85.3,41.9,2025-04-27T16:37:33.696Z,2025-04-27T17:45:15Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5686416015,78,,5686037833,20,,5686038303,233,725,5686038273,146,88.4,5686038279,231,48.9,5686038277,230,98.5,5686029645,22,,5686037837,82,,5686038271,458,5686038275,147,43.7,,5686038267,102,5686029649,56,5686038269,103,19,5686029647,17,,,,,50.4,Center,,,,,,
2807321685,725,10,2,75,6,8q6cv8g4bd3xdl7m88kll16na,1,11.6,56.5,2025-04-27T16:37:33.796Z,2025-04-27T18:25:45Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5686029489,94,,5686029491,56,Back,5686038371,233,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807321865,590,5,2,75,9,uqspd1bx7f6mq8ohj50u1k1k,1,79.9,-1.4,2025-04-27T16:37:35.932Z,2025-04-27T18:22:47Z,7fsqcwqftmk6lms6f6u8lpdlg,S. Kilen,,,5686030439,56,Right,5686250895,347,,5686036145,233,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807322537,726,5,2,75,9,8q6cv8g4bd3xdl7m88kll16na,0,20.1,101.4,2025-04-27T16:37:35.932Z,2025-04-27T17:15:51Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5686250923,347,,5686036201,233,590,5686033977,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807321917,591,1,2,75,10,uqspd1bx7f6mq8ohj50u1k1k,1,84.9,0.0,2025-04-27T16:37:37.728Z,2025-04-27T16:39:14Z,8qmrc7p7k4bod8ojxl5ib6ot0,D. Tufekčić,,,5686030725,140,73.0,5686030731,212,16.5,5686030721,56,Right,5686030733,213,2.43,5686030719,107,,5686030729,141,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807321993,592,1,2,75,15,uqspd1bx7f6mq8ohj50u1k1k,1,73.0,13.8,2025-04-27T16:37:42.656Z,2025-04-27T16:37:46Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5686031151,140,65.7,5686031157,141,55.5,5686031145,56,Center,5686031165,213,1.83,5686031161,212,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807322173,593,1,2,75,19,uqspd1bx7f6mq8ohj50u1k1k,1,65.7,55.5,2025-04-27T16:37:46.009Z,2025-04-27T16:37:51Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5686032011,141,88.4,5686032015,213,1.35,5686032013,212,22.9,5686032009,140,70.4,5686032007,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807322339,594,1,2,75,24,uqspd1bx7f6mq8ohj50u1k1k,1,73.2,89.6,2025-04-27T16:37:51.680Z,2025-04-27T16:37:58Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5686032855,212,8.9,5686032859,213,0.12,5686032849,141,91.2,5686032845,140,81.6,5686032841,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807322359,595,1,2,75,31,uqspd1bx7f6mq8ohj50u1k1k,1,72.8,88.9,2025-04-27T16:37:58.177Z,2025-04-27T16:37:59Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5686033003,140,77.3,5686033009,213,0.32,5686033005,141,91.2,5686033007,212,5.0,5686033001,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807322377,596,1,2,75,31,uqspd1bx7f6mq8ohj50u1k1k,1,77.3,91.2,2025-04-27T16:37:58.864Z,2025-04-27T17:07:58Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5686033133,213,3.55,5686033131,212,20.8,5686033125,56,Left,5686033129,141,79.0,5686033127,140,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807322451,597,1,2,75,32,uqspd1bx7f6mq8ohj50u1k1k,1,59.1,79.0,2025-04-27T16:37:59.808Z,2025-04-27T16:38:03Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5686033547,141,86.5,5686033545,140,65.3,5686033543,56,Left,5686033549,212,8.3,5686033551,213,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807322607,598,1,2,75,35,uqspd1bx7f6mq8ohj50u1k1k,1,65.3,86.5,2025-04-27T16:38:02.856Z,2025-04-27T16:38:10Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5686034347,56,Left,5686034349,140,88.2,5686034353,212,24.3,5686034355,213,0.16,5686034351,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807322543,727,83,2,75,39,8q6cv8g4bd3xdl7m88kll16na,0,13.2,9.1,2025-04-27T16:38:06.700Z,2025-04-27T16:38:13Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5686034675,399,dfinorpyitke7fsso0fkgz28k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807322617,599,61,2,75,43,uqspd1bx7f6mq8ohj50u1k1k,0,87.4,91.4,2025-04-27T16:38:10.450Z,2025-04-27T17:07:56Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5686034411,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807322763,729,1,2,75,45,8q6cv8g4bd3xdl7m88kll16na,0,10.9,23.4,2025-04-27T16:38:12.068Z,2025-04-27T16:38:17Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5686035201,213,6.07,5686035193,56,Right,5686035203,1,,5686035195,140,67.3,5686035191,157,,5686035199,212,60.5,5686035197,141,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807322887,600,1,2,75,51,uqspd1bx7f6mq8ohj50u1k1k,1,38.2,84.4,2025-04-27T16:38:17.977Z,2025-04-27T16:38:22Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5686035877,212,12.9,5686035871,56,Back,5686035875,141,65.4,5686035879,213,4.78,5686035873,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807322957,601,1,2,75,55,uqspd1bx7f6mq8ohj50u1k1k,1,42.4,64.9,2025-04-27T16:38:22.105Z,2025-04-27T16:38:25Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5686036277,213,5.02,5686036269,56,Back,5686036271,140,46.8,5686036275,212,15.1,5686036273,141,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807323055,602,1,2,75,58,uqspd1bx7f6mq8ohj50u1k1k,1,46.8,43.7,2025-04-27T16:38:25.056Z,2025-04-27T16:38:29Z,2vkztwfo5zi3rbsnlmwsgfjvu,M. Olsen,,,5686036941,56,Right,5686036947,212,30.6,5686036945,141,10.3,5686036943,140,66.4,5686036949,213,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807323091,603,1,2,76,2,uqspd1bx7f6mq8ohj50u1k1k,0,62.0,17.7,2025-04-27T16:38:29.712Z,2025-04-27T16:38:31Z,4zypjoj5r2y9fqpqxn8cd7o16,I. Hoffmann,,,5686037139,141,58.5,5686037137,140,92.1,5686037145,1,,5686037141,212,42.1,5686037143,213,0.72,5686037133,155,,5686037135,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807323345,731,1,2,76,14,8q6cv8g4bd3xdl7m88kll16na,1,8.7,49.7,2025-04-27T16:38:41.316Z,2025-04-27T16:38:45Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5686038719,140,14.6,5686038717,56,Back,5686038723,212,13.8,5686038725,213,1.10,5686038715,123,,5686038721,141,67.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807323433,732,1,2,76,18,8q6cv8g4bd3xdl7m88kll16na,1,21.4,70.6,2025-04-27T16:38:45.228Z,2025-04-27T16:38:49Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5686039179,213,3.91,5686039173,140,4.8,5686039177,212,24.3,5686039175,141,45.8,5686039169,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807323513,733,1,2,76,22,8q6cv8g4bd3xdl7m88kll16na,1,5.1,45.8,2025-04-27T16:38:49.156Z,2025-04-27T16:38:52Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5686039653,213,5.40,5686039655,1,,5686039651,212,37.6,5686039645,56,Back,5686039647,140,27.8,5686039649,141,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807323641,734,1,2,76,25,8q6cv8g4bd3xdl7m88kll16na,0,27.8,3.1,2025-04-27T16:38:52.572Z,2025-04-27T16:38:57Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5686040393,141,6.2,5686040395,212,48.3,5686040391,140,73.8,5686040387,155,,5686040389,56,Right,5686040399,1,,5686040397,213,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807323699,604,12,2,76,31,uqspd1bx7f6mq8ohj50u1k1k,1,19.3,93.8,2025-04-27T16:38:58.160Z,2025-04-27T16:39:01Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5686040697,141,100.0,5686040695,140,34.4,5686040693,56,Back,5686040699,212,16.7,5686040701,213,0.33,5686040805,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807323709,605,5,2,76,31,uqspd1bx7f6mq8ohj50u1k1k,0,32.2,101.8,2025-04-27T16:38:58.412Z,2025-04-27T18:22:48Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5686042769,233,735,5686040741,56,Back,5686040743,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807324037,735,5,2,76,31,8q6cv8g4bd3xdl7m88kll16na,1,67.8,-1.8,2025-04-27T16:38:58.412Z,2025-04-27T18:22:48Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5686042685,347,,5686042683,56,Right,5686042731,233,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807324123,736,1,2,76,49,8q6cv8g4bd3xdl7m88kll16na,1,72.8,0.0,2025-04-27T16:39:15.980Z,2025-04-27T16:39:19Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5686043125,107,,5686043133,141,14.0,5686043137,212,15.0,5686043127,56,Right,5686043129,140,82.9,5686043141,213,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807324135,737,61,2,76,52,8q6cv8g4bd3xdl7m88kll16na,0,82.9,14.0,2025-04-27T16:39:19.356Z,2025-04-27T16:39:19Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5686043203,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807324169,606,1,2,76,53,uqspd1bx7f6mq8ohj50u1k1k,0,16.2,93.8,2025-04-27T16:39:19.988Z,2025-04-27T17:06:31Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5686043389,157,,5686043471,286,,5686043391,56,Back,5686043395,141,91.5,5686043393,140,19.5,5686043397,212,3.8,5686043401,1,,5686043461,236,,5686043465,233,5686043399,213,5.86,738,,,,,,,,,,,,,,,,,,,,,
2807324141,738,74,2,76,53,8q6cv8g4bd3xdl7m88kll16na,1,82.9,14.0,2025-04-27T16:39:19.989Z,2025-04-27T16:39:22Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5686043515,233,606,5686043273,56,Right,5686043277,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807324225,607,5,2,76,54,uqspd1bx7f6mq8ohj50u1k1k,1,15.8,101.6,2025-04-27T16:39:21.100Z,2025-04-27T18:22:49Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5686043679,56,Back,5686043681,347,,5686043807,233,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807324163,739,5,2,76,54,8q6cv8g4bd3xdl7m88kll16na,0,84.2,-1.6,2025-04-27T16:39:21.100Z,2025-04-27T18:22:49Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5686043359,56,Right,5686043827,233,607,5686043361,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807324495,608,1,2,77,4,uqspd1bx7f6mq8ohj50u1k1k,1,14.6,100.0,2025-04-27T16:39:31.056Z,2025-04-27T16:39:34Z,a7upy78sew3kqehgcfm9ho5ck,F. Flex,,,5686045023,107,,5686045033,212,20.2,5686045035,213,6.06,5686045031,141,95.0,5686045025,56,Back,5686045029,140,33.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807324535,609,1,2,77,7,uqspd1bx7f6mq8ohj50u1k1k,0,31.6,94.8,2025-04-27T16:39:34.681Z,2025-04-27T16:39:36Z,dfinorpyitke7fsso0fkgz28k,N. Ødegård,,,5686045259,141,73.6,5686045275,1,,5686045269,213,5.87,5686045249,157,,5686045255,140,63.2,5686045251,56,Center,5686045263,212,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807324595,740,1,2,77,9,8q6cv8g4bd3xdl7m88kll16na,1,43.8,26.8,2025-04-27T16:39:35.988Z,2025-04-27T16:39:38Z,cft1n7qn5juaedelpvqwo2f3d,K. Tshiembe,,,5686045607,3,,5686045609,56,Center,5686045613,141,24.9,5686045611,140,65.2,5686045615,212,22.5,5686045617,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807324651,741,1,2,77,11,8q6cv8g4bd3xdl7m88kll16na,0,65.2,24.9,2025-04-27T16:39:38.517Z,2025-04-27T16:39:42Z,2rny9fva4m8awyltbc4ipftw4,F. Ambina,,,5686045981,56,Right,5686045985,141,16.5,5686045983,140,78.0,5686045979,157,,5686045987,212,14.6,5686045989,213,5.88,5686045991,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807324643,610,44,2,77,13,uqspd1bx7f6mq8ohj50u1k1k,1,22.2,78.6,2025-04-27T16:39:40.600Z,2025-04-27T17:22:02Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5686045943,285,,5686045941,56,Back,5686046151,233,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807324667,742,44,2,77,13,8q6cv8g4bd3xdl7m88kll16na,0,77.8,21.4,2025-04-27T16:39:40.601Z,2025-04-27T17:22:03Z,bxafjt88zqj5wgvx5r71c6cid,H. Bjørdal,,,5686046077,56,Center,5686046189,233,610,5686046079,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807324657,611,12,2,77,13,uqspd1bx7f6mq8ohj50u1k1k,1,22.5,70.5,2025-04-27T16:39:40.783Z,2025-04-27T16:39:58Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5686046033,56,Back,5686046035,140,37.6,5686046039,212,19.4,5686046085,15,,5686046037,141,86.9,5686046041,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807324757,744,1,2,77,16,8q6cv8g4bd3xdl7m88kll16na,1,67.2,3.1,2025-04-27T16:39:43.868Z,2025-04-27T16:39:46Z,d5jihfuxjuw51jgt6k4zhmrmy,M. Riisnæs,,,5686046561,212,11.7,5686046563,213,2.76,5686046555,56,Right,5686046559,141,9.5,5686046557,140,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807324931,745,1,2,77,19,8q6cv8g4bd3xdl7m88kll16na,1,56.9,9.5,2025-04-27T16:39:45.948Z,2025-04-27T16:39:54Z,rzfthr8qys67ormz869jrndg,H. Sjåtil,,,5686047651,1,,5686047645,141,32.8,5686047647,212,48.2,5686047641,56,Back,5686047643,140,13.5,5686047649,213,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807324999,746,1,2,77,27,8q6cv8g4bd3xdl7m88kll16na,0,17.6,28.3,2025-04-27T16:39:54.613Z,2025-04-27T16:39:57Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5686047985,157,,5686047999,213,5.90,5686047997,212,52.6,5686048001,1,,5686047989,56,Right,5686047993,140,64.0,5686047995,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807325205,612,5,2,77,30,uqspd1bx7f6mq8ohj50u1k1k,1,34.2,101.2,2025-04-27T16:39:57.443Z,2025-04-27T18:22:49Z,3sfh0fq729hxtea9rzfke9979,D. Ulvestad,,,5686049073,56,Back,5686049075,347,,5686049141,233,747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807325009,747,5,2,77,30,8q6cv8g4bd3xdl7m88kll16na,0,65.8,-1.2,2025-04-27T16:39:57.443Z,2025-04-27T18:22:50Z,b5kti1udidgdjke5raks6iezu,M. Sjøeng,,,5686048049,347,,5686048047,56,Right,5686049215,233,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
