id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/12/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2807315995,812,1,2,73,29,6oxoag5c6zbnn09wx08vz4iak,1,44.7,62.4,2025-04-27T16:32:38.901Z,2025-04-27T16:32:45Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5685998009,140,47.3,5685998007,56,Back,5685998013,212,23.0,5685998011,141,28.8,5685998015,213,4.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807316037,813,1,2,73,35,6oxoag5c6zbnn09wx08vz4iak,1,47.5,40.0,2025-04-27T16:32:45.341Z,2025-04-27T16:32:47Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5685998285,212,19.4,5685998279,56,Center,5685998283,141,68.1,5685998281,140,50.5,5685998287,213,1.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807316081,814,1,2,73,37,6oxoag5c6zbnn09wx08vz4iak,1,50.2,67.8,2025-04-27T16:32:47.588Z,2025-04-27T16:32:50Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5685998515,56,Left,5685998521,212,18.4,5685998523,213,1.22,5685998519,141,93.3,5685998517,140,56.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807316113,815,1,2,73,40,6oxoag5c6zbnn09wx08vz4iak,1,56.6,92.7,2025-04-27T16:32:50.412Z,2025-04-27T16:32:53Z,b29o112lpprnfqosulo4bc44,J. Torsvik,,,5685998723,140,42.4,5685998733,213,3.67,5685998719,56,Back,5685998729,212,17.3,5685998727,141,79.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807316231,816,1,2,73,43,6oxoag5c6zbnn09wx08vz4iak,1,39.4,78.4,2025-04-27T16:32:53.100Z,2025-04-27T16:32:58Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5685999379,56,Back,5685999383,141,43.1,5685999387,212,24.8,5685999389,213,4.97,5685999381,140,45.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807316299,817,1,2,73,48,6oxoag5c6zbnn09wx08vz4iak,1,55.8,31.6,2025-04-27T16:32:57.948Z,2025-04-27T16:33:00Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5685999781,141,8.3,5685999783,212,23.3,5685999779,140,72.1,5685999777,56,Right,5685999785,213,5.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807316339,818,1,2,73,50,6oxoag5c6zbnn09wx08vz4iak,1,73.2,5.0,2025-04-27T16:33:00.308Z,2025-04-27T16:33:02Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5685999987,141,16.4,5685999989,212,12.6,5685999983,56,Right,5685999991,213,0.66,5685999985,140,82.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807316381,819,1,2,73,52,6oxoag5c6zbnn09wx08vz4iak,1,78.6,13.5,2025-04-27T16:33:01.892Z,2025-04-27T16:33:04Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5686000229,213,5.97,5686000209,56,Right,5686000225,212,18.2,5686000219,141,5.3,5686000213,140,95.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807316423,820,1,2,73,54,6oxoag5c6zbnn09wx08vz4iak,0,97.6,11.7,2025-04-27T16:33:04.084Z,2025-04-27T16:33:06Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5686000489,213,1.47,5686000493,1,,5686000467,2,,5686000473,140,100.0,5686000469,155,,5686000471,56,Center,5686000485,212,33.8,5686000477,141,61.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807316743,486,5,2,73,56,eujf9nqky8c5jnahb2f76m86o,1,-1.2,43.6,2025-04-27T16:33:05.798Z,2025-04-27T17:54:58Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5686002277,56,Back,5686002451,233,821,5686002283,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807316771,821,5,2,73,56,6oxoag5c6zbnn09wx08vz4iak,0,101.2,56.4,2025-04-27T16:33:05.798Z,2025-04-27T17:54:58Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5686002471,233,486,5686002425,346,,5686002421,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807316927,487,1,2,74,20,eujf9nqky8c5jnahb2f76m86o,1,4.5,57.8,2025-04-27T16:33:30.481Z,2025-04-27T16:33:33Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5686003243,74,,5686003235,212,61.8,5686003233,141,80.9,5686003229,56,Left,5686003231,140,61.4,5686003227,124,,5686003239,1,,5686003237,213,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807316965,488,44,2,74,23,eujf9nqky8c5jnahb2f76m86o,1,54.4,76.5,2025-04-27T16:33:32.913Z,2025-04-27T17:46:13Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5686003445,233,822,5686003429,286,,5686003427,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807316953,822,44,2,74,23,6oxoag5c6zbnn09wx08vz4iak,0,45.6,23.5,2025-04-27T16:33:32.914Z,2025-04-27T17:46:13Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5686003353,285,,5686003351,56,Back,5686003485,233,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807316983,489,1,2,74,23,eujf9nqky8c5jnahb2f76m86o,0,61.4,80.9,2025-04-27T16:33:33.082Z,2025-04-27T17:53:15Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5686003535,56,Center,5686003547,212,14.1,5686003539,140,74.7,5686003533,3,,5686003551,213,6.14,5686003543,141,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807317029,823,1,2,74,27,6oxoag5c6zbnn09wx08vz4iak,1,26.8,23.3,2025-04-27T16:33:36.892Z,2025-04-27T16:33:40Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5686003805,56,Back,5686003813,213,2.24,5686003811,212,28.0,5686003809,141,55.5,5686003807,140,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807317069,824,1,2,74,30,6oxoag5c6zbnn09wx08vz4iak,1,3.7,58.1,2025-04-27T16:33:39.916Z,2025-04-27T16:33:42Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5686004033,56,Back,5686004039,212,25.4,5686004037,141,78.4,5686004041,213,0.57,5686004035,140,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807317119,825,1,2,74,32,6oxoag5c6zbnn09wx08vz4iak,1,22.4,85.4,2025-04-27T16:33:42.428Z,2025-04-27T16:33:45Z,b29o112lpprnfqosulo4bc44,J. Torsvik,,,5686004313,56,Back,5686004319,212,20.4,5686004317,141,90.2,5686004315,140,41.6,5686004321,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807317159,826,1,2,74,35,6oxoag5c6zbnn09wx08vz4iak,1,41.6,90.2,2025-04-27T16:33:45.276Z,2025-04-27T16:33:47Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5686004593,140,35.6,5686004587,56,Back,5686004599,213,4.30,5686004597,212,15.9,5686004595,141,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807317193,827,1,2,74,37,6oxoag5c6zbnn09wx08vz4iak,1,35.3,67.5,2025-04-27T16:33:47.509Z,2025-04-27T16:33:49Z,b29o112lpprnfqosulo4bc44,J. Torsvik,,,5686004793,56,Back,5686004799,212,6.9,5686004801,213,0.94,5686004797,141,75.7,5686004795,140,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807317311,828,1,2,74,39,6oxoag5c6zbnn09wx08vz4iak,1,43.5,77.5,2025-04-27T16:33:49.373Z,2025-04-27T16:33:55Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5686005453,56,Right,5686005449,155,,5686005459,212,59.8,5686005457,141,13.5,5686005465,1,,5686005451,196,,5686005463,213,5.47,5686005455,140,82.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807317333,829,1,2,74,45,6oxoag5c6zbnn09wx08vz4iak,0,92.0,3.4,2025-04-27T16:33:55.732Z,2025-04-27T16:33:57Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5686005589,140,95.2,5686005593,141,53.7,5686005587,56,Center,5686005581,2,,5686005605,1,,5686005597,212,34.4,5686005583,155,,5686005601,213,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807317485,490,12,2,74,49,eujf9nqky8c5jnahb2f76m86o,1,8.2,47.0,2025-04-27T16:33:59.305Z,2025-04-27T16:34:06Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5686006395,140,5.1,5686006401,212,37.5,5686006399,141,100.0,5686006503,167,,5686006391,56,Back,5686006403,213,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807317493,491,5,2,74,55,eujf9nqky8c5jnahb2f76m86o,0,4.4,101.9,2025-04-27T16:34:05.163Z,2025-04-27T17:54:59Z,2gxvele61txnvuc7sxszfqaga,J. Haahr,,,5686006447,56,Back,5686009241,233,831,5686006449,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807317975,831,5,2,74,55,6oxoag5c6zbnn09wx08vz4iak,1,95.6,-1.9,2025-04-27T16:34:05.163Z,2025-04-27T17:54:59Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5686009157,347,,5686009151,56,Right,5686009215,233,491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807317757,492,18,2,75,13,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-27T16:34:23.701Z,2025-04-27T16:34:24Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5686008037,42,,5686008051,59,18,5686008133,55,493,5686008043,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807317763,493,19,2,75,13,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-27T16:34:23.702Z,2025-04-27T16:34:25Z,342b6q9d0ghvvizc2s6801ses,S. Jonassen,,,5686008105,55,492,5686008097,292,9,5686008083,42,,5686008099,293,2,5686008103,44,Forward,5686008093,59,32,5686008089,145,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807318029,832,1,2,75,23,6oxoag5c6zbnn09wx08vz4iak,1,96.2,0.0,2025-04-27T16:34:33.564Z,2025-04-27T16:34:36Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5686009399,213,1.49,5686009397,212,21.1,5686009391,56,Center,5686009389,107,,5686009393,140,97.8,5686009395,141,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807318507,833,1,2,75,26,6oxoag5c6zbnn09wx08vz4iak,1,97.8,29.4,2025-04-27T16:34:36.172Z,2025-04-27T16:42:36Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,1.0,5686011951,213,2.02,5686011943,56,Center,5686011947,141,49.0,5686011949,212,14.8,5686011941,155,,5686067803,160,,5686011945,140,91.7,5686067801,210,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807318517,834,16,2,75,27,6oxoag5c6zbnn09wx08vz4iak,1,93.3,48.6,2025-04-27T16:34:37.301Z,2025-04-27T18:15:58Z,195m3d6cnwm71j1d2rjo25sdl,F. Myhre,,,5686012001,17,,5686067941,55,833,5686013807,230,99.5,5686013159,160,,5686012003,56,Center,5686067939,29,,5686013795,102,50.1,5686013163,20,,5686013171,374,2025-04-27 17:34:36.875,5686013797,103,32.9,5686013793,79,,5686013175,375,5686564983,328,5686564981,108,,5686013811,231,49.5,,,,,,,,,75:27.137,,,,,
2807319031,494,1,2,76,10,eujf9nqky8c5jnahb2f76m86o,1,49.8,49.9,2025-04-27T16:35:20.234Z,2025-04-27T17:57:04Z,342b6q9d0ghvvizc2s6801ses,S. Jonassen,,,5686014721,213,2.53,5686014715,140,38.6,5686014723,279,G,5686014717,141,62.1,5686014719,212,14.4,5686014713,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807319035,495,1,2,76,11,eujf9nqky8c5jnahb2f76m86o,0,38.6,62.1,2025-04-27T16:35:20.794Z,2025-04-27T17:57:07Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5686014769,141,57.0,5686014773,213,6.17,5686014767,140,66.7,5686014771,212,29.7,5686014763,157,,5686014765,56,Center,5686014775,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807352417,643,61,2,76,13,eujf9nqky8c5jnahb2f76m86o,0,54.2,55.1,2025-04-27T16:35:22.738Z,2025-04-27T17:06:50Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5686198981,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807319011,835,1,2,76,13,6oxoag5c6zbnn09wx08vz4iak,1,36.1,26.1,2025-04-27T16:35:22.996Z,2025-04-27T16:35:53Z,3m2o0t6siupip9y3sco71fe5m,E. Guðmundsson,,,5686014549,213,0.77,5686014547,212,17.1,5686014541,56,Back,5686017329,189,,5686014551,1,,5686014543,140,47.8,5686014545,141,43.6,5686014539,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807352623,644,45,2,76,14,eujf9nqky8c5jnahb2f76m86o,0,53.4,52.2,2025-04-27T16:35:23.738Z,2025-04-27T17:07:08Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5686200417,233,1016,5686200057,56,Center,5686200059,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807352685,1016,3,2,76,14,6oxoag5c6zbnn09wx08vz4iak,1,46.6,47.8,2025-04-27T16:35:23.738Z,2025-04-27T17:07:09Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5686200367,233,644,5686200343,286,,5686200341,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807319063,836,1,2,76,14,6oxoag5c6zbnn09wx08vz4iak,1,47.8,43.6,2025-04-27T16:35:24.252Z,2025-04-27T16:35:28Z,d4ye48utus6dfrp5jxhipjo8a,A. Heggebø,,,5686015017,213,5.68,5686015015,212,22.6,5686015011,140,65.5,5686015009,56,Center,5686015013,141,24.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807319149,838,1,2,76,19,6oxoag5c6zbnn09wx08vz4iak,0,79.9,12.3,2025-04-27T16:35:29.630Z,2025-04-27T16:35:33Z,ce1q0p0ifilrb8wx6rmkcaeol,B. Finne,,,5686015515,140,97.8,5686015521,213,0.21,5686015519,212,19.2,5686015517,141,18.3,5686015513,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807319211,496,12,2,76,27,eujf9nqky8c5jnahb2f76m86o,1,4.1,84.2,2025-04-27T16:35:37.162Z,2025-04-27T17:07:17Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5686015933,167,,5686015853,140,0.0,5686015857,212,5.2,5686015859,213,2.88,5686015851,56,Back,5686015855,141,86.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807319223,839,61,2,76,28,6oxoag5c6zbnn09wx08vz4iak,1,97.8,18.6,2025-04-27T16:35:38.380Z,2025-04-27T16:35:38Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5686015909,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807319323,498,5,2,76,29,eujf9nqky8c5jnahb2f76m86o,1,-0.8,80.8,2025-04-27T16:35:39.413Z,2025-04-27T17:54:59Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5686016483,56,Back,5686016519,233,840,5686016487,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807319247,840,5,2,76,29,6oxoag5c6zbnn09wx08vz4iak,0,100.8,19.2,2025-04-27T16:35:39.413Z,2025-04-27T16:35:45Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5686016023,346,,5686016575,233,498,5686016019,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807321053,501,27,2,76,54,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-27T16:36:03.885Z,2025-04-27T17:51:02Z,,,,,5686449287,233,841,5686025893,53,7yjqvzpcyyil0g7jne4hv7svd,5686025891,41,Injury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807319691,841,27,2,76,54,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-04-27T16:36:03.885Z,2025-04-27T17:51:02Z,,,,,5686449227,233,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807321113,502,28,2,77,56,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-27T16:37:05.818Z,2025-04-27T17:51:03Z,,,,,5686449367,233,842,5686026271,55,501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807321249,842,28,2,77,56,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-04-27T16:37:05.818Z,2025-04-27T17:51:02Z,,,,,5686027061,55,841,5686449319,233,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807321935,503,18,2,78,33,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-27T16:37:42.953Z,2025-04-27T16:37:44Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5686030805,59,26,5686030801,41,,5686030969,55,504,5686030803,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807321953,504,19,2,78,33,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-27T16:37:42.954Z,2025-04-27T16:37:44Z,39zbpdxha7mync2430sxuig9h,J. Tveita,,,5686030901,44,Midfielder,5686030893,59,15,5686030887,41,,5686030899,293,5,5686030891,145,4,5686030905,55,503,5686030895,292,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807322073,843,18,2,78,38,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-04-27T16:37:48.633Z,2025-04-27T17:57:11Z,avnrtae50pid6aomt6sq3dqi2,D. De Roeve,,,5686031603,42,,5686031745,55,844,5686031605,44,Defender,5686031607,59,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807322089,844,19,2,78,38,6oxoag5c6zbnn09wx08vz4iak,1,0.0,0.0,2025-04-27T16:37:48.634Z,2025-04-27T16:37:50Z,9se6a4pxhy13alu316ttx2vhl,J. Sery Larsen,,,5686031695,293,2,5686031705,55,843,5686031683,145,2,5686031699,44,Midfielder,5686031675,42,,5686031693,292,5,5686031689,59,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807322379,505,1,2,78,44,eujf9nqky8c5jnahb2f76m86o,1,4.3,57.3,2025-04-27T16:37:54.482Z,2025-04-27T16:38:00Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5686033151,212,58.0,5686033159,74,,5686033143,124,,5686033153,213,0.43,5686033149,141,92.6,5686033147,140,54.6,5686033155,1,,5686033145,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807322385,506,4,2,78,50,eujf9nqky8c5jnahb2f76m86o,1,50.8,91.4,2025-04-27T16:37:59.906Z,2025-04-27T17:10:07Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5686033295,152,,5686033637,233,845,5686033297,286,,5686033291,56,Left,5686033287,13,,5686033289,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807322419,845,4,2,78,50,6oxoag5c6zbnn09wx08vz4iak,0,49.2,8.6,2025-04-27T16:37:59.907Z,2025-04-27T17:10:07Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5686033683,233,506,5686033599,56,Back,5686033597,295,,5686033595,13,,5686033601,152,,5686033603,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807323073,507,1,2,79,15,eujf9nqky8c5jnahb2f76m86o,1,57.9,89.7,2025-04-27T16:38:25.426Z,2025-04-27T17:06:25Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5686037015,5,,5686037021,56,Center,5686037031,1,,5686037029,213,5.30,5686037027,212,42.1,5686037023,140,80.2,5686037025,141,38.3,5686037019,152,,5686037017,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807323095,846,4,2,79,20,6oxoag5c6zbnn09wx08vz4iak,1,19.2,62.5,2025-04-27T16:38:30.472Z,2025-04-27T21:21:42Z,878hgn9q68ca8y0wmdih92h9l,N. Castro,,,5686037385,13,,5686037389,56,Back,5686037393,285,,5686037387,295,,5686037391,152,,5686037479,233,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807323077,508,4,2,79,20,eujf9nqky8c5jnahb2f76m86o,0,80.8,37.5,2025-04-27T16:38:30.473Z,2025-04-27T17:57:42Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5686037517,233,846,5686037439,295,,5686037445,286,,5686037441,56,Center,5686037437,13,,5686037443,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807326445,531,17,2,79,25,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-27T16:38:35.241Z,2025-04-27T18:12:16Z,auv81snxkpk2ybxzi8giy5azt,N. Strunck,,,5686056757,31,,5686056759,37,243,5686546775,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807323413,509,40,2,79,38,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-04-27T16:38:48.371Z,2025-04-27T16:39:23Z,,,,,5686039075,319,,5686039065,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5, 5, 5",5686039063,30,"dk56pv43y8zo39ft9xtwyapnu, 8fqnvz74z901a2h0kgk1zezje, 95wuw8954h8drdxpx3f2wvuvo, 172cxj9mocjk4cor42kjka3mx, 2gxvele61txnvuc7sxszfqaga, c2pyie18ewq33hdvoaljwkbca, 39zbpdxha7mync2430sxuig9h, auv81snxkpk2ybxzi8giy5azt, 34lcrlx7ddks5ko8s8opi44k4, 342b6q9d0ghvvizc2s6801ses, egd6w206242dh7aowfzmwyane, emce3apjphsh1r4jm5pjzyz11, 4z8yicyffnto09vgpxp2bt1pl, bwh09f38vm5unavkfqnccvx05, 1iyf1mk4eakjc13z8iwvts222, 6yyum3rgz21z8aln67irm508a, 5mviza79l64azh2znn1spogyd, 3jgniouh70v4y74ly7u681o89",5686039071,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",5686039067,59,"12, 2, 17, 14, 5, 24, 15, 19, 22, 32, 11, 1, 3, 4, 7, 9, 10, 16",5686039069,130,2,5686039073,194,172cxj9mocjk4cor42kjka3mx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807323533,847,1,2,79,42,6oxoag5c6zbnn09wx08vz4iak,1,22.2,64.9,2025-04-27T16:38:52.101Z,2025-04-27T16:38:53Z,mh6rotmnlhe66f2y16c3vvmd,M. Dyngeland,,,5686039763,140,40.9,5686039761,56,Back,5686039769,213,0.66,5686039767,212,24.8,5686039765,141,87.1,5686039759,152,,5686039757,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807323595,848,1,2,79,43,6oxoag5c6zbnn09wx08vz4iak,1,40.9,87.1,2025-04-27T16:38:53.197Z,2025-04-27T16:38:55Z,b29o112lpprnfqosulo4bc44,J. Torsvik,,,5686040161,141,69.7,5686040163,212,12.0,5686040165,213,4.55,5686040157,56,Back,5686040159,140,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807323651,849,1,2,79,45,6oxoag5c6zbnn09wx08vz4iak,1,44.5,63.3,2025-04-27T16:38:55.613Z,2025-04-27T16:38:58Z,gbeebtmqq3qerrs4u7ikq0ru,E. Kornvig,,,5686040481,1,,5686040475,141,17.3,5686040479,213,5.01,5686040477,212,32.8,5686040471,56,Right,5686040473,140,53.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807323755,850,1,2,79,48,6oxoag5c6zbnn09wx08vz4iak,1,53.5,14.4,2025-04-27T16:38:58.484Z,2025-04-27T16:39:03Z,ahe00hzfpxhe742i5db3mpe6s,E. Helland,,,5686040975,212,16.8,5686040971,140,40.8,5686040977,213,2.49,5686040969,56,Back,5686040973,141,29.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807323881,851,1,2,79,53,6oxoag5c6zbnn09wx08vz4iak,1,43.0,46.1,2025-04-27T16:39:02.821Z,2025-04-27T16:39:09Z,62k4fq609h2evj1k2e1n42x91,F. Knudsen,,,5686041787,212,25.9,5686041789,213,1.51,5686041781,56,Back,5686041785,141,84.1,5686041783,140,44.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
