id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/10/value,qualifier/11/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2813681101,662,1,2,65,19,45v50owpvshpijizwwlcw4lni,1,23.0,7.7,2025-05-11T16:27:59.426Z,2025-05-11T17:05:25Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,,5721171277,141,16.4,5721171271,155,,5721171273,56,Back,5721171275,140,30.1,5721171279,212,9.5,5721171281,213,0.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813681117,663,1,2,65,20,45v50owpvshpijizwwlcw4lni,0,30.1,16.4,2025-05-11T16:28:00.346Z,2025-05-11T17:05:50Z,cv38uxcibt3cwwj54m9ydg86i,E. Breivik,,,5721171357,213,5.54,5721171351,140,33.4,5721171355,212,4.7,5721171353,141,11.7,5721171349,56,Back,5721171347,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813681065,644,1,2,65,21,eujf9nqky8c5jnahb2f76m86o,1,60.8,93.0,2025-05-11T16:28:01.036Z,2025-05-11T17:01:35Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5721171065,212,7.4,5721171063,141,82.9,5721171067,213,4.35,5721171061,140,58.3,5721171059,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813681139,646,1,2,65,22,eujf9nqky8c5jnahb2f76m86o,1,57.0,82.2,2025-05-11T16:28:01.885Z,2025-05-11T17:17:06Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5721334341,213,5.50,5721334339,212,17.7,5721334333,56,Center,5721334335,140,68.9,5721334337,141,63.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813681145,647,3,2,65,23,eujf9nqky8c5jnahb2f76m86o,0,67.6,70.0,2025-05-11T16:28:03.041Z,2025-05-11T17:17:08Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5721335137,286,,5721335135,56,Center,5721335285,233,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813681141,664,7,2,65,23,45v50owpvshpijizwwlcw4lni,1,32.4,30.0,2025-05-11T16:28:03.042Z,2025-05-11T17:17:11Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5721171481,285,,5721171479,56,Back,5721335203,233,647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813713441,958,1,2,65,25,45v50owpvshpijizwwlcw4lni,0,42.1,29.2,2025-05-11T16:28:04.636Z,2025-05-11T17:06:17Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5721351869,213,5.68,5721351867,212,1.8,5721351861,56,Back,5721351863,140,43.5,5721351865,141,27.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813681151,665,61,2,65,28,45v50owpvshpijizwwlcw4lni,0,33.7,28.3,2025-05-11T16:28:08.058Z,2025-05-11T16:28:08Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5721171515,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813681169,649,50,2,65,28,eujf9nqky8c5jnahb2f76m86o,1,65.1,57.2,2025-05-11T16:28:08.437Z,2025-05-11T17:17:37Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5721338093,56,Center,5721338095,286,,5721355121,233,666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813681225,666,7,2,65,28,45v50owpvshpijizwwlcw4lni,1,34.9,42.8,2025-05-11T16:28:08.438Z,2025-05-11T17:17:36Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5721355067,56,Back,5721355069,285,,5721355087,233,649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813714169,959,1,2,65,31,45v50owpvshpijizwwlcw4lni,1,35.2,45.4,2025-05-11T16:28:10.636Z,2025-05-11T17:07:05Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5721356085,141,42.4,5721356083,140,30.8,5721356081,56,Back,5721356087,212,5.1,5721356089,213,3.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813681347,668,1,2,65,35,45v50owpvshpijizwwlcw4lni,1,37.2,34.8,2025-05-11T16:28:15.587Z,2025-05-11T17:07:31Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5721172533,140,68.7,5721172529,155,,5721172535,141,92.4,5721172531,56,Left,5721172537,212,51.3,5721172541,1,,5721172539,213,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813681407,669,1,2,65,41,45v50owpvshpijizwwlcw4lni,1,78.1,87.8,2025-05-11T16:28:21.426Z,2025-05-11T16:28:24Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5721172947,56,Left,5721172949,140,71.4,5721172951,141,87.7,5721172955,213,3.15,5721172953,212,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813681429,670,1,2,65,44,45v50owpvshpijizwwlcw4lni,1,75.1,86.9,2025-05-11T16:28:23.993Z,2025-05-11T16:28:26Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5721173101,213,0.03,5721173093,56,Left,5721173095,140,88.2,5721173097,141,87.5,5721173099,212,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813681439,655,45,2,65,46,eujf9nqky8c5jnahb2f76m86o,0,11.4,16.0,2025-05-11T16:28:25.897Z,2025-05-11T17:17:52Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5721173221,233,671,5721173131,56,Back,5721173133,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813681447,671,3,2,65,46,45v50owpvshpijizwwlcw4lni,1,88.6,84.0,2025-05-11T16:28:25.897Z,2025-05-11T17:17:52Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5721173169,286,,5721173167,56,Left,5721173175,233,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813681469,672,1,2,65,48,45v50owpvshpijizwwlcw4lni,1,90.3,76.9,2025-05-11T16:28:27.825Z,2025-05-11T16:28:52Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,1.0,,5721173311,2,,5721173317,140,92.8,5721173315,56,Center,5721173313,155,,5721173319,141,55.8,5721175009,154,,5721175007,210,13,5721173323,213,4.89,5721173321,212,,,,,,,,,,14.6,,,,,,,,,,,,,,,,,,
2813681477,673,13,2,65,49,45v50owpvshpijizwwlcw4lni,1,94.3,55.2,2025-05-11T16:28:29.218Z,2025-05-11T18:08:36Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5721175083,103,13.9,5721175085,328,,5721175087,230,99.0,5721173387,56,Center,5721173383,22,,5721175069,73,,5721175081,102,59.5,5721684683,21,,5721684685,16,5721175089,231,51.8,5721175073,29,5721175075,154,,,,5721175077,55,672,,,,,,,,,,,,,,,
2813681505,656,5,2,65,50,eujf9nqky8c5jnahb2f76m86o,1,-0.8,40.2,2025-05-11T16:28:30.101Z,2025-05-11T17:16:57Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5721173559,346,,5721173557,56,Back,5721173583,233,674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813681483,674,5,2,65,50,45v50owpvshpijizwwlcw4lni,0,100.8,59.8,2025-05-11T16:28:30.101Z,2025-05-11T17:27:24Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5721173607,233,656,5721173433,346,,5721173431,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813681945,675,18,2,66,25,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-05-11T16:29:05.045Z,2025-05-11T16:29:28Z,6mzoir7lrrfehbzgu7gmnwyl0,S. Granaas,,,5721176087,42,,5721176089,44,Midfielder,5721176091,59,23,5721176121,55,676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813681947,676,19,2,66,25,45v50owpvshpijizwwlcw4lni,1,0.0,0.0,2025-05-11T16:29:05.046Z,2025-05-11T16:29:28Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5721176109,59,26,5721176103,42,,5721176107,145,11,5721176111,292,6,5721176117,55,675,5721176113,293,1,5721176115,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813682003,657,1,2,66,34,eujf9nqky8c5jnahb2f76m86o,0,4.4,42.5,2025-05-11T16:29:13.748Z,2025-05-11T16:29:17Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5721176371,74,,5721176355,124,,5721176363,212,60.9,5721176365,213,6.01,5721176361,141,18.3,5721176367,1,,5721176357,56,Right,5721176359,140,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813681999,677,44,2,66,35,45v50owpvshpijizwwlcw4lni,1,37.2,81.0,2025-05-11T16:29:15.506Z,2025-05-11T17:08:02Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5721176473,233,658,5721176343,56,Back,5721176345,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813682013,658,44,2,66,35,eujf9nqky8c5jnahb2f76m86o,0,62.8,19.0,2025-05-11T16:29:15.507Z,2025-05-11T17:08:03Z,egd6w206242dh7aowfzmwyane,A. Scriven,,,5721176419,286,,5721176417,56,Right,5721176511,233,677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813682005,678,1,2,66,36,45v50owpvshpijizwwlcw4lni,0,33.0,79.7,2025-05-11T16:29:15.867Z,2025-05-11T16:29:16Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5721176375,56,Left,5721176373,3,,5721176377,140,50.3,5721176385,212,20.4,5721176387,213,0.47,5721176381,141,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813682087,659,1,2,66,38,eujf9nqky8c5jnahb2f76m86o,0,53.3,7.6,2025-05-11T16:29:18.403Z,2025-05-11T16:29:22Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5721176809,212,49.7,5721176807,141,16.2,5721176801,155,,5721176805,140,100.0,5721176803,56,Right,5721176813,1,,5721176811,213,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813682505,660,5,2,66,42,eujf9nqky8c5jnahb2f76m86o,0,100.5,17.1,2025-05-11T16:29:21.820Z,2025-05-11T17:27:25Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5721179241,233,679,5721179081,346,,5721179079,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813682151,679,5,2,66,42,45v50owpvshpijizwwlcw4lni,1,-0.5,82.9,2025-05-11T16:29:21.820Z,2025-05-11T17:27:25Z,3qe0mkctopr68r841nrp2740k,S. Kabini,,,5721177135,56,Back,5721177137,346,,5721179185,233,660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683105,675,18,2,67,13,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-11T16:29:52.794Z,2025-05-11T16:33:13Z,7adevxj1o3gpqpmrv3f72v3oq,Duarte Moreira,,,5721182425,55,676,5721182375,42,,5721182377,44,Forward,5721182379,59,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683109,676,19,2,67,13,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-11T16:29:52.795Z,2025-05-11T16:33:13Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5721182405,145,11,5721182401,42,,5721182407,59,17,5721182409,292,5,5721182411,293,1,5721182413,44,Midfielder,5721182415,55,675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813682513,661,18,2,67,15,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-11T16:29:55.016Z,2025-05-11T16:33:28Z,172cxj9mocjk4cor42kjka3mx,E. Saunes,,,5721179141,42,,5721179143,44,Midfielder,5721179145,59,14,5721179247,55,662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813682529,662,19,2,67,15,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-11T16:29:55.017Z,2025-05-11T16:33:28Z,1iyf1mk4eakjc13z8iwvts222,M. Thornes,,,5721179219,55,661,5721179213,292,3,5721179215,293,1,5721179217,44,Defender,5721179211,59,7,5721179205,42,,5721179209,145,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813682851,680,1,2,67,34,45v50owpvshpijizwwlcw4lni,1,5.0,57.0,2025-05-11T16:30:14.201Z,2025-05-11T16:30:19Z,2y89r1uyyagwssn9m67ihdo7p,J. Karlstrøm,,,5721181059,212,57.8,5721181053,56,Center,5721181063,1,,5721181055,140,59.1,5721181057,141,72.6,5721181067,74,,5721181051,124,,5721181061,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813682853,681,44,2,67,38,45v50owpvshpijizwwlcw4lni,1,66.0,68.3,2025-05-11T16:30:18.337Z,2025-05-11T17:08:03Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5721181135,233,663,5721181073,56,Center,5721181075,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813682845,663,44,2,67,38,eujf9nqky8c5jnahb2f76m86o,0,34.0,31.7,2025-05-11T16:30:18.338Z,2025-05-11T17:08:04Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5721181163,233,681,5721181029,285,,5721181027,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813682881,682,1,2,67,38,45v50owpvshpijizwwlcw4lni,0,59.9,73.0,2025-05-11T16:30:18.416Z,2025-05-11T17:25:12Z,2hwemaa18hwlq3c4i208lbbo5,K. Eriksen,,,5721181215,213,4.19,5721181211,212,17.8,5721181209,141,50.3,5721181207,140,51.4,5721181205,56,Center,5721181203,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813682947,664,1,2,67,42,eujf9nqky8c5jnahb2f76m86o,1,51.9,57.2,2025-05-11T16:30:22.147Z,2025-05-11T16:30:26Z,1iyf1mk4eakjc13z8iwvts222,M. Thornes,,,5721181529,56,Center,5721181533,141,76.6,5721181537,212,13.4,5721181531,140,54.1,5721181541,213,1.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813682995,665,1,2,67,46,eujf9nqky8c5jnahb2f76m86o,1,55.6,79.9,2025-05-11T16:30:26.219Z,2025-05-11T17:03:29Z,95wuw8954h8drdxpx3f2wvuvo,L. Qvigstad,,,5721181781,56,Center,5721181787,212,6.9,5721181785,141,72.0,5721181783,140,51.5,5721181789,213,4.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683035,666,1,2,67,50,eujf9nqky8c5jnahb2f76m86o,1,52.2,71.5,2025-05-11T16:30:29.643Z,2025-05-11T16:30:32Z,4z3w46k9n0yocg319dcewwz8q,L. Sødal,,,5721182027,56,Back,5721182039,213,3.20,5721182035,141,69.9,5721182037,212,18.3,5721182031,140,34.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683043,667,1,2,67,52,eujf9nqky8c5jnahb2f76m86o,1,33.5,79.7,2025-05-11T16:30:32.084Z,2025-05-11T17:03:49Z,4z8yicyffnto09vgpxp2bt1pl,S. Norheim,,,5721342909,140,31.6,5721342907,56,Back,5721342911,141,52.8,5721342915,213,4.60,5721342913,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683051,668,1,2,67,52,eujf9nqky8c5jnahb2f76m86o,1,30.2,35.4,2025-05-11T16:30:32.262Z,2025-05-11T17:04:02Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5721343847,213,5.11,5721343841,140,37.5,5721343839,56,Back,5721343845,212,19.8,5721343843,141,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683055,669,1,2,67,52,eujf9nqky8c5jnahb2f76m86o,1,29.3,5.2,2025-05-11T16:30:32.402Z,2025-05-11T17:04:23Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5721344691,212,42.5,5721344695,1,,5721344693,213,0.43,5721344687,140,66.1,5721344685,56,Center,5721345275,155,,5721344689,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683057,670,50,2,67,53,eujf9nqky8c5jnahb2f76m86o,1,61.2,30.8,2025-05-11T16:30:33.635Z,2025-05-11T17:24:50Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5721346889,233,957,5721346067,56,Center,5721346069,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813712499,957,7,2,67,54,45v50owpvshpijizwwlcw4lni,1,38.8,69.2,2025-05-11T16:30:33.636Z,2025-05-11T17:27:41Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5721346867,233,670,5721346807,285,,5721346805,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683167,684,1,2,68,1,45v50owpvshpijizwwlcw4lni,1,40.2,68.4,2025-05-11T16:30:41.264Z,2025-05-11T16:30:44Z,cdqa1j5yeh8u9ll0ijx28oyj9,M. Møller Dæhli,,,5721182837,141,63.9,5721182833,56,Back,5721182835,140,27.4,5721182839,212,13.8,5721182841,213,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683189,685,1,2,68,4,45v50owpvshpijizwwlcw4lni,1,26.5,64.2,2025-05-11T16:30:44.033Z,2025-05-11T16:30:46Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5721182989,213,1.29,5721182987,212,12.7,5721182981,56,Back,5721182983,140,29.9,5721182985,141,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683231,686,1,2,68,6,45v50owpvshpijizwwlcw4lni,1,30.0,81.7,2025-05-11T16:30:46.129Z,2025-05-11T16:30:50Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5721183279,212,7.7,5721183281,213,1.28,5721183273,56,Back,5721183275,140,32.1,5721183277,141,92.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683247,687,1,2,68,11,45v50owpvshpijizwwlcw4lni,1,33.2,95.0,2025-05-11T16:30:50.665Z,2025-05-11T16:30:51Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5721183377,213,6.13,5721183371,140,65.1,5721183373,141,87.2,5721183375,212,33.9,5721183379,1,,5721183367,155,,5721183369,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683263,688,50,2,68,13,45v50owpvshpijizwwlcw4lni,1,65.8,88.8,2025-05-11T16:30:53.593Z,2025-05-11T17:17:37Z,7m4f590x3kc3935gpg72xhg45,M. Eikrem,,,5721183667,233,677,5721183485,286,,5721183481,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683283,677,7,2,68,13,eujf9nqky8c5jnahb2f76m86o,1,34.2,11.2,2025-05-11T16:30:53.594Z,2025-05-11T17:17:37Z,8fqnvz74z901a2h0kgk1zezje,L. Görlich,,,5721183629,233,688,5721183567,285,,5721183563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683321,679,1,2,68,15,eujf9nqky8c5jnahb2f76m86o,1,29.3,10.9,2025-05-11T16:30:54.770Z,2025-05-11T16:30:56Z,7yjqvzpcyyil0g7jne4hv7svd,A. Kryger,,,5721183759,212,9.7,5721183761,213,2.34,5721183757,141,21.2,5721183753,56,Back,5721183755,140,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683371,680,1,2,68,16,eujf9nqky8c5jnahb2f76m86o,1,22.9,21.2,2025-05-11T16:30:56.370Z,2025-05-11T16:31:00Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5721184029,213,2.28,5721184023,140,7.9,5721184025,141,48.4,5721184027,212,24.3,5721184021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683381,681,1,2,68,20,eujf9nqky8c5jnahb2f76m86o,0,7.9,48.4,2025-05-11T16:31:00.378Z,2025-05-11T16:31:03Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5721184111,157,,5721184117,141,57.9,5721184113,56,Back,5721184115,140,49.7,5721184119,212,44.4,5721184123,1,,5721184121,213,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683433,689,1,2,68,24,45v50owpvshpijizwwlcw4lni,1,56.6,40.3,2025-05-11T16:31:04.016Z,2025-05-11T16:31:07Z,864mk13xqt9p7s22wdsdhnpat,M. Linnes,,,5721184475,212,20.9,5721184473,141,10.3,5721184471,140,61.1,5721184477,213,4.94,5721184469,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683531,691,1,2,68,28,45v50owpvshpijizwwlcw4lni,1,60.1,6.2,2025-05-11T16:31:08.384Z,2025-05-11T16:31:13Z,97aigdp5c2m2sd1eoq143q8kp,H. Stenevik,,,5721185103,213,2.95,5721185101,212,25.0,5721185099,141,13.1,5721185095,56,Back,5721185097,140,36.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683495,682,40,2,68,30,eujf9nqky8c5jnahb2f76m86o,1,0.0,0.0,2025-05-11T16:31:10.525Z,2025-05-11T16:31:10Z,,,,,5721184841,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0",5721184839,130,2,5721184843,194,7yjqvzpcyyil0g7jne4hv7svd,5721184833,30,"dk56pv43y8zo39ft9xtwyapnu, 8fqnvz74z901a2h0kgk1zezje, 95wuw8954h8drdxpx3f2wvuvo, 4z3w46k9n0yocg319dcewwz8q, c2pyie18ewq33hdvoaljwkbca, 4z8yicyffnto09vgpxp2bt1pl, 7yjqvzpcyyil0g7jne4hv7svd, egd6w206242dh7aowfzmwyane, 6yyum3rgz21z8aln67irm508a, 34lcrlx7ddks5ko8s8opi44k4, 1iyf1mk4eakjc13z8iwvts222, emce3apjphsh1r4jm5pjzyz11, bwh09f38vm5unavkfqnccvx05, 3jgniouh70v4y74ly7u681o89, 342b6q9d0ghvvizc2s6801ses",5721184835,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5",5721184837,59,"12, 2, 17, 8, 24, 3, 26, 11, 9, 22, 7, 1, 4, 16, 32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683609,692,1,2,68,33,45v50owpvshpijizwwlcw4lni,1,38.4,27.4,2025-05-11T16:31:13.208Z,2025-05-11T16:31:17Z,azgn1hgiep0jbrbdirnkut2zu,I. Amundsen,,,5721185491,141,60.5,5721185493,212,22.7,5721185495,213,1.70,5721185485,56,Back,5721185489,140,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683653,693,1,2,68,37,45v50owpvshpijizwwlcw4lni,1,34.2,63.6,2025-05-11T16:31:17.272Z,2025-05-11T16:31:20Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5721185719,140,32.4,5721185717,56,Back,5721185723,212,18.8,5721185725,213,1.67,5721185721,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683729,694,1,2,68,40,45v50owpvshpijizwwlcw4lni,0,32.7,93.9,2025-05-11T16:31:20.361Z,2025-05-11T16:31:25Z,6hfh81884cw22q8ekjmiezq39,K. Haugen,,,5721186213,1,,5721186205,212,58.7,5721186203,141,89.7,5721186197,157,,5721186201,140,88.5,5721186199,56,Left,5721186209,213,6.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683775,684,1,2,68,47,eujf9nqky8c5jnahb2f76m86o,1,6.3,3.2,2025-05-11T16:31:26.849Z,2025-05-11T16:31:28Z,c2pyie18ewq33hdvoaljwkbca,J. Husebø,,,5721186441,141,31.9,5721186445,213,1.72,5721186443,212,19.7,5721186439,140,3.6,5721186437,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683851,685,1,2,68,48,eujf9nqky8c5jnahb2f76m86o,1,3.6,31.9,2025-05-11T16:31:28.314Z,2025-05-11T16:31:32Z,dk56pv43y8zo39ft9xtwyapnu,J. de Boer,,,5721186831,141,11.9,5721186837,1,,5721186835,213,5.99,5721186833,212,47.8,5721186829,140,47.2,5721186825,157,,5721186827,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683861,686,44,2,68,52,eujf9nqky8c5jnahb2f76m86o,1,52.6,17.8,2025-05-11T16:31:32.415Z,2025-05-11T16:31:36Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5721186921,286,,5721186877,56,Right,5721186917,233,695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683859,695,44,2,68,52,45v50owpvshpijizwwlcw4lni,0,47.4,82.2,2025-05-11T16:31:32.416Z,2025-05-11T16:31:37Z,9mt0cpw6rkuv6ndn4jbon6hg5,E. Haugan,,,5721186953,233,686,5721186861,285,,5721186857,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813683913,687,1,2,68,53,eujf9nqky8c5jnahb2f76m86o,0,47.2,11.9,2025-05-11T16:31:32.873Z,2025-05-11T16:31:37Z,34lcrlx7ddks5ko8s8opi44k4,H. Larsen,,,5721187203,56,Right,5721187205,140,51.6,5721187201,168,,5721187207,141,15.3,5721187199,3,,5721187209,212,5.2,5721187211,213,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
