id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/11/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/13/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2793857263,789,4,2,82,42,btaf9fuj3xctycyjeqwereaow,1,31.0,21.0,2025-03-30T16:43:57.638Z,2025-03-30T17:26:08Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5611904627,233,699,5612103205,295,,5611904351,13,,5611904355,56,Back,5611904363,285,,5611904359,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793857247,699,4,2,82,42,4q0b35m26thti4c2on9a3npk0,0,69.0,79.0,2025-03-30T16:43:57.639Z,2025-03-30T17:26:08Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5611904571,152,,5611904673,233,789,5611904567,295,,5611904573,286,,5611904569,56,Left,5611904565,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793857475,790,1,2,82,51,btaf9fuj3xctycyjeqwereaow,1,26.5,24.1,2025-03-30T16:44:06.595Z,2025-03-30T16:44:11Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5611905397,56,Back,5611905403,212,22.2,5611905395,152,,5611905399,140,28.0,5611905405,213,1.50,5611905393,5,,5611905401,141,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793857515,791,1,2,82,55,btaf9fuj3xctycyjeqwereaow,1,41.4,68.1,2025-03-30T16:44:11.012Z,2025-03-30T16:44:13Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5611905589,56,Back,5611905593,141,82.3,5611905597,213,1.17,5611905591,140,45.3,5611905595,212,10.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793857605,792,1,2,82,57,btaf9fuj3xctycyjeqwereaow,1,45.0,82.3,2025-03-30T16:44:13.100Z,2025-03-30T16:44:17Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5611906047,155,,5611906057,213,6.17,5611906053,141,78.2,5611906049,56,Center,5611906051,140,69.0,5611906055,212,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793857611,793,61,2,83,2,btaf9fuj3xctycyjeqwereaow,0,80.5,86.5,2025-03-30T16:44:17.331Z,2025-03-30T16:44:17Z,di12pteex60qy5bdmm4lxt8no,E. Jemal,,,5611906081,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793857703,700,12,2,83,4,4q0b35m26thti4c2on9a3npk0,1,10.8,18.0,2025-03-30T16:44:19.655Z,2025-03-30T16:44:22Z,5szykye2vk3nx7r5lhzn2ljx0,D. Schneider,,,5611906611,140,35.3,5611906617,213,0.77,5611906615,212,35.7,5611906613,141,54.5,5611906609,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793857711,701,61,2,83,6,4q0b35m26thti4c2on9a3npk0,1,35.1,54.3,2025-03-30T16:44:21.949Z,2025-03-30T16:44:22Z,aebliukutyz91pczaam39lolx,Moussa Njie,,,5611906657,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793857765,703,1,2,83,8,4q0b35m26thti4c2on9a3npk0,0,28.1,54.5,2025-03-30T16:44:24.135Z,2025-03-30T16:44:25Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5611906899,1,,5611906893,141,38.9,5611906887,155,,5611906895,212,40.3,5611906891,140,65.1,5611906889,56,Center,5611906897,213,6.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793857801,794,1,2,83,12,btaf9fuj3xctycyjeqwereaow,0,29.2,56.7,2025-03-30T16:44:27.493Z,2025-03-30T16:44:28Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5611907147,212,22.6,5611907139,157,,5611907151,1,,5611907143,140,49.7,5611907149,213,5.98,5611907141,56,Back,5611907145,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793857901,704,1,2,83,14,4q0b35m26thti4c2on9a3npk0,1,50.1,49.7,2025-03-30T16:44:29.408Z,2025-03-30T16:44:32Z,aebliukutyz91pczaam39lolx,Moussa Njie,,,5611907663,212,16.2,5611907661,141,60.2,5611907665,213,0.45,5611907657,56,Center,5611907659,140,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793857909,705,50,2,83,17,4q0b35m26thti4c2on9a3npk0,1,65.2,58.7,2025-03-30T16:44:32.504Z,2025-03-30T17:35:43Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,,5611907685,56,Center,5611907687,286,,5611907939,233,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793857937,795,7,2,83,17,btaf9fuj3xctycyjeqwereaow,1,34.8,41.3,2025-03-30T16:44:32.505Z,2025-03-30T17:35:43Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5611907857,56,Back,5611907887,233,705,5611907859,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793857963,797,1,2,83,20,btaf9fuj3xctycyjeqwereaow,1,30.6,42.7,2025-03-30T16:44:35.571Z,2025-03-30T16:44:37Z,7hevgs3yo3fnxvingc7zzgpw4,M. Gjone,,,5611908003,140,35.7,5611908009,213,5.08,5611908001,56,Back,5611908007,212,14.8,5611908005,141,22.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793857971,798,1,2,83,21,btaf9fuj3xctycyjeqwereaow,1,35.7,22.4,2025-03-30T16:44:36.548Z,2025-03-30T16:44:37Z,csoy01ylfrp2o2jso18oohmvo,D. Tibell,,,5611908057,56,Back,5611908065,213,3.12,5611908061,141,22.8,5611908063,212,11.8,5611908059,140,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793858049,799,1,2,83,22,btaf9fuj3xctycyjeqwereaow,1,25.2,25.0,2025-03-30T16:44:37.651Z,2025-03-30T16:44:42Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5611908495,212,16.3,5611908491,140,24.7,5611908497,213,1.60,5611908489,56,Back,5611908493,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793858109,800,1,2,83,27,btaf9fuj3xctycyjeqwereaow,1,24.9,51.3,2025-03-30T16:44:42.620Z,2025-03-30T16:44:46Z,865wj533fx1l6pf8jd40uya6s,S. Kristiansen,,,5611908849,213,0.96,5611908843,140,34.9,5611908841,56,Back,5611908847,212,18.3,5611908845,141,73.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793858163,801,1,2,83,31,btaf9fuj3xctycyjeqwereaow,1,52.6,73.6,2025-03-30T16:44:46.635Z,2025-03-30T16:44:50Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5611909109,141,63.7,5611909113,213,5.68,5611909105,56,Center,5611909107,140,61.9,5611909111,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793858223,802,1,2,83,35,btaf9fuj3xctycyjeqwereaow,1,61.4,66.0,2025-03-30T16:44:50.356Z,2025-03-30T16:44:54Z,di12pteex60qy5bdmm4lxt8no,E. Jemal,,,5611909433,140,65.6,5611909439,213,1.20,5611909435,141,82.9,5611909431,56,Left,5611909437,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793858267,803,1,2,83,39,btaf9fuj3xctycyjeqwereaow,1,65.1,82.6,2025-03-30T16:44:54.644Z,2025-03-30T16:44:57Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5611909687,212,13.6,5611909677,56,Center,5611909681,140,68.8,5611909691,213,5.00,5611909683,141,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793858277,804,43,2,83,42,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-03-30T16:44:57.604Z,2025-03-30T16:45:05Z,c57cmqsy5y46vndbsqq3pyu7e,R. Dzabic,,,5611909769,213,1.01,5611909757,140,72.6,5611910467,144,1,5611909765,212,7.6,5611909761,141,73.2,5611909753,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793858359,805,4,2,83,46,btaf9fuj3xctycyjeqwereaow,1,68.4,64.6,2025-03-30T16:45:02.127Z,2025-03-30T17:26:38Z,c57cmqsy5y46vndbsqq3pyu7e,R. Dzabic,,,5611910293,152,,5611910291,56,Center,5611910335,233,706,5611910295,265,,5611910289,13,,5611910297,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793858351,706,4,2,83,46,4q0b35m26thti4c2on9a3npk0,0,31.6,35.4,2025-03-30T16:45:02.128Z,2025-03-30T17:26:39Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5611910303,13,,5611910309,265,,5611910367,233,805,5611910305,56,Back,5611910311,285,,5611910307,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793858911,806,1,2,84,22,btaf9fuj3xctycyjeqwereaow,0,71.5,77.6,2025-03-30T16:45:37.555Z,2025-03-30T16:45:39Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5611913359,152,,5611913353,2,,5611913355,5,,5611913367,212,26.1,5611913363,140,90.9,5611913369,213,5.61,5611913365,141,53.6,5611913357,155,,5611913361,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,
2793858945,707,12,2,84,25,4q0b35m26thti4c2on9a3npk0,1,11.9,51.2,2025-03-30T16:45:40.968Z,2025-03-30T16:45:43Z,657z9s0rqlzub9nmdpb7ct82c,Momodou Njie,,,5611913559,141,50.6,5611913555,56,Back,5611913569,15,,5611913563,213,6.25,5611913561,212,12.4,5611913557,140,23.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793858971,708,12,2,84,28,4q0b35m26thti4c2on9a3npk0,1,23.8,50.6,2025-03-30T16:45:43.754Z,2025-03-30T16:45:46Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5611913753,213,6.20,5611913745,56,Back,5611913751,212,10.3,5611913799,15,,5611913749,141,49.3,5611913747,140,33.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859015,709,45,2,84,29,4q0b35m26thti4c2on9a3npk0,0,36.1,47.7,2025-03-30T16:45:44.235Z,2025-03-30T17:42:55Z,aebliukutyz91pczaam39lolx,Moussa Njie,,,5611914011,233,807,5611913947,56,Back,5611913949,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859009,807,3,2,84,29,btaf9fuj3xctycyjeqwereaow,1,63.9,52.3,2025-03-30T16:45:44.235Z,2025-03-30T17:42:54Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5611913909,286,,5611914001,233,709,5611913907,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859049,808,1,2,84,30,btaf9fuj3xctycyjeqwereaow,1,61.3,63.6,2025-03-30T16:45:45.604Z,2025-03-30T16:45:48Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5611914137,140,61.5,5611914143,213,4.73,5611914141,212,16.0,5611914135,56,Center,5611914139,141,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859095,809,1,2,84,33,btaf9fuj3xctycyjeqwereaow,1,62.8,33.4,2025-03-30T16:45:48.691Z,2025-03-30T16:45:53Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5611914375,56,Center,5611914379,141,61.2,5611914381,212,19.0,5611914377,140,61.0,5611914383,213,1.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859123,810,1,2,84,37,btaf9fuj3xctycyjeqwereaow,0,62.3,75.1,2025-03-30T16:45:53.084Z,2025-03-30T16:45:55Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5611914553,140,93.3,5611914559,213,5.83,5611914549,155,,5611914551,56,Center,5611914555,141,51.6,5611914547,2,,5611914557,212,36.3,5611914561,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859361,712,1,2,84,53,4q0b35m26thti4c2on9a3npk0,0,10.2,48.5,2025-03-30T16:46:09.153Z,2025-03-30T16:46:11Z,7f0drwvw3zquh352luxegqtpl,E. Ødegaard,,,5611915915,198,,5611915919,140,68.0,5611915913,157,,5611915927,1,,5611915917,56,Center,5611915923,212,62.0,5611915921,141,67.5,5611915925,213,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859397,811,1,2,84,57,btaf9fuj3xctycyjeqwereaow,0,23.6,18.9,2025-03-30T16:46:12.379Z,2025-03-30T16:46:14Z,7hevgs3yo3fnxvingc7zzgpw4,M. Gjone,,,5611916081,212,34.1,5611916085,1,,5611916083,213,0.17,5611916071,56,Center,5611916075,140,55.6,5611916079,141,27.6,5611916067,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859489,713,1,2,85,0,4q0b35m26thti4c2on9a3npk0,1,37.7,69.7,2025-03-30T16:46:15.360Z,2025-03-30T16:46:18Z,67nybn375tyqdqae4m1yk407o,M. Tønnessen,,,5611916543,212,16.6,5611916537,56,Center,5611916545,213,5.83,5611916541,141,59.1,5611916535,3,,5611916539,140,51.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859499,714,44,2,85,1,4q0b35m26thti4c2on9a3npk0,1,59.5,67.4,2025-03-30T16:46:16.443Z,2025-03-30T17:43:29Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,,5611916701,233,812,5611916581,286,,5611916579,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859441,812,44,2,85,1,btaf9fuj3xctycyjeqwereaow,0,40.5,32.6,2025-03-30T16:46:16.444Z,2025-03-30T17:43:29Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5611916331,285,,5611916707,233,714,5611916327,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859543,717,1,2,85,2,4q0b35m26thti4c2on9a3npk0,0,51.9,59.1,2025-03-30T16:46:17.393Z,2025-03-30T17:41:52Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,,5611916801,213,0.81,5611916793,56,Center,5611916799,212,8.5,5611916791,3,,5611916797,141,68.2,5611916795,140,57.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859507,715,43,2,85,3,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-03-30T16:46:18.579Z,2025-03-30T17:43:03Z,3iolpwrv18gtlyse7ih3nt91w,B. Kristensen,,,5611916611,286,0,5611916607,56,Center,5612156683,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859511,813,1,2,85,3,btaf9fuj3xctycyjeqwereaow,0,27.1,25.2,2025-03-30T16:46:18.861Z,2025-03-30T16:46:19Z,7hevgs3yo3fnxvingc7zzgpw4,M. Gjone,,,5611916651,213,5.48,5611916643,56,Back,5611916649,212,6.3,5611916653,1,,5611916641,157,,5611916647,141,18.5,5611916645,140,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859567,814,83,2,85,6,btaf9fuj3xctycyjeqwereaow,0,30.1,30.9,2025-03-30T16:46:22.035Z,2025-03-30T16:46:25Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5611917293,399,3usrzzduezg3zt3usvuayxxm2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859635,718,61,2,85,9,4q0b35m26thti4c2on9a3npk0,1,53.9,59.3,2025-03-30T16:46:24.725Z,2025-03-30T16:46:24Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5611917245,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859647,815,61,2,85,10,btaf9fuj3xctycyjeqwereaow,0,28.9,27.7,2025-03-30T16:46:25.612Z,2025-03-30T16:46:25Z,6hssnrvqsel6i5ca09p5730x6,M. Melchior,,,5611917315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859685,719,1,2,85,11,4q0b35m26thti4c2on9a3npk0,1,56.8,61.2,2025-03-30T16:46:26.343Z,2025-03-30T16:46:28Z,aebliukutyz91pczaam39lolx,Moussa Njie,,,5611917519,56,Center,5611917527,213,2.51,5611917523,141,68.1,5611917525,212,7.9,5611917521,140,50.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859703,720,1,2,85,13,4q0b35m26thti4c2on9a3npk0,1,50.7,68.1,2025-03-30T16:46:28.321Z,2025-03-30T16:46:30Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5611917599,212,9.3,5611917593,56,Center,5611917601,213,0.22,5611917595,140,59.3,5611917597,141,71.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859715,721,43,2,85,14,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-03-30T16:46:29.834Z,2025-03-30T18:03:28Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5611917679,212,14.1,5611917667,56,Center,5611917671,140,77.1,5611917675,141,71.2,5612231175,144,1,5611917683,213,6.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859745,723,50,2,85,15,4q0b35m26thti4c2on9a3npk0,1,71.8,66.2,2025-03-30T16:46:30.314Z,2025-03-30T16:46:36Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5611917959,233,816,5611917855,286,,5611917853,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859749,816,7,2,85,15,btaf9fuj3xctycyjeqwereaow,1,28.2,33.8,2025-03-30T16:46:30.315Z,2025-03-30T16:46:36Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5611917877,285,,5611917873,56,Back,5611917909,233,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859731,722,1,2,85,15,4q0b35m26thti4c2on9a3npk0,0,77.1,71.2,2025-03-30T16:46:30.689Z,2025-03-30T18:03:31Z,aebliukutyz91pczaam39lolx,Moussa Njie,,,5611917777,140,71.5,5611917781,212,7.0,5611917775,56,Center,5611917779,141,65.5,5611917783,213,3.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859815,818,1,2,85,17,btaf9fuj3xctycyjeqwereaow,1,14.9,13.2,2025-03-30T16:46:33.164Z,2025-03-30T16:46:37Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5611918197,212,10.9,5611918195,141,8.2,5611918191,56,Back,5611918193,140,24.8,5611918199,213,5.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859827,819,3,2,85,21,btaf9fuj3xctycyjeqwereaow,0,22.5,13.8,2025-03-30T16:46:36.788Z,2025-03-30T17:35:44Z,csoy01ylfrp2o2jso18oohmvo,D. Tibell,,,5611918265,285,,5611918263,56,Back,5611918603,233,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859871,724,7,2,85,21,4q0b35m26thti4c2on9a3npk0,1,77.5,86.2,2025-03-30T16:46:36.789Z,2025-03-30T17:35:43Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5611918465,286,,5611918463,56,Left,5611918545,233,819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859905,726,1,2,85,24,4q0b35m26thti4c2on9a3npk0,1,76.8,89.3,2025-03-30T16:46:39.264Z,2025-03-30T16:46:41Z,dvrvgq5j49kb9vfergmluyxyi,D. Hickson,,,5611918705,140,71.0,5611918707,141,85.3,5611918711,213,3.56,5611918709,212,6.7,5611918703,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859917,727,1,2,85,25,4q0b35m26thti4c2on9a3npk0,0,71.0,85.3,2025-03-30T16:46:40.623Z,2025-03-30T16:46:41Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5611918751,56,Center,5611918755,141,72.4,5611918763,213,5.01,5611918759,212,9.2,5611918753,140,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859959,821,3,2,85,27,btaf9fuj3xctycyjeqwereaow,0,25.2,21.6,2025-03-30T16:46:43.004Z,2025-03-30T16:46:48Z,6wygyy5z5i0okllr83e9ej8ph,F. Ottosson,,,5611918943,56,Back,5611919047,233,728,5611918945,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793859963,728,7,2,85,27,4q0b35m26thti4c2on9a3npk0,0,74.8,78.4,2025-03-30T16:46:43.005Z,2025-03-30T16:46:47Z,euc11yjkfscwt6xsiitlorz10,S. Sandal,,,5611918949,286,,5611918993,233,821,5611918947,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793860059,822,1,2,85,30,btaf9fuj3xctycyjeqwereaow,1,20.5,12.6,2025-03-30T16:46:45.492Z,2025-03-30T16:46:48Z,6x3f721vjb8mxlp5ba3p1rb4k,F. Loftesnes-Bjune,,,5611919427,1,,5611919419,140,21.4,5611919411,157,,5611919415,56,Back,5611919425,213,1.55,5611919421,141,79.1,5611919423,212,45.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793860079,823,1,2,85,32,btaf9fuj3xctycyjeqwereaow,0,20.0,80.5,2025-03-30T16:46:48.123Z,2025-03-30T16:46:49Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5611919529,140,31.6,5611919535,213,6.09,5611919531,141,77.0,5611919527,56,Back,5611919533,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793860279,729,4,2,85,41,4q0b35m26thti4c2on9a3npk0,1,72.8,22.2,2025-03-30T16:46:56.435Z,2025-03-30T17:26:39Z,3usrzzduezg3zt3usvuayxxm2,S. Hestnes,,,5611920573,56,Center,5611920579,265,,5612096473,233,824,5611920575,152,,5611920571,13,,5611920583,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793860211,824,4,2,85,41,btaf9fuj3xctycyjeqwereaow,0,27.2,77.8,2025-03-30T16:46:56.436Z,2025-03-30T17:26:39Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5611920253,152,,5611920251,56,Back,5611920257,285,,5611920255,265,,5611920249,13,,5612096483,233,729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793860293,825,17,2,85,44,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-03-30T16:47:00.019Z,2025-03-30T16:47:01Z,jfesb9jxg4g5yph0x6nabevo,V. Egeli,,,5611920655,13,243,5611920651,31,,5611920653,392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793860977,730,18,2,86,59,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-03-30T16:48:14.622Z,2025-03-30T16:48:42Z,c78cublmvb2gg8gzk999xn9hx,A. Nouri,,,5611924511,44,Defender,5611924509,42,,5611924635,55,731,5611924513,59,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793860981,731,19,2,86,59,4q0b35m26thti4c2on9a3npk0,1,0.0,0.0,2025-03-30T16:48:14.623Z,2025-03-30T16:48:42Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5611924545,59,3,5611924555,55,730,5611924551,44,Midfielder,5611924543,145,2,5611924549,293,5,5611924547,292,5,5611924539,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793861709,828,28,2,87,17,btaf9fuj3xctycyjeqwereaow,1,0.0,0.0,2025-03-30T16:48:32.317Z,2025-03-30T16:48:32Z,,,,,5611928643,55,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793861769,732,1,2,87,19,4q0b35m26thti4c2on9a3npk0,0,73.9,14.9,2025-03-30T16:48:35.081Z,2025-03-30T16:48:57Z,4cx6v1ugc9l5sd0nqep3sxoiy,J. Nuñez,,,5611928947,212,14.1,5611928939,152,,5611928933,2,,5611928935,5,,5611928941,56,Center,5611928945,141,31.3,5611928937,155,,5611928943,140,82.1,5611928949,213,0.91,,,,,,,,,,,,,,,,,,,,,,,,,,
2793861831,829,12,2,87,21,btaf9fuj3xctycyjeqwereaow,1,12.6,55.5,2025-03-30T16:48:36.259Z,2025-03-30T16:48:38Z,entqumhk84jfw6hgjkee607x0,S. Mathisen,,,5611929217,212,22.5,5611929211,140,22.4,5611929209,56,Back,5611929219,213,1.10,5611929213,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793861887,831,3,2,87,26,btaf9fuj3xctycyjeqwereaow,0,33.8,85.6,2025-03-30T16:48:41.428Z,2025-03-30T16:48:49Z,di12pteex60qy5bdmm4lxt8no,E. Jemal,,,5611929903,286,,5611929905,233,733,5611929561,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793861933,733,7,2,87,26,4q0b35m26thti4c2on9a3npk0,0,66.2,14.4,2025-03-30T16:48:41.429Z,2025-03-30T16:48:48Z,1pobxn4eg4l8phk4ug0t56t7u,A. Aleesami,,,5611929983,285,,5611929785,56,Right,5611929847,233,831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793862033,832,1,2,87,28,btaf9fuj3xctycyjeqwereaow,1,22.0,86.6,2025-03-30T16:48:44.180Z,2025-03-30T16:52:17Z,c57cmqsy5y46vndbsqq3pyu7e,R. Dzabic,,,5611930303,56,Left,5611930309,212,52.8,5611930313,1,,5611930307,141,79.9,5611930305,140,72.1,5611930311,213,6.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793862037,833,61,2,87,29,btaf9fuj3xctycyjeqwereaow,0,70.4,79.4,2025-03-30T16:48:44.764Z,2025-03-30T17:37:53Z,entqumhk84jfw6hgjkee607x0,S. Mathisen,,,5611930341,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
