id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/8/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,qualifier/11/value,qualifier/18/id,qualifier/18/qualifierId
2751519683,788,1,2,72,4,b3r6d8ydtmtjckam6pku9y400,1,92.9,25.0,2024-11-24T18:32:28.709Z,2024-11-24T18:32:30Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5381461255,140,87.2,5381461253,56,Center,5381461259,212,6.0,5381461261,213,3.18,5381461257,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751519731,789,1,2,72,5,b3r6d8ydtmtjckam6pku9y400,1,87.2,24.2,2024-11-24T18:32:30.325Z,2024-11-24T22:56:38Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5381461527,141,80.0,5381461537,345,,5381461531,213,1.32,5381461521,155,,5381461519,2,,5382351601,20,,5381461525,140,96.4,5381461529,212,39.2,5381461533,1,5381461523,56,Left,5382351599,224,,,,,,,,,,,,,,,,,,,,,,,,,
2751519807,790,1,2,72,11,b3r6d8ydtmtjckam6pku9y400,1,94.7,80.7,2024-11-24T18:32:36.150Z,2024-11-24T18:32:39Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5381461955,141,74.6,5381461957,212,5.5,5381461953,140,91.3,5381461951,56,Center,5381461959,213,4.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751519819,791,1,2,72,15,b3r6d8ydtmtjckam6pku9y400,0,89.6,76.5,2024-11-24T18:32:39.814Z,2024-11-24T22:56:56Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5381462011,141,73.0,5381462005,155,,5381462003,2,,5381462009,140,90.5,5382352187,20,,5381462013,212,2.6,5381462007,56,Center,5382352185,224,,5381462015,213,,,,,,,,,,,,,,,,,,,,,5.09,,,,,,,,,
2751519813,624,61,2,72,15,anga7587r1zv4ey71ge9zxol3,1,10.2,24.9,2024-11-24T18:32:39.914Z,2024-11-24T22:56:51Z,diwrq7ulrey4juxk4dafct0q1,M. Warming,,,5381461983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751519833,625,6,2,72,16,anga7587r1zv4ey71ge9zxol3,0,1.8,26.0,2024-11-24T18:32:41.218Z,2024-11-24T22:57:11Z,diwrq7ulrey4juxk4dafct0q1,M. Warming,,,5381462143,233,792,5381462081,73,,5381462079,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751519835,792,6,2,72,16,b3r6d8ydtmtjckam6pku9y400,1,98.2,74.0,2024-11-24T18:32:41.218Z,2024-11-24T18:33:31Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5381462097,73,,5381462095,56,Center,5381462099,233,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751520249,793,1,2,72,45,b3r6d8ydtmtjckam6pku9y400,0,99.5,99.5,2024-11-24T18:33:09.957Z,2024-11-24T23:58:00Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5381464441,56,Center,5381464433,2,,5381464439,223,,5381464447,212,30.3,5381464435,6,,5381464449,213,4.57,5381464443,140,95.3,5382457295,20,,5381464445,141,5381464437,155,,,,,,,,,,,,,,,,,,,55.4,,,,,,,,,
2751520231,626,44,2,72,47,anga7587r1zv4ey71ge9zxol3,1,5.8,43.6,2024-11-24T18:33:12.066Z,2024-11-24T18:34:44Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5381464361,56,Back,5381464363,285,,5381464573,233,794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751520257,794,44,2,72,47,b3r6d8ydtmtjckam6pku9y400,0,94.2,56.4,2024-11-24T18:33:12.067Z,2024-11-24T18:34:45Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5381464487,286,,5381464485,56,Center,5381464593,233,626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751520273,627,12,2,72,48,anga7587r1zv4ey71ge9zxol3,1,7.0,41.8,2024-11-24T18:33:12.514Z,2024-11-24T18:33:14Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5381464567,212,27.2,5381464561,56,Back,5381464565,141,20.9,5381464571,15,,5381464563,140,29.1,5381464569,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751520311,795,1,2,72,51,b3r6d8ydtmtjckam6pku9y400,1,63.8,77.7,2024-11-24T18:33:15.685Z,2024-11-24T18:33:17Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5381464793,213,4.46,5381464787,140,60.2,5381464785,56,Center,5381464791,212,15.4,5381464789,141,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751520391,796,1,2,72,53,b3r6d8ydtmtjckam6pku9y400,1,60.2,55.7,2024-11-24T18:33:17.461Z,2024-11-24T18:33:22Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5381465191,140,67.9,5381465195,212,23.5,5381465189,56,Center,5381465199,213,5.06,5381465193,141,23.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751520409,797,1,2,72,58,b3r6d8ydtmtjckam6pku9y400,0,71.2,20.3,2024-11-24T18:33:22.821Z,2024-11-24T23:59:06Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5381465291,1,,5381465279,155,,5381465287,212,35.6,5381465281,56,Center,5382458389,20,,5381465401,233,628,5381465285,141,60.9,5382458387,224,,5381465283,140,5381465277,2,,5381465289,213,0.89,,,,,,,,,,,,,,,92.6,,,,,,,,,
2751520417,628,11,2,73,0,anga7587r1zv4ey71ge9zxol3,1,7.7,39.7,2024-11-24T18:33:25.058Z,2024-11-24T23:59:09Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5382458407,378,,5381465367,88,,5381465415,233,797,5381465365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751520557,629,1,2,73,9,anga7587r1zv4ey71ge9zxol3,1,12.6,54.9,2024-11-24T18:33:33.761Z,2024-11-24T18:33:37Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5381466205,213,4.66,5381466199,140,11.9,5381466201,141,32.2,5381466197,56,Back,5381466195,123,,5381466203,212,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751520609,630,1,2,73,12,anga7587r1zv4ey71ge9zxol3,1,13.3,33.6,2024-11-24T18:33:37.202Z,2024-11-24T18:33:40Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5381466459,213,1.92,5381466451,56,Back,5381466453,140,9.2,5381466457,212,12.5,5381466455,141,50.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751520643,631,1,2,73,15,anga7587r1zv4ey71ge9zxol3,1,9.0,51.6,2024-11-24T18:33:40.274Z,2024-11-24T18:33:42Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5381466647,212,13.6,5381466645,141,46.3,5381466649,213,6.02,5381466641,56,Back,5381466643,140,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751520659,632,1,2,73,17,anga7587r1zv4ey71ge9zxol3,1,20.5,41.6,2024-11-24T18:33:42.178Z,2024-11-24T18:33:43Z,5733iw16239m83syv5dm8huj9,M. Rømer,,,5381466745,212,5.1,5381466747,213,5.64,5381466737,56,Back,5381466739,140,24.4,5381466743,141,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751520663,633,61,2,73,18,anga7587r1zv4ey71ge9zxol3,0,24.5,36.3,2024-11-24T18:33:43.298Z,2024-11-24T18:33:43Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5381466765,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751520737,799,1,2,73,23,b3r6d8ydtmtjckam6pku9y400,1,65.8,69.6,2024-11-24T18:33:47.669Z,2024-11-24T18:33:48Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5381467173,56,Center,5381467179,212,8.9,5381467177,141,75.0,5381467181,213,0.43,5381467175,140,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751520745,800,3,2,73,23,b3r6d8ydtmtjckam6pku9y400,0,74.2,77.2,2024-11-24T18:33:48.432Z,2024-11-24T23:59:30Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5381467367,233,634,5381467229,286,,5381467227,56,Center,5382458645,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751520757,634,7,2,73,23,anga7587r1zv4ey71ge9zxol3,0,25.8,22.8,2024-11-24T18:33:48.433Z,2024-11-24T23:59:33Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5381467345,233,800,5381467301,56,Back,5381467303,285,,5382458683,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751520807,635,43,2,73,27,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-11-24T18:33:52.117Z,2024-11-24T18:34:29Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5381467559,285,0,5381470129,144,45,5381467557,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751520821,801,43,2,73,27,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-11-24T18:33:52.117Z,2024-11-24T18:34:13Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5381467657,286,0,5381467655,56,Left,5381467671,233,635,5381469139,144,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751520833,802,1,2,73,29,b3r6d8ydtmtjckam6pku9y400,0,88.2,94.7,2024-11-24T18:33:54.373Z,2024-11-24T23:59:50Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5381467777,212,35.2,5381467769,155,,5382458977,72,,5381467771,56,Center,5381467767,2,,5381467781,1,,5381467775,141,43.3,5381467773,140,92.2,5381467779,213,5382458975,224,,,,,,,,,,,,,,,,,,,4.83,,,,,,,,,
2751520845,636,12,2,73,31,anga7587r1zv4ey71ge9zxol3,1,8.7,53.3,2024-11-24T18:33:56.049Z,2024-11-24T18:33:57Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5381467837,140,24.7,5381467875,15,,5381467843,213,0.31,5381467835,56,Back,5381467839,141,61.1,5381467841,212,17.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751520865,803,61,2,73,33,b3r6d8ydtmtjckam6pku9y400,0,76.0,44.5,2024-11-24T18:33:58.165Z,2024-11-24T18:33:58Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5381467931,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751520895,638,1,2,73,35,anga7587r1zv4ey71ge9zxol3,1,21.6,38.0,2024-11-24T18:33:59.842Z,2024-11-24T18:34:01Z,b13l1wrb747y9cdc8wqltan6d,M. Hebo,,,5381468107,141,37.3,5381468111,213,6.21,5381468105,140,27.5,5381468109,212,6.2,5381468103,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751520899,639,1,2,73,36,anga7587r1zv4ey71ge9zxol3,0,27.4,37.1,2024-11-24T18:34:01.409Z,2024-11-24T18:34:03Z,diwrq7ulrey4juxk4dafct0q1,M. Warming,,,5381468135,212,2.4,5381468133,141,39.4,5381468205,286,,5381468129,56,Back,5381468193,236,,5381468197,233,804,5381468137,213,0.72,5381468131,140,29.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751520909,804,74,2,73,36,b3r6d8ydtmtjckam6pku9y400,1,68.9,62.3,2024-11-24T18:34:01.410Z,2024-11-24T18:34:43Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5381468245,233,639,5381468175,56,Center,5381468177,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751520927,805,3,2,73,39,b3r6d8ydtmtjckam6pku9y400,0,76.4,55.8,2024-11-24T18:34:04.069Z,2024-11-25T00:00:09Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5381468315,56,Center,5381468317,286,,5382459279,465,,5381468463,233,640,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751520939,640,7,2,73,39,anga7587r1zv4ey71ge9zxol3,0,23.6,44.2,2024-11-24T18:34:04.070Z,2024-11-25T00:00:12Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5381468375,285,,5382459329,385,,5381468423,233,805,5381468373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751520961,806,61,2,73,40,b3r6d8ydtmtjckam6pku9y400,1,77.4,51.5,2024-11-24T18:34:05.205Z,2024-11-24T18:34:05Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5381468447,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751521075,641,12,2,73,42,anga7587r1zv4ey71ge9zxol3,1,18.7,49.9,2024-11-24T18:34:06.497Z,2024-11-24T18:34:13Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5381469113,56,Back,5381469121,212,31.5,5381469119,141,87.1,5381469127,213,0.93,5381469117,140,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751521087,642,1,2,73,48,anga7587r1zv4ey71ge9zxol3,1,38.2,89.9,2024-11-24T18:34:13.025Z,2024-11-24T18:34:14Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5381469151,141,89.9,5381469147,56,Back,5381469153,212,16.5,5381469155,213,3.14,5381469149,140,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751521139,643,1,2,73,49,anga7587r1zv4ey71ge9zxol3,1,25.1,88.3,2024-11-24T18:34:14.194Z,2024-11-24T18:34:18Z,5kghds186740jygx97bihh6mt,B. Hämäläinen,,,5381469461,213,4.90,5381469457,141,75.6,5381469453,56,Back,5381469459,212,8.8,5381469455,140,26.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751521141,644,3,2,73,54,anga7587r1zv4ey71ge9zxol3,0,27.8,72.0,2024-11-24T18:34:18.529Z,2024-11-25T00:00:36Z,5733iw16239m83syv5dm8huj9,M. Rømer,,,5381469577,233,807,5382459801,465,,5381469467,285,,5381469465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751521153,807,7,2,73,54,b3r6d8ydtmtjckam6pku9y400,1,72.2,28.0,2024-11-24T18:34:18.530Z,2024-11-25T00:00:38Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5382459831,384,,5381469527,56,Center,5381469561,233,644,5381469529,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751521187,809,1,2,73,56,b3r6d8ydtmtjckam6pku9y400,1,79.1,34.4,2024-11-24T18:34:20.501Z,2024-11-24T18:34:30Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,1.0,,5381469695,141,60.9,5381469699,213,1.27,5381469693,140,84.4,5381469697,212,18.9,5381469691,56,Center,5381470233,210,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751521197,810,15,2,73,58,b3r6d8ydtmtjckam6pku9y400,1,86.8,61.2,2024-11-24T18:34:22.469Z,2024-11-24T18:34:31Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5381469727,56,Center,5381469951,72,,5381470281,147,59.8,5381470271,102,53.9,5381469955,82,,5381470285,231,52.9,5381469725,17,,5381470279,146,89.4,5381470261,76,5381470273,103,19,5381470323,233,645,5381470267,55,5381469723,22,,5381470283,230,5381470265,29,,,,,,,,,,,99.0,,809,,
2751521193,645,10,2,73,58,anga7587r1zv4ey71ge9zxol3,1,10.6,40.3,2024-11-24T18:34:22.569Z,2024-11-24T18:34:31Z,6v4ykv7aw86ql22oksh682kus,W. Kumado,,,5381469707,94,,5381470341,233,810,5381469709,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751521205,811,15,2,74,0,b3r6d8ydtmtjckam6pku9y400,1,85.3,47.0,2024-11-24T18:34:24.517Z,2024-11-25T00:01:19Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5381471001,328,,5381471015,233,646,5381470995,76,,5381471807,121,,5381471007,147,49.6,5381469801,56,Center,5381470927,72,,5381470997,102,52.6,5381469799,17,5381471005,146,98.4,5381470999,103,13.9,5381469797,22,5381471003,458,,,,,,,,,,,,,,,,,,,,
2751521209,646,10,2,74,0,anga7587r1zv4ey71ge9zxol3,1,4.3,50.1,2024-11-24T18:34:24.617Z,2024-11-25T00:01:29Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5381471047,233,811,5381469829,182,,5381469825,173,,5381469831,56,Back,5382460703,376,,5381469991,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751521313,812,1,2,74,8,b3r6d8ydtmtjckam6pku9y400,1,93.6,90.8,2024-11-24T18:34:33.141Z,2024-11-24T18:34:34Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5381470445,212,17.3,5381470443,141,78.3,5381470439,56,Center,5381470449,213,3.65,5381470441,140,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751521337,813,1,2,74,9,b3r6d8ydtmtjckam6pku9y400,1,78.8,79.1,2024-11-24T18:34:34.213Z,2024-11-24T18:34:36Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5381470551,140,96.1,5381470553,141,71.9,5381470555,212,18.8,5381470557,213,6.02,5381470549,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751521345,814,1,2,74,11,b3r6d8ydtmtjckam6pku9y400,0,97.3,71.9,2024-11-24T18:34:35.908Z,2024-11-24T18:34:36Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5381470625,233,647,5381470629,286,,5381470591,212,3.4,5381470587,140,96.4,5381470623,236,,5381470589,141,67.1,5381470593,213,4.43,5381470585,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751521341,647,74,2,74,11,anga7587r1zv4ey71ge9zxol3,1,4.4,30.4,2024-11-24T18:34:35.909Z,2024-11-24T18:34:37Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5381470575,285,,5381470573,56,Back,5381470643,233,814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751521357,648,6,2,74,12,anga7587r1zv4ey71ge9zxol3,0,0.8,28.0,2024-11-24T18:34:37.013Z,2024-11-25T00:01:45Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5381470717,73,,5381470715,56,Back,5381470761,233,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751521373,815,6,2,74,12,b3r6d8ydtmtjckam6pku9y400,1,99.2,72.0,2024-11-24T18:34:37.013Z,2024-11-24T18:34:40Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5381470747,56,Center,5381470755,233,648,5381470749,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751521811,816,1,2,74,50,b3r6d8ydtmtjckam6pku9y400,0,99.5,99.5,2024-11-24T18:35:15.380Z,2024-11-25T00:01:55Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5381473243,2,,5381473249,155,,5381473263,1,,5381473259,212,34.4,5381473253,56,Center,5381473257,141,49.7,5381473261,213,4.54,5382461303,72,,5381473251,223,5381473245,6,,5381473255,140,94.0,,,,,,,,,,,,,,,,,,,,,,,,
2751521849,649,12,2,74,54,anga7587r1zv4ey71ge9zxol3,1,6.1,48.7,2024-11-24T18:35:19.105Z,2024-11-24T18:35:20Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5381473487,56,Back,5381473493,212,20.6,5381473491,141,66.0,5381473499,15,,5381473489,140,22.2,5381473495,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751521863,817,13,2,74,56,b3r6d8ydtmtjckam6pku9y400,1,81.3,30.8,2024-11-24T18:35:21.028Z,2024-11-24T18:35:37Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5381474797,102,45.2,5381474809,230,98.0,5381474795,74,,5381474803,108,,5381473581,18,,5381474801,215,,5381473795,25,,5381474807,458,,5381473583,56,5381473797,20,,5381474799,103,77.8,5381474805,328,5381474811,231,48.6,,,,,,,,,,Center,,,,,,,,,
2751522445,652,5,2,74,57,anga7587r1zv4ey71ge9zxol3,1,-1.2,58.0,2024-11-24T18:35:21.848Z,2024-11-24T18:37:56Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5381476863,56,Back,5381477019,233,818,5381476865,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751521895,818,5,2,74,57,b3r6d8ydtmtjckam6pku9y400,0,101.2,42.0,2024-11-24T18:35:21.848Z,2024-11-24T18:37:56Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5381473763,56,Center,5381477055,233,652,5381473767,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751522159,650,18,2,75,18,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-11-24T18:35:42.481Z,2024-11-24T18:35:43Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5381475189,44,Forward,5381475187,42,,5381475239,55,651,5381475191,59,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751522161,651,19,2,75,18,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-11-24T18:35:42.482Z,2024-11-24T18:35:43Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5381475197,145,7,5381475201,292,6,5381475207,55,650,5381475203,293,5,5381475199,59,26,5381475193,42,,5381475205,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751522561,819,18,2,75,51,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-11-24T18:36:15.450Z,2024-11-24T18:36:16Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5381477567,42,,5381477571,59,7,5381477569,44,Midfielder,5381477639,55,820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751522563,820,19,2,75,51,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-11-24T18:36:15.451Z,2024-11-24T18:36:16Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5381477613,44,Midfielder,5381477607,59,8,5381477601,42,,5381477615,55,819,5381477605,145,10,5381477611,293,3,5381477609,292,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751522601,821,40,2,75,54,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-11-24T18:36:19.126Z,2024-11-24T18:36:19Z,,,,,5381477843,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5",5381477851,130,8,5381477855,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",5381477841,30,"bl9em2c9quspd4afzwqn81xxw, 9ic9msq3tj4gx8wqa6wfwk50q, dux0skggr99ydjz3kn58p3wmh, al9l7egkwbc0pv68zk42gegut, ayqy2vql1oumokqly9ahfrnx1, 7xc0qldxpidl07vij2wgu1sk5, 6tckvu2rw7ns18dq7dim0sout, ftw3io63hk5vuoa3lyfgowes, 7hw1plnv7nvxnqpnfnxcxszpx, 8inyievyp1az6q3dtlkpynf56, c9u2w9ikckbrra8vln2ucbf9w, ckhhpn9ppgvlrtubf7li3se09, 4cbaoo2irqtme9goxuz6s3ey2, aahyom322jdc6f21960ycuzth, 6b8vhoisrfwkljhz4u7pduej8, 823p7p1amx8lp445bo6bi01lg, 2ubad2kxha6n1c8c8sr2ogmad, rq6npjy37kolscu8lrj4r2dx",5381477859,194,al9l7egkwbc0pv68zk42gegut,5381477865,319,,5381477847,59,"21, 22, 15, 12, 6, 2, 10, 36, 14, 8, 17, 1, 5, 11, 13, 19, 24, 33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751522693,653,1,2,76,3,anga7587r1zv4ey71ge9zxol3,1,5.2,60.8,2024-11-24T18:36:28.417Z,2024-11-24T18:36:29Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5381478391,237,,5381478387,213,4.57,5381478379,56,Back,5381478375,124,,5381478381,140,4.1,5381478385,212,8.1,5381478383,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751522717,654,1,2,76,5,anga7587r1zv4ey71ge9zxol3,0,8.3,47.5,2024-11-24T18:36:29.473Z,2024-11-24T18:37:01Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5381478565,140,48.3,5381478569,212,42.0,5381478563,56,Back,5381478571,213,6.28,5381478567,141,47.2,5381478561,157,,5381478573,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751522725,822,44,2,76,8,b3r6d8ydtmtjckam6pku9y400,1,51.7,53.0,2024-11-24T18:36:32.688Z,2024-11-24T18:38:00Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5381478613,286,,5381478619,233,655,5381478611,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
