id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2818228723,689,61,2,70,35,36g6ifzjliec1jqnbtf7yesme,1,40.1,69.0,2025-05-24T14:28:57.020Z,2025-05-24T14:57:28Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5746408927,56,Back,5746408935,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818228839,690,1,2,70,42,36g6ifzjliec1jqnbtf7yesme,1,43.6,85.0,2025-05-24T14:29:04.081Z,2025-05-24T14:29:07Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5746409647,56,Center,5746409651,141,73.6,5746409655,213,5.63,5746409649,140,53.2,5746409653,212,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818228855,691,61,2,70,47,36g6ifzjliec1jqnbtf7yesme,1,55.4,74.4,2025-05-24T14:29:08.852Z,2025-05-24T19:23:38Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5747693147,189,,5746409721,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818228993,692,1,2,70,55,36g6ifzjliec1jqnbtf7yesme,1,41.3,33.9,2025-05-24T14:29:16.673Z,2025-05-24T14:29:20Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5746410501,141,27.4,5746410499,140,66.0,5746410503,212,26.3,5746410505,213,6.11,5746410497,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818229023,693,1,2,70,59,36g6ifzjliec1jqnbtf7yesme,1,75.2,31.2,2025-05-24T14:29:20.689Z,2025-05-24T14:29:23Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5746410675,141,12.0,5746410677,212,21.1,5746410679,213,5.62,5746410671,56,Right,5746410673,140,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818229061,694,1,2,71,1,36g6ifzjliec1jqnbtf7yesme,0,91.2,10.3,2025-05-24T14:29:22.882Z,2025-05-24T19:23:55Z,2s4umgp3yqnb2hubfoaxhwr2s,C. Tcacenco,,,5746410875,212,24.3,5746410873,141,45.8,5746410869,56,Center,5747694653,224,,5747694655,20,,5746410865,2,,5746410877,213,1.47,5746410871,140,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818229101,684,16,2,71,3,anga7587r1zv4ey71ge9zxol3,1,5.2,53.6,2025-05-24T14:29:24.337Z,2025-05-24T19:24:16Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5746416751,374,2025-05-24 15:29:23.978,5746416757,472,694,5746411057,22,,5746416737,102,45.8,5746416731,16,,5746411061,56,Center,5746416729,72,,5746416733,80,,5746416739,103,1.9,5746416755,375,71:02.795,5746416735,28,,5746416741,230,98.2,5746416747,281,2s4umgp3yqnb2hubfoaxhwr2s,5747696371,395,5747696375,396,49.3,5746416749,282,36g6ifzjliec1jqnbtf7yesme,1.4,5746416743,231,51.4,5746416745,280,OWN_GOAL,,,,,
2818229635,681,43,2,71,4,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-05-24T14:29:26.173Z,2025-05-24T14:30:48Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5746413885,213,2.16,5746413877,56,Back,5746413883,212,1.3,5746417105,144,12,5746413879,140,6.0,5746413881,141,57.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818229703,682,1,2,71,40,anga7587r1zv4ey71ge9zxol3,1,50.4,49.7,2025-05-24T14:30:01.413Z,2025-05-24T19:24:51Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5746418039,279,G,5746414295,213,3.70,5746414289,140,29.9,5746526177,189,,5746414293,212,25.4,5746414287,56,Back,5746414291,141,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818230133,683,1,2,71,45,anga7587r1zv4ey71ge9zxol3,1,29.9,30.0,2025-05-24T14:30:07.174Z,2025-05-24T19:24:53Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5746416707,141,61.5,5746416709,212,21.6,5746416703,56,Back,5746416705,140,27.1,5746526643,189,,5746416711,213,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818250153,835,1,2,71,55,anga7587r1zv4ey71ge9zxol3,1,35.4,68.9,2025-05-24T14:30:16.183Z,2025-05-24T14:52:14Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5746527043,213,4.65,5746527041,212,23.2,5746527039,141,34.9,5746527037,140,34.0,5746527035,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818250205,836,1,2,71,58,anga7587r1zv4ey71ge9zxol3,1,41.5,36.2,2025-05-24T14:30:19.183Z,2025-05-24T14:52:20Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5746527307,140,37.7,5746527309,141,66.9,5746527305,56,Back,5746527313,213,1.76,5746527311,212,21.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818230283,689,2,2,72,2,anga7587r1zv4ey71ge9zxol3,1,40.0,64.4,2025-05-24T14:30:23.809Z,2025-05-24T19:25:06Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5746417577,140,74.1,5746417579,141,48.9,5746417625,56,Center,5746417623,1,,5746417621,7,deyq3zqd0vwc821ngqldxqor9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818230395,697,1,2,72,42,36g6ifzjliec1jqnbtf7yesme,1,14.4,49.0,2025-05-24T14:31:03.649Z,2025-05-24T19:25:37Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5747702323,189,,5746418237,213,0.84,5746418231,140,39.8,5746418227,241,,5746418235,212,39.9,5746418225,5,,5746418233,141,92.7,5746418239,1,,5746418229,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818230481,698,1,2,72,43,36g6ifzjliec1jqnbtf7yesme,1,39.9,92.7,2025-05-24T14:31:05.121Z,2025-05-24T14:31:12Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5746418785,56,Back,5746418791,212,13.6,5746418793,213,4.38,5746418789,141,73.8,5746418787,140,35.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818230493,699,1,2,72,51,36g6ifzjliec1jqnbtf7yesme,1,58.7,51.8,2025-05-24T14:31:12.353Z,2025-05-24T14:31:13Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5746418887,212,31.5,5746418883,140,69.8,5746418881,56,Right,5746418885,141,8.8,5746418891,213,5.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818230537,700,1,2,72,52,36g6ifzjliec1jqnbtf7yesme,1,74.0,5.6,2025-05-24T14:31:13.809Z,2025-05-24T14:31:17Z,2s4umgp3yqnb2hubfoaxhwr2s,C. Tcacenco,,,5746419151,140,60.9,5746419157,213,2.91,5746419153,141,10.4,5746419149,56,Right,5746419155,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818230597,701,2,2,72,54,36g6ifzjliec1jqnbtf7yesme,1,63.0,13.3,2025-05-24T14:31:15.798Z,2025-05-24T19:26:21Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5746419459,140,76.9,5746419927,7,5vrsflxiv2dgfa8199a2qxsve,5746419463,141,35.6,5746419931,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818230665,690,43,2,72,55,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-05-24T14:31:16.899Z,2025-05-24T19:26:14Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5747704687,144,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818230613,702,43,2,72,58,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-05-24T14:31:20.114Z,2025-05-24T14:31:24Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,,5746419573,212,16.1,5746419575,213,1.61,5746419763,144,1,5746419567,56,Center,5746419571,141,49.3,5746419565,155,0,5746419563,2,0,5746419569,140,96.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818230919,691,1,2,73,22,anga7587r1zv4ey71ge9zxol3,1,9.2,54.0,2025-05-24T14:31:43.613Z,2025-05-24T14:31:46Z,52vwj2s29n7wngablotd7pboq,J. Ægidius,,,5746421241,213,5.49,5746421237,141,35.5,5746421231,241,,5746421371,189,,5746421235,140,21.1,5746421229,5,,5746421233,56,Back,5746421239,212,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818230931,692,1,2,73,23,anga7587r1zv4ey71ge9zxol3,1,21.5,35.2,2025-05-24T14:31:44.436Z,2025-05-24T14:31:46Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5746421329,56,Back,5746421333,141,73.3,5746421335,212,26.3,5746421337,213,1.75,5746421331,140,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231105,693,1,2,73,30,anga7587r1zv4ey71ge9zxol3,1,30.0,69.6,2025-05-24T14:31:51.481Z,2025-05-24T14:31:59Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5746422425,212,25.6,5746422423,141,32.1,5746422419,56,Back,5746422427,213,4.81,5746422421,140,32.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231169,694,1,2,73,38,anga7587r1zv4ey71ge9zxol3,0,45.0,24.1,2025-05-24T14:31:59.543Z,2025-05-24T14:32:04Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5746422739,56,Right,5746422749,1,,5746422743,141,7.0,5746422745,212,47.6,5746422737,155,,5746422747,213,6.04,5746422741,140,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231225,704,12,2,73,43,36g6ifzjliec1jqnbtf7yesme,1,5.5,95.3,2025-05-24T14:32:05.041Z,2025-05-24T14:53:56Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5746423035,56,Back,5746423039,141,100.0,5746423089,167,,5746423043,213,0.25,5746423037,140,22.7,5746423041,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231391,695,5,2,73,45,anga7587r1zv4ey71ge9zxol3,1,77.7,-2.0,2025-05-24T14:32:06.846Z,2025-05-24T14:34:54Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5746424029,233,705,5746424011,347,,5746424009,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231229,705,5,2,73,45,36g6ifzjliec1jqnbtf7yesme,0,22.3,102.0,2025-05-24T14:32:06.846Z,2025-05-24T14:34:54Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5746423065,56,Back,5746424069,233,695,5746423067,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231413,696,1,2,73,58,anga7587r1zv4ey71ge9zxol3,1,79.2,0.0,2025-05-24T14:32:19.701Z,2025-05-24T19:26:57Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5746424155,189,,5746424109,107,,5746424117,212,12.0,5746424111,56,Right,5746424115,141,5.9,5746424119,213,0.46,5746424113,140,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231529,697,1,2,73,59,anga7587r1zv4ey71ge9zxol3,1,89.2,6.7,2025-05-24T14:32:20.757Z,2025-05-24T14:32:36Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5746424731,213,1.02,5746424727,141,27.1,5746425451,189,,5746424729,212,16.3,5746424723,56,Center,5746424725,140,97.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231535,698,1,2,74,0,anga7587r1zv4ey71ge9zxol3,0,98.7,27.9,2025-05-24T14:32:21.772Z,2025-05-24T19:27:14Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5746424757,213,2.05,5746424753,141,30.9,5746424751,140,97.7,5746424749,56,Center,5746425047,189,,5746424755,212,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231569,706,61,2,74,1,36g6ifzjliec1jqnbtf7yesme,1,3.8,63.7,2025-05-24T14:32:22.210Z,2025-05-24T19:27:16Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5746424905,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231549,699,61,2,74,1,anga7587r1zv4ey71ge9zxol3,1,97.8,30.9,2025-05-24T14:32:22.794Z,2025-05-24T19:27:17Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5746424819,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231565,700,5,2,74,2,anga7587r1zv4ey71ge9zxol3,0,101.1,33.2,2025-05-24T14:32:23.454Z,2025-05-24T19:27:18Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5746424877,346,,5746425747,233,707,5746424875,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231723,707,5,2,74,2,36g6ifzjliec1jqnbtf7yesme,1,-1.1,66.8,2025-05-24T14:32:23.454Z,2025-05-24T19:27:21Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5746425719,56,Back,5746425721,346,,5746425727,233,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231739,708,1,2,74,19,36g6ifzjliec1jqnbtf7yesme,1,5.3,60.2,2025-05-24T14:32:40.321Z,2025-05-24T14:33:18Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5746425815,213,4.44,5746425807,56,Back,5746425813,212,7.9,5746425819,237,,5746425809,140,3.3,5746425811,141,49.0,5746425805,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231765,709,1,2,74,20,36g6ifzjliec1jqnbtf7yesme,1,3.3,49.0,2025-05-24T14:32:41.889Z,2025-05-24T14:32:44Z,3tka46re2gsi9uw7pbxx5m0pg,B. Pedersen,,,5746425971,213,0.96,5746425965,140,17.3,5746425963,56,Back,5746425969,212,25.8,5746425967,141,80.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231815,710,1,2,74,23,36g6ifzjliec1jqnbtf7yesme,0,20.6,84.5,2025-05-24T14:32:44.641Z,2025-05-24T14:33:19Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5746426175,140,34.5,5746426181,213,0.49,5746426179,212,16.6,5746426177,141,96.0,5746426173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231811,701,8,2,74,25,anga7587r1zv4ey71ge9zxol3,1,65.4,3.9,2025-05-24T14:32:46.197Z,2025-05-24T19:28:08Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5746426147,56,Right,5747713149,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231819,711,43,2,74,26,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2025-05-24T14:32:47.537Z,2025-05-24T14:32:51Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5746426491,144,3,5746426199,286,0,5746426197,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231823,702,5,2,74,26,anga7587r1zv4ey71ge9zxol3,0,66.4,-1.4,2025-05-24T14:32:47.974Z,2025-05-24T14:34:55Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5746426833,233,712,5746426217,347,,5746426215,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231931,712,5,2,74,26,36g6ifzjliec1jqnbtf7yesme,1,33.6,101.4,2025-05-24T14:32:47.974Z,2025-05-24T14:34:55Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5746426783,233,702,5746426767,56,Back,5746426769,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818231957,713,1,2,74,34,36g6ifzjliec1jqnbtf7yesme,1,32.8,100.0,2025-05-24T14:32:55.312Z,2025-05-24T14:32:57Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5746426929,140,22.2,5746426933,212,15.9,5746426925,107,,5746426935,213,3.94,5746426927,56,Back,5746426931,141,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232009,714,1,2,74,35,36g6ifzjliec1jqnbtf7yesme,1,22.1,79.4,2025-05-24T14:32:57.088Z,2025-05-24T14:33:01Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5746427205,141,45.2,5746427207,212,23.4,5746427209,213,4.81,5746427203,140,24.2,5746427201,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232101,715,1,2,74,39,36g6ifzjliec1jqnbtf7yesme,1,26.3,38.0,2025-05-24T14:33:00.768Z,2025-05-24T14:33:06Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5746427699,140,34.3,5746427705,213,1.16,5746427703,212,21.2,5746427697,56,Back,5746427701,141,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232131,716,1,2,74,44,36g6ifzjliec1jqnbtf7yesme,0,43.8,71.4,2025-05-24T14:33:05.985Z,2025-05-24T14:33:08Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5746427919,212,33.3,5746427911,140,72.8,5746427923,213,0.42,5746427915,141,91.2,5746427925,1,,5746427907,56,Left,5746427903,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232157,703,8,2,74,47,anga7587r1zv4ey71ge9zxol3,1,26.7,10.4,2025-05-24T14:33:08.910Z,2025-05-24T19:28:35Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,,,5746428043,56,Back,5747715171,384,,5746428077,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232215,705,1,2,74,49,anga7587r1zv4ey71ge9zxol3,1,25.2,16.8,2025-05-24T14:33:11.037Z,2025-05-24T14:33:11Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5746428307,141,14.4,5746428309,212,12.3,5746428303,56,Back,5746428305,140,36.8,5746428311,213,6.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232229,706,1,2,74,50,anga7587r1zv4ey71ge9zxol3,1,36.8,14.4,2025-05-24T14:33:11.756Z,2025-05-24T14:33:13Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5746428373,212,9.3,5746428367,56,Back,5746428375,213,3.97,5746428371,141,4.4,5746428369,140,30.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232253,707,1,2,74,51,anga7587r1zv4ey71ge9zxol3,1,31.9,4.4,2025-05-24T14:33:12.932Z,2025-05-24T14:33:14Z,8gdfn7j6xac9p4jh94hk40jdg,J. Cornelius,,,5746428535,213,2.93,5746428529,140,19.0,5746428533,212,13.8,5746428527,56,Back,5746428531,141,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232341,708,1,2,74,53,anga7587r1zv4ey71ge9zxol3,1,19.0,8.8,2025-05-24T14:33:14.596Z,2025-05-24T14:33:51Z,8ynqwlysks0dvn46ja7zq5vit,A. Andersson,1.0,,5746429059,212,31.6,5746429053,56,Back,5746429055,140,49.0,5746429057,141,5.6,5746431815,210,15,5746429061,213,6.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232437,709,3,2,74,57,anga7587r1zv4ey71ge9zxol3,1,70.4,13.3,2025-05-24T14:33:18.908Z,2025-05-24T20:00:54Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5747719815,465,,5746429609,286,,5746429607,56,Right,5746429649,233,717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232397,717,45,2,74,57,36g6ifzjliec1jqnbtf7yesme,0,29.6,86.7,2025-05-24T14:33:18.908Z,2025-05-24T20:00:54Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5746429401,285,,5746429399,56,Back,5746429717,233,709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232443,710,15,2,75,2,anga7587r1zv4ey71ge9zxol3,1,88.0,29.1,2025-05-24T14:33:24.012Z,2025-05-24T19:29:41Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5746431853,147,45.1,5746431889,233,718,5746431839,29,,5746431851,146,97.6,5746431837,76,,5746431849,215,,5746431015,23,,5746429631,56,Center,5746431845,102,53.4,5746431019,20,,5746429627,63,,5746431847,103,1.3,5746431841,55,708,,,,,,,,,,,,,,,,,,,,
2818232467,718,10,2,75,2,36g6ifzjliec1jqnbtf7yesme,1,2.4,55.8,2025-05-24T14:33:24.112Z,2025-05-24T19:29:45Z,3tka46re2gsi9uw7pbxx5m0pg,B. Pedersen,,,5746430283,174,,5747721135,376,,5746430291,183,,5746431947,233,710,5746429831,56,Back,5746430287,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818232473,711,16,2,75,4,anga7587r1zv4ey71ge9zxol3,1,95.1,53.4,2025-05-24T14:33:25.924Z,2025-05-24T19:30:03Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5746433545,281,bpw4cd5vmghjhelb3uxupmqjt,5746433541,231,45.3,5747722991,395,1.0,5746433529,102,50.3,5746433533,214,,5746433539,230,99.1,5746429857,56,Center,5746433527,78,,5746433551,472,710,5746433537,458,,5746432455,20,,5746432465,374,2025-05-24 15:33:25.586,5746433543,280,ATTEMPT_SAVED,5747722993,396,5746433547,282,anga7587r1zv4ey71ge9zxol3,5746433535,328,,51.6,5746432469,375,75:04.403,5746429855,16,,5746433531,103,13.9,5746432453,23
2818234547,717,18,2,76,0,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-05-24T14:34:22.053Z,2025-05-24T19:30:30Z,58o5ram4bf58357786j9jr7kk,M. Opoku,,,5746441515,59,15,5747725039,189,,5746441513,44,Forward,5746441511,42,,5746441579,55,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818234555,718,19,2,76,0,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2025-05-24T14:34:22.054Z,2025-05-24T14:54:53Z,9kxm9u9x44fkygeh5xpag7pqs,W. Steindorsson,,,5746536173,292,8,5746441567,44,Forward,5746441565,59,35,5746441559,42,,5746444409,293,1,5746441569,55,717,5746441563,145,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818233629,721,1,2,76,26,36g6ifzjliec1jqnbtf7yesme,1,50.1,50.1,2025-05-24T14:34:47.184Z,2025-05-24T19:30:37Z,5vrsflxiv2dgfa8199a2qxsve,K. John,,,5747725559,189,,5746436531,279,G,5746436521,56,Back,5746436527,212,8.1,5746436525,141,48.1,5746436533,278,,5746436529,213,3.31,5746436523,140,42.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818233657,722,1,2,76,27,36g6ifzjliec1jqnbtf7yesme,1,42.5,48.1,2025-05-24T14:34:48.256Z,2025-05-24T14:34:49Z,e7wytawxwiszq1aass5ujio7o,M. Bonde,,,5746436655,212,10.6,5746436649,56,Back,5746436653,141,62.9,5746436651,140,39.2,5746436657,213,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818233695,723,1,2,76,28,36g6ifzjliec1jqnbtf7yesme,1,39.2,66.3,2025-05-24T14:34:49.536Z,2025-05-24T14:34:52Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5746436873,141,80.6,5746436875,212,11.5,5746436877,213,2.13,5746436871,140,33.4,5746436869,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818233717,724,1,2,76,30,36g6ifzjliec1jqnbtf7yesme,1,32.4,86.0,2025-05-24T14:34:51.320Z,2025-05-24T19:30:45Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5746436959,141,75.4,5746436957,140,29.9,5746436955,56,Back,5746436961,212,7.7,5746436963,213,4.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818233733,725,1,2,76,31,36g6ifzjliec1jqnbtf7yesme,1,29.4,73.8,2025-05-24T14:34:53.105Z,2025-05-24T14:34:55Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5746437045,141,92.0,5746437047,212,12.4,5746437049,213,1.52,5746437041,56,Back,5746437043,140,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818233769,726,1,2,76,33,36g6ifzjliec1jqnbtf7yesme,1,26.1,91.2,2025-05-24T14:34:54.496Z,2025-05-24T14:34:58Z,brinkgys7026490q3ixx6h9uc,N. Arnórsson,,,5746437293,212,28.4,5746437295,213,3.83,5746437289,140,5.3,5746437291,141,64.6,5746437287,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
