id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value,qualifier/18/value,qualifier/14/value
2740064501,713,43,2,78,29,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-10-27T14:37:42.851Z,2024-10-27T14:37:48Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5318917017,144,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740064621,680,1,2,78,29,anga7587r1zv4ey71ge9zxol3,0,64.4,40.5,2024-10-27T14:37:43.150Z,2024-10-27T15:08:37Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5318916993,213,6.21,5318916991,212,13.5,5318916979,3,,5318916987,141,39.0,5318916983,140,77.2,5318916981,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740064663,715,1,2,78,35,c165yjiny1qnmfdvefxvflnkc,1,21.7,67.7,2024-10-27T14:37:49.394Z,2024-10-27T14:37:50Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5318917273,3,,5318917279,141,70.8,5318917277,140,32.9,5318917281,212,11.9,5318917275,56,Back,5318917283,213,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740064667,716,1,2,78,37,c165yjiny1qnmfdvefxvflnkc,0,32.9,70.8,2024-10-27T14:37:50.627Z,2024-10-27T14:37:51Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5318917303,3,,5318917309,141,63.6,5318917307,140,35.6,5318917311,212,5.7,5318917313,213,5.24,5318917305,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740064711,681,50,2,78,39,anga7587r1zv4ey71ge9zxol3,1,66.0,38.4,2024-10-27T14:37:53.439Z,2024-10-27T15:11:08Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5318917577,286,,5318918003,233,717,5318917575,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740064779,717,7,2,78,39,c165yjiny1qnmfdvefxvflnkc,1,34.0,61.6,2024-10-27T14:37:53.440Z,2024-10-27T21:22:30Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5318917943,56,Back,5321165997,384,,5318917945,285,,5318917983,233,681,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740064787,718,61,2,78,42,c165yjiny1qnmfdvefxvflnkc,1,34.2,56.4,2024-10-27T14:37:56.163Z,2024-10-27T14:40:47Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5318917961,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740065981,725,61,2,78,43,c165yjiny1qnmfdvefxvflnkc,1,36.9,52.7,2024-10-27T14:37:56.938Z,2024-10-27T14:38:54Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5318924425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740064821,682,4,2,78,44,anga7587r1zv4ey71ge9zxol3,1,64.9,40.0,2024-10-27T14:37:58.082Z,2024-10-27T14:55:36Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5318918213,152,,5318918339,233,719,5318918203,13,,5318918217,286,,5318918209,56,Center,5318920329,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740064815,719,4,2,78,44,c165yjiny1qnmfdvefxvflnkc,0,35.1,60.0,2024-10-27T14:37:58.083Z,2024-10-27T14:55:36Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5318918323,13,,5318919971,295,,5318918371,233,682,5318918331,285,,5318918327,152,,5318918325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740065539,683,1,2,79,15,anga7587r1zv4ey71ge9zxol3,1,65.7,46.6,2024-10-27T14:38:29.231Z,2024-10-27T14:38:31Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5318922057,212,12.6,5318922055,141,62.3,5318922049,152,,5318922051,56,Center,5318922053,140,72.0,5318922047,5,,5318922059,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740065605,684,1,2,79,18,anga7587r1zv4ey71ge9zxol3,1,72.0,62.3,2024-10-27T14:38:31.694Z,2024-10-27T14:38:35Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5318922399,56,Left,5318922401,140,86.9,5318922407,213,0.85,5318922403,141,88.7,5318922405,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740065617,685,50,2,79,21,anga7587r1zv4ey71ge9zxol3,1,85.4,88.9,2024-10-27T14:38:34.894Z,2024-10-27T14:38:39Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5318922459,56,Left,5318922461,286,,5318922665,233,720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740065643,720,7,2,79,21,c165yjiny1qnmfdvefxvflnkc,0,14.6,11.1,2024-10-27T14:38:34.895Z,2024-10-27T21:23:01Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5318922605,56,Back,5318922639,233,685,5318922607,285,,5321168489,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740065691,686,1,2,79,25,anga7587r1zv4ey71ge9zxol3,0,75.2,76.3,2024-10-27T14:38:38.846Z,2024-10-27T14:38:40Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5318922889,56,Center,5318922897,213,5.93,5318922895,212,3.6,5318923041,286,,5318923035,236,,5318922893,141,74.5,5318922891,140,78.4,5318923037,233,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740065699,721,74,2,79,25,c165yjiny1qnmfdvefxvflnkc,1,26.5,23.9,2024-10-27T14:38:38.847Z,2024-10-27T15:11:01Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5318922937,56,Back,5318923077,233,686,5318922939,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740471099,899,61,2,79,26,anga7587r1zv4ey71ge9zxol3,1,72.5,65.7,2024-10-27T14:38:39.772Z,2024-10-27T21:23:16Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5321169629,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740065881,723,1,2,79,30,c165yjiny1qnmfdvefxvflnkc,0,58.0,63.2,2024-10-27T14:38:44.131Z,2024-10-27T14:38:48Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5318923901,140,82.9,5318923907,213,0.78,5318923903,141,100.0,5318923899,56,Left,5318923909,1,,5318923905,212,36.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740066365,687,5,2,79,34,anga7587r1zv4ey71ge9zxol3,1,17.7,-1.2,2024-10-27T14:38:48.073Z,2024-10-27T15:10:55Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5318926511,347,,5318926549,233,724,5318926509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740065889,724,5,2,79,34,c165yjiny1qnmfdvefxvflnkc,0,82.3,101.2,2024-10-27T14:38:48.073Z,2024-10-27T15:10:55Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5318923959,347,,5318926575,233,687,5318923953,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740066393,688,1,2,79,54,anga7587r1zv4ey71ge9zxol3,1,20.0,0.0,2024-10-27T14:39:08.317Z,2024-10-27T14:39:14Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5318926655,213,2.49,5318926649,140,12.4,5318927201,189,,5318926645,107,,5318926651,141,6.9,5318926653,212,10.0,5318926647,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740066437,689,1,2,79,55,anga7587r1zv4ey71ge9zxol3,1,12.4,6.9,2024-10-27T14:39:09.262Z,2024-10-27T14:39:11Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5318926837,140,22.8,5318926839,141,1.9,5318926835,56,Back,5318926841,212,11.4,5318926843,213,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740068565,715,3,2,79,56,anga7587r1zv4ey71ge9zxol3,1,25.0,4.2,2024-10-27T14:39:09.925Z,2024-10-27T21:23:48Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5318938457,285,,5321172583,464,,5318938455,56,Back,5318938513,233,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740066409,726,45,2,79,56,c165yjiny1qnmfdvefxvflnkc,0,75.0,95.8,2024-10-27T14:39:09.925Z,2024-10-27T14:40:57Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5318926719,286,,5318938589,233,715,5318926717,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740066497,690,1,2,79,58,anga7587r1zv4ey71ge9zxol3,1,22.6,2.6,2024-10-27T14:39:11.679Z,2024-10-27T14:39:14Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5318927163,140,15.3,5318927161,56,Back,5318927169,213,1.92,5318927167,212,22.4,5318927165,141,33.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740066613,691,1,2,80,4,anga7587r1zv4ey71ge9zxol3,0,35.9,58.6,2024-10-27T14:39:18.206Z,2024-10-27T14:39:19Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5318927773,213,6.22,5318927761,140,53.6,5318927757,56,Center,5318927769,212,18.6,5318927765,141,56.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740066625,727,8,2,80,5,c165yjiny1qnmfdvefxvflnkc,1,47.1,43.3,2024-10-27T14:39:19.164Z,2024-10-27T21:24:00Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5318927805,56,Back,5321173717,383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740066821,729,1,2,80,10,c165yjiny1qnmfdvefxvflnkc,1,72.1,18.1,2024-10-27T14:39:23.685Z,2024-10-27T14:39:28Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5318928867,56,Right,5318928875,213,5.98,5318928871,141,11.8,5318928873,212,14.2,5318928869,140,85.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740066831,730,3,2,80,15,c165yjiny1qnmfdvefxvflnkc,0,86.8,6.4,2024-10-27T14:39:28.572Z,2024-10-27T21:24:11Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5318929023,233,692,5318928903,56,Right,5318928905,286,,5321174789,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740066843,692,7,2,80,15,anga7587r1zv4ey71ge9zxol3,0,13.2,93.6,2024-10-27T14:39:28.573Z,2024-10-27T21:24:13Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5321174991,385,,5318928965,56,Back,5318928969,285,,5318928995,233,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740066847,731,61,2,80,16,c165yjiny1qnmfdvefxvflnkc,0,85.7,5.0,2024-10-27T14:39:29.765Z,2024-10-27T14:39:29Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5318928991,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740067063,693,5,2,80,16,anga7587r1zv4ey71ge9zxol3,1,12.4,101.3,2024-10-27T14:39:30.190Z,2024-10-27T15:10:55Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5318930109,56,Back,5318930111,347,,5318930159,233,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740066871,732,5,2,80,16,c165yjiny1qnmfdvefxvflnkc,0,87.6,-1.3,2024-10-27T14:39:30.190Z,2024-10-27T15:10:56Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5318929143,56,Right,5318929145,347,,5318930199,233,693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740067099,694,1,2,80,24,anga7587r1zv4ey71ge9zxol3,1,18.2,100.0,2024-10-27T14:39:38.157Z,2024-10-27T14:39:39Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5318930287,140,7.6,5318930291,212,12.7,5318930293,213,3.64,5318930285,56,Back,5318930283,107,,5318930289,141,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740067129,695,1,2,80,25,anga7587r1zv4ey71ge9zxol3,1,7.6,92.0,2024-10-27T14:39:38.878Z,2024-10-27T14:39:40Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5318930449,212,5.7,5318930443,56,Back,5318930445,140,12.3,5318930447,141,96.3,5318930451,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740067147,696,50,2,80,25,anga7587r1zv4ey71ge9zxol3,1,17.2,96.8,2024-10-27T14:39:39.388Z,2024-10-27T22:00:51Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5318930509,56,Back,5321337503,233,733,5318930511,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740067121,733,7,2,80,25,c165yjiny1qnmfdvefxvflnkc,1,82.8,3.2,2024-10-27T14:39:39.389Z,2024-10-27T21:31:49Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5318930399,167,,5321212743,385,,5318930407,286,,5318930403,56,Right,5318930547,233,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740067197,697,5,2,80,26,anga7587r1zv4ey71ge9zxol3,1,21.0,101.3,2024-10-27T14:39:39.821Z,2024-10-27T15:10:56Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5318930801,56,Back,5318930843,233,734,5318930805,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740067139,734,5,2,80,26,c165yjiny1qnmfdvefxvflnkc,0,79.0,-1.3,2024-10-27T14:39:39.821Z,2024-10-27T15:10:56Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5318930493,56,Right,5318930495,347,,5318930885,233,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740067237,698,1,2,80,30,anga7587r1zv4ey71ge9zxol3,1,23.2,100.0,2024-10-27T14:39:43.534Z,2024-10-27T14:39:44Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5318930991,213,3.80,5318930985,140,9.7,5318930987,141,85.6,5318930989,212,17.9,5318930981,107,,5318930983,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740067279,699,1,2,80,31,anga7587r1zv4ey71ge9zxol3,1,9.7,85.6,2024-10-27T14:39:44.622Z,2024-10-27T14:39:46Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5318931247,212,18.1,5318931241,56,Back,5318931243,140,22.8,5318931245,141,68.2,5318931249,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740067337,700,1,2,80,33,anga7587r1zv4ey71ge9zxol3,1,22.8,68.2,2024-10-27T14:39:46.637Z,2024-10-27T14:39:49Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5318931493,140,10.3,5318931497,212,17.6,5318931491,56,Back,5318931495,141,51.0,5318931499,213,3.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740067497,701,1,2,80,35,anga7587r1zv4ey71ge9zxol3,1,10.3,51.0,2024-10-27T14:39:48.957Z,2024-10-27T14:39:57Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5318932357,140,14.6,5318932355,56,Back,5318932369,213,1.35,5318932365,212,20.8,5318932359,141,80.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740067583,702,1,2,80,43,anga7587r1zv4ey71ge9zxol3,1,26.4,71.5,2024-10-27T14:39:56.989Z,2024-10-27T14:40:00Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5318932809,56,Back,5318932817,141,42.0,5318932819,212,20.4,5318932821,213,4.53,5318932813,140,22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740067655,703,1,2,80,47,anga7587r1zv4ey71ge9zxol3,1,26.4,36.2,2024-10-27T14:40:00.733Z,2024-10-27T14:40:03Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5318933121,140,40.6,5318933127,213,5.31,5318933123,141,4.1,5318933125,212,26.4,5318933119,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740067751,704,1,2,80,50,anga7587r1zv4ey71ge9zxol3,1,40.6,4.1,2024-10-27T14:40:03.773Z,2024-10-27T14:40:10Z,c36ffo382u9flu5foebt4di39,P. Gregor,,,5318933787,140,33.4,5318933785,56,Back,5318933793,213,2.00,5318933789,141,28.7,5318933791,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740067793,705,1,2,80,56,anga7587r1zv4ey71ge9zxol3,1,34.2,29.6,2024-10-27T14:40:10.366Z,2024-10-27T14:40:13Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5318933989,141,72.1,5318933993,213,1.37,5318933991,212,29.5,5318933985,56,Back,5318933987,140,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740067909,706,1,2,80,59,anga7587r1zv4ey71ge9zxol3,1,39.8,73.0,2024-10-27T14:40:13.245Z,2024-10-27T14:40:20Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5318934751,212,30.4,5318934753,213,0.56,5318934747,140,64.3,5318934749,141,96.8,5318934745,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740067923,707,1,2,81,6,anga7587r1zv4ey71ge9zxol3,0,93.0,98.1,2024-10-27T14:40:19.573Z,2024-10-27T21:32:31Z,9pnirb3qt48zeui3su8cvu1ka,J. Amon,,,5318934835,140,91.5,5318934839,212,23.8,5318934841,213,4.65,5318934833,56,Center,5318934837,141,63.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740068197,735,12,2,81,6,c165yjiny1qnmfdvefxvflnkc,1,11.8,40.3,2024-10-27T14:40:20.286Z,2024-10-27T14:40:37Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5318936373,213,5.66,5318936367,140,34.5,5318936371,212,29.4,5318936369,141,14.9,5318936365,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740068029,708,1,2,81,13,anga7587r1zv4ey71ge9zxol3,1,71.1,95.0,2024-10-27T14:40:26.670Z,2024-10-27T14:40:28Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5318935421,140,63.1,5318935427,213,3.93,5318935423,141,82.6,5318935419,56,Left,5318935425,212,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740068047,709,1,2,81,14,anga7587r1zv4ey71ge9zxol3,1,63.1,82.6,2024-10-27T14:40:28.141Z,2024-10-27T14:40:29Z,6d0lxiep13vdv32bdb0xwyrys,L. Sandgrav,,,5318935497,213,0.75,5318935489,56,Left,5318935493,141,93.5,5318935491,140,70.7,5318935495,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740068083,710,1,2,81,15,anga7587r1zv4ey71ge9zxol3,1,70.7,92.4,2024-10-27T14:40:29.261Z,2024-10-27T14:40:31Z,5is9bcj143orulo4biogwxzl6,L. Lissens,,,5318935727,140,78.7,5318935731,141,88.3,5318935735,212,8.9,5318935725,56,Left,5318935739,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740068107,711,1,2,81,17,anga7587r1zv4ey71ge9zxol3,1,78.7,88.3,2024-10-27T14:40:31.469Z,2024-10-27T14:40:33Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5318935897,141,81.1,5318935895,140,91.5,5318935893,56,Left,5318935901,213,5.93,5318935899,212,14.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740068145,712,1,2,81,19,anga7587r1zv4ey71ge9zxol3,1,91.5,81.1,2024-10-27T14:40:33.117Z,2024-10-27T14:40:35Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5318936133,141,68.2,5318936131,140,84.2,5318936135,212,11.6,5318936129,56,Center,5318936137,213,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740068153,713,61,2,81,21,anga7587r1zv4ey71ge9zxol3,0,84.2,68.2,2024-10-27T14:40:34.925Z,2024-10-27T14:40:35Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5318936181,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740068211,736,12,2,81,23,c165yjiny1qnmfdvefxvflnkc,1,3.6,43.4,2024-10-27T14:40:37.134Z,2024-10-27T14:40:38Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5318936533,167,,5318936469,213,4.04,5318936461,140,0.0,5318936457,56,Back,5318936465,141,34.1,5318936467,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740068237,714,6,2,81,23,anga7587r1zv4ey71ge9zxol3,1,94.4,66.8,2024-10-27T14:40:37.514Z,2024-10-27T14:55:37Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5318936677,56,Center,5318936681,73,,5318936711,233,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740068219,737,6,2,81,23,c165yjiny1qnmfdvefxvflnkc,0,5.6,33.2,2024-10-27T14:40:37.514Z,2024-10-27T21:33:44Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5318936595,56,Back,5318936597,73,,5318936749,233,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740068843,739,18,2,81,56,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-10-27T14:41:09.594Z,2024-10-27T14:41:10Z,22zuxw8lez5w4vjd8spzzysyc,T. Lauritsen,,,5318940079,59,8,5318940147,55,740,5318940075,42,,5318940077,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740068847,740,19,2,81,56,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-10-27T14:41:09.595Z,2024-10-27T14:41:10Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5318940119,59,5,5318940113,42,,5318940123,293,5,5318940121,292,7,5318940125,44,Midfielder,5318940117,145,7,5318940127,55,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740069323,716,1,2,82,18,anga7587r1zv4ey71ge9zxol3,1,99.7,99.8,2024-10-27T14:41:31.725Z,2024-10-27T21:33:34Z,8ydi45wh0naevno6aos78vi09,L. Klassen,,,5318942605,155,,5318942611,140,96.7,5318942615,212,45.9,5318942601,2,,5318942619,1,,5321220201,72,,5318942613,141,32.4,5321220197,224,,5318942609,56,Center,5318942617,213,5318942603,6,,,,,,,,,,,,,4.64,,,,,,,,,,,,,,,,,,
2740069331,717,44,2,82,18,anga7587r1zv4ey71ge9zxol3,1,93.2,48.6,2024-10-27T14:41:31.727Z,2024-10-27T22:00:57Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5318942657,56,Center,5318942683,233,741,5318942659,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740069289,741,44,2,82,18,c165yjiny1qnmfdvefxvflnkc,0,6.8,51.4,2024-10-27T14:41:31.728Z,2024-10-27T22:00:58Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5318942723,233,717,5318942431,56,Back,5318942433,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740069369,718,1,2,82,19,anga7587r1zv4ey71ge9zxol3,0,96.6,36.0,2024-10-27T14:41:32.941Z,2024-10-27T21:36:16Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5321232257,212,1.6,5321232253,140,97.0,5321232251,3,,5318942829,56,Center,5321232259,213,1.31,5321232255,141,38.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740069659,744,61,2,82,20,c165yjiny1qnmfdvefxvflnkc,1,3.1,61.7,2024-10-27T14:41:33.658Z,2024-10-27T21:35:44Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5318944547,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
