id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/11/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/10/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2797988057,678,50,2,81,46,9qsmopgutr7ut5g6workk8w4i,1,16.0,84.4,2025-04-07T18:42:02.791Z,2025-04-07T22:16:17Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5634624867,233,805,5634624515,285,,5634624513,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797988103,805,7,2,81,46,5rz9enoyknpg8ji78za5b82p0,0,84.0,15.6,2025-04-07T18:42:02.792Z,2025-04-07T22:16:25Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5635268415,178,,5635268413,385,,5634624725,286,,5634624813,233,678,5634624723,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798101831,829,61,2,81,47,9qsmopgutr7ut5g6workk8w4i,1,13.9,89.3,2025-04-07T18:42:03.721Z,2025-04-07T22:16:06Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5635268111,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797988113,806,1,2,81,51,5rz9enoyknpg8ji78za5b82p0,0,97.7,15.4,2025-04-07T18:42:07.841Z,2025-04-07T22:49:22Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5634624765,56,Right,5635268747,224,,5634624763,155,,5635268873,286,,5634624771,212,3.3,5635317365,233,805,5634624767,140,97.9,5634624761,2,,5634624769,141,20.3,5635268871,236,,5634624773,213,5635268749,20,,,,,,,,,,,,,1.51,,,,,,,,,,,,,
2798004369,805,12,2,81,51,9qsmopgutr7ut5g6workk8w4i,1,3.5,86.7,2025-04-07T18:42:07.941Z,2025-04-07T22:49:22Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5635268889,185,,5634715645,56,Back,5635317371,233,806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798004469,806,61,2,81,53,9qsmopgutr7ut5g6workk8w4i,1,8.5,87.5,2025-04-07T18:42:09.007Z,2025-04-07T22:15:54Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5634716193,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797988149,807,1,2,81,55,5rz9enoyknpg8ji78za5b82p0,0,89.7,19.7,2025-04-07T18:42:11.096Z,2025-04-07T22:49:08Z,6jgd09iosfe5mn3tputmjx2ad,M. Power,,,5635317123,20,,5634624977,141,46.4,5634624975,140,93.7,5634624969,2,,5634624981,213,1.34,5634624971,155,,5634624973,56,Center,5634624979,212,18.6,5635269087,224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797988223,679,12,2,81,56,9qsmopgutr7ut5g6workk8w4i,1,16.6,61.1,2025-04-07T18:42:12.159Z,2025-04-07T22:17:10Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5634625409,15,,5634625377,212,18.6,5634625375,141,65.4,5634625373,140,34.1,5634625371,56,Back,5634625379,213,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797988205,808,1,2,81,57,5rz9enoyknpg8ji78za5b82p0,0,75.2,33.1,2025-04-07T18:42:13.320Z,2025-04-07T18:42:17Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5634625279,212,22.4,5634625275,140,87.4,5634625273,56,Center,5634625271,3,,5634625281,213,0.96,5634625277,141,60.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797988243,680,44,2,82,0,9qsmopgutr7ut5g6workk8w4i,1,15.0,38.0,2025-04-07T18:42:16.208Z,2025-04-07T19:12:44Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5634626077,233,809,5634625495,56,Back,5634625497,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797988215,809,44,2,82,0,5rz9enoyknpg8ji78za5b82p0,0,85.0,62.0,2025-04-07T18:42:16.209Z,2025-04-07T19:12:44Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5634625335,56,Center,5634625339,286,,5634626081,233,680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797988247,681,12,2,82,0,9qsmopgutr7ut5g6workk8w4i,1,13.1,40.3,2025-04-07T18:42:16.328Z,2025-04-07T22:52:01Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5635320193,140,10.5,5635320195,141,23.5,5634625511,56,Back,5635320199,213,4.48,5635320197,212,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798102145,830,12,2,82,3,9qsmopgutr7ut5g6workk8w4i,1,10.8,26.6,2025-04-07T18:42:19.644Z,2025-04-07T22:17:46Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5635269865,212,36.9,5635269861,140,45.9,5635269863,141,27.8,5635269867,213,0.02,5635269859,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797988339,810,1,2,82,7,5rz9enoyknpg8ji78za5b82p0,1,53.7,63.6,2025-04-07T18:42:23.465Z,2025-04-07T18:42:26Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5634626135,212,18.9,5634626133,141,89.6,5634626131,140,60.1,5634626139,213,1.21,5634626129,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797988371,811,1,2,82,10,5rz9enoyknpg8ji78za5b82p0,1,60.1,89.6,2025-04-07T18:42:26.697Z,2025-04-07T18:42:32Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5634626303,212,13.7,5634626299,141,71.6,5634626307,213,4.24,5634626291,56,Center,5634626295,140,54.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797988419,812,1,2,82,12,5rz9enoyknpg8ji78za5b82p0,1,54.2,71.6,2025-04-07T18:42:28.201Z,2025-04-07T18:42:32Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5634626579,213,1.06,5634626573,140,62.3,5634626571,56,Left,5634626575,141,93.8,5634626577,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797988457,813,1,2,82,17,5rz9enoyknpg8ji78za5b82p0,1,66.3,87.6,2025-04-07T18:42:33.937Z,2025-04-07T18:42:34Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5634626827,56,Center,5634626829,140,66.7,5634626831,141,69.3,5634626833,212,12.5,5634626835,213,4.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797988489,814,1,2,82,18,5rz9enoyknpg8ji78za5b82p0,1,66.7,69.3,2025-04-07T18:42:34.649Z,2025-04-07T18:42:36Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5634626975,213,2.00,5634626967,140,62.1,5634626969,141,84.8,5634626971,212,11.6,5634626965,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797988517,815,1,2,82,20,5rz9enoyknpg8ji78za5b82p0,1,62.1,84.8,2025-04-07T18:42:36.705Z,2025-04-07T18:42:38Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5634627095,213,4.60,5634627087,56,Center,5634627089,140,60.7,5634627091,141,65.1,5634627093,212,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797988597,816,1,2,82,22,5rz9enoyknpg8ji78za5b82p0,1,60.5,70.8,2025-04-07T18:42:38.961Z,2025-04-07T18:42:43Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5634627539,141,87.5,5634627543,213,1.92,5634627541,212,12.1,5634627535,56,Left,5634627537,140,56.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797988645,817,1,2,82,26,5rz9enoyknpg8ji78za5b82p0,1,46.7,77.3,2025-04-07T18:42:42.961Z,2025-04-07T18:42:45Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5634627777,140,29.6,5634627779,141,58.4,5634627775,56,Back,5634627783,213,3.76,5634627781,212,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797988761,818,1,2,82,29,5rz9enoyknpg8ji78za5b82p0,1,29.4,54.6,2025-04-07T18:42:45.721Z,2025-04-07T18:42:52Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5634628463,140,36.2,5634628467,141,73.1,5634628473,213,1.05,5634628471,212,14.5,5634628459,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797988799,819,1,2,82,36,5rz9enoyknpg8ji78za5b82p0,1,61.4,75.9,2025-04-07T18:42:52.801Z,2025-04-07T18:42:56Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5634628677,213,0.61,5634628669,56,Left,5634628675,212,11.6,5634628673,141,85.7,5634628671,140,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797988811,682,83,2,82,39,9qsmopgutr7ut5g6workk8w4i,0,33.8,13.1,2025-04-07T18:42:55.352Z,2025-04-07T22:18:30Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5634629231,399,bz77hr28a1yskifpuvzu8smsq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797988867,820,1,2,82,40,5rz9enoyknpg8ji78za5b82p0,1,65.8,84.5,2025-04-07T18:42:56.114Z,2025-04-07T18:42:59Z,bz77hr28a1yskifpuvzu8smsq,Y. Badji,,,5634629031,141,97.5,5634629033,212,10.1,5634629023,56,Left,5634629035,213,1.07,5634629027,140,70.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797988879,821,3,2,82,43,5rz9enoyknpg8ji78za5b82p0,0,74.4,90.8,2025-04-07T18:42:59.330Z,2025-04-07T22:18:40Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5634629195,233,683,5634629073,286,,5634629071,56,Left,5635270957,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797988883,683,7,2,82,43,9qsmopgutr7ut5g6workk8w4i,0,25.6,9.2,2025-04-07T18:42:59.331Z,2025-04-07T22:18:43Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5634629083,56,Back,5635271035,385,,5634629085,285,,5634629133,233,821,5635271037,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797988889,822,61,2,82,44,5rz9enoyknpg8ji78za5b82p0,1,78.4,93.3,2025-04-07T18:43:00.132Z,2025-04-07T18:43:00Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5634629113,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797988997,685,1,2,82,47,9qsmopgutr7ut5g6workk8w4i,1,20.4,12.3,2025-04-07T18:43:03.864Z,2025-04-07T18:43:06Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5634629713,212,12.0,5634629705,140,14.9,5634629701,56,Back,5634629717,213,2.07,5634629709,141,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797989067,686,12,2,82,50,9qsmopgutr7ut5g6workk8w4i,1,14.7,28.8,2025-04-07T18:43:06.480Z,2025-04-07T18:43:11Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5634630229,213,0.34,5634630227,212,48.2,5634630225,141,52.2,5634630221,56,Center,5634630223,140,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797989123,823,1,2,82,56,5rz9enoyknpg8ji78za5b82p0,1,43.7,50.4,2025-04-07T18:43:12.194Z,2025-04-07T18:43:15Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5634630563,141,68.7,5634630551,56,Center,5634630573,213,1.02,5634630557,140,50.9,5634630567,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797989157,824,1,2,82,59,5rz9enoyknpg8ji78za5b82p0,1,55.7,71.0,2025-04-07T18:43:15.242Z,2025-04-07T18:43:17Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5634630785,56,Left,5634630787,140,58.3,5634630789,141,85.1,5634630795,213,1.29,5634630791,212,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797989239,826,1,2,83,0,5rz9enoyknpg8ji78za5b82p0,1,53.0,85.4,2025-04-07T18:43:16.946Z,2025-04-07T22:19:22Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5634631217,140,67.0,5634631221,212,14.8,5634631219,141,83.0,5634631223,213,6.17,5634631215,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798102473,980,1,2,83,1,5rz9enoyknpg8ji78za5b82p0,1,63.7,77.5,2025-04-07T18:43:17.410Z,2025-04-07T22:19:24Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5635271827,140,58.4,5635271829,141,70.9,5635271891,156,,5635271825,56,Center,5635271833,213,3.82,5635271831,212,7.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797989255,827,1,2,83,3,5rz9enoyknpg8ji78za5b82p0,0,82.1,76.9,2025-04-07T18:43:19.275Z,2025-04-07T22:19:36Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5634631339,141,49.9,5634631343,213,5.28,5635272081,224,,5635272083,72,,5634631341,212,21.8,5634631335,56,Center,5634631333,155,,5634631331,2,,5634631337,140,93.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797989299,687,12,2,83,5,9qsmopgutr7ut5g6workk8w4i,1,11.3,55.3,2025-04-07T18:43:21.864Z,2025-04-07T22:19:40Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5634631615,56,Back,5634631629,212,25.3,5634631649,15,,5634631621,140,28.3,5634631633,213,0.79,5634631625,141,81.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797989373,828,1,2,83,9,5rz9enoyknpg8ji78za5b82p0,1,74.3,22.1,2025-04-07T18:43:25.410Z,2025-04-07T22:19:53Z,e9lrzsiy94y46h62rnawi3sgl,H. Dalsgaard,,,5634632057,140,71.3,5634632059,141,39.4,5634632055,56,Center,5634632063,213,1.83,5634632061,212,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797989383,829,1,2,83,11,5rz9enoyknpg8ji78za5b82p0,1,67.0,34.4,2025-04-07T18:43:27.867Z,2025-04-07T22:19:57Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5634632177,141,9.1,5634632175,140,72.8,5634632173,56,Right,5634632181,213,5.05,5634632179,212,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797989393,688,83,2,83,16,9qsmopgutr7ut5g6workk8w4i,0,30.9,92.2,2025-04-07T18:43:32.552Z,2025-04-07T22:20:13Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5634632595,399,6jgd09iosfe5mn3tputmjx2ad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797989421,830,1,2,83,17,5rz9enoyknpg8ji78za5b82p0,1,72.8,9.1,2025-04-07T18:43:33.027Z,2025-04-07T18:43:35Z,6jgd09iosfe5mn3tputmjx2ad,M. Power,,,5634632387,56,Center,5634632397,213,2.29,5634632395,212,19.3,5634632389,140,60.7,5634632391,141,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797989465,831,1,2,83,21,5rz9enoyknpg8ji78za5b82p0,1,60.7,30.5,2025-04-07T18:43:37.722Z,2025-04-07T18:43:38Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5634632579,56,Right,5634632581,140,72.3,5634632583,141,9.7,5634632585,212,18.7,5634632587,213,5.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797989479,832,1,2,83,22,5rz9enoyknpg8ji78za5b82p0,0,74.1,10.7,2025-04-07T18:43:38.476Z,2025-04-07T22:20:22Z,6jgd09iosfe5mn3tputmjx2ad,M. Power,,,5634632701,213,1.13,5634632697,141,35.6,5635273063,224,,5634632693,56,Center,5634632691,155,,5634632689,2,,5635273065,20,,5634632695,140,81.8,5634632699,212,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797989565,689,12,2,83,23,9qsmopgutr7ut5g6workk8w4i,1,16.5,65.4,2025-04-07T18:43:39.849Z,2025-04-07T22:20:25Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5634633189,56,Back,5634633195,212,20.8,5634633193,141,89.2,5634633191,140,29.0,5634633197,213,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797989553,833,1,2,83,24,5rz9enoyknpg8ji78za5b82p0,0,60.5,11.9,2025-04-07T18:43:40.692Z,2025-04-07T22:20:47Z,6jgd09iosfe5mn3tputmjx2ad,M. Power,,,5634633113,3,,5634633115,56,Center,5634633121,212,15.5,5634633117,140,72.6,5634633119,141,25.0,5634633123,213,0.61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797989571,690,44,2,83,24,9qsmopgutr7ut5g6workk8w4i,1,26.9,76.2,2025-04-07T18:43:40.919Z,2025-04-07T22:20:49Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5634633223,56,Back,5634633259,233,834,5634633225,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797989557,834,44,2,83,24,5rz9enoyknpg8ji78za5b82p0,0,73.1,23.8,2025-04-07T18:43:40.920Z,2025-04-07T22:20:50Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Madsen,,,5634633129,56,Center,5634633279,233,690,5634633131,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797989593,691,1,2,83,25,9qsmopgutr7ut5g6workk8w4i,0,20.8,72.8,2025-04-07T18:43:41.706Z,2025-04-07T22:20:52Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5634633343,141,72.8,5634633341,140,30.5,5634633345,212,10.2,5634633337,56,Back,5634633333,3,,5634633347,213,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797989621,835,61,2,83,26,5rz9enoyknpg8ji78za5b82p0,1,67.6,28.6,2025-04-07T18:43:42.155Z,2025-04-07T22:20:53Z,7je01bs3a4q6c2gd02ee6da3u,K. Arnstad,,,5634633503,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797989649,693,1,2,83,29,9qsmopgutr7ut5g6workk8w4i,1,38.7,69.5,2025-04-07T18:43:45.345Z,2025-04-07T22:21:04Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5634633641,141,60.9,5634633643,212,7.5,5634633639,140,34.3,5634633645,213,4.04,5634633637,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797989663,694,1,2,83,30,9qsmopgutr7ut5g6workk8w4i,1,31.5,58.7,2025-04-07T18:43:46.930Z,2025-04-07T22:21:12Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,,5634633757,56,Back,5634633759,140,30.9,5634633769,213,1.61,5634633761,141,84.8,5634633765,212,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797989811,695,1,2,83,34,9qsmopgutr7ut5g6workk8w4i,1,33.8,86.1,2025-04-07T18:43:50.282Z,2025-04-07T22:21:19Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,1.0,,5634634635,141,48.2,5634634623,155,,5634634631,140,70.6,5634634643,1,,5634634641,213,5.69,5634634647,4,,5634636259,210,13,5634636261,154,,5634634637,212,46.4,5634634627,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797989825,696,13,2,83,38,9qsmopgutr7ut5g6workk8w4i,1,76.5,55.6,2025-04-07T18:43:54.314Z,2025-04-07T22:21:54Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5634636269,23,,5634636275,154,,5634636283,103,11.1,5634636273,29,,5634636277,55,695,5634636287,328,,5634634709,56,Center,5635274901,114,,5634636289,230,91.2,5634634707,18,,5634636291,231,5634636281,102,5634636271,84,,43.0,5634635009,20,,,,,,,50.5,,,,,,,,,,,,,
2797989835,697,5,2,83,43,9qsmopgutr7ut5g6workk8w4i,0,101.4,39.4,2025-04-07T18:43:59.829Z,2025-04-07T19:12:31Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5634634775,56,Center,5634636119,233,836,5634634777,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797990077,836,5,2,83,43,5rz9enoyknpg8ji78za5b82p0,1,-1.4,60.6,2025-04-07T18:43:59.829Z,2025-04-07T19:12:31Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5634636047,56,Back,5634636049,346,,5634636083,233,697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797990105,837,1,2,84,3,5rz9enoyknpg8ji78za5b82p0,1,4.9,50.9,2025-04-07T18:44:19.020Z,2025-04-07T22:22:06Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5634636209,212,28.1,5634636201,124,,5634636203,56,Back,5634636205,140,30.0,5634636215,237,,5634636207,141,36.4,5634636211,213,5.93,5635275221,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797990167,838,1,2,84,5,5rz9enoyknpg8ji78za5b82p0,0,53.9,25.4,2025-04-07T18:44:21.942Z,2025-04-07T22:22:17Z,6jgd09iosfe5mn3tputmjx2ad,M. Power,,,5634636565,1,,5634636553,155,,5634636555,56,Center,5634636563,213,0.06,5634636561,212,47.1,5634636559,141,29.5,5634636557,140,98.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797990173,698,52,2,84,12,9qsmopgutr7ut5g6workk8w4i,1,1.6,67.5,2025-04-07T18:44:28.251Z,2025-04-07T22:22:24Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5635275553,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797990433,699,1,2,84,26,9qsmopgutr7ut5g6workk8w4i,1,12.0,63.3,2025-04-07T18:44:42.362Z,2025-04-07T18:44:48Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5634638089,212,64.9,5634638093,1,,5634638091,213,0.29,5634638085,140,71.1,5634638081,199,,5634638115,189,,5634638083,56,Left,5634638087,141,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797990507,700,1,2,84,35,9qsmopgutr7ut5g6workk8w4i,0,87.0,75.7,2025-04-07T18:44:51.803Z,2025-04-07T18:44:53Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5634638495,56,Center,5634638501,212,30.2,5634638503,213,4.65,5634638497,140,85.3,5634638499,141,31.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797990557,841,1,2,84,39,5rz9enoyknpg8ji78za5b82p0,0,9.9,75.8,2025-04-07T18:44:55.593Z,2025-04-07T18:44:56Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5634638739,212,14.1,5634638737,141,78.8,5634638741,213,0.15,5634638743,1,,5634638735,140,23.2,5634638731,157,,5634638733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797990555,701,61,2,84,40,9qsmopgutr7ut5g6workk8w4i,1,76.0,13.5,2025-04-07T18:44:56.251Z,2025-04-07T18:44:56Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5634638725,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797990623,842,1,2,84,44,5rz9enoyknpg8ji78za5b82p0,0,5.8,88.8,2025-04-07T18:45:00.647Z,2025-04-07T18:45:02Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5634639097,1,,5634639085,157,,5634639091,141,86.3,5634639093,212,10.7,5634639095,213,6.12,5634639087,56,Back,5634639089,140,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797990637,702,61,2,84,47,9qsmopgutr7ut5g6workk8w4i,1,81.7,12.1,2025-04-07T18:45:03.380Z,2025-04-07T19:01:07Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5634639147,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797990657,703,5,2,84,47,9qsmopgutr7ut5g6workk8w4i,0,79.0,-2.0,2025-04-07T18:45:03.726Z,2025-04-07T19:12:32Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5634640497,233,843,5634639223,347,,5634639221,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797990893,843,5,2,84,47,5rz9enoyknpg8ji78za5b82p0,1,21.0,102.0,2025-04-07T18:45:03.726Z,2025-04-07T19:12:32Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5634640471,347,,5634640469,56,Back,5634640477,233,703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
