id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/9/value,qualifier/10/value,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2716313477,710,1,2,81,42,cftj6g399tknheudaxsdpfdgb,1,81.0,26.1,2024-09-01T13:41:57.151Z,2024-09-01T13:42:03Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5188976183,56,Right,5188976189,212,14.8,5188976187,141,12.6,5188976185,140,69.9,5188976191,213,3.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716313515,711,1,2,81,49,cftj6g399tknheudaxsdpfdgb,1,72.0,14.3,2024-09-01T13:42:04.030Z,2024-09-01T13:42:05Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5188976395,212,14.3,5188976397,213,5.99,5188976389,56,Right,5188976391,140,85.0,5188976393,141,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716313553,712,1,2,81,50,cftj6g399tknheudaxsdpfdgb,1,83.7,8.3,2024-09-01T13:42:04.942Z,2024-09-01T13:42:06Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5188976569,213,2.61,5188976567,212,14.6,5188976565,141,19.2,5188976561,56,Right,5188976563,140,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716313601,713,1,2,81,51,cftj6g399tknheudaxsdpfdgb,1,71.2,19.2,2024-09-01T13:42:06.350Z,2024-09-01T13:42:08Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5188976805,141,40.0,5188976807,212,15.0,5188976797,56,Center,5188976811,213,1.91,5188976801,140,66.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716313665,714,1,2,81,53,cftj6g399tknheudaxsdpfdgb,1,65.8,40.9,2024-09-01T13:42:08.607Z,2024-09-01T13:42:11Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5188977133,212,21.4,5188977131,141,71.8,5188977129,140,61.7,5188977135,213,1.77,5188977127,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716313775,715,1,2,81,56,cftj6g399tknheudaxsdpfdgb,1,61.7,71.8,2024-09-01T13:42:11.518Z,2024-09-01T13:42:17Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5188977753,212,22.4,5188977751,141,94.7,5188977749,140,77.1,5188977747,56,Left,5188977755,213,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716313823,716,3,2,82,2,cftj6g399tknheudaxsdpfdgb,0,96.5,76.6,2024-09-01T13:42:17.166Z,2024-09-01T14:07:56Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5188977975,56,Center,5188977977,286,,5188979691,233,759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716313769,759,7,2,82,2,aljua8crr0vkwit0j3m59jw9j,0,3.5,23.4,2024-09-01T13:42:17.167Z,2024-09-01T14:07:56Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5188977717,56,Back,5188979647,233,716,5188977719,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716313827,717,3,2,82,3,cftj6g399tknheudaxsdpfdgb,0,96.2,72.7,2024-09-01T13:42:18.308Z,2024-09-01T14:07:56Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5188979827,286,,5188979887,233,762,5188977983,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716314169,762,7,2,82,3,aljua8crr0vkwit0j3m59jw9j,1,3.8,27.3,2024-09-01T13:42:18.309Z,2024-09-01T14:07:56Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5188979619,56,Back,5188979855,233,717,5188979621,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716314403,719,1,2,82,4,cftj6g399tknheudaxsdpfdgb,0,97.8,68.4,2024-09-01T13:42:19.455Z,2024-09-01T13:43:56Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5188980815,213,4.37,5188980807,212,2.5,5188981239,236,,5188981245,286,,5188980795,56,Center,5188980797,140,97.0,5188981241,233,760,5188980801,141,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716313833,760,74,2,82,4,aljua8crr0vkwit0j3m59jw9j,1,5.7,29.7,2024-09-01T13:42:19.456Z,2024-09-01T14:00:20Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5188978003,56,Back,5188981275,233,719,5188980905,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716313845,718,6,2,82,5,cftj6g399tknheudaxsdpfdgb,1,100.0,74.4,2024-09-01T13:42:20.797Z,2024-09-01T13:57:19Z,6d8194j12jdzgqk5uwcemecr8,C. Nouck,,,5188978143,56,Center,5188978167,233,761,5188978145,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716313835,761,6,2,82,5,aljua8crr0vkwit0j3m59jw9j,0,0.0,25.6,2024-09-01T13:42:20.797Z,2024-09-01T13:42:56Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5188978107,56,Back,5188978109,73,,5188978173,233,718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716314559,720,1,2,82,44,cftj6g399tknheudaxsdpfdgb,0,99.6,99.6,2024-09-01T13:42:59.422Z,2024-09-01T13:43:00Z,195o7hchielt14ic49r3k06sq,Serginho,,,5188981497,155,,5188981495,6,,5188981507,212,36.3,5188981505,141,49.3,5188981493,2,,5188981511,1,,5188981501,56,Center,5188981503,140,88.0,5188981499,223,,5188981509,213,,,,,4.37,,,,,,,,,,,,,,,,,,,,
2716314615,763,12,2,82,44,aljua8crr0vkwit0j3m59jw9j,1,12.0,43.4,2024-09-01T13:42:59.644Z,2024-09-01T14:10:02Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5188981771,141,48.2,5188981773,212,16.8,5188981769,140,27.7,5188981767,56,Back,5188981775,213,0.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716314645,764,1,2,82,49,aljua8crr0vkwit0j3m59jw9j,1,27.9,50.4,2024-09-01T13:43:04.003Z,2024-09-01T13:43:05Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5188981899,141,35.5,5188981903,213,5.24,5188981901,212,11.7,5188981893,140,33.5,5188981891,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716314751,766,1,2,82,53,aljua8crr0vkwit0j3m59jw9j,1,62.8,38.9,2024-09-01T13:43:08.496Z,2024-09-01T13:43:10Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5188982375,140,76.4,5188982377,141,26.7,5188982373,56,Center,5188982379,212,16.5,5188982381,213,5.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716314769,767,1,2,82,55,aljua8crr0vkwit0j3m59jw9j,0,76.4,26.7,2024-09-01T13:43:10.555Z,2024-09-01T14:09:48Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5188982463,212,19.5,5188982459,140,91.4,5188982461,141,43.6,5188982457,56,Center,5188982465,213,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716314777,721,12,2,82,56,cftj6g399tknheudaxsdpfdgb,1,12.7,52.6,2024-09-01T13:43:11.870Z,2024-09-01T13:43:22Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5188983535,213,2.74,5188983527,167,,5188983529,140,0.0,5188983531,141,61.5,5188983533,212,15.3,5188982511,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716314809,722,6,2,82,57,cftj6g399tknheudaxsdpfdgb,0,3.0,62.4,2024-09-01T13:43:12.438Z,2024-09-01T13:57:19Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5188982695,56,Back,5188982697,73,,5188982763,233,768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716314791,768,6,2,82,57,aljua8crr0vkwit0j3m59jw9j,1,97.0,37.6,2024-09-01T13:43:12.438Z,2024-09-01T14:09:49Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5188982703,56,Center,5188982741,233,722,5188982707,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716315415,769,18,2,83,36,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-09-01T13:43:51.821Z,2024-09-01T13:43:52Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5188986013,55,770,5188985943,42,,5188985953,59,22,5188985947,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716315417,770,19,2,83,36,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-09-01T13:43:51.822Z,2024-09-01T14:13:02Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5189109583,292,6,5188985967,145,2,5188985971,44,Midfielder,5188985973,55,769,5188985969,59,11,5189109587,293,1,5188985963,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716315613,771,1,2,83,46,aljua8crr0vkwit0j3m59jw9j,1,99.5,0.5,2024-09-01T13:44:01.253Z,2024-09-01T13:44:11Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,1.0,,5188987065,155,,5188987075,212,33.4,5188987071,140,90.9,5188987579,154,,5188987069,56,Center,5188987079,1,,5188987061,2,,5188987067,224,,5188987577,210,13,5188987077,213,5188987073,141,5188987063,6,1.84,47.8,,,,,,,,,,,,,,,,,,,
2716315625,772,44,2,83,50,aljua8crr0vkwit0j3m59jw9j,1,88.9,47.5,2024-09-01T13:44:05.362Z,2024-09-01T14:00:29Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5188987223,233,723,5188987147,286,,5188987145,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716315627,723,44,2,83,50,cftj6g399tknheudaxsdpfdgb,0,11.1,52.5,2024-09-01T13:44:05.363Z,2024-09-01T14:05:52Z,195o7hchielt14ic49r3k06sq,Serginho,,,5188987277,233,772,5188987153,56,Back,5188987155,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716315629,773,13,2,83,50,aljua8crr0vkwit0j3m59jw9j,1,91.2,46.9,2024-09-01T13:44:05.701Z,2024-09-01T13:44:12Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5188987623,29,,5188987639,102,49.1,5188987335,25,,5188987627,154,,5188987649,231,49.6,5188987187,56,Center,5188987621,74,,5188987633,55,771,5188987647,230,99.7,5188987643,103,5188987337,15,5188987351,328,68.1,,,5188987185,17,,,,,,,,,,,,,,,,
2716315665,724,5,2,83,51,cftj6g399tknheudaxsdpfdgb,1,-0.8,51.3,2024-09-01T13:44:06.643Z,2024-09-01T14:00:13Z,195o7hchielt14ic49r3k06sq,Serginho,,,5188987429,346,,5188987427,56,Back,5188987451,233,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716315633,774,5,2,83,51,aljua8crr0vkwit0j3m59jw9j,0,100.8,48.7,2024-09-01T13:44:06.643Z,2024-09-01T14:00:13Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5188987215,56,Center,5188987217,346,,5188987487,233,724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716315759,725,1,2,83,59,cftj6g399tknheudaxsdpfdgb,0,4.7,49.6,2024-09-01T13:44:14.176Z,2024-09-01T14:15:42Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5188987983,189,,5188987963,213,6.27,5188987957,140,66.1,5188987955,56,Center,5188987961,212,64.5,5188987969,74,,5188987959,141,47.9,5188987965,1,,5188987953,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716315785,775,12,2,84,3,aljua8crr0vkwit0j3m59jw9j,1,28.4,52.4,2024-09-01T13:44:17.909Z,2024-09-01T13:45:09Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5188988083,140,30.5,5188988081,56,Back,5188988115,15,,5188988089,213,1.03,5188988085,141,57.8,5188988087,212,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716315841,776,61,2,84,6,aljua8crr0vkwit0j3m59jw9j,1,30.6,57.9,2024-09-01T13:44:21.549Z,2024-09-01T13:45:10Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5188988425,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716315871,726,43,2,84,7,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-09-01T13:44:21.966Z,2024-09-01T13:44:28Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5188988595,286,0,5188988957,144,3,5188988593,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716316381,782,83,2,84,7,aljua8crr0vkwit0j3m59jw9j,0,30.0,85.9,2024-09-01T13:44:22.498Z,2024-09-01T13:45:10Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5188991875,399,akxcr1xe62dyl5jmh3ataq13o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716315885,727,4,2,84,8,cftj6g399tknheudaxsdpfdgb,1,67.6,36.4,2024-09-01T13:44:23.425Z,2024-09-01T13:44:27Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5188988689,152,,5188988701,233,777,5188988687,56,Center,5188988693,286,,5188988685,13,,5188988691,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716315861,777,4,2,84,8,aljua8crr0vkwit0j3m59jw9j,0,32.4,63.6,2024-09-01T13:44:23.426Z,2024-09-01T13:45:08Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5188988629,56,Back,5188988633,265,,5188988631,152,,5188988729,233,727,5188988627,13,,5188988635,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716315949,728,1,2,84,13,cftj6g399tknheudaxsdpfdgb,1,65.0,36.4,2024-09-01T13:44:28.190Z,2024-09-01T13:44:30Z,akxcr1xe62dyl5jmh3ataq13o,Renato Júnior,,,5188989091,140,63.1,5188989089,56,Center,5188989087,152,,5188989093,141,46.1,5188989085,5,,5188989099,213,1.86,5188989097,212,6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716315971,729,1,2,84,15,cftj6g399tknheudaxsdpfdgb,1,63.3,47.2,2024-09-01T13:44:30.381Z,2024-09-01T13:44:32Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5188989209,140,75.8,5188989211,141,18.2,5188989213,212,23.7,5188989215,213,5.30,5188989207,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716316049,730,1,2,84,17,cftj6g399tknheudaxsdpfdgb,1,75.8,18.2,2024-09-01T13:44:32.174Z,2024-09-01T13:45:41Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,1.0,,5188989595,56,Center,5188994505,154,,5188989607,212,18.1,5188994503,210,13,5188989599,140,89.7,5188989611,213,0.63,5188989603,141,33.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716316055,731,13,2,84,20,cftj6g399tknheudaxsdpfdgb,1,92.8,31.8,2024-09-01T13:44:35.389Z,2024-09-01T13:45:42Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5188994549,102,99.3,5188994535,73,,5188989649,56,Center,5188991395,20,,5188994541,154,,5188994553,146,93.8,5188994545,55,730,5188994557,230,99.4,5188989645,22,,5188991399,153,5188994537,29,5188994559,231,,,45.5,5188994551,103,2.8,5188994555,147,5188989647,63,,,,,49.3,,,,,,
2716316039,778,12,2,84,21,aljua8crr0vkwit0j3m59jw9j,1,12.3,51.5,2024-09-01T13:44:36.130Z,2024-09-01T13:44:37Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5188989553,213,1.71,5188989551,212,10.4,5188989547,140,10.9,5188989545,56,Back,5188989549,141,66.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716316059,779,12,2,84,22,aljua8crr0vkwit0j3m59jw9j,1,10.9,66.6,2024-09-01T13:44:37.074Z,2024-09-01T13:44:38Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5188989683,213,1.42,5188989679,141,100.0,5188989731,167,,5188989681,212,23.0,5188989675,56,Back,5188989677,140,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716316177,732,5,2,84,22,cftj6g399tknheudaxsdpfdgb,1,85.4,-0.5,2024-09-01T13:44:37.898Z,2024-09-01T14:00:13Z,9o10vhew3jar8tqnkabw0qoyx,J. Lonwijk,,,5188990293,56,Right,5188990295,347,,5188990311,233,780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716316063,780,5,2,84,22,aljua8crr0vkwit0j3m59jw9j,0,14.6,100.5,2024-09-01T13:44:37.898Z,2024-09-01T14:00:13Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5188989705,347,,5188989703,56,Back,5188990343,233,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716316213,733,1,2,84,32,cftj6g399tknheudaxsdpfdgb,1,84.3,0.0,2024-09-01T13:44:47.518Z,2024-09-01T13:44:50Z,195o7hchielt14ic49r3k06sq,Serginho,,,5188990471,56,Right,5188990481,213,2.54,5188990479,212,10.2,5188990467,107,,5188990477,141,7.7,5188990475,140,76.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716316225,734,1,2,84,35,cftj6g399tknheudaxsdpfdgb,1,76.3,7.7,2024-09-01T13:44:49.917Z,2024-09-01T13:44:51Z,vrzye4jqrafujmjw3wakjpxw,T. Jørgensen,,,5188990549,141,3.1,5188990545,56,Right,5188990547,140,83.7,5188990551,212,8.4,5188990553,213,5.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716316237,735,1,2,84,35,cftj6g399tknheudaxsdpfdgb,1,85.3,2.9,2024-09-01T13:44:50.877Z,2024-09-01T13:44:51Z,195o7hchielt14ic49r3k06sq,Serginho,,,5188990599,56,Right,5188990601,140,85.4,5188990603,141,10.4,5188990607,213,1.55,5188990605,212,5.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716316267,736,2,2,84,36,cftj6g399tknheudaxsdpfdgb,1,85.4,10.4,2024-09-01T13:44:51.757Z,2024-09-01T13:44:56Z,bitixkzgt5p65rlo2bnllcf6x,J. Mbom,,,5188990817,140,89.7,5188990899,56,Right,5188990819,141,3.8,5188990897,7,195o7hchielt14ic49r3k06sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716317047,737,27,2,85,0,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-09-01T13:45:15.842Z,2024-09-01T13:58:21Z,,,,,5189041935,233,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716316553,783,27,2,85,0,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-09-01T13:45:15.842Z,2024-09-01T13:58:20Z,,,,,5189041911,233,737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716317079,738,28,2,85,34,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2024-09-01T13:45:49.286Z,2024-09-01T13:45:51Z,,,,,5188995355,55,737,5188995535,233,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716317101,784,28,2,85,34,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-09-01T13:45:49.286Z,2024-09-01T13:45:50Z,,,,,5188995493,233,738,5188995449,55,783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716317207,785,1,2,85,36,aljua8crr0vkwit0j3m59jw9j,1,21.4,80.5,2024-09-01T13:45:51.322Z,2024-09-01T13:45:56Z,5q4p56lg1vjsqo824aql0e1d6,D. Wilkins,,,5188996025,141,94.5,5188996027,212,70.0,5188996019,241,,5188996031,1,,5188996023,140,87.4,5188996021,56,Left,5188996029,213,0.14,5188996015,5,,5188996017,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716317265,786,1,2,85,41,aljua8crr0vkwit0j3m59jw9j,1,87.4,94.5,2024-09-01T13:45:56.121Z,2024-09-01T13:45:59Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5188996393,141,84.4,5188996391,140,87.1,5188996397,213,4.67,5188996395,212,6.9,5188996389,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716317301,787,50,2,85,42,aljua8crr0vkwit0j3m59jw9j,1,82.6,84.6,2024-09-01T13:45:57.820Z,2024-09-01T14:07:57Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5189003757,286,,5188996613,56,Left,5189006915,233,739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716317233,739,7,2,85,42,cftj6g399tknheudaxsdpfdgb,0,17.4,15.4,2024-09-01T13:45:57.821Z,2024-09-01T14:07:57Z,wnin2353js3p5rh4d7e2ymwa,M. Søndergaard,,,5189006895,233,787,5189006795,285,,5189006793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716317321,788,1,2,85,46,aljua8crr0vkwit0j3m59jw9j,1,88.0,93.8,2024-09-01T13:46:01.513Z,2024-09-01T13:46:02Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5188996735,213,3.81,5188996727,56,Center,5188996729,140,75.1,5188996733,212,17.2,5188996731,141,78.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716317373,789,1,2,85,47,aljua8crr0vkwit0j3m59jw9j,1,75.1,78.2,2024-09-01T13:46:02.730Z,2024-09-01T13:46:06Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5188997043,141,21.9,5188997041,140,88.9,5188997037,155,,5188997049,1,,5188997039,56,Center,5188997047,213,5.07,5188997045,212,40.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716317377,790,1,2,85,51,aljua8crr0vkwit0j3m59jw9j,0,88.9,21.9,2024-09-01T13:46:05.930Z,2024-09-01T14:09:42Z,5q4p56lg1vjsqo824aql0e1d6,D. Wilkins,,,5188997075,141,31.0,5188997073,140,93.0,5188997071,56,Center,5188997069,3,,5188997083,213,0.96,5188997079,212,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716317387,740,44,2,85,51,cftj6g399tknheudaxsdpfdgb,1,13.0,60.2,2024-09-01T13:46:06.239Z,2024-09-01T14:00:30Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5188997521,233,793,5188997131,56,Back,5188997133,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716317449,793,44,2,85,51,aljua8crr0vkwit0j3m59jw9j,0,87.0,39.8,2024-09-01T13:46:06.240Z,2024-09-01T14:00:30Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5188997495,56,Center,5188997497,286,,5188997573,233,740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716317439,741,1,2,85,51,cftj6g399tknheudaxsdpfdgb,0,10.8,57.0,2024-09-01T13:46:06.765Z,2024-09-01T13:46:08Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5188997431,56,Back,5188997433,140,26.5,5188997439,213,0.25,5188997437,212,17.0,5188997435,141,63.1,5188997429,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716317421,791,13,2,85,52,aljua8crr0vkwit0j3m59jw9j,1,77.6,34.5,2024-09-01T13:46:07.257Z,2024-09-01T13:46:29Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5188997315,18,,5188999219,231,46.9,5188999203,74,,5188999211,108,,5188999207,103,79.2,5188999215,458,,5188997311,22,,5188999209,215,,5188997317,56,Center,5188998871,20,5188999213,328,5188999205,102,,,50.1,5188999217,230,98.8,,,,,,,,,,,,,,,
2716317813,742,5,2,85,53,cftj6g399tknheudaxsdpfdgb,1,-1.4,51.2,2024-09-01T13:46:08.208Z,2024-09-01T14:00:14Z,auk14ut8cwaqop549u2zmfgt1,N. Bürgy,,,5188999195,56,Back,5188999197,346,,5188999243,233,792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716317431,792,5,2,85,53,aljua8crr0vkwit0j3m59jw9j,0,101.4,48.8,2024-09-01T13:46:08.208Z,2024-09-01T14:00:14Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5188997381,346,,5188997379,56,Center,5188999269,233,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716317833,743,1,2,86,13,cftj6g399tknheudaxsdpfdgb,1,4.8,43.7,2024-09-01T13:46:28.765Z,2024-09-01T13:46:30Z,dk9nlp77b6q38p751f8w3o8np,O. Hedvall,,,5188999315,140,14.3,5188999317,141,18.5,5188999321,213,5.24,5188999325,237,,5188999319,212,19.8,5188999311,124,,5188999313,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716317855,744,1,2,86,14,cftj6g399tknheudaxsdpfdgb,1,14.3,18.5,2024-09-01T13:46:29.757Z,2024-09-01T13:46:31Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5188999431,140,22.6,5188999433,141,2.3,5188999429,56,Back,5188999435,212,14.0,5188999437,213,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
