id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/15/value,qualifier/16/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId
2743260995,735,83,2,68,29,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.1,65.1,2024-11-02T17:29:56.510Z,2024-11-02T23:32:17Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5336418333,399,5x8064b3yr7txk0czddfjtffu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742937245,734,1,2,68,30,aljua8crr0vkwit0j3m59jw9j,0,62.0,31.2,2024-11-02T17:29:57.132Z,2024-11-02T17:30:00Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5334644719,213,0.56,5334644715,141,56.9,5334644721,1,,5334644717,212,33.1,5334644711,56,Center,5334644713,140,88.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742937293,534,1,2,68,35,9w3sjm5ml4sjr2v81oxzdrt8v,1,11.2,42.4,2024-11-02T17:30:02.862Z,2024-11-02T17:30:03Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5334644949,213,0.98,5334644945,212,3.8,5334644941,140,13.2,5334644943,141,47.0,5334644939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742937403,535,1,2,68,36,9w3sjm5ml4sjr2v81oxzdrt8v,1,13.2,47.0,2024-11-02T17:30:03.694Z,2024-11-02T17:30:10Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5334645537,213,0.61,5334645535,212,11.9,5334645529,56,Back,5334645533,141,57.0,5334645531,140,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742937413,536,4,2,68,42,9w3sjm5ml4sjr2v81oxzdrt8v,1,33.6,36.0,2024-11-02T17:30:10.090Z,2024-11-02T23:32:31Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5334645629,13,,5336419179,294,,5334645941,286,,5334645667,233,735,5334645633,152,,5334645631,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742937401,735,4,2,68,42,aljua8crr0vkwit0j3m59jw9j,0,66.4,64.0,2024-11-02T17:30:10.091Z,2024-11-02T23:32:34Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5334645887,285,,5334645561,13,,5334645563,56,Center,5336419365,294,,5334645565,152,,5334645723,233,536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742938039,736,18,2,69,19,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-11-02T17:30:46.398Z,2024-11-02T17:30:47Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5334649105,42,,5334649109,59,23,5334649225,55,737,5334649107,44,Defender,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742938043,737,19,2,69,19,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-11-02T17:30:46.399Z,2024-11-02T17:30:47Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5334649137,292,3,5334649143,55,736,5334649141,44,Defender,5334649129,42,,5334649135,59,20,5334649133,145,3,5334649139,293,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742938269,738,18,2,69,34,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-11-02T17:31:01.999Z,2024-11-02T17:31:03Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5334650553,55,739,5334650425,44,Midfielder,5334650427,59,8,5334650423,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742938273,739,19,2,69,34,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-11-02T17:31:02Z,2024-11-02T17:31:04Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5334650441,42,,5334650457,55,738,5334650455,44,Midfielder,5334650447,59,9,5334650451,292,7,5334650453,293,4,5334650445,145,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742939353,537,18,2,70,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-11-02T17:31:51.599Z,2024-11-02T23:34:12Z,1329qhvvxpp6j4q5esh4n3hii,M. Touré,,,5334656433,44,Forward,5334656431,42,,5334656435,59,7,5334656519,55,538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742939361,538,19,2,70,24,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-11-02T17:31:51.600Z,2024-11-02T23:34:13Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5334656479,292,10,5334656485,55,537,5334656471,42,,5334656481,293,3,5334656483,44,Forward,5334656475,145,9,5334656477,59,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742939457,539,18,2,70,30,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-11-02T17:31:58.079Z,2024-11-02T23:34:20Z,606hufq6dapf3qxcgilbc8tt5,S. Nordli,,,5334657123,55,540,5334657009,44,Midfielder,5334657007,42,,5334657011,59,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742939465,540,19,2,70,30,9w3sjm5ml4sjr2v81oxzdrt8v,1,0.0,0.0,2024-11-02T17:31:58.080Z,2024-11-02T23:34:20Z,4vfbiav52mg5s9vnx53f0nhuc,M. Themsen,,,5334657047,42,,5334657051,145,11,5334657053,59,30,5334657059,44,Midfielder,5334657057,293,1,5334657061,55,539,5334657055,292,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742939647,541,1,2,70,46,9w3sjm5ml4sjr2v81oxzdrt8v,1,28.5,34.0,2024-11-02T17:32:13.358Z,2024-11-02T17:32:14Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5334658045,5,,5334658047,152,,5334658053,141,53.7,5334658051,140,22.8,5334658049,56,Back,5334658055,212,14.7,5334658057,213,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742939729,542,1,2,70,47,9w3sjm5ml4sjr2v81oxzdrt8v,1,23.1,54.0,2024-11-02T17:32:14.542Z,2024-11-02T17:32:18Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5334658465,212,9.7,5334658459,56,Back,5334658467,213,1.06,5334658461,140,27.6,5334658463,141,66.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742939777,543,1,2,70,51,9w3sjm5ml4sjr2v81oxzdrt8v,1,28.7,71.5,2024-11-02T17:32:18.654Z,2024-11-02T17:32:21Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5334658697,141,60.3,5334658701,213,4.05,5334658695,140,23.0,5334658693,56,Back,5334658699,212,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742939833,544,1,2,70,53,9w3sjm5ml4sjr2v81oxzdrt8v,1,22.1,59.4,2024-11-02T17:32:20.990Z,2024-11-02T17:32:24Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5334659073,213,0.07,5334659071,212,20.0,5334659069,141,61.4,5334659067,140,41.1,5334659065,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742939875,545,1,2,70,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,41.0,65.2,2024-11-02T17:32:24.350Z,2024-11-02T17:32:26Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5334659307,56,Left,5334659311,141,88.6,5334659313,212,25.8,5334659309,140,60.4,5334659315,213,0.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742939991,546,2,2,70,59,9w3sjm5ml4sjr2v81oxzdrt8v,1,61.4,94.4,2024-11-02T17:32:26.542Z,2024-11-02T23:34:42Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5334660103,7,54ipja7wrxji6kn8yw5uhr6ga,5334659981,140,71.5,5334659983,141,76.9,5334660105,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742940313,741,1,2,71,15,aljua8crr0vkwit0j3m59jw9j,1,24.5,36.9,2024-11-02T17:32:42.140Z,2024-11-02T17:32:49Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5334661595,241,,5334661605,212,12.4,5334661607,213,1.60,5334661599,56,Back,5334661593,5,,5334661603,141,55.1,5334661601,140,24.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742940379,742,1,2,71,22,aljua8crr0vkwit0j3m59jw9j,1,34.6,67.5,2024-11-02T17:32:49.308Z,2024-11-02T17:32:51Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5334661905,212,16.8,5334661907,213,4.41,5334661903,141,44.0,5334661901,140,29.8,5334661899,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742940435,743,1,2,71,24,aljua8crr0vkwit0j3m59jw9j,1,32.7,52.5,2024-11-02T17:32:51.564Z,2024-11-02T17:32:54Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5334662271,141,74.4,5334662269,140,39.0,5334662279,213,1.15,5334662267,56,Back,5334662275,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742940479,744,1,2,71,27,aljua8crr0vkwit0j3m59jw9j,1,44.6,74.8,2024-11-02T17:32:54.524Z,2024-11-02T17:32:56Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5334662469,140,46.3,5334662471,141,58.4,5334662473,212,11.3,5334662475,213,4.87,5334662467,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742940537,745,1,2,71,29,aljua8crr0vkwit0j3m59jw9j,1,46.3,58.4,2024-11-02T17:32:56.188Z,2024-11-02T17:32:58Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5334662781,213,3.16,5334662777,141,57.9,5334662767,56,Back,5334662779,212,20.1,5334662771,140,27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742940565,746,1,2,71,31,aljua8crr0vkwit0j3m59jw9j,1,27.2,57.9,2024-11-02T17:32:58.524Z,2024-11-02T17:33:00Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5334662903,213,4.87,5334662901,212,13.5,5334662899,141,38.3,5334662895,56,Back,5334662897,140,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742940645,747,1,2,71,34,aljua8crr0vkwit0j3m59jw9j,1,29.6,33.9,2024-11-02T17:33:01.820Z,2024-11-02T17:33:04Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5334663419,141,9.4,5334663421,212,22.1,5334663423,213,5.43,5334663415,56,Back,5334663417,140,43.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742940663,748,1,2,71,36,aljua8crr0vkwit0j3m59jw9j,1,43.7,9.4,2024-11-02T17:33:03.868Z,2024-11-02T17:33:05Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5334663513,141,27.6,5334663517,213,1.94,5334663511,140,39.1,5334663515,212,13.3,5334663509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742940733,749,1,2,71,38,aljua8crr0vkwit0j3m59jw9j,1,38.1,30.3,2024-11-02T17:33:05.228Z,2024-11-02T17:33:09Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5334663897,56,Back,5334663905,213,1.83,5334663899,140,32.4,5334663903,212,23.1,5334663901,141,63.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742940807,750,1,2,71,41,aljua8crr0vkwit0j3m59jw9j,1,35.9,65.5,2024-11-02T17:33:09.036Z,2024-11-02T17:33:12Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5334664259,212,21.7,5334664253,56,Center,5334664255,140,56.5,5334664261,213,0.06,5334664257,141,67.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742940849,751,1,2,71,45,aljua8crr0vkwit0j3m59jw9j,1,56.5,67.5,2024-11-02T17:33:12.460Z,2024-11-02T23:35:13Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5334664549,56,Back,5334664561,212,10.9,5334664557,141,70.2,5334664565,213,2.97,5336428397,156,,5334664553,140,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742940857,752,1,2,71,48,aljua8crr0vkwit0j3m59jw9j,1,46.3,68.8,2024-11-02T17:33:15.612Z,2024-11-02T17:33:16Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5334664629,141,31.9,5334664633,213,4.80,5334664631,212,25.2,5334664627,140,48.3,5334664625,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742940895,753,1,2,71,49,aljua8crr0vkwit0j3m59jw9j,1,48.3,31.9,2024-11-02T17:33:16.588Z,2024-11-02T17:33:19Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5334664873,212,20.5,5334664871,141,10.3,5334664869,140,61.9,5334664867,56,Right,5334664875,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742940935,754,1,2,71,52,aljua8crr0vkwit0j3m59jw9j,1,66.0,13.7,2024-11-02T17:33:19.244Z,2024-11-02T17:33:22Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5334665127,212,14.6,5334665125,141,33.7,5334665121,56,Center,5334665123,140,61.0,5334665129,213,1.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742940981,755,1,2,71,56,aljua8crr0vkwit0j3m59jw9j,0,70.2,35.8,2024-11-02T17:33:23.725Z,2024-11-02T17:33:24Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5334665357,141,0.0,5334665363,1,,5334665361,213,5.54,5334665355,140,96.4,5334665351,155,,5334665353,56,Right,5334665359,212,37.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742941025,547,5,2,71,57,9w3sjm5ml4sjr2v81oxzdrt8v,1,4.4,101.4,2024-11-02T17:33:24.510Z,2024-11-02T18:05:40Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5334665601,56,Back,5334665603,347,,5334665655,233,756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742940987,756,5,2,71,57,aljua8crr0vkwit0j3m59jw9j,0,95.6,-1.4,2024-11-02T17:33:24.510Z,2024-11-02T17:33:28Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5334665677,233,547,5334665395,56,Right,5334665397,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742941473,548,1,2,72,17,9w3sjm5ml4sjr2v81oxzdrt8v,1,5.3,100.0,2024-11-02T17:33:44.190Z,2024-11-02T23:35:38Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5334668315,213,6.00,5334668309,212,16.3,5334668305,140,20.2,5334668307,141,94.6,5334668303,56,Back,5334668301,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742941479,549,1,2,72,20,9w3sjm5ml4sjr2v81oxzdrt8v,0,39.9,88.3,2024-11-02T17:33:47.903Z,2024-11-02T23:35:49Z,54ipja7wrxji6kn8yw5uhr6ga,F. Danho,,,5334668345,213,5.76,5334668337,56,Back,5334856739,168,,5334668343,212,9.8,5334668341,141,81.1,5334668335,3,,5334668339,140,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742941555,757,61,2,72,22,aljua8crr0vkwit0j3m59jw9j,1,68.9,22.1,2024-11-02T17:33:49.592Z,2024-11-02T18:04:22Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5334668687,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742941587,550,61,2,72,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,41.4,74.8,2024-11-02T17:33:50.487Z,2024-11-02T18:04:24Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5334668855,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742941615,758,1,2,72,25,aljua8crr0vkwit0j3m59jw9j,1,68.9,22.1,2024-11-02T17:33:52.684Z,2024-11-02T17:33:54Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5334669025,140,58.2,5334669027,141,14.1,5334669031,213,3.59,5334669029,212,12.5,5334669023,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742941685,760,1,2,72,27,aljua8crr0vkwit0j3m59jw9j,1,58.2,14.1,2024-11-02T17:33:54.893Z,2024-11-02T17:33:57Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5334669409,141,38.6,5334669405,140,61.4,5334669419,213,1.37,5334669415,212,17.0,5334669401,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742941721,761,1,2,72,30,aljua8crr0vkwit0j3m59jw9j,1,61.4,38.6,2024-11-02T17:33:57.596Z,2024-11-02T18:04:42Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5334669631,140,34.7,5334669633,141,31.3,5334669635,212,28.5,5334669629,56,Back,5334669637,213,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742941741,762,1,2,72,32,aljua8crr0vkwit0j3m59jw9j,1,34.7,31.3,2024-11-02T17:33:59.420Z,2024-11-02T17:34:00Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5334669701,140,45.8,5334669707,213,5.51,5334669703,141,14.7,5334669699,56,Back,5334669705,212,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742941849,763,1,2,72,33,aljua8crr0vkwit0j3m59jw9j,1,45.8,14.7,2024-11-02T17:34:00.189Z,2024-11-02T17:34:04Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5334670255,141,11.1,5334670257,212,17.9,5334670259,213,6.15,5334670251,56,Right,5334670253,140,62.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742941943,764,1,2,72,37,aljua8crr0vkwit0j3m59jw9j,1,80.7,8.0,2024-11-02T17:34:04.573Z,2024-11-02T17:34:08Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5334670705,56,Right,5334670729,213,1.62,5334670719,141,20.7,5334670713,140,80.3,5334670723,212,8.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742942013,765,1,2,72,40,aljua8crr0vkwit0j3m59jw9j,1,74.5,14.6,2024-11-02T17:34:07.900Z,2024-11-02T17:34:10Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5334671085,56,Right,5334671093,213,3.67,5334671089,141,10.1,5334671091,212,6.1,5334671087,140,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742942121,766,1,2,72,43,aljua8crr0vkwit0j3m59jw9j,1,69.7,10.6,2024-11-02T17:34:10.524Z,2024-11-02T17:34:15Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5334671643,213,2.28,5334671641,212,28.0,5334671635,56,Center,5334671639,141,41.9,5334671637,140,52.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742942229,767,1,2,72,47,aljua8crr0vkwit0j3m59jw9j,1,51.3,54.0,2024-11-02T17:34:14.988Z,2024-11-02T17:34:19Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5334672235,56,Center,5334672247,213,0.84,5334672243,141,68.1,5334672237,140,59.5,5334672245,212,12.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742942249,768,1,2,72,51,aljua8crr0vkwit0j3m59jw9j,1,59.5,68.1,2024-11-02T17:34:18.941Z,2024-11-02T17:34:21Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5334672355,140,63.5,5334672361,213,5.25,5334672357,141,57.8,5334672359,212,8.2,5334672353,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742942297,769,1,2,72,53,aljua8crr0vkwit0j3m59jw9j,1,63.5,57.8,2024-11-02T17:34:21.091Z,2024-11-02T17:34:24Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5334672601,140,62.9,5334672613,213,1.60,5334672597,56,Left,5334672609,212,21.0,5334672605,141,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742942381,770,1,2,72,56,aljua8crr0vkwit0j3m59jw9j,1,63.0,85.9,2024-11-02T17:34:23.884Z,2024-11-02T17:34:28Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5334673161,212,8.0,5334673157,140,62.9,5334673163,213,4.70,5334673155,56,Center,5334673159,141,74.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742942423,771,1,2,73,1,aljua8crr0vkwit0j3m59jw9j,1,65.2,69.4,2024-11-02T17:34:28.508Z,2024-11-02T17:34:30Z,637840asun7f3wo16c5zkhi50,M. Haidara,,,5334673387,140,56.0,5334673393,213,3.64,5334673389,141,61.7,5334673391,212,11.0,5334673385,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742942451,772,1,2,73,2,aljua8crr0vkwit0j3m59jw9j,1,56.0,61.7,2024-11-02T17:34:30.092Z,2024-11-02T17:34:31Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5334673539,141,43.0,5334673535,56,Center,5334673541,212,12.7,5334673543,213,4.69,5334673537,140,55.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742942503,773,1,2,73,4,aljua8crr0vkwit0j3m59jw9j,1,56.4,39.1,2024-11-02T17:34:31.724Z,2024-11-02T17:34:33Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5334673801,212,10.1,5334673803,213,0.61,5334673795,56,Center,5334673799,141,47.6,5334673797,140,64.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742942655,774,1,2,73,6,aljua8crr0vkwit0j3m59jw9j,1,64.3,47.6,2024-11-02T17:34:33.404Z,2024-11-02T17:34:38Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5334674537,56,Center,5334674543,212,12.4,5334674541,141,62.0,5334674545,213,2.23,5334674539,140,57.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742942715,775,1,2,73,11,aljua8crr0vkwit0j3m59jw9j,1,61.5,66.1,2024-11-02T17:34:38.444Z,2024-11-02T17:34:40Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5334674837,212,10.7,5334674831,56,Center,5334674833,140,70.2,5334674835,141,57.8,5334674839,213,5.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742942741,776,1,2,73,12,aljua8crr0vkwit0j3m59jw9j,1,70.2,57.8,2024-11-02T17:34:39.596Z,2024-11-02T17:34:42Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5334675021,156,,5334674999,213,3.97,5334674991,56,Center,5334674993,140,58.6,5334674995,141,38.2,5334674997,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742942873,777,1,2,73,16,aljua8crr0vkwit0j3m59jw9j,1,58.6,38.2,2024-11-02T17:34:43.228Z,2024-11-02T17:34:48Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5334675697,141,15.9,5334675701,213,5.47,5334675695,140,72.3,5334675693,56,Right,5334675699,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742942937,778,1,2,73,20,aljua8crr0vkwit0j3m59jw9j,1,72.5,15.9,2024-11-02T17:34:47.708Z,2024-11-02T17:34:50Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5334675969,140,65.2,5334675971,141,18.2,5334675973,212,7.8,5334675975,213,2.94,5334675967,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742942951,779,1,2,73,23,aljua8crr0vkwit0j3m59jw9j,0,66.7,18.8,2024-11-02T17:34:50.732Z,2024-11-02T23:36:44Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5334676039,212,5.4,5334676035,140,70.4,5334676041,213,0.78,5334676037,141,24.4,5334676033,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742942945,551,61,2,73,23,9w3sjm5ml4sjr2v81oxzdrt8v,1,30.2,71.7,2024-11-02T17:34:50.991Z,2024-11-02T17:34:51Z,9yuyz4ci6wqikd6ckjstbt2i1,S. Odey,,,5334676015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742942997,552,61,2,73,25,9w3sjm5ml4sjr2v81oxzdrt8v,1,24.7,68.4,2024-11-02T17:34:53.039Z,2024-11-02T17:34:53Z,60z63hezwwosjnhvamcwxtre1,N. Dyhr,,,5334676275,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
