id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,assist,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/11/value,qualifier/12/value,qualifier/13/value,qualifier/15/value,qualifier/16/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId
2784846067,765,1,2,63,1,77tfx9me4aaqhzv78bmgsy9bg,0,67.9,11.0,2025-03-07T19:20:21.305Z,2025-03-07T19:20:21Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5562698673,140,71.7,5562698677,212,4.6,5562698671,56,Right,5562698675,141,14.4,5562698685,213,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784846113,475,61,2,63,3,c165yjiny1qnmfdvefxvflnkc,1,27.5,95.4,2025-03-07T19:20:23.097Z,2025-03-07T19:20:23Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5562698931,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784846325,477,1,2,63,5,c165yjiny1qnmfdvefxvflnkc,1,20.9,94.1,2025-03-07T19:20:25.321Z,2025-03-07T19:20:35Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5562700121,212,25.9,5562700111,56,Back,5562700117,141,64.4,5562700113,140,5.4,5562700125,213,4.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784846359,478,1,2,63,15,c165yjiny1qnmfdvefxvflnkc,1,9.2,56.1,2025-03-07T19:20:35.545Z,2025-03-07T19:20:36Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5562700327,140,12.5,5562700331,212,16.9,5562700333,213,1.36,5562700329,141,80.4,5562700325,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784846391,479,1,2,63,17,c165yjiny1qnmfdvefxvflnkc,1,12.5,80.4,2025-03-07T19:20:36.809Z,2025-03-07T19:20:38Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5562700545,212,14.2,5562700541,140,21.5,5562700539,56,Back,5562700543,141,96.0,5562700547,213,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784846527,480,1,2,63,18,c165yjiny1qnmfdvefxvflnkc,1,21.5,96.0,2025-03-07T19:20:38.201Z,2025-03-07T19:20:44Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5562701379,212,14.0,5562701371,140,29.5,5562701373,141,79.5,5562701383,213,5.36,5562701369,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784846599,481,1,2,63,24,c165yjiny1qnmfdvefxvflnkc,0,25.5,95.4,2025-03-07T19:20:44.345Z,2025-03-07T19:20:47Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5562701749,141,100.0,5562701745,140,7.4,5562701741,56,Back,5562701757,213,2.95,5562701753,212,19.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784846611,482,5,2,63,27,c165yjiny1qnmfdvefxvflnkc,0,9.6,101.2,2025-03-07T19:20:47.299Z,2025-03-07T19:47:16Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5562701789,56,Back,5562701791,347,,5562703115,233,766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784846815,766,5,2,63,27,77tfx9me4aaqhzv78bmgsy9bg,1,90.4,-1.2,2025-03-07T19:20:47.299Z,2025-03-07T19:47:15Z,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,5562702847,56,Right,5562703029,233,482,5562702849,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784847205,767,18,2,63,53,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-03-07T19:21:13.605Z,2025-03-07T19:21:14Z,4oxlpwcwpa44hstpm70iep0id,G. Wikheim,,,5562704969,55,768,5562704895,59,11,5562704893,44,Forward,5562704891,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784847213,768,19,2,63,53,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-03-07T19:21:13.606Z,2025-03-07T19:30:22Z,e07zv7ag985v8lq9sebfi27l5,M. Iloski,,,5562704945,44,Forward,5562704937,145,9,5562768467,292,10,5562768469,293,3,5562704939,59,23,5562704947,55,767,5562704933,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784856627,844,40,2,63,54,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-03-07T19:21:14.687Z,2025-03-07T19:30:30Z,,,,,5562757479,30,"49wkw0wkn4ta18b6657vjvglx, 7cpkykvmy8ujrahzdz7ksk2c5, 5ucbttulfcdufwr751zj0zcic, 5r1v2w303bvj0vv1893qr5d5h, apspqh3shqfwobvh35x60q5g4, 2rvx2wlfj2rxzcgye6wiw0v84, 3zc9hy5uicgp21wr6z5wyuntg, 4cubrfqgrc5ivbd6fdj3k3zf8, 7a1vtc0e7ubua2t0dwx9ufk7o, e07zv7ag985v8lq9sebfi27l5, 5uqf7a0y0fd1hf2rrmgx11tuy, 2r8s61bmydlumhg62wd0y6fis, bgviotid6bht0k2452r5gehw4, 6rd6a2f1k124dzp1p904yq3h0, b4ocx2ub0iwtzac72gd0voj6c, e457dpvb3s2dna0yivjrmhudw, c1s6vw84nupd8c0mbj8gov5lg, 9h6c9ue598hllcri39erjitqs",5562757487,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0, 0, 0",5562757481,44,"1, 2, 2, 3, 2, 2, 3, 3, 4, 3, 3, 5, 5, 5, 5, 5, 5, 5",5562757489,194,5uqf7a0y0fd1hf2rrmgx11tuy,5562757485,130,9,5562757483,59,"13, 2, 25, 6, 45, 24, 36, 8, 7, 23, 10, 18, 20, 21, 28, 30, 34, 38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784896643,1038,1,2,63,55,77tfx9me4aaqhzv78bmgsy9bg,1,91.0,0.0,2025-03-07T19:21:14.801Z,2025-03-07T20:07:13Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5562977265,212,18.8,5562977257,107,,5562977267,213,1.62,5562977263,141,25.6,5562977259,56,Center,5562977261,140,90.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784847339,769,61,2,63,58,77tfx9me4aaqhzv78bmgsy9bg,0,94.5,33.3,2025-03-07T19:21:18.092Z,2025-03-07T20:03:30Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5562705695,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784847429,483,12,2,63,58,c165yjiny1qnmfdvefxvflnkc,1,7.2,63.9,2025-03-07T19:21:18.616Z,2025-03-07T19:31:44Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5562706239,140,9.8,5562706241,141,75.6,5562706243,212,8.4,5562706245,213,1.24,5562706237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784860057,564,61,2,63,59,c165yjiny1qnmfdvefxvflnkc,1,8.0,70.5,2025-03-07T19:21:19.426Z,2025-03-07T19:31:42Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5562776329,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784847377,770,15,2,64,1,77tfx9me4aaqhzv78bmgsy9bg,1,95.4,29.7,2025-03-07T19:21:21.204Z,2025-03-07T20:13:03Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5562709621,80,,5562712923,108,,5562709625,102,45.8,5563040909,160,,5562705899,56,Center,5562709013,62,,5562709637,147,45.1,5562709667,233,484,5562709629,103,16.5,5562709635,146,98.9,5562709633,458,,5562709011,72,,,,,,,,,,,,,,,,,,,,,,,,
2784847447,484,10,2,64,1,c165yjiny1qnmfdvefxvflnkc,1,0.8,52.9,2025-03-07T19:21:21.304Z,2025-03-07T21:05:07Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5562709717,233,770,5562706493,180,,5562706317,56,Back,5562706315,182,,5563375639,376,,5562706491,177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784847479,485,52,2,64,4,c165yjiny1qnmfdvefxvflnkc,1,1.9,51.5,2025-03-07T19:21:24.195Z,2025-03-07T21:05:09Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5563375753,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784847595,486,1,2,64,10,c165yjiny1qnmfdvefxvflnkc,1,12.8,49.3,2025-03-07T19:21:30.569Z,2025-03-07T19:21:33Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5562707583,1,,5562707247,56,Back,5562707251,141,94.2,5562707255,213,1.15,5562707249,140,25.7,5562707245,123,,5562707277,287,,5562707253,212,33.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784847747,487,1,2,64,13,c165yjiny1qnmfdvefxvflnkc,1,25.1,94.5,2025-03-07T19:21:33.448Z,2025-03-07T19:21:37Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5562708181,140,34.7,5562708169,56,Back,5562708187,141,80.4,5562708191,212,13.9,5562708193,213,5.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784847755,488,50,2,64,17,c165yjiny1qnmfdvefxvflnkc,1,33.4,86.8,2025-03-07T19:21:37.320Z,2025-03-07T20:02:42Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5562708505,233,771,5562708509,286,,5562708227,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784847781,771,7,2,64,17,77tfx9me4aaqhzv78bmgsy9bg,1,66.6,13.2,2025-03-07T19:21:37.321Z,2025-03-07T21:05:25Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5563376673,178,,5562708355,56,Right,5562708473,233,488,5562971437,285,,5563376671,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784847841,773,1,2,64,19,77tfx9me4aaqhzv78bmgsy9bg,0,65.9,18.3,2025-03-07T19:21:39.026Z,2025-03-07T19:21:39Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5562708619,141,24.9,5562708623,213,1.13,5562708615,56,Center,5562708621,212,5.0,5562708617,140,67.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784847855,489,8,2,64,20,c165yjiny1qnmfdvefxvflnkc,1,26.8,87.3,2025-03-07T19:21:40.242Z,2025-03-07T21:05:34Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5562708715,56,Back,5563377013,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784847891,490,5,2,64,20,c165yjiny1qnmfdvefxvflnkc,0,31.6,101.2,2025-03-07T19:21:40.651Z,2025-03-07T19:47:16Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5562708891,347,,5562708889,56,Back,5562709117,233,774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784847907,774,5,2,64,20,77tfx9me4aaqhzv78bmgsy9bg,1,68.4,-1.2,2025-03-07T19:21:40.651Z,2025-03-07T19:47:16Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5562708983,56,Right,5562709097,233,490,5562708985,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784848259,775,1,2,64,35,77tfx9me4aaqhzv78bmgsy9bg,1,68.7,0.0,2025-03-07T19:21:55.029Z,2025-03-07T19:22:00Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5562710929,141,9.7,5562710925,56,Right,5562710923,107,,5562710933,213,0.43,5562710931,212,18.4,5562710927,140,84.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784848363,493,83,2,64,39,c165yjiny1qnmfdvefxvflnkc,0,7.2,91.2,2025-03-07T19:21:59.249Z,2025-03-07T19:22:08Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5562711959,399,7a1vtc0e7ubua2t0dwx9ufk7o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784848267,776,61,2,64,40,77tfx9me4aaqhzv78bmgsy9bg,0,88.1,7.6,2025-03-07T19:22:00.516Z,2025-03-07T19:22:00Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5562710977,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784848291,491,56,2,64,41,c165yjiny1qnmfdvefxvflnkc,1,4.2,91.5,2025-03-07T19:22:01.705Z,2025-03-07T19:22:01Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5562711083,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784848359,492,5,2,64,41,c165yjiny1qnmfdvefxvflnkc,1,-0.4,89.0,2025-03-07T19:22:01.725Z,2025-03-07T19:47:16Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5562711467,346,,5562711529,233,777,5562711465,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784848301,777,5,2,64,41,77tfx9me4aaqhzv78bmgsy9bg,0,100.4,11.0,2025-03-07T19:22:01.725Z,2025-03-07T19:47:17Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5562711133,346,,5562711127,56,Right,5562711593,233,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784848621,494,1,2,64,53,c165yjiny1qnmfdvefxvflnkc,1,4.4,51.8,2025-03-07T19:22:13.224Z,2025-03-07T19:22:17Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5562712991,237,,5562712981,213,1.04,5562712973,141,93.5,5562712969,140,20.3,5562712965,56,Back,5562712985,1,,5562712961,124,,5562712977,212,32.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784848657,495,1,2,64,57,c165yjiny1qnmfdvefxvflnkc,1,22.2,95.0,2025-03-07T19:22:17.416Z,2025-03-07T19:22:18Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5562713145,212,15.3,5562713147,213,3.67,5562713143,141,83.6,5562713139,56,Back,5562713141,140,9.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784848719,496,1,2,64,58,c165yjiny1qnmfdvefxvflnkc,1,9.6,83.6,2025-03-07T19:22:18.569Z,2025-03-07T19:22:21Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5562713497,56,Back,5562713503,212,14.4,5562713501,141,64.1,5562713505,213,4.31,5562713499,140,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784848777,497,1,2,65,1,c165yjiny1qnmfdvefxvflnkc,0,4.6,72.3,2025-03-07T19:22:21.225Z,2025-03-07T19:22:22Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5562713785,213,0.10,5562713789,1,,5562713765,157,,5562713777,141,77.9,5562713769,56,Back,5562713773,140,39.3,5562713781,212,36.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784848997,779,1,2,65,5,77tfx9me4aaqhzv78bmgsy9bg,1,67.3,24.7,2025-03-07T19:22:25.270Z,2025-03-07T19:22:32Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5562714945,212,27.3,5562714943,141,21.9,5562714947,213,3.21,5562714941,140,41.4,5562714939,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784849021,780,1,2,65,12,77tfx9me4aaqhzv78bmgsy9bg,1,40.5,23.0,2025-03-07T19:22:31.963Z,2025-03-07T19:22:33Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5562715059,141,15.2,5562715055,56,Back,5562715061,212,7.4,5562715057,140,45.4,5562715063,213,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784849069,781,1,2,65,13,77tfx9me4aaqhzv78bmgsy9bg,1,45.4,15.2,2025-03-07T19:22:33.322Z,2025-03-07T19:22:35Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5562715357,56,Center,5562715365,213,0.31,5562715359,140,58.8,5562715363,212,14.8,5562715361,141,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784849081,782,1,2,65,16,77tfx9me4aaqhzv78bmgsy9bg,1,57.8,18.6,2025-03-07T19:22:35.801Z,2025-03-07T19:22:36Z,e07zv7ag985v8lq9sebfi27l5,M. Iloski,,,5562715429,141,28.0,5562715435,213,2.80,5562715425,140,40.8,5562715421,56,Back,5562715431,212,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784849101,783,1,2,65,16,77tfx9me4aaqhzv78bmgsy9bg,1,40.0,26.8,2025-03-07T19:22:36.543Z,2025-03-07T19:22:37Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5562715565,213,4.19,5562715557,56,Back,5562715561,141,13.1,5562715563,212,10.7,5562715559,140,34.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784849203,784,1,2,65,17,77tfx9me4aaqhzv78bmgsy9bg,1,35.0,13.1,2025-03-07T19:22:37.769Z,2025-03-07T19:22:41Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5562716095,140,22.0,5562716101,212,14.9,5562716097,141,21.8,5562716093,56,Back,5562716103,213,2.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784849235,785,1,2,65,21,77tfx9me4aaqhzv78bmgsy9bg,1,26.2,27.9,2025-03-07T19:22:41.196Z,2025-03-07T19:22:42Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5562716283,56,Back,5562716287,141,51.8,5562716291,213,2.31,5562716289,212,22.1,5562716285,140,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784849283,786,1,2,65,22,77tfx9me4aaqhzv78bmgsy9bg,1,12.9,52.4,2025-03-07T19:22:42.586Z,2025-03-07T19:22:45Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5562716559,213,6.26,5562716555,141,51.8,5562716553,140,27.2,5562716557,212,15.0,5562716551,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784849403,787,1,2,65,25,77tfx9me4aaqhzv78bmgsy9bg,1,26.2,54.6,2025-03-07T19:22:45.153Z,2025-03-07T19:22:50Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5562717239,141,88.4,5562717235,56,Back,5562717243,212,23.0,5562717249,213,1.51,5562717237,140,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784849475,788,1,2,65,30,77tfx9me4aaqhzv78bmgsy9bg,1,35.6,82.9,2025-03-07T19:22:50.076Z,2025-03-07T19:22:53Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5562717669,212,23.9,5562717665,140,46.0,5562717663,56,Back,5562717671,213,5.19,5562717667,141,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784849517,789,1,2,65,33,77tfx9me4aaqhzv78bmgsy9bg,1,45.6,53.3,2025-03-07T19:22:53.439Z,2025-03-07T19:22:55Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5562717883,141,63.0,5562717885,212,24.4,5562717887,213,2.87,5562717881,140,23.2,5562717879,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784849527,790,1,2,65,35,77tfx9me4aaqhzv78bmgsy9bg,0,23.7,63.6,2025-03-07T19:22:55.040Z,2025-03-07T19:22:56Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5562717983,1,,5562717977,141,0.0,5562717971,196,,5562717969,155,,5562717973,56,Back,5562717981,213,5.02,5562717979,212,46.8,5562717975,140,37.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784849703,498,5,2,65,36,c165yjiny1qnmfdvefxvflnkc,1,62.5,101.8,2025-03-07T19:22:56.428Z,2025-03-07T19:47:17Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5562718833,56,Left,5562718835,347,,5562718847,233,791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784849533,791,5,2,65,36,77tfx9me4aaqhzv78bmgsy9bg,0,37.5,-1.8,2025-03-07T19:22:56.428Z,2025-03-07T19:47:18Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5562717993,56,Back,5562718895,233,498,5562717995,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784849747,499,1,2,65,46,c165yjiny1qnmfdvefxvflnkc,0,62.3,100.0,2025-03-07T19:23:05.961Z,2025-03-07T19:23:08Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5562719061,56,Center,5562719089,213,5.49,5562719053,107,,5562719091,1,,5562719075,141,65.6,5562719069,140,85.1,5562719081,212,34.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784849813,792,12,2,65,50,77tfx9me4aaqhzv78bmgsy9bg,1,7.8,38.8,2025-03-07T19:23:10.587Z,2025-03-07T19:23:28Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5562719375,141,52.7,5562719385,213,0.66,5562719381,212,15.3,5562719365,56,Back,5562719369,140,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784849853,793,4,2,65,53,77tfx9me4aaqhzv78bmgsy9bg,1,21.6,59.5,2025-03-07T19:23:13.024Z,2025-03-07T19:53:28Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5562719615,13,,5562719619,152,,5562719621,265,,5562719617,56,Back,5562720085,233,500,5562719623,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784849877,500,4,2,65,53,c165yjiny1qnmfdvefxvflnkc,0,78.4,40.5,2025-03-07T19:23:13.025Z,2025-03-07T21:10:47Z,3ylgelxr6ssp42hidfnchqp2i,K. Kirkegaard,,,5562720017,286,,5562720011,56,Center,5562720013,152,,5562720009,13,,5562720129,233,793,5562720015,265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784850247,794,1,2,66,3,77tfx9me4aaqhzv78bmgsy9bg,1,26.2,61.7,2025-03-07T19:23:23.222Z,2025-03-07T21:11:17Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5562721893,213,0.06,5562727319,189,,5562721883,140,33.5,5562721875,152,,5562721891,212,7.7,5562721879,56,Back,5562721887,141,62.4,5562721869,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784972493,1045,1,2,66,4,77tfx9me4aaqhzv78bmgsy9bg,1,22.3,71.2,2025-03-07T19:23:24.346Z,2025-03-07T21:11:21Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5563394197,213,5.57,5563394191,140,30.3,5563394195,212,11.1,5563394453,189,,5563394193,141,60.5,5563394189,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784850267,795,1,2,66,12,77tfx9me4aaqhzv78bmgsy9bg,1,33.5,62.4,2025-03-07T19:23:31.902Z,2025-03-07T19:23:33Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5562721987,212,11.5,5562721981,56,Back,5562721985,141,46.3,5562721989,213,4.40,5562721983,140,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784850337,796,1,2,66,13,77tfx9me4aaqhzv78bmgsy9bg,1,29.9,46.6,2025-03-07T19:23:32.973Z,2025-03-07T19:23:35Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5562722361,213,4.65,5562722359,212,16.7,5562722355,140,28.9,5562722353,56,Back,5562722357,141,22.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784850363,797,43,2,66,15,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-03-07T19:23:35.795Z,2025-03-07T19:24:54Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5562722529,140,41.5,5562722535,213,5.91,5562722533,212,15.1,5562731597,144,1,5562722531,141,13.5,5562722527,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784850441,798,1,2,66,17,77tfx9me4aaqhzv78bmgsy9bg,1,41.7,12.9,2025-03-07T19:23:36.894Z,2025-03-07T19:23:39Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5562722991,212,13.5,5562722979,56,Back,5562722983,140,30.1,5562722987,141,21.3,5562722995,213,2.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784850463,799,1,2,66,19,77tfx9me4aaqhzv78bmgsy9bg,1,30.1,21.3,2025-03-07T19:23:39.574Z,2025-03-07T19:23:40Z,apspqh3shqfwobvh35x60q5g4,N. Markmann,,,5562723087,140,36.0,5562723089,141,43.4,5562723091,212,16.3,5562723085,56,Back,5562723093,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
