id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2731621541,466,5,2,74,50,aljua8crr0vkwit0j3m59jw9j,0,100.6,41.8,2024-10-06T13:35:18.876Z,2024-10-06T18:09:24Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5272763501,56,Center,5272763507,346,,5272816609,233,1080,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731621469,1080,5,2,74,50,77tfx9me4aaqhzv78bmgsy9bg,1,-0.6000000000000001,58.2,2024-10-06T13:35:18.876Z,2024-10-06T18:07:49Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5272767869,346,,5272763119,56,Back,5272816563,233,466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731622237,1081,1,2,75,10,77tfx9me4aaqhzv78bmgsy9bg,1,3.7,44.5,2024-10-06T13:35:39.273Z,2024-10-06T19:01:28Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5272767305,56,Right,5272767315,1,,5272767307,140,75.8,5272767587,189,,5272767311,212,77.7,5272768285,124,,5272768287,237,,5272767313,213,6.05,5272767309,141,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731622435,1083,61,2,75,12,77tfx9me4aaqhzv78bmgsy9bg,1,66.0,20.5,2024-10-06T13:35:41.052Z,2024-10-06T19:01:30Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5272768461,56,Right,5272769195,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731622265,467,4,2,75,18,aljua8crr0vkwit0j3m59jw9j,1,24.8,80.4,2024-10-06T13:35:46.800Z,2024-10-06T18:09:24Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5272767555,285,,5272767547,13,,5272767551,152,,5272767647,233,1082,5272767553,265,,5272767549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731622247,1082,4,2,75,18,77tfx9me4aaqhzv78bmgsy9bg,0,75.2,19.6,2024-10-06T13:35:46.801Z,2024-10-06T18:07:48Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5272767435,286,,5272767433,265,,5272767427,13,,5272767429,56,Right,5272767673,233,467,5272767431,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731622757,468,1,2,75,36,aljua8crr0vkwit0j3m59jw9j,1,24.6,71.6,2024-10-06T13:36:04.340Z,2024-10-06T18:09:24Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5272770117,213,3.80,5272770107,152,,5272770115,212,12.3,5272770105,5,,5272770111,140,15.4,5272770113,141,60.5,5272770109,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731622809,469,1,2,75,38,aljua8crr0vkwit0j3m59jw9j,1,18.3,54.1,2024-10-06T13:36:06.844Z,2024-10-06T18:09:24Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5272770435,141,36.3,5272770437,212,23.9,5272770431,56,Back,5272770439,213,5.75,5272770433,140,37.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731622855,470,1,2,75,41,aljua8crr0vkwit0j3m59jw9j,1,37.9,33.3,2024-10-06T13:36:09.804Z,2024-10-06T18:09:23Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5272770771,141,8.8,5272770769,140,36.1,5272770775,213,4.60,5272770767,56,Back,5272770773,212,16.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731622937,471,1,2,75,43,aljua8crr0vkwit0j3m59jw9j,1,33.7,7.2,2024-10-06T13:36:11.748Z,2024-10-06T18:09:23Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5272771247,213,6.08,5272771237,56,Back,5272771245,212,9.3,5272771241,141,4.5,5272771239,140,42.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732016177,1324,83,2,75,44,77tfx9me4aaqhzv78bmgsy9bg,1,60.2,97.1,2024-10-06T13:36:13.215Z,2024-10-06T19:03:18Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5274938061,399,3ejggtt1du1cui3wc1f8oqx62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731622939,472,50,2,75,45,aljua8crr0vkwit0j3m59jw9j,1,38.3,5.3,2024-10-06T13:36:13.381Z,2024-10-06T19:03:32Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5272771647,233,1084,5272771255,56,Back,5272771257,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731623003,1084,7,2,75,45,77tfx9me4aaqhzv78bmgsy9bg,1,61.7,94.7,2024-10-06T13:36:13.382Z,2024-10-06T19:03:33Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5272771597,233,472,5272771547,56,Left,5272771601,285,,5274938607,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731623033,1085,1,2,75,47,77tfx9me4aaqhzv78bmgsy9bg,1,64.4,98.3,2024-10-06T13:36:15.874Z,2024-10-06T19:03:36Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5272771733,141,93.6,5272771731,140,65.0,5272771729,56,Left,5272771737,213,4.91,5272771735,212,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731623049,1086,1,2,75,48,77tfx9me4aaqhzv78bmgsy9bg,1,60.3,91.4,2024-10-06T13:36:16.465Z,2024-10-06T19:03:44Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5272771807,213,0.26,5272771805,212,15.0,5272771801,140,74.1,5272771803,141,97.1,5272771799,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731623071,1087,1,2,75,50,77tfx9me4aaqhzv78bmgsy9bg,1,86.3,85.1,2024-10-06T13:36:18.328Z,2024-10-06T19:03:49Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5272771925,140,88.7,5272771929,212,10.1,5272771927,141,70.7,5272771931,213,4.96,5272771923,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731623077,1088,61,2,75,51,77tfx9me4aaqhzv78bmgsy9bg,0,88.7,70.7,2024-10-06T13:36:20.049Z,2024-10-06T18:07:46Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5272771963,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731623129,473,12,2,75,52,aljua8crr0vkwit0j3m59jw9j,1,13.8,33.8,2024-10-06T13:36:20.796Z,2024-10-06T18:09:23Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5272772251,212,19.1,5272772253,213,1.11,5272772245,56,Back,5272772249,141,58.9,5272772247,140,21.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731623159,1089,13,2,75,54,77tfx9me4aaqhzv78bmgsy9bg,1,75.4,47.2,2024-10-06T13:36:22.899Z,2024-10-06T19:04:06Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5272832373,231,50,5272772399,22,,5272832365,328,,5272832371,230,97.2,5272831603,20,,5272832369,458,,5272772401,18,,5272772403,56,Center,5272832349,81,,5272832359,102,39.7,5272832361,103,72.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731623173,474,5,2,75,55,aljua8crr0vkwit0j3m59jw9j,1,-1.2,52.6,2024-10-06T13:36:23.525Z,2024-10-06T18:09:22Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5272772605,233,1090,5272772515,346,,5272772509,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731623167,1090,5,2,75,55,77tfx9me4aaqhzv78bmgsy9bg,0,101.2,47.4,2024-10-06T13:36:23.525Z,2024-10-06T18:07:46Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5272772465,346,,5272772641,233,474,5272772463,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731623619,475,1,2,76,9,aljua8crr0vkwit0j3m59jw9j,1,3.3,59.4,2024-10-06T13:36:37.716Z,2024-10-06T19:04:25Z,c7gwbtdqptxjtu3tn3xctvit,J. Busk,,,5272774901,237,,5272774897,213,0.98,5272774895,212,12.0,5272774891,140,9.7,5272774887,124,,5272774893,141,74.1,5272774889,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731623643,476,1,2,76,11,aljua8crr0vkwit0j3m59jw9j,1,9.7,74.3,2024-10-06T13:36:39.420Z,2024-10-06T19:04:34Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5272775013,141,87.7,5272775017,212,10.2,5272775021,213,1.11,5272775007,56,Back,5272775009,140,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731623673,477,1,2,76,12,aljua8crr0vkwit0j3m59jw9j,0,14.3,89.1,2024-10-06T13:36:41.220Z,2024-10-06T19:04:33Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5272775171,140,30.0,5272775173,141,100.0,5272775177,213,0.47,5272775169,56,Back,5272775175,212,18.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731623691,478,5,2,76,13,aljua8crr0vkwit0j3m59jw9j,0,32.2,100.9,2024-10-06T13:36:41.472Z,2024-10-06T18:09:21Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5272776559,233,1091,5272775255,347,,5272775253,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731623903,1091,5,2,76,13,77tfx9me4aaqhzv78bmgsy9bg,1,67.8,-0.9,2024-10-06T13:36:41.472Z,2024-10-06T18:07:46Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5272776383,56,Right,5272776471,233,478,5272776387,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731624169,1092,1,2,76,29,77tfx9me4aaqhzv78bmgsy9bg,1,64.5,0.0,2024-10-06T13:36:57.920Z,2024-10-06T18:07:45Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5272777853,212,27.1,5272777849,140,39.3,5272777851,141,8.0,5272777845,107,,5272777855,213,2.93,5272777847,56,Back,5272777857,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731624353,1093,1,2,76,31,77tfx9me4aaqhzv78bmgsy9bg,1,40.0,8.5,2024-10-06T13:36:59.456Z,2024-10-06T18:07:45Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5272778961,56,Back,5272778963,140,39.2,5272778967,212,19.1,5272778969,213,1.61,5272778965,141,36.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731624389,1094,1,2,76,40,77tfx9me4aaqhzv78bmgsy9bg,1,37.0,44.6,2024-10-06T13:37:08.960Z,2024-10-06T18:07:45Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5272779169,140,40.5,5272779173,212,18.0,5272779171,141,18.7,5272779165,56,Back,5272779175,213,4.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731624409,1095,1,2,76,42,77tfx9me4aaqhzv78bmgsy9bg,1,38.5,20.3,2024-10-06T13:37:10.544Z,2024-10-06T18:07:45Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5272779303,141,5.2,5272779299,56,Back,5272779307,213,5.07,5272779305,212,10.9,5272779301,140,42.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731624455,1096,1,2,76,43,77tfx9me4aaqhzv78bmgsy9bg,1,41.9,5.5,2024-10-06T13:37:11.873Z,2024-10-06T18:07:44Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5272779559,141,7.1,5272779567,213,0.06,5272779555,56,Right,5272779557,140,58.2,5272779563,212,17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732018879,576,83,2,76,45,aljua8crr0vkwit0j3m59jw9j,1,40.8,89.0,2024-10-06T13:37:14.205Z,2024-10-06T19:05:33Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5274952403,399,7a1vtc0e7ubua2t0dwx9ufk7o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731624575,1097,1,2,76,46,77tfx9me4aaqhzv78bmgsy9bg,1,59.4,11.0,2024-10-06T13:37:15.041Z,2024-10-06T18:07:44Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5272780245,141,33.2,5272780247,212,20.1,5272780241,56,Back,5272780243,140,46.7,5272780249,213,2.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731624635,1098,1,2,76,53,77tfx9me4aaqhzv78bmgsy9bg,1,53.9,43.1,2024-10-06T13:37:21.792Z,2024-10-06T18:07:44Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5272780593,140,53.6,5272780599,213,4.69,5272780597,212,15.3,5272780595,141,20.6,5272780591,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731624685,1099,1,2,76,56,77tfx9me4aaqhzv78bmgsy9bg,1,54.9,21.5,2024-10-06T13:37:25.248Z,2024-10-06T18:07:44Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5272780881,141,36.8,5272780879,140,53.3,5272780883,212,10.5,5272780877,56,Center,5272780885,213,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731624723,1100,1,2,76,59,77tfx9me4aaqhzv78bmgsy9bg,1,54.3,42.1,2024-10-06T13:37:28.080Z,2024-10-06T18:07:43Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5272781105,56,Center,5272781115,141,61.5,5272781119,212,13.4,5272781109,140,52.0,5272781123,213,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731624801,1101,1,2,77,2,77tfx9me4aaqhzv78bmgsy9bg,1,52.0,61.7,2024-10-06T13:37:30.337Z,2024-10-06T18:07:43Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5272781539,212,23.5,5272781541,213,1.09,5272781531,56,Left,5272781537,141,92.4,5272781535,140,62.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731624873,1102,1,2,77,5,77tfx9me4aaqhzv78bmgsy9bg,1,57.9,84.0,2024-10-06T13:37:33.520Z,2024-10-06T18:07:43Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5272781837,141,76.2,5272781835,140,42.5,5272781845,213,3.46,5272781831,56,Back,5272781841,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731624947,1103,1,2,77,7,77tfx9me4aaqhzv78bmgsy9bg,1,41.9,73.4,2024-10-06T13:37:35.936Z,2024-10-06T18:07:42Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5272782215,212,12.8,5272782217,213,5.51,5272782211,140,50.6,5272782213,141,60.3,5272782209,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731625105,1104,1,2,77,10,77tfx9me4aaqhzv78bmgsy9bg,1,50.4,57.2,2024-10-06T13:37:38.320Z,2024-10-06T18:07:42Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5272783005,140,46.4,5272783017,213,4.36,5272783003,56,Back,5272783013,212,12.2,5272783009,141,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731625193,1105,1,2,77,15,77tfx9me4aaqhzv78bmgsy9bg,1,53.9,30.7,2024-10-06T13:37:43.328Z,2024-10-06T18:07:42Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5272783523,140,55.3,5272783529,213,4.82,5272783527,212,13.5,5272783525,141,10.9,5272783521,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731625277,1106,1,2,77,17,77tfx9me4aaqhzv78bmgsy9bg,1,55.3,10.9,2024-10-06T13:37:45.952Z,2024-10-06T18:07:42Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5272783953,213,5.90,5272783949,212,10.9,5272783937,56,Right,5272783945,141,4.9,5272783941,140,64.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732019633,577,83,2,77,19,aljua8crr0vkwit0j3m59jw9j,1,36.3,97.1,2024-10-06T13:37:47.950Z,2024-10-06T19:06:10Z,7sbdudf1vycn8hinw0giakpyi,E. Duru,,,5274956483,399,7a1vtc0e7ubua2t0dwx9ufk7o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731625385,1107,1,2,77,20,77tfx9me4aaqhzv78bmgsy9bg,1,61.4,7.1,2024-10-06T13:37:48.576Z,2024-10-06T18:07:41Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5272784583,56,Right,5272784591,213,3.15,5272784587,141,7.0,5272784589,212,5.7,5272784585,140,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731625439,479,83,2,77,23,aljua8crr0vkwit0j3m59jw9j,0,55.5,90.2,2024-10-06T13:37:51.868Z,2024-10-06T19:06:22Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5272786031,399,4cubrfqgrc5ivbd6fdj3k3zf8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731625469,1108,1,2,77,24,77tfx9me4aaqhzv78bmgsy9bg,1,47.2,4.6,2024-10-06T13:37:52.784Z,2024-10-06T18:07:41Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5272785041,56,Back,5272785045,140,39.6,5272785057,213,2.07,5272785053,212,16.7,5272785049,141,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731625565,1109,1,2,77,30,77tfx9me4aaqhzv78bmgsy9bg,1,37.8,30.7,2024-10-06T13:37:58.784Z,2024-10-06T18:07:41Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5272785595,141,37.1,5272785585,56,Back,5272785603,213,2.96,5272785591,140,15.5,5272785599,212,23.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731625611,1110,1,2,77,32,77tfx9me4aaqhzv78bmgsy9bg,1,16.3,36.5,2024-10-06T13:38:00.690Z,2024-10-06T18:07:40Z,49wkw0wkn4ta18b6657vjvglx,A. Hansen,,,5272785855,141,95.6,5272785857,212,47.3,5272785851,56,Back,5272785861,1,,5272785859,213,1.02,5272785849,155,,5272785853,140,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731625651,1111,1,2,77,35,77tfx9me4aaqhzv78bmgsy9bg,1,40.0,95.6,2024-10-06T13:38:03.504Z,2024-10-06T18:07:40Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5272786063,140,27.6,5272786065,141,80.3,5272786067,212,16.7,5272786069,213,3.82,5272786061,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731625843,1112,1,2,77,40,77tfx9me4aaqhzv78bmgsy9bg,1,27.6,80.3,2024-10-06T13:38:08.656Z,2024-10-06T18:07:40Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5272787263,213,5.59,5272787257,140,34.2,5272787259,141,71.9,5272787255,56,Back,5272787261,212,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731625883,1113,1,2,77,43,77tfx9me4aaqhzv78bmgsy9bg,1,34.0,67.7,2024-10-06T13:38:12.080Z,2024-10-06T18:07:40Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5272787493,213,4.44,5272787487,140,27.8,5272787489,141,33.4,5272787485,56,Back,5272787491,212,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731625899,1114,1,2,77,44,77tfx9me4aaqhzv78bmgsy9bg,1,28.1,35.6,2024-10-06T13:38:13.280Z,2024-10-06T18:07:39Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5272787579,56,Back,5272787583,140,42.1,5272787587,141,39.4,5272787593,212,14.9,5272787595,213,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731625969,1115,1,2,77,45,77tfx9me4aaqhzv78bmgsy9bg,1,42.2,38.9,2024-10-06T13:38:14.064Z,2024-10-06T18:07:39Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5272787865,213,5.80,5272787861,212,15.4,5272787855,141,28.3,5272787845,56,Center,5272787849,140,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731625995,1116,1,2,77,47,77tfx9me4aaqhzv78bmgsy9bg,1,54.8,29.6,2024-10-06T13:38:15.584Z,2024-10-06T18:07:39Z,4rgz5z372h6sbwhpxl69cb6c5,M. Ingvartsen,,,5272787989,56,Center,5272787993,141,47.9,5272787991,140,53.7,5272787997,213,1.66,5272787995,212,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731626043,1117,1,2,77,48,77tfx9me4aaqhzv78bmgsy9bg,1,53.8,47.2,2024-10-06T13:38:16.384Z,2024-10-06T18:07:39Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5272788275,140,63.6,5272788271,56,Center,5272788285,212,15.2,5272788287,213,0.83,5272788281,141,63.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731626179,1118,1,2,77,50,77tfx9me4aaqhzv78bmgsy9bg,1,65.1,65.6,2024-10-06T13:38:18.688Z,2024-10-06T18:07:38Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5272789131,213,0.88,5272789123,56,Left,5272789125,140,78.1,5272789129,212,21.4,5272789127,141,89.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731626241,1119,1,2,77,55,77tfx9me4aaqhzv78bmgsy9bg,1,76.8,83.6,2024-10-06T13:38:23.744Z,2024-10-06T18:07:38Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5272789471,213,3.46,5272789467,141,80.6,5272789469,212,6.4,5272789465,140,71.0,5272789463,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731626263,1120,1,2,77,58,77tfx9me4aaqhzv78bmgsy9bg,1,70.6,80.0,2024-10-06T13:38:27.007Z,2024-10-06T18:07:38Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5272789603,140,68.9,5272789609,213,4.57,5272789601,56,Center,5272789607,212,12.4,5272789605,141,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731626363,1121,1,2,77,59,77tfx9me4aaqhzv78bmgsy9bg,1,68.9,62.1,2024-10-06T13:38:28.080Z,2024-10-06T18:07:37Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5272790167,140,72.4,5272790165,56,Left,5272790171,212,14.5,5272790169,141,82.7,5272790173,213,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731626407,1122,1,2,78,3,77tfx9me4aaqhzv78bmgsy9bg,1,71.6,74.3,2024-10-06T13:38:32.257Z,2024-10-06T18:07:37Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5272790431,212,6.5,5272790429,141,69.3,5272790427,140,66.3,5272790425,56,Center,5272790433,213,3.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731626537,1123,1,2,78,5,77tfx9me4aaqhzv78bmgsy9bg,1,64.9,65.4,2024-10-06T13:38:33.824Z,2024-10-06T18:07:37Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5272791171,56,Left,5272791177,212,18.7,5272791179,213,0.89,5272791175,141,86.7,5272791173,140,76.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731626585,1124,1,2,78,10,77tfx9me4aaqhzv78bmgsy9bg,1,79.5,84.6,2024-10-06T13:38:39.280Z,2024-10-06T18:07:37Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5272791507,140,73.9,5272791515,213,3.35,5272791509,141,82.8,5272791513,212,6.0,5272791503,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731626651,1125,1,2,78,13,77tfx9me4aaqhzv78bmgsy9bg,1,73.4,80.0,2024-10-06T13:38:42.176Z,2024-10-06T18:07:36Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5272791893,140,67.6,5272791899,213,4.41,5272791897,212,20.2,5272791895,141,51.6,5272791887,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
