id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/14/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value
2706950081,596,5,2,65,29,c165yjiny1qnmfdvefxvflnkc,1,-0.8,35.8,2024-08-09T18:22:16.272Z,2024-08-09T18:22:33Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5137528795,233,579,5137528793,346,,5137528791,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706950289,597,1,2,65,58,c165yjiny1qnmfdvefxvflnkc,1,5.0,37.0,2024-08-09T18:22:44.688Z,2024-08-09T18:23:23Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5137529785,141,53.9,5137529781,56,Back,5137529793,237,,5137529783,140,28.9,5137532911,189,,5137529787,212,27.6,5137529789,213,0.43,5137529779,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706950297,598,4,2,65,58,c165yjiny1qnmfdvefxvflnkc,1,34.3,60.6,2024-08-09T18:22:45.290Z,2024-08-09T18:51:24Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5137532785,189,,5137529909,286,,5137529867,152,,5137529871,265,,5137529863,56,Back,5137529905,233,581,5137529859,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706950283,581,4,2,65,58,59as3grjvj19voay31j3yfgni,0,65.7,39.4,2024-08-09T18:22:45.291Z,2024-08-09T18:51:24Z,e6p5i2ujvk0t9mo0h2gvrlka1,O. Brynhildsen,,,5137529919,233,598,5137529833,265,,5137529829,152,,5137529827,56,Center,5137650809,189,,5137529825,13,,5137529837,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706950349,599,1,2,66,0,c165yjiny1qnmfdvefxvflnkc,1,39.5,62.4,2024-08-09T18:22:47.056Z,2024-08-09T22:08:05Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5137530139,213,5.25,5137530137,212,14.7,5137530129,152,,5137530135,141,43.8,5137530127,5,,5137530131,56,Back,5137530133,140,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706950353,600,1,2,66,2,c165yjiny1qnmfdvefxvflnkc,1,45.2,43.0,2024-08-09T18:22:49.328Z,2024-08-09T22:08:08Z,6uvp2evoo07gv5rc5ht2l012i,M. Murata,,,5137530163,141,38.3,5137530161,140,26.8,5137530159,56,Back,5137530165,212,19.6,5137530167,213,3.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706950375,601,1,2,66,4,c165yjiny1qnmfdvefxvflnkc,1,26.8,38.3,2024-08-09T18:22:50.559Z,2024-08-09T18:23:30Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5137530267,140,27.7,5137530269,141,53.9,5137530265,56,Back,5137530271,212,10.7,5137530273,213,1.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706950397,602,1,2,66,5,c165yjiny1qnmfdvefxvflnkc,1,27.7,53.9,2024-08-09T18:22:51.584Z,2024-08-09T18:22:52Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5137530379,212,18.4,5137530375,140,11.1,5137530377,141,45.4,5137530373,56,Back,5137530381,213,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706950449,603,1,2,66,6,c165yjiny1qnmfdvefxvflnkc,1,11.1,45.4,2024-08-09T18:22:52.863Z,2024-08-09T18:22:55Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5137530677,213,0.94,5137530669,56,Back,5137530675,212,21.2,5137530671,140,23.0,5137530673,141,70.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706950539,604,1,2,66,10,c165yjiny1qnmfdvefxvflnkc,1,23.7,83.3,2024-08-09T18:22:57.472Z,2024-08-09T18:23:00Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5137531153,56,Left,5137531161,213,0.05,5137531163,1,,5137531157,141,86.6,5137531159,212,41.7,5137531155,140,63.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706950549,605,61,2,66,14,c165yjiny1qnmfdvefxvflnkc,0,63.4,86.6,2024-08-09T18:23:00.560Z,2024-08-09T18:23:00Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5137531201,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706950617,583,1,2,66,14,59as3grjvj19voay31j3yfgni,1,28.1,11.1,2024-08-09T18:23:01.492Z,2024-08-09T18:23:04Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5137531485,140,10.0,5137531495,213,2.39,5137531493,212,25.9,5137531491,141,37.0,5137531481,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706950647,584,1,2,66,17,59as3grjvj19voay31j3yfgni,1,9.9,43.0,2024-08-09T18:23:04.187Z,2024-08-09T18:23:06Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5137531683,213,1.18,5137531681,212,32.0,5137531677,140,21.5,5137531679,141,86.5,5137531675,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706950701,585,1,2,66,20,59as3grjvj19voay31j3yfgni,1,21.4,86.5,2024-08-09T18:23:06.627Z,2024-08-09T18:23:10Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,,5137531953,56,Back,5137531963,213,3.80,5137531957,141,72.9,5137531959,212,15.2,5137531955,140,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706950743,586,1,2,66,24,59as3grjvj19voay31j3yfgni,1,11.7,67.0,2024-08-09T18:23:10.628Z,2024-08-09T18:23:14Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5137532147,56,Back,5137532149,140,8.4,5137532155,213,4.54,5137532151,141,37.6,5137532153,212,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706950775,587,1,2,66,27,59as3grjvj19voay31j3yfgni,1,8.8,28.5,2024-08-09T18:23:13.955Z,2024-08-09T18:23:15Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5137532307,141,8.6,5137532305,140,14.6,5137532309,212,14.8,5137532303,56,Back,5137532311,213,5.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706950815,588,1,2,66,29,59as3grjvj19voay31j3yfgni,0,16.0,8.2,2024-08-09T18:23:15.851Z,2024-08-09T18:23:18Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5137532479,213,0.17,5137532469,155,,5137532477,212,26.4,5137532473,140,40.8,5137532471,56,Back,5137532475,141,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706950833,606,8,2,66,32,c165yjiny1qnmfdvefxvflnkc,1,56.1,86.5,2024-08-09T18:23:19.120Z,2024-08-09T22:08:29Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5138109065,385,,5137532557,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706950919,589,5,2,66,32,59as3grjvj19voay31j3yfgni,1,38.2,-1.6,2024-08-09T18:23:19.252Z,2024-08-09T18:54:07Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5137532933,347,,5137532969,233,607,5137532929,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706950849,607,5,2,66,32,c165yjiny1qnmfdvefxvflnkc,0,61.8,101.6,2024-08-09T18:23:19.252Z,2024-08-09T18:54:07Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5137532629,347,,5137532985,233,589,5137532627,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706950981,590,1,2,66,37,59as3grjvj19voay31j3yfgni,1,30.4,0.0,2024-08-09T18:23:23.620Z,2024-08-09T18:23:28Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5137533289,140,15.0,5137533287,56,Back,5137533295,213,2.58,5137533285,107,,5137533293,212,19.1,5137533291,141,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706951039,591,1,2,66,41,59as3grjvj19voay31j3yfgni,1,22.6,18.8,2024-08-09T18:23:28.508Z,2024-08-09T18:23:31Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5137533603,141,4.9,5137533601,140,25.7,5137533599,56,Back,5137533605,212,10.0,5137533607,213,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706951059,592,1,2,66,44,59as3grjvj19voay31j3yfgni,1,29.3,4.4,2024-08-09T18:23:31.492Z,2024-08-09T18:23:32Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5137533741,56,Back,5137533743,140,27.5,5137533745,141,16.5,5137533749,213,1.80,5137533747,212,8.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706951081,593,1,2,66,46,59as3grjvj19voay31j3yfgni,1,27.5,16.5,2024-08-09T18:23:32.875Z,2024-08-09T18:23:34Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5137533825,56,Back,5137533829,141,3.8,5137533827,140,30.0,5137533831,212,9.0,5137533833,213,5.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706951117,594,1,2,66,47,59as3grjvj19voay31j3yfgni,1,30.0,3.8,2024-08-09T18:23:34.508Z,2024-08-09T18:23:37Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5137533989,140,13.4,5137533987,56,Back,5137533993,212,18.8,5137533991,141,14.1,5137533995,213,2.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706951155,595,1,2,66,51,59as3grjvj19voay31j3yfgni,1,14.3,17.9,2024-08-09T18:23:37.707Z,2024-08-09T18:23:41Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5137534175,56,Back,5137534179,141,49.6,5137534177,140,7.1,5137534183,213,1.91,5137534181,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706951181,596,1,2,66,54,59as3grjvj19voay31j3yfgni,1,7.6,50.0,2024-08-09T18:23:41.299Z,2024-08-09T18:23:43Z,7yim2aepctujr2m4p20a97755,E. Ólafsson,,,5137534337,141,73.6,5137534329,56,Back,5137534343,213,1.06,5137534333,140,16.2,5137534341,212,18.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706951249,597,1,2,66,56,59as3grjvj19voay31j3yfgni,1,18.5,76.4,2024-08-09T18:23:43.427Z,2024-08-09T18:23:49Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5137534717,212,26.7,5137534715,141,96.0,5137534719,213,0.52,5137534711,56,Back,5137534713,140,40.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706951265,598,1,2,67,3,59as3grjvj19voay31j3yfgni,1,48.6,92.9,2024-08-09T18:23:49.611Z,2024-08-09T18:23:52Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,,5137534817,212,11.4,5137534819,213,4.69,5137534815,141,76.1,5137534813,140,48.4,5137534811,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706951317,599,1,2,67,5,59as3grjvj19voay31j3yfgni,1,42.8,82.3,2024-08-09T18:23:52.267Z,2024-08-09T18:23:56Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5137535075,212,18.1,5137535071,140,58.2,5137535073,141,94.2,5137535077,213,0.46,5137535069,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706951323,600,50,2,67,9,59as3grjvj19voay31j3yfgni,1,57.0,96.2,2024-08-09T18:23:56.267Z,2024-08-09T18:24:00Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5137535091,286,,5137535163,233,608,5137535089,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706951329,608,7,2,67,9,c165yjiny1qnmfdvefxvflnkc,1,43.0,3.8,2024-08-09T18:23:56.268Z,2024-08-09T22:08:51Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5137535133,285,,5137535131,56,Back,5137535129,167,,5137535153,233,600,5138109367,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706951421,601,5,2,67,10,59as3grjvj19voay31j3yfgni,1,55.4,101.5,2024-08-09T18:23:56.860Z,2024-08-09T18:54:08Z,4zrsiizdbzwwkmit3ta0f0dbe,A. Şimşir,,,5137535593,233,609,5137535553,56,Left,5137535555,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706951353,609,5,2,67,10,c165yjiny1qnmfdvefxvflnkc,0,44.6,-1.5,2024-08-09T18:23:56.860Z,2024-08-09T18:54:08Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5137535287,347,,5137535285,56,Back,5137535605,233,601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706951443,602,1,2,67,18,59as3grjvj19voay31j3yfgni,1,53.1,100.0,2024-08-09T18:24:04.859Z,2024-08-09T18:24:06Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,,5137535671,213,5.04,5137535661,107,,5137535663,56,Center,5137535665,140,58.8,5137535669,212,18.6,5137535667,141,75.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706951447,603,61,2,67,19,59as3grjvj19voay31j3yfgni,0,58.4,75.3,2024-08-09T18:24:06.347Z,2024-08-09T18:24:06Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5137535685,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706951463,604,83,2,67,21,59as3grjvj19voay31j3yfgni,0,58.2,74.5,2024-08-09T18:24:07.756Z,2024-08-09T18:24:13Z,5cjx2i2perp5vr62en4cyer1m,K. Askildsen,,,5137536079,399,2anc9ug5nr25khmtcc4id2pxx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706951477,610,1,2,67,22,c165yjiny1qnmfdvefxvflnkc,1,43.6,24.9,2024-08-09T18:24:09.151Z,2024-08-09T18:24:09Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5137535855,140,43.9,5137535859,212,6.9,5137535857,141,14.7,5137535861,213,4.76,5137535853,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706951485,611,1,2,67,23,c165yjiny1qnmfdvefxvflnkc,1,43.9,14.7,2024-08-09T18:24:09.791Z,2024-08-09T18:24:10Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5137535905,213,0.24,5137535897,56,Right,5137535901,141,18.8,5137535903,212,11.9,5137535899,140,54.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706951493,612,1,2,67,23,c165yjiny1qnmfdvefxvflnkc,1,54.9,18.8,2024-08-09T18:24:10.414Z,2024-08-09T18:24:11Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5137535945,140,42.4,5137535943,56,Back,5137535949,212,13.4,5137535955,156,,5137535947,141,14.7,5137535951,213,3.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706951515,614,1,2,67,26,c165yjiny1qnmfdvefxvflnkc,0,44.0,21.8,2024-08-09T18:24:12.543Z,2024-08-09T18:24:15Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5137536069,140,70.4,5137536067,56,Left,5137536273,1,,5137536271,196,,5137536075,213,1.01,5137536073,212,52.1,5137536071,141,86.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706951561,605,12,2,67,28,59as3grjvj19voay31j3yfgni,1,27.5,11.9,2024-08-09T18:24:15.283Z,2024-08-09T18:24:16Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5137536301,56,Back,5137536303,140,26.4,5137536347,167,,5137536305,141,0.0,5137536307,212,9.5,5137536309,213,4.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706951563,606,5,2,67,29,59as3grjvj19voay31j3yfgni,0,27.4,-1.6,2024-08-09T18:24:15.867Z,2024-08-09T18:54:08Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5137536311,56,Back,5137536313,347,,5137536455,233,615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706951585,615,5,2,67,29,c165yjiny1qnmfdvefxvflnkc,1,72.6,101.6,2024-08-09T18:24:15.867Z,2024-08-09T18:54:08Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5137536429,233,606,5137536393,347,,5137536391,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706951753,616,1,2,67,38,c165yjiny1qnmfdvefxvflnkc,1,70.7,100.0,2024-08-09T18:24:25.039Z,2024-08-09T18:24:29Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5137537117,107,,5137537125,212,31.9,5137537119,56,Back,5137537121,140,47.2,5137537123,141,71.2,5137537129,1,,5137537127,213,3.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706951805,617,1,2,67,42,c165yjiny1qnmfdvefxvflnkc,1,47.2,71.2,2024-08-09T18:24:29.007Z,2024-08-09T18:24:31Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5137537379,213,4.75,5137537377,212,19.2,5137537375,141,43.0,5137537373,140,47.8,5137537371,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706951839,618,1,2,67,45,c165yjiny1qnmfdvefxvflnkc,1,47.5,41.0,2024-08-09T18:24:31.806Z,2024-08-09T18:24:33Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5137537549,140,42.3,5137537547,56,Back,5137537553,141,61.4,5137537559,213,1.95,5137537557,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706951921,619,1,2,67,46,c165yjiny1qnmfdvefxvflnkc,1,42.2,61.5,2024-08-09T18:24:33.134Z,2024-08-09T18:24:39Z,6ylzm57bvpufg3cenadtv7qhh,D. van Bruggen,,,5137537917,141,82.0,5137537921,212,14.1,5137537923,213,1.41,5137537911,56,Back,5137537913,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706951939,620,1,2,67,52,c165yjiny1qnmfdvefxvflnkc,0,68.1,87.8,2024-08-09T18:24:39.390Z,2024-08-09T18:24:40Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5137537997,56,Left,5137538005,213,1.48,5137537999,140,68.9,5137538003,212,9.5,5137538001,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706952087,607,5,2,67,53,59as3grjvj19voay31j3yfgni,1,30.7,-1.8,2024-08-09T18:24:40.345Z,2024-08-09T18:54:09Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5137538693,347,,5137538691,56,Back,5137538743,233,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706951943,621,5,2,67,53,c165yjiny1qnmfdvefxvflnkc,0,69.3,101.8,2024-08-09T18:24:40.345Z,2024-08-09T18:54:09Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5137538015,56,Left,5137538771,233,607,5137538017,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706952127,608,1,2,68,5,59as3grjvj19voay31j3yfgni,1,30.9,0.0,2024-08-09T18:24:52.051Z,2024-08-09T18:24:54Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5137538917,213,2.28,5137538911,140,21.2,5137538913,141,15.3,5137538909,56,Back,5137538907,107,,5137538915,212,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706952189,609,1,2,68,7,59as3grjvj19voay31j3yfgni,1,25.0,30.7,2024-08-09T18:24:54.459Z,2024-08-09T18:24:59Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5137539227,213,1.54,5137539219,56,Back,5137539225,212,31.1,5137539223,141,76.4,5137539221,140,25.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706952227,610,1,2,68,13,59as3grjvj19voay31j3yfgni,1,29.0,87.8,2024-08-09T18:24:59.563Z,2024-08-09T18:25:02Z,8mcb1hiuk9rzf48cx3vj5i3th,C. Sørensen,,,5137539379,212,16.6,5137539375,140,22.9,5137539377,141,65.2,5137539381,213,4.32,5137539373,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706952251,611,1,2,68,15,59as3grjvj19voay31j3yfgni,1,23.3,63.1,2024-08-09T18:25:02.155Z,2024-08-09T18:25:04Z,a87w6l9zsbahdi4knm1347zs9,M. Bech,,,5137539539,140,14.1,5137539547,212,23.2,5137539551,213,4.28,5137539543,141,32.1,5137539533,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706952293,612,1,2,68,18,59as3grjvj19voay31j3yfgni,1,13.6,31.8,2024-08-09T18:25:04.659Z,2024-08-09T18:25:08Z,ddl5g7raihnc9s4u3wetz8v10,O. Diao,,,5137539747,213,5.01,5137539739,56,Back,5137539745,212,15.9,5137539743,141,9.4,5137539741,140,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706952351,613,1,2,68,21,59as3grjvj19voay31j3yfgni,0,20.2,8.9,2024-08-09T18:25:07.995Z,2024-08-09T18:25:11Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5137540045,140,53.8,5137540043,56,Center,5137540041,155,,5137540047,141,30.9,5137540049,212,38.3,5137540053,1,,5137540051,213,0.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706952389,614,45,2,68,26,59as3grjvj19voay31j3yfgni,0,40.6,23.8,2024-08-09T18:25:13.039Z,2024-08-09T18:54:22Z,drlp4xtkta08jiu0px6m4ocq2,O. Sørensen,,,5137540209,56,Back,5137540211,285,,5137540353,233,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706952411,623,3,2,68,26,c165yjiny1qnmfdvefxvflnkc,1,59.4,76.2,2024-08-09T18:25:13.039Z,2024-08-09T22:10:23Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5137540281,56,Center,5137540301,233,614,5138110373,465,,5137540285,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706952441,624,1,2,68,29,c165yjiny1qnmfdvefxvflnkc,1,63.2,76.4,2024-08-09T18:25:15.774Z,2024-08-09T18:25:18Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5137540441,213,1.37,5137540433,56,Left,5137540435,140,65.5,5137540437,141,94.1,5137540439,212,12.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706952483,625,1,2,68,31,c165yjiny1qnmfdvefxvflnkc,1,68.6,91.2,2024-08-09T18:25:18.206Z,2024-08-09T18:25:20Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5137540683,213,4.22,5137540681,212,11.6,5137540677,140,63.4,5137540679,141,76.1,5137540675,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706952527,626,1,2,68,33,c165yjiny1qnmfdvefxvflnkc,1,63.4,76.1,2024-08-09T18:25:20.430Z,2024-08-09T18:25:22Z,2anc9ug5nr25khmtcc4id2pxx,H. Barry,,,5137540873,141,52.5,5137540871,140,74.9,5137540875,212,20.1,5137540869,56,Center,5137540877,213,5.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706952537,627,1,2,68,35,c165yjiny1qnmfdvefxvflnkc,1,74.9,52.5,2024-08-09T18:25:22.399Z,2024-08-09T18:25:24Z,babnrlnt04mal0268p9dxas8a,G. Onugkha,,,5137540937,212,4.9,5137540939,213,3.60,5137540933,140,70.7,5137540931,56,Center,5137540957,156,,5137540935,141,49.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706952597,628,1,2,68,38,c165yjiny1qnmfdvefxvflnkc,1,71.4,47.8,2024-08-09T18:25:24.606Z,2024-08-09T18:25:26Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5137541223,213,4.82,5137541221,212,23.1,5137541219,141,14.0,5137541217,140,73.7,5137541215,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706952705,629,1,2,68,40,c165yjiny1qnmfdvefxvflnkc,0,75.4,13.5,2024-08-09T18:25:26.622Z,2024-08-09T22:10:35Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5137541689,2,,5137541699,212,29.4,5137541697,141,50.9,5137541693,56,Center,5138110473,224,,5137541691,155,,5137541701,213,1.05,5138110475,20,,5137541695,140,89.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706952681,615,61,2,68,44,59as3grjvj19voay31j3yfgni,1,6.6,46.6,2024-08-09T18:25:30.836Z,2024-08-09T18:55:57Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5137541581,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706952697,616,6,2,68,44,59as3grjvj19voay31j3yfgni,0,8.1,47.6,2024-08-09T18:25:31.395Z,2024-08-09T22:10:43Z,bidudbkachfl6126lhlr254wk,A. Gabriel,,,5137541801,73,,5137541867,233,630,5137541799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
