id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/8/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2708002491,917,1,2,83,50,77tfx9me4aaqhzv78bmgsy9bg,1,43.5,44.0,2024-08-11T13:44:31.640Z,2024-08-11T13:44:33Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5143201579,141,54.9,5143201583,213,1.64,5143201575,56,Back,5143201581,212,7.4,5143201577,140,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708002575,918,1,2,83,52,77tfx9me4aaqhzv78bmgsy9bg,1,43.5,51.0,2024-08-11T13:44:33.192Z,2024-08-11T13:44:44Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5143202107,213,5.44,5143202109,1,,5143202101,140,67.2,5143202105,212,37.5,5143202103,141,9.8,5143202099,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708002581,919,1,2,84,3,77tfx9me4aaqhzv78bmgsy9bg,0,75.5,22.3,2024-08-11T13:44:44.264Z,2024-08-11T13:44:46Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5143202143,141,23.2,5143202259,236,,5143202141,140,76.9,5143202145,212,1.6,5143202139,56,Center,5143202261,233,537,5143202265,286,,5143202147,213,0.39,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708002595,537,74,2,84,3,anga7587r1zv4ey71ge9zxol3,1,26.2,72.9,2024-08-11T13:44:44.265Z,2024-08-11T13:49:59Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5143202237,56,Back,5143202287,233,919,5143202239,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708002627,538,4,2,84,6,anga7587r1zv4ey71ge9zxol3,1,24.8,75.2,2024-08-11T13:44:47.192Z,2024-08-11T13:44:51Z,6zhj070huc77sl5o5bx6ey5g4,G. Fraulo,,,5143202581,56,Back,5143202603,233,920,5143202585,285,,5143202583,152,,5143202579,295,,5143202577,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708002613,920,4,2,84,6,77tfx9me4aaqhzv78bmgsy9bg,0,75.2,24.8,2024-08-11T13:44:47.193Z,2024-08-11T13:44:52Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5143202447,13,,5143202453,152,,5143202449,295,,5143202623,233,538,5143202455,286,,5143202451,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708002963,539,1,2,84,36,anga7587r1zv4ey71ge9zxol3,0,27.1,73.2,2024-08-11T13:45:17.636Z,2024-08-11T13:45:22Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5143204431,56,Center,5143204439,213,0.01,5143204435,141,73.8,5143204429,152,,5143204425,5,,5143204433,140,70.3,5143204437,212,45.4,5143204441,1,,5143204427,157,,,,,,,,,,,,,,,,,,,,,,,,,
2708002967,921,44,2,84,40,77tfx9me4aaqhzv78bmgsy9bg,1,29.8,27.2,2024-08-11T13:45:21.432Z,2024-08-11T17:48:28Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5143204453,285,,5143204451,56,Back,5143204535,233,540,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708002971,540,44,2,84,40,anga7587r1zv4ey71ge9zxol3,0,70.2,72.8,2024-08-11T13:45:21.433Z,2024-08-11T17:48:28Z,39f0bq9uk4etkf75uzu6qyrmy,M. Abubakari,,,5143204473,286,,5143204549,233,921,5143204471,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708002993,922,1,2,84,41,77tfx9me4aaqhzv78bmgsy9bg,0,29.7,29.2,2024-08-11T13:45:22.169Z,2024-08-11T13:45:24Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5143204583,3,,5143204591,212,13.3,5143204593,213,0.63,5143204589,141,40.7,5143204587,140,40.0,5143204585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708003007,541,1,2,84,43,anga7587r1zv4ey71ge9zxol3,0,56.2,57.3,2024-08-11T13:45:24.642Z,2024-08-11T13:45:26Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5143204723,140,66.0,5143204725,141,35.4,5143204721,56,Center,5143204729,213,5.32,5143204719,3,,5143204727,212,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708003133,924,1,2,84,54,77tfx9me4aaqhzv78bmgsy9bg,1,67.0,81.6,2024-08-11T13:45:35.288Z,2024-08-11T13:45:38Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5143205527,212,8.5,5143205523,140,72.6,5143205529,213,0.81,5143205525,141,90.6,5143205521,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708003173,925,1,2,84,57,77tfx9me4aaqhzv78bmgsy9bg,1,70.5,86.9,2024-08-11T13:45:38.159Z,2024-08-11T13:45:42Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5143205773,140,70.7,5143205771,56,Center,5143205775,141,70.8,5143205779,213,4.73,5143205777,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708003189,926,1,2,85,1,77tfx9me4aaqhzv78bmgsy9bg,1,70.1,78.3,2024-08-11T13:45:42.616Z,2024-08-11T13:45:43Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5143205907,56,Center,5143205909,140,75.5,5143205913,212,18.6,5143205915,213,5.02,5143205911,141,52.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708003201,927,1,2,85,2,77tfx9me4aaqhzv78bmgsy9bg,1,75.5,52.2,2024-08-11T13:45:43.656Z,2024-08-11T13:45:44Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5143205963,140,74.0,5143205961,56,Center,5143205969,213,2.23,5143205967,212,2.6,5143205965,141,55.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708003263,928,1,2,85,3,77tfx9me4aaqhzv78bmgsy9bg,1,74.0,55.2,2024-08-11T13:45:44.538Z,2024-08-11T13:45:49Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5143206275,141,12.5,5143206271,56,Right,5143206279,213,4.81,5143206273,140,76.8,5143206277,212,29.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708003271,929,1,2,85,8,77tfx9me4aaqhzv78bmgsy9bg,0,74.9,20.2,2024-08-11T13:45:49.305Z,2024-08-11T17:38:28Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5143206341,213,1.01,5144229517,223,,5143206337,141,46.9,5143206333,56,Center,5143206329,2,,5144229519,72,,5143206331,155,,5143206335,140,85.8,5143206339,212,,,,,,,,,,,21.5,,,,,,,,,,,,,,
2708003287,542,12,2,85,9,anga7587r1zv4ey71ge9zxol3,1,11.8,53.1,2024-08-11T13:45:50.802Z,2024-08-11T13:45:52Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5143206443,140,29.3,5143206459,15,,5143206445,141,58.8,5143206449,213,0.21,5143206447,212,18.8,5143206441,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708003341,543,44,2,85,11,anga7587r1zv4ey71ge9zxol3,1,29.9,58.4,2024-08-11T13:45:52.839Z,2024-08-11T17:48:29Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5143206739,285,,5143206737,56,Back,5143206757,233,930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708003305,930,44,2,85,11,77tfx9me4aaqhzv78bmgsy9bg,0,70.1,41.6,2024-08-11T13:45:52.840Z,2024-08-11T17:48:29Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5143206519,286,,5143206515,56,Center,5143206771,233,543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708003355,544,1,2,85,12,anga7587r1zv4ey71ge9zxol3,0,28.9,63.9,2024-08-11T13:45:53.403Z,2024-08-11T13:45:59Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5143206831,141,52.4,5143206823,3,,5143206825,56,Back,5143206833,212,7.8,5143206837,213,4.71,5143206827,140,28.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708003349,931,1,2,85,13,77tfx9me4aaqhzv78bmgsy9bg,1,69.4,56.1,2024-08-11T13:45:54.200Z,2024-08-11T13:45:57Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5143206795,213,1.30,5143206791,141,72.8,5143206789,140,72.4,5143206793,212,11.8,5143206787,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708003393,932,1,2,85,16,77tfx9me4aaqhzv78bmgsy9bg,1,72.7,71.3,2024-08-11T13:45:57.048Z,2024-08-11T13:46:00Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5143207031,141,67.1,5143207029,140,87.7,5143207033,212,16.0,5143207037,213,6.10,5143207027,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708003401,933,1,2,85,18,77tfx9me4aaqhzv78bmgsy9bg,0,92.9,68.7,2024-08-11T13:45:59.312Z,2024-08-11T17:38:48Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5143207081,213,4.79,5143207073,56,Center,5143207075,140,93.8,5143207079,212,11.7,5143207077,141,51.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708003409,545,12,2,85,19,anga7587r1zv4ey71ge9zxol3,1,4.3,44.2,2024-08-11T13:46:00.834Z,2024-08-11T13:46:02Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5143207113,140,0.0,5143207119,213,3.50,5143207111,56,Back,5143207115,141,41.5,5143207163,167,,5143207117,212,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708003413,546,6,2,85,20,anga7587r1zv4ey71ge9zxol3,0,2.0,44.1,2024-08-11T13:46:01.458Z,2024-08-11T17:38:55Z,6ul2nma4j0a7e2li6wyyrpal1,M. Jensen,,,5143207251,73,,5143207275,233,934,5143207249,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708003417,934,6,2,85,20,77tfx9me4aaqhzv78bmgsy9bg,1,98.0,55.9,2024-08-11T13:46:01.458Z,2024-08-11T13:49:50Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5143207263,233,546,5143207209,56,Center,5143207211,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708003531,935,1,2,85,28,77tfx9me4aaqhzv78bmgsy9bg,1,99.5,99.5,2024-08-11T13:46:09.816Z,2024-08-11T13:47:07Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5143207783,212,16.9,5143207779,140,96.0,5143207775,6,,5143207781,141,75.2,5143207785,213,4.49,5143207777,56,Center,5143211105,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708003551,936,1,2,85,29,77tfx9me4aaqhzv78bmgsy9bg,1,98.0,75.0,2024-08-11T13:46:10.944Z,2024-08-11T17:39:04Z,c9e54hwefvwos94ri459uylbe,D. Svensson,1.0,,5143211841,154,,5143211071,195,,5143207885,212,12.1,5143207881,140,87.8,5143207883,141,66.7,5143207879,56,Center,5143207887,213,3.63,5143211839,210,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708003555,937,13,2,85,30,77tfx9me4aaqhzv78bmgsy9bg,1,87.5,69.6,2024-08-11T13:46:11.504Z,2024-08-11T17:39:15Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5143211865,29,,5143211869,55,936,5143207897,56,Center,5143211883,230,97.7,5143211879,146,93.3,5143211875,103,8.3,5143211575,153,,5143211571,72,,5143213831,121,5143211867,154,5143207895,64,,5143211877,328,,5143211569,25,,,5143211885,231,48.4,5143211873,102,39.7,5143211881,147,,52.7,5143211863,75,
2708003559,547,12,2,85,31,anga7587r1zv4ey71ge9zxol3,1,7.4,48.9,2024-08-11T13:46:12.890Z,2024-08-11T17:39:20Z,d854rlweyk5wq6d2veyviukq2,C. Winther,,,5143216117,213,4.83,5143216115,212,12.3,5143216111,140,8.8,5143216113,141,30.9,5143207925,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708003613,548,12,2,85,32,anga7587r1zv4ey71ge9zxol3,1,9.3,39.5,2024-08-11T13:46:13.778Z,2024-08-11T17:39:40Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5143208223,212,26.9,5143208219,140,9.7,5143208217,56,Back,5143208221,141,0.0,5143208225,213,4.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708003619,549,5,2,85,33,anga7587r1zv4ey71ge9zxol3,0,7.8,-1.2,2024-08-11T13:46:14.523Z,2024-08-11T17:39:41Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5143210125,233,938,5143208249,347,,5143208247,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708003933,938,5,2,85,33,77tfx9me4aaqhzv78bmgsy9bg,1,92.2,101.2,2024-08-11T13:46:14.523Z,2024-08-11T17:39:42Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5143210105,233,549,5143210047,56,Left,5143210049,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708003937,939,18,2,86,6,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-08-11T13:46:47.091Z,2024-08-11T13:46:48Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5143210089,55,940,5143210057,44,Midfielder,5143210059,59,14,5143210055,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708003941,940,19,2,86,6,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2024-08-11T13:46:47.092Z,2024-08-11T13:46:48Z,e07zv7ag985v8lq9sebfi27l5,M. Iloski,,,5143210085,55,939,5143210081,59,32,5143210079,145,11,5143210075,42,,5143210083,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708004211,550,18,2,86,34,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-08-11T13:47:15.367Z,2024-08-11T13:47:16Z,deyq3zqd0vwc821ngqldxqor9,F. Gytkjær,,,5143211749,55,551,5143211691,44,Forward,5143211693,59,26,5143211689,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708004221,551,19,2,86,34,anga7587r1zv4ey71ge9zxol3,1,0.0,0.0,2024-08-11T13:47:15.368Z,2024-08-11T13:47:16Z,79b0b6eqck5vn4b3fawxsaok,P. Langhoff,,,5143211731,44,Midfielder,5143211729,59,22,5143211733,55,550,5143211719,42,,5143211727,145,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708004391,941,1,2,86,51,77tfx9me4aaqhzv78bmgsy9bg,1,89.7,100.0,2024-08-11T13:47:32.615Z,2024-08-11T13:47:34Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5143212803,140,96.3,5143212799,107,,5143212801,56,Left,5143212805,141,85.2,5143212809,213,5.27,5143212807,212,13.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708004415,942,1,2,86,52,77tfx9me4aaqhzv78bmgsy9bg,1,96.3,85.2,2024-08-11T13:47:33.135Z,2024-08-11T17:40:29Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5143212969,141,97.1,5143212965,56,Left,5143212973,213,2.26,5143212971,212,10.5,5143212967,140,89.9,5144238557,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708004419,943,61,2,86,54,77tfx9me4aaqhzv78bmgsy9bg,0,89.8,97.1,2024-08-11T13:47:35.248Z,2024-08-11T17:40:34Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5143212981,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708004433,552,4,2,86,55,anga7587r1zv4ey71ge9zxol3,1,11.4,5.4,2024-08-11T13:47:36.854Z,2024-08-11T13:55:36Z,bpw4cd5vmghjhelb3uxupmqjt,S. Magnússon,,,5143213143,285,,5143235287,294,,5143213141,152,,5143213135,13,,5143213139,56,Back,5143213175,233,944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708004421,944,4,2,86,55,77tfx9me4aaqhzv78bmgsy9bg,0,88.6,94.6,2024-08-11T13:47:36.855Z,2024-08-11T13:47:41Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5143213203,233,552,5143213075,152,,5143213071,294,,5143213069,13,,5143213073,56,Left,5143213077,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708004683,553,1,2,87,21,anga7587r1zv4ey71ge9zxol3,0,16.0,12.3,2024-08-11T13:48:02.946Z,2024-08-11T13:48:04Z,15fo180vixn0lb65fujttit3p,J. Storch,,,5143214483,213,0.25,5143214479,141,33.0,5143214475,56,Center,5143214471,157,,5143214469,5,,5143214481,212,57.2,5143214485,1,,5143214473,152,,5143214477,140,,,,,,,,,,,68.8,,,,,,,,,,,,,,
2708004709,945,1,2,87,23,77tfx9me4aaqhzv78bmgsy9bg,0,33.6,66.0,2024-08-11T13:48:04.839Z,2024-08-11T13:48:06Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5143214659,212,23.7,5143214651,3,,5143214657,141,47.0,5143214655,140,52.5,5143214661,213,5.71,5143214653,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708004745,554,1,2,87,25,anga7587r1zv4ey71ge9zxol3,0,45.1,49.9,2024-08-11T13:48:06.946Z,2024-08-11T13:48:09Z,2sgey1g99rmupumezjo9rkxcl,K. Finnsson,,,5143214827,157,,5143214841,212,33.2,5143214843,213,6.27,5143214837,141,49.4,5143214833,140,76.7,5143214847,1,,5143214831,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708004753,946,1,2,87,28,77tfx9me4aaqhzv78bmgsy9bg,1,25.0,47.6,2024-08-11T13:48:09.943Z,2024-08-11T13:48:11Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5143214927,213,1.84,5143214919,56,Back,5143214921,140,22.8,5143214925,212,8.7,5143214923,141,59.9,5143214917,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708004763,948,1,2,87,30,77tfx9me4aaqhzv78bmgsy9bg,1,21.9,60.5,2024-08-11T13:48:11.687Z,2024-08-11T13:48:13Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5143214969,140,28.2,5143214973,212,6.7,5143214975,213,6.11,5143214971,141,58.8,5143214967,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708004773,949,1,2,87,31,77tfx9me4aaqhzv78bmgsy9bg,1,30.1,58.5,2024-08-11T13:48:12.871Z,2024-08-11T13:48:15Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5143215043,56,Back,5143215051,213,2.96,5143215045,140,26.2,5143215049,212,4.2,5143215047,141,59.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708004789,950,1,2,87,34,77tfx9me4aaqhzv78bmgsy9bg,1,26.3,62.0,2024-08-11T13:48:15.031Z,2024-08-11T13:48:18Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5143215177,56,Back,5143215183,212,5.6,5143215179,140,30.1,5143215181,141,67.7,5143215185,213,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708004801,951,1,2,87,36,77tfx9me4aaqhzv78bmgsy9bg,1,30.1,64.4,2024-08-11T13:48:17.927Z,2024-08-11T13:48:20Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5143215299,141,38.6,5143215295,56,Back,5143215301,212,17.7,5143215303,213,4.83,5143215297,140,32.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708004813,952,1,2,87,39,77tfx9me4aaqhzv78bmgsy9bg,1,31.1,33.7,2024-08-11T13:48:20.039Z,2024-08-11T13:48:22Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5143215419,140,39.2,5143215417,56,Back,5143215423,212,19.8,5143215421,141,7.4,5143215425,213,5.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708004837,953,1,2,87,41,77tfx9me4aaqhzv78bmgsy9bg,1,38.6,15.1,2024-08-11T13:48:22.407Z,2024-08-11T13:48:25Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5143215593,140,29.7,5143215597,212,13.7,5143215599,213,2.32,5143215591,56,Back,5143215595,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708004865,954,1,2,87,44,77tfx9me4aaqhzv78bmgsy9bg,1,32.9,38.2,2024-08-11T13:48:25.623Z,2024-08-11T13:48:29Z,55gunqozsj8gs6oua7ee5xxhx,K. Hansen,,,5143215779,140,35.7,5143215783,212,17.1,5143215785,213,1.40,5143215781,141,63.0,5143215777,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708004887,955,1,2,87,48,77tfx9me4aaqhzv78bmgsy9bg,1,51.8,74.1,2024-08-11T13:48:29.511Z,2024-08-11T13:48:31Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5143215891,213,1.08,5143215883,56,Left,5143215887,141,94.1,5143215889,212,15.5,5143215885,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708004909,956,1,2,87,50,77tfx9me4aaqhzv78bmgsy9bg,1,58.8,94.4,2024-08-11T13:48:31.111Z,2024-08-11T13:48:34Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5143216013,212,16.1,5143216003,56,Back,5143216015,213,3.97,5143216011,141,77.0,5143216007,140,48.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708004923,957,1,2,87,53,77tfx9me4aaqhzv78bmgsy9bg,0,54.8,74.7,2024-08-11T13:48:34.329Z,2024-08-11T13:48:36Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5143216067,213,0.27,5143216059,56,Left,5143216061,140,86.4,5143216069,1,,5143216065,212,34.4,5143216057,155,,5143216063,141,88.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708004951,555,12,2,87,56,anga7587r1zv4ey71ge9zxol3,1,10.0,14.9,2024-08-11T13:48:37.266Z,2024-08-11T13:55:29Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5143216217,212,11.3,5143216219,213,4.86,5143216215,141,0.0,5143216211,56,Back,5143216233,167,,5143216213,140,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708004955,556,5,2,87,57,anga7587r1zv4ey71ge9zxol3,0,14.6,-1.6,2024-08-11T13:48:38.231Z,2024-08-11T13:49:55Z,4bstdc3zla1sn85ev3bcmw1lg,T. Storm,,,5143216531,233,958,5143216225,56,Back,5143216227,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708004989,958,5,2,87,57,77tfx9me4aaqhzv78bmgsy9bg,1,85.4,101.6,2024-08-11T13:48:38.231Z,2024-08-11T13:49:54Z,ddsv1cx4vopu1xis5xwkx2qz8,L. Hey,,,5143216471,347,,5143216487,233,556,5143216469,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005005,959,1,2,88,3,77tfx9me4aaqhzv78bmgsy9bg,1,77.6,100.0,2024-08-11T13:48:44.567Z,2024-08-11T13:50:06Z,76k8ic97o66kaq2e52bmp27ai,M. Hansen,,,5143216559,212,15.8,5143216557,141,78.8,5143216551,107,,5143216555,140,72.8,5143216553,56,Center,5143216561,213,4.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005041,960,1,2,88,5,77tfx9me4aaqhzv78bmgsy9bg,1,72.9,76.8,2024-08-11T13:48:46.711Z,2024-08-11T13:48:49Z,etfoa7t308eq1xdmo9m2gfcgl,J. Tverskov,,,5143216743,140,69.4,5143216749,213,4.54,5143216747,212,21.1,5143216741,56,Center,5143216745,141,46.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005069,961,1,2,88,8,77tfx9me4aaqhzv78bmgsy9bg,1,68.7,44.6,2024-08-11T13:48:49.399Z,2024-08-11T13:48:52Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5143216911,212,25.3,5143216905,56,Right,5143216909,141,7.7,5143216913,213,4.84,5143216907,140,71.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005101,962,1,2,88,10,77tfx9me4aaqhzv78bmgsy9bg,1,70.5,6.8,2024-08-11T13:48:51.943Z,2024-08-11T13:48:55Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5143217069,212,13.5,5143217067,141,25.4,5143217065,140,65.9,5143217071,213,1.94,5143217063,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005177,963,1,2,88,14,77tfx9me4aaqhzv78bmgsy9bg,1,69.2,26.9,2024-08-11T13:48:55.287Z,2024-08-11T13:49:02Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5143217487,212,24.3,5143217479,155,,5143217483,140,92.2,5143217485,141,22.6,5143217481,56,Center,5143217489,213,6.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005193,964,1,2,88,21,77tfx9me4aaqhzv78bmgsy9bg,1,89.1,19.9,2024-08-11T13:49:02.263Z,2024-08-11T13:49:04Z,bxx5rebv553opcpvc2x70g6sq,O. Villadsen,,,5143217611,212,12.6,5143217605,56,Right,5143217609,141,20.0,5143217613,213,3.14,5143217607,140,77.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708005209,965,1,2,88,23,77tfx9me4aaqhzv78bmgsy9bg,0,75.8,21.8,2024-08-11T13:49:04.584Z,2024-08-11T17:41:49Z,c9e54hwefvwos94ri459uylbe,D. Svensson,,,5144244523,72,,5143217703,213,0.91,5143217693,155,,5143217699,141,56.0,5143217695,56,Center,5143217697,140,93.1,5143217691,2,,5143217701,212,29.5,5144244521,223,,,,,,,,,,,,,,,,,,,,,,,,,
