id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/9/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/13/value,qualifier/15/value,qualifier/16/value
2804580035,607,1,2,75,46,9w3sjm5ml4sjr2v81oxzdrt8v,0,24.8,38.2,2025-04-21T15:36:18.665Z,2025-04-21T19:46:19Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5670920939,140,77.0,5671772375,157,,5670920943,212,56.8,5670920941,141,16.2,5670920945,213,6.02,5670920947,1,,5670920937,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804580183,735,1,2,75,52,9qsmopgutr7ut5g6workk8w4i,1,25.1,64.6,2025-04-21T15:36:24.703Z,2025-04-21T15:36:26Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5670921719,212,16.0,5670921711,56,Back,5670921715,140,25.2,5670921717,141,41.0,5670921721,213,4.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804580323,736,1,2,75,53,9qsmopgutr7ut5g6workk8w4i,1,28.7,40.6,2025-04-21T15:36:26.437Z,2025-04-21T15:36:31Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5670922539,213,1.21,5670922533,140,33.3,5670922531,56,Back,5670922535,141,59.3,5670922537,212,13.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804580517,737,1,2,75,59,9qsmopgutr7ut5g6workk8w4i,1,48.2,67.2,2025-04-21T15:36:31.721Z,2025-04-21T15:36:38Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5670923581,140,46.9,5670923587,213,4.63,5670923579,56,Back,5670923583,141,43.3,5670923585,212,16.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804580569,738,1,2,76,5,9qsmopgutr7ut5g6workk8w4i,1,60.2,41.9,2025-04-21T15:36:38.471Z,2025-04-21T15:36:40Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5670923947,140,68.7,5670923949,141,50.0,5670923953,213,0.55,5670923951,212,10.5,5670923945,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804580629,739,1,2,76,7,9qsmopgutr7ut5g6workk8w4i,1,66.7,57.9,2025-04-21T15:36:40.270Z,2025-04-21T15:36:43Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5670924261,141,70.5,5670924267,213,2.12,5670924257,140,61.7,5670924265,212,10.0,5670924253,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804580747,740,1,2,76,10,9qsmopgutr7ut5g6workk8w4i,1,64.7,83.6,2025-04-21T15:36:42.957Z,2025-04-21T15:36:46Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5670924915,213,0.28,5670924907,140,82.3,5670924909,141,91.5,5670924903,56,Left,5670924913,212,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804580809,741,1,2,76,14,9qsmopgutr7ut5g6workk8w4i,1,77.7,88.0,2025-04-21T15:36:46.806Z,2025-04-21T15:36:49Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5670925367,140,74.3,5670925371,212,6.9,5670925369,141,79.3,5670925365,56,Left,5670925373,213,4.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804580895,742,1,2,76,16,9qsmopgutr7ut5g6workk8w4i,1,73.7,72.9,2025-04-21T15:36:49.322Z,2025-04-21T15:36:52Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5670925843,213,5.12,5670925833,155,,5670925841,212,36.4,5670925839,141,23.7,5670925837,140,87.4,5670925845,1,,5670925835,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804580921,743,1,2,76,20,9qsmopgutr7ut5g6workk8w4i,1,87.2,24.1,2025-04-21T15:36:52.616Z,2025-04-21T19:47:03Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5670925985,212,5.7,5670925981,140,87.8,5670925987,213,1.46,5670925979,56,Center,5670925983,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804580939,744,1,2,76,21,9qsmopgutr7ut5g6workk8w4i,0,87.9,33.1,2025-04-21T15:36:53.616Z,2025-04-21T19:47:04Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5670926117,213,5.39,5670926113,141,30.6,5670926111,140,89.2,5670926115,212,2.2,5670926109,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804580947,608,12,2,76,21,9w3sjm5ml4sjr2v81oxzdrt8v,1,7.3,70.8,2025-04-21T15:36:53.688Z,2025-04-21T15:36:54Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5670926181,167,,5670926137,56,Back,5670926145,213,2.18,5670926141,141,89.3,5670926143,212,15.4,5670926139,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804580951,609,6,2,76,21,9w3sjm5ml4sjr2v81oxzdrt8v,0,3.8,81.4,2025-04-21T15:36:54.097Z,2025-04-21T19:47:45Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5670926399,73,,5670926397,56,Back,5670926587,233,745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804580965,745,6,2,76,21,9qsmopgutr7ut5g6workk8w4i,1,96.2,18.6,2025-04-21T15:36:54.097Z,2025-04-21T16:01:43Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5670926501,75,,5670926529,233,609,5670926499,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804581691,746,18,2,76,49,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-04-21T15:37:21.911Z,2025-04-21T15:37:22Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5670930097,59,28,5670930093,42,,5670930223,55,747,5670930095,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804581701,747,19,2,76,49,9qsmopgutr7ut5g6workk8w4i,1,0.0,0.0,2025-04-21T15:37:21.912Z,2025-04-21T15:37:23Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5670930163,292,9,5670930155,42,,5670930161,59,17,5670930169,55,746,5670930167,44,Forward,5670930159,145,10,5670930165,293,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804582299,748,1,2,77,9,9qsmopgutr7ut5g6workk8w4i,1,99.5,0.5,2025-04-21T15:37:42.080Z,2025-04-21T19:48:16Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,1.0,,5671777935,20,,5670933435,2,,5670933453,213,1.90,5670933445,56,Center,5670933441,155,,5670933457,1,,5670955257,210,13,5670933447,140,89.4,5670933451,212,32.9,5670933443,224,5670933449,141,46.3,,5670955259,154,,5670933439,6,,,,,,,,,,,,,,,,
2804582313,749,13,2,77,10,9qsmopgutr7ut5g6workk8w4i,1,91.2,41.5,2025-04-21T15:37:42.877Z,2025-04-21T19:49:25Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5670953905,15,,5670933531,56,Center,5670933529,17,,5670955313,153,,5670955303,154,,5670953909,328,,5670955317,147,49.6,5670955311,103,19,5670955301,29,,5670955315,146,5670955305,55,748,93.4,5670955321,231,47.3,5670955319,230,98.8,5670955309,102,5670955299,73,,5670953903,25,,,,,,60.2,,
2804582413,610,12,2,77,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,7.2,46.4,2025-04-21T15:37:43.399Z,2025-04-21T15:43:23Z,3cdo7b8vwb5kzeoaxzqm6esk4,S. Hansen,,,5670934041,213,1.20,5670934033,56,Back,5670934039,212,7.5,5670934037,141,56.7,5670986101,15,,5670934035,140,9.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804582355,750,1,2,77,12,9qsmopgutr7ut5g6workk8w4i,0,90.2,46.3,2025-04-21T15:37:45.403Z,2025-04-21T15:37:45Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5670933747,212,5.2,5670933743,140,92.1,5670933741,56,Center,5670933739,3,,5670933745,141,53.4,5670933749,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804582559,611,12,2,77,15,9w3sjm5ml4sjr2v81oxzdrt8v,1,7.8,47.0,2025-04-21T15:37:47.529Z,2025-04-21T19:51:12Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5670934837,56,Back,5670934841,141,96.8,5670934843,212,51.9,5670934839,140,45.3,5670934845,213,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804582729,751,1,2,77,20,9qsmopgutr7ut5g6workk8w4i,1,37.1,7.7,2025-04-21T15:37:53.262Z,2025-04-21T15:37:59Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5670935735,213,2.14,5670935727,56,Back,5670935729,140,26.9,5670935733,212,20.0,5670935731,141,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804582795,752,1,2,77,26,9qsmopgutr7ut5g6workk8w4i,1,29.2,30.1,2025-04-21T15:37:59.091Z,2025-04-21T19:51:34Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5670936055,212,32.5,5671785535,1,,5670936057,213,5.99,5670936049,56,Right,5671785381,189,,5670936053,141,16.2,5670936051,140,58.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804582863,753,1,2,77,28,9qsmopgutr7ut5g6workk8w4i,1,64.3,32.4,2025-04-21T15:38:01.497Z,2025-04-21T15:38:05Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5670936431,212,30.2,5670936425,56,Center,5670936429,141,75.3,5670936433,213,1.83,5670936427,140,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804582967,754,1,2,77,32,9qsmopgutr7ut5g6workk8w4i,1,59.6,75.4,2025-04-21T15:38:05.453Z,2025-04-21T15:38:10Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5670937031,213,0.24,5670937029,212,7.2,5670937023,56,Center,5670937025,140,66.3,5670937027,141,77.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804583079,755,1,2,77,37,9qsmopgutr7ut5g6workk8w4i,1,62.6,67.0,2025-04-21T15:38:10.191Z,2025-04-21T15:38:15Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5670937663,213,0.98,5670937655,141,92.6,5670937651,140,73.6,5670937659,212,20.9,5670937647,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804583093,756,1,2,77,42,9qsmopgutr7ut5g6workk8w4i,0,77.6,86.3,2025-04-21T15:38:14.909Z,2025-04-21T19:52:11Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5670937771,56,Center,5670937777,212,18.6,5670937773,140,83.8,5670937779,213,5.07,5670937775,141,60.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804583935,612,12,2,77,44,9w3sjm5ml4sjr2v81oxzdrt8v,1,14.5,42.4,2025-04-21T15:38:16.824Z,2025-04-21T15:38:48Z,effgiwtme6eu08o1ninlnqqqd,D. Høegh,,,5670942671,213,5.91,5670942669,212,51.1,5670942665,140,59.8,5670942667,141,15.0,5670942663,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804583339,757,1,2,77,50,9qsmopgutr7ut5g6workk8w4i,1,43.2,88.0,2025-04-21T15:38:23.037Z,2025-04-21T15:38:27Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5670939231,56,Left,5670939233,140,57.1,5670939239,213,0.03,5670939237,212,14.6,5670939235,141,88.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804583463,758,1,2,77,54,9qsmopgutr7ut5g6workk8w4i,1,54.3,83.8,2025-04-21T15:38:26.959Z,2025-04-21T15:38:31Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5670939949,213,4.64,5670939945,141,45.8,5670939941,56,Center,5670939947,212,25.9,5670939943,140,52.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804583591,759,1,2,77,58,9qsmopgutr7ut5g6workk8w4i,1,64.0,37.3,2025-04-21T15:38:31.227Z,2025-04-21T15:38:35Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5670940621,141,29.2,5670940617,56,Center,5670940623,212,6.5,5670940619,140,67.3,5670940625,213,5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804583705,760,1,2,78,2,9qsmopgutr7ut5g6workk8w4i,1,62.7,25.2,2025-04-21T15:38:35.494Z,2025-04-21T15:38:39Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5670941349,140,71.0,5670941353,212,15.2,5670941351,141,6.8,5670941355,213,5.32,5670941347,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804583771,761,1,2,78,7,9qsmopgutr7ut5g6workk8w4i,1,69.7,10.0,2025-04-21T15:38:39.573Z,2025-04-21T15:38:42Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5670941765,140,64.0,5670941771,213,2.51,5670941767,141,16.5,5670941769,212,7.4,5670941763,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804583827,762,1,2,78,9,9qsmopgutr7ut5g6workk8w4i,1,65.0,10.0,2025-04-21T15:38:41.979Z,2025-04-21T15:38:44Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5670942071,212,8.0,5670942069,141,3.5,5670942073,213,5.69,5670942065,56,Right,5670942067,140,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804583915,763,1,2,78,12,9qsmopgutr7ut5g6workk8w4i,1,71.9,4.7,2025-04-21T15:38:44.635Z,2025-04-21T15:38:47Z,hsobzlp177f9755mpsi7szmy,S. Sebulonsen,,,5670942563,141,10.4,5670942567,213,1.07,5670942559,56,Right,5670942561,140,73.9,5670942565,212,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804583921,764,50,2,78,15,9qsmopgutr7ut5g6workk8w4i,1,80.4,19.4,2025-04-21T15:38:47.700Z,2025-04-21T15:38:52Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5670942601,286,,5670942599,56,Right,5670942821,233,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804583949,613,7,2,78,15,9w3sjm5ml4sjr2v81oxzdrt8v,0,19.6,80.6,2025-04-21T15:38:47.701Z,2025-04-21T19:52:49Z,6m5ftd7c68b2d4d2931xs5srt,O. Olsen,,,5671787949,385,,5670942729,56,Back,5671787951,178,,5670942787,233,764,5670942731,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804584151,765,1,2,78,18,9qsmopgutr7ut5g6workk8w4i,1,82.5,21.9,2025-04-21T15:38:50.747Z,2025-04-21T19:53:01Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5670943837,141,30.7,5670943835,140,66.4,5670943845,213,2.80,5670943833,56,Center,5670943839,212,17.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804584189,766,1,2,78,23,9qsmopgutr7ut5g6workk8w4i,0,69.8,30.3,2025-04-21T15:38:56.433Z,2025-04-21T15:38:57Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5670944075,140,94.2,5670944077,141,55.7,5670944081,213,0.59,5670944079,212,30.9,5670944073,56,Center,5670944071,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804584235,614,11,2,78,27,9w3sjm5ml4sjr2v81oxzdrt8v,1,8.2,46.7,2025-04-21T15:38:59.768Z,2025-04-21T19:53:14Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5670944307,56,Back,5671788923,378,,5670944309,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804584777,615,1,2,78,44,9w3sjm5ml4sjr2v81oxzdrt8v,0,15.0,37.2,2025-04-21T15:39:16.679Z,2025-04-21T19:53:25Z,dmxzug2enscx331w5vmdzn2s5,P. Izzo,,,5670947339,140,71.3,5670947343,212,59.2,5670947341,141,41.2,5670947345,213,0.05,5670947335,199,,5670947347,1,,5670947337,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804584845,767,12,2,78,49,9qsmopgutr7ut5g6workk8w4i,1,24.9,60.3,2025-04-21T15:39:22.421Z,2025-04-21T15:39:23Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5670947699,212,10.7,5670947759,15,,5670947701,213,0.29,5670947693,56,Back,5670947695,140,34.7,5670947697,141,64.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804584919,768,1,2,78,51,9qsmopgutr7ut5g6workk8w4i,0,31.5,62.7,2025-04-21T15:39:24.269Z,2025-04-21T15:39:25Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5670948139,1,,5670948127,56,Center,5670948135,213,0.00,5670948131,141,62.9,5670948125,157,,5670948133,212,31.4,5670948129,140,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804585025,616,1,2,78,53,9w3sjm5ml4sjr2v81oxzdrt8v,0,36.6,37.3,2025-04-21T15:39:26.135Z,2025-04-21T15:39:29Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5670948707,56,Center,5670948715,213,6.23,5670948705,3,,5670948713,212,19.9,5670948711,141,35.7,5670948709,140,55.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804585019,769,44,2,78,54,9qsmopgutr7ut5g6workk8w4i,1,43.4,64.8,2025-04-21T15:39:27.418Z,2025-04-21T19:05:07Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5670948675,56,Back,5670948955,233,617,5670948677,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804585045,617,44,2,78,54,9w3sjm5ml4sjr2v81oxzdrt8v,0,56.6,35.2,2025-04-21T15:39:27.419Z,2025-04-21T19:05:07Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5670948993,233,769,5670948835,56,Center,5670948837,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804585037,770,61,2,78,55,9qsmopgutr7ut5g6workk8w4i,1,41.8,67.6,2025-04-21T15:39:28.136Z,2025-04-21T15:39:28Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5670948781,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804585089,771,1,2,78,56,9qsmopgutr7ut5g6workk8w4i,1,46.2,75.3,2025-04-21T15:39:29.058Z,2025-04-21T15:39:30Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,,5670949035,213,2.37,5670949027,56,Back,5670949033,212,9.7,5670949029,140,39.6,5670949031,141,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804585143,773,1,2,78,58,9qsmopgutr7ut5g6workk8w4i,1,37.2,81.7,2025-04-21T15:39:31.058Z,2025-04-21T15:39:32Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5670949255,140,34.3,5670949261,212,9.3,5670949253,56,Back,5670949265,213,4.38,5670949257,141,68.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804585217,774,1,2,78,59,9qsmopgutr7ut5g6workk8w4i,1,29.9,50.4,2025-04-21T15:39:32.292Z,2025-04-21T15:39:35Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5670949767,140,35.0,5670949769,141,35.5,5670949771,212,11.5,5670949765,56,Back,5670949773,213,5.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804585343,775,1,2,79,2,9qsmopgutr7ut5g6workk8w4i,1,39.6,38.8,2025-04-21T15:39:34.919Z,2025-04-21T15:39:39Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5670950455,212,61.0,5670950449,56,Left,5670950457,213,0.56,5670950459,1,,5670950453,141,86.6,5670950451,140,88.8,5670950445,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804585405,776,1,2,79,6,9qsmopgutr7ut5g6workk8w4i,0,88.8,86.6,2025-04-21T15:39:39.217Z,2025-04-21T19:54:06Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5670950819,140,89.1,5670950825,212,25.4,5670950827,213,4.72,5670950813,2,,5670950815,155,,5671790841,224,,5670950821,141,49.3,5671790843,72,,5670950817,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804585455,618,12,2,79,8,9w3sjm5ml4sjr2v81oxzdrt8v,1,11.8,51.6,2025-04-21T15:39:41.367Z,2025-04-21T15:39:43Z,8cox96ikk1k4c24f0y5ef45x,W. Dammers,,,5670951077,140,26.9,5670951081,212,17.9,5670951075,56,Back,5670951153,15,,5670951083,213,5.80,5670951079,141,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804585541,619,1,2,79,10,9w3sjm5ml4sjr2v81oxzdrt8v,1,26.7,40.1,2025-04-21T15:39:43.462Z,2025-04-21T15:39:44Z,8domjmewnw5h6b19vef8w0afp,M. Greve,,,5670951531,212,8.3,5670951529,141,47.0,5670951533,213,0.60,5670951523,3,,5670951525,56,Back,5670951527,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804585607,621,4,2,79,13,9w3sjm5ml4sjr2v81oxzdrt8v,1,37.4,47.0,2025-04-21T15:39:46.001Z,2025-04-21T15:39:54Z,6np04cprm5wsvs4prp8ehirro,M. Touré,,,5670952081,152,,5670952073,56,Back,5670952285,233,777,5670952087,265,,5670952091,286,,5670952069,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804585575,777,4,2,79,13,9qsmopgutr7ut5g6workk8w4i,0,62.6,53.0,2025-04-21T15:39:46.002Z,2025-04-21T15:39:53Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5670951815,265,,5670951809,13,,5670952397,233,621,5670951819,285,,5670951811,56,Center,5670951813,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804586335,622,1,2,79,37,9w3sjm5ml4sjr2v81oxzdrt8v,1,32.1,50.4,2025-04-21T15:40:09.815Z,2025-04-21T15:40:13Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5670956141,140,46.7,5670956133,152,,5670956131,5,,5670956149,213,0.17,5670956137,56,Back,5670956147,212,15.6,5670956145,141,54.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804586445,623,1,2,79,40,9w3sjm5ml4sjr2v81oxzdrt8v,1,46.7,54.3,2025-04-21T15:40:12.967Z,2025-04-21T15:40:16Z,6uj3c69lgu6boblkjiuhoy6eh,J. Björkengren,,,5670956779,212,16.7,5670956775,140,31.1,5670956781,213,3.33,5670956773,56,Back,5670956777,141,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804586539,624,1,2,79,43,9w3sjm5ml4sjr2v81oxzdrt8v,0,35.2,41.8,2025-04-21T15:40:16.280Z,2025-04-21T15:40:19Z,2mawaijd9czgtd5jh9myk434l,A. Rømer,,,5670957297,1,,5670957289,140,87.8,5670957295,213,5.93,5670957285,155,,5670957291,141,12.2,5670957293,212,58.8,5670957287,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804586629,778,1,2,79,47,9qsmopgutr7ut5g6workk8w4i,1,12.1,82.3,2025-04-21T15:40:20.200Z,2025-04-21T15:40:22Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5670957825,140,8.0,5670957829,212,11.3,5670957833,213,4.32,5670957823,56,Back,5670957827,141,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804586817,780,1,2,79,52,9qsmopgutr7ut5g6workk8w4i,1,9.0,64.5,2025-04-21T15:40:24.901Z,2025-04-21T15:40:28Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5670958755,212,15.9,5670958757,213,5.58,5670958749,56,Back,5670958753,141,49.4,5670958751,140,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804586905,781,1,2,79,55,9qsmopgutr7ut5g6workk8w4i,1,23.0,44.2,2025-04-21T15:40:28.467Z,2025-04-21T15:40:31Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5670959247,141,58.1,5670959255,213,1.13,5670959239,140,27.3,5670959251,212,10.5,5670959235,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804586949,782,1,2,79,59,9qsmopgutr7ut5g6workk8w4i,1,40.8,72.7,2025-04-21T15:40:31.545Z,2025-04-21T15:40:33Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5670959479,141,71.1,5670959483,213,6.23,5670959481,212,19.1,5670959475,56,Center,5670959477,140,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804587111,783,1,2,80,1,9qsmopgutr7ut5g6workk8w4i,1,59.1,71.2,2025-04-21T15:40:33.533Z,2025-04-21T15:40:39Z,7z1pv1wezn5rydamnknklv2ay,M. Kvistgaarden,,,5670960453,56,Back,5670960457,141,89.9,5670960455,140,41.1,5670960459,212,22.8,5670960461,213,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804587193,784,1,2,80,7,9qsmopgutr7ut5g6workk8w4i,1,60.9,70.9,2025-04-21T15:40:39.754Z,2025-04-21T15:40:43Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5670960961,213,4.46,5670960959,212,5.8,5670960951,56,Center,5670960953,140,59.5,5670960957,141,62.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
