id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value
2752997099,851,1,2,69,26,9qsmopgutr7ut5g6workk8w4i,1,38.7,16.4,2024-11-29T19:29:28.137Z,2024-11-29T19:29:30Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,5389596737,212,10.1,5389596733,140,41.3,5389596729,56,Back,5389596735,141,30.7,5389596739,213,1.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752997107,852,50,2,69,27,9qsmopgutr7ut5g6workk8w4i,1,41.4,39.8,2024-11-29T19:29:29.523Z,2024-11-29T19:51:45Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5389596777,286,,5389596911,233,598,5389596775,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752997129,598,7,2,69,27,36g6ifzjliec1jqnbtf7yesme,1,58.6,60.2,2024-11-29T19:29:29.524Z,2024-11-30T00:40:28Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5389596875,56,Center,5390366051,178,,5389596895,233,852,5390319617,384,,5389596877,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752997211,600,1,2,69,29,36g6ifzjliec1jqnbtf7yesme,1,53.3,54.5,2024-11-29T19:29:31.620Z,2024-11-29T19:29:38Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,5389597307,141,33.9,5389597303,56,Center,5389597309,212,14.3,5389597311,213,4.92,5389597305,140,56.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752997237,601,1,2,69,37,36g6ifzjliec1jqnbtf7yesme,1,74.9,19.2,2024-11-29T19:29:38.780Z,2024-11-29T19:29:42Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5389597461,212,9.1,5389597457,140,66.3,5389597455,56,Right,5389597459,141,20.9,5389597463,213,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752997277,602,1,2,69,40,36g6ifzjliec1jqnbtf7yesme,1,67.9,23.1,2024-11-29T19:29:42.356Z,2024-11-29T19:29:46Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,5389597659,140,76.3,5389597661,141,8.5,5389597665,213,5.44,5389597663,212,13.3,5389597657,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752997287,603,1,2,69,44,36g6ifzjliec1jqnbtf7yesme,1,75.1,15.8,2024-11-29T19:29:46.660Z,2024-11-29T19:29:47Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5389597717,140,75.0,5389597721,212,8.5,5389597723,213,1.58,5389597719,141,28.3,5389597715,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752997295,604,1,2,69,46,36g6ifzjliec1jqnbtf7yesme,1,75.2,28.3,2024-11-29T19:29:47.756Z,2024-11-29T19:29:48Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5389597773,213,0.24,5389597767,140,78.9,5389597769,141,29.7,5389597765,56,Center,5389597771,212,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752997305,605,3,2,69,46,36g6ifzjliec1jqnbtf7yesme,0,79.3,32.1,2024-11-29T19:29:48.388Z,2024-11-29T23:53:22Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5390320017,465,,5389597807,56,Center,5389598073,233,853,5389597809,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752997349,853,7,2,69,46,9qsmopgutr7ut5g6workk8w4i,1,20.7,67.9,2024-11-29T19:29:48.389Z,2024-11-30T00:40:34Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5389598015,285,,5389598053,233,605,5390320051,384,,5389598013,56,Back,5390366099,178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752997355,854,61,2,69,47,9qsmopgutr7ut5g6workk8w4i,0,22.5,63.7,2024-11-29T19:29:49.266Z,2024-11-29T19:30:19Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5389598039,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752997345,606,3,2,69,48,36g6ifzjliec1jqnbtf7yesme,1,89.4,37.2,2024-11-29T19:29:49.916Z,2024-11-29T23:54:27Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5389597987,286,,5390321179,465,,5389598121,233,855,5389597985,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752997367,855,45,2,69,48,9qsmopgutr7ut5g6workk8w4i,0,10.6,62.8,2024-11-29T19:29:49.916Z,2024-11-29T19:29:54Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5389598113,56,Back,5389598127,233,606,5389598115,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752997351,607,1,2,69,50,36g6ifzjliec1jqnbtf7yesme,0,95.1,32.7,2024-11-29T19:29:51.677Z,2024-11-29T19:29:52Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5389598021,141,48.7,5389598025,213,1.82,5389598019,140,92.5,5389598023,212,11.2,5389598017,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752997371,856,61,2,69,52,9qsmopgutr7ut5g6workk8w4i,1,14.7,56.7,2024-11-29T19:29:54.570Z,2024-11-29T19:29:54Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5389598137,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752997423,608,1,2,69,54,36g6ifzjliec1jqnbtf7yesme,1,81.5,47.2,2024-11-29T19:29:56.076Z,2024-11-29T19:30:18Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,1.0,5389599925,154,,5389598381,213,5.31,5389598373,56,Center,5389598377,141,40.6,5389598379,212,5.4,5389599923,210,15,5389598375,140,84.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752997427,609,15,2,69,56,36g6ifzjliec1jqnbtf7yesme,1,84.4,42.2,2024-11-29T19:29:58.268Z,2024-11-29T23:54:54Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,5389599993,147,48.9,5389599987,103,4.4,5389599971,72,,5389599973,121,,5389599985,102,54.0,5389599989,328,,5389599991,146,98.8,5389598429,56,Center,5389598425,22,,5389599979,154,,5389599975,76,,5389599981,55,608,5389599977,29,,5389600005,233,857,5389598427,17,,,,,,,
2752997435,857,10,2,69,56,9qsmopgutr7ut5g6workk8w4i,1,1.4,49.1,2024-11-29T19:29:58.368Z,2024-11-29T23:54:59Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5390321879,376,,5389598467,56,Back,5389598465,182,,5389598461,173,,5389598641,179,,5389600027,233,609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752997433,610,6,2,69,57,36g6ifzjliec1jqnbtf7yesme,1,92.8,48.4,2024-11-29T19:29:59.340Z,2024-11-29T19:51:39Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,5389598487,73,,5389598757,233,858,5389598485,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752997471,858,6,2,69,57,9qsmopgutr7ut5g6workk8w4i,0,7.2,51.6,2024-11-29T19:29:59.340Z,2024-11-29T23:55:01Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5389598737,56,Back,5389598787,233,610,5389598741,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752997993,611,1,2,70,36,36g6ifzjliec1jqnbtf7yesme,0,99.5,99.5,2024-11-29T19:30:38.108Z,2024-11-29T23:55:15Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5389601519,56,Center,5389601515,155,,5389601527,213,4.65,5389601529,1,,5389601525,212,39.3,5389601517,223,,5390322215,20,,5389601511,2,,5389601523,141,41.8,5389601521,140,97.1,5389601513,6,,,,,,,,,,,,,,,,,,,
2752998009,859,44,2,70,39,9qsmopgutr7ut5g6workk8w4i,1,3.7,56.1,2024-11-29T19:30:41.203Z,2024-11-29T19:51:50Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5389601587,285,,5389601633,233,612,5389601585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752998005,612,44,2,70,39,36g6ifzjliec1jqnbtf7yesme,0,96.3,43.9,2024-11-29T19:30:41.204Z,2024-11-29T19:51:50Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,5389601567,56,Center,5389601569,286,,5389601651,233,859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752998055,860,12,2,70,40,9qsmopgutr7ut5g6workk8w4i,1,5.0,52.7,2024-11-29T19:30:41.769Z,2024-11-29T19:30:50Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5389601921,167,,5389602275,15,,5389601831,56,Back,5389601835,141,80.5,5389601839,213,1.89,5389601833,140,0.0,5389601837,212,19.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752998047,613,6,2,70,42,36g6ifzjliec1jqnbtf7yesme,1,99.5,27.8,2024-11-29T19:30:44.627Z,2024-11-29T19:51:40Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5389602087,233,861,5389601895,75,,5389601893,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752998061,861,6,2,70,42,9qsmopgutr7ut5g6workk8w4i,0,0.5,72.2,2024-11-29T19:30:44.627Z,2024-11-29T23:55:24Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,5389602041,73,,5389602039,56,Back,5389602117,233,613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752998561,614,1,2,71,18,36g6ifzjliec1jqnbtf7yesme,0,99.5,0.5,2024-11-29T19:31:20.180Z,2024-11-29T23:55:43Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,5389604641,155,,5389604649,141,45.2,5389604645,56,Center,5389604637,2,,5389604653,213,1.77,5389604651,212,31.0,5390322841,72,,5389604647,140,93.6,5389604643,223,,5389604639,6,,,,,,,,,,,,,,,,,,,,,,
2752998773,862,12,2,71,21,9qsmopgutr7ut5g6workk8w4i,1,5.9,61.2,2024-11-29T19:31:23.288Z,2024-11-29T19:31:50Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,5389605805,140,37.8,5389605809,212,34.2,5389605811,213,6.08,5389605803,56,Back,5389605807,141,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752998727,615,1,2,71,24,36g6ifzjliec1jqnbtf7yesme,1,62.9,43.0,2024-11-29T19:31:26.155Z,2024-11-29T19:31:32Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,5389605513,56,Right,5389605517,141,12.0,5389605521,213,4.94,5389605515,140,67.5,5389605519,212,21.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752998735,616,3,2,71,31,36g6ifzjliec1jqnbtf7yesme,0,78.1,15.5,2024-11-29T19:31:32.828Z,2024-11-29T23:56:04Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5389605585,211,,5389605565,56,Right,5390323295,465,,5389605567,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752998871,864,1,2,71,35,9qsmopgutr7ut5g6workk8w4i,1,4.6,83.2,2024-11-29T19:31:37.383Z,2024-11-29T19:31:41Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5389606319,140,9.2,5389606323,212,6.5,5389606321,141,89.7,5389606325,213,0.74,5389606317,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752998835,617,83,2,71,38,36g6ifzjliec1jqnbtf7yesme,0,91.0,7.4,2024-11-29T19:31:40.251Z,2024-11-29T19:31:43Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5389606425,399,91suopiz6irxqevhzv8lx76ne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752998875,865,1,2,71,39,9qsmopgutr7ut5g6workk8w4i,0,5.7,93.8,2024-11-29T19:31:41.636Z,2024-11-29T19:31:43Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,5389606355,141,94.2,5389606359,213,0.12,5389606379,286,,5389606351,56,Back,5389606375,233,618,5389606353,140,7.9,5389606357,212,2.3,5389606373,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752998865,618,74,2,71,39,36g6ifzjliec1jqnbtf7yesme,1,91.8,3.1,2024-11-29T19:31:41.637Z,2024-11-29T19:31:42Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5389606295,285,,5389606293,56,Right,5389606397,233,865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752998879,619,5,2,71,40,36g6ifzjliec1jqnbtf7yesme,0,92.1,-1.2,2024-11-29T19:31:42.236Z,2024-11-29T19:51:53Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,5389606389,347,,5389606387,56,Right,5389607119,233,866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752998989,866,5,2,71,40,9qsmopgutr7ut5g6workk8w4i,1,7.9,101.2,2024-11-29T19:31:42.236Z,2024-11-29T19:51:53Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,5389607069,347,,5389607095,233,619,5389607067,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752999155,867,1,2,71,59,9qsmopgutr7ut5g6workk8w4i,0,11.6,100.0,2024-11-29T19:32:00.840Z,2024-11-29T19:32:01Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5389607915,213,5.88,5389607911,141,92.7,5389607909,140,24.2,5389607905,107,,5389607913,212,14.4,5389607907,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752999167,620,8,2,72,0,36g6ifzjliec1jqnbtf7yesme,1,77.6,6.2,2024-11-29T19:32:02.579Z,2024-11-29T23:56:22Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,5390323821,385,,5389607973,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752999179,868,1,2,72,1,9qsmopgutr7ut5g6workk8w4i,0,19.4,96.0,2024-11-29T19:32:02.936Z,2024-11-29T19:32:03Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5389608047,212,11.2,5389608043,140,27.9,5389608045,141,86.0,5389608049,213,5.63,5389608041,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753129195,1061,51,2,72,2,9qsmopgutr7ut5g6workk8w4i,1,20.1,93.9,2024-11-29T19:32:04.099Z,2024-11-29T23:56:49Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5390324349,169,624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752999235,622,1,2,72,4,36g6ifzjliec1jqnbtf7yesme,1,77.7,25.8,2024-11-29T19:32:06.625Z,2024-11-29T23:56:44Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,5389608271,140,80.2,5389608275,212,8.8,5389608273,141,38.2,5389608277,213,1.27,5389608269,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752999275,623,1,2,72,5,36g6ifzjliec1jqnbtf7yesme,1,84.8,39.9,2024-11-29T19:32:07.156Z,2024-11-29T23:57:01Z,4sgxth7onhb5mu29bgyupby3u,J. Adedeji,1.0,5389608521,213,2.04,5389609165,210,13,5389608517,141,51.1,5389608513,56,Center,5389608515,140,81.1,5389608519,212,8.5,5389609167,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752999281,624,13,2,72,6,36g6ifzjliec1jqnbtf7yesme,1,81.6,51.5,2024-11-29T19:32:08.060Z,2024-11-29T23:57:08Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5389609175,29,,5389609179,55,623,5389609183,102,66.4,5389609177,154,,5389609187,230,98.9,5389608545,22,,5389608549,56,Center,5390324373,468,1061,5389608795,20,,5389609173,73,,5389609189,231,50.2,5389608547,18,,5389609185,103,1.4,,,,,,,,,,,,
2752999327,625,5,2,72,7,36g6ifzjliec1jqnbtf7yesme,0,101.2,62.4,2024-11-29T19:32:08.762Z,2024-11-29T19:51:53Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5389608775,56,Center,5389608777,346,,5389610115,233,869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752999579,869,5,2,72,7,9qsmopgutr7ut5g6workk8w4i,1,-1.2,37.6,2024-11-29T19:32:08.762Z,2024-11-29T19:32:25Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,5389610059,346,,5389610079,233,625,5389610057,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752999597,870,1,2,72,23,9qsmopgutr7ut5g6workk8w4i,1,3.3,50.3,2024-11-29T19:32:25.288Z,2024-11-29T19:32:30Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5389610145,237,,5389610137,141,39.7,5389610133,56,Back,5389610141,213,5.80,5389610465,189,,5389610135,140,16.4,5389610139,212,15.5,5389610131,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752999615,871,1,2,72,24,9qsmopgutr7ut5g6workk8w4i,1,17.7,39.1,2024-11-29T19:32:26.088Z,2024-11-29T19:32:27Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5389610233,213,0.71,5389610227,140,25.2,5389610225,56,Back,5389610229,141,49.0,5389610231,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752999649,872,1,2,72,25,9qsmopgutr7ut5g6workk8w4i,1,25.4,49.1,2024-11-29T19:32:27.607Z,2024-11-29T19:32:29Z,etz3rjq7chhaomst5u28nnff9,D. Wass,,5389610433,141,37.9,5389610437,213,4.41,5389610435,212,8.0,5389610429,56,Back,5389610431,140,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752999779,873,1,2,72,32,9qsmopgutr7ut5g6workk8w4i,1,36.3,36.4,2024-11-29T19:32:34.567Z,2024-11-29T19:32:37Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5389611129,141,41.8,5389611119,56,Back,5389611137,213,2.89,5389611133,212,14.6,5389611123,140,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752999799,874,1,2,72,36,9qsmopgutr7ut5g6workk8w4i,1,25.3,46.3,2024-11-29T19:32:37.783Z,2024-11-29T19:32:40Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5389611247,56,Back,5389611255,213,6.23,5389611251,141,45.4,5389611253,212,12.3,5389611249,140,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752999809,875,1,2,72,38,9qsmopgutr7ut5g6workk8w4i,0,36.3,45.5,2024-11-29T19:32:40.151Z,2024-11-29T19:32:41Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5389611325,212,5.3,5389611319,56,Back,5389611321,140,41.3,5389611327,213,6.17,5389611323,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753129383,1062,51,2,72,39,9qsmopgutr7ut5g6workk8w4i,1,35.5,45.2,2024-11-29T19:32:41.091Z,2024-11-29T23:57:44Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,5390325453,169,628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752999847,626,1,2,72,40,36g6ifzjliec1jqnbtf7yesme,1,61.3,52.4,2024-11-29T19:32:42.275Z,2024-11-29T19:33:12Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,1.0,5389611519,56,Center,5389612983,154,,5389611523,141,29.8,5389611527,213,5.63,5389611521,140,80.5,5389612981,210,15,5389611525,212,25.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752999869,628,15,2,72,42,36g6ifzjliec1jqnbtf7yesme,1,86.8,27.9,2024-11-29T19:32:43.947Z,2024-11-29T23:58:00Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5389613025,147,46.2,5389611643,22,,5389613015,55,626,5389613019,102,52.9,5389619141,233,876,5389613009,76,,5389613021,103,2.5,5389613013,154,,5390325483,468,1062,5389611647,56,Center,5389613011,29,,5389611645,63,,5389613023,146,98.8,5389612101,20,,,,,,,,,,
2752999961,876,10,2,72,42,9qsmopgutr7ut5g6workk8w4i,1,2.1,50.3,2024-11-29T19:32:44.047Z,2024-11-29T23:58:03Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5390325827,376,,5389619199,233,628,5389612111,56,Back,5389612109,182,,5389612105,173,,5389612301,179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752999957,629,6,2,72,43,36g6ifzjliec1jqnbtf7yesme,1,93.8,54.0,2024-11-29T19:32:45.036Z,2024-11-29T19:51:40Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,5389612091,56,Center,5389614087,73,,5389619273,233,877,5389614357,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753000001,877,6,2,72,43,9qsmopgutr7ut5g6workk8w4i,0,6.2,46.0,2024-11-29T19:32:45.036Z,2024-11-29T23:58:05Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5389612377,56,Back,5389612381,73,,5389619283,233,629,5389614323,361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753000533,630,1,2,73,30,36g6ifzjliec1jqnbtf7yesme,0,99.4,99.3,2024-11-29T19:33:32.572Z,2024-11-29T23:58:13Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,5389615593,212,32.9,5390326041,20,,5389615587,56,Center,5389615589,140,96.7,5389615585,223,,5389615591,141,51.1,5389616081,233,879,5389615597,1,,5389615579,2,,5389615583,155,,5389615581,6,,5389615595,213,4.63,,,,,,,,,,,,,,,
2753000573,878,44,2,73,33,9qsmopgutr7ut5g6workk8w4i,1,2.7,50.3,2024-11-29T19:33:35.082Z,2024-11-29T19:51:50Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5389615873,233,631,5389615831,285,,5389615829,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753000539,631,44,2,73,33,36g6ifzjliec1jqnbtf7yesme,0,97.3,49.7,2024-11-29T19:33:35.083Z,2024-11-29T19:51:50Z,hpzxgnwobdttfgd04dykf26t,O. Diakhité,,5389615613,286,,5389615611,56,Center,5389615901,233,878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753000577,879,11,2,73,34,9qsmopgutr7ut5g6workk8w4i,1,2.1,50.3,2024-11-29T19:33:35.991Z,2024-11-29T23:58:16Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5390326095,378,,5389615851,88,,5389615849,56,Back,5389616105,233,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753000881,880,1,2,73,55,9qsmopgutr7ut5g6workk8w4i,1,7.4,50.1,2024-11-29T19:33:56.727Z,2024-11-29T19:34:00Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5389617455,213,6.03,5389617603,189,,5389617435,56,Back,5389617441,140,22.7,5389617433,123,,5389617445,141,43.9,5389617449,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753000907,881,1,2,73,56,9qsmopgutr7ut5g6workk8w4i,1,22.7,43.9,2024-11-29T19:33:57.673Z,2024-11-29T19:34:00Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,5389617591,212,13.3,5389617587,140,11.4,5389617589,141,52.7,5389617593,213,2.67,5389617585,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753000989,882,1,2,74,0,9qsmopgutr7ut5g6workk8w4i,1,10.7,53.7,2024-11-29T19:34:02.102Z,2024-11-29T23:59:18Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,5389618027,56,Left,5389618039,1,,5389618031,141,80.9,5390327323,157,,5389618037,213,0.30,5389618033,212,62.9,5389618029,140,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753000997,883,4,2,74,3,9qsmopgutr7ut5g6workk8w4i,1,70.1,86.0,2024-11-29T19:34:05.367Z,2024-11-29T19:51:36Z,chteizjcvxpvze9p77gcttcoa,N. Vallys,,5389618243,286,,5389618665,233,632,5389618235,13,,5389618239,56,Left,5389618241,152,,5389618237,295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753001021,632,4,2,74,3,36g6ifzjliec1jqnbtf7yesme,0,29.9,14.0,2024-11-29T19:34:05.368Z,2024-11-29T19:51:37Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5389618637,152,,5389618633,295,,5389618705,233,883,5389618639,285,,5389618635,56,Back,5389618631,13,,5389619749,55,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753001237,633,17,2,74,16,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-11-29T19:34:17.884Z,2024-11-29T19:34:22Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,5389619685,13,243,5389619687,55,632,5389619683,393,,5389619679,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753001875,884,1,2,74,57,9qsmopgutr7ut5g6workk8w4i,1,70.9,81.5,2024-11-29T19:34:59.614Z,2024-11-29T23:59:44Z,etz3rjq7chhaomst5u28nnff9,D. Wass,1.0,5389625865,210,13,5390327813,20,,5389623057,141,53.0,5389625867,154,,5390327811,223,,5389623059,212,28.4,5389623055,140,90.7,5389623053,56,Center,5389623049,155,,5389623045,2,,5389623047,5,,5389623061,213,5.53,5389623051,152,,,,,,,,,,,,,
