id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/14/value,qualifier/12/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2797214443,660,1,2,80,2,cftj6g399tknheudaxsdpfdgb,1,73.6,23.0,2025-04-06T13:38:17.700Z,2025-04-06T13:38:20Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5630371549,140,67.0,5630371547,56,Center,5630371557,212,7.9,5630371561,213,2.65,5630371553,141,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797214527,661,1,2,80,5,cftj6g399tknheudaxsdpfdgb,1,67.0,28.2,2025-04-06T13:38:20.308Z,2025-04-06T13:38:23Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5630371975,140,61.0,5630371981,213,2.85,5630371977,141,31.0,5630371973,56,Center,5630371979,212,6.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797214575,662,1,2,80,7,cftj6g399tknheudaxsdpfdgb,1,61.0,31.0,2025-04-06T13:38:22.837Z,2025-04-06T13:38:25Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5630372207,212,7.5,5630372199,140,65.8,5630372203,141,22.8,5630372211,213,5.45,5630372195,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797214585,663,3,2,80,10,cftj6g399tknheudaxsdpfdgb,0,63.6,16.0,2025-04-06T13:38:25.381Z,2025-04-06T20:02:26Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5630372771,233,567,5630372263,286,,5630372259,56,Right,5632248397,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797214661,567,7,2,80,10,aljua8crr0vkwit0j3m59jw9j,1,36.4,84.0,2025-04-06T13:38:25.382Z,2025-04-06T20:02:30Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5630372681,167,,5632248533,178,,5630372731,233,663,5630372687,285,,5632248531,385,,5630372683,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797214761,568,5,2,80,12,aljua8crr0vkwit0j3m59jw9j,0,40.2,101.1,2025-04-06T13:38:27.509Z,2025-04-06T14:18:25Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5630373199,56,Back,5630373201,347,,5630373745,233,664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797214843,664,5,2,80,12,cftj6g399tknheudaxsdpfdgb,1,59.8,-1.1,2025-04-06T13:38:27.509Z,2025-04-06T14:18:25Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5630373619,347,,5630373711,233,568,5630373617,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797214913,665,1,2,80,24,cftj6g399tknheudaxsdpfdgb,1,62.8,0.0,2025-04-06T13:38:38.980Z,2025-04-06T13:38:42Z,ehjqrbqo7ewbztia7k2mrzx90,M. Løndal,,,5630374047,213,1.10,5630374043,141,19.1,5630374039,56,Right,5630374045,212,15.8,5630374041,140,69.6,5630374037,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797214937,666,1,2,80,27,cftj6g399tknheudaxsdpfdgb,1,70.1,21.5,2025-04-06T13:38:42.037Z,2025-04-06T13:38:43Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5630374201,141,28.6,5630374205,213,2.47,5630374199,140,64.3,5630374197,56,Center,5630374203,212,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797214963,667,1,2,80,28,cftj6g399tknheudaxsdpfdgb,1,64.3,28.6,2025-04-06T13:38:42.933Z,2025-04-06T13:38:44Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5630374355,212,8.9,5630374351,140,57.1,5630374349,56,Center,5630374357,213,2.59,5630374353,141,35.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797214991,668,1,2,80,29,cftj6g399tknheudaxsdpfdgb,1,57.1,35.5,2025-04-06T13:38:44.485Z,2025-04-06T13:38:45Z,c9kn2pfftaimeqknbu9p8neok,Y. Njoh,,,5630374569,212,7.6,5630374563,56,Center,5630374567,141,25.0,5630374571,213,4.37,5630374565,140,54.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797215061,669,1,2,80,30,cftj6g399tknheudaxsdpfdgb,1,54.7,25.0,2025-04-06T13:38:45.861Z,2025-04-06T13:38:49Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5630374957,141,65.1,5630374947,56,Center,5630374963,213,1.70,5630374953,140,51.3,5630374959,212,27.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797215193,670,1,2,80,34,cftj6g399tknheudaxsdpfdgb,1,52.3,66.3,2025-04-06T13:38:49.637Z,2025-04-06T13:38:55Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5630375671,140,70.4,5630375675,212,24.2,5630375677,213,0.67,5630375669,56,Left,5630375673,141,88.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797215177,569,83,2,80,39,aljua8crr0vkwit0j3m59jw9j,0,20.3,21.9,2025-04-06T13:38:54.557Z,2025-04-06T13:38:59Z,6je6y9uk6km1tkzatpw8v9p1w,A. Pedersen,,,5630376159,399,195o7hchielt14ic49r3k06sq,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797215255,671,1,2,80,40,cftj6g399tknheudaxsdpfdgb,1,78.8,88.4,2025-04-06T13:38:55.205Z,2025-04-06T13:38:58Z,195o7hchielt14ic49r3k06sq,Serginho,,,5630376023,56,Center,5630376029,212,9.9,5630376027,141,74.4,5630376031,213,4.43,5630376025,140,76.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797215269,672,1,2,80,43,cftj6g399tknheudaxsdpfdgb,1,76.2,74.4,2025-04-06T13:38:58.534Z,2025-04-06T13:39:00Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5630376113,212,12.6,5630376103,56,Left,5630376109,141,90.6,5630376105,140,82.0,5630376115,213,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797215377,673,1,2,80,45,cftj6g399tknheudaxsdpfdgb,1,82.0,90.6,2025-04-06T13:39:00.518Z,2025-04-06T13:39:03Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5630376643,141,77.6,5630376647,213,4.25,5630376641,140,77.8,5630376645,212,9.9,5630376639,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797215429,674,1,2,80,48,cftj6g399tknheudaxsdpfdgb,1,77.5,77.5,2025-04-06T13:39:03.605Z,2025-04-06T13:39:05Z,b6q0tf252xvikt39g8jevju38,J. Vester,,,5630376937,140,69.9,5630376939,141,78.5,5630376941,212,8.0,5630376943,213,3.06,5630376935,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797215487,675,1,2,80,50,cftj6g399tknheudaxsdpfdgb,1,69.9,78.5,2025-04-06T13:39:05.814Z,2025-04-06T13:39:08Z,eq7tnnzwq0g9q4eac0o9t9xey,S. Kuzmić,,,5630377273,212,22.5,5630377267,56,Center,5630377269,140,70.7,5630377277,213,4.75,5630377271,141,45.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797215519,676,1,2,80,53,cftj6g399tknheudaxsdpfdgb,0,70.4,43.9,2025-04-06T13:39:08.102Z,2025-04-06T13:39:09Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5630377463,141,39.4,5630377459,56,Center,5630377467,213,6.13,5630377461,140,88.9,5630377465,212,19.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797215513,570,8,2,80,53,aljua8crr0vkwit0j3m59jw9j,1,14.8,76.0,2025-04-06T13:39:08.831Z,2025-04-06T20:03:00Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5632249791,383,,5630377435,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797215657,572,1,2,80,56,aljua8crr0vkwit0j3m59jw9j,0,26.7,97.1,2025-04-06T13:39:11.565Z,2025-04-06T13:39:16Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5630378319,140,85.4,5630378325,213,5.89,5630378321,141,59.9,5630378317,56,Center,5630378329,1,,5630378323,212,66.6,5630378315,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797215705,677,52,2,81,3,cftj6g399tknheudaxsdpfdgb,1,14.1,37.1,2025-04-06T13:39:18.806Z,2025-04-06T20:03:07Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5632250151,378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797215819,678,1,2,81,6,cftj6g399tknheudaxsdpfdgb,1,14.1,37.1,2025-04-06T13:39:21.095Z,2025-04-06T13:39:26Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5630379179,140,21.2,5630379187,213,5.47,5630379177,56,Back,5630379185,212,10.9,5630379181,141,25.5,5630379175,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797215867,679,1,2,81,11,cftj6g399tknheudaxsdpfdgb,0,25.6,27.1,2025-04-06T13:39:26.582Z,2025-04-06T13:39:29Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5630379431,213,0.10,5630379429,212,21.7,5630379423,56,Back,5630379427,141,30.4,5630379425,140,46.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797215895,573,8,2,81,15,aljua8crr0vkwit0j3m59jw9j,1,44.2,73.2,2025-04-06T13:39:30.704Z,2025-04-06T20:03:14Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5630379615,56,Back,5632250475,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797238423,709,1,2,81,16,aljua8crr0vkwit0j3m59jw9j,1,47.5,92.0,2025-04-06T13:39:30.867Z,2025-04-06T14:02:40Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5630502627,212,10.9,5630502629,213,6.16,5630502625,141,90.0,5630502621,140,57.8,5630502617,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797215941,574,1,2,81,16,aljua8crr0vkwit0j3m59jw9j,1,51.6,86.2,2025-04-06T13:39:31.550Z,2025-04-06T13:39:32Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5630379853,56,Back,5630379859,212,12.9,5630379861,213,4.01,5630379857,141,71.7,5630379855,140,43.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797215955,575,1,2,81,17,aljua8crr0vkwit0j3m59jw9j,1,43.7,71.7,2025-04-06T13:39:32.783Z,2025-04-06T13:39:33Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5630379941,213,6.23,5630379939,212,18.8,5630379933,56,Center,5630379931,155,,5630379935,140,61.6,5630379937,141,70.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797215995,576,1,2,81,18,aljua8crr0vkwit0j3m59jw9j,1,61.6,70.2,2025-04-06T13:39:33.534Z,2025-04-06T14:02:50Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5630380165,140,56.9,5630380171,212,5.3,5630380175,213,3.53,5630503287,156,,5630380169,141,67.2,5630380163,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797216083,578,1,2,81,23,aljua8crr0vkwit0j3m59jw9j,1,64.0,92.1,2025-04-06T13:39:38.046Z,2025-04-06T13:39:41Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5630380707,213,4.05,5630380703,141,75.4,5630380699,56,Center,5630380701,140,55.5,5630380705,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797216123,579,1,2,81,26,aljua8crr0vkwit0j3m59jw9j,0,55.5,75.4,2025-04-06T13:39:41.326Z,2025-04-06T13:39:43Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5630380913,213,4.90,5630380903,196,,5630380909,141,14.1,5630380907,140,63.0,5630380915,1,,5630380911,212,42.4,5630380905,56,Right,5630380901,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797216173,680,43,2,81,31,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-04-06T13:39:45.880Z,2025-04-06T20:03:33Z,195o7hchielt14ic49r3k06sq,Serginho,,,5630381243,56,Back,5632251347,144,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797216247,682,1,2,81,34,cftj6g399tknheudaxsdpfdgb,1,40.2,76.1,2025-04-06T13:39:48.887Z,2025-04-06T13:39:51Z,195o7hchielt14ic49r3k06sq,Serginho,,,5630381659,213,3.79,5630381653,140,32.3,5630381655,141,66.9,5630381651,56,Back,5630381657,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797216289,683,1,2,81,36,cftj6g399tknheudaxsdpfdgb,1,31.9,67.8,2025-04-06T13:39:51.143Z,2025-04-06T20:03:54Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5630381811,140,36.9,5630381815,212,6.0,5630381813,141,63.4,5630381809,56,Back,5630381817,213,5.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797216369,684,1,2,81,39,cftj6g399tknheudaxsdpfdgb,1,36.6,66.1,2025-04-06T13:39:54.152Z,2025-04-06T13:39:57Z,5f3wfx327z9hef9k9l37c90wl,J. Grønning,,,5630382239,140,28.1,5630382245,213,2.70,5630382241,141,72.3,5630382237,56,Back,5630382243,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797216419,685,1,2,81,42,cftj6g399tknheudaxsdpfdgb,1,28.8,75.0,2025-04-06T13:39:57.543Z,2025-04-06T20:04:01Z,bp2ellllifbtxgf0p8qlbm1nt,S. Radić,,,5630382489,213,3.57,5630382483,140,5.3,5630382487,212,27.1,5630382481,56,Back,5630382485,141,58.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797216517,686,1,2,81,45,cftj6g399tknheudaxsdpfdgb,1,5.4,58.1,2025-04-06T13:40:00.760Z,2025-04-06T13:40:04Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5630382989,140,4.1,5630382993,212,15.6,5630382991,141,35.2,5630382995,213,4.62,5630382987,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797216675,687,1,2,81,49,cftj6g399tknheudaxsdpfdgb,1,4.6,34.6,2025-04-06T13:40:04.168Z,2025-04-06T13:40:10Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5630383749,213,0.02,5630383743,140,39.5,5630383751,1,,5630383747,212,36.7,5630383739,155,,5630383745,141,35.5,5630383741,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797216701,688,1,2,81,50,cftj6g399tknheudaxsdpfdgb,0,40.0,35.1,2025-04-06T13:40:05.343Z,2025-04-06T20:04:13Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5632253493,156,,5630383907,213,3.73,5630383903,141,18.5,5630383899,56,Back,5630383901,140,23.8,5630383905,212,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797216755,581,1,2,81,59,aljua8crr0vkwit0j3m59jw9j,0,88.8,87.7,2025-04-06T13:40:14.095Z,2025-04-06T13:40:15Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5630384249,56,Center,5630384257,213,4.21,5630384255,212,19.2,5630384251,140,80.0,5630384253,141,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797216865,689,12,2,82,1,cftj6g399tknheudaxsdpfdgb,1,18.7,38.6,2025-04-06T13:40:16.129Z,2025-04-06T20:04:26Z,4n3t1p3zn5yzjv4w0clo3xvjd,D. Anyembe,,,5630384887,56,Back,5630384895,213,5.17,5630384891,141,17.6,5630384893,212,15.9,5630384889,140,25.4,5630384933,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797216823,582,61,2,82,2,aljua8crr0vkwit0j3m59jw9j,1,70.9,89.6,2025-04-06T13:40:17.818Z,2025-04-06T13:40:17Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5630384601,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797216873,583,1,2,82,5,aljua8crr0vkwit0j3m59jw9j,0,72.2,88.3,2025-04-06T13:40:19.976Z,2025-04-06T20:04:53Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5632255425,236,,5632255279,213,2.92,5632255449,233,690,5630384953,56,Left,5632255277,212,2.5,5632255269,140,69.9,5632255427,286,,5632255271,141,89.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797217043,690,74,2,82,5,cftj6g399tknheudaxsdpfdgb,1,28.4,10.9,2025-04-06T13:40:19.977Z,2025-04-06T20:04:53Z,5m27f84vvraap8bmfujt1qiok,A. Ementa,,,5630385871,285,,5632255463,233,583,5630385865,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797217029,584,5,2,82,6,aljua8crr0vkwit0j3m59jw9j,1,73.9,101.0,2025-04-06T13:40:20.946Z,2025-04-06T14:18:25Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5630476315,233,691,5630385773,56,Left,5630385775,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797217065,691,5,2,82,6,cftj6g399tknheudaxsdpfdgb,0,26.1,-1.0,2025-04-06T13:40:20.946Z,2025-04-06T14:18:26Z,195o7hchielt14ic49r3k06sq,Serginho,,,5630386015,347,,5630386013,56,Back,5630476369,233,584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797217055,585,1,2,82,11,aljua8crr0vkwit0j3m59jw9j,1,69.2,100.0,2025-04-06T13:40:26.767Z,2025-04-06T13:40:28Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5630385943,107,,5630385949,141,77.6,5630385955,1,,5630385951,212,27.8,5630385947,140,47.5,5630385953,213,3.75,5630385945,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797217119,586,1,2,82,13,aljua8crr0vkwit0j3m59jw9j,1,47.5,77.6,2025-04-06T13:40:28.143Z,2025-04-06T13:40:30Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5630386273,213,4.70,5630386267,140,47.4,5630386269,141,59.4,5630386265,56,Back,5630386271,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797217169,587,1,2,82,15,aljua8crr0vkwit0j3m59jw9j,1,47.2,55.5,2025-04-06T13:40:30.607Z,2025-04-06T13:40:33Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5630386527,56,Left,5630386533,212,26.1,5630386535,213,1.42,5630386529,140,50.9,5630386531,141,93.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797217243,588,1,2,82,18,aljua8crr0vkwit0j3m59jw9j,1,52.6,94.1,2025-04-06T13:40:33.359Z,2025-04-06T13:40:36Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5630386915,140,69.0,5630386923,213,0.12,5630386917,141,97.1,5630386913,56,Left,5630386919,212,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797217301,589,1,2,82,21,aljua8crr0vkwit0j3m59jw9j,1,69.0,97.1,2025-04-06T13:40:36.463Z,2025-04-06T13:40:39Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5630387219,212,35.4,5630387209,140,99.0,5630387215,141,73.3,5630387205,56,Center,5630387227,213,5.81,5630387233,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797217397,590,1,2,82,24,aljua8crr0vkwit0j3m59jw9j,1,99.0,73.3,2025-04-06T13:40:39.311Z,2025-04-06T13:40:43Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5630387713,213,4.48,5630387709,141,52.7,5630387705,140,95.8,5630387699,56,Center,5630387711,212,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797217401,591,2,2,82,28,aljua8crr0vkwit0j3m59jw9j,1,96.7,64.8,2025-04-06T13:40:43.760Z,2025-04-06T14:01:59Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5630475653,140,97.7,5630475951,7,7foqorbwhgqjghtxa2nax6kgk,5630475655,141,64.8,5630387749,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797217419,692,43,2,82,30,cftj6g399tknheudaxsdpfdgb,1,0.0,0.0,2025-04-06T13:40:44.953Z,2025-04-06T13:41:05Z,ehjqrbqo7ewbztia7k2mrzx90,M. Løndal,,,5630388531,399,7foqorbwhgqjghtxa2nax6kgk,5630391007,144,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797217519,592,43,2,82,31,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-04-06T13:40:46.048Z,2025-04-06T13:41:03Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5630390721,144,3,5630388423,56,Center,5630388425,286,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797217527,593,43,2,82,32,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-04-06T13:40:47.393Z,2025-04-06T13:41:01Z,7foqorbwhgqjghtxa2nax6kgk,A. Lyng,,,5630390445,144,39,5630388449,22,0,5630388451,61,0,5630388453,56,Center,5630388459,249,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797218323,694,1,2,83,4,cftj6g399tknheudaxsdpfdgb,0,4.8,45.1,2025-04-06T13:41:19.371Z,2025-04-06T13:41:21Z,9lgnm175tw163z53b8bmiu5pm,L. Lund,,,5630392725,1,,5630392721,212,67.6,5630392709,5,,5630392713,241,,5630392719,141,42.7,5630392717,140,69.2,5630392767,189,,5630392715,56,Center,5630392711,157,,5630392723,213,6.26,,,,,,,,,,,,,,,,,,,,,,,
2797554241,726,12,2,83,6,aljua8crr0vkwit0j3m59jw9j,1,21.3,70.6,2025-04-06T13:41:20.926Z,2025-04-06T20:05:54Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5632259297,141,84.7,5632259285,15,,5632259303,213,0.71,5632259301,212,14.7,5632259289,56,Back,5632259293,140,31.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797218471,695,4,2,83,11,cftj6g399tknheudaxsdpfdgb,1,67.6,25.4,2025-04-06T13:41:26.256Z,2025-04-06T13:41:33Z,dyzzo6n83rg4fpvmqqa69moes,A. Beck,,,5630393829,152,,5630393831,286,,5630393823,295,,5630393825,56,Center,5630393821,13,,5630393869,233,594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797218443,594,4,2,83,11,aljua8crr0vkwit0j3m59jw9j,0,32.4,74.6,2025-04-06T13:41:26.257Z,2025-04-06T14:23:57Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5630623183,295,,5630393445,13,,5630393453,285,,5630393889,233,695,5630393449,152,,5630393447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797219343,595,18,2,83,37,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-04-06T13:41:52.851Z,2025-04-06T13:42:28Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5630398491,59,10,5630398487,42,,5630398599,55,596,5630398489,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797219353,596,19,2,83,37,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-04-06T13:41:52.852Z,2025-04-06T14:00:35Z,6gh4z3yubnpypzoakjom1rj3e,J. Gallegos,,,5630494005,292,6,5630399903,293,3,5630398527,42,,5630398533,59,17,5630398537,55,595,5630398535,44,Midfielder,5630398531,145,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797219391,696,1,2,83,58,cftj6g399tknheudaxsdpfdgb,0,70.4,22.3,2025-04-06T13:42:13.309Z,2025-04-06T20:06:35Z,195o7hchielt14ic49r3k06sq,Serginho,,,5632262009,20,,5630398737,213,0.79,5630398733,141,48.4,5632262007,224,,5630398731,140,87.3,5630398725,155,,5630398723,5,,5630398729,56,Center,5632261585,2,,5630398727,152,,5630398735,212,,,,25.1,,,,,,,,,,,,,,,,,
2797219435,597,12,2,84,3,aljua8crr0vkwit0j3m59jw9j,1,8.4,47.9,2025-04-06T13:42:17.987Z,2025-04-06T13:44:42Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5630399021,212,24.3,5630399019,141,51.8,5630399017,140,31.4,5630399031,15,,5630399015,56,Back,5630399023,213,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797219485,697,1,2,84,4,cftj6g399tknheudaxsdpfdgb,0,77.5,42.7,2025-04-06T13:42:19.613Z,2025-04-06T13:42:21Z,ehjqrbqo7ewbztia7k2mrzx90,M. Løndal,,,5630399281,140,90.6,5630399285,212,16.7,5630399275,157,,5630399279,56,Center,5630399287,213,0.61,5630399283,141,56.7,5630399289,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797219477,598,12,2,84,5,aljua8crr0vkwit0j3m59jw9j,1,11.6,47.6,2025-04-06T13:42:20.307Z,2025-04-06T13:44:41Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5630399381,15,,5630399249,56,Back,5630399255,212,15.5,5630399251,140,25.4,5630399253,141,55.7,5630399257,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
