id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/8/value,qualifier/10/value,qualifier/11/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/13/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2811033355,845,45,2,82,2,36g6ifzjliec1jqnbtf7yesme,0,58.4,62.9,2025-05-05T18:40:59.096Z,2025-05-05T18:46:42Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5706554633,233,674,5706554579,56,Center,5706554581,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811033387,675,1,2,82,2,aljua8crr0vkwit0j3m59jw9j,1,41.1,36.4,2025-05-05T18:40:59.496Z,2025-05-05T18:41:03Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5706554749,140,14.8,5706554753,212,35.5,5706554755,213,2.46,5706554757,1,,5706554751,141,69.1,5706554747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811033421,676,1,2,82,6,aljua8crr0vkwit0j3m59jw9j,0,14.8,69.1,2025-05-05T18:41:02.986Z,2025-05-05T18:41:05Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5706554943,213,5.99,5706554939,141,54.6,5706554945,1,,5706554933,157,,5706554935,56,Back,5706554937,140,46.2,5706554941,212,34.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811033475,846,1,2,82,10,36g6ifzjliec1jqnbtf7yesme,1,54.2,35.4,2025-05-05T18:41:07.709Z,2025-05-05T18:41:09Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5706555281,1,,5706555269,157,,5706555277,212,11.3,5706555275,141,20.9,5706555271,56,Right,5706555273,140,59.4,5706555279,213,5.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811033479,677,83,2,82,12,aljua8crr0vkwit0j3m59jw9j,0,40.4,85.4,2025-05-05T18:41:09.201Z,2025-05-05T18:41:11Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5706555499,399,ejixz16616b7krftxyzv9yiac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811033513,848,1,2,82,12,36g6ifzjliec1jqnbtf7yesme,1,59.4,20.9,2025-05-05T18:41:09.485Z,2025-05-05T18:41:11Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5706555475,140,46.8,5706555477,141,6.1,5706555481,213,3.79,5706555473,56,Back,5706555479,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811033543,849,1,2,82,14,36g6ifzjliec1jqnbtf7yesme,1,46.8,6.1,2025-05-05T18:41:10.958Z,2025-05-05T18:41:13Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5706555661,141,26.1,5706555657,56,Back,5706555659,140,42.4,5706555663,212,14.4,5706555665,213,1.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811033555,850,1,2,82,16,36g6ifzjliec1jqnbtf7yesme,1,42.3,25.9,2025-05-05T18:41:13.741Z,2025-05-05T18:41:14Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5706555739,212,23.8,5706555741,213,1.93,5706555735,140,34.4,5706555737,141,58.7,5706555733,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811033605,851,1,2,82,17,36g6ifzjliec1jqnbtf7yesme,1,34.4,58.7,2025-05-05T18:41:14.765Z,2025-05-05T18:41:18Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5706555953,212,16.6,5706555949,140,46.9,5706555955,213,0.66,5706555947,56,Back,5706555951,141,73.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811033623,852,1,2,82,21,36g6ifzjliec1jqnbtf7yesme,1,48.1,56.3,2025-05-05T18:41:18.510Z,2025-05-05T18:41:20Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5706556085,213,4.50,5706556083,212,22.0,5706556079,140,43.6,5706556077,56,Back,5706556081,141,24.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811033651,853,1,2,82,23,36g6ifzjliec1jqnbtf7yesme,1,43.6,24.7,2025-05-05T18:41:20.174Z,2025-05-05T18:41:23Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5706556251,56,Right,5706556253,140,60.8,5706556257,212,22.0,5706556255,141,6.2,5706556261,213,5.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811033671,854,1,2,82,26,36g6ifzjliec1jqnbtf7yesme,1,60.8,6.2,2025-05-05T18:41:22.958Z,2025-05-05T18:41:25Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5706556409,140,40.0,5706556411,141,19.8,5706556407,56,Back,5706556413,212,23.7,5706556415,213,2.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811033705,855,1,2,82,28,36g6ifzjliec1jqnbtf7yesme,1,40.7,21.0,2025-05-05T18:41:25.822Z,2025-05-05T18:41:29Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5706556669,213,1.88,5706556663,140,35.4,5706556661,56,Back,5706556667,212,18.5,5706556665,141,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811033727,856,1,2,82,32,36g6ifzjliec1jqnbtf7yesme,1,35.4,47.0,2025-05-05T18:41:29.406Z,2025-05-05T18:41:31Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5706556775,213,5.81,5706556767,56,Center,5706556773,212,18.9,5706556771,141,34.2,5706556769,140,51.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811033765,857,1,2,82,34,36g6ifzjliec1jqnbtf7yesme,1,51.4,34.2,2025-05-05T18:41:30.877Z,2025-05-05T18:41:35Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5706557073,141,17.4,5706557069,56,Right,5706557075,212,17.2,5706557077,213,5.56,5706557071,140,63.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811033807,858,1,2,82,38,36g6ifzjliec1jqnbtf7yesme,1,63.7,17.4,2025-05-05T18:41:35.102Z,2025-05-05T18:41:38Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5706557333,212,12.9,5706557329,140,72.4,5706557335,213,5.50,5706557327,56,Right,5706557331,141,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811033853,859,2,2,82,41,36g6ifzjliec1jqnbtf7yesme,1,72.4,4.1,2025-05-05T18:41:38.846Z,2025-05-05T18:41:42Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5706557531,140,96.2,5706557605,56,Right,5706557603,7,8bi1tlz62rjwyak4pnnzgp562,5706557533,141,5.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811034361,679,1,2,83,20,aljua8crr0vkwit0j3m59jw9j,0,17.8,79.7,2025-05-05T18:42:17.322Z,2025-05-05T18:42:23Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5706560529,213,6.19,5706560519,241,,5706560521,56,Center,5706560523,140,73.0,5706560531,1,,5706560515,5,,5706560527,212,58.2,5706560525,141,71.8,5706560517,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811034405,861,44,2,83,25,36g6ifzjliec1jqnbtf7yesme,1,30.7,29.0,2025-05-05T18:42:22.841Z,2025-05-05T19:06:24Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5706560749,56,Back,5706560787,233,680,5706560751,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811034371,680,44,2,83,25,aljua8crr0vkwit0j3m59jw9j,0,69.3,71.0,2025-05-05T18:42:22.842Z,2025-05-05T19:06:25Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5706560571,286,,5706560569,56,Center,5706560795,233,861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811034415,862,12,2,83,26,36g6ifzjliec1jqnbtf7yesme,1,36.7,30.4,2025-05-05T18:42:23.255Z,2025-05-05T19:05:46Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5706560837,56,Back,5706560841,141,6.7,5706560871,15,,5706560847,213,5.20,5706560843,212,18.3,5706560839,140,44.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811034447,863,1,2,83,29,36g6ifzjliec1jqnbtf7yesme,0,44.9,6.7,2025-05-05T18:42:26.352Z,2025-05-05T18:42:27Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5706560977,3,,5706560981,140,50.8,5706560983,141,5.0,5706560979,56,Right,5706560985,212,6.3,5706560987,213,6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811034467,681,1,2,83,30,aljua8crr0vkwit0j3m59jw9j,0,55.5,91.1,2025-05-05T18:42:27.404Z,2025-05-05T18:42:28Z,czpstoiy12awqpasz573ckp91,D. Grétarsson,,,5706561071,140,78.9,5706561069,56,Left,5706561079,1,,5706561075,212,24.6,5706561077,213,0.07,5706561067,157,,5706561073,141,93.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811034477,864,1,2,83,31,36g6ifzjliec1jqnbtf7yesme,0,29.3,6.5,2025-05-05T18:42:28.319Z,2025-05-05T18:42:29Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5706561153,56,Back,5706561157,141,9.2,5706561155,140,38.1,5706561161,213,0.20,5706561159,212,9.4,5706561151,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811034481,682,8,2,83,32,aljua8crr0vkwit0j3m59jw9j,1,72.9,90.3,2025-05-05T18:42:29.515Z,2025-05-05T21:08:04Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5706561167,56,Left,5706995899,384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811034525,683,1,2,83,34,aljua8crr0vkwit0j3m59jw9j,1,77.6,88.7,2025-05-05T18:42:31.818Z,2025-05-05T18:42:33Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5706561421,56,Left,5706561429,213,2.57,5706561425,141,93.8,5706561427,212,6.4,5706561423,140,72.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811034545,684,1,2,83,36,aljua8crr0vkwit0j3m59jw9j,1,72.5,93.8,2025-05-05T18:42:32.972Z,2025-05-05T18:42:34Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5706561509,141,67.0,5706561511,212,20.2,5706561505,56,Center,5706561513,213,5.16,5706561507,140,80.9,5706561503,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811034579,685,1,2,83,37,aljua8crr0vkwit0j3m59jw9j,1,80.9,67.0,2025-05-05T18:42:34.107Z,2025-05-05T18:42:44Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,1.0,,5706561695,213,0.41,5706561689,140,88.5,5706562129,210,13,5706561693,212,8.7,5706561681,3,,5706562131,154,,5706561691,141,72.1,5706561685,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811034583,686,13,2,83,38,aljua8crr0vkwit0j3m59jw9j,1,89.2,73.4,2025-05-05T18:42:35.228Z,2025-05-05T21:08:31Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5706562149,154,,5706562155,102,47.7,5706562147,29,,5706561715,22,,5706561719,56,Center,5706996909,74,,5706562161,230,98.6,5706562157,103,62.5,5706562163,231,5706562159,328,,5706561891,20,5706562151,55,5706561717,64,,,,55.6,,685,,,,,,,,,,,,,,,,,,,
2811034609,687,5,2,83,38,aljua8crr0vkwit0j3m59jw9j,0,101.0,53.9,2025-05-05T18:42:35.264Z,2025-05-05T18:46:31Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5706562003,233,865,5706561863,346,,5706561861,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811034631,865,5,2,83,38,36g6ifzjliec1jqnbtf7yesme,1,-1.0,46.1,2025-05-05T18:42:35.264Z,2025-05-05T18:46:31Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5706561957,56,Back,5706561959,346,,5706561987,233,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811034751,866,1,2,83,55,36g6ifzjliec1jqnbtf7yesme,0,3.4,49.9,2025-05-05T18:42:52.561Z,2025-05-05T18:42:54Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5706562627,1,,5706562625,213,0.62,5706562617,56,Back,5706562615,124,,5706562623,212,35.1,5706562731,189,,5706562621,141,80.0,5706562619,140,30.5,5706562629,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811034781,689,1,2,83,57,aljua8crr0vkwit0j3m59jw9j,0,83.3,21.2,2025-05-05T18:42:54.617Z,2025-05-05T18:42:58Z,d88feog3dgv09oxbzn15xqesq,T. Klysner,,,5706562919,233,867,5706562923,286,,5706562767,213,0.94,5706562765,212,4.5,5706562761,140,85.8,5706562759,56,Center,5706562763,141,26.5,5706562917,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811034803,867,74,2,83,57,36g6ifzjliec1jqnbtf7yesme,1,25.6,77.8,2025-05-05T18:42:54.618Z,2025-05-05T18:46:37Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5706562929,233,689,5706562893,56,Back,5706562899,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811034851,869,1,2,84,3,36g6ifzjliec1jqnbtf7yesme,1,28.6,93.0,2025-05-05T18:43:00.769Z,2025-05-05T18:43:02Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5706563151,212,13.1,5706563145,56,Back,5706563147,140,32.1,5706563149,141,74.5,5706563153,213,5.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811034867,870,1,2,84,5,36g6ifzjliec1jqnbtf7yesme,1,32.1,74.5,2025-05-05T18:43:02.384Z,2025-05-05T18:43:04Z,bcdp9e3dezuaybm8ndrsanbx0,M. Nielsen,,,5706563207,212,9.6,5706563205,141,83.5,5706563203,140,25.1,5706563201,56,Back,5706563209,213,2.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811034929,871,1,2,84,7,36g6ifzjliec1jqnbtf7yesme,0,24.9,82.4,2025-05-05T18:43:04.497Z,2025-05-05T18:43:09Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5706563563,1,,5706563559,212,75.3,5706563547,155,,5706563549,56,Center,5706563553,140,85.8,5706563561,213,5.73,5706563555,141,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811034945,690,52,2,84,13,aljua8crr0vkwit0j3m59jw9j,1,2.3,75.2,2025-05-05T18:43:10.619Z,2025-05-05T21:08:56Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5706997501,376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811035125,691,1,2,84,26,aljua8crr0vkwit0j3m59jw9j,1,13.4,74.1,2025-05-05T18:43:22.940Z,2025-05-05T18:50:37Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5706564719,141,87.5,5706564721,212,28.2,5706564713,123,,5706564723,213,0.33,5706564717,140,38.8,5706564715,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811035177,692,1,2,84,28,aljua8crr0vkwit0j3m59jw9j,0,39.8,86.6,2025-05-05T18:43:25.836Z,2025-05-05T21:09:04Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5706565095,56,Right,5706565097,140,57.4,5706565091,155,,5706565111,1,,5706565101,212,49.8,5706565105,213,5.09,5706565093,196,,5706565099,141,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811035205,872,4,2,84,32,36g6ifzjliec1jqnbtf7yesme,1,43.4,75.4,2025-05-05T18:43:29.371Z,2025-05-05T18:46:21Z,,,,,5706565319,10,,5706565321,56,Back,5706565323,152,,5706565343,233,693,5706565327,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811035183,693,4,2,84,32,aljua8crr0vkwit0j3m59jw9j,0,56.6,24.6,2025-05-05T18:43:29.372Z,2025-05-05T18:46:21Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5706565333,56,Center,5706565361,233,872,5706565335,152,,5706565337,285,,5706565331,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811035311,873,1,2,84,43,36g6ifzjliec1jqnbtf7yesme,1,46.0,75.0,2025-05-05T18:43:40.225Z,2025-05-05T18:43:41Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5706565831,56,Back,5706565827,5,,5706565843,189,,5706565839,213,3.68,5706565835,141,57.8,5706565837,212,22.9,5706565833,140,27.2,5706565829,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811035331,874,1,2,84,45,36g6ifzjliec1jqnbtf7yesme,1,27.2,57.8,2025-05-05T18:43:41.985Z,2025-05-05T18:43:44Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5706565951,140,9.7,5706565957,213,3.71,5706565955,212,21.9,5706565949,56,Back,5706565953,141,40.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811035355,875,1,2,84,47,36g6ifzjliec1jqnbtf7yesme,0,9.7,40.4,2025-05-05T18:43:43.986Z,2025-05-05T18:43:47Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5706566147,140,46.5,5706566145,56,Back,5706566155,1,,5706566151,212,40.2,5706566153,213,6.01,5706566143,157,,5706566149,141,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811035373,694,1,2,84,50,aljua8crr0vkwit0j3m59jw9j,0,59.6,74.4,2025-05-05T18:43:47.065Z,2025-05-05T18:43:49Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5706566267,212,18.0,5706566265,141,76.7,5706566261,56,Center,5706566263,140,76.7,5706566259,3,,5706566269,213,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811035393,876,1,2,84,52,36g6ifzjliec1jqnbtf7yesme,1,28.8,20.3,2025-05-05T18:43:49.441Z,2025-05-05T18:43:50Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5706566343,3,,5706566353,212,11.7,5706566357,213,5.21,5706566351,141,5.2,5706566345,56,Back,5706566347,140,34.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811035415,877,1,2,84,53,36g6ifzjliec1jqnbtf7yesme,1,34.1,5.2,2025-05-05T18:43:50.497Z,2025-05-05T18:43:52Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5706566499,213,2.29,5706566493,140,27.2,5706566491,56,Back,5706566495,141,17.4,5706566497,212,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811035449,878,1,2,84,55,36g6ifzjliec1jqnbtf7yesme,1,29.9,17.3,2025-05-05T18:43:52.258Z,2025-05-05T18:43:55Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5706566675,213,2.06,5706566673,212,24.4,5706566667,56,Back,5706566669,140,19.0,5706566671,141,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811035489,879,1,2,84,58,36g6ifzjliec1jqnbtf7yesme,1,19.0,49.0,2025-05-05T18:43:55.793Z,2025-05-05T18:44:00Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5706566935,213,3.16,5706566929,140,5.1,5706566933,212,14.6,5706566927,56,Back,5706566931,141,48.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811035515,880,1,2,85,3,36g6ifzjliec1jqnbtf7yesme,1,9.2,48.2,2025-05-05T18:43:59.938Z,2025-05-05T18:44:02Z,a2l4ep71txn2edtjjcgewai5m,V. Müller,,,5706567069,1,,5706567057,155,,5706567061,140,41.3,5706567063,141,52.8,5706567059,56,Back,5706567067,213,0.09,5706567065,212,33.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811035523,881,44,2,85,5,36g6ifzjliec1jqnbtf7yesme,1,42.6,55.0,2025-05-05T18:44:02.674Z,2025-05-05T19:06:25Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5706567103,285,,5706567163,233,697,5706567101,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811035525,697,44,2,85,5,aljua8crr0vkwit0j3m59jw9j,0,57.4,45.0,2025-05-05T18:44:02.675Z,2025-05-05T19:06:26Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5706567173,233,881,5706567107,286,,5706567105,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811035531,882,1,2,85,6,36g6ifzjliec1jqnbtf7yesme,0,41.3,52.8,2025-05-05T18:44:02.914Z,2025-05-05T18:44:03Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5706567145,213,6.24,5706567127,56,Back,5706567123,168,,5706567121,3,,5706567137,141,52.7,5706567141,212,1.6,5706567133,140,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811035547,698,61,2,85,8,aljua8crr0vkwit0j3m59jw9j,1,58.7,44.0,2025-05-05T18:44:05.349Z,2025-05-05T18:50:53Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5706567251,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811035569,699,44,2,85,8,aljua8crr0vkwit0j3m59jw9j,1,59.7,40.6,2025-05-05T18:44:05.441Z,2025-05-05T19:06:26Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5706567359,286,,5706567357,56,Center,5706594061,233,883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811035559,883,44,2,85,8,36g6ifzjliec1jqnbtf7yesme,0,40.3,59.4,2025-05-05T18:44:05.442Z,2025-05-05T19:06:27Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5706567317,56,Back,5706594093,233,699,5706567319,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811035581,700,1,2,85,8,aljua8crr0vkwit0j3m59jw9j,0,65.5,34.2,2025-05-05T18:44:05.731Z,2025-05-05T19:06:08Z,3ejggtt1du1cui3wc1f8oqx62,L. Qamili,,,5706567381,3,,5706567389,212,2.8,5706567385,140,67.0,5706567387,141,37.6,5706567391,213,0.97,5706567383,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811035597,884,61,2,85,9,36g6ifzjliec1jqnbtf7yesme,1,40.5,59.6,2025-05-05T18:44:06.082Z,2025-05-05T18:58:42Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5706567447,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811035609,885,1,2,85,11,36g6ifzjliec1jqnbtf7yesme,1,37.3,50.7,2025-05-05T18:44:07.986Z,2025-05-05T18:44:09Z,6v1kpakd3t0jhnoh1eh75ev4k,K. Davidsen,,,5706567529,141,29.1,5706567533,213,4.89,5706567531,212,14.9,5706567525,56,Back,5706567527,140,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811035627,886,1,2,85,12,36g6ifzjliec1jqnbtf7yesme,1,39.8,29.1,2025-05-05T18:44:08.914Z,2025-05-05T18:44:11Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5706567645,212,11.7,5706567647,213,5.10,5706567643,141,13.1,5706567639,56,Back,5706567641,140,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811035727,887,1,2,85,15,36g6ifzjliec1jqnbtf7yesme,1,43.2,8.9,2025-05-05T18:44:12.146Z,2025-05-05T18:44:19Z,8bi1tlz62rjwyak4pnnzgp562,A. Jasson,,,5706568287,212,12.4,5706568285,141,27.1,5706568283,140,42.4,5706568281,56,Back,5706568289,213,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811035751,888,1,2,85,22,36g6ifzjliec1jqnbtf7yesme,1,42.4,27.1,2025-05-05T18:44:19.442Z,2025-05-05T18:44:21Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5706568387,56,Back,5706568393,212,17.9,5706568389,140,34.1,5706568391,141,50.1,5706568395,213,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811035761,889,1,2,85,23,36g6ifzjliec1jqnbtf7yesme,1,34.1,50.1,2025-05-05T18:44:20.010Z,2025-05-05T21:09:43Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5706568477,140,35.2,5706568475,56,Back,5706568481,212,15.4,5706568483,213,1.50,5706568479,141,72.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
