id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/14/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2810425015,631,5,2,65,32,9qsmopgutr7ut5g6workk8w4i,1,-0.9,32.3,2025-05-04T15:24:05.438Z,2025-05-04T16:00:45Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5703208113,56,Back,5703208115,346,,5703208201,233,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810425341,633,1,2,66,2,9qsmopgutr7ut5g6workk8w4i,1,4.3,53.3,2025-05-04T15:24:36.013Z,2025-05-04T15:24:56Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5703209927,213,0.76,5703209921,140,23.3,5703209931,237,,5703209919,56,Back,5703209923,141,81.4,5703211773,189,,5703209917,124,,5703209925,212,27.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810425351,634,1,2,66,3,9qsmopgutr7ut5g6workk8w4i,1,23.3,81.2,2025-05-04T15:24:36.926Z,2025-05-04T15:24:57Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5703210017,141,55.8,5703210011,56,Back,5703211813,189,,5703210013,140,11.9,5703210025,213,4.11,5703210021,212,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810425367,635,1,2,66,4,9qsmopgutr7ut5g6workk8w4i,1,8.4,66.2,2025-05-04T15:24:37.708Z,2025-05-04T15:25:10Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5703210117,141,49.9,5703210121,213,5.55,5703210113,56,Back,5703210119,212,16.6,5703210115,140,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810425427,636,1,2,66,5,9qsmopgutr7ut5g6workk8w4i,1,24.8,41.9,2025-05-04T15:24:38.588Z,2025-05-04T15:24:42Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5703210447,56,Back,5703210451,141,37.9,5703210457,213,5.98,5703210453,212,9.2,5703210449,140,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810425497,637,1,2,66,9,9qsmopgutr7ut5g6workk8w4i,1,40.2,53.3,2025-05-04T15:24:42.525Z,2025-05-04T15:24:46Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5703210817,56,Back,5703210825,213,1.18,5703210821,141,72.3,5703210823,212,14.0,5703210819,140,45.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810425515,638,1,2,66,12,9qsmopgutr7ut5g6workk8w4i,1,57.2,80.0,2025-05-04T15:24:46.061Z,2025-05-04T15:24:47Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5703210969,212,16.3,5703210959,140,68.2,5703210973,213,0.78,5703210963,141,96.9,5703210953,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810425543,639,1,2,66,14,9qsmopgutr7ut5g6workk8w4i,1,68.2,96.9,2025-05-04T15:24:47.453Z,2025-05-04T15:24:48Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5703211135,213,5.32,5703211129,140,72.3,5703211127,56,Left,5703211131,141,87.7,5703211133,212,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810425565,640,1,2,66,15,9qsmopgutr7ut5g6workk8w4i,0,72.4,87.5,2025-05-04T15:24:48.749Z,2025-05-04T15:24:50Z,1gr0k94d0nh7msa32f6728aok,C. Bischoff,,,5703211237,141,87.8,5703211241,213,0.02,5703211239,212,13.4,5703211233,56,Left,5703211235,140,85.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810425607,569,1,2,66,17,b3r6d8ydtmtjckam6pku9y400,1,12.8,12.1,2025-05-04T15:24:50.887Z,2025-05-04T15:24:52Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5703211503,56,Back,5703211507,141,4.5,5703211505,140,11.1,5703211509,212,5.5,5703211511,213,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810425615,571,1,2,66,19,b3r6d8ydtmtjckam6pku9y400,0,11.1,4.5,2025-05-04T15:24:52.663Z,2025-05-04T15:24:54Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5703211633,236,,5703211555,212,1.8,5703211635,233,641,5703211551,140,10.6,5703211557,213,1.87,5703211639,286,,5703211553,141,7.0,5703211549,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810425633,641,74,2,66,19,9qsmopgutr7ut5g6workk8w4i,1,88.2,97.1,2025-05-04T15:24:52.664Z,2025-05-04T16:00:53Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5703211665,233,571,5703211621,56,Left,5703211623,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810426235,572,5,2,66,21,b3r6d8ydtmtjckam6pku9y400,1,8.6,-1.3,2025-05-04T15:24:54.337Z,2025-05-04T16:00:46Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5703215015,56,Back,5703215233,233,642,5703215017,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810425643,642,5,2,66,21,9qsmopgutr7ut5g6workk8w4i,0,91.4,101.3,2025-05-04T15:24:54.337Z,2025-05-04T16:00:46Z,2tthm6h5o033dz440e476rhbe,M. Divković,,,5703211675,56,Left,5703211677,347,,5703215247,233,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810426243,573,18,2,67,2,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-05-04T15:25:36.011Z,2025-05-04T15:25:43Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5703215041,44,Midfielder,5703215043,59,8,5703215039,42,,5703215113,55,574,5703215525,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810426251,574,19,2,67,2,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-05-04T15:25:36.012Z,2025-05-04T16:02:02Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5703215667,189,,5703215083,59,7,5703422125,292,6,5703215087,55,573,5703215081,145,10,5703215085,44,Midfielder,5703215077,42,,5703215433,293,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810426475,575,1,2,67,19,b3r6d8ydtmtjckam6pku9y400,1,6.0,0.0,2025-05-04T15:25:52.648Z,2025-05-04T15:25:55Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5703216427,107,,5703216437,213,0.22,5703216431,140,23.2,5703216433,141,4.6,5703216435,212,18.5,5703216429,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810426507,576,1,2,67,21,b3r6d8ydtmtjckam6pku9y400,1,22.5,8.4,2025-05-04T15:25:54.904Z,2025-05-04T15:25:56Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5703216615,141,5.7,5703216619,213,3.26,5703216613,140,8.2,5703216617,212,15.1,5703216611,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810426571,577,1,2,67,23,b3r6d8ydtmtjckam6pku9y400,0,5.8,4.6,2025-05-04T15:25:56.551Z,2025-05-04T15:25:59Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5703216955,56,Back,5703216973,1,,5703216959,140,45.7,5703216969,213,0.04,5703216967,212,41.9,5703216951,157,,5703216963,141,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810426617,644,1,2,67,27,9qsmopgutr7ut5g6workk8w4i,1,58.4,81.1,2025-05-04T15:26:01.020Z,2025-05-04T15:26:02Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,,,5703217175,56,Left,5703217181,212,9.3,5703217179,141,82.6,5703217183,213,0.11,5703217173,3,,5703217177,140,67.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810426625,645,1,2,67,29,9qsmopgutr7ut5g6workk8w4i,0,67.0,82.4,2025-05-04T15:26:02.237Z,2025-05-04T15:26:02Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5703217225,3,,5703217229,56,Left,5703217233,141,81.8,5703217241,213,6.19,5703217237,212,4.4,5703217231,140,71.2,5703217227,168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810426635,578,8,2,67,30,b3r6d8ydtmtjckam6pku9y400,1,28.1,15.9,2025-05-04T15:26:03.207Z,2025-05-04T17:30:19Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5703858797,385,,5703217315,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810426707,646,1,2,67,31,9qsmopgutr7ut5g6workk8w4i,1,73.6,72.7,2025-05-04T15:26:04.668Z,2025-05-04T15:26:06Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5703217733,213,3.21,5703217729,212,6.2,5703217713,3,,5703217725,141,72.1,5703217721,140,67.7,5703217717,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810426721,647,50,2,67,33,9qsmopgutr7ut5g6workk8w4i,1,67.8,64.4,2025-05-04T15:26:06.444Z,2025-05-04T15:26:11Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5703217799,286,,5703217797,56,Center,5703217995,233,579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810426755,579,7,2,67,33,b3r6d8ydtmtjckam6pku9y400,0,32.2,35.6,2025-05-04T15:26:06.445Z,2025-05-04T17:30:29Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5703217935,233,647,5703859465,385,,5703217929,285,,5703217927,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810426875,649,1,2,67,34,9qsmopgutr7ut5g6workk8w4i,1,74.0,59.7,2025-05-04T15:26:08.108Z,2025-05-04T15:26:14Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5703218655,141,51.5,5703218659,213,4.42,5703218657,212,5.8,5703218651,56,Center,5703218653,140,72.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810426819,580,83,2,67,38,b3r6d8ydtmtjckam6pku9y400,0,29.5,37.4,2025-05-04T15:26:11.751Z,2025-05-04T15:26:18Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5703219033,399,53nd6a4o02ebb0w2s12prijje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810426937,650,1,2,67,41,9qsmopgutr7ut5g6workk8w4i,1,66.1,31.0,2025-05-04T15:26:14.684Z,2025-05-04T15:26:17Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5703219005,141,12.6,5703219011,213,5.66,5703219003,140,82.7,5703219001,56,Right,5703219007,212,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810426965,651,3,2,67,45,9qsmopgutr7ut5g6workk8w4i,0,84.8,6.4,2025-05-04T15:26:18.749Z,2025-05-04T17:30:47Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5703219173,286,,5703860599,465,,5703219357,233,581,5703219171,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810426993,581,7,2,67,45,b3r6d8ydtmtjckam6pku9y400,0,15.2,93.6,2025-05-04T15:26:18.750Z,2025-05-04T17:30:49Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5703219307,56,Back,5703219309,285,,5703860783,385,,5703219323,233,651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810426981,652,61,2,67,46,9qsmopgutr7ut5g6workk8w4i,1,85.0,6.2,2025-05-04T15:26:19.411Z,2025-05-04T17:30:56Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5703219227,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810427223,585,61,2,67,47,b3r6d8ydtmtjckam6pku9y400,1,19.1,94.9,2025-05-04T15:26:20.326Z,2025-05-04T17:30:58Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5703220601,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810427049,582,5,2,67,48,b3r6d8ydtmtjckam6pku9y400,0,13.2,101.3,2025-05-04T15:26:21.309Z,2025-05-04T16:00:47Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5703219575,56,Back,5703219577,347,,5703219687,233,653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810427023,653,5,2,67,48,9qsmopgutr7ut5g6workk8w4i,1,86.8,-1.3,2025-05-04T15:26:21.309Z,2025-05-04T16:00:46Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5703219473,347,,5703219625,233,582,5703219471,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810427153,654,1,2,67,53,9qsmopgutr7ut5g6workk8w4i,1,88.6,0.0,2025-05-04T15:26:26.516Z,2025-05-04T15:27:06Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5703220205,56,Right,5703220209,141,9.2,5703220213,213,2.35,5703220211,212,9.7,5703220203,107,,5703220207,140,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810427895,666,1,2,67,54,9qsmopgutr7ut5g6workk8w4i,0,82.5,5.6,2025-05-04T15:26:27.677Z,2025-05-04T15:27:32Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5703226283,233,583,5703224389,212,1.8,5703224391,213,1.34,5703226287,286,,5703226281,236,,5703224385,140,82.9,5703224387,141,8.2,5703224383,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810427175,583,74,2,67,54,b3r6d8ydtmtjckam6pku9y400,1,8.9,89.7,2025-05-04T15:26:27.678Z,2025-05-04T16:00:54Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5703220359,56,Back,5703226313,233,666,5703226269,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810427181,584,5,2,67,57,b3r6d8ydtmtjckam6pku9y400,0,8.2,101.4,2025-05-04T15:26:30.363Z,2025-05-04T16:00:47Z,dux0skggr99ydjz3kn58p3wmh,M. López,,,5703220401,56,Back,5703220403,347,,5703220567,233,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810427203,655,5,2,67,57,9qsmopgutr7ut5g6workk8w4i,1,91.8,-1.4,2025-05-04T15:26:30.363Z,2025-05-04T16:00:47Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5703220515,347,,5703220529,233,584,5703220513,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810427261,656,1,2,67,59,9qsmopgutr7ut5g6workk8w4i,1,89.8,0.0,2025-05-04T15:26:33.020Z,2025-05-04T15:26:36Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5703220861,213,2.75,5703220845,56,Right,5703220849,140,75.5,5703220859,212,16.2,5703220855,141,7.7,5703220841,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810427295,657,1,2,68,3,9qsmopgutr7ut5g6workk8w4i,1,75.2,6.7,2025-05-04T15:26:36.316Z,2025-05-04T15:26:37Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5703221049,140,85.8,5703221053,212,11.3,5703221051,141,4.1,5703221055,213,6.13,5703221047,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810427313,658,1,2,68,4,9qsmopgutr7ut5g6workk8w4i,1,85.8,4.1,2025-05-04T15:26:37.724Z,2025-05-04T15:26:38Z,6anvl82jyio52wo87cbxdp4np,S. Klaiber,,,5703221139,56,Right,5703221145,212,4.4,5703221141,140,87.1,5703221147,213,1.26,5703221143,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810427325,659,1,2,68,5,9qsmopgutr7ut5g6workk8w4i,1,87.1,10.3,2025-05-04T15:26:38.316Z,2025-05-04T15:26:39Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5703221197,140,80.2,5703221203,213,3.11,5703221195,56,Right,5703221199,141,10.6,5703221201,212,7.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810427397,660,1,2,68,5,9qsmopgutr7ut5g6workk8w4i,1,80.2,10.6,2025-05-04T15:26:38.876Z,2025-05-04T15:26:43Z,d2itdjj8bx0aztqggfgv7amay,B. Tahirović,,,5703221679,212,13.2,5703221673,56,Center,5703221675,140,81.8,5703221681,213,1.44,5703221677,141,29.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810429105,602,83,2,68,9,b3r6d8ydtmtjckam6pku9y400,0,15.1,58.9,2025-05-04T15:26:42.871Z,2025-05-04T15:28:30Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5703231421,399,53nd6a4o02ebb0w2s12prijje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810427399,661,50,2,68,10,9qsmopgutr7ut5g6workk8w4i,1,85.6,32.3,2025-05-04T15:26:43.191Z,2025-05-04T16:00:58Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5703221693,56,Center,5703221839,233,586,5703221695,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810427405,586,7,2,68,10,b3r6d8ydtmtjckam6pku9y400,1,14.4,67.7,2025-05-04T15:26:43.192Z,2025-05-04T17:31:44Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5703221737,285,,5703221815,233,661,5703864767,384,,5703221735,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810427437,588,1,2,68,11,b3r6d8ydtmtjckam6pku9y400,1,19.5,61.6,2025-05-04T15:26:44.551Z,2025-05-04T15:26:46Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5703221897,141,70.6,5703221901,213,1.42,5703221893,56,Back,5703221899,212,6.2,5703221895,140,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810427451,589,50,2,68,13,b3r6d8ydtmtjckam6pku9y400,1,19.9,68.6,2025-05-04T15:26:46.247Z,2025-05-04T16:00:59Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5703221951,285,,5703231195,233,662,5703221949,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810427443,662,7,2,68,13,9qsmopgutr7ut5g6workk8w4i,1,80.1,31.4,2025-05-04T15:26:46.248Z,2025-05-04T17:31:55Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5703231143,56,Center,5703231145,286,,5703865623,384,,5703231159,233,589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810427497,664,1,2,68,14,9qsmopgutr7ut5g6workk8w4i,1,81.5,45.2,2025-05-04T15:26:47.628Z,2025-05-04T17:32:05Z,bmkq3hz1z7lsji7wgr3j8978p,R. Lauritsen,1.0,,5703222201,212,6.4,5703302027,210,15,5703222195,56,Center,5703222203,213,1.39,5703222199,141,54.4,5703222197,140,82.6,5703302029,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810427507,665,15,2,68,16,9qsmopgutr7ut5g6workk8w4i,1,81.6,54.6,2025-05-04T15:26:49.859Z,2025-05-04T17:34:16Z,91suopiz6irxqevhzv8lx76ne,M. Rajović,,,5703302069,147,54.3,5703302071,230,98.1,5703222259,56,Center,5703302073,231,50,5703302063,215,,5703302049,78,,5703302061,103,19,5703301307,20,,5703302065,328,,5703302059,102,51.7,5703301311,82,5703302051,29,,,5703302053,154,,5703297433,22,,5703302055,55,5703297435,18,,5703302121,233,664,590,5703302067,146,83.3,,,,,,
2810427491,590,10,2,68,16,b3r6d8ydtmtjckam6pku9y400,1,15.3,44.8,2025-05-04T15:26:49.959Z,2025-05-04T15:55:12Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5703222151,94,,5703302139,233,665,5703222153,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810427529,591,12,2,68,18,b3r6d8ydtmtjckam6pku9y400,1,19.2,48.0,2025-05-04T15:26:51.367Z,2025-05-04T15:55:13Z,al9l7egkwbc0pv68zk42gegut,L. Lerager,,,5703222405,140,37.6,5703222415,213,5.70,5703222467,15,,5703222403,56,Back,5703222409,141,29.4,5703222411,212,23.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810427655,593,1,2,68,22,b3r6d8ydtmtjckam6pku9y400,1,69.6,13.3,2025-05-04T15:26:55.847Z,2025-05-04T15:26:58Z,aahyom322jdc6f21960ycuzth,J. Larsson,,,5703223111,212,12.7,5703223105,56,Right,5703223109,141,6.9,5703223113,213,3.49,5703223107,140,58.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810427769,594,1,2,68,26,b3r6d8ydtmtjckam6pku9y400,1,58.5,4.9,2025-05-04T15:26:59.704Z,2025-05-04T15:27:05Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5703223707,141,14.7,5703223703,56,Back,5703223715,213,2.94,5703223711,212,33.3,5703223717,1,,5703223705,140,27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810427971,595,1,2,68,31,b3r6d8ydtmtjckam6pku9y400,1,30.3,23.8,2025-05-04T15:27:05.095Z,2025-05-04T15:27:14Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5703224797,141,45.0,5703224795,140,26.6,5703224801,213,1.83,5703224799,212,14.9,5703224793,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810428049,596,1,2,68,41,b3r6d8ydtmtjckam6pku9y400,1,30.2,40.2,2025-05-04T15:27:14.679Z,2025-05-04T15:27:19Z,f2ibn3ej2doay3b4u8ezeix62,D. Ramaj,,,5703225239,140,31.9,5703225245,213,4.89,5703225243,212,10.4,5703225241,141,25.2,5703225237,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810428127,597,1,2,68,46,b3r6d8ydtmtjckam6pku9y400,0,33.3,23.7,2025-05-04T15:27:19.415Z,2025-05-04T15:27:24Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5703225649,155,,5703225661,212,63.6,5703225653,56,Center,5703225657,140,86.5,5703225663,213,0.50,5703225659,141,68.5,5703225665,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810428161,667,52,2,68,53,9qsmopgutr7ut5g6workk8w4i,1,11.8,39.5,2025-05-04T15:27:26.604Z,2025-05-04T17:34:31Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5703877647,377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810428221,668,1,2,68,57,9qsmopgutr7ut5g6workk8w4i,1,12.5,40.7,2025-05-04T15:27:30.395Z,2025-05-04T17:33:49Z,4ilnnpfgjfz35lni9ppzd93v9,P. Pentz,,,5703874227,123,,5703226225,141,30.7,5703226229,213,5.89,5703226223,140,28.1,5703226227,212,17.7,5703226221,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810428287,669,1,2,69,0,9qsmopgutr7ut5g6workk8w4i,1,33.6,26.5,2025-05-04T15:27:33.740Z,2025-05-04T15:27:35Z,56sjqxlsf5iitgww0hogez8ph,J. Vanlerberghe,,,5703226593,140,40.6,5703226599,212,7.6,5703226601,213,6.00,5703226589,56,Back,5703226597,141,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810428379,670,1,2,69,1,9qsmopgutr7ut5g6workk8w4i,1,39.7,23.7,2025-05-04T15:27:35.147Z,2025-05-04T15:27:40Z,53nd6a4o02ebb0w2s12prijje,Y. Suzuki,,,5703227115,140,39.9,5703227119,212,5.8,5703227113,56,Back,5703227121,213,1.53,5703227117,141,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810428427,671,1,2,69,7,9qsmopgutr7ut5g6workk8w4i,1,34.9,57.2,2025-05-04T15:27:40.667Z,2025-05-04T15:27:44Z,2xp7fbcl6a4nua9jpm7b4k1sk,N. Nartey,,,5703227371,56,Back,5703227377,212,5.7,5703227373,140,32.3,5703227379,213,2.07,5703227375,141,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810428495,672,1,2,69,10,9qsmopgutr7ut5g6workk8w4i,1,38.6,63.3,2025-05-04T15:27:44.092Z,2025-05-04T15:27:49Z,bnar4f48vnx4oaz2lzch48es5,J. Rasmussen,,,5703227769,213,4.39,5703227765,141,47.3,5703227761,56,Back,5703227767,212,11.5,5703227763,140,35.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
