id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/8/value,qualifier/12/value,qualifier/14/value,qualifier/15/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/17/value
2793638683,823,1,2,72,41,ahnt9ejgwj58ul8auzdvi3czf,1,43.5,46.0,2025-03-30T13:31:18.886Z,2025-03-30T13:31:21Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5610697149,141,74.1,5610697153,213,1.53,5610697151,212,19.1,5610697147,140,44.2,5610697145,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793638735,824,1,2,72,44,ahnt9ejgwj58ul8auzdvi3czf,1,43.8,69.4,2025-03-30T13:31:21.670Z,2025-03-30T13:31:24Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5610697449,212,18.9,5610697441,140,57.7,5610697437,56,Left,5610697445,141,87.1,5610697451,213,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793638885,825,1,2,72,46,ahnt9ejgwj58ul8auzdvi3czf,1,57.5,86.8,2025-03-30T13:31:24.118Z,2025-03-30T13:31:31Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5610698227,141,69.1,5610698231,213,3.75,5610698223,140,41.2,5610698219,56,Back,5610698229,212,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793638925,826,1,2,72,53,ahnt9ejgwj58ul8auzdvi3czf,1,43.5,67.5,2025-03-30T13:31:30.966Z,2025-03-30T13:31:32Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5610698455,213,5.18,5610698451,141,27.7,5610698447,56,Center,5610698449,140,56.4,5610698453,212,30.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793638939,827,1,2,72,55,ahnt9ejgwj58ul8auzdvi3czf,1,55.0,24.9,2025-03-30T13:31:32.790Z,2025-03-30T13:31:33Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5610698497,213,5.53,5610698495,212,18.8,5610698491,140,68.0,5610698493,141,5.9,5610698489,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793638971,828,1,2,72,56,ahnt9ejgwj58ul8auzdvi3czf,1,68.0,6.2,2025-03-30T13:31:33.638Z,2025-03-30T13:31:35Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5610698709,212,15.1,5610698711,213,1.72,5610698705,140,65.9,5610698703,56,Center,5610698707,141,28.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793638997,829,1,2,72,57,ahnt9ejgwj58ul8auzdvi3czf,1,65.8,25.2,2025-03-30T13:31:35.078Z,2025-03-30T13:31:36Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5610698835,56,Right,5610698837,140,65.9,5610698841,212,10.1,5610698843,213,4.72,5610698839,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793639039,830,1,2,72,59,ahnt9ejgwj58ul8auzdvi3czf,1,66.5,14.3,2025-03-30T13:31:36.518Z,2025-03-30T13:31:39Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5610699041,141,8.0,5610699037,56,Right,5610699045,213,5.97,5610699043,212,14.0,5610699039,140,79.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793639059,831,1,2,73,1,ahnt9ejgwj58ul8auzdvi3czf,0,75.5,9.2,2025-03-30T13:31:38.854Z,2025-03-30T13:31:39Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5610699137,212,7.9,5610699135,141,5.3,5610699131,56,Right,5610699133,140,82.6,5610699139,213,5.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793639105,567,8,2,73,2,aljua8crr0vkwit0j3m59jw9j,1,22.6,95.7,2025-03-30T13:31:39.779Z,2025-03-30T19:00:30Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5612473337,385,,5610699335,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793639717,568,5,2,73,2,aljua8crr0vkwit0j3m59jw9j,0,21.0,101.0,2025-03-30T13:31:40.023Z,2025-03-30T14:11:04Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5610702487,347,,5610702485,56,Back,5610863437,233,832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793639141,832,5,2,73,2,ahnt9ejgwj58ul8auzdvi3czf,1,79.0,-1.0,2025-03-30T13:31:40.023Z,2025-03-30T14:11:04Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5610863403,233,568,5610699527,56,Right,5610699533,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793639563,833,18,2,73,23,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-30T13:32:00.553Z,2025-03-30T13:32:01Z,7h39w16zvj1lbfb0rqr7kvt1x,J. Gammelby,,,5610701637,42,,5610701639,44,Defender,5610701643,59,19,5610701705,55,834,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793639573,834,19,2,73,23,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-30T13:32:00.554Z,2025-03-30T13:58:58Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5610701695,44,Defender,5610892085,293,1,5610892083,292,3,5610701693,59,36,5610701697,55,833,5610701687,42,,5610701691,145,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793639673,835,18,2,73,25,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-30T13:32:02.575Z,2025-03-30T19:01:44Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5610702367,55,836,5610702283,59,20,5610702279,42,,5610702281,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793639687,836,19,2,73,25,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2025-03-30T13:32:02.576Z,2025-03-30T19:07:51Z,6f6x6f9iybgp9pmkqati2otn8,A. Simmelhack,,,5610702331,55,835,5610702321,42,,5610702327,59,9,5610891839,293,3,5610702325,145,8,5610702329,44,Forward,5610891835,292,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793639997,837,1,2,73,40,ahnt9ejgwj58ul8auzdvi3czf,1,78.9,0.0,2025-03-30T13:32:17.655Z,2025-03-30T19:01:54Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5610704175,213,1.48,5610704165,107,,5610704169,140,80.1,5610704167,56,Right,5610704171,141,19.7,5610704173,212,14.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793673281,1048,1,2,73,41,ahnt9ejgwj58ul8auzdvi3czf,1,79.4,16.7,2025-03-30T13:32:18.173Z,2025-03-30T13:58:05Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5610888267,140,77.4,5610888271,212,5.3,5610888263,56,Right,5610888273,213,4.31,5610888649,156,,5610888269,141,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793673469,1049,1,2,73,43,ahnt9ejgwj58ul8auzdvi3czf,0,77.8,9.2,2025-03-30T13:32:20.173Z,2025-03-30T13:58:13Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5610889321,141,30.7,5610889327,1,,5610889317,56,Center,5610889323,212,14.8,5610889325,213,1.44,5610889319,140,79.7,5610889315,157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640087,570,1,2,73,45,aljua8crr0vkwit0j3m59jw9j,0,21.3,72.4,2025-03-30T13:32:22.488Z,2025-03-30T14:13:34Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5610704681,1,,5610704673,140,39.2,5610704671,56,Back,5610704677,212,19.0,5610704669,157,,5610704679,213,0.13,5610704675,141,76.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793673703,1050,44,2,73,45,ahnt9ejgwj58ul8auzdvi3czf,1,64.6,26.6,2025-03-30T13:32:23.172Z,2025-03-30T13:58:37Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5610890623,56,Center,5610890625,286,,5610890627,233,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793673639,694,44,2,73,46,aljua8crr0vkwit0j3m59jw9j,0,35.4,73.4,2025-03-30T13:32:23.173Z,2025-03-30T13:58:37Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5610890661,233,1050,5610890267,285,,5610890265,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640113,838,1,2,73,46,ahnt9ejgwj58ul8auzdvi3czf,0,65.0,18.9,2025-03-30T13:32:24.159Z,2025-03-30T19:53:59Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5610704815,212,15.6,5610704807,3,,5610704817,213,1.06,5610704811,140,72.2,5610704813,141,38.9,5610704809,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640099,571,43,2,73,47,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-03-30T13:32:24.456Z,2025-03-30T13:32:44Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5610707305,144,44,5610704749,285,0,5610704747,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640149,572,43,2,73,48,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2025-03-30T13:32:25.300Z,2025-03-30T19:02:17Z,828b7y3phhpb62srvtrjhtgk4,I. Djantou,,,5610704973,3,0,5610704981,212,12.4,5610704983,213,4.37,5610704977,140,35.0,5612480083,144,1,5610704979,141,58.8,5610704975,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793961135,733,1,2,73,48,aljua8crr0vkwit0j3m59jw9j,1,25.7,61.4,2025-03-30T13:32:25.871Z,2025-03-30T19:02:32Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5612481013,157,,5612481021,212,12.2,5612481017,140,25.5,5612481023,213,4.70,5612481019,141,43.5,5612481025,1,,5612481015,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640175,573,1,2,73,50,aljua8crr0vkwit0j3m59jw9j,1,33.6,45.7,2025-03-30T13:32:27.237Z,2025-03-30T14:05:59Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5610705115,56,Back,5610705119,141,49.4,5610705123,213,2.97,5610705117,140,19.4,5610705113,3,,5610705121,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640271,574,1,2,73,52,aljua8crr0vkwit0j3m59jw9j,1,19.1,48.2,2025-03-30T13:32:29.580Z,2025-03-30T19:02:32Z,dshwz1df0rbe0fztksawvd0wl,M. Olsen,,,5610705643,56,Back,5612481041,1,,5610705649,141,54.6,5610705653,212,19.5,5612481039,157,,5610705645,140,37.2,5610705657,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640295,575,1,2,73,55,aljua8crr0vkwit0j3m59jw9j,0,31.5,50.7,2025-03-30T13:32:32.267Z,2025-03-30T13:32:33Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5610705795,212,8.5,5610705797,213,4.99,5610705785,56,Back,5610705789,140,33.7,5610705793,141,38.6,5610705783,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640355,839,1,2,73,56,ahnt9ejgwj58ul8auzdvi3czf,1,57.9,77.6,2025-03-30T13:32:33.327Z,2025-03-30T19:02:42Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5610706069,140,59.1,5610706075,213,4.85,5610891349,155,,5610706073,212,9.0,5610706067,56,Center,5610706071,141,64.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640431,840,1,2,73,57,ahnt9ejgwj58ul8auzdvi3czf,1,59.8,64.6,2025-03-30T13:32:34.191Z,2025-03-30T19:02:50Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5610706467,3,,5610706483,212,11.3,5610706471,56,Center,5610706487,213,2.47,5610706475,140,51.4,5610706479,141,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640499,841,1,2,74,1,ahnt9ejgwj58ul8auzdvi3czf,1,55.2,74.1,2025-03-30T13:32:38.263Z,2025-03-30T13:32:40Z,ew91bx066dre4xck30vmz10yc,A. Busch,,,5610706925,141,91.5,5610706927,212,20.6,5610706919,56,Left,5610706929,213,0.61,5610706923,140,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640583,842,1,2,74,3,ahnt9ejgwj58ul8auzdvi3czf,1,69.9,91.8,2025-03-30T13:32:40.775Z,2025-03-30T13:32:45Z,89xit2bryc0g4yhqina7akjkk,J. Nielsen,,,5610707373,140,60.0,5610707371,56,Left,5610707375,141,80.3,5610707377,212,13.0,5610707383,213,3.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640663,843,1,2,74,7,ahnt9ejgwj58ul8auzdvi3czf,0,61.9,74.4,2025-03-30T13:32:44.903Z,2025-03-30T13:32:47Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5610707811,212,45.4,5610707805,56,Center,5610707809,141,25.5,5610707813,213,5.46,5610707815,1,,5610707807,140,91.3,5610707803,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640729,576,12,2,74,12,aljua8crr0vkwit0j3m59jw9j,1,13.2,68.7,2025-03-30T13:32:49.528Z,2025-03-30T13:32:51Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5610708185,56,Back,5610708187,140,12.4,5610708191,212,22.4,5610708305,167,,5610708193,213,1.61,5610708189,141,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640747,577,5,2,74,12,aljua8crr0vkwit0j3m59jw9j,0,9.9,101.8,2025-03-30T13:32:49.928Z,2025-03-30T14:11:04Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5610708279,56,Back,5610708281,347,,5610708641,233,844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640807,844,5,2,74,12,ahnt9ejgwj58ul8auzdvi3czf,1,90.1,-1.8,2025-03-30T13:32:49.928Z,2025-03-30T14:11:04Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5610708545,347,,5610708543,56,Right,5610708585,233,577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793640971,845,1,2,74,19,ahnt9ejgwj58ul8auzdvi3czf,1,90.9,0.0,2025-03-30T13:32:56.531Z,2025-03-30T13:33:00Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5610709487,213,2.09,5610709473,107,,5610709481,141,10.0,5610709483,212,8.7,5610709477,140,86.8,5610709475,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793641021,846,1,2,74,22,ahnt9ejgwj58ul8auzdvi3czf,1,80.2,9.4,2025-03-30T13:33:00.087Z,2025-03-30T13:33:02Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5610709763,56,Center,5610709767,141,29.4,5610709771,213,2.39,5610709769,212,19.9,5610709765,140,66.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793641149,847,1,2,74,24,ahnt9ejgwj58ul8auzdvi3czf,1,66.8,28.6,2025-03-30T13:33:01.880Z,2025-03-30T13:33:08Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5610710527,56,Right,5610710531,141,12.0,5610710529,140,73.7,5610710539,213,5.28,5610710535,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793962131,734,45,2,74,29,aljua8crr0vkwit0j3m59jw9j,0,30.1,88.2,2025-03-30T13:33:07.122Z,2025-03-30T19:03:51Z,1902oagnhlo7x9xpumxvg1t78,L. Björklund,,,5612486537,56,Back,5612486591,233,1069,5612486539,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793962135,1069,3,2,74,29,ahnt9ejgwj58ul8auzdvi3czf,1,69.9,11.8,2025-03-30T13:33:07.122Z,2025-03-30T19:03:51Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5612486567,286,,5612486571,233,734,5612486563,56,Right,5612486569,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793641197,848,1,2,74,31,ahnt9ejgwj58ul8auzdvi3czf,1,77.6,37.2,2025-03-30T13:33:08.503Z,2025-03-30T19:03:57Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,1.0,,5610710829,140,71.2,5610712003,210,15,5610710835,212,16.1,5610710827,56,Center,5610710837,213,2.00,5610710831,141,58.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793641203,849,15,2,74,34,ahnt9ejgwj58ul8auzdvi3czf,1,76.5,57.3,2025-03-30T13:33:11.439Z,2025-03-30T19:04:14Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5610711533,82,,5610712041,103,19,5610712047,147,55.8,5610712029,29,,5610712115,233,578,5610710873,56,Center,5610885539,78,,5610712043,215,,5610710869,22,5610710871,18,,5610712049,230,97.6,5610712039,102,51.1,5610712035,55,5610712045,146,5610711529,20,5610712051,231,,,,848,,50.5,82.3,,,,,,,
2793641239,578,10,2,74,34,aljua8crr0vkwit0j3m59jw9j,1,18.6,41.7,2025-03-30T13:33:11.539Z,2025-03-30T19:04:02Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5610711025,56,Back,5610711023,94,,5610712185,233,849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793641213,850,61,2,74,35,ahnt9ejgwj58ul8auzdvi3czf,1,76.9,59.3,2025-03-30T13:33:12.543Z,2025-03-30T19:04:01Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5610710925,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793641323,579,1,2,74,36,aljua8crr0vkwit0j3m59jw9j,1,13.0,45.7,2025-03-30T13:33:13.850Z,2025-03-30T13:33:16Z,3361cs2j60yxzy9mir80byqc5,A. Oggesen,,,5610711473,140,34.1,5610711481,1,,5610711477,212,22.2,5610711471,56,Back,5610711479,213,6.25,5610711469,157,,5610711475,141,44.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793641443,581,3,2,74,37,aljua8crr0vkwit0j3m59jw9j,1,35.2,39.6,2025-03-30T13:33:14.455Z,2025-03-30T19:04:25Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5610712205,233,851,5610712075,286,,5610712073,56,Back,5612488663,465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793641283,851,45,2,74,37,ahnt9ejgwj58ul8auzdvi3czf,0,64.8,60.4,2025-03-30T13:33:14.455Z,2025-03-30T14:15:17Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5610711227,285,,5610712223,233,581,5610711225,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793641477,582,1,2,74,43,aljua8crr0vkwit0j3m59jw9j,0,70.4,47.3,2025-03-30T13:33:20.833Z,2025-03-30T13:33:22Z,adg5dfvzxjrzlz1n2jsfeyx3o,M. Agger,,,5610712289,212,13.3,5610712283,56,Center,5610712285,140,82.3,5610712287,141,54.2,5610712291,213,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793641511,852,8,2,74,46,ahnt9ejgwj58ul8auzdvi3czf,1,25.5,37.9,2025-03-30T13:33:23.752Z,2025-03-30T19:04:36Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5610712429,56,Back,5612489487,383,,5612489385,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793641579,854,1,2,74,47,ahnt9ejgwj58ul8auzdvi3czf,1,27.5,36.0,2025-03-30T13:33:24.439Z,2025-03-30T13:33:27Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5610712801,140,36.1,5610712807,213,5.24,5610712803,141,13.4,5610712805,212,17.8,5610712799,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793641583,855,1,2,74,50,ahnt9ejgwj58ul8auzdvi3czf,1,34.8,13.1,2025-03-30T13:33:27.784Z,2025-03-30T13:33:28Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5610712819,212,9.6,5610712821,213,2.11,5610712813,56,Back,5610712815,140,30.1,5610712817,141,25.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793641597,856,1,2,74,51,ahnt9ejgwj58ul8auzdvi3czf,1,30.0,25.2,2025-03-30T13:33:28.439Z,2025-03-30T13:33:29Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5610712903,56,Back,5610712909,212,12.3,5610712905,140,36.7,5610712915,213,5.32,5610712907,141,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793641633,857,1,2,74,52,ahnt9ejgwj58ul8auzdvi3czf,1,36.3,10.6,2025-03-30T13:33:29.576Z,2025-03-30T13:33:31Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5610713095,213,1.34,5610713087,56,Back,5610713091,141,34.9,5610713089,140,40.0,5610713093,212,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793641717,858,1,2,74,54,ahnt9ejgwj58ul8auzdvi3czf,1,43.2,36.6,2025-03-30T13:33:31.399Z,2025-03-30T19:04:49Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5610713583,213,1.00,5610713577,141,64.8,5610713575,140,55.0,5610713573,56,Center,5610713581,212,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793641745,859,1,2,74,58,ahnt9ejgwj58ul8auzdvi3czf,0,59.7,70.3,2025-03-30T13:33:35.608Z,2025-03-30T19:05:03Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5610713723,213,5.99,5610713717,140,93.9,5610713715,56,Center,5610713719,141,54.6,5610713725,1,,5610713721,212,37.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793642133,584,1,2,75,14,aljua8crr0vkwit0j3m59jw9j,1,7.1,53.6,2025-03-30T13:33:51.886Z,2025-03-30T19:05:19Z,dcocgxtuabo0rwzwukvqky9uy,M. Bundgaard,,,5610715845,213,1.11,5610715839,140,20.4,5610715889,189,,5610715837,56,Back,5610715841,141,95.3,5610715843,212,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793642191,585,1,2,75,19,aljua8crr0vkwit0j3m59jw9j,0,29.9,96.3,2025-03-30T13:33:56.713Z,2025-03-30T19:05:34Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5610716229,141,74.6,5610716223,56,Center,5610716233,212,31.7,5610716225,140,56.6,5610716235,213,5.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793642205,860,1,2,75,20,ahnt9ejgwj58ul8auzdvi3czf,1,45.7,19.2,2025-03-30T13:33:57.656Z,2025-03-30T19:05:44Z,7zaveckhldl5rieo5ddsqtt2i,P. Rödin,,,5612493569,157,,5612493579,1,,5610716303,56,Center,5612493575,212,38.1,5612493573,141,69.5,5612493571,140,61.7,5612493577,213,1.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793642355,862,1,2,75,22,ahnt9ejgwj58ul8auzdvi3czf,1,59.2,61.7,2025-03-30T13:33:59.832Z,2025-03-30T13:34:03Z,lioz4hr2umpne2bwar18qa96,A. Klynge,,,5610716925,141,59.7,5610716929,213,6.16,5610716921,56,Center,5610716927,212,10.9,5610716923,140,69.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793642383,863,1,2,75,25,ahnt9ejgwj58ul8auzdvi3czf,0,69.9,57.9,2025-03-30T13:34:03.160Z,2025-03-30T13:34:04Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5610717071,212,13.9,5610717067,141,48.7,5610717075,213,5.82,5610717065,140,81.7,5610717063,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793642971,586,12,2,75,28,aljua8crr0vkwit0j3m59jw9j,1,18.7,46.4,2025-03-30T13:34:06.086Z,2025-03-30T19:05:59Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5610720149,213,0.27,5610720143,140,32.0,5610720141,56,Back,5610720145,141,52.1,5610720147,212,14.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793642525,864,1,2,75,30,ahnt9ejgwj58ul8auzdvi3czf,1,65.6,33.6,2025-03-30T13:34:07.384Z,2025-03-30T13:34:10Z,avtms6bcr8i7qdacuv225evo5,J. Andersen,,,5610717833,141,26.4,5610717831,140,85.5,5610717835,212,21.5,5610717827,56,Center,5610717837,213,6.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793963885,737,83,2,75,31,aljua8crr0vkwit0j3m59jw9j,1,14.5,67.1,2025-03-30T13:34:08.707Z,2025-03-30T19:06:17Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5612495985,399,349g9rdismqpb1aarjp011bd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
