id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/9/value,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value,qualifier/20/id,qualifier/20/qualifierId,qualifier/20/value
2732041439,599,19,2,67,10,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-10-06T19:27:51.060Z,2024-10-06T20:07:01Z,alqg6ch3anqkq9613hu6m1d04,F. Carlsen,,,5275231867,293,2,5275074049,59,11,5275074053,55,598,5275074047,145,10,5275074043,42,,5275074051,44,Forward,5275231865,292,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732041629,600,1,2,67,23,ahnt9ejgwj58ul8auzdvi3czf,1,49.4,75.0,2024-10-06T19:28:04.743Z,2024-10-06T19:28:06Z,4qo7eu3xwhkpssbuyk4n70fe1,Pedro Ganchas,,,5275075069,152,,5275075077,212,18.3,5275075073,140,55.6,5275075071,56,Center,5275075067,5,,5275075075,141,49.9,5275075079,213,5.08,5275075095,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732041689,601,1,2,67,26,ahnt9ejgwj58ul8auzdvi3czf,1,54.7,49.7,2024-10-06T19:28:06.888Z,2024-10-06T19:28:09Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5275075397,141,23.9,5275075401,213,4.16,5275075393,56,Back,5275075399,212,20.6,5275075395,140,44.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732041745,602,1,2,67,28,ahnt9ejgwj58ul8auzdvi3czf,1,43.9,24.0,2024-10-06T19:28:09.384Z,2024-10-06T19:28:12Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5275075709,140,46.7,5275075713,212,6.2,5275075707,56,Back,5275075711,141,32.1,5275075715,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732041769,603,1,2,67,30,ahnt9ejgwj58ul8auzdvi3czf,1,46.6,32.4,2024-10-06T19:28:11.712Z,2024-10-07T01:28:34Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5275075801,140,61.4,5275075805,212,16.9,5275075809,213,5.89,5275075799,56,Center,5275075803,141,22.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732041793,604,1,2,67,31,ahnt9ejgwj58ul8auzdvi3czf,1,61.4,23.0,2024-10-06T19:28:12.752Z,2024-10-07T01:28:32Z,alqg6ch3anqkq9613hu6m1d04,F. Carlsen,,,5275075913,213,3.75,5275075903,140,47.3,5275075901,56,Back,5275075911,212,18.0,5275075905,141,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732041801,605,1,2,67,32,ahnt9ejgwj58ul8auzdvi3czf,1,47.2,7.9,2024-10-06T19:28:13.665Z,2024-10-07T01:28:31Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5275075967,141,5.0,5275075963,140,60.1,5275075971,212,13.7,5275075973,213,6.14,5275075961,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732041817,606,1,2,67,33,ahnt9ejgwj58ul8auzdvi3czf,1,60.1,5.0,2024-10-06T19:28:14.320Z,2024-10-07T01:28:36Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5275076061,141,25.2,5275076059,140,55.3,5275076065,213,1.92,5275076057,56,Center,5276205567,156,,5275076063,212,14.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732041845,607,1,2,67,35,ahnt9ejgwj58ul8auzdvi3czf,1,55.3,25.2,2024-10-06T19:28:16.375Z,2024-10-06T19:28:18Z,alqg6ch3anqkq9613hu6m1d04,F. Carlsen,,,5275076213,140,63.5,5275076217,212,13.0,5275076219,213,5.44,5275076211,56,Right,5275076215,141,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732246933,837,3,2,67,36,ahnt9ejgwj58ul8auzdvi3czf,0,58.0,4.9,2024-10-06T19:28:17.146Z,2024-10-07T01:28:53Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5276205813,286,,5276205817,467,ssluj1c3ft94nkfs58dc8cq2,5276205815,464,,5276205811,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732041891,608,4,2,67,37,ahnt9ejgwj58ul8auzdvi3czf,1,54.7,7.1,2024-10-06T19:28:18.024Z,2024-10-06T19:50:15Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5275076519,265,,5275076517,152,,5275076513,13,,5275076521,286,,5275076687,233,697,5275076515,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732041889,697,4,2,67,37,b3r6d8ydtmtjckam6pku9y400,0,45.3,92.9,2024-10-06T19:28:18.025Z,2024-10-06T19:50:15Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5275076645,265,,5275076641,56,Back,5275076697,233,608,5275076639,13,,5275076643,152,,5275076647,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732042169,609,1,2,67,56,ahnt9ejgwj58ul8auzdvi3czf,1,46.6,4.7,2024-10-06T19:28:37.128Z,2024-10-06T19:28:40Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5275078117,152,,5275078121,140,35.1,5275078125,212,18.4,5275078119,56,Back,5275078115,5,,5275078123,141,25.2,5275078127,213,2.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732042247,610,1,2,67,59,ahnt9ejgwj58ul8auzdvi3czf,1,34.1,29.2,2024-10-06T19:28:40.152Z,2024-10-06T19:28:46Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5275078625,213,5.18,5275078619,212,16.9,5275078617,141,7.1,5275078613,56,Back,5275078615,140,41.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732042249,611,1,2,68,5,ahnt9ejgwj58ul8auzdvi3czf,0,35.0,5.6,2024-10-06T19:28:46.120Z,2024-10-06T19:28:49Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5275078935,233,698,5275078939,286,,5275078657,213,6.16,5275078653,141,5.2,5275078651,140,37.1,5275078647,56,Back,5275078655,212,2.2,5275078933,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732042293,698,74,2,68,5,b3r6d8ydtmtjckam6pku9y400,1,69.5,98.7,2024-10-06T19:28:46.121Z,2024-10-06T19:54:56Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5275078949,233,611,5275078901,285,,5275078899,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732042333,612,5,2,68,6,ahnt9ejgwj58ul8auzdvi3czf,1,32.4,-1.4,2024-10-06T19:28:47.401Z,2024-10-06T19:28:53Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5275079055,56,Back,5275079057,347,,5275079109,233,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732042307,699,5,2,68,6,b3r6d8ydtmtjckam6pku9y400,0,67.6,101.4,2024-10-06T19:28:47.401Z,2024-10-06T19:56:55Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5275078943,347,,5275079129,233,612,5275078941,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732042561,613,1,2,68,23,ahnt9ejgwj58ul8auzdvi3czf,1,39.3,0.0,2024-10-06T19:29:04.007Z,2024-10-06T19:29:05Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5275080241,212,12.8,5275080235,56,Back,5275080243,213,1.39,5275080239,141,16.5,5275080237,140,41.5,5275080233,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732042591,614,1,2,68,24,ahnt9ejgwj58ul8auzdvi3czf,1,41.5,16.5,2024-10-06T19:29:05.464Z,2024-10-06T19:29:08Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5275080341,56,Right,5275080345,141,8.5,5275080349,213,5.92,5275080343,140,55.0,5275080347,212,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732042603,615,1,2,68,27,ahnt9ejgwj58ul8auzdvi3czf,1,55.2,7.1,2024-10-06T19:29:08.585Z,2024-10-06T20:06:23Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5275080451,212,15.1,5275080449,141,4.6,5275080447,140,69.5,5275080453,213,6.17,5275080445,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732042613,616,1,2,68,29,ahnt9ejgwj58ul8auzdvi3czf,1,73.6,6.4,2024-10-06T19:29:10.545Z,2024-10-07T01:29:32Z,55u45p7vwom7civ3xy3hdf71m,O. Sonne,,,5275080519,213,1.22,5275080511,56,Center,5276206463,20,,5275080515,141,58.1,5275080517,212,37.5,5276206461,224,,5275080503,2,,5275080521,1,,5275080513,140,85.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732042651,617,1,2,68,31,ahnt9ejgwj58ul8auzdvi3czf,1,89.6,61.2,2024-10-06T19:29:12.848Z,2024-10-06T20:05:40Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5275080723,141,51.3,5275080727,213,4.70,5275080725,212,6.7,5275080719,56,Center,5275080721,140,89.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732042673,618,1,2,68,32,ahnt9ejgwj58ul8auzdvi3czf,1,89.5,51.3,2024-10-06T19:29:13.048Z,2024-10-07T01:29:39Z,alqg6ch3anqkq9613hu6m1d04,F. Carlsen,1.0,,5275080865,212,5.5,5275082087,154,,5275080861,140,85.9,5275080863,141,57.2,5275080867,213,2.33,5275082085,210,13,5276206517,156,,5275080859,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732042681,619,13,2,68,33,ahnt9ejgwj58ul8auzdvi3czf,1,85.3,58.5,2024-10-06T19:29:14.024Z,2024-10-07T01:30:02Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5275080911,56,Center,5275080949,20,,5275082093,29,,5275082103,103,83.3,5275082101,102,52.1,5275082091,74,,5275082109,230,93.3,5275080907,22,,5275082097,55,618,5275080909,17,5275082107,328,,5275082111,231,52.7,5275082095,154,,,,,,,,,,,,,,,,,,,,,,,,,,
2732042683,620,5,2,68,34,ahnt9ejgwj58ul8auzdvi3czf,0,101.0,45.0,2024-10-06T19:29:14.879Z,2024-10-06T19:56:56Z,9zhmwx3g0m6xi2oh57g4z35nu,R. Østrøm,,,5275080919,56,Center,5275080921,346,,5275081461,233,702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732042767,702,5,2,68,34,b3r6d8ydtmtjckam6pku9y400,1,-1.0,55.0,2024-10-06T19:29:14.879Z,2024-10-06T19:56:55Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5275081375,56,Back,5275081381,346,,5275081445,233,620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732042973,703,1,2,68,54,b3r6d8ydtmtjckam6pku9y400,1,3.1,50.3,2024-10-06T19:29:35.071Z,2024-10-07T01:30:33Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5275082543,124,,5275082547,140,26.4,5275082551,212,32.8,5275082553,213,5.55,5275082545,56,Back,5276207311,1,,5275082557,237,,5276207187,189,,5275082549,141,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732247247,946,61,2,68,57,b3r6d8ydtmtjckam6pku9y400,1,31.1,13.6,2024-10-06T19:29:38.438Z,2024-10-07T01:30:38Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5276207353,56,Back,5276207375,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732043007,704,1,2,69,6,b3r6d8ydtmtjckam6pku9y400,1,39.4,44.2,2024-10-06T19:29:47.246Z,2024-10-07T01:31:22Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5275082743,212,25.5,5275082737,56,Right,5275082745,213,5.34,5275082741,141,13.8,5275082739,140,53.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732043019,705,4,2,69,7,b3r6d8ydtmtjckam6pku9y400,1,56.6,12.5,2024-10-06T19:29:48.702Z,2024-10-06T19:50:15Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5275082831,56,Right,5275082879,233,621,5275082835,265,,5275082829,13,,5275082837,286,,5275082833,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732043023,621,4,2,69,7,ahnt9ejgwj58ul8auzdvi3czf,0,43.4,87.5,2024-10-06T19:29:48.703Z,2024-10-07T01:31:39Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5275082869,285,,5275082893,233,705,5275082861,13,,5275082865,152,,5276208207,55,622,5275082867,265,,5275082863,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732043067,622,17,2,69,13,ahnt9ejgwj58ul8auzdvi3czf,1,0.0,0.0,2024-10-06T19:29:53.930Z,2024-10-07T01:31:39Z,bb8q9cgqzw9n2tmkl8s3bth0q,Y. Bakiz,,,5276208203,55,621,5275084429,31,,5275084433,13,243,5275220335,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732043593,706,1,2,69,53,b3r6d8ydtmtjckam6pku9y400,0,73.3,8.9,2024-10-06T19:30:34.310Z,2024-10-07T01:31:58Z,6tckvu2rw7ns18dq7dim0sout,M. Elyounoussi,,,5275086011,141,46.6,5275086005,152,,5275086007,56,Center,5276208551,20,,5275086013,212,29.6,5275086001,5,,5275086015,213,1.05,5275086009,140,87.3,5276208549,224,,5275086003,155,5275085999,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732043617,623,44,2,69,56,ahnt9ejgwj58ul8auzdvi3czf,1,12.5,53.1,2024-10-06T19:30:36.902Z,2024-10-07T01:32:18Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5275086149,56,Back,5275086199,233,707,5275086151,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732043597,707,44,2,69,56,b3r6d8ydtmtjckam6pku9y400,0,87.5,46.9,2024-10-06T19:30:36.903Z,2024-10-07T01:32:19Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5275086025,286,,5275086023,56,Center,5275086245,233,623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732043653,624,12,2,69,56,ahnt9ejgwj58ul8auzdvi3czf,1,12.1,51.3,2024-10-06T19:30:37.089Z,2024-10-07T01:32:21Z,6wrch4yhbs6utcc0doguj90q,M. Larsen,,,5275086303,213,6.11,5275086317,15,,5275086297,140,23.2,5275086299,141,48.3,5275086301,212,11.8,5275086295,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732043751,708,1,2,69,58,b3r6d8ydtmtjckam6pku9y400,0,76.9,49.9,2024-10-06T19:30:39.510Z,2024-10-07T01:32:42Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5275086845,141,51.1,5275086841,56,Center,5275086847,212,10.6,5275086839,3,,5275086843,140,87.0,5275086849,213,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732043731,625,44,2,69,59,ahnt9ejgwj58ul8auzdvi3czf,1,14.2,53.3,2024-10-06T19:30:39.994Z,2024-10-07T01:32:46Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5275191383,233,926,5275086729,56,Back,5275086731,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732062703,926,44,2,69,59,b3r6d8ydtmtjckam6pku9y400,0,85.8,46.7,2024-10-06T19:30:39.995Z,2024-10-07T01:50:17Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5275191197,286,,5275191397,233,625,5275191195,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732043737,626,12,2,69,59,ahnt9ejgwj58ul8auzdvi3czf,1,14.2,51.1,2024-10-06T19:30:40.118Z,2024-10-07T01:33:36Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5275086769,141,55.8,5275086765,140,23.4,5275086773,212,10.2,5275086763,56,Back,5275086775,213,0.32,5275086795,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732043893,710,13,2,69,59,b3r6d8ydtmtjckam6pku9y400,1,77.5,41.5,2024-10-06T19:30:40.186Z,2024-10-07T01:33:24Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,1.0,5275090311,102,63.2,5275090323,146,88.9,5275089645,153,,5275090319,328,,5275090329,231,49.1,5275090313,103,9.7,5275090321,458,,5275090307,24,,5275087607,18,,5275090327,230,5275087609,56,Center,5275090309,73,,5275089641,20,98.6,,5275090325,147,52.0,5275090317,108,,,,,,,,,,,,,,,,,,,
2732043755,709,16,2,70,3,b3r6d8ydtmtjckam6pku9y400,1,86.2,53.0,2024-10-06T19:30:44.230Z,2024-10-07T01:34:14Z,8g4r9maz4invihjmdzpfxy0np,V. Claesson,,,5275089559,231,50.4,5275086877,56,Center,5276211073,396,47.5,5275089545,80,,5275088915,375,70:02.481,5275089561,138,,5275089557,230,98.1,5275088909,328,,5275089547,29,,5276211071,395,5275088905,15,,5275086875,17,,5275088911,374,98.8,2024-10-06 20:30:43.352,5275089553,102,46.1,5275089563,273,,5275089555,103,13.3,5275088903,24,,5275089549,55,710,,,,,,,,,
2732044461,627,1,2,71,3,ahnt9ejgwj58ul8auzdvi3czf,1,50.3,50.0,2024-10-06T19:31:44.105Z,2024-10-06T19:31:45Z,n2annzbap7hll02zo2v0ccgk,T. Adamsen,,,5275090873,56,Back,5275090881,213,3.54,5275090877,141,41.0,5275090915,189,,5275090879,212,15.7,5275090875,140,36.5,5275090883,279,G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732044501,628,1,2,71,4,ahnt9ejgwj58ul8auzdvi3czf,1,36.5,41.0,2024-10-06T19:31:45.610Z,2024-10-06T19:31:47Z,bplpqy3ierwlm12d1f3prue7e,P. Mattsson,,,5275091087,56,Back,5275091089,140,37.5,5275091093,212,17.8,5275091091,141,14.9,5275091095,213,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732044543,629,1,2,71,6,ahnt9ejgwj58ul8auzdvi3czf,1,35.8,13.2,2024-10-06T19:31:47.818Z,2024-10-06T19:31:51Z,cw6s5hf1tytvb98vjuosz9r6d,R. Thelander,,,5275091343,140,54.5,5275091351,213,6.05,5275091345,141,6.2,5275091341,56,Right,5275091349,212,20.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732044545,630,50,2,71,9,ahnt9ejgwj58ul8auzdvi3czf,1,53.7,6.6,2024-10-06T19:31:49.940Z,2024-10-07T01:34:55Z,alqg6ch3anqkq9613hu6m1d04,F. Carlsen,,,5275091359,286,,5275091357,56,Right,5275091429,233,711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732044551,711,7,2,71,9,b3r6d8ydtmtjckam6pku9y400,0,46.3,93.4,2024-10-06T19:31:49.941Z,2024-10-07T01:34:57Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5275091383,56,Back,5275091405,233,630,5275091385,285,,5276211737,385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732044615,632,61,2,71,10,ahnt9ejgwj58ul8auzdvi3czf,1,53.5,7.0,2024-10-06T19:31:51.553Z,2024-10-06T20:04:30Z,alqg6ch3anqkq9613hu6m1d04,F. Carlsen,,,5275091783,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732044565,631,5,2,71,11,ahnt9ejgwj58ul8auzdvi3czf,0,55.0,-1.5,2024-10-06T19:31:52.854Z,2024-10-07T01:35:01Z,alqg6ch3anqkq9613hu6m1d04,F. Carlsen,,,5275091505,347,,5275091503,56,Right,5275091579,233,712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732044575,712,5,2,71,11,b3r6d8ydtmtjckam6pku9y400,1,45.0,101.5,2024-10-06T19:31:52.854Z,2024-10-07T01:35:00Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5275091575,56,Back,5275091577,347,,5275091595,233,631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732044683,713,1,2,71,16,b3r6d8ydtmtjckam6pku9y400,1,47.2,100.0,2024-10-06T19:31:56.877Z,2024-10-07T01:35:11Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5275092175,56,Back,5275092183,213,4.05,5275092179,141,85.7,5275092177,140,39.5,5275092181,212,13.2,5275092173,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732044723,714,43,2,71,24,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2024-10-06T19:32:05.101Z,2024-10-06T19:32:14Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5275092971,144,1,5275092441,213,4.47,5275092435,140,37.5,5275092437,141,49.6,5275092433,56,Back,5275092439,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732044765,715,1,2,71,25,b3r6d8ydtmtjckam6pku9y400,1,38.3,45.5,2024-10-06T19:32:06.261Z,2024-10-07T01:35:27Z,ayqy2vql1oumokqly9ahfrnx1,P. Hatzidiakos,,,5275092687,140,38.8,5275092693,213,4.79,5275092689,141,35.1,5275092691,212,7.1,5275092685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732044773,716,1,2,71,26,b3r6d8ydtmtjckam6pku9y400,1,38.8,35.1,2024-10-06T19:32:06.933Z,2024-10-07T01:35:51Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5275092739,56,Back,5275092747,213,5.02,5275092743,141,20.6,5275092741,140,41.8,5275092745,212,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732044779,717,1,2,71,29,b3r6d8ydtmtjckam6pku9y400,1,41.8,20.4,2024-10-06T19:32:10.604Z,2024-10-06T19:32:11Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5275092787,56,Right,5275092789,140,57.6,5275092793,212,19.3,5275092791,141,5.9,5275092795,213,5.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732044815,718,1,2,71,30,b3r6d8ydtmtjckam6pku9y400,1,58.3,5.5,2024-10-06T19:32:11.357Z,2024-10-06T19:32:15Z,9ic9msq3tj4gx8wqa6wfwk50q,G. Gocholeishvili,,,5275092999,213,2.71,5275092995,141,14.7,5275092991,56,Back,5275092993,140,45.4,5275092997,212,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732044885,719,1,2,71,34,b3r6d8ydtmtjckam6pku9y400,1,34.5,8.8,2024-10-06T19:32:15.325Z,2024-10-06T19:32:23Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5275093391,1,,5275093379,141,42.4,5275093375,140,12.1,5275093387,213,2.37,5275093371,56,Back,5275093383,212,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732044927,720,1,2,71,42,b3r6d8ydtmtjckam6pku9y400,1,18.5,46.1,2024-10-06T19:32:23.757Z,2024-10-06T19:32:27Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5275093639,212,14.5,5275093633,140,23.7,5275093637,141,65.8,5275093631,56,Back,5275093641,213,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732044965,721,1,2,71,46,b3r6d8ydtmtjckam6pku9y400,1,25.2,63.3,2024-10-06T19:32:27.517Z,2024-10-06T19:32:31Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5275093867,213,4.72,5275093863,141,39.7,5275093861,140,25.3,5275093859,56,Back,5275093865,212,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732044983,722,1,2,71,50,b3r6d8ydtmtjckam6pku9y400,1,25.3,39.7,2024-10-06T19:32:31.341Z,2024-10-06T19:32:32Z,ckhhpn9ppgvlrtubf7li3se09,N. Trott,,,5275093973,140,30.6,5275093977,212,8.6,5275093979,213,5.42,5275093971,56,Back,5275093975,141,30.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732045023,723,1,2,71,51,b3r6d8ydtmtjckam6pku9y400,0,30.6,30.0,2024-10-06T19:32:32.462Z,2024-10-06T19:32:35Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5275094217,1,,5275094207,56,Center,5275094213,212,48.9,5275094209,140,73.2,5275094205,155,,5275094215,213,0.42,5275094211,141,59.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
