id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/11/value,qualifier/10/value,qualifier/9/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId
2730113423,692,1,2,70,45,36g6ifzjliec1jqnbtf7yesme,1,68.5,74.1,2024-10-04T18:30:13.800Z,2024-10-04T18:30:16Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5264661667,213,5.24,5264661657,140,71.5,5264661655,56,Center,5264661661,212,6.2,5264661659,141,66.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730113491,693,1,2,70,48,36g6ifzjliec1jqnbtf7yesme,1,68.2,61.0,2024-10-04T18:30:16.472Z,2024-10-04T18:30:19Z,5lz41celw55rz3zh8pohclw5w,O. Ross,,,5264662007,213,4.25,5264661999,56,Center,5264662005,212,15.9,5264662003,141,40.1,5264662001,140,61.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730113571,694,1,2,70,51,36g6ifzjliec1jqnbtf7yesme,1,63.0,39.8,2024-10-04T18:30:19.417Z,2024-10-04T18:31:17Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,1.0,,5264662473,56,Right,5264662479,212,25.4,5264662475,140,75.0,5264668173,210,15,5264662483,213,5.23,5264662477,141,7.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730113577,695,15,2,70,55,36g6ifzjliec1jqnbtf7yesme,1,78.7,34.6,2024-10-04T18:30:23.082Z,2024-10-04T18:31:18Z,de0dokhb6u6hts2hu5aupgiga,K. Jørgensen,,,5264668175,76,,5264662517,56,Center,5264668195,231,48.0,5264668185,103,19,5264662513,22,,5264667731,72,,5264668241,233,610,5264668187,215,,5264668179,55,5264668193,230,694,5264667735,82,5264668189,146,5264668177,29,83.8,,97.2,5264662515,18,,5264668183,102,5264668191,147,52.8,,39.0,,,,,
2730113619,610,10,2,70,55,c165yjiny1qnmfdvefxvflnkc,1,16.2,61.0,2024-10-04T18:30:23.182Z,2024-10-04T18:31:18Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5264668269,233,695,5264662729,94,,5264662731,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730113741,696,1,2,71,2,36g6ifzjliec1jqnbtf7yesme,1,75.5,95.2,2024-10-04T18:30:30.073Z,2024-10-04T18:30:31Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5264663407,141,73.1,5264663405,140,66.3,5264663409,212,17.9,5264663411,213,4.14,5264663403,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730113791,697,1,2,71,3,36g6ifzjliec1jqnbtf7yesme,1,66.3,73.1,2024-10-04T18:30:31.561Z,2024-10-04T18:30:34Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5264663671,56,Center,5264663673,140,62.0,5264663679,213,4.47,5264663675,141,46.6,5264663677,212,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730113873,698,1,2,71,6,36g6ifzjliec1jqnbtf7yesme,1,62.9,44.6,2024-10-04T18:30:34.377Z,2024-10-04T18:30:38Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5264664163,140,72.2,5264664167,212,12.0,5264664165,141,54.8,5264664169,213,0.62,5264664161,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730113991,699,1,2,71,13,36g6ifzjliec1jqnbtf7yesme,1,63.0,56.3,2024-10-04T18:30:41.081Z,2024-10-04T18:30:43Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5264664853,56,Center,5264664861,213,2.43,5264664859,212,11.4,5264664855,140,54.8,5264664857,141,67.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730114007,700,1,2,71,15,36g6ifzjliec1jqnbtf7yesme,1,55.8,67.7,2024-10-04T18:30:43.369Z,2024-10-04T18:30:44Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5264664963,56,Left,5264664971,213,1.19,5264664967,141,86.3,5264664969,212,13.6,5264664965,140,60.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730114041,701,1,2,71,16,36g6ifzjliec1jqnbtf7yesme,1,62.0,87.2,2024-10-04T18:30:44.361Z,2024-10-04T18:30:46Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5264665129,56,Center,5264665133,141,71.1,5264665135,212,12.4,5264665131,140,56.4,5264665137,213,4.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730114101,702,1,2,71,18,36g6ifzjliec1jqnbtf7yesme,1,55.6,66.5,2024-10-04T18:30:45.993Z,2024-10-04T18:30:49Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5264665427,141,86.0,5264665429,212,15.1,5264665425,140,62.4,5264665423,56,Left,5264665431,213,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730114141,703,1,2,71,21,36g6ifzjliec1jqnbtf7yesme,1,68.3,93.1,2024-10-04T18:30:48.921Z,2024-10-04T18:30:51Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5264665693,56,Left,5264665695,140,84.3,5264665699,212,17.7,5264665697,141,84.7,5264665701,213,5.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730114217,704,43,2,71,23,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-10-04T18:30:51.209Z,2024-10-04T18:30:57Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5264666101,213,2.89,5264666093,56,Left,5264666095,140,65.7,5264666099,212,20.2,5264666407,144,1,5264666097,141,92.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730114227,705,1,2,71,26,36g6ifzjliec1jqnbtf7yesme,0,82.3,84.9,2024-10-04T18:30:54.010Z,2024-10-04T19:20:42Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5264666161,56,Left,5264666167,212,10.0,5264666165,141,90.6,5264666169,213,2.74,5264666163,140,73.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730114237,706,1,2,71,27,36g6ifzjliec1jqnbtf7yesme,0,72.1,90.9,2024-10-04T18:30:54.953Z,2024-10-04T19:20:39Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5264666227,56,Left,5264666233,212,7.2,5264666229,140,76.9,5264666235,213,5.49,5264666231,141,83.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730114193,611,8,2,71,28,c165yjiny1qnmfdvefxvflnkc,1,24.4,21.3,2024-10-04T18:30:56.082Z,2024-10-04T19:20:48Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5264665959,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730114293,613,1,2,71,29,c165yjiny1qnmfdvefxvflnkc,0,25.5,19.8,2024-10-04T18:30:56.914Z,2024-10-04T19:20:49Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5264666553,213,5.72,5264666549,141,0.0,5264666551,212,26.6,5264666545,56,Back,5264666547,140,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730114299,614,5,2,71,30,c165yjiny1qnmfdvefxvflnkc,0,44.2,-1.4,2024-10-04T18:30:58.498Z,2024-10-04T18:31:48Z,7uia9zlz3axnuc6usdn9u4kfe,L. Hetemi,,,5264671247,233,707,5264666565,347,,5264666563,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730115167,707,5,2,71,30,36g6ifzjliec1jqnbtf7yesme,1,55.8,101.4,2024-10-04T18:30:58.498Z,2024-10-04T19:00:20Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5264671209,233,614,5264671165,56,Left,5264671169,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730114961,615,18,2,72,7,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-10-04T18:31:34.930Z,2024-10-04T18:31:35Z,94hei5v2f93ga4b0iwxxisbu1,D. Emmanouilidis,,,5264669997,44,Forward,5264669999,59,17,5264670061,55,616,5264669995,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730114971,616,19,2,72,7,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-10-04T18:31:34.931Z,2024-10-04T19:20:06Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5264670039,44,Midfielder,5264670035,145,11,5264670041,55,615,5264950639,293,1,5264950635,292,6,5264670037,59,38,5264670027,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730115103,617,18,2,72,15,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-10-04T18:31:43.587Z,2024-10-04T18:31:44Z,6c2isptqoy4cq5c8rlr9s1roq,M. Elvius,,,5264670819,59,59,5264670815,42,,5264670817,44,Defender,5264670971,55,618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730115119,618,19,2,72,15,c165yjiny1qnmfdvefxvflnkc,1,0.0,0.0,2024-10-04T18:31:43.588Z,2024-10-04T19:20:03Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5264670933,145,3,5264670939,55,617,5264670935,59,3,5264670899,42,,5264670937,44,Defender,5264950303,293,1,5264950301,292,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730115281,708,1,2,72,21,36g6ifzjliec1jqnbtf7yesme,1,58.9,100.0,2024-10-04T18:31:49.131Z,2024-10-04T18:31:50Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5264671869,107,,5264671881,1,,5264671877,212,24.3,5264671871,56,Back,5264671873,140,44.0,5264671909,189,,5264671875,141,74.7,5264671879,213,4.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730115323,709,1,2,72,23,36g6ifzjliec1jqnbtf7yesme,1,43.9,75.0,2024-10-04T18:31:50.906Z,2024-10-04T18:31:52Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5264672097,141,30.9,5264672107,213,4.58,5264672151,189,,5264672095,140,40.2,5264672089,56,Back,5264672101,212,30.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730115409,710,1,2,72,25,36g6ifzjliec1jqnbtf7yesme,1,39.6,30.1,2024-10-04T18:31:53.163Z,2024-10-04T18:31:56Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5264672529,140,48.6,5264672533,212,16.5,5264672527,56,Back,5264672535,213,5.32,5264672531,141,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730115435,711,1,2,72,28,36g6ifzjliec1jqnbtf7yesme,1,45.4,15.9,2024-10-04T18:31:56.491Z,2024-10-04T18:31:57Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5264672667,212,16.7,5264672669,213,2.48,5264672665,141,31.0,5264672663,140,32.8,5264672661,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730115559,712,1,2,72,29,36g6ifzjliec1jqnbtf7yesme,1,32.8,31.0,2024-10-04T18:31:57.419Z,2024-10-04T18:32:02Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5264673287,140,37.9,5264673285,56,Back,5264673289,141,68.5,5264673291,212,26.1,5264673293,213,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730115621,713,1,2,72,34,36g6ifzjliec1jqnbtf7yesme,1,42.0,70.1,2024-10-04T18:32:02.187Z,2024-10-04T18:32:07Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5264673637,213,4.80,5264673635,212,28.8,5264673629,56,Back,5264673633,141,27.9,5264673631,140,44.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730115727,714,1,2,72,39,36g6ifzjliec1jqnbtf7yesme,1,47.1,41.2,2024-10-04T18:32:06.955Z,2024-10-04T18:32:11Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5264674197,140,39.4,5264674201,212,17.7,5264674199,141,64.4,5264674195,56,Back,5264674203,213,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730115751,715,1,2,72,43,36g6ifzjliec1jqnbtf7yesme,1,53.3,64.5,2024-10-04T18:32:11.723Z,2024-10-04T18:32:13Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5264674353,212,18.5,5264674355,213,1.45,5264674347,56,Left,5264674349,140,55.5,5264674351,141,91.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730115847,716,1,2,72,45,36g6ifzjliec1jqnbtf7yesme,1,55.5,91.5,2024-10-04T18:32:13.212Z,2024-10-04T18:32:17Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5264674801,141,69.9,5264674799,140,43.1,5264674797,56,Back,5264674805,213,3.99,5264674803,212,19.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730115969,717,1,2,72,49,36g6ifzjliec1jqnbtf7yesme,1,43.1,68.1,2024-10-04T18:32:17.756Z,2024-10-04T18:32:24Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5264675411,141,57.4,5264675409,140,53.1,5264675407,56,Center,5264675415,213,5.68,5264675413,212,12.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730116011,718,1,2,72,56,36g6ifzjliec1jqnbtf7yesme,1,60.2,43.4,2024-10-04T18:32:24.155Z,2024-10-04T18:32:26Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5264675649,140,67.8,5264675651,141,49.2,5264675647,56,Center,5264675653,212,8.9,5264675655,213,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730116063,719,1,2,72,58,36g6ifzjliec1jqnbtf7yesme,1,69.3,45.2,2024-10-04T18:32:26.076Z,2024-10-04T18:32:28Z,ejixz16616b7krftxyzv9yiac,M. Bomholt,,,5264675907,56,Right,5264675909,140,89.9,5264675917,212,28.5,5264675913,141,17.8,5264675921,213,5.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730116081,720,1,2,73,0,36g6ifzjliec1jqnbtf7yesme,0,89.9,17.8,2024-10-04T18:32:28.267Z,2024-10-04T18:32:29Z,1arzd8hqj73byhduozscqz5uy,M. Jørgensen,,,5264676009,141,46.5,5264676003,140,92.0,5264676013,212,19.6,5264675999,56,Center,5264676015,213,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730116209,619,12,2,73,1,c165yjiny1qnmfdvefxvflnkc,1,8.7,68.7,2024-10-04T18:32:29.820Z,2024-10-04T18:32:33Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5264676755,56,Back,5264676761,212,10.2,5264676759,141,78.7,5264676757,140,15.9,5264676763,213,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730116157,721,1,2,73,3,36g6ifzjliec1jqnbtf7yesme,0,85.9,24.2,2024-10-04T18:32:31.261Z,2024-10-04T18:32:34Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5264676385,155,,5264676831,233,620,5264676383,2,,5264676389,140,87.8,5264676399,213,1.25,5264676393,141,33.0,5264676829,236,,5264676835,286,,5264676387,56,5264676397,212,Center,,,,,,,,,6.3,,,,,,,,,,,,,,,
2730116215,620,12,2,73,3,c165yjiny1qnmfdvefxvflnkc,1,16.0,74.4,2024-10-04T18:32:31.361Z,2024-10-04T19:10:23Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5264676777,185,,5264676779,56,Back,5264676837,233,721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730116233,621,6,2,73,4,c165yjiny1qnmfdvefxvflnkc,0,4.0,77.0,2024-10-04T18:32:32.252Z,2024-10-04T19:09:54Z,1xjhud4hyekcg08nue1iosmsq,T. Gundelund,,,5264676967,73,,5264676965,56,Back,5264677029,233,722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730116179,722,6,2,73,4,36g6ifzjliec1jqnbtf7yesme,1,96.0,23.0,2024-10-04T18:32:32.252Z,2024-10-04T19:00:31Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5264676785,56,Center,5264676787,75,,5264677001,233,621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730117197,723,1,2,73,45,36g6ifzjliec1jqnbtf7yesme,1,99.5,0.5,2024-10-04T18:33:13.774Z,2024-10-04T18:37:45Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,1.0,,5264681977,213,1.75,5264681957,6,,5264681981,1,,5264681953,2,,5264681973,212,43.0,5264681959,155,,5264681971,141,62.7,5264714419,154,,5264681961,224,5264681963,56,,5264714417,210,5264681967,140,,,92.1,15,Center,,,,,,,,,,,,,,,
2730117219,724,15,2,73,50,36g6ifzjliec1jqnbtf7yesme,1,91.7,64.9,2024-10-04T18:33:18.784Z,2024-10-04T19:02:09Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5264714485,231,52.0,5264713787,15,,5264714461,80,,5264714467,55,723,5264713789,64,,5264714477,146,96.4,5264714471,102,47.9,5264713795,328,,5264714479,147,5264714463,29,55.2,5264714475,100,5264840647,233,5264714481,230,783,,,5264714465,154,,5264682103,56,5264713801,82,Center,98.8,,5264714473,103,19,5264713785,25
2730146491,783,10,2,73,51,c165yjiny1qnmfdvefxvflnkc,1,3.6,44.8,2024-10-04T18:33:18.884Z,2024-10-04T19:02:09Z,9s85lkd1qi525r4horgbtostl,L. Hujber,,,5264840631,94,,5264840683,233,724,5264840635,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730117265,622,12,2,73,52,c165yjiny1qnmfdvefxvflnkc,1,4.2,47.8,2024-10-04T18:33:19.918Z,2024-10-04T19:10:52Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5264682363,56,Back,5264682419,167,,5264682365,140,16.4,5264682369,212,35.4,5264682371,213,5.08,5264682367,141,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730117269,623,5,2,73,53,c165yjiny1qnmfdvefxvflnkc,0,15.8,-1.2,2024-10-04T18:33:21.882Z,2024-10-04T19:00:21Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5264682387,347,,5264682385,56,Back,5264685325,233,725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730117793,725,5,2,73,53,36g6ifzjliec1jqnbtf7yesme,1,84.2,101.2,2024-10-04T18:33:21.882Z,2024-10-04T19:00:21Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5264685235,56,Left,5264685283,233,623,5264685237,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730117829,726,1,2,74,17,36g6ifzjliec1jqnbtf7yesme,0,89.1,100.0,2024-10-04T18:33:45.869Z,2024-10-04T18:33:47Z,dj2f6zk2cd8u9lt6odoei9cdl,A. Bruus,,,5264685403,56,Left,5264685405,140,85.9,5264685409,212,11.7,5264685401,107,,5264685411,213,4.42,5264685407,141,85.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730117977,624,12,2,74,21,c165yjiny1qnmfdvefxvflnkc,1,17.4,17.7,2024-10-04T18:33:49.022Z,2024-10-04T18:33:54Z,7hukebiijqntuvetwzralzuju,O. Provstgaard,,,5264686181,213,0.61,5264686175,140,33.2,5264686179,212,20.2,5264686177,141,34.6,5264686173,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730117915,727,1,2,74,22,36g6ifzjliec1jqnbtf7yesme,0,63.6,62.8,2024-10-04T18:33:50.430Z,2024-10-04T18:33:51Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5264685903,213,0.54,5264685889,56,Left,5264685897,141,80.1,5264685901,212,22.7,5264685893,140,82.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730118007,625,12,2,74,23,c165yjiny1qnmfdvefxvflnkc,1,17.0,17.9,2024-10-04T18:33:51.190Z,2024-10-04T19:13:55Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5264686335,212,19.7,5264686337,213,2.80,5264686329,56,Back,5264686333,141,27.7,5264686397,167,,5264686331,140,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730118011,626,6,2,74,25,c165yjiny1qnmfdvefxvflnkc,0,6.1,25.3,2024-10-04T18:33:53.294Z,2024-10-04T19:00:31Z,7rtrg77m3xozgfhu3p2ihfey2,M. Juwara,,,5264686483,56,Back,5264686485,73,,5264686539,233,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730117953,728,6,2,74,25,36g6ifzjliec1jqnbtf7yesme,1,93.9,74.7,2024-10-04T18:33:53.294Z,2024-10-04T19:00:31Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5264686499,233,626,5264686207,56,Center,5264686209,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730118511,729,1,2,74,48,36g6ifzjliec1jqnbtf7yesme,0,99.4,99.8,2024-10-04T18:34:16.672Z,2024-10-04T19:02:42Z,8mkrj5bnkyhx8kutc4656cy96,M. Jiménez,,,5264688921,140,91.6,5264688919,56,Center,5264688925,212,33.8,5264688929,1,,5264688907,6,,5264688911,155,,5264688923,141,51.5,5264688917,224,,5264688927,213,5264688903,2,4.47,,,,,,,,,,,,,,,,,,,,,,,,
2730118525,627,12,2,74,52,c165yjiny1qnmfdvefxvflnkc,1,5.2,51.0,2024-10-04T18:34:20.352Z,2024-10-04T18:34:23Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5264689017,56,Back,5264689047,15,,5264689019,140,24.5,5264689021,141,58.1,5264689023,212,20.8,5264689025,213,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730118545,730,13,2,74,53,36g6ifzjliec1jqnbtf7yesme,1,71.9,46.0,2024-10-04T18:34:21.311Z,2024-10-04T18:34:32Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5264690505,231,48.2,5264690485,81,,5264689169,18,,5264690503,230,98.9,5264690487,102,43.4,5264690497,328,,5264690501,458,,5264689171,56,Center,5264689777,25,5264690491,215,,5264690489,103,5264689779,20,5264690493,108,,72.2,,,,,,,,,,,,,,,,
2730119267,628,5,2,74,55,c165yjiny1qnmfdvefxvflnkc,1,-1.0,63.0,2024-10-04T18:34:23.008Z,2024-10-04T19:00:21Z,chsirsawrhuh787kofklnjmqd,R. Jensen,,,5264692957,233,731,5264692885,56,Back,5264692887,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730118581,731,5,2,74,55,36g6ifzjliec1jqnbtf7yesme,0,101.0,37.0,2024-10-04T18:34:23.008Z,2024-10-04T19:00:21Z,3q4tnk1z46lop4rbdpjtfoc2c,M. Widell,,,5264692987,233,628,5264689357,56,Center,5264689359,346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730119373,629,1,2,75,23,c165yjiny1qnmfdvefxvflnkc,0,5.2,60.9,2024-10-04T18:34:50.945Z,2024-10-04T18:34:56Z,53y263xxfdf1itytiqhg3v6c5,I. Vekić,,,5264693555,141,84.5,5264693559,213,0.29,5264693553,140,56.4,5264693551,56,Left,5264693561,1,,5264693557,212,56.1,5264693565,74,,5264693549,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730119359,732,44,2,75,27,36g6ifzjliec1jqnbtf7yesme,1,42.6,20.0,2024-10-04T18:34:55.311Z,2024-10-04T18:34:57Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5264693479,285,,5264693477,56,Back,5264693677,233,630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730119387,630,44,2,75,27,c165yjiny1qnmfdvefxvflnkc,0,58.3,75.6,2024-10-04T18:34:55.312Z,2024-10-04T18:34:57Z,22760086vtvx2xulry32q21hw,E. Yeboah,,,5264693629,56,Center,5264693717,233,732,5264693631,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730119383,733,1,2,75,27,36g6ifzjliec1jqnbtf7yesme,0,39.8,33.2,2024-10-04T18:34:55.664Z,2024-10-04T18:34:56Z,7yst1mucy7jynmpzu1thox2i,L. Kramer,,,5264693621,213,5.97,5264693613,56,Center,5264693619,212,15.7,5264693615,140,54.0,5264693617,141,26.1,5264693611,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730119501,631,1,2,75,29,c165yjiny1qnmfdvefxvflnkc,1,36.2,93.9,2024-10-04T18:34:57.201Z,2024-10-04T18:35:00Z,32ohywx3gs0u6bqm4z59wxmmt,M. Albornoz,,,5264694171,213,6.12,5264694163,56,Left,5264694169,212,24.5,5264694165,140,59.2,5264694167,141,88.1,5264694161,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730119511,632,1,2,75,32,c165yjiny1qnmfdvefxvflnkc,0,59.2,88.1,2024-10-04T18:35:00.417Z,2024-10-04T18:35:01Z,6xjbcik3a56d0vqy4vrq5eokp,D. Čolina,,,5264694247,3,,5264694249,56,Center,5264694281,212,11.1,5264694283,213,5.50,5264694279,141,76.6,5264694277,140,66.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730119519,734,43,2,75,32,36g6ifzjliec1jqnbtf7yesme,1,0.0,0.0,2024-10-04T18:35:00.496Z,2024-10-04T18:35:09Z,8vi3l756ez0e96k7muvg4ekbu,B. Pudel,,,5264694291,285,0,5264694289,56,Back,5264695069,144,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
