id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/8/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/12/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2705224413,608,12,2,69,38,aljua8crr0vkwit0j3m59jw9j,1,12.9,46.6,2024-08-02T18:34:40.542Z,2024-08-02T18:34:44Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5128005363,212,24.0,5128005357,56,Back,5128005365,213,1.53,5128005361,141,81.8,5128005359,140,13.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705224407,721,1,2,69,41,5rz9enoyknpg8ji78za5b82p0,0,91.0,23.6,2024-08-02T18:34:43.250Z,2024-08-03T05:49:26Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5128005323,212,5.0,5128005317,56,Center,5128742709,195,,5128005319,140,90.2,5128005325,213,1.74,5128005321,141,30.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705224421,609,61,2,69,42,aljua8crr0vkwit0j3m59jw9j,1,12.2,76.3,2024-08-02T18:34:44.362Z,2024-08-02T18:34:44Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5128005383,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705363171,1006,13,2,69,46,5rz9enoyknpg8ji78za5b82p0,1,93.4,40.3,2024-08-02T18:34:48.517Z,2024-08-03T07:01:57Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,,,5128750093,230,99.3,5128750083,103,9.7,5128750089,146,97.1,5128750087,328,,5128750071,73,,5128750061,153,,5128750085,108,,5128750095,231,47.3,5128750035,22,5128750077,55,719,,5128750073,29,,5128750091,147,86.3,5128750081,102,5128750057,20,,5128750075,154,,92.9,5128750039,56,Center,5128750037,17,,,,
2705224497,722,1,2,69,46,5rz9enoyknpg8ji78za5b82p0,1,86.2,29.8,2024-08-02T18:34:48.858Z,2024-08-02T18:34:50Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5128005759,56,Right,5128005761,140,93.3,5128005771,213,5.36,5128005763,141,15.2,5128005767,212,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705224567,723,1,2,69,47,5rz9enoyknpg8ji78za5b82p0,1,91.6,12.7,2024-08-02T18:34:50.014Z,2024-08-03T07:01:17Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5128006121,212,19.4,5128006119,141,41.1,5128006113,155,,5128006117,140,92.9,5128742777,224,,5128006115,56,Center,5128742779,20,,5128006111,2,,5128006123,213,,,,1.50,,,,,,,,,,,,,,,,,,,,,,,,
2705224627,724,1,2,69,55,5rz9enoyknpg8ji78za5b82p0,1,87.8,84.4,2024-08-02T18:34:57.341Z,2024-08-02T18:35:00Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5128006495,56,Left,5128006501,212,13.2,5128006503,213,3.38,5128006499,141,79.9,5128006497,140,75.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705224645,725,1,2,69,57,5rz9enoyknpg8ji78za5b82p0,1,75.5,79.7,2024-08-02T18:35:00.137Z,2024-08-02T18:35:02Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5128006591,140,77.9,5128006595,212,7.4,5128006597,213,5.06,5128006593,141,69.4,5128006589,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705224653,726,1,2,70,0,5rz9enoyknpg8ji78za5b82p0,1,78.5,70.5,2024-08-02T18:35:02.340Z,2024-08-02T18:35:04Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5128006629,213,0.94,5128006619,56,Left,5128006623,141,88.4,5128006621,140,87.0,5128006625,212,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705224683,727,1,2,70,1,5rz9enoyknpg8ji78za5b82p0,1,86.2,91.8,2024-08-02T18:35:04.043Z,2024-08-03T05:50:29Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,1.0,,5128006777,141,51.1,5128006773,56,Center,5128006779,212,28.0,5128007645,210,15,5128742857,224,,5128742875,72,,5128006781,213,4.86,5128007647,154,,5128006771,155,5128006775,140,90.0,,5128006769,2,,,,,,,,,,,,,,,,,,,,,,
2705224689,728,44,2,70,2,5rz9enoyknpg8ji78za5b82p0,1,92.0,50.3,2024-08-02T18:35:04.589Z,2024-08-03T05:50:33Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5128006819,56,Center,5128006859,233,610,5128006821,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705224693,610,44,2,70,2,aljua8crr0vkwit0j3m59jw9j,0,8.0,49.7,2024-08-02T18:35:04.590Z,2024-08-03T05:50:34Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5128006841,285,,5128006839,56,Back,5128006869,233,728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705224691,729,15,2,70,2,5rz9enoyknpg8ji78za5b82p0,1,90.9,57.0,2024-08-02T18:35:05.120Z,2024-08-03T06:30:04Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5128007671,102,48.8,5128006831,56,Center,5128007667,55,727,5128007675,146,92.7,5128007663,29,,5128007235,15,,5128017523,78,,5128017527,82,,5128007239,328,5128007681,231,50.5,,5128007679,230,98.5,5128006829,17,,5128007673,103,5128007665,154,,5128006827,22,,19,5128007677,147,55.4,5128017547,233,612,,,
2705225281,612,10,2,70,3,aljua8crr0vkwit0j3m59jw9j,1,8.4,48.2,2024-08-02T18:35:05.220Z,2024-08-03T06:30:05Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5128010285,56,Back,5128017561,233,729,5128010283,94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705225265,611,5,2,70,4,aljua8crr0vkwit0j3m59jw9j,0,4.8,101.5,2024-08-02T18:35:06.368Z,2024-08-03T06:30:06Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5128010205,56,Back,5128010207,347,,5128011253,233,730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705224747,730,5,2,70,4,5rz9enoyknpg8ji78za5b82p0,1,95.2,-1.5,2024-08-02T18:35:06.368Z,2024-08-03T06:30:07Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5128011237,233,611,5128007127,56,Right,5128007129,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705225419,735,18,2,70,33,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-02T18:35:35.965Z,2024-08-03T05:53:39Z,3uytpqx0e0jr6zgbfl1znsm7e,T. Bech,,,5128011065,55,736,5128010991,42,,5128010995,59,31,5128010993,44,Forward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705225427,736,19,2,70,33,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-02T18:35:35.966Z,2024-08-03T05:57:28Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5128011041,44,Forward,5128743877,292,9,5128011033,42,,5128743257,293,2,5128011039,59,18,5128011037,145,10,5128011043,55,735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705225173,731,18,2,71,3,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-02T18:36:05.814Z,2024-08-03T05:53:49Z,4vmgmzg2004twoc39sk7zkzqh,G. Links,,,5128009693,42,,5128009697,59,11,5128009771,55,732,5128009695,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705225179,732,19,2,71,3,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-02T18:36:05.815Z,2024-08-03T05:57:18Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,,5128009731,145,3,5128009735,44,Midfielder,5128743913,292,5,5128743457,293,2,5128009737,55,731,5128009727,42,,5128009733,59,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705225321,733,18,2,71,14,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-02T18:36:16.828Z,2024-08-03T05:53:58Z,ca1b5707pdpx0ucug40ggnahh,F. Brandhof,,,5128010433,42,,5128010437,59,29,5128010527,55,734,5128010435,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705225333,734,19,2,71,14,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-02T18:36:16.829Z,2024-08-03T05:57:37Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5128743935,292,7,5128010499,42,,5128010503,145,11,5128010509,55,733,5128010507,44,Midfielder,5128010505,59,27,5128743477,293,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705230395,816,40,2,71,15,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-02T18:36:17.301Z,2024-08-03T06:20:10Z,,,,,5128038197,194,3sadup8mjwu4dc96wz6lmixn9,5128038189,44,"1, 3, 3, 2, 2, 2, 3, 3, 4, 4, 3, 5, 5, 5, 5, 5",5128038193,130,12,5128038195,131,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 0, 0, 0, 0, 0",5128038191,59,"1, 26, 19, 2, 5, 3, 8, 7, 9, 18, 27, 10, 21, 22, 23, 33",5128038185,30,"1h31bvtbae4q0edlp0u672hn9, 3gemcjqban843su9c9y5l2sk4, cgkvw4q8ddcjl0po181upzwx6, aswmi1pnkzkvkexp8ngief6j9, 6my7s0ezr6jldotm1w6nk7b9x, e9lrzsiy94y46h62rnawi3sgl, 61sojkdsmaz9hbwaskt4rws15, 43q9ytkbmtk5y3tgv77v7pmg9, 3sadup8mjwu4dc96wz6lmixn9, efubck8twu1elbhlomltnjjtg, 654obqy73ov2t5800r2woo6w9, bxea3tj0tpi7zmf6k5jtut889, 6m4anciafmzc24s44xszymbc9, 5f4qlbohzja204gxm9tkiekq2, 5lssweodhkyifhj333v6f6r6c, 9delpquqv81o7ftrgefb0wpp0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705225473,737,1,2,71,37,5rz9enoyknpg8ji78za5b82p0,1,92.0,0.0,2024-08-02T18:36:39.964Z,2024-08-02T18:40:01Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,,5128011355,213,2.67,5128011351,141,10.6,5128011345,107,,5128011349,140,77.9,5128011347,56,Right,5128021879,189,,5128011353,212,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705225527,738,1,2,71,39,5rz9enoyknpg8ji78za5b82p0,1,74.8,14.1,2024-08-02T18:36:41.229Z,2024-08-02T18:40:20Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5128021777,189,,5128011645,212,26.7,5128011639,140,63.9,5128011647,213,2.01,5128011635,56,Center,5128011643,141,49.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705225555,739,1,2,71,42,5rz9enoyknpg8ji78za5b82p0,1,64.0,49.6,2024-08-02T18:36:45.213Z,2024-08-02T18:36:48Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5128011795,155,,5128011807,1,,5128011803,212,37.0,5128011805,213,5.22,5128011801,141,2.0,5128011799,140,81.1,5128011797,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705225617,740,1,2,71,45,5rz9enoyknpg8ji78za5b82p0,1,82.0,1.3,2024-08-02T18:36:48.212Z,2024-08-02T18:36:54Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,,5128012215,141,14.4,5128012211,56,Right,5128012209,3,,5128012221,213,0.57,5128012219,212,16.5,5128012213,140,95.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705361267,768,45,2,71,48,aljua8crr0vkwit0j3m59jw9j,0,1.8,89.3,2024-08-02T18:36:51.098Z,2024-08-03T05:58:14Z,33sxiwcjeqcop3ukuok86ujmd,M. Dal Hende,,,5128744001,233,996,5128743995,56,Back,5128743999,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705361265,996,3,2,71,48,5rz9enoyknpg8ji78za5b82p0,1,98.2,10.7,2024-08-02T18:36:51.098Z,2024-08-03T06:55:02Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5128743991,286,,5128743987,56,Right,5128749603,233,768,5128743993,464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705225627,741,1,2,71,52,5rz9enoyknpg8ji78za5b82p0,1,95.2,14.4,2024-08-02T18:36:54.257Z,2024-08-02T18:36:55Z,efubck8twu1elbhlomltnjjtg,R. Gyamfi,,,5128012271,56,Center,5128012275,141,28.3,5128012277,212,9.9,5128012273,140,92.5,5128012279,213,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705225649,742,1,2,71,53,5rz9enoyknpg8ji78za5b82p0,1,94.0,28.8,2024-08-02T18:36:55.320Z,2024-08-02T18:37:40Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,1.0,,5128012399,213,2.78,5128012393,140,90.7,5128015083,195,,5128014931,154,,5128012397,212,3.7,5128014929,210,15,5128012391,56,Center,5128012395,141,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705225651,743,15,2,71,53,5rz9enoyknpg8ji78za5b82p0,1,92.0,32.9,2024-08-02T18:36:55.835Z,2024-08-03T05:58:59Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5128012411,56,Center,5128014947,328,,5128014943,102,52.1,5128014987,233,613,5128014949,146,93.8,5128744043,214,,5128012409,63,,5128012407,22,,5128014951,147,5128014945,103,8.3,35.2,5128014935,29,,5128014773,20,,5128014955,231,5128014777,82,,5128744039,76,,45.8,5128014953,230,98.9,5128014939,55,742,5128014937,154,
2705225667,613,10,2,71,53,aljua8crr0vkwit0j3m59jw9j,1,7.7,65.9,2024-08-02T18:36:55.935Z,2024-08-03T05:58:36Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,,5128012495,94,,5128015003,233,743,5128012497,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705225691,744,61,2,71,54,5rz9enoyknpg8ji78za5b82p0,1,94.6,59.9,2024-08-02T18:36:56.944Z,2024-08-03T06:00:22Z,3sadup8mjwu4dc96wz6lmixn9,P. Mortensen,1.0,,5128012567,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705225713,745,13,2,71,55,5rz9enoyknpg8ji78za5b82p0,1,95.2,43.6,2024-08-02T18:36:57.709Z,2024-08-03T06:00:47Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5128014695,55,744,5128014149,15,,5128744223,108,,5128744221,60,,5128014719,147,44.4,5128012699,22,,5128014713,153,,5128014717,146,98.0,5128014153,328,5128014707,103,25,,5128014723,231,45.8,5128014703,102,41.3,5128014677,84,5128012705,56,Center,5128014721,230,98.9,,5128014683,29,,,,,,,
2705225679,614,43,2,71,57,aljua8crr0vkwit0j3m59jw9j,1,0.0,0.0,2024-08-02T18:36:59.230Z,2024-08-02T18:38:10Z,bb2cldqy0vvcyrrcvj6j0d71l,A. Barkarson,,,5128016479,144,61,5128012537,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705225683,615,61,2,71,57,aljua8crr0vkwit0j3m59jw9j,1,3.3,58.5,2024-08-02T18:36:59.390Z,2024-08-02T18:38:36Z,5jdkdvxssuc8gvzwwrq5bs76y,T. Sommer,,,5128012543,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705225725,616,12,2,71,59,aljua8crr0vkwit0j3m59jw9j,1,12.0,56.6,2024-08-02T18:37:01.518Z,2024-08-02T18:37:43Z,5x8064b3yr7txk0czddfjtffu,S. Emini,,,5128012755,141,100.0,5128012751,56,Back,5128012759,213,1.54,5128012753,140,13.0,5128012757,212,30.9,5128012795,167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705225727,617,5,2,72,0,aljua8crr0vkwit0j3m59jw9j,0,13.6,101.6,2024-08-02T18:37:02.327Z,2024-08-02T18:42:31Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5128012763,347,,5128013167,233,746,5128012761,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705225789,746,5,2,72,0,5rz9enoyknpg8ji78za5b82p0,1,86.4,-1.6,2024-08-02T18:37:02.327Z,2024-08-02T18:42:31Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5128013117,347,,5128013115,56,Right,5128013147,233,617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705361443,997,1,2,72,14,5rz9enoyknpg8ji78za5b82p0,0,86.9,0.0,2024-08-02T18:37:17.119Z,2024-08-03T06:02:20Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,,5128744415,107,,5128744397,56,Right,5128744467,189,,5128744399,140,86.9,5128744403,212,6.3,5128744405,213,1.57,5128744401,141,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705361463,770,61,2,72,15,aljua8crr0vkwit0j3m59jw9j,1,13.5,88.7,2024-08-02T18:37:17.676Z,2024-08-03T06:02:13Z,5j9d1plbsd5ic01r3ggziutwp,R. Vinderslev,,,5128744445,56,Back,5128744447,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705361481,771,5,2,72,22,aljua8crr0vkwit0j3m59jw9j,0,17.5,101.4,2024-08-02T18:37:24.676Z,2024-08-03T06:02:26Z,a6ham5hnwv62w3tynikyal68l,N. Flø,,,5128744495,233,998,5128744489,56,Back,5128744493,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705361479,998,5,2,72,22,5rz9enoyknpg8ji78za5b82p0,1,82.5,-1.4,2024-08-02T18:37:24.676Z,2024-08-03T07:02:29Z,1h31bvtbae4q0edlp0u672hn9,J. Hansen,,,5128750171,233,771,5128744483,56,Right,5128744487,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705226155,747,1,2,72,40,5rz9enoyknpg8ji78za5b82p0,0,90.3,0.0,2024-08-02T18:37:43.162Z,2024-08-02T18:37:47Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,,5128015369,1,,5128015363,141,36.4,5128015367,213,1.56,5128015359,56,Center,5128015357,107,,5128015365,212,25.3,5128015361,140,90.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705226167,618,44,2,72,42,aljua8crr0vkwit0j3m59jw9j,1,14.7,62.2,2024-08-02T18:37:44.535Z,2024-08-03T06:03:31Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5128015427,285,,5128015425,56,Back,5128015443,233,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705226157,748,44,2,72,42,5rz9enoyknpg8ji78za5b82p0,0,85.3,37.8,2024-08-02T18:37:44.536Z,2024-08-03T06:03:32Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5128015447,233,618,5128015375,56,Center,5128015377,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705226195,619,12,2,72,43,aljua8crr0vkwit0j3m59jw9j,1,10.8,61.5,2024-08-02T18:37:45.509Z,2024-08-03T06:03:34Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5128015531,140,17.1,5128015535,212,6.7,5128122131,15,,5128015529,56,Back,5128015537,213,6.10,5128015533,141,59.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705243067,754,44,2,72,44,aljua8crr0vkwit0j3m59jw9j,1,18.1,61.7,2024-08-02T18:37:46.219Z,2024-08-03T06:03:36Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5128105979,56,Back,5128105981,285,,5128107419,233,976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705242785,976,44,2,72,44,5rz9enoyknpg8ji78za5b82p0,0,81.9,38.3,2024-08-02T18:37:46.220Z,2024-08-03T06:03:37Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5128104403,56,Center,5128107459,233,754,5128104405,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705226203,620,1,2,72,44,aljua8crr0vkwit0j3m59jw9j,0,16.5,57.0,2024-08-02T18:37:46.862Z,2024-08-03T06:03:38Z,bh06w40pwo6dy3cjrw3r2i0ru,I. Nikolov,,,5128106183,168,,5128015579,56,Back,5128015581,140,19.4,5128015585,212,3.5,5128015583,141,59.5,5128015587,213,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705243425,978,43,2,72,45,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-02T18:37:47.219Z,2024-08-02T19:06:44Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5128108691,144,61,5128107835,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705242791,977,61,2,72,49,5rz9enoyknpg8ji78za5b82p0,1,80.6,39.1,2024-08-02T18:37:51.219Z,2024-08-02T19:06:14Z,43q9ytkbmtk5y3tgv77v7pmg9,M. Emil Madsen,,,5128104441,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705226199,749,43,2,72,49,5rz9enoyknpg8ji78za5b82p0,1,0.0,0.0,2024-08-02T18:37:51.941Z,2024-08-02T19:06:09Z,6my7s0ezr6jldotm1w6nk7b9x,F. Tingager,,,5128106395,144,61,5128015543,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705226205,621,61,2,72,49,aljua8crr0vkwit0j3m59jw9j,1,25.7,60.0,2024-08-02T18:37:52.190Z,2024-08-02T19:07:03Z,a8opuarwq9byw73nhfgvo9nca,K. Ingason,,,5128015589,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705226211,622,50,2,72,50,aljua8crr0vkwit0j3m59jw9j,1,22.9,65.2,2024-08-02T18:37:52.638Z,2024-08-03T06:55:02Z,6rd849oap6uh93wdwjk8590q1,M. Soulas,,,5128015607,56,Back,5128744715,285,,5128749593,233,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705361579,999,7,2,72,50,5rz9enoyknpg8ji78za5b82p0,1,77.1,34.8,2024-08-02T18:37:52.639Z,2024-08-03T06:55:01Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5128744729,383,,5128744727,286,,5128749589,233,622,5128744725,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705226223,750,1,2,72,51,5rz9enoyknpg8ji78za5b82p0,1,67.7,36.9,2024-08-02T18:37:53.332Z,2024-08-02T18:37:54Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5128015673,212,16.3,5128015671,141,49.6,5128015675,213,2.58,5128015669,140,54.5,5128015667,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705226251,751,1,2,72,52,5rz9enoyknpg8ji78za5b82p0,1,54.5,49.6,2024-08-02T18:37:54.644Z,2024-08-02T18:37:58Z,aswmi1pnkzkvkexp8ngief6j9,F. Beijmo,,,5128015825,141,75.6,5128015821,56,Center,5128015827,212,20.4,5128015823,140,64.2,5128015829,213,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705226295,752,1,2,72,56,5rz9enoyknpg8ji78za5b82p0,1,72.2,83.5,2024-08-02T18:37:58.362Z,2024-08-03T06:04:46Z,cgkvw4q8ddcjl0po181upzwx6,E. Kahl,,,5128016087,155,,5128016097,213,5.25,5128016093,141,21.8,5128016089,56,Center,5128016099,1,,5128744751,72,,5128016091,140,96.2,5128016095,212,48.9,5128016085,2,5128744749,224,,,,,,,,,,,,,,,,,,,,,,,,,,
2705226307,753,1,2,73,2,5rz9enoyknpg8ji78za5b82p0,1,96.2,10.5,2024-08-02T18:38:04.298Z,2024-08-03T06:05:00Z,3gemcjqban843su9c9y5l2sk4,J. Andersen,,,5128016187,140,74.9,5128016189,141,17.4,5128016193,213,2.93,5128016191,212,22.9,5128016185,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705226321,754,1,2,73,4,5rz9enoyknpg8ji78za5b82p0,1,79.6,14.6,2024-08-02T18:38:06.500Z,2024-08-02T18:38:08Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5128016281,213,1.78,5128016275,140,78.0,5128016277,141,26.2,5128016273,56,Center,5128016279,212,8.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705226339,755,1,2,73,6,5rz9enoyknpg8ji78za5b82p0,1,77.8,26.1,2024-08-02T18:38:08.609Z,2024-08-02T18:38:10Z,654obqy73ov2t5800r2woo6w9,M. Akoto,,,5128016415,212,10.2,5128016411,140,79.9,5128016417,213,4.93,5128016409,56,Right,5128016413,141,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2705226357,756,1,2,73,7,5rz9enoyknpg8ji78za5b82p0,1,79.2,11.6,2024-08-02T18:38:10.046Z,2024-08-02T18:38:11Z,61sojkdsmaz9hbwaskt4rws15,M. Anderson,,,5128016535,140,74.7,5128016539,212,15.1,5128016533,56,Center,5128016541,213,1.89,5128016537,141,32.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
