id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,playerId,playerName,keyPass,assist,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/8/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/13/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/19/value
2797436817,733,4,2,68,32,77tfx9me4aaqhzv78bmgsy9bg,1,57.0,29.1,2025-04-06T17:29:31.362Z,2025-04-06T21:31:35Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5631595423,233,615,5631595365,286,,5631595359,56,Center,5631595357,13,,5631595363,265,,5631595361,152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797436825,615,4,2,68,32,b3r6d8ydtmtjckam6pku9y400,0,43.0,70.9,2025-04-06T17:29:31.363Z,2025-04-06T21:29:29Z,823p7p1amx8lp445bo6bi01lg,A. Chiakha,,,5631595409,13,,5631595439,233,733,5631595415,265,,5631595413,152,,5631595411,56,Back,5631595417,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797437155,616,18,2,69,5,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-06T17:30:04.025Z,2025-04-06T21:29:29Z,823p7p1amx8lp445bo6bi01lg,A. Chiakha,,,5631597057,44,Forward,5631597097,55,617,5631597059,59,19,5631597055,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797437159,617,19,2,69,5,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-06T17:30:04.026Z,2025-04-06T21:29:28Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5631601719,292,10,5631597079,145,9,5631597085,55,616,5631597083,44,Forward,5631601721,293,3,5631597075,42,,5631597081,59,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797437577,618,18,2,69,6,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-06T17:30:05.320Z,2025-04-06T21:29:28Z,ftw3io63hk5vuoa3lyfgowes,W. Clem,,,5631599317,55,619,5631599233,42,,5631599237,59,36,5631599235,44,Midfielder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797437581,619,19,2,69,6,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-06T17:30:05.321Z,2025-04-06T21:29:28Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5631599257,59,27,5631599259,44,Midfielder,5631599251,42,,5631605229,293,3,5631605227,292,5,5631599261,55,618,5631599255,145,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797437693,620,18,2,69,7,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-06T17:30:06.274Z,2025-04-06T21:29:28Z,ssluj1c3ft94nkfs58dc8cq2,E. Achouri,,,5631599897,59,30,5631599895,44,Midfielder,5631599965,55,621,5631599893,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797437699,621,19,2,69,7,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-06T17:30:06.275Z,2025-04-06T21:29:27Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5631604497,293,1,5631599927,59,8,5631599929,44,Forward,5631599931,55,620,5631599921,42,,5631604495,292,9,5631599925,145,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797437553,735,1,2,69,37,77tfx9me4aaqhzv78bmgsy9bg,1,58.2,39.4,2025-04-06T17:30:36.347Z,2025-04-06T22:19:40Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5631599081,5,,5631599093,141,52.8,5631599087,56,Center,5631599089,140,54.6,5631599083,152,,5631599097,213,1.96,5632722713,189,,5631599095,212,9.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797437571,736,1,2,69,38,77tfx9me4aaqhzv78bmgsy9bg,1,54.5,54.3,2025-04-06T17:30:37.275Z,2025-04-06T21:31:34Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5631599189,56,Center,5631599193,141,67.2,5631599191,140,59.6,5631599195,212,10.3,5631599197,213,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797437589,737,1,2,69,40,77tfx9me4aaqhzv78bmgsy9bg,1,59.1,70.2,2025-04-06T17:30:39.100Z,2025-04-06T21:31:34Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5631599285,140,67.2,5631599289,212,13.6,5631599287,141,85.9,5631599283,56,Left,5631599291,213,0.90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797437605,738,1,2,69,40,77tfx9me4aaqhzv78bmgsy9bg,1,67.3,86.3,2025-04-06T17:30:39.836Z,2025-04-06T21:31:34Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5631599379,56,Back,5631599385,212,24.9,5631599387,213,3.40,5631599381,140,44.4,5631599383,141,76.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797437633,739,1,2,69,42,77tfx9me4aaqhzv78bmgsy9bg,1,44.2,77.0,2025-04-06T17:30:41.676Z,2025-04-06T21:31:33Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5631599549,141,59.6,5631599553,212,15.3,5631599541,56,Back,5631599545,140,34.9,5631599555,213,4.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797437729,740,1,2,69,44,77tfx9me4aaqhzv78bmgsy9bg,1,35.8,54.6,2025-04-06T17:30:43.908Z,2025-04-06T21:31:33Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5631600045,56,Center,5631600051,212,18.5,5631600047,140,53.3,5631600053,213,6.16,5631600049,141,51.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797437773,741,1,2,69,50,77tfx9me4aaqhzv78bmgsy9bg,1,67.8,66.4,2025-04-06T17:30:49.692Z,2025-04-06T21:31:33Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5631600287,212,24.4,5631600289,213,0.58,5631600281,56,Left,5631600285,141,86.2,5631600283,140,87.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797437785,742,1,2,69,53,77tfx9me4aaqhzv78bmgsy9bg,0,89.1,86.9,2025-04-06T17:30:52.491Z,2025-04-06T22:20:31Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5631600357,2,,5632725363,224,,5631600359,155,,5631600365,141,52.2,5631600367,212,23.9,5631600369,213,4.86,5631600361,56,Center,5632725365,72,,5631600363,140,,,,,,,92.5,,,,,,,,,,,,,,,,,,,,,,,,,
2797437823,622,12,2,69,55,b3r6d8ydtmtjckam6pku9y400,1,9.8,41.3,2025-04-06T17:30:54.353Z,2025-04-06T21:29:27Z,7xc0qldxpidl07vij2wgu1sk5,K. Diks,,,5631600563,56,Back,5631600571,213,5.21,5631600565,140,20.7,5631600781,15,,5631600569,212,24.1,5631600567,141,10.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797437829,623,44,2,69,57,b3r6d8ydtmtjckam6pku9y400,1,21.9,16.2,2025-04-06T17:30:56.635Z,2025-04-06T21:29:27Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5631600615,233,743,5631600597,56,Back,5631600599,285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797437819,743,44,2,69,57,77tfx9me4aaqhzv78bmgsy9bg,0,78.1,83.8,2025-04-06T17:30:56.636Z,2025-04-06T21:31:32Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5631600545,56,Left,5631600619,233,623,5631600547,286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797437851,624,1,2,69,57,b3r6d8ydtmtjckam6pku9y400,0,20.5,10.3,2025-04-06T17:30:56.754Z,2025-04-06T22:32:54Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5631600711,213,5.79,5631600703,56,Back,5631600707,141,3.7,5631600709,212,9.5,5631600701,3,,5631600705,140,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797437871,744,1,2,69,59,77tfx9me4aaqhzv78bmgsy9bg,1,78.0,89.9,2025-04-06T17:30:58.620Z,2025-04-06T21:31:32Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5631600803,141,86.6,5631600807,213,3.45,5631600799,56,Left,5631600797,155,,5631600805,212,7.4,5631600801,140,71.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797437933,745,1,2,70,2,77tfx9me4aaqhzv78bmgsy9bg,1,67.1,86.9,2025-04-06T17:31:01.381Z,2025-04-06T21:31:32Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5631601153,140,27.1,5631601157,212,47.3,5631601159,213,3.62,5631601151,56,Back,5631601155,141,54.8,5631601161,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797437947,746,1,2,70,9,77tfx9me4aaqhzv78bmgsy9bg,1,29.0,54.8,2025-04-06T17:31:08.261Z,2025-04-06T21:31:32Z,9h6c9ue598hllcri39erjitqs,W. Lykke,,,5631601275,140,39.4,5631601281,213,0.42,5631601273,56,Back,5631601279,212,12.0,5631601277,141,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797437985,747,1,2,70,11,77tfx9me4aaqhzv78bmgsy9bg,1,44.3,54.8,2025-04-06T17:31:10.061Z,2025-04-06T21:31:31Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5631601485,212,19.9,5631601479,56,Back,5631601483,141,25.8,5631601481,140,46.8,5631601487,213,4.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438003,748,1,2,70,14,77tfx9me4aaqhzv78bmgsy9bg,1,46.6,25.6,2025-04-06T17:31:13.572Z,2025-04-06T21:31:31Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5631601571,140,55.2,5631601575,212,11.9,5631601577,213,0.71,5631601573,141,37.1,5631601569,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438009,749,1,2,70,16,77tfx9me4aaqhzv78bmgsy9bg,1,55.2,37.0,2025-04-06T17:31:15.188Z,2025-04-06T21:31:31Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5631601615,140,45.7,5631601621,213,3.56,5631601613,56,Back,5631601617,141,30.4,5631601619,212,10.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438017,750,1,2,70,17,77tfx9me4aaqhzv78bmgsy9bg,1,45.7,30.4,2025-04-06T17:31:16.196Z,2025-04-06T21:31:30Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5631601663,213,1.03,5631601655,56,Center,5631601661,212,14.2,5631601659,141,48.2,5631601657,140,52.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438057,751,1,2,70,18,77tfx9me4aaqhzv78bmgsy9bg,1,53.0,49.0,2025-04-06T17:31:17.012Z,2025-04-06T21:31:30Z,5r1v2w303bvj0vv1893qr5d5h,M. Brink,,,5631601925,140,45.9,5631601927,141,56.3,5631601929,212,9.0,5631601931,213,2.55,5631601923,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438087,752,1,2,70,22,77tfx9me4aaqhzv78bmgsy9bg,1,47.1,51.0,2025-04-06T17:31:21.325Z,2025-04-06T21:31:30Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5631602125,56,Right,5631602133,213,5.19,5631602131,212,27.8,5631602129,141,14.7,5631602127,140,59.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438109,753,1,2,70,24,77tfx9me4aaqhzv78bmgsy9bg,1,59.2,14.7,2025-04-06T17:31:23.813Z,2025-04-06T21:31:30Z,7cpkykvmy8ujrahzdz7ksk2c5,P. Ankersen,,,5631602235,213,2.67,5631602229,141,24.9,5631602227,140,46.1,5631602225,56,Back,5631602233,212,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438145,754,1,2,70,27,77tfx9me4aaqhzv78bmgsy9bg,1,46.2,27.4,2025-04-06T17:31:26.645Z,2025-04-06T21:31:29Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5631602329,140,44.9,5631602335,213,1.67,5631602331,141,47.0,5631602327,56,Back,5631602333,212,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438167,755,1,2,70,28,77tfx9me4aaqhzv78bmgsy9bg,1,44.9,47.0,2025-04-06T17:31:27.900Z,2025-04-06T21:31:29Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5631602495,141,22.1,5631602499,213,4.49,5631602497,212,17.3,5631602491,56,Back,5631602493,140,41.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438191,756,1,2,70,30,77tfx9me4aaqhzv78bmgsy9bg,1,41.3,22.1,2025-04-06T17:31:29.309Z,2025-04-06T21:31:29Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5631602615,141,28.0,5631602613,140,54.5,5631602617,212,14.4,5631602619,213,0.28,5631602611,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438197,757,1,2,70,32,77tfx9me4aaqhzv78bmgsy9bg,1,43.4,31.0,2025-04-06T17:31:31.573Z,2025-04-06T21:31:28Z,3zc9hy5uicgp21wr6z5wyuntg,C. Yirenkyi,,,5631602691,212,9.4,5631602693,213,2.91,5631602687,140,34.7,5631602689,141,34.2,5631602685,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438209,758,1,2,70,33,77tfx9me4aaqhzv78bmgsy9bg,1,34.7,34.2,2025-04-06T17:31:32.653Z,2025-04-06T21:31:28Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5631602751,56,Back,5631602759,213,1.59,5631602757,212,17.1,5631602753,140,34.4,5631602755,141,59.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438221,759,1,2,70,35,77tfx9me4aaqhzv78bmgsy9bg,0,33.4,57.9,2025-04-06T17:31:34.453Z,2025-04-06T21:31:28Z,2rvx2wlfj2rxzcgye6wiw0v84,L. Høgsberg,,,5631602813,212,17.3,5631602807,56,Back,5631602809,140,48.8,5631602811,141,49.0,5631602815,213,5.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438225,625,8,2,70,37,b3r6d8ydtmtjckam6pku9y400,1,52.5,53.0,2025-04-06T17:31:36.043Z,2025-04-06T22:21:09Z,c9u2w9ikckbrra8vln2ucbf9w,V. Froholdt,,,5632727607,384,,5631602831,56,Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438263,627,1,2,70,38,b3r6d8ydtmtjckam6pku9y400,1,57.5,57.5,2025-04-06T17:31:37.826Z,2025-04-06T21:29:26Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,,,5631603005,213,2.81,5631603001,141,65.4,5631602999,140,42.8,5631603003,212,16.3,5631602997,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438279,628,1,2,70,41,b3r6d8ydtmtjckam6pku9y400,0,42.4,65.5,2025-04-06T17:31:40.322Z,2025-04-06T21:29:25Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5631603097,1,,5631603091,141,18.3,5631603089,140,87.1,5631603093,212,56.9,5631603087,56,Right,5631603095,213,5.68,5631603085,155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438293,760,61,2,70,45,77tfx9me4aaqhzv78bmgsy9bg,1,12.8,79.0,2025-04-06T17:31:43.994Z,2025-04-06T21:31:28Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5631603233,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438329,629,1,2,70,47,b3r6d8ydtmtjckam6pku9y400,1,89.5,17.7,2025-04-06T17:31:46.034Z,2025-04-06T21:29:25Z,7hw1plnv7nvxnqpnfnxcxszpx,A. Cornelius,,,5631603405,141,6.1,5631603401,56,Right,5631603409,213,4.65,5631603407,212,7.9,5631603403,140,89.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438371,630,1,2,70,49,b3r6d8ydtmtjckam6pku9y400,1,89.0,5.5,2025-04-06T17:31:48.298Z,2025-04-06T21:29:25Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5631603633,212,18.0,5631603629,140,72.3,5631603635,213,2.91,5631603631,141,11.6,5631603627,56,Right,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438431,631,43,2,70,52,b3r6d8ydtmtjckam6pku9y400,1,0.0,0.0,2025-04-06T17:31:51.706Z,2025-04-06T17:32:00Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5631603959,141,26.1,5631603957,140,75.0,5631604125,144,1,5631603963,213,1.29,5631603955,56,Center,5631603961,212,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438433,632,4,2,70,56,b3r6d8ydtmtjckam6pku9y400,1,75.8,10.1,2025-04-06T17:31:55.860Z,2025-04-06T21:29:24Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5631604003,286,,5631603997,56,Right,5631603999,152,,5631604055,233,761,5631604001,265,,5631603995,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438423,761,4,2,70,56,77tfx9me4aaqhzv78bmgsy9bg,0,24.2,89.9,2025-04-06T17:31:55.861Z,2025-04-06T21:31:27Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5631604031,56,Back,5631604035,265,,5631604029,13,,5631604037,285,,5631604033,152,,5631604059,233,632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797438903,633,1,2,71,40,b3r6d8ydtmtjckam6pku9y400,1,73.6,15.0,2025-04-06T17:32:39.924Z,2025-04-06T22:22:23Z,8inyievyp1az6q3dtlkpynf56,M. Mattsson,1.0,,5631607787,210,13,5632732339,20,,5631606739,140,92.2,5631606743,212,34.9,5631606747,1,,5631606735,152,,5631606741,141,57.5,5631606733,155,,5631607789,154,5631606731,5,,5631606729,2,,,5631606745,213,0.98,5631606737,56,Center,5632732337,224,,,,,,,,,,,,,,,,,
2797438907,634,13,2,71,42,b3r6d8ydtmtjckam6pku9y400,1,93.8,57.9,2025-04-06T17:32:41.837Z,2025-04-06T22:22:37Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5631607793,29,,5631607233,24,,5631607797,55,633,5631607791,75,,5631606753,17,,5631607805,230,98.8,5631606755,56,Center,5631607803,103,25,5631607801,102,5631607239,328,,5631607807,231,52.7,35.5,5631607235,15,,5631607795,154,,,,,,,,,,,,,,,,,,,,
2797438991,635,5,2,71,43,b3r6d8ydtmtjckam6pku9y400,0,101.0,39.0,2025-04-06T17:32:42.551Z,2025-04-06T21:29:24Z,4cbaoo2irqtme9goxuz6s3ey2,Gabriel Pereira,,,5631607225,346,,5631607223,56,Center,5631608587,233,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439201,762,5,2,71,43,77tfx9me4aaqhzv78bmgsy9bg,1,-1.0,61.0,2025-04-06T17:32:42.551Z,2025-04-06T21:31:27Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5631608555,233,635,5631608419,346,,5631608417,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439209,763,18,2,71,59,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-04-06T17:32:58.199Z,2025-04-06T22:22:55Z,5ucbttulfcdufwr751zj0zcic,J. Lähteenmäki,,,5631608443,44,Forward,5631608487,55,764,5631608445,59,25,5631608441,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439213,764,19,2,71,59,77tfx9me4aaqhzv78bmgsy9bg,1,0.0,0.0,2025-04-06T17:32:58.200Z,2025-04-06T22:22:55Z,9qebp1745dtdjh5kg5n4wfq7e,R. Ascone,,,5631608459,42,,5631608465,145,3,5631665367,292,3,5631665369,293,1,5631608477,55,763,5631608473,44,Defender,5631608469,59,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439351,765,1,2,72,20,77tfx9me4aaqhzv78bmgsy9bg,1,3.7,49.9,2025-04-06T17:33:19.480Z,2025-04-06T21:31:26Z,9h6c9ue598hllcri39erjitqs,W. Lykke,,,5631609305,140,4.5,5631609311,213,4.79,5631609301,124,,5631609307,141,33.9,5631609309,212,10.9,5631609303,56,Back,5631609315,237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439397,766,1,2,72,21,77tfx9me4aaqhzv78bmgsy9bg,1,4.6,33.7,2025-04-06T17:33:20.679Z,2025-04-06T21:31:26Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5631609573,212,10.4,5631609569,140,3.2,5631609567,56,Back,5631609575,213,1.71,5631609571,141,48.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439451,767,1,2,72,25,77tfx9me4aaqhzv78bmgsy9bg,1,4.3,56.9,2025-04-06T17:33:24.095Z,2025-04-06T21:31:26Z,9h6c9ue598hllcri39erjitqs,W. Lykke,,,5631609855,212,29.3,5631609851,140,26.7,5631609857,213,0.64,5631609849,56,Back,5631609853,141,82.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439473,768,1,2,72,27,77tfx9me4aaqhzv78bmgsy9bg,1,26.7,82.3,2025-04-06T17:33:26.672Z,2025-04-06T21:31:25Z,9qebp1745dtdjh5kg5n4wfq7e,R. Ascone,,,5631609963,141,76.0,5631609969,213,6.05,5631609959,140,43.8,5631609967,212,18.5,5631609955,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439589,769,1,2,72,29,77tfx9me4aaqhzv78bmgsy9bg,1,44.9,76.0,2025-04-06T17:33:28.080Z,2025-04-06T21:31:25Z,7a1vtc0e7ubua2t0dwx9ufk7o,S. Egeli,,,5631610415,140,56.3,5631610421,213,0.71,5631610413,56,Left,5631610419,212,15.8,5631610417,141,91.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439593,770,61,2,72,34,77tfx9me4aaqhzv78bmgsy9bg,0,65.9,90.8,2025-04-06T17:33:33.616Z,2025-04-06T22:24:05Z,9qebp1745dtdjh5kg5n4wfq7e,R. Ascone,,,5631610429,56,Left,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439687,636,61,2,72,38,b3r6d8ydtmtjckam6pku9y400,0,11.5,4.9,2025-04-06T17:33:37.349Z,2025-04-06T22:24:11Z,4gqnyyx3i92fayq6cxvekqwut,T. Delaney,,,5631610909,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439707,637,5,2,72,39,b3r6d8ydtmtjckam6pku9y400,0,12.9,-1.4,2025-04-06T17:33:38.440Z,2025-04-06T21:29:23Z,6b8vhoisrfwkljhz4u7pduej8,R. Huescas,,,5631611023,347,,5631611157,233,771,5631611021,56,Back,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439713,771,5,2,72,39,77tfx9me4aaqhzv78bmgsy9bg,1,87.1,101.4,2025-04-06T17:33:38.440Z,2025-04-06T21:31:24Z,9qebp1745dtdjh5kg5n4wfq7e,R. Ascone,,,5631611091,56,Left,5631611101,233,637,5631611093,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439759,772,1,2,72,42,77tfx9me4aaqhzv78bmgsy9bg,1,83.1,100.0,2025-04-06T17:33:41.240Z,2025-04-06T21:31:24Z,5uqf7a0y0fd1hf2rrmgx11tuy,B. Nygren,,,5631611333,56,Left,5631611339,212,8.5,5631611337,141,90.0,5631611331,107,,5631611341,213,4.17,5631611335,140,78.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439797,773,1,2,72,45,77tfx9me4aaqhzv78bmgsy9bg,1,79.4,90.3,2025-04-06T17:33:44.616Z,2025-04-06T21:31:24Z,6rd6a2f1k124dzp1p904yq3h0,Z. Sertdemir,,,5631611601,212,10.4,5631611595,56,Left,5631611603,213,2.76,5631611597,140,70.2,5631611599,141,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439829,774,1,2,72,49,77tfx9me4aaqhzv78bmgsy9bg,1,68.8,89.3,2025-04-06T17:33:47.968Z,2025-04-06T21:31:24Z,4cubrfqgrc5ivbd6fdj3k3zf8,M. Dorgeles,,,5631611753,140,56.5,5631611751,56,Center,5631611759,213,4.29,5631611757,212,31.7,5631611755,141,46.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797439879,775,1,2,72,51,77tfx9me4aaqhzv78bmgsy9bg,1,55.1,47.2,2025-04-06T17:33:50.408Z,2025-04-06T21:31:23Z,chjcbjc5nv8uyiusfafts5zv9,T. Salquist,,,5631612025,56,Center,5631612043,213,1.62,5631612029,140,54.6,5631612039,212,11.8,5631612033,141,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
